LineNo,UTC_Approx,TimeUS,I,Alt,Press,Temp,CRt,SMS,Offset,GndTemp,Health
145949,2023-01-20 10:57:13.270004,554167306,0,54.25822,92324.48,29.4,-0.7671642,554167,0,20.07363,1
145982,2023-01-20 10:57:13.369982,554267301,0,54.31468,92323.88,29.42,-0.4033256,554267,0,20.07363,1
146014,2023-01-20 10:57:13.470006,554367321,0,54.26897,92324.36,29.43,-0.1075494,554367,0,20.07363,1
146047,2023-01-20 10:57:13.569998,554467299,0,54.2851,92324.17,29.44,0.06218075,554467,0,20.07363,1
146082,2023-01-20 10:57:13.669996,554567298,0,54.25822,92324.48,29.44,0.04873157,554567,0,20.07363,1
146114,2023-01-20 10:57:13.770066,554667376,0,54.29317,92324.11,29.45,-0.03361344,554667,0,20.07363,1
146149,2023-01-20 10:57:13.869999,554767313,0,54.27166,92324.31,29.45,-0.03949047,554767,0,20.07363,1
146182,2023-01-20 10:57:13.969997,554867313,0,54.24477,92324.63,29.46,-0.005879403,554867,0,20.07363,1
146215,2023-01-20 10:57:14.070010,554967320,0,54.32006,92323.8,29.46,-0.01344562,554967,0,20.07363,1
146246,2023-01-20 10:57:14.170022,555067321,0,54.30661,92323.94,29.48,0.008400673,555067,0,20.07363,1
146279,2023-01-20 10:57:14.269998,555167291,0,54.32544,92323.73,29.48,0.113436,555167,0,20.07363,1
146312,2023-01-20 10:57:14.370022,555267310,0,54.38728,92323.09,29.49,0.1932597,555267,0,20.07363,1
146344,2023-01-20 10:57:14.463644,555367368,0,54.45719,92322.33,29.49,0.2445137,555367,0,20.07363,1
146376,2023-01-20 10:57:14.554404,555467307,0,54.45719,92322.33,29.5,0.3638351,555467,0,20.07363,1
146411,2023-01-20 10:57:14.649779,555567304,0,54.42492,92322.67,29.51,0.4268599,555567,0,20.07363,1
146445,2023-01-20 10:57:14.749773,555667318,0,54.36577,92323.3,29.52,0.2520823,555667,0,20.07363,1
146480,2023-01-20 10:57:14.849730,555767298,0,54.39804,92322.98,29.52,-0.0546205,555767,0,20.07363,1
146511,2023-01-20 10:57:14.949728,555867322,0,54.37653,92323.19,29.53,-0.2201521,555867,0,20.07363,1
146544,2023-01-20 10:57:15.049771,555967381,0,54.44912,92322.41,29.53,-0.1453626,555967,0,20.07363,1
146575,2023-01-20 10:57:15.149690,556067307,0,54.41417,92322.8,29.53,0.03361464,556067,0,20.07363,1
146608,2023-01-20 10:57:15.249703,556167301,0,54.40879,92322.86,29.54,0.1352823,556167,0,20.07363,1
146641,2023-01-20 10:57:15.349764,556267318,0,54.46257,92322.27,29.54,0.1025093,556267,0,20.07363,1
146673,2023-01-20 10:57:15.449781,556367328,0,54.41686,92322.75,29.55,0.05041241,556367,0,20.07363,1
146705,2023-01-20 10:57:15.549723,556467299,0,54.43837,92322.53,29.55,0.05461573,556467,0,20.07363,1
146739,2023-01-20 10:57:15.649705,556567305,0,54.34964,92323.48,29.55,0.01176715,556567,0,20.07363,1
146771,2023-01-20 10:57:15.749744,556667363,0,54.33888,92323.6,29.55,-0.1352775,556667,0,20.07363,1
146806,2023-01-20 10:57:15.849632,556767307,0,54.42223,92322.72,29.57,-0.2554393,556767,0,20.07363,1
146837,2023-01-20 10:57:15.949546,556867315,0,54.51904,92321.67,29.57,-0.1310837,556867,0,20.07363,1
146870,2023-01-20 10:57:16.049536,556967322,0,54.94925,92317.03,29.57,0.3806376,556967,0,20.07363,1
146901,2023-01-20 10:57:16.149577,557067301,0,54.80943,92318.53,29.59,1.146961,557067,0,20.07363,1
146934,2023-01-20 10:57:16.249597,557167310,0,54.71532,92319.56,29.58,1.525922,557167,0,20.07363,1
146967,2023-01-20 10:57:16.349604,557267358,0,54.62928,92320.47,29.59,0.9108472,557267,0,20.07363,1
146999,2023-01-20 10:57:16.449554,557367310,0,54.58088,92320.98,29.59,-0.1781368,557367,0,20.07363,1
147031,2023-01-20 10:57:16.549631,557467348,0,54.65348,92320.2,29.59,-0.6999433,557467,0,20.07363,1
147065,2023-01-20 10:57:16.649634,557567302,0,54.73683,92319.32,29.6,-0.4713917,557567,0,20.07363,1
147097,2023-01-20 10:57:16.749728,557667335,0,54.91967,92317.34,29.6,0.09915233,557667,0,20.07363,1
147132,2023-01-20 10:57:16.849654,557767304,0,54.68305,92319.89,29.6,0.59659,557767,0,20.07363,1
147164,2023-01-20 10:57:16.949536,557867336,0,54.75027,92319.17,29.61,0.58146,557867,0,20.07363,1
147197,2023-01-20 10:57:17.049538,557967378,0,54.80405,92318.58,29.61,0.106709,557967,0,20.07363,1
147228,2023-01-20 10:57:17.149549,558067319,0,54.84438,92318.16,29.61,-0.1209986,558067,0,20.07363,1
147261,2023-01-20 10:57:17.249571,558167304,0,54.90085,92317.56,29.62,0.1462066,558167,0,20.07363,1
147294,2023-01-20 10:57:17.349590,558267322,0,54.90085,92317.56,29.62,0.4134083,558267,0,20.07363,1
147326,2023-01-20 10:57:17.449628,558367351,0,54.75296,92319.14,29.63,0.3613114,558367,0,20.07363,1
147358,2023-01-20 10:57:17.549608,558467316,0,54.66423,92320.09,29.63,-0.002520086,558467,0,20.07363,1
147392,2023-01-20 10:57:17.649656,558567365,0,54.68574,92319.86,29.64,-0.493232,558567,0,20.07363,1
147424,2023-01-20 10:57:17.749586,558667312,0,54.70725,92319.63,29.64,-0.6814528,558667,0,20.07363,1
147459,2023-01-20 10:57:17.849565,558767303,0,54.7691,92318.96,29.63,-0.3882027,558767,0,20.07363,1
147490,2023-01-20 10:57:17.949594,558867340,0,54.74759,92319.2,29.62,0.03949285,558867,0,20.07363,1
147523,2023-01-20 10:57:18.049592,558967334,0,54.66692,92320.08,29.61,0.2075469,558967,0,20.07363,1
147554,2023-01-20 10:57:18.149600,559067327,0,54.65617,92320.19,29.6,0.03697276,559067,0,20.07363,1
147587,2023-01-20 10:57:18.249606,559167330,0,54.65617,92320.17,29.59,-0.2327514,559167,0,20.07363,1
147620,2023-01-20 10:57:18.349633,559267366,0,54.6481,92320.27,29.59,-0.3024912,559267,0,20.07363,1
147652,2023-01-20 10:57:18.449599,559367330,0,54.66692,92320.07,29.59,-0.1730919,559367,0,20.07363,1
147684,2023-01-20 10:57:18.549595,559467313,0,54.60239,92320.77,29.6,-0.05798101,559467,0,20.07363,1
147719,2023-01-20 10:57:18.649607,559567324,0,54.63465,92320.42,29.61,-0.06050467,559567,0,20.07363,1
147751,2023-01-20 10:57:18.749593,559667320,0,54.58625,92320.95,29.6,-0.1201606,559667,0,20.07363,1
147786,2023-01-20 10:57:18.849627,559767401,0,54.60508,92320.74,29.63,-0.1436841,559767,0,20.07363,1
147819,2023-01-20 10:57:18.949530,559867388,0,54.66692,92320.08,29.63,-0.09662985,559867,0,20.07363,1
147853,2023-01-20 10:57:19.049465,559967314,0,54.61852,92320.59,29.64,0.01932502,559967,0,20.07363,1
147884,2023-01-20 10:57:19.149564,560067311,0,54.64541,92320.31,29.65,0.119319,560067,0,20.07363,1
147917,2023-01-20 10:57:19.249588,560167296,0,54.6481,92320.27,29.66,0.09915471,560167,0,20.07363,1
147950,2023-01-20 10:57:19.349598,560267331,0,54.61583,92320.61,29.67,0.02941012,560267,0,20.07363,1
147982,2023-01-20 10:57:19.449563,560367329,0,54.60239,92320.75,29.69,-0.01848698,560367,0,20.07363,1
148014,2023-01-20 10:57:19.549520,560467326,0,54.61583,92320.61,29.69,-0.08234619,560467,0,20.07363,1
148048,2023-01-20 10:57:19.649548,560567351,0,54.6723,92320.02,29.69,-0.0915885,560567,0,20.07363,1
148080,2023-01-20 10:57:19.749547,560667304,0,54.6481,92320.26,29.68,0.03109097,560667,0,20.07363,1
148115,2023-01-20 10:57:19.849558,560767313,0,54.58088,92320.99,29.69,0.1285613,560767,0,20.07363,1
148146,2023-01-20 10:57:19.949531,560867329,0,54.63197,92320.44,29.68,0.02856612,560867,0,20.07363,1
148179,2023-01-20 10:57:20.049538,560967335,0,54.55937,92321.23,29.68,-0.1361263,560967,0,20.07363,1
148210,2023-01-20 10:57:20.149563,561067313,0,54.59701,92320.81,29.69,-0.1722515,561067,0,20.07363,1
148243,2023-01-20 10:57:20.249632,561167363,0,54.54592,92321.38,29.7,-0.136956,561167,0,20.07363,1
148276,2023-01-20 10:57:20.349585,561267325,0,54.54592,92321.38,29.72,-0.1302385,561267,0,20.07363,1
148308,2023-01-20 10:57:20.449595,561367334,0,54.62928,92320.48,29.74,-0.1134408,561367,0,20.07363,1
148339,2023-01-20 10:57:20.549588,561467315,0,54.61045,92320.69,29.74,0.0008344596,561467,0,20.07363,1
148373,2023-01-20 10:57:20.649597,561567318,0,54.68305,92319.89,29.75,0.1856971,561567,0,20.07363,1
148405,2023-01-20 10:57:20.749590,561667310,0,54.67768,92319.96,29.76,0.2974546,561667,0,20.07363,1
148440,2023-01-20 10:57:20.849566,561767315,0,54.60508,92320.73,29.77,0.2672053,561767,0,20.07363,1
148471,2023-01-20 10:57:20.949567,561867375,0,54.58894,92320.91,29.77,0.08822918,561867,0,20.07363,1
148504,2023-01-20 10:57:21.049512,561967321,0,54.46795,92322.2,29.8,-0.1991427,561967,0,20.07363,1
148535,2023-01-20 10:57:21.149554,562067305,0,54.47332,92322.16,29.8,-0.4503834,562067,0,20.07363,1
148567,2023-01-20 10:57:21.249594,562167322,0,54.54055,92321.42,29.79,-0.5142415,562167,0,20.07363,1
148600,2023-01-20 10:57:21.349580,562267323,0,54.52441,92321.59,29.81,-0.3092134,562267,0,20.07363,1
148632,2023-01-20 10:57:21.449542,562367314,0,54.59163,92320.89,29.82,0.02857208,562367,0,20.07363,1
148664,2023-01-20 10:57:21.549536,562467353,0,54.66961,92320.04,29.82,0.2596402,562467,0,20.07363,1
148698,2023-01-20 10:57:21.649486,562567294,0,54.65348,92320.23,29.83,0.3831577,562567,0,20.07363,1
148731,2023-01-20 10:57:21.749576,562667320,0,54.70725,92319.63,29.83,0.4411387,562667,0,20.07363,1
148765,2023-01-20 10:57:21.849575,562767297,0,54.78792,92318.76,29.84,0.4024875,562767,0,20.07363,1
148796,2023-01-20 10:57:21.949565,562867306,0,54.83363,92318.27,29.84,0.4008054,562867,0,20.07363,1
148829,2023-01-20 10:57:22.049560,562967328,0,54.72607,92319.44,29.85,0.4571033,562967,0,20.07363,1
148860,2023-01-20 10:57:22.149515,563067317,0,54.84976,92318.09,29.84,0.3445089,563067,0,20.07363,1
148893,2023-01-20 10:57:22.249555,563167352,0,54.94656,92317.07,29.82,0.1730943,563167,0,20.07363,1
148926,2023-01-20 10:57:22.349577,563267329,0,55.00034,92316.47,29.79,0.3150976,563267,0,20.07363,1
148958,2023-01-20 10:57:22.449610,563367331,0,55.03798,92316.06,29.75,0.6310356,563367,0,20.07363,1
148992,2023-01-20 10:57:22.549594,563467301,0,55.16705,92314.69,29.73,0.7293451,563467,0,20.07363,1
149026,2023-01-20 10:57:22.649646,563567354,0,55.20738,92314.25,29.7,0.6898546,563567,0,20.07363,1
149058,2023-01-20 10:57:22.749581,563667308,0,55.12402,92315.14,29.69,0.672214,563667,0,20.07363,1
149092,2023-01-20 10:57:22.849608,563767349,0,55.1778,92314.56,29.68,0.4915583,563767,0,20.07363,1
149123,2023-01-20 10:57:22.949579,563867326,0,55.20469,92314.27,29.69,0.1714134,563867,0,20.07363,1
149156,2023-01-20 10:57:23.049564,563967304,0,55.2262,92314.03,29.7,0.0596559,563967,0,20.07363,1
149187,2023-01-20 10:57:23.149589,564067306,0,55.323,92313,29.71,0.1983023,564067,0,20.07363,1
149220,2023-01-20 10:57:23.249590,564167305,0,55.37946,92312.41,29.7,0.3781211,564167,0,20.07363,1
149253,2023-01-20 10:57:23.349588,564267321,0,55.54617,92310.6,29.7,0.5688596,564267,0,20.07363,1
149285,2023-01-20 10:57:23.449592,564367328,0,55.43324,92311.83,29.7,0.7461547,564367,0,20.07363,1
149316,2023-01-20 10:57:23.549624,564467349,0,55.4924,92311.17,29.71,0.6974232,564467,0,20.07363,1
149351,2023-01-20 10:57:23.649598,564567307,0,55.55693,92310.48,29.69,0.3991318,564567,0,20.07363,1
149383,2023-01-20 10:57:23.749618,564667307,0,55.60264,92309.98,29.68,0.2251923,564667,0,20.07363,1
149417,2023-01-20 10:57:23.845205,564767305,0,55.62415,92309.76,29.68,0.340302,564767,0,20.07363,1
149450,2023-01-20 10:57:23.936315,564867325,0,55.66179,92309.36,29.68,0.4470158,564867,0,20.07363,1
149483,2023-01-20 10:57:24.030115,564967329,0,55.72364,92308.69,29.68,0.4075277,564967,0,20.07363,1
149514,2023-01-20 10:57:24.130226,565067359,0,55.73439,92308.58,29.67,0.3764391,565067,0,20.07363,1
149547,2023-01-20 10:57:24.230254,565167336,0,55.7559,92308.33,29.67,0.3823185,565167,0,20.07363,1
149580,2023-01-20 10:57:24.330241,565267338,0,55.72364,92308.7,29.69,0.3159356,565267,0,20.07363,1
149612,2023-01-20 10:57:24.433470,565367336,0,55.76128,92308.3,29.68,0.1705718,565367,0,20.07363,1
149643,2023-01-20 10:57:24.544173,565467320,0,55.71288,92308.8,29.69,0.04621744,565467,0,20.07363,1
149677,2023-01-20 10:57:24.645188,565567312,0,55.84464,92307.39,29.7,0.01933217,565567,0,20.07363,1
149709,2023-01-20 10:57:24.736355,565667322,0,55.79623,92307.92,29.72,0.1134408,565667,0,20.07363,1
149743,2023-01-20 10:57:24.830183,565767352,0,55.76935,92308.19,29.71,0.2251911,565767,0,20.07363,1
149774,2023-01-20 10:57:24.930060,565867323,0,55.88497,92306.95,29.72,0.1907372,565867,0,20.07363,1
149807,2023-01-20 10:57:25.030003,565967316,0,55.73708,92308.54,29.7,0.08990764,565967,0,20.07363,1
149838,2023-01-20 10:57:25.130048,566067311,0,55.83119,92307.52,29.71,0.0411737,566067,0,20.07363,1
149920,2023-01-20 10:57:25.230070,566167306,0,55.89303,92306.86,29.72,0.008401869,566167,0,20.07363,1
149953,2023-01-20 10:57:25.330055,566267316,0,55.8043,92307.83,29.73,0.07310153,566267,0,20.07363,1
149985,2023-01-20 10:57:25.430045,566367317,0,55.83657,92307.48,29.74,0.1638496,566367,0,20.07363,1
150016,2023-01-20 10:57:25.530062,566467310,0,55.96832,92306.06,29.75,0.1083922,566467,0,20.07363,1
150050,2023-01-20 10:57:25.630076,566567307,0,56.03285,92305.36,29.78,0.1756155,566567,0,20.07363,1
150082,2023-01-20 10:57:25.730066,566667297,0,56.09201,92304.73,29.79,0.5125618,566667,0,20.07363,1
150116,2023-01-20 10:57:25.830050,566767290,0,56.16999,92303.88,29.8,0.7528746,566767,0,20.07363,1
150147,2023-01-20 10:57:25.930050,566867317,0,56.29636,92302.53,29.79,0.763799,566867,0,20.07363,1
150180,2023-01-20 10:57:26.030028,566967319,0,56.28023,92302.7,29.8,0.7629633,566967,0,20.07363,1
150214,2023-01-20 10:57:26.130058,567067362,0,56.10007,92304.65,29.8,0.6696939,567067,0,20.07363,1
150247,2023-01-20 10:57:26.229983,567167296,0,55.8769,92307.03,29.79,0.1336014,567167,0,20.07363,1
150280,2023-01-20 10:57:26.330008,567267318,0,55.93874,92306.38,29.8,-0.7209492,567267,0,20.07363,1
150312,2023-01-20 10:57:26.430002,567367310,0,56.30443,92302.42,29.8,-1.035208,567367,0,20.07363,1
150343,2023-01-20 10:57:26.529976,567467284,0,56.61902,92299.05,29.81,-0.1209974,567467,0,20.07363,1
150377,2023-01-20 10:57:26.629980,567567289,0,56.79649,92297.13,29.8,1.478028,567567,0,20.07363,1
150409,2023-01-20 10:57:26.729991,567667304,0,56.8664,92296.38,29.79,2.451894,567667,0,20.07363,1
150443,2023-01-20 10:57:26.830024,567767346,0,56.80455,92297.04,29.78,2.2183,567767,0,20.07363,1
150474,2023-01-20 10:57:26.929957,567867303,0,56.76422,92297.47,29.79,1.269643,567867,0,20.07363,1
150507,2023-01-20 10:57:27.029948,567967296,0,56.56256,92299.66,29.79,0.2747703,567967,0,20.07363,1
150538,2023-01-20 10:57:27.129993,568067290,0,56.46307,92300.73,29.79,-0.500797,568067,0,20.07363,1
150571,2023-01-20 10:57:27.230025,568167293,0,56.38778,92301.53,29.8,-1.01,568167,0,20.07363,1
150604,2023-01-20 10:57:27.330029,568267317,0,56.58138,92299.45,29.79,-1.080581,568267,0,20.07363,1
150636,2023-01-20 10:57:27.430045,568367355,0,56.66742,92298.52,29.79,-0.5444908,568367,0,20.07363,1
150667,2023-01-20 10:57:27.529958,568467292,0,56.47382,92300.61,29.79,0.2251911,568467,0,20.07363,1
150701,2023-01-20 10:57:27.629953,568567298,0,56.5276,92300.02,29.76,0.4394567,568567,0,20.07363,1
150733,2023-01-20 10:57:27.729979,568667305,0,56.55449,92299.73,29.76,0.03528833,568667,0,20.07363,1
150768,2023-01-20 10:57:27.829986,568767307,0,56.61364,92299.11,29.75,-0.1814997,568767,0,20.07363,1
150799,2023-01-20 10:57:27.929957,568867303,0,56.61633,92299.06,29.73,0.06973863,568867,0,20.07363,1
150832,2023-01-20 10:57:28.029942,568967305,0,56.71851,92297.98,29.71,0.3285396,568967,0,20.07363,1
150863,2023-01-20 10:57:28.129978,569067339,0,56.78304,92297.28,29.69,0.4318953,569067,0,20.07363,1
150895,2023-01-20 10:57:28.229963,569167311,0,56.70507,92298.13,29.66,0.5050027,569167,0,20.07363,1
150928,2023-01-20 10:57:28.330007,569267320,0,56.68624,92298.33,29.65,0.4159367,569267,0,20.07363,1
150960,2023-01-20 10:57:28.430031,569367322,0,56.76422,92297.5,29.65,0.1134408,569367,0,20.07363,1
150992,2023-01-20 10:57:28.530004,569467305,0,56.82875,92296.78,29.65,-0.02772688,569467,0,20.07363,1
151027,2023-01-20 10:57:28.629994,569567302,0,56.93631,92295.63,29.67,0.2176249,569567,0,20.07363,1
151059,2023-01-20 10:57:28.730030,569667339,0,56.81531,92296.92,29.66,0.5217969,569667,0,20.07363,1
151094,2023-01-20 10:57:28.829971,569767288,0,56.80455,92297.05,29.67,0.4613006,569767,0,20.07363,1
151127,2023-01-20 10:57:28.929973,569867314,0,56.83413,92296.73,29.68,0.07562518,569867,0,20.07363,1
151160,2023-01-20 10:57:29.029959,569967310,0,56.8422,92296.63,29.69,-0.1747715,569967,0,20.07363,1
151191,2023-01-20 10:57:29.129974,570067301,0,56.83413,92296.72,29.69,-0.08654594,570067,0,20.07363,1
151224,2023-01-20 10:57:29.229983,570167293,0,56.86908,92296.36,29.7,0.06133795,570167,0,20.07363,1
151257,2023-01-20 10:57:29.330009,570267321,0,56.86102,92296.45,29.71,0.09494663,570267,0,20.07363,1
151289,2023-01-20 10:57:29.430054,570367368,0,56.75884,92297.53,29.72,0.06133675,570367,0,20.07363,1
151320,2023-01-20 10:57:29.529983,570467299,0,56.83144,92296.77,29.73,-0.06301879,570467,0,20.07363,1
151354,2023-01-20 10:57:29.629981,570567300,0,56.90942,92295.92,29.74,-0.1546073,570567,0,20.07363,1
151386,2023-01-20 10:57:29.729991,570667315,0,56.72926,92297.88,29.73,-0.02857208,570667,0,20.07363,1
151421,2023-01-20 10:57:29.829957,570767291,0,56.54911,92299.8,29.74,-0.0294149,570767,0,20.07363,1
151452,2023-01-20 10:57:29.929982,570867337,0,56.59482,92299.3,29.75,-0.5050027,570867,0,20.07363,1
151485,2023-01-20 10:57:30.030008,570967376,0,56.50071,92300.33,29.76,-0.9394157,570967,0,20.07363,1
151516,2023-01-20 10:57:30.129942,571067308,0,56.75884,92297.54,29.75,-0.7436299,571067,0,20.07363,1
151548,2023-01-20 10:57:30.229943,571167300,0,56.78035,92297.3,29.76,-0.07897853,571167,0,20.07363,1
151581,2023-01-20 10:57:30.329989,571267322,0,56.79649,92297.13,29.76,0.5663431,571267,0,20.07363,1
151613,2023-01-20 10:57:30.429998,571367315,0,56.68087,92298.38,29.75,0.7301915,571367,0,20.07363,1
151645,2023-01-20 10:57:30.529986,571467305,0,56.75346,92297.61,29.75,0.3335845,571467,0,20.07363,1
151679,2023-01-20 10:57:30.629991,571567318,0,56.43349,92301.04,29.76,-0.1831794,571567,0,20.07363,1
151711,2023-01-20 10:57:30.729995,571667346,0,56.48458,92300.49,29.75,-0.5865073,571667,0,20.07363,1
151745,2023-01-20 10:57:30.829936,571767303,0,56.59213,92299.33,29.75,-0.8352244,571767,0,20.07363,1
151776,2023-01-20 10:57:30.929963,571867331,0,56.66742,92298.52,29.75,-0.5713785,571867,0,20.07363,1
151809,2023-01-20 10:57:31.029958,571967318,0,56.8664,92296.38,29.75,0.1983059,571967,0,20.07363,1
151840,2023-01-20 10:57:31.129975,572067310,0,56.8422,92296.64,29.74,0.8545542,572067,0,20.07363,1
151874,2023-01-20 10:57:31.229975,572167293,0,56.80455,92297.05,29.75,0.9915173,572167,0,20.07363,1
151907,2023-01-20 10:57:31.330046,572267367,0,56.54105,92299.88,29.74,0.5562568,572267,0,20.07363,1
151939,2023-01-20 10:57:31.429996,572367318,0,56.58944,92299.38,29.73,-0.2554429,572367,0,20.07363,1
151970,2023-01-20 10:57:31.529984,572467302,0,56.97664,92295.2,29.72,-0.7201123,572467,0,20.07363,1
152004,2023-01-20 10:57:31.629961,572567275,0,56.80186,92297.08,29.72,-0.1882255,572567,0,20.07363,1
152036,2023-01-20 10:57:31.729992,572667301,0,56.92824,92295.72,29.71,0.7041394,572667,0,20.07363,1
152071,2023-01-20 10:57:31.829994,572767310,0,57.02773,92294.66,29.71,0.8856393,572767,0,20.07363,1
152102,2023-01-20 10:57:31.929978,572867326,0,57.08419,92294.03,29.72,0.64196,572867,0,20.07363,1
152135,2023-01-20 10:57:32.030012,572967372,0,56.85295,92296.54,29.72,0.5696976,572967,0,20.07363,1
152166,2023-01-20 10:57:32.129976,573067304,0,57.06268,92294.27,29.72,0.3344286,573067,0,20.07363,1
152198,2023-01-20 10:57:32.229993,573167297,0,57.01159,92294.8,29.73,-0.03948808,573167,0,20.07363,1
152231,2023-01-20 10:57:32.330013,573267311,0,56.90942,92295.93,29.74,-0.05965829,573267,0,20.07363,1
152263,2023-01-20 10:57:32.430013,573367310,0,56.9632,92295.34,29.74,0.009239917,573367,0,20.07363,1
152295,2023-01-20 10:57:32.529983,573467292,0,56.83682,92296.7,29.74,-0.1789784,573467,0,20.07363,1
152329,2023-01-20 10:57:32.630016,573567339,0,56.91748,92295.83,29.75,-0.3377843,573567,0,20.07363,1
152361,2023-01-20 10:57:32.729942,573667285,0,56.73733,92297.78,29.75,-0.3327417,573667,0,20.07363,1
152395,2023-01-20 10:57:32.829929,573767285,0,56.69431,92298.23,29.76,-0.3856814,573767,0,20.07363,1
152426,2023-01-20 10:57:32.929950,573867305,0,56.36627,92301.77,29.75,-0.6612897,573867,0,20.07363,1
152459,2023-01-20 10:57:33.029939,573967287,0,56.32325,92302.23,29.75,-1.136878,573967,0,20.07363,1
152493,2023-01-20 10:57:33.129951,574067281,0,56.09739,92304.66,29.75,-1.553646,574067,0,20.07363,1
152525,2023-01-20 10:57:33.229948,574167270,0,56.32863,92302.16,29.72,-1.56373,574167,0,20.07363,1
152558,2023-01-20 10:57:33.329997,574267333,0,56.31249,92302.36,29.71,-1.009998,574267,0,20.07363,1
152589,2023-01-20 10:57:33.429944,574367285,0,56.29367,92302.55,29.69,-0.1840198,574367,0,20.07363,1
152620,2023-01-20 10:57:33.529943,574467267,0,56.18074,92303.77,29.68,0.241152,574467,0,20.07363,1
152655,2023-01-20 10:57:33.629958,574567266,0,56.24258,92303.09,29.68,0.02436399,574567,0,20.07363,1
152687,2023-01-20 10:57:33.729981,574667271,0,55.86884,92307.14,29.68,-0.3848398,574667,0,20.07363,1
152722,2023-01-20 10:57:33.827298,574767286,0,55.69675,92308.97,29.68,-0.8318567,574767,0,20.07363,1
152756,2023-01-20 10:57:33.918315,574867340,0,55.60533,92309.95,29.69,-1.454495,574867,0,20.07363,1
152789,2023-01-20 10:57:34.011074,574968212,0,55.53542,92310.7,29.69,-1.808697,574968,0,20.07363,1
152820,2023-01-20 10:57:34.110097,575067262,0,55.44131,92311.73,29.7,-1.52456,575067,0,20.07363,1
152852,2023-01-20 10:57:34.210960,575168147,0,55.34182,92312.8,29.69,-1.066257,575168,0,20.07363,1
152885,2023-01-20 10:57:34.310125,575267285,0,55.2504,92313.78,29.69,-0.8920954,575267,0,20.07363,1
152917,2023-01-20 10:57:34.411100,575368237,0,55.27998,92313.47,29.69,-0.8761766,575368,0,20.07363,1
152948,2023-01-20 10:57:34.510134,575467278,0,55.27191,92313.56,29.68,-0.7217836,575467,0,20.07363,1
152982,2023-01-20 10:57:34.611103,575568251,0,55.40366,92312.14,29.68,-0.3495478,575568,0,20.07363,1
153014,2023-01-20 10:57:34.710166,575667293,0,55.45206,92311.61,29.68,0.1142776,575667,0,20.07363,1
153049,2023-01-20 10:57:34.812248,575768147,0,55.53273,92310.74,29.69,0.5050016,575768,0,20.07363,1
153080,2023-01-20 10:57:34.922268,575867298,0,55.53273,92310.73,29.69,0.6856596,575867,0,20.07363,1
153113,2023-01-20 10:57:35.027249,575967314,0,55.58113,92310.22,29.7,0.6219563,575967,0,20.07363,1
153144,2023-01-20 10:57:35.118180,576067304,0,55.55155,92310.55,29.7,0.4358129,576067,0,20.07363,1
153176,2023-01-20 10:57:35.210967,576168244,0,55.4198,92311.97,29.71,0.2054009,576168,0,20.07363,1
153209,2023-01-20 10:57:35.309994,576267292,0,55.24233,92313.88,29.7,-0.1773,576267,0,20.07363,1
153241,2023-01-20 10:57:35.410909,576368221,0,55.29611,92313.29,29.7,-0.687766,576368,0,20.07363,1
153272,2023-01-20 10:57:35.509996,576467276,0,55.12671,92315.13,29.7,-0.9654161,576467,0,20.07363,1
153306,2023-01-20 10:57:35.610899,576568151,0,55.28535,92313.4,29.69,-0.81658,576568,0,20.07363,1
153338,2023-01-20 10:57:35.710031,576667291,0,55.25846,92313.7,29.69,-0.4402971,576667,0,20.07363,1
153373,2023-01-20 10:57:35.810946,576768218,0,55.3472,92312.73,29.69,-0.01932979,576768,0,20.07363,1
153404,2023-01-20 10:57:35.909999,576867318,0,55.43055,92311.84,29.69,0.3285396,576867,0,20.07363,1
153437,2023-01-20 10:57:36.010791,576968154,0,55.33376,92312.89,29.68,0.4881954,576968,0,20.07363,1
153468,2023-01-20 10:57:36.109916,577067285,0,55.69944,92308.95,29.68,0.5083656,577067,0,20.07363,1
153500,2023-01-20 10:57:36.210765,577168137,0,55.49777,92311.13,29.67,0.59659,577168,0,20.07363,1
153533,2023-01-20 10:57:36.309957,577267313,0,55.41442,92312.02,29.65,0.6570829,577267,0,20.07363,1
153565,2023-01-20 10:57:36.410894,577368235,0,55.20738,92314.26,29.64,0.1924169,577368,0,20.07363,1
153596,2023-01-20 10:57:36.510003,577467342,0,55.39022,92312.27,29.65,-0.6159115,577467,0,20.07363,1
153630,2023-01-20 10:57:36.610808,577568149,0,55.33376,92312.89,29.64,-0.8402599,577568,0,20.07363,1
153662,2023-01-20 10:57:36.709967,577667331,0,55.34451,92312.77,29.64,-0.3537488,577667,0,20.07363,1
153702,2023-01-20 10:57:36.810848,577768233,0,55.42517,92311.89,29.64,0.08738755,577768,0,20.07363,1
153733,2023-01-20 10:57:36.909908,577867297,0,55.32838,92312.93,29.64,0.1739323,577867,0,20.07363,1
153766,2023-01-20 10:57:37.010839,577968229,0,55.4198,92311.98,29.64,0.1319182,577968,0,20.07363,1
153797,2023-01-20 10:57:37.109930,578067288,0,55.33376,92312.9,29.64,0.06469846,578067,0,20.07363,1
153829,2023-01-20 10:57:37.210911,578168240,0,55.25578,92313.72,29.64,-0.04621387,578168,0,20.07363,1
153862,2023-01-20 10:57:37.309961,578267290,0,55.29073,92313.36,29.63,-0.220145,578267,0,20.07363,1
153894,2023-01-20 10:57:37.410895,578368225,0,55.3714,92312.48,29.65,-0.3201354,578368,0,20.07363,1
