LineNo,UTC_Approx,TimeUS,C,NI,FIX,FIY,AFI,HAGL,offset,RI,rng,Herr,eAng,eVel,ePos
154036,2023-01-20 10:57:37.811656,578768987,0,0,0,0,0,55.78,0.16,0,0,0.5,0.0006965274,0.03333868,0.07933355
154067,2023-01-20 10:57:37.911625,578868991,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0006359246,0.02275699,0.0665072
154100,2023-01-20 10:57:38.011596,578968988,0,0,0,0,0,55.84,0.16,0,0,0.5,0.0005147419,0.02265465,0.07031964
154131,2023-01-20 10:57:38.111622,579068982,0,0,0,0,0,55.87,0.16,0,0,0.5,0.000263725,0.0162707,0.06916048
154164,2023-01-20 10:57:38.211659,579168991,0,0,0,0,0,55.9,0.16,0,0,0.5,0.0002087529,0.01275857,0.06203432
154197,2023-01-20 10:57:38.311643,579268986,0,0,0,0,0,55.93,0.16,0,0,0.5,9.9656E-05,0.0121958,0.06726075
154229,2023-01-20 10:57:38.411637,579368989,0,0,0,0,0,55.97,0.16,0,0,0.5,0.0004617859,0.01844856,0.06743336
154260,2023-01-20 10:57:38.511651,579468991,0,0,0,0,0,56,0.16,0,0,0.5,0.0005256053,0.01562799,0.06463556
154294,2023-01-20 10:57:38.611654,579568987,0,0,0,0,0,56.01,0.16,0,0,0.5,0.0004034943,0.02473127,0.06699854
154326,2023-01-20 10:57:38.711631,579668986,0,0,0,0,0,56.04,0.16,0,0,0.5,0.0001587873,0.01756564,0.05925067
154361,2023-01-20 10:57:38.811616,579768991,0,0,0,0,0,56.06,0.16,0,0,0.5,5.912087E-05,0.01651924,0.05776177
154394,2023-01-20 10:57:38.911614,579868993,0,0,0,0,0,56.07,0.16,0,0,0.5,5.074903E-05,0.01262389,0.0517502
154428,2023-01-20 10:57:39.011610,579968989,0,0,0,0,0,56.08,0.16,0,0,0.5,0.0001479887,0.01000866,0.0438784
154459,2023-01-20 10:57:39.111645,580068995,0,0,0,0,0,56.1,0.16,0,0,0.5,0.0001262923,0.008660713,0.04290407
154491,2023-01-20 10:57:39.211658,580168986,0,0,0,0,0,56.11,0.16,0,0,0.5,0.0003044557,0.01424885,0.05142533
154524,2023-01-20 10:57:39.311630,580268989,0,0,0,0,0,56.12,0.16,0,0,0.5,0.0003352854,0.01042715,0.04317782
154556,2023-01-20 10:57:39.411616,580368998,0,0,0,0,0,56.12,0.16,0,0,0.5,0.0002593882,0.0109686,0.04507976
154588,2023-01-20 10:57:39.511635,580468982,0,0,0,0,0,56.13,0.16,0,0,0.5,0.0001722267,0.00944675,0.04453092
154622,2023-01-20 10:57:39.611670,580568989,0,0,0,0,0,56.13,0.16,0,0,0.5,0.0001854047,0.01165616,0.04048299
154654,2023-01-20 10:57:39.711669,580669000,0,0,0,0,0,56.14,0.16,0,0,0.5,0.0002357109,0.008500478,0.03381157
154689,2023-01-20 10:57:39.811636,580768982,0,0,0,0,0,56.13,0.16,0,0,0.5,0.0002584203,0.003696141,0.01224564
154720,2023-01-20 10:57:39.911616,580868993,0,0,0,0,0,56.13,0.16,0,0,0.5,0.0004022327,0.002778632,0.01778386
154754,2023-01-20 10:57:40.011598,580968998,0,0,0,0,0,56.12,0.16,0,0,0.5,0.0002257049,0.01279234,0.0337528
154785,2023-01-20 10:57:40.111622,581068982,0,0,0,0,0,56.12,0.16,0,0,0.5,0.0002522997,0.008066945,0.02098831
154818,2023-01-20 10:57:40.211662,581168987,0,0,0,0,0,56.1,0.16,0,0,0.5,0.0002153782,0.006010351,0.02042295
154851,2023-01-20 10:57:40.311676,581269013,0,0,0,0,0,56.09,0.16,0,0,0.5,0.0002489311,0.002685531,0.01033992
154883,2023-01-20 10:57:40.411637,581368984,0,0,0,0,0,56.07,0.16,0,0,0.5,0.000540463,0.01598876,0.04016881
154915,2023-01-20 10:57:40.511639,581468984,0,0,0,0,0,56.07,0.16,0,0,0.5,0.0005316759,0.0119143,0.02967224
154949,2023-01-20 10:57:40.611653,581568995,0,0,0,0,0,56.06,0.16,0,0,0.5,0.0006922325,0.02151978,0.05660867
154981,2023-01-20 10:57:40.711647,581668981,0,0,0,0,0,56.06,0.16,0,0,0.5,0.0005427576,0.01369803,0.037576
155016,2023-01-20 10:57:40.811651,581768981,0,0,0,0,0,56.04,0.16,0,0,0.5,0.0004296519,0.01925656,0.05505607
155047,2023-01-20 10:57:40.911639,581868997,0,0,0,0,0,56.04,0.16,0,0,0.5,0.0003820565,0.01243967,0.03516861
155080,2023-01-20 10:57:41.011611,581968991,0,0,0,0,0,56,0.16,0,0,0.5,0.0004002707,0.01950746,0.04392682
155111,2023-01-20 10:57:41.111632,582068987,0,0,0,0,0,56,0.16,0,0,0.5,0.0004687476,0.01329186,0.03377752
155144,2023-01-20 10:57:41.211650,582168986,0,0,0,0,0,55.98,0.16,0,0,0.5,0.0004033395,0.01771621,0.04449526
155177,2023-01-20 10:57:41.311630,582268988,0,0,0,0,0,55.97,0.16,0,0,0.5,0.0003594274,0.0117661,0.03397551
155209,2023-01-20 10:57:41.411611,582368985,0,0,0,0,0,55.95,0.16,0,0,0.5,0.000227084,0.01082571,0.03345617
155241,2023-01-20 10:57:41.511640,582468985,0,0,0,0,0,55.94,0.16,0,0,0.5,0.0002843095,0.006768371,0.02415178
155275,2023-01-20 10:57:41.611665,582568986,0,0,0,0,0,55.92,0.16,0,0,0.5,0.0002129526,0.009374426,0.0346372
155306,2023-01-20 10:57:41.711649,582668982,0,0,0,0,0,55.92,0.16,0,0,0.5,0.000297796,0.004922082,0.02199226
155342,2023-01-20 10:57:41.811632,582768981,0,0,0,0,0,55.91,0.16,0,0,0.5,0.0003209381,0.009222073,0.03596022
155373,2023-01-20 10:57:41.911594,582868988,0,0,0,0,0,55.91,0.16,0,0,0.5,0.0003755073,0.005874097,0.02617683
155406,2023-01-20 10:57:42.011573,582969000,0,0,0,0,0,55.89,0.16,0,0,0.5,0.0005372315,0.02001548,0.06301447
155437,2023-01-20 10:57:42.111631,583068997,0,0,0,0,0,55.88,0.16,0,0,0.5,0.0004652893,0.01364722,0.04519424
155471,2023-01-20 10:57:42.211670,583168986,0,0,0,0,0,55.87,0.16,0,0,0.5,0.0004841873,0.02123987,0.06868035
155504,2023-01-20 10:57:42.311648,583268988,0,0,0,0,0,55.87,0.16,0,0,0.5,0.0004049673,0.01366656,0.04621164
155536,2023-01-20 10:57:42.411624,583368984,0,0,0,0,0,55.86,0.16,0,0,0.5,0.0002885042,0.007489714,0.03969701
155568,2023-01-20 10:57:42.511643,583468986,0,0,0,0,0,55.85,0.16,0,0,0.5,0.0001656661,0.005164109,0.03208873
155602,2023-01-20 10:57:42.611659,583568985,0,0,0,0,0,55.82,0.16,0,0,0.5,0.0002565869,0.01394683,0.05703985
155633,2023-01-20 10:57:42.711663,583668982,0,0,0,0,0,55.82,0.16,0,0,0.5,0.000342683,0.009713975,0.04684345
155669,2023-01-20 10:57:42.811669,583768985,0,0,0,0,0,55.79,0.16,0,0,0.5,0.000491426,0.01606161,0.06630518
155700,2023-01-20 10:57:42.911638,583868988,0,0,0,0,0,55.78,0.16,0,0,0.5,0.0005262485,0.010884,0.05247042
155732,2023-01-20 10:57:43.011607,583968985,0,0,0,0,0,55.75,0.16,0,0,0.5,0.0005776003,0.03772523,0.09173922
155764,2023-01-20 10:57:43.111628,584068983,0,0,0,0,0,55.75,0.16,0,0,0.5,0.0006765917,0.02687993,0.07301699
155797,2023-01-20 10:57:43.210608,584168992,0,0,0,0,0,55.72,0.16,0,0,0.5,0.0004962992,0.02716306,0.07239761
155830,2023-01-20 10:57:43.301598,584268984,0,0,0,0,0,55.72,0.16,0,0,0.5,0.0003500748,0.01850625,0.05302323
155860,2023-01-20 10:57:43.392595,584368984,0,0,0,0,0,55.71,0.16,0,0,0.5,0.0005496781,0.01288141,0.04198891
155894,2023-01-20 10:57:43.491888,584468986,0,0,0,0,0,55.7,0.16,0,0,0.5,0.0003989246,0.01444623,0.04461755
155927,2023-01-20 10:57:43.591910,584568982,0,0,0,0,0,55.7,0.16,0,0,0.5,0.0002297293,0.007971901,0.03216488
155960,2023-01-20 10:57:43.691908,584668982,0,0,0,0,0,55.7,0.16,0,0,0.5,0.0002402669,0.007813319,0.03051477
155994,2023-01-20 10:57:43.791908,584768986,0,0,0,0,0,55.7,0.16,0,0,0.5,0.000228888,0.00333021,0.02031435
156029,2023-01-20 10:57:43.891845,584868988,0,0,0,0,0,55.7,0.16,0,0,0.5,0.0003158504,0.006419351,0.02416723
156059,2023-01-20 10:57:43.991770,584968984,0,0,0,0,0,55.71,0.16,0,0,0.5,0.0002511246,0.002083872,0.01804566
156094,2023-01-20 10:57:44.091805,585068986,0,0,0,0,0,55.7,0.16,0,0,0.5,0.0003183084,0.01454462,0.03915372
156125,2023-01-20 10:57:44.191849,585168986,0,0,0,0,0,55.71,0.16,0,0,0.5,0.0001312574,0.008794503,0.02439579
156161,2023-01-20 10:57:44.291788,585268984,0,0,0,0,0,55.72,0.16,0,0,0.5,0.0003172451,0.01556441,0.03704312
156191,2023-01-20 10:57:44.391724,585368988,0,0,0,0,0,55.73,0.16,0,0,0.5,0.0001233864,0.01036461,0.02537768
156225,2023-01-20 10:57:44.491731,585468986,0,0,0,0,0,55.73,0.16,0,0,0.5,0.0004392423,0.01655033,0.03720581
156257,2023-01-20 10:57:44.591752,585568990,0,0,0,0,0,55.74,0.16,0,0,0.5,0.0002236889,0.009471744,0.02231111
156290,2023-01-20 10:57:44.691761,585668997,0,0,0,0,0,55.74,0.16,0,0,0.5,0.0005622046,0.02529735,0.05947185
156324,2023-01-20 10:57:44.791752,585768986,0,0,0,0,0,55.76,0.16,0,0,0.5,0.0002025394,0.01399491,0.03711189
156357,2023-01-20 10:57:44.891720,585868984,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0003038798,0.01647981,0.04301324
156387,2023-01-20 10:57:44.991687,585968983,0,0,0,0,0,55.78,0.16,0,0,0.5,0.0002093083,0.008281027,0.02381489
156421,2023-01-20 10:57:45.091726,586068986,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0001757328,0.01063453,0.03092817
156452,2023-01-20 10:57:45.191767,586168985,0,0,0,0,0,55.78,0.16,0,0,0.5,8.10302E-05,0.003471037,0.01444316
156487,2023-01-20 10:57:45.301893,586268984,0,0,0,0,0,55.76,0.16,0,0,0.5,0.000357918,0.01748831,0.04580761
156519,2023-01-20 10:57:45.410592,586368989,0,0,0,0,0,55.75,0.16,0,0,0.5,0.0002313113,0.01117629,0.03494087
156551,2023-01-20 10:57:45.501537,586468985,0,0,0,0,0,55.76,0.16,0,0,0.5,0.0003553138,0.004829906,0.01938511
156584,2023-01-20 10:57:45.592484,586568984,0,0,0,0,0,55.76,0.16,0,0,0.5,0.000382212,0.004939618,0.0148217
156618,2023-01-20 10:57:45.691724,586668986,0,0,0,0,0,55.76,0.16,0,0,0.5,0.0004519057,0.01471762,0.03957701
156652,2023-01-20 10:57:45.791734,586769012,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0002010636,0.004926108,0.01742814
156685,2023-01-20 10:57:45.891695,586869006,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0004671346,0.01763312,0.0438126
156715,2023-01-20 10:57:45.991641,586968987,0,0,0,0,0,55.79,0.16,0,0,0.5,0.0001568837,0.006855576,0.01961331
156749,2023-01-20 10:57:46.091660,587068986,0,0,0,0,0,55.79,0.16,0,0,0.5,0.000554229,0.01692929,0.04024723
156780,2023-01-20 10:57:46.191691,587168993,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0004720565,0.009461225,0.01908754
156815,2023-01-20 10:57:46.291685,587268984,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0004781881,0.01707058,0.04351202
156845,2023-01-20 10:57:46.391693,587368991,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0002209793,0.007658388,0.01875876
156879,2023-01-20 10:57:46.491691,587468995,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0003347503,0.0115714,0.02762363
156911,2023-01-20 10:57:46.591672,587568984,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0002983081,0.00989705,0.0161639
156944,2023-01-20 10:57:46.691683,587668986,0,0,0,0,0,55.79,0.16,0,0,0.5,0.0003622618,0.01031196,0.02465625
156978,2023-01-20 10:57:46.791703,587768997,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0003158883,0.006517229,0.01170473
157011,2023-01-20 10:57:46.891669,587868981,0,0,0,0,0,55.79,0.16,0,0,0.5,0.0003328967,0.007098994,0.01790981
157041,2023-01-20 10:57:46.991658,587968991,0,0,0,0,0,55.8,0.16,0,0,0.5,0.000389405,0.004929667,0.008893614
157075,2023-01-20 10:57:47.091696,588069010,0,0,0,0,0,55.78,0.16,0,0,0.5,0.0006275242,0.01486275,0.0353197
157106,2023-01-20 10:57:47.191714,588169005,0,0,0,0,0,55.78,0.16,0,0,0.5,0.0003279785,0.005444668,0.0157921
157141,2023-01-20 10:57:47.291686,588268984,0,0,0,0,0,55.75,0.16,0,0,0.5,0.0004936096,0.01960928,0.05082873
157171,2023-01-20 10:57:47.391692,588369000,0,0,0,0,0,55.75,0.16,0,0,0.5,0.000258004,0.009844515,0.03070833
157205,2023-01-20 10:57:47.491673,588468982,0,0,0,0,0,55.74,0.16,0,0,0.5,0.0003228949,0.005322707,0.02486727
157237,2023-01-20 10:57:47.591674,588568984,0,0,0,0,0,55.74,0.16,0,0,0.5,0.0003771413,0.005928002,0.01402388
157270,2023-01-20 10:57:47.691687,588668989,0,0,0,0,0,55.73,0.16,0,0,0.5,0.0002823687,0.004501287,0.01828589
157304,2023-01-20 10:57:47.791695,588768988,0,0,0,0,0,55.73,0.16,0,0,0.5,0.0001934336,0.006590247,0.01603402
157337,2023-01-20 10:57:47.891652,588868985,0,0,0,0,0,55.71,0.16,0,0,0.5,0.0002912327,0.006316339,0.02521441
157367,2023-01-20 10:57:47.991610,588968988,0,0,0,0,0,55.72,0.16,0,0,0.5,0.0002163907,0.007050499,0.01943894
157401,2023-01-20 10:57:48.091641,589068985,0,0,0,0,0,55.71,0.16,0,0,0.5,0.0004186095,0.005546247,0.01695274
157432,2023-01-20 10:57:48.191692,589168994,0,0,0,0,0,55.72,0.16,0,0,0.5,0.0002469162,0.00523755,0.009984554
157467,2023-01-20 10:57:48.291684,589268988,0,0,0,0,0,55.71,0.16,0,0,0.5,0.0006996073,0.02100964,0.05461461
157497,2023-01-20 10:57:48.391681,589368991,0,0,0,0,0,55.71,0.16,0,0,0.5,0.0003524166,0.01028483,0.02967874
157531,2023-01-20 10:57:48.491694,589469002,0,0,0,0,0,55.72,0.16,0,0,0.5,0.0006372681,0.02146436,0.05488147
157563,2023-01-20 10:57:48.591679,589568984,0,0,0,0,0,55.73,0.16,0,0,0.5,0.0004266696,0.01143644,0.03341733
157597,2023-01-20 10:57:48.691679,589668986,0,0,0,0,0,55.74,0.16,0,0,0.5,0.0005643636,0.008406928,0.02610164
157631,2023-01-20 10:57:48.791678,589768987,0,0,0,0,0,55.75,0.16,0,0,0.5,0.0004521808,0.00944951,0.02717448
157666,2023-01-20 10:57:48.891660,589868984,0,0,0,0,0,55.77,0.16,0,0,0.5,0.0006383247,0.02113411,0.05127961
157696,2023-01-20 10:57:48.991658,589968998,0,0,0,0,0,55.78,0.16,0,0,0.5,0.0003591522,0.01952635,0.047385
157730,2023-01-20 10:57:49.091661,590068981,0,0,0,0,0,55.79,0.16,0,0,0.5,0.0005082115,0.0218604,0.05505791
157762,2023-01-20 10:57:49.191697,590168994,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0002933793,0.01989917,0.05322304
157797,2023-01-20 10:57:49.291706,590269004,0,0,0,0,0,55.83,0.16,0,0,0.5,0.0004352559,0.009482483,0.03167745
157827,2023-01-20 10:57:49.391715,590369017,0,0,0,0,0,55.85,0.16,0,0,0.5,0.0001824711,0.01051176,0.03510458
157861,2023-01-20 10:57:49.491676,590468980,0,0,0,0,0,55.86,0.16,0,0,0.5,0.00061723,0.01418342,0.0362695
157893,2023-01-20 10:57:49.591717,590569024,0,0,0,0,0,55.87,0.16,0,0,0.5,0.0002669444,0.006185282,0.02170027
157926,2023-01-20 10:57:49.691686,590668985,0,0,0,0,0,55.87,0.16,0,0,0.5,0.000410724,0.009535254,0.02236146
157960,2023-01-20 10:57:49.791708,590768999,0,0,0,0,0,55.88,0.16,0,0,0.5,0.000252053,0.004022826,0.01659393
157993,2023-01-20 10:57:49.891652,590868984,0,0,0,0,0,55.88,0.16,0,0,0.5,0.0005293327,0.01073087,0.02629184
158023,2023-01-20 10:57:49.991629,590969007,0,0,0,0,0,55.89,0.16,0,0,0.5,0.0004585206,0.01156711,0.03138908
158057,2023-01-20 10:57:50.091640,591068981,0,0,0,0,0,55.87,0.16,0,0,0.5,0.0005147976,0.00427738,0.009566716
158133,2023-01-20 10:57:50.191695,591168992,0,0,0,0,0,55.87,0.16,0,0,0.5,0.0004318535,0.004475669,0.01765557
158168,2023-01-20 10:57:50.291694,591268997,0,0,0,0,0,55.87,0.16,0,0,0.5,0.0002175578,0.006691836,0.01473275
158198,2023-01-20 10:57:50.391691,591369005,0,0,0,0,0,55.87,0.16,0,0,0.5,0.0002424781,0.01147186,0.03019981
158232,2023-01-20 10:57:50.491649,591468981,0,0,0,0,0,55.86,0.16,0,0,0.5,0.0004864029,0.007918576,0.01998595
158264,2023-01-20 10:57:50.591671,591569021,0,0,0,0,0,55.86,0.16,0,0,0.5,0.0004125352,0.010737,0.02730604
158297,2023-01-20 10:57:50.691659,591668985,0,0,0,0,0,55.84,0.16,0,0,0.5,0.0004116137,0.004144342,0.01103122
158332,2023-01-20 10:57:50.791700,591768997,0,0,0,0,0,55.84,0.16,0,0,0.5,0.0004136202,0.006958652,0.02055288
158365,2023-01-20 10:57:50.891682,591868997,0,0,0,0,0,55.83,0.16,0,0,0.5,0.0005606409,0.00873818,0.01770445
158395,2023-01-20 10:57:50.991665,591969001,0,0,0,0,0,55.83,0.16,0,0,0.5,0.0002441112,0.008947942,0.02644442
158429,2023-01-20 10:57:51.091661,592068981,0,0,0,0,0,55.82,0.16,0,0,0.5,0.0004331077,0.01106932,0.02317222
158460,2023-01-20 10:57:51.191710,592169010,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0002851166,0.00867499,0.02230549
158495,2023-01-20 10:57:51.291685,592268988,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0004283947,0.01495671,0.03159999
158525,2023-01-20 10:57:51.391692,592368999,0,0,0,0,0,55.81,0.16,0,0,0.5,0.00015816,0.01151071,0.02799045
158559,2023-01-20 10:57:51.491685,592468990,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0004342171,0.0160083,0.03616752
158591,2023-01-20 10:57:51.591713,592569015,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0001794555,0.01159136,0.02904231
158624,2023-01-20 10:57:51.691681,592668982,0,0,0,0,0,55.79,0.16,0,0,0.5,0.0003371784,0.007163503,0.01858367
158658,2023-01-20 10:57:51.791682,592768982,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0003357951,0.01078816,0.02750199
158691,2023-01-20 10:57:51.891685,592869003,0,0,0,0,0,55.79,0.16,0,0,0.5,0.0004042757,0.005974796,0.01748667
158721,2023-01-20 10:57:51.991659,592968995,0,0,0,0,0,55.8,0.16,0,0,0.5,0.000231003,0.006180298,0.02005837
158755,2023-01-20 10:57:52.091679,593068993,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0004068585,0.003984041,0.009403388
158786,2023-01-20 10:57:52.191698,593168986,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0003116986,0.00994676,0.02483166
158821,2023-01-20 10:57:52.291697,593268994,0,0,0,0,0,55.82,0.16,0,0,0.5,0.000275059,0.00675046,0.01194701
158851,2023-01-20 10:57:52.391675,593368985,0,0,0,0,0,55.82,0.16,0,0,0.5,0.0003133646,0.01221495,0.02900634
158885,2023-01-20 10:57:52.491669,593468986,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0005077812,0.007024042,0.02082762
158917,2023-01-20 10:57:52.591697,593569020,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0003588455,0.003594203,0.01349839
158950,2023-01-20 10:57:52.691694,593669003,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0004382634,0.005296177,0.01709171
158984,2023-01-20 10:57:52.791710,593769003,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0002579007,0.01214373,0.03345553
159017,2023-01-20 10:57:52.891675,593868986,0,0,0,0,0,55.79,0.16,0,0,0.5,0.0002461793,0.004490046,0.01950332
159048,2023-01-20 10:57:52.991656,593968987,0,0,0,0,0,55.78,0.16,0,0,0.5,0.0001548434,0.009226094,0.02476647
159082,2023-01-20 10:57:53.091650,594068984,0,0,0,0,0,55.79,0.16,0,0,0.5,0.0002094656,0.009158967,0.01981487
159113,2023-01-20 10:57:53.191671,594169007,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0002050239,0.01455534,0.03301303
159148,2023-01-20 10:57:53.283422,594268989,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0002883277,0.002756844,0.005936554
159178,2023-01-20 10:57:53.374445,594368993,0,0,0,0,0,55.8,0.16,0,0,0.5,0.0001492757,0.009933096,0.02172294
159212,2023-01-20 10:57:53.471910,594468986,0,0,0,0,0,55.81,0.16,0,0,0.5,0.0001459302,0.004955118,0.006036622
159245,2023-01-20 10:57:53.571930,594569015,0,0,0,0,0,55.82,0.16,0,0,0.5,0.000121265,0.0116294,0.02547078
159278,2023-01-20 10:57:53.671919,594669005,0,0,0,0,0,55.84,0.16,0,0,0.5,0.0003418236,0.007363351,0.02874752
159312,2023-01-20 10:57:53.771902,594768986,0,0,0,0,0,55.85,0.16,0,0,0.5,0.0002359586,0.007833262,0.0232235
159347,2023-01-20 10:57:53.871825,594868989,0,0,0,0,0,55.88,0.16,0,0,0.5,0.0004594031,0.01314435,0.04834859
159377,2023-01-20 10:57:53.971706,594968982,0,0,0,0,0,55.9,0.16,0,0,0.5,0.0002947319,0.01200056,0.04829583
159411,2023-01-20 10:57:54.071687,595068987,0,0,0,0,0,55.92,0.16,0,0,0.5,0.0003581958,0.0133373,0.05940869
159442,2023-01-20 10:57:54.171710,595168999,0,0,0,0,0,55.94,0.16,0,0,0.5,0.000235578,0.01174184,0.05272728
159478,2023-01-20 10:57:54.271749,595268983,0,0,0,0,0,55.96,0.16,0,0,0.5,0.0002008672,0.01706346,0.06005188
159508,2023-01-20 10:57:54.371828,595368990,0,0,0,0,0,55.98,0.16,0,0,0.5,0.0001748701,0.01886233,0.06539427
159542,2023-01-20 10:57:54.471791,595468986,0,0,0,0,0,56.01,0.16,0,0,0.5,0.0001601337,0.01496663,0.06168468
159574,2023-01-20 10:57:54.571749,595569017,0,0,0,0,0,56.02,0.16,0,0,0.5,0.0001342642,0.01562713,0.05895511
159607,2023-01-20 10:57:54.671735,595668997,0,0,0,0,0,56.01,0.16,0,0,0.5,0.000472269,0.01481794,0.05209299
159641,2023-01-20 10:57:54.771766,595768992,0,0,0,0,0,56.01,0.16,0,0,0.5,0.0003326535,0.008953429,0.03622158
159674,2023-01-20 10:57:54.871732,595868989,0,0,0,0,0,56,0.16,0,0,0.5,0.0007065065,0.02184624,0.05883621
159704,2023-01-20 10:57:54.971671,595968987,0,0,0,0,0,56,0.16,0,0,0.5,0.0004400007,0.01271393,0.03716429
159739,2023-01-20 10:57:55.071663,596068988,0,0,0,0,0,55.99,0.16,0,0,0.5,0.0004701349,0.01556059,0.0436416
159770,2023-01-20 10:57:55.171677,596168990,0,0,0,0,0,55.98,0.16,0,0,0.5,0.0003847131,0.006165702,0.02117117
159805,2023-01-20 10:57:55.271685,596268993,0,0,0,0,0,55.97,0.16,0,0,0.5,0.0004652943,0.01292326,0.0372985
159835,2023-01-20 10:57:55.371685,596368991,0,0,0,0,0,55.97,0.16,0,0,0.5,0.0003061459,0.00382096,0.01629876
159869,2023-01-20 10:57:55.471681,596468986,0,0,0,0,0,55.95,0.16,0,0,0.5,0.0005073742,0.01904451,0.04967299
159901,2023-01-20 10:57:55.571736,596569040,0,0,0,0,0,55.96,0.16,0,0,0.5,0.0003342953,0.01123162,0.03230054
159934,2023-01-20 10:57:55.671756,596668997,0,0,0,0,0,55.96,0.16,0,0,0.5,0.0008054413,0.03318056,0.08368064
159968,2023-01-20 10:57:55.771836,596768989,0,0,0,0,0,55.96,0.16,0,0,0.5,0.0005224375,0.01908964,0.05171192
160001,2023-01-20 10:57:55.871793,596868997,0,0,0,0,0,55.96,0.16,0,0,0.5,0.0005867683,0.02502974,0.06679817
160031,2023-01-20 10:57:55.971680,596968991,0,0,0,0,0,55.97,0.16,0,0,0.5,0.0002418366,0.01224962,0.03756146
160065,2023-01-20 10:57:56.071666,597068990,0,0,0,0,0,55.97,0.16,0,0,0.5,0.0001386818,0.007626251,0.02815561
160096,2023-01-20 10:57:56.171696,597168998,0,0,0,0,0,55.98,0.16,0,0,0.5,0.0001574765,0.01083299,0.03605675
160131,2023-01-20 10:57:56.271685,597268984,0,0,0,0,0,55.98,0.16,0,0,0.5,0.0003391538,0.00747862,0.02742446
160161,2023-01-20 10:57:56.371687,597368992,0,0,0,0,0,56,0.16,0,0,0.5,0.0002783615,0.007962134,0.03346288
160195,2023-01-20 10:57:56.471675,597468995,0,0,0,0,0,55.99,0.16,0,0,0.5,0.0005599938,0.01703941,0.04442526
160227,2023-01-20 10:57:56.571646,597568985,0,0,0,0,0,56,0.16,0,0,0.5,0.0003553714,0.01093268,0.03611913
160260,2023-01-20 10:57:56.671677,597669001,0,0,0,0,0,56,0.16,0,0,0.5,0.0005737242,0.02230485,0.0572798
160294,2023-01-20 10:57:56.771718,597769015,0,0,0,0,0,56.02,0.16,0,0,0.5,0.0003778118,0.01411525,0.04450944
160327,2023-01-20 10:57:56.871702,597869009,0,0,0,0,0,56.02,0.16,0,0,0.5,0.0002933308,0.004905202,0.02104858
160357,2023-01-20 10:57:56.971648,597968981,0,0,0,0,0,56.03,0.16,0,0,0.5,0.0002701132,0.01114849,0.03712146
160391,2023-01-20 10:57:57.071701,598069010,0,0,0,0,0,56,0.16,0,0,0.5,0.0004567409,0.01471363,0.03574203
160422,2023-01-20 10:57:57.171714,598168981,0,0,0,0,0,56.01,0.16,0,0,0.5,0.0003333099,0.008454604,0.02542871
160458,2023-01-20 10:57:57.271710,598268984,0,0,0,0,0,56,0.16,0,0,0.5,0.0006316322,0.0125513,0.02608654
160488,2023-01-20 10:57:57.371699,598369000,0,0,0,0,0,56.01,0.16,0,0,0.5,0.0004197311,0.00582588,0.01313471
160522,2023-01-20 10:57:57.471679,598468985,0,0,0,0,0,55.99,0.16,0,0,0.5,0.0009502822,0.03079459,0.07289602
160554,2023-01-20 10:57:57.571682,598568984,0,0,0,0,0,56,0.16,0,0,0.5,0.0005961405,0.01229277,0.02706111
160587,2023-01-20 10:57:57.671699,598668995,0,0,0,0,0,55.99,0.16,0,0,0.5,0.0005396864,0.01559829,0.04216504
160621,2023-01-20 10:57:57.771698,598768988,0,0,0,0,0,56,0.16,0,0,0.5,0.0001936994,0.005755762,0.02033992
160654,2023-01-20 10:57:57.871677,598868984,0,0,0,0,0,55.99,0.16,0,0,0.5,0.0004584293,0.01417219,0.03994798
160684,2023-01-20 10:57:57.971658,598968992,0,0,0,0,0,56,0.16,0,0,0.5,0.0002940169,0.004096569,0.01854707
160718,2023-01-20 10:57:58.071664,599068986,0,0,0,0,0,55.99,0.16,0,0,0.5,0.0004965898,0.01954821,0.05016838
160749,2023-01-20 10:57:58.171706,599169000,0,0,0,0,0,56,0.16,0,0,0.5,0.0003822453,0.01459027,0.04217582
