LineNo,UTC_Approx,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
130663,2023-01-20 10:56:27.066025,507869247,0.09,0.19,-3.64,-3.37,209.99,211.91,0.12,0.02,3
130693,2023-01-20 10:56:27.157039,507969247,0.12,0.39,-3.86,-3.52,209.99,212.01,0.12,0.02,3
130726,2023-01-20 10:56:27.258560,508069241,0.1,0.39,-3.83,-3.7,209.99,211.99,0.11,0.02,3
130757,2023-01-20 10:56:27.369469,508169225,0.09,0.16,-3.67,-3.41,209.99,211.92,0.11,0.02,3
130792,2023-01-20 10:56:27.465832,508269243,0.1,0.26,-3.63,-3.23,209.99,212,0.1,0.02,3
130823,2023-01-20 10:56:27.556659,508369263,0.16,0.39,-3.64,-3.23,209.99,212.07,0.1,0.02,3
130857,2023-01-20 10:56:27.651956,508468952,0.22,0.52,-3.63,-3.26,209.99,212.11,0.1,0.02,3
130890,2023-01-20 10:56:27.751893,508568901,0.44,0.69,-3.69,-3.32,209.98,212.13,0.1,0.03,3
130923,2023-01-20 10:56:27.851990,508668909,0.55,0.75,-3.7,-3.41,209.98,212.06,0.09,0.03,3
130957,2023-01-20 10:56:27.952194,508768930,0.61,0.86,-3.68,-3.45,209.98,212,0.09,0.02,3
130991,2023-01-20 10:56:28.052340,508868983,0.62,0.81,-3.62,-3.6,209.98,211.88,0.1,0.02,3
131021,2023-01-20 10:56:28.152318,508968951,0.68,0.71,-3.33,-3.63,209.98,211.8,0.1,0.03,3
131054,2023-01-20 10:56:28.252311,509068921,0.73,0.6,-2.96,-3.23,209.98,211.74,0.1,0.03,3
131085,2023-01-20 10:56:28.352334,509168911,0.84,0.6,-2.4,-2.6,209.98,211.72,0.1,0.02,3
131120,2023-01-20 10:56:28.452315,509268906,0.94,0.65,-2.09,-2.14,209.98,211.73,0.1,0.03,3
131150,2023-01-20 10:56:28.552296,509368945,1.04,0.74,-1.86,-1.71,209.98,211.79,0.1,0.03,3
131184,2023-01-20 10:56:28.652252,509468918,1.06,0.9,-1.92,-1.56,209.98,211.89,0.1,0.02,3
131217,2023-01-20 10:56:28.752286,509568932,0.99,0.82,-2.16,-1.93,209.98,211.99,0.1,0.02,3
131250,2023-01-20 10:56:28.852313,509668957,0.83,0.78,-2.36,-2.4,209.98,212.08,0.09,0.02,3
131285,2023-01-20 10:56:28.952300,509768960,0.66,0.49,-2.43,-2.66,209.98,212.02,0.09,0.02,3
131319,2023-01-20 10:56:29.052254,509868919,0.6,0.39,-2.5,-2.84,209.98,211.85,0.08,0.01,3
131349,2023-01-20 10:56:29.152248,509968908,0.54,0.42,-2.55,-2.88,209.98,211.56,0.08,0.01,3
131382,2023-01-20 10:56:29.252272,510068932,0.45,0.29,-2.6,-2.74,209.98,211.31,0.09,0.01,3
131413,2023-01-20 10:56:29.352257,510168922,0.32,0.07,-2.7,-2.74,209.99,211.17,0.09,0.01,3
131448,2023-01-20 10:56:29.452255,510268927,0.26,0.26,-2.74,-2.76,209.99,211.18,0.1,0.01,3
131478,2023-01-20 10:56:29.552276,510368956,0.35,0.49,-2.78,-2.53,209.99,211.2,0.1,0.01,3
131513,2023-01-20 10:56:29.652270,510468936,0.42,0.71,-2.86,-2.49,209.98,211.24,0.1,0.01,3
131546,2023-01-20 10:56:29.752280,510568911,0.45,0.64,-2.76,-2.47,209.98,211.26,0.1,0.01,3
131579,2023-01-20 10:56:29.852304,510668923,0.39,0.94,-2.81,-2.65,209.99,211.31,0.08,0.01,3
131612,2023-01-20 10:56:29.952298,510768928,0.33,0.94,-2.8,-2.99,209.99,211.37,0.08,0.01,3
131646,2023-01-20 10:56:30.052287,510868938,0.18,0.92,-2.77,-2.98,209.99,211.29,0.07,0.01,3
131676,2023-01-20 10:56:30.152241,510968924,-0.07,0.55,-2.73,-2.91,210,211.19,0.07,0.02,3
131709,2023-01-20 10:56:30.252271,511068962,-0.36,0.23,-2.76,-2.86,210,211.03,0.08,0.02,3
131740,2023-01-20 10:56:30.352231,511168908,-0.46,-0.21,-2.73,-2.55,210.01,210.85,0.08,0.02,3
131775,2023-01-20 10:56:30.452224,511268898,-0.53,-0.37,-2.79,-2.47,210.01,210.65,0.08,0.02,3
131805,2023-01-20 10:56:30.552229,511368909,-0.51,-0.43,-3.04,-2.5,210.01,210.44,0.08,0.02,3
131839,2023-01-20 10:56:30.652236,511468918,-0.42,-0.66,-3.17,-2.72,210.01,210.36,0.1,0.02,3
131872,2023-01-20 10:56:30.752243,511568924,-0.22,-0.81,-3.05,-2.33,210,210.36,0.1,0.02,3
131905,2023-01-20 10:56:30.852295,511668982,0.1,-0.59,-3.08,-1.91,209.99,210.36,0.09,0.01,3
131938,2023-01-20 10:56:30.952221,511768918,0.36,-0.29,-2.98,-1.66,209.99,210.42,0.09,0.01,3
131972,2023-01-20 10:56:31.052233,511868922,0.58,0.21,-2.97,-1.62,209.98,210.57,0.08,0.01,3
132002,2023-01-20 10:56:31.152248,511968913,0.69,0.44,-2.89,-1.67,209.98,210.85,0.08,0.02,3
132035,2023-01-20 10:56:31.252256,512068918,0.76,0.57,-2.95,-1.5,209.98,211.16,0.1,0.01,3
132066,2023-01-20 10:56:31.352231,512168909,0.77,0.83,-3.1,-1.55,209.97,211.49,0.1,0.01,3
132101,2023-01-20 10:56:31.452248,512268928,0.79,0.85,-3.37,-1.99,209.97,211.67,0.11,0.01,3
132131,2023-01-20 10:56:31.552627,512369295,0.79,1.11,-3.36,-2.07,209.97,211.79,0.11,0.02,3
132165,2023-01-20 10:56:31.652489,512469229,0.62,1.07,-3.31,-2.24,209.98,211.77,0.1,0.02,3
132198,2023-01-20 10:56:31.752335,512569222,0.36,0.66,-3.45,-2.07,209.98,211.74,0.1,0.01,3
132232,2023-01-20 10:56:31.852564,512669543,0.17,0.34,-3.61,-2.41,209.99,211.7,0.11,0.02,3
132265,2023-01-20 10:56:31.952524,512769544,0.12,0.12,-3.65,-2.24,209.99,211.65,0.11,0.02,3
132299,2023-01-20 10:56:32.052528,512869554,0.18,0.02,-3.86,-2.5,209.99,211.66,0.1,0.02,3
132329,2023-01-20 10:56:32.152539,512969541,0.27,0.27,-3.93,-2.94,209.99,211.69,0.1,0.02,3
132362,2023-01-20 10:56:32.252594,513069579,0.25,0.53,-4.01,-3.41,209.99,211.59,0.1,0.02,3
132442,2023-01-20 10:56:32.352560,513169537,0.03,0.5,-4.11,-3.42,209.99,211.36,0.1,0.02,3
132477,2023-01-20 10:56:32.452558,513269531,-0.25,0.32,-4.07,-3.49,210,210.98,0.09,0.02,3
132507,2023-01-20 10:56:32.552568,513369540,-0.61,0.13,-3.98,-3.32,210.02,210.53,0.09,0.01,3
132541,2023-01-20 10:56:32.652549,513469533,-0.83,-0.41,-4.21,-3.23,210.03,210.15,0.08,0.01,3
132574,2023-01-20 10:56:32.752535,513569542,-1,-0.76,-4.35,-3.23,210.03,209.93,0.08,0.02,3
132607,2023-01-20 10:56:32.852372,513669602,-1.15,-0.87,-4.54,-3.16,210.04,209.68,0.07,0.02,3
132640,2023-01-20 10:56:32.951895,513769528,-1.33,-0.97,-4.92,-3.29,210.05,209.35,0.07,0.01,3
132675,2023-01-20 10:56:33.051709,513869514,-1.41,-1.16,-5.19,-3.77,210.06,209.14,0.06,0.01,3
132705,2023-01-20 10:56:33.151744,513969504,-1.46,-1.44,-5.36,-4.4,210.06,209.09,0.06,0.01,3
132738,2023-01-20 10:56:33.251767,514069508,-1.55,-1.29,-5.54,-4.85,210.07,209.13,0.07,0.01,3
132769,2023-01-20 10:56:33.351780,514169525,-1.63,-1.11,-5.38,-5.13,210.07,209.16,0.07,0.02,3
132804,2023-01-20 10:56:33.451789,514269527,-1.85,-0.82,-5.12,-5.06,210.08,209.08,0.06,0.02,3
132834,2023-01-20 10:56:33.551874,514369594,-1.98,-1.02,-4.89,-4.56,210.08,208.89,0.06,0.02,3
132868,2023-01-20 10:56:33.651811,514469515,-2.07,-1.37,-4.82,-4.2,210.08,208.58,0.08,0.01,3
132902,2023-01-20 10:56:33.751813,514569504,-2.06,-1.66,-4.95,-4.28,210.08,208.25,0.08,0.01,3
132935,2023-01-20 10:56:33.851775,514669504,-1.88,-2.04,-5.16,-4.8,210.08,208.17,0.09,0.01,3
132970,2023-01-20 10:56:33.951689,514769506,-1.52,-2.05,-5.2,-4.92,210.06,208.44,0.09,0.01,3
133004,2023-01-20 10:56:34.051696,514869521,-1.14,-1.7,-5.08,-4.81,210.05,208.77,0.1,0.02,3
133034,2023-01-20 10:56:34.151777,514969536,-0.95,-1.52,-4.95,-4.92,210.04,208.95,0.1,0.01,3
133067,2023-01-20 10:56:34.251778,515069497,-0.82,-1.12,-4.85,-4.84,210.03,209.04,0.1,0.01,3
133098,2023-01-20 10:56:34.351807,515169512,-0.58,-0.97,-4.71,-4.49,210.02,209,0.1,0.01,3
133133,2023-01-20 10:56:34.451797,515269502,-0.3,-0.92,-4.59,-4.24,210.01,209,0.1,0.01,3
133163,2023-01-20 10:56:34.551808,515369527,0,-0.67,-4.4,-4.18,209.99,209.05,0.1,0.01,3
133197,2023-01-20 10:56:34.651803,515469521,0.19,0,-4.22,-3.75,209.99,209.16,0.11,0.01,3
133230,2023-01-20 10:56:34.751826,515569528,0.42,0.46,-3.82,-3.21,209.98,209.19,0.11,0.01,3
133263,2023-01-20 10:56:34.851846,515669576,0.56,0.57,-3.79,-2.86,209.98,209.22,0.12,0.01,3
133296,2023-01-20 10:56:34.951717,515769516,0.67,0.66,-3.67,-2.57,209.97,209.32,0.12,0.01,3
133330,2023-01-20 10:56:35.051716,515869526,0.76,0.63,-3.7,-2.43,209.97,209.43,0.1,0.01,3
133360,2023-01-20 10:56:35.151735,515969500,0.9,0.69,-3.75,-2.35,209.97,209.49,0.1,0.01,3
133393,2023-01-20 10:56:35.251743,516069496,1,0.53,-3.85,-2.6,209.96,209.56,0.09,0.01,3
133424,2023-01-20 10:56:35.351740,516169512,1.19,0.48,-3.98,-3.02,209.95,209.57,0.09,0.01,3
133459,2023-01-20 10:56:35.451787,516269552,1.4,0.5,-4.11,-4.04,209.94,209.52,0.08,0.01,3
133489,2023-01-20 10:56:35.551782,516369518,1.53,0.98,-3.8,-4.76,209.94,209.7,0.08,0.01,3
133523,2023-01-20 10:56:35.651816,516469530,1.58,1.33,-3.32,-4.68,209.95,210.09,0.07,0.01,3
133556,2023-01-20 10:56:35.751813,516569514,1.66,1.46,-2.92,-4.28,209.95,210.72,0.07,0.01,3
133589,2023-01-20 10:56:35.847234,516669516,1.68,1.24,-2.64,-3.86,209.96,211.36,0.08,0.01,3
133622,2023-01-20 10:56:35.938390,516769528,1.5,0.89,-2.57,-3.65,209.96,211.87,0.08,0.01,3
133656,2023-01-20 10:56:36.032422,516869535,1.44,0.77,-2.69,-3.63,209.96,212.19,0.1,0.01,3
133687,2023-01-20 10:56:36.132478,516969559,1.52,0.91,-2.62,-3.54,209.96,212.37,0.1,0.01,3
133720,2023-01-20 10:56:36.232455,517069523,1.65,1.03,-2.55,-3.43,209.96,212.45,0.08,0.01,3
133751,2023-01-20 10:56:36.332414,517169504,1.65,1.15,-2.58,-3.42,209.96,212.47,0.08,0.01,3
133786,2023-01-20 10:56:36.432386,517269493,1.57,1.23,-2.54,-3.42,209.96,212.63,0.09,0.01,3
133816,2023-01-20 10:56:36.532402,517369514,1.61,1.37,-2.28,-3.2,209.96,212.81,0.09,0.01,3
133850,2023-01-20 10:56:36.632368,517469508,1.58,1.55,-2.22,-2.93,209.96,212.9,0.08,0.02,3
133883,2023-01-20 10:56:36.732320,517569538,1.53,1.51,-2.23,-2.78,209.96,212.92,0.08,0.01,3
133916,2023-01-20 10:56:36.832285,517669555,1.49,1.36,-2.3,-2.6,209.96,212.76,0.08,0.01,3
133949,2023-01-20 10:56:36.932254,517769520,1.42,1.61,-2.47,-2.86,209.96,212.41,0.08,0.01,3
133983,2023-01-20 10:56:37.032258,517869517,1.36,1.56,-2.57,-3.11,209.96,211.93,0.09,0.01,3
134013,2023-01-20 10:56:37.132274,517969521,1.38,1.27,-2.4,-3.12,209.97,211.54,0.09,0.01,3
134046,2023-01-20 10:56:37.232283,518069527,1.37,1.34,-2.36,-2.91,209.97,211.34,0.08,0.02,3
134077,2023-01-20 10:56:37.332260,518169521,1.44,1.32,-2.05,-2.76,209.97,211.38,0.08,0.02,3
134112,2023-01-20 10:56:37.432288,518269561,1.45,1.31,-1.88,-2.49,209.97,211.59,0.07,0.01,3
134142,2023-01-20 10:56:37.532259,518369531,1.41,1.13,-1.8,-2.27,209.97,211.81,0.07,0.01,3
134176,2023-01-20 10:56:37.632266,518469512,1.39,0.98,-1.86,-1.87,209.97,212.01,0.07,0.02,3
134209,2023-01-20 10:56:37.732339,518569503,1.35,1.16,-1.77,-1.79,209.97,212.04,0.07,0.01,3
134242,2023-01-20 10:56:37.832364,518669508,1.28,1.05,-1.9,-1.83,209.97,211.94,0.06,0.02,3
134275,2023-01-20 10:56:37.932242,518769496,1.29,0.94,-1.81,-2.07,209.97,211.8,0.06,0.02,3
134309,2023-01-20 10:56:38.032252,518869579,1.2,1.11,-1.8,-1.92,209.98,211.62,0.08,0.01,3
134340,2023-01-20 10:56:38.132235,518969555,1.09,0.7,-1.81,-2.07,209.98,211.5,0.08,0.01,3
134374,2023-01-20 10:56:38.232202,519069519,0.97,0.55,-1.87,-2.23,209.98,211.46,0.07,0.02,3
134405,2023-01-20 10:56:38.332198,519169519,0.77,0.62,-1.99,-2.14,209.98,211.52,0.07,0.02,3
134440,2023-01-20 10:56:38.432193,519269515,0.5,0.68,-2.24,-2.13,209.99,211.63,0.07,0.01,3
134470,2023-01-20 10:56:38.532207,519369526,0.35,0.31,-2.45,-2.71,209.99,211.63,0.07,0.01,3
134504,2023-01-20 10:56:38.632204,519469528,0.2,0.44,-2.58,-3.07,209.99,211.62,0.08,0.01,3
134537,2023-01-20 10:56:38.732218,519569565,0.01,0.4,-2.55,-3.02,209.99,211.82,0.08,0.01,3
134570,2023-01-20 10:56:38.832156,519669518,-0.21,0.23,-2.48,-3.03,210,212.08,0.07,0,3
134605,2023-01-20 10:56:38.932166,519769526,-0.43,0.42,-2.19,-2.92,210,212.24,0.07,0.01,3
134639,2023-01-20 10:56:39.032157,519869509,-0.7,0.33,-1.94,-2.81,210.01,212.18,0.07,0.01,3
134669,2023-01-20 10:56:39.132160,519969490,-0.93,-0.23,-1.61,-2.44,210.01,211.86,0.07,0.01,3
134702,2023-01-20 10:56:39.232185,520069507,-1.1,-0.37,-1.39,-1.88,210.01,211.63,0.07,0.01,3
134733,2023-01-20 10:56:39.332154,520169497,-1.18,-0.54,-1.25,-1.73,210.01,211.39,0.07,0.01,3
134768,2023-01-20 10:56:39.432182,520269532,-1.24,-0.64,-1.42,-1.46,210.01,211.27,0.08,0.01,3
134798,2023-01-20 10:56:39.532200,520369524,-1.15,-0.77,-1.25,-1.62,210.01,211.22,0.08,0.01,3
134832,2023-01-20 10:56:39.632208,520469516,-1.06,-0.77,-1.21,-1.37,210.01,211.15,0.07,0.01,3
134865,2023-01-20 10:56:39.732194,520569506,-0.98,-0.57,-1.26,-1.24,210.01,211.07,0.07,0.01,3
134898,2023-01-20 10:56:39.832211,520669534,-0.89,-0.91,-1.4,-1.46,210.01,211.1,0.07,0.01,3
134931,2023-01-20 10:56:39.932166,520769515,-0.55,-0.85,-1.52,-1.65,210,211.33,0.07,0.01,3
134965,2023-01-20 10:56:40.032210,520869566,-0.2,-0.32,-1.77,-1.84,210,211.61,0.07,0.02,3
134995,2023-01-20 10:56:40.132201,520969522,0,0.18,-1.66,-1.78,209.99,211.9,0.07,0.02,3
135028,2023-01-20 10:56:40.232213,521069512,0,0.46,-1.63,-1.53,209.99,212.07,0.11,0.01,3
135059,2023-01-20 10:56:40.332210,521169515,-0.2,0.31,-2.03,-2.08,210,212.09,0.11,0.02,3
135095,2023-01-20 10:56:40.432214,521269525,-0.37,-0.06,-2.4,-3.12,210,212.16,0.11,0.02,3
135125,2023-01-20 10:56:40.532207,521369522,-0.36,-0.14,-2.7,-3.38,210,212.2,0.11,0.02,3
135159,2023-01-20 10:56:40.632182,521469500,-0.32,-0.02,-3.03,-3.3,210,212.12,0.09,0.02,3
135192,2023-01-20 10:56:40.732224,521569541,-0.29,0.2,-3.23,-3.27,210,211.83,0.09,0.02,3
135225,2023-01-20 10:56:40.832191,521669514,-0.37,0.37,-3.4,-3.53,210.01,211.23,0.1,0.02,3
135258,2023-01-20 10:56:40.932156,521769500,-0.51,0.1,-3.42,-3.7,210.01,210.48,0.1,0.02,3
135292,2023-01-20 10:56:41.032175,521869529,-0.67,-0.21,-3.23,-3.83,210.01,209.75,0.1,0.02,3
135322,2023-01-20 10:56:41.132587,521969925,-0.77,-0.16,-2.98,-3.72,210.02,209.1,0.1,0.02,3
135355,2023-01-20 10:56:41.232183,522069515,-0.76,-0.17,-2.88,-3.7,210.01,208.65,0.1,0.02,3
135386,2023-01-20 10:56:41.332226,522169574,-0.72,-0.06,-2.56,-3.65,210.01,208.54,0.1,0.02,3
135421,2023-01-20 10:56:41.432164,522269516,-0.83,-0.01,-2.18,-3.42,210.01,208.63,0.09,0.01,3
135451,2023-01-20 10:56:41.532186,522369515,-0.84,-0.13,-1.79,-2.75,210.01,208.68,0.09,0.02,3
135485,2023-01-20 10:56:41.632190,522469503,-1.01,-0.15,-1.54,-1.87,210.01,208.57,0.09,0.01,3
135518,2023-01-20 10:56:41.732184,522569497,-1.12,-0.3,-1.57,-1.13,210.01,208.31,0.09,0.01,3
135551,2023-01-20 10:56:41.832188,522669516,-1.37,-0.29,-1.92,-1.25,210.02,207.88,0.09,0.01,3
135584,2023-01-20 10:56:41.932130,522769505,-1.48,-0.57,-2.19,-1.02,210.02,207.16,0.09,0.01,3
135618,2023-01-20 10:56:42.032151,522869542,-1.62,-1.09,-2.41,-1.34,210.03,206.43,0.08,0.01,3
135648,2023-01-20 10:56:42.132486,522969829,-1.71,-1.53,-2.6,-1.89,210.03,206.04,0.08,0.01,3
135681,2023-01-20 10:56:42.232207,523069518,-1.76,-1.72,-2.72,-2.62,210.04,206.13,0.07,0.02,3
135712,2023-01-20 10:56:42.332192,523169505,-1.8,-1.4,-2.7,-3.01,210.04,206.37,0.07,0.02,3
135747,2023-01-20 10:56:42.432205,523269521,-1.82,-1.41,-2.78,-3.02,210.04,206.57,0.07,0.02,3
135778,2023-01-20 10:56:42.532216,523369535,-1.73,-1.33,-2.59,-3.46,210.03,206.84,0.07,0.02,3
135812,2023-01-20 10:56:42.632231,523469551,-1.78,-0.91,-2.38,-3.46,210.03,207.31,0.06,0.02,3
135845,2023-01-20 10:56:42.732209,523569525,-1.79,-1.02,-2.21,-2.94,210.03,207.81,0.06,0.01,3
135878,2023-01-20 10:56:42.832204,523669524,-1.78,-1.23,-2.13,-2.95,210.03,207.94,0.07,0.01,3
135911,2023-01-20 10:56:42.932150,523769491,-1.79,-1.1,-1.89,-2.74,210.02,207.71,0.07,0.01,3
135945,2023-01-20 10:56:43.032171,523869520,-1.76,-1.62,-1.83,-2.51,210.02,207.19,0.07,0.02,3
135975,2023-01-20 10:56:43.132549,523969880,-1.53,-2.24,-1.68,-2.26,210.02,206.45,0.07,0.01,3
136009,2023-01-20 10:56:43.232175,524069493,-1.27,-2.15,-1.73,-2.21,210.01,206.04,0.06,0.01,3
136040,2023-01-20 10:56:43.332255,524169569,-0.97,-1.76,-1.82,-2.41,210.01,205.94,0.06,0.02,3
136075,2023-01-20 10:56:43.432229,524269540,-0.74,-1.49,-2.03,-2.61,210.01,206.01,0.05,0.02,3
136105,2023-01-20 10:56:43.532205,524369517,-0.53,-1.18,-2.1,-2.67,210,206.29,0.05,0.02,3
136139,2023-01-20 10:56:43.632203,524469517,-0.38,-0.93,-2.22,-2.82,210,206.83,0.06,0.02,3
136174,2023-01-20 10:56:43.732222,524569540,-0.1,-0.53,-2.14,-2.94,210,207.4,0.06,0.02,3
136208,2023-01-20 10:56:43.832167,524669502,0.01,0,-2.05,-2.7,209.99,207.95,0.07,0.02,3
136243,2023-01-20 10:56:43.932160,524769540,0.09,-0.01,-1.93,-2.53,209.99,208.24,0.07,0.02,3
136277,2023-01-20 10:56:44.032130,524869524,0.07,-0.03,-2.01,-2.51,209.99,208.24,0.06,0.02,3
136307,2023-01-20 10:56:44.132529,524969873,0.16,-0.14,-1.97,-2.62,209.99,208.15,0.06,0.02,3
136340,2023-01-20 10:56:44.232192,525069500,0.27,-0.1,-2.05,-2.51,209.99,208.12,0.05,0.01,3
136371,2023-01-20 10:56:44.332226,525169528,0.39,-0.11,-2.11,-2.67,209.99,208.11,0.05,0.01,3
136406,2023-01-20 10:56:44.432210,525269519,0.44,-0.05,-2.17,-2.42,209.99,208.08,0.06,0.01,3
136436,2023-01-20 10:56:44.532184,525369526,0.58,0.15,-2.12,-1.99,209.98,208.24,0.06,0.01,3
136470,2023-01-20 10:56:44.632218,525469571,0.41,0.87,-2.3,-2.03,209.99,208.88,0.08,0.02,3
136504,2023-01-20 10:56:44.732197,525569517,-0.15,1.1,-2.44,-2.48,210,209.45,0.08,0.02,3
136537,2023-01-20 10:56:44.832220,525669528,-0.85,0.61,-2.52,-3.14,210.01,209.58,0.08,0.02,3
136570,2023-01-20 10:56:44.932164,525769502,-1.41,-0.28,-2.54,-2.79,210.03,209.52,0.08,0.02,3
136604,2023-01-20 10:56:45.032170,525869519,-1.94,-0.82,-2.47,-2.61,210.04,209.3,0.07,0.03,3
136634,2023-01-20 10:56:45.132551,525969872,-2.31,-1.23,-2.43,-2.56,210.04,208.84,0.07,0.02,3
136667,2023-01-20 10:56:45.232234,526069540,-2.57,-1.65,-2.55,-2.94,210.05,208.26,0.07,0.02,3
136698,2023-01-20 10:56:45.332205,526169525,-2.68,-2.2,-2.44,-2.91,210.05,207.75,0.07,0.02,3
136733,2023-01-20 10:56:45.432189,526269517,-2.66,-2.3,-2.32,-2.9,210.05,207.38,0.08,0.01,3
136763,2023-01-20 10:56:45.532207,526369528,-2.47,-2.27,-2.02,-2.7,210.04,207.19,0.08,0.02,3
136797,2023-01-20 10:56:45.632207,526469525,-2.23,-2.39,-1.82,-2.7,210.03,207.1,0.08,0.02,3
136830,2023-01-20 10:56:45.732200,526569520,-1.78,-2.48,-1.6,-2.46,210.02,207.23,0.08,0.01,3
136863,2023-01-20 10:56:45.832193,526669520,-1.31,-2.09,-1.63,-2.43,210.01,207.56,0.08,0.02,3
136896,2023-01-20 10:56:45.932201,526769545,-0.92,-1.77,-1.51,-2.54,210.01,208.01,0.08,0.02,3
136930,2023-01-20 10:56:46.032173,526869518,-0.64,-1.31,-1.48,-2.37,210,208.3,0.09,0.02,3
136960,2023-01-20 10:56:46.132401,526969713,-0.35,-1.06,-1.38,-2.3,210,208.42,0.09,0.02,3
136993,2023-01-20 10:56:46.229319,527069515,-0.11,-0.81,-1.31,-1.82,210,208.41,0.09,0.02,3
137024,2023-01-20 10:56:46.320310,527169527,0.13,-0.64,-1.27,-1.82,209.99,208.42,0.09,0.01,3
137058,2023-01-20 10:56:46.412419,527269538,0.37,-0.61,-1.45,-1.74,209.99,208.46,0.08,0.02,3
137088,2023-01-20 10:56:46.512448,527369578,0.53,-0.46,-1.71,-1.74,209.99,208.63,0.08,0.02,3
137122,2023-01-20 10:56:46.612404,527469544,0.63,-0.01,-2,-2.07,209.98,209.01,0.08,0.01,3
137155,2023-01-20 10:56:46.712365,527569511,0.65,0.37,-2.18,-2.38,209.98,209.59,0.08,0.01,3
137189,2023-01-20 10:56:46.812377,527669534,0.55,0.56,-2.2,-2.57,209.98,210.14,0.09,0.01,3
137222,2023-01-20 10:56:46.912319,527769511,0.67,0.53,-2.08,-2.45,209.98,210.51,0.09,0.01,3
137256,2023-01-20 10:56:47.012321,527869536,0.78,0.62,-2.12,-2.1,209.98,210.88,0.09,0.01,3
137286,2023-01-20 10:56:47.112678,527969828,0.96,0.84,-2.14,-2.11,209.98,211.15,0.09,0.01,3
137319,2023-01-20 10:56:47.212485,528069586,0.99,0.87,-2.21,-2.05,209.98,211.33,0.08,0.01,3
137350,2023-01-20 10:56:47.312353,528169514,0.98,1,-2.3,-2.16,209.98,211.55,0.08,0.02,3
137385,2023-01-20 10:56:47.412323,528269538,0.82,1.23,-2.45,-2.14,209.98,211.63,0.07,0.02,3
137415,2023-01-20 10:56:47.512295,528369527,0.62,1.17,-2.54,-2.13,209.98,211.59,0.07,0.02,3
137449,2023-01-20 10:56:47.612307,528469551,0.4,0.89,-2.72,-2.02,209.99,211.34,0.06,0.01,3
137482,2023-01-20 10:56:47.712291,528569521,0.34,0.57,-2.87,-1.95,209.99,211.02,0.06,0.01,3
137515,2023-01-20 10:56:47.812368,528669600,0.28,0.66,-3.01,-1.71,209.99,210.79,0.07,0.01,3
137548,2023-01-20 10:56:47.912157,528769503,0.12,0.49,-3.19,-1.65,209.99,210.66,0.07,0.02,3
137582,2023-01-20 10:56:48.013446,528869538,-0.13,0.05,-3.41,-1.83,210,210.57,0.07,0.02,3
137612,2023-01-20 10:56:48.124619,528969514,-0.32,0.02,-3.66,-2.05,210.01,210.47,0.07,0.01,3
137645,2023-01-20 10:56:48.229271,529069500,-0.47,-0.22,-3.96,-2.17,210.01,210.34,0.07,0.01,3
137677,2023-01-20 10:56:48.320206,529169526,-0.52,-0.67,-4.31,-2.53,210.01,210.25,0.07,0.01,3
137712,2023-01-20 10:56:48.412245,529269543,-0.53,-0.76,-4.58,-2.71,210.02,210.37,0.06,0.01,3
137742,2023-01-20 10:56:48.512269,529369574,-0.53,-0.8,-4.86,-3.07,210.02,210.58,0.06,0.01,3
137776,2023-01-20 10:56:48.612228,529469542,-0.57,-0.7,-5.09,-3.7,210.02,210.82,0.07,0.01,3
137809,2023-01-20 10:56:48.712170,529569502,-0.7,-0.88,-5.17,-4.08,210.03,211.06,0.07,0.01,3
137842,2023-01-20 10:56:48.812179,529669529,-0.84,-0.97,-5.2,-4.12,210.03,211.23,0.06,0.01,3
137926,2023-01-20 10:56:48.912134,529769510,-1.06,-1.22,-5.28,-4.27,210.04,211.28,0.06,0.01,3
137961,2023-01-20 10:56:49.012139,529869533,-1.24,-1.52,-5.3,-4.41,210.05,211.24,0.09,0.02,3
137991,2023-01-20 10:56:49.112221,529969578,-1.15,-1.47,-5.27,-4.38,210.05,211.12,0.09,0.02,3
138024,2023-01-20 10:56:49.212225,530069551,-0.93,-1.52,-5.36,-4.28,210.04,210.9,0.09,0.01,3
138055,2023-01-20 10:56:49.312185,530169515,-0.74,-1.29,-5.34,-4.44,210.03,210.7,0.09,0.01,3
138090,2023-01-20 10:56:49.412199,530269533,-0.75,-0.75,-5.33,-4.53,210.03,210.56,0.09,0.01,3
138120,2023-01-20 10:56:49.512199,530369530,-0.98,-0.65,-5.54,-4.47,210.04,210.4,0.09,0.01,3
138154,2023-01-20 10:56:49.612217,530469547,-1.26,-0.92,-5.48,-4.57,210.06,210.09,0.09,0.02,3
138187,2023-01-20 10:56:49.712188,530569523,-1.55,-0.97,-5.38,-4.18,210.07,209.81,0.09,0.01,3
138220,2023-01-20 10:56:49.812252,530669598,-1.84,-1.05,-5.29,-4.22,210.08,209.41,0.09,0.01,3
138253,2023-01-20 10:56:49.912118,530769520,-2.05,-1.21,-5.16,-3.96,210.09,208.98,0.09,0.01,3
138287,2023-01-20 10:56:50.012093,530869536,-2.09,-1.73,-4.94,-3.91,210.09,208.62,0.07,0.01,3
138317,2023-01-20 10:56:50.112156,530969537,-1.97,-1.88,-4.77,-4.1,210.08,208.58,0.07,0.01,3
138350,2023-01-20 10:56:50.212206,531069533,-1.77,-1.81,-4.45,-4.66,210.06,208.84,0.06,0.01,3
