LineNo,UTC_Approx,TimeUS,Id,Pri,Total,Free,Name
226850,2023-01-20 11:01:18.338291,799757007,6,181,848,592,rcout
226882,2023-01-20 11:01:18.438346,799857051,7,177,1360,912,rcin
226913,2023-01-20 11:01:18.539679,799958334,8,58,2384,1456,io
226946,2023-01-20 11:01:18.639732,800058370,9,59,1360,824,storage
226976,2023-01-20 11:01:18.739664,800158336,10,60,656,248,UART3
227012,2023-01-20 11:01:18.840716,800259435,11,60,656,264,UART4
227044,2023-01-20 11:01:18.940837,800359623,12,60,656,264,UART5
227077,2023-01-20 11:01:19.041875,800460684,13,176,1360,856,I2C0
227108,2023-01-20 11:01:19.142901,800561672,14,59,1616,896,OSD
227143,2023-01-20 11:01:19.244401,800663143,15,59,1912,392,log_io
227176,2023-01-20 11:01:19.344498,800763223,16,181,1360,720,SPI1
227209,2023-01-20 11:01:19.444502,800863219,255,255,1536,1264,ISR
227239,2023-01-20 11:01:19.544524,800963244,0,182,7168,5368,ArduCopter
227272,2023-01-20 11:01:19.645576,801064323,1,1,352,144,idle
227305,2023-01-20 11:01:19.747031,801165832,2,60,1104,768,UART_RX
227341,2023-01-20 11:01:19.848009,801266841,3,60,656,400,OTG1
227371,2023-01-20 11:01:19.948084,801366923,4,183,1360,1016,monitor
227406,2023-01-20 11:01:20.049763,801468570,5,181,1872,1488,timer
227439,2023-01-20 11:01:20.149848,801568583,6,181,848,592,rcout
227472,2023-01-20 11:01:20.250937,801669642,7,177,1360,912,rcin
227527,2023-01-20 11:01:20.352435,801771151,8,58,2384,1456,io
227560,2023-01-20 11:01:20.460650,801879360,9,59,1360,824,storage
227590,2023-01-20 11:01:20.553574,801972267,10,60,656,248,UART3
227623,2023-01-20 11:01:20.653601,802072295,11,60,656,264,UART4
227656,2023-01-20 11:01:20.776897,802195610,12,60,656,264,UART5
227689,2023-01-20 11:01:20.877963,802296728,13,176,1360,856,I2C0
227720,2023-01-20 11:01:20.977903,802396729,14,59,1616,896,OSD
227753,2023-01-20 11:01:21.079539,802498329,15,59,1912,392,log_io
227788,2023-01-20 11:01:21.179571,802598299,16,181,1360,720,SPI1
227823,2023-01-20 11:01:21.279565,802698325,255,255,1536,1264,ISR
227854,2023-01-20 11:01:21.380510,802799327,0,182,7168,5368,ArduCopter
227887,2023-01-20 11:01:21.480577,802899360,1,1,352,144,idle
227917,2023-01-20 11:01:21.581929,803000656,2,60,1104,768,UART_RX
227950,2023-01-20 11:01:21.690207,803108952,3,60,656,400,OTG1
227982,2023-01-20 11:01:21.791934,803210712,4,183,1360,1016,monitor
228021,2023-01-20 11:01:21.892948,803311726,5,181,1872,1488,timer
228051,2023-01-20 11:01:21.993062,803411838,6,181,848,592,rcout
228084,2023-01-20 11:01:22.094496,803513239,7,177,1360,912,rcin
228117,2023-01-20 11:01:22.194466,803613173,8,58,2384,1456,io
228153,2023-01-20 11:01:22.295568,803714308,9,59,1360,824,storage
228183,2023-01-20 11:01:22.395682,803814459,10,60,656,248,UART3
228217,2023-01-20 11:01:22.496913,803915656,11,60,656,264,UART4
228247,2023-01-20 11:01:22.596939,804015644,12,60,656,264,UART5
228280,2023-01-20 11:01:22.696942,804115645,13,176,1360,856,I2C0
228312,2023-01-20 11:01:22.796991,804215692,14,59,1616,896,OSD
228346,2023-01-20 11:01:22.897242,804316011,15,59,1912,392,log_io
228377,2023-01-20 11:01:22.998082,804416922,16,181,1360,720,SPI1
228410,2023-01-20 11:01:23.099983,804518752,255,255,1536,1264,ISR
228447,2023-01-20 11:01:23.202285,804620981,0,182,7168,5368,ArduCopter
228479,2023-01-20 11:01:23.302677,804721398,1,1,352,144,idle
228512,2023-01-20 11:01:23.403224,804821968,2,60,1104,768,UART_RX
228542,2023-01-20 11:01:23.503237,804921974,3,60,656,400,OTG1
228575,2023-01-20 11:01:23.603256,805021986,4,183,1360,1016,monitor
228606,2023-01-20 11:01:23.703260,805121991,5,181,1872,1488,timer
228642,2023-01-20 11:01:23.804483,805223215,6,181,848,592,rcout
228674,2023-01-20 11:01:23.904562,805323296,7,177,1360,912,rcin
228707,2023-01-20 11:01:24.005573,805424308,8,58,2384,1456,io
228737,2023-01-20 11:01:24.106936,805525660,9,59,1360,824,storage
228773,2023-01-20 11:01:24.208005,805626724,10,60,656,248,UART3
228806,2023-01-20 11:01:24.309375,805728154,11,60,656,264,UART4
228839,2023-01-20 11:01:24.409395,805828220,12,60,656,264,UART5
228869,2023-01-20 11:01:24.509476,805928219,13,176,1360,856,I2C0
228902,2023-01-20 11:01:24.608727,806028243,14,59,1616,896,OSD
228933,2023-01-20 11:01:24.700810,806129269,15,59,1912,392,log_io
228967,2023-01-20 11:01:24.791968,806229281,16,181,1360,720,SPI1
228999,2023-01-20 11:01:24.892862,806331022,255,255,1536,1264,ISR
229031,2023-01-20 11:01:24.993834,806432067,0,182,7168,5368,ArduCopter
229065,2023-01-20 11:01:25.105286,806533222,1,1,352,144,idle
229100,2023-01-20 11:01:25.215563,806634236,2,60,1104,768,UART_RX
229133,2023-01-20 11:01:25.315603,806734300,3,60,656,400,OTG1
229166,2023-01-20 11:01:25.414191,806834282,4,183,1360,1016,monitor
229196,2023-01-20 11:01:25.506631,806935676,5,181,1872,1488,timer
229227,2023-01-20 11:01:25.597807,807035685,6,181,848,592,rcout
229260,2023-01-20 11:01:25.698617,807136729,7,177,1360,912,rcin
229296,2023-01-20 11:01:25.800311,807238445,8,58,2384,1456,io
229327,2023-01-20 11:01:25.901206,807339386,9,59,1360,824,storage
229360,2023-01-20 11:01:26.001342,807439565,10,60,656,248,UART3
229392,2023-01-20 11:01:26.102473,807540644,11,60,656,264,UART4
229426,2023-01-20 11:01:26.202791,807640643,12,60,656,264,UART5
229460,2023-01-20 11:01:26.314636,807741698,13,176,1360,856,I2C0
229492,2023-01-20 11:01:26.420889,807841742,14,59,1616,896,OSD
229523,2023-01-20 11:01:26.513598,807943443,15,59,1912,392,log_io
229556,2023-01-20 11:01:26.606225,808044451,16,181,1360,720,SPI1
229587,2023-01-20 11:01:26.706294,808144537,255,255,1536,1264,ISR
229622,2023-01-20 11:01:26.807446,808245709,0,182,7168,5368,ArduCopter
229653,2023-01-20 11:01:26.907351,808345673,1,1,352,144,idle
229686,2023-01-20 11:01:27.008315,808446690,2,60,1104,768,UART_RX
229718,2023-01-20 11:01:27.110239,808548578,3,60,656,400,OTG1
229753,2023-01-20 11:01:27.210279,808648588,4,183,1360,1016,monitor
229787,2023-01-20 11:01:27.311312,808749636,5,181,1872,1488,timer
229819,2023-01-20 11:01:27.411340,808849678,6,181,848,592,rcout
229850,2023-01-20 11:01:27.511379,808949713,7,177,1360,912,rcin
229884,2023-01-20 11:01:27.612384,809050717,8,58,2384,1456,io
229915,2023-01-20 11:01:27.713383,809151736,9,59,1360,824,storage
229950,2023-01-20 11:01:27.814869,809253240,10,60,656,248,UART3
229981,2023-01-20 11:01:27.914932,809353306,11,60,656,264,UART4
230014,2023-01-20 11:01:28.015883,809454255,12,60,656,264,UART5
230046,2023-01-20 11:01:28.115946,809554282,13,176,1360,856,I2C0
230080,2023-01-20 11:01:28.217694,809656007,14,59,1616,896,OSD
230114,2023-01-20 11:01:28.318655,809757006,15,59,1912,392,log_io
230146,2023-01-20 11:01:28.418664,809857041,16,181,1360,720,SPI1
230177,2023-01-20 11:01:28.520000,809958359,255,255,1536,1264,ISR
230211,2023-01-20 11:01:28.620057,810058398,0,182,7168,5368,ArduCopter
230241,2023-01-20 11:01:28.721042,810159368,1,1,352,144,idle
230277,2023-01-20 11:01:28.822330,810260651,2,60,1104,768,UART_RX
230309,2023-01-20 11:01:28.922316,810360669,3,60,656,400,OTG1
230343,2023-01-20 11:01:29.022329,810460700,4,183,1360,1016,monitor
230374,2023-01-20 11:01:29.123378,810561718,5,181,1872,1488,timer
230409,2023-01-20 11:01:29.223403,810661722,6,181,848,592,rcout
230442,2023-01-20 11:01:29.323425,810761750,7,177,1360,912,rcin
230476,2023-01-20 11:01:29.424906,810863236,8,58,2384,1456,io
230506,2023-01-20 11:01:29.525960,810964293,9,59,1360,824,storage
230543,2023-01-20 11:01:29.627408,811065741,10,60,656,248,UART3
230573,2023-01-20 11:01:29.727392,811165718,11,60,656,264,UART4
230609,2023-01-20 11:01:29.828425,811266754,12,60,656,264,UART5
230639,2023-01-20 11:01:29.928494,811366850,13,176,1360,856,I2C0
230673,2023-01-20 11:01:30.028455,811466824,14,59,1616,896,OSD
230706,2023-01-20 11:01:30.128699,811567042,15,59,1912,392,log_io
230741,2023-01-20 11:01:30.230313,811668645,16,181,1360,720,SPI1
230774,2023-01-20 11:01:30.331254,811769609,255,255,1536,1264,ISR
230807,2023-01-20 11:01:30.431282,811869646,0,182,7168,5368,ArduCopter
230859,2023-01-20 11:01:30.532768,811971114,1,1,352,144,idle
230893,2023-01-20 11:01:30.655103,812093433,2,60,1104,768,UART_RX
230926,2023-01-20 11:01:30.756166,812194488,3,60,656,400,OTG1
230959,2023-01-20 11:01:30.857291,812295639,4,183,1360,1016,monitor
230991,2023-01-20 11:01:30.957254,812395654,5,181,1872,1488,timer
231023,2023-01-20 11:01:31.058295,812496689,6,181,848,592,rcout
231057,2023-01-20 11:01:31.159981,812598325,7,177,1360,912,rcin
231092,2023-01-20 11:01:31.260009,812698335,8,58,2384,1456,io
231123,2023-01-20 11:01:31.359981,812798311,9,59,1360,824,storage
231156,2023-01-20 11:01:31.461075,812899402,10,60,656,248,UART3
231187,2023-01-20 11:01:31.562419,813000739,11,60,656,264,UART4
231221,2023-01-20 11:01:31.662320,813100639,12,60,656,264,UART5
231253,2023-01-20 11:01:31.763360,813201682,13,176,1360,856,I2C0
231287,2023-01-20 11:01:31.864787,813303128,14,59,1616,896,OSD
231365,2023-01-20 11:01:31.964891,813403260,15,59,1912,392,log_io
231398,2023-01-20 11:01:32.065928,813504285,16,181,1360,720,SPI1
231431,2023-01-20 11:01:32.165993,813604317,255,255,1536,1264,ISR
231466,2023-01-20 11:01:32.266001,813704321,0,182,7168,5368,ArduCopter
231497,2023-01-20 11:01:32.369923,813808255,1,1,352,144,idle
231530,2023-01-20 11:01:32.470940,813909273,2,60,1104,768,UART_RX
231560,2023-01-20 11:01:32.572674,814011005,3,60,656,400,OTG1
231595,2023-01-20 11:01:32.673375,814111701,4,183,1360,1016,monitor
231627,2023-01-20 11:01:32.774892,814213212,5,181,1872,1488,timer
231661,2023-01-20 11:01:32.875080,814313434,6,181,848,592,rcout
231692,2023-01-20 11:01:32.975830,814414230,7,177,1360,912,rcin
231725,2023-01-20 11:01:33.075858,814514236,8,58,2384,1456,io
231759,2023-01-20 11:01:33.175915,814614248,9,59,1360,824,storage
231795,2023-01-20 11:01:33.275936,814714264,10,60,656,248,UART3
231825,2023-01-20 11:01:33.376146,814814481,11,60,656,264,UART4
231858,2023-01-20 11:01:33.477311,814915647,12,60,656,264,UART5
231888,2023-01-20 11:01:33.577584,815015919,13,176,1360,856,I2C0
231923,2023-01-20 11:01:33.678324,815116652,14,59,1616,896,OSD
231955,2023-01-20 11:01:33.778341,815216660,15,59,1912,392,log_io
231989,2023-01-20 11:01:33.878685,815317017,16,181,1360,720,SPI1
232023,2023-01-20 11:01:33.980472,815418823,255,255,1536,1264,ISR
232055,2023-01-20 11:01:34.081395,815519737,0,182,7168,5368,ArduCopter
232089,2023-01-20 11:01:34.182582,815620907,1,1,352,144,idle
232124,2023-01-20 11:01:34.275161,815720958,2,60,1104,768,UART_RX
232155,2023-01-20 11:01:34.367034,815821967,3,60,656,400,OTG1
232187,2023-01-20 11:01:34.465019,815923233,4,183,1360,1016,monitor
232218,2023-01-20 11:01:34.564990,816023209,5,181,1872,1488,timer
232251,2023-01-20 11:01:34.666115,816124308,6,181,848,592,rcout
232284,2023-01-20 11:01:34.767484,816225636,7,177,1360,912,rcin
232317,2023-01-20 11:01:34.867441,816325660,8,58,2384,1456,io
232349,2023-01-20 11:01:34.968355,816426694,9,59,1360,824,storage
232381,2023-01-20 11:01:35.068396,816526737,10,60,656,248,UART3
232415,2023-01-20 11:01:35.169976,816628265,11,60,656,264,UART4
232450,2023-01-20 11:01:35.271003,816729262,12,60,656,264,UART5
232481,2023-01-20 11:01:35.372756,816830994,13,176,1360,856,I2C0
232513,2023-01-20 11:01:35.473751,816931988,14,59,1616,896,OSD
232544,2023-01-20 11:01:35.573770,817032015,15,59,1912,392,log_io
232577,2023-01-20 11:01:35.674974,817133218,16,181,1360,720,SPI1
232610,2023-01-20 11:01:35.774989,817233229,255,255,1536,1264,ISR
232644,2023-01-20 11:01:35.876013,817334284,0,182,7168,5368,ArduCopter
232676,2023-01-20 11:01:35.977410,817435724,1,1,352,144,idle
232708,2023-01-20 11:01:36.077347,817535647,2,60,1104,768,UART_RX
232742,2023-01-20 11:01:36.178613,817636881,3,60,656,400,OTG1
232778,2023-01-20 11:01:36.280083,817738389,4,183,1360,1016,monitor
232808,2023-01-20 11:01:36.381147,817839510,5,181,1872,1488,timer
232841,2023-01-20 11:01:36.482296,817940648,6,181,848,592,rcout
232872,2023-01-20 11:01:36.582453,818040778,7,177,1360,912,rcin
232905,2023-01-20 11:01:36.683429,818141676,8,58,2384,1456,io
232937,2023-01-20 11:01:36.783520,818241680,9,59,1360,824,storage
232971,2023-01-20 11:01:36.883720,818341994,10,60,656,248,UART3
233002,2023-01-20 11:01:36.985181,818443610,11,60,656,264,UART4
233035,2023-01-20 11:01:37.086128,818544534,12,60,656,264,UART5
233068,2023-01-20 11:01:37.186236,818644587,13,176,1360,856,I2C0
233104,2023-01-20 11:01:37.287301,818745653,14,59,1616,896,OSD
233134,2023-01-20 11:01:37.387294,818845656,15,59,1912,392,log_io
233167,2023-01-20 11:01:37.488297,818946659,16,181,1360,720,SPI1
233198,2023-01-20 11:01:37.588356,819046718,255,255,1536,1264,ISR
233231,2023-01-20 11:01:37.690251,819148605,0,182,7168,5368,ArduCopter
233264,2023-01-20 11:01:37.790292,819248638,1,1,352,144,idle
233298,2023-01-20 11:01:37.890270,819348643,2,60,1104,768,UART_RX
233330,2023-01-20 11:01:37.991255,819449660,3,60,656,400,OTG1
233363,2023-01-20 11:01:38.092362,819550742,4,183,1360,1016,monitor
233396,2023-01-20 11:01:38.193371,819651720,5,181,1872,1488,timer
233432,2023-01-20 11:01:38.294791,819753145,6,181,848,592,rcout
233462,2023-01-20 11:01:38.395914,819854277,7,177,1360,912,rcin
233495,2023-01-20 11:01:38.495915,819954274,8,58,2384,1456,io
233526,2023-01-20 11:01:38.595936,820054290,9,59,1360,824,storage
233559,2023-01-20 11:01:38.697610,820155967,10,60,656,248,UART3
233591,2023-01-20 11:01:38.797640,820255999,11,60,656,264,UART4
233627,2023-01-20 11:01:38.898708,820357112,12,60,656,264,UART5
233661,2023-01-20 11:01:39.000561,820459012,13,176,1360,856,I2C0
233691,2023-01-20 11:01:39.100966,820559363,14,59,1616,896,OSD
233727,2023-01-20 11:01:39.201340,820659684,15,59,1912,392,log_io
233760,2023-01-20 11:01:39.302315,820760669,16,181,1360,720,SPI1
233793,2023-01-20 11:01:39.402420,820860784,255,255,1536,1264,ISR
233823,2023-01-20 11:01:39.503328,820961716,0,182,7168,5368,ArduCopter
233857,2023-01-20 11:01:39.603486,821061896,1,1,352,144,idle
233887,2023-01-20 11:01:39.704881,821163258,2,60,1104,768,UART_RX
233923,2023-01-20 11:01:39.805963,821264311,3,60,656,400,OTG1
233953,2023-01-20 11:01:39.905935,821364318,4,183,1360,1016,monitor
233990,2023-01-20 11:01:40.007425,821465839,5,181,1872,1488,timer
234023,2023-01-20 11:01:40.107554,821565937,6,181,848,592,rcout
234057,2023-01-20 11:01:40.208419,821666773,7,177,1360,912,rcin
234090,2023-01-20 11:01:40.308421,821766780,8,58,2384,1456,io
234123,2023-01-20 11:01:40.408490,821866853,9,59,1360,824,storage
234155,2023-01-20 11:01:40.510233,821968594,10,60,656,248,UART3
234189,2023-01-20 11:01:40.611159,822069517,11,60,656,264,UART4
234219,2023-01-20 11:01:40.711313,822169661,12,60,656,264,UART5
234277,2023-01-20 11:01:40.812901,822271246,13,176,1360,856,I2C0
234307,2023-01-20 11:01:40.912776,822371154,14,59,1616,896,OSD
234341,2023-01-20 11:01:41.013765,822472168,15,59,1912,392,log_io
234374,2023-01-20 11:01:41.115084,822573453,16,181,1360,720,SPI1
234409,2023-01-20 11:01:41.216398,822674741,255,255,1536,1264,ISR
234440,2023-01-20 11:01:41.317298,822775657,0,182,7168,5368,ArduCopter
234473,2023-01-20 11:01:41.417318,822875693,1,1,352,144,idle
234503,2023-01-20 11:01:41.517282,822975674,2,60,1104,768,UART_RX
234537,2023-01-20 11:01:41.619934,823078334,3,60,656,400,OTG1
234570,2023-01-20 11:01:41.721024,823179391,4,183,1360,1016,monitor
234603,2023-01-20 11:01:41.822622,823280972,5,181,1872,1488,timer
234635,2023-01-20 11:01:41.922867,823381252,6,181,848,592,rcout
234667,2023-01-20 11:01:42.024811,823483221,7,177,1360,912,rcin
234701,2023-01-20 11:01:42.124801,823583205,8,58,2384,1456,io
234735,2023-01-20 11:01:42.224868,823683264,9,59,1360,824,storage
234768,2023-01-20 11:01:42.325884,823784270,10,60,656,248,UART3
234800,2023-01-20 11:01:42.425926,823884302,11,60,656,264,UART4
234831,2023-01-20 11:01:42.525957,823984323,12,60,656,264,UART5
234864,2023-01-20 11:01:42.627345,824085700,13,176,1360,856,I2C0
234897,2023-01-20 11:01:42.728339,824186680,14,59,1616,896,OSD
234931,2023-01-20 11:01:42.829816,824288160,15,59,1912,392,log_io
234963,2023-01-20 11:01:42.929848,824388237,16,181,1360,720,SPI1
234995,2023-01-20 11:01:43.030813,824489223,255,255,1536,1264,ISR
235030,2023-01-20 11:01:43.130866,824589241,0,182,7168,5368,ArduCopter
235064,2023-01-20 11:01:43.230907,824689260,1,1,352,144,idle
235096,2023-01-20 11:01:43.332306,824790667,2,60,1104,768,UART_RX
235128,2023-01-20 11:01:43.432292,824890665,3,60,656,400,OTG1
235159,2023-01-20 11:01:43.533354,824991749,4,183,1360,1016,monitor
235192,2023-01-20 11:01:43.635083,825093481,5,181,1872,1488,timer
235225,2023-01-20 11:01:43.736129,825194494,6,181,848,592,rcout
235258,2023-01-20 11:01:43.837302,825295661,7,177,1360,912,rcin
235292,2023-01-20 11:01:43.937250,825395649,8,58,2384,1456,io
235324,2023-01-20 11:01:44.038261,825496678,9,59,1360,824,storage
235358,2023-01-20 11:01:44.138346,825596744,10,60,656,248,UART3
235393,2023-01-20 11:01:44.239960,825698341,11,60,656,264,UART4
235424,2023-01-20 11:01:44.339944,825798312,12,60,656,264,UART5
235458,2023-01-20 11:01:44.439989,825898350,13,176,1360,856,I2C0
235488,2023-01-20 11:01:44.541201,825999563,14,59,1616,896,OSD
235522,2023-01-20 11:01:44.646554,826109505,15,59,1912,392,log_io
235554,2023-01-20 11:01:44.738629,826210656,16,181,1360,720,SPI1
235588,2023-01-20 11:01:44.832630,826310735,255,255,1536,1264,ISR
235619,2023-01-20 11:01:44.933551,826411744,0,182,7168,5368,ArduCopter
235652,2023-01-20 11:01:45.034984,826513230,1,1,352,144,idle
235685,2023-01-20 11:01:45.135000,826613233,2,60,1104,768,UART_RX
235721,2023-01-20 11:01:45.236027,826714255,3,60,656,400,OTG1
235751,2023-01-20 11:01:45.336221,826814455,4,183,1360,1016,monitor
235784,2023-01-20 11:01:45.437386,826915632,5,181,1872,1488,timer
235814,2023-01-20 11:01:45.537405,827015670,6,181,848,592,rcout
235848,2023-01-20 11:01:45.638415,827116696,7,177,1360,912,rcin
235880,2023-01-20 11:01:45.738486,827216776,8,58,2384,1456,io
235914,2023-01-20 11:01:45.838689,827316993,9,59,1360,824,storage
235946,2023-01-20 11:01:45.940410,827418733,10,60,656,248,UART3
235978,2023-01-20 11:01:46.041397,827519729,11,60,656,264,UART4
236012,2023-01-20 11:01:46.141419,827619743,12,60,656,264,UART5
236047,2023-01-20 11:01:46.242597,827720918,13,176,1360,856,I2C0
236078,2023-01-20 11:01:46.343678,827822003,14,59,1616,896,OSD
236110,2023-01-20 11:01:46.444945,827923258,15,59,1912,392,log_io
236142,2023-01-20 11:01:46.544933,828023214,16,181,1360,720,SPI1
236175,2023-01-20 11:01:46.644972,828123239,255,255,1536,1264,ISR
236208,2023-01-20 11:01:46.745018,828223293,0,182,7168,5368,ArduCopter
236241,2023-01-20 11:01:46.846069,828324366,1,1,352,144,idle
236273,2023-01-20 11:01:46.947344,828425678,2,60,1104,768,UART_RX
236305,2023-01-20 11:01:47.047319,828525663,3,60,656,400,OTG1
236339,2023-01-20 11:01:47.148358,828626682,4,183,1360,1016,monitor
236374,2023-01-20 11:01:47.248405,828726722,5,181,1872,1488,timer
236405,2023-01-20 11:01:47.349927,828828252,6,181,848,592,rcout
236437,2023-01-20 11:01:47.449895,828928231,7,177,1360,912,rcin
236468,2023-01-20 11:01:47.550967,829029316,8,58,2384,1456,io
236501,2023-01-20 11:01:47.652660,829131005,9,59,1360,824,storage
236534,2023-01-20 11:01:47.753681,829232004,10,60,656,248,UART3
236567,2023-01-20 11:01:47.853931,829332257,11,60,656,264,UART4
236600,2023-01-20 11:01:47.954792,829433143,12,60,656,264,UART5
236632,2023-01-20 11:01:48.055872,829534241,13,176,1360,856,I2C0
236666,2023-01-20 11:01:48.155878,829634259,14,59,1616,896,OSD
236701,2023-01-20 11:01:48.257292,829735662,15,59,1912,392,log_io
236732,2023-01-20 11:01:48.357342,829835682,16,181,1360,720,SPI1
236764,2023-01-20 11:01:48.457366,829935690,255,255,1536,1264,ISR
236795,2023-01-20 11:01:48.558430,830036749,0,182,7168,5368,ArduCopter
236830,2023-01-20 11:01:48.660014,830138329,1,1,352,144,idle
236862,2023-01-20 11:01:48.761032,830239344,2,60,1104,768,UART_RX
236898,2023-01-20 11:01:48.861288,830339612,3,60,656,400,OTG1
236978,2023-01-20 11:01:48.962295,830440640,4,183,1360,1016,monitor
237011,2023-01-20 11:01:49.062294,830540639,5,181,1872,1488,timer
237044,2023-01-20 11:01:49.162323,830640654,6,181,848,592,rcout
237080,2023-01-20 11:01:49.262328,830740657,7,177,1360,912,rcin
237110,2023-01-20 11:01:49.363486,830841820,8,58,2384,1456,io
237143,2023-01-20 11:01:49.465133,830943463,9,59,1360,824,storage
237174,2023-01-20 11:01:49.565190,831043510,10,60,656,248,UART3
237207,2023-01-20 11:01:49.666141,831144460,11,60,656,264,UART4
237239,2023-01-20 11:01:49.766157,831244480,12,60,656,264,UART5
237273,2023-01-20 11:01:49.866170,831344508,13,176,1360,856,I2C0
237304,2023-01-20 11:01:49.967285,831445643,14,59,1616,896,OSD
237337,2023-01-20 11:01:50.068290,831546657,15,59,1912,392,log_io
237370,2023-01-20 11:01:50.168354,831646723,16,181,1360,720,SPI1
237406,2023-01-20 11:01:50.270300,831748655,255,255,1536,1264,ISR
237436,2023-01-20 11:01:50.370316,831848649,0,182,7168,5368,ArduCopter
237469,2023-01-20 11:01:50.471317,831949640,1,1,352,144,idle
237500,2023-01-20 11:01:50.571328,832049645,2,60,1104,768,UART_RX
237533,2023-01-20 11:01:50.672347,832150681,3,60,656,400,OTG1
237565,2023-01-20 11:01:50.772316,832250676,4,183,1360,1016,monitor
237600,2023-01-20 11:01:50.872344,832350712,5,181,1872,1488,timer
237631,2023-01-20 11:01:50.972346,832450715,6,181,848,592,rcout
237664,2023-01-20 11:01:51.073491,832551842,7,177,1360,912,rcin
237697,2023-01-20 11:01:51.174934,832653261,8,58,2384,1456,io
237733,2023-01-20 11:01:51.275938,832754263,9,59,1360,824,storage
237763,2023-01-20 11:01:51.375950,832854281,10,60,656,248,UART3
237796,2023-01-20 11:01:51.477638,832955962,11,60,656,264,UART4
237827,2023-01-20 11:01:51.577681,833055993,12,60,656,264,UART5
237860,2023-01-20 11:01:51.678700,833157011,13,176,1360,856,I2C0
237892,2023-01-20 11:01:51.778735,833257046,14,59,1616,896,OSD
237926,2023-01-20 11:01:51.878762,833357096,15,59,1912,392,log_io
237958,2023-01-20 11:01:51.980062,833458424,16,181,1360,720,SPI1
237990,2023-01-20 11:01:52.081021,833559374,255,255,1536,1264,ISR
238026,2023-01-20 11:01:52.181285,833659619,0,182,7168,5368,ArduCopter
238061,2023-01-20 11:01:52.282340,833760669,1,1,352,144,idle
238092,2023-01-20 11:01:52.382356,833860683,2,60,1104,768,UART_RX
238124,2023-01-20 11:01:52.483424,833961750,3,60,656,400,OTG1
238156,2023-01-20 11:01:52.584887,834063212,4,183,1360,1016,monitor
238188,2023-01-20 11:01:52.684889,834163226,5,181,1872,1488,timer
238221,2023-01-20 11:01:52.784788,834263139,6,181,848,592,rcout
238254,2023-01-20 11:01:52.885985,834364340,7,177,1360,912,rcin
238290,2023-01-20 11:01:52.987491,834465849,8,58,2384,1456,io
238326,2023-01-20 11:01:53.088669,834567013,9,59,1360,800,storage
238386,2023-01-20 11:01:53.200533,834678859,10,60,656,248,UART3
238395,2023-01-20 11:01:53.291256,834769594,11,60,656,264,UART4
238426,2023-01-20 11:01:53.391307,834869659,12,60,656,264,UART5
238481,2023-01-20 11:01:53.500259,834978595,13,176,1360,856,I2C0
238514,2023-01-20 11:01:53.601294,835079613,14,59,1616,896,OSD
238547,2023-01-20 11:01:53.702646,835180941,15,59,1912,392,log_io
238579,2023-01-20 11:01:53.804863,835283136,16,181,1360,720,SPI1
238614,2023-01-20 11:01:53.905948,835384270,255,255,1536,1264,ISR
238646,2023-01-20 11:01:54.005376,835484279,0,182,7168,5368,ArduCopter
238679,2023-01-20 11:01:54.096295,835584260,1,1,352,144,idle
238712,2023-01-20 11:01:54.187274,835684306,2,60,1104,768,UART_RX
238746,2023-01-20 11:01:54.287451,835785656,3,60,656,400,OTG1
238776,2023-01-20 11:01:54.388631,835886724,4,183,1360,1016,monitor
238809,2023-01-20 11:01:54.490352,835988494,5,181,1872,1488,timer
238840,2023-01-20 11:01:54.591057,836089267,6,181,848,592,rcout
238875,2023-01-20 11:01:54.692403,836190642,7,177,1360,912,rcin
238905,2023-01-20 11:01:54.792380,836290643,8,58,2384,1456,io
238940,2023-01-20 11:01:54.902638,836390689,9,59,1360,800,storage
238972,2023-01-20 11:01:55.013704,836493427,10,60,656,248,UART3
239006,2023-01-20 11:01:55.105645,836594501,11,60,656,264,UART4
239039,2023-01-20 11:01:55.196614,836694506,12,60,656,264,UART5
239073,2023-01-20 11:01:55.297590,836795776,13,176,1360,856,I2C0
239103,2023-01-20 11:01:55.398585,836896727,14,59,1616,896,OSD
239136,2023-01-20 11:01:55.498567,836996749,15,59,1912,392,log_io
239170,2023-01-20 11:01:55.600312,837098535,16,181,1360,720,SPI1
239202,2023-01-20 11:01:55.701109,837199332,255,255,1536,1264,ISR
239235,2023-01-20 11:01:55.801331,837299555,0,182,7168,5368,ArduCopter
239267,2023-01-20 11:01:55.902389,837400663,1,1,352,144,idle
239300,2023-01-20 11:01:56.002355,837500679,2,60,1104,768,UART_RX
239332,2023-01-20 11:01:56.103327,837601678,3,60,656,400,OTG1
239369,2023-01-20 11:01:56.212574,837710947,4,183,1360,1016,monitor
239399,2023-01-20 11:01:56.315087,837813425,5,181,1872,1488,timer
239432,2023-01-20 11:01:56.414839,837913148,6,181,848,592,rcout
239462,2023-01-20 11:01:56.514911,838013224,7,177,1360,912,rcin
239496,2023-01-20 11:01:56.615933,838114252,8,58,2384,1456,io
239528,2023-01-20 11:01:56.715950,838214287,9,59,1360,800,storage
239562,2023-01-20 11:01:56.816157,838314511,10,60,656,248,UART3
239593,2023-01-20 11:01:56.917333,838415690,11,60,656,264,UART4
239626,2023-01-20 11:01:57.018321,838516679,12,60,656,264,UART5
239659,2023-01-20 11:01:57.118374,838616719,13,176,1360,856,I2C0
