LineNo,UTC_Approx,TimeUS,LiftMax,BatVolt,ThLimit,ThrAvMx,FailFlags
125984,2023-01-20 10:56:12.892297,493669324,0.8423271,0.900544,1,0.3509957,2
126014,2023-01-20 10:56:12.992279,493769327,0.8423006,0.9005266,1,0.3492374,2
126048,2023-01-20 10:56:13.092394,493869251,0.8422663,0.900504,1,0.3459762,2
126078,2023-01-20 10:56:13.192692,493969339,0.8422284,0.9004791,1,0.3469274,2
126111,2023-01-20 10:56:13.292634,494069264,0.8422397,0.9004865,1,0.3469967,2
126144,2023-01-20 10:56:13.392709,494169337,0.8422237,0.900476,1,0.3472892,2
126177,2023-01-20 10:56:13.492535,494269217,0.8422404,0.900487,1,0.3519229,2
126207,2023-01-20 10:56:13.592600,494369340,0.8421637,0.9004366,1,0.3513567,2
126242,2023-01-20 10:56:13.692505,494469218,0.8421328,0.9004163,1,0.3541038,2
126275,2023-01-20 10:56:13.792641,494569321,0.8421486,0.9004266,1,0.3572959,2
126312,2023-01-20 10:56:13.893062,494669744,0.8421342,0.9004171,1,0.3579862,2
126343,2023-01-20 10:56:13.992948,494769636,0.8421375,0.9004193,1,0.3449448,2
126377,2023-01-20 10:56:14.092567,494869240,0.8421333,0.9004166,1,0.3545737,2
126407,2023-01-20 10:56:14.192651,494969307,0.8421209,0.9004084,1,0.3533732,2
126440,2023-01-20 10:56:14.292562,495069210,0.8421013,0.9003955,1,0.3522093,2
126473,2023-01-20 10:56:14.392699,495169338,0.8420685,0.9003739,1,0.3538618,2
126506,2023-01-20 10:56:14.492547,495269220,0.8420325,0.9003503,1,0.3490292,2
126536,2023-01-20 10:56:14.592642,495369352,0.8420055,0.9003325,1,0.3555561,2
126572,2023-01-20 10:56:14.692594,495469274,0.8420189,0.9003413,1,0.3554644,2
126604,2023-01-20 10:56:14.792673,495569318,0.8419704,0.9003094,1,0.3505318,2
126639,2023-01-20 10:56:14.892771,495669435,0.8419616,0.9003036,1,0.3503957,2
126670,2023-01-20 10:56:14.992616,495769304,0.841913,0.9002717,1,0.3624282,2
126704,2023-01-20 10:56:15.092575,495869242,0.8418845,0.9002529,1,0.3569998,2
126734,2023-01-20 10:56:15.192665,495969308,0.8418314,0.900218,1,0.353709,2
126767,2023-01-20 10:56:15.292610,496069252,0.8418525,0.9002319,1,0.3514995,2
126800,2023-01-20 10:56:15.392700,496169344,0.8418031,0.9001994,1,0.3509893,2
126833,2023-01-20 10:56:15.492401,496269217,0.841786,0.9001881,1,0.3540866,2
126863,2023-01-20 10:56:15.592327,496369330,0.8417751,0.900181,1,0.3618871,2
126947,2023-01-20 10:56:15.692241,496469230,0.8417717,0.9001787,1,0.352402,2
126979,2023-01-20 10:56:15.792343,496569301,0.8417719,0.9001788,1,0.3465884,2
127014,2023-01-20 10:56:15.892334,496669324,0.8417711,0.9001783,1,0.3500355,2
127045,2023-01-20 10:56:15.992241,496769267,0.8417439,0.9001604,1,0.3496705,2
127079,2023-01-20 10:56:16.092218,496869240,0.8416779,0.900117,1,0.3483694,2
127109,2023-01-20 10:56:16.192204,496969218,0.8416582,0.900104,1,0.3514642,2
127142,2023-01-20 10:56:16.284035,497069214,0.8415971,0.9000639,1,0.3526759,2
127175,2023-01-20 10:56:16.375216,497169255,0.8415316,0.9000208,1,0.3439521,2
127208,2023-01-20 10:56:16.480625,497269221,0.8415497,0.9000327,1,0.3518963,2
127238,2023-01-20 10:56:16.591484,497369284,0.841512,0.9000079,1,0.3463528,2
127273,2023-01-20 10:56:16.692399,497469211,0.8414701,0.8999803,1,0.3459681,2
127306,2023-01-20 10:56:16.792580,497569219,0.8414328,0.8999558,1,0.3667001,2
127341,2023-01-20 10:56:16.892603,497669259,0.8413748,0.8999176,1,0.3529223,2
127372,2023-01-20 10:56:16.992621,497769310,0.8413728,0.8999163,1,0.3560788,2
127406,2023-01-20 10:56:17.092555,497869227,0.8413402,0.8998949,1,0.3467724,2
127436,2023-01-20 10:56:17.192562,497969213,0.841356,0.8999053,1,0.3487991,2
127469,2023-01-20 10:56:17.292569,498069224,0.8413455,0.8998984,1,0.3555466,2
127502,2023-01-20 10:56:17.392586,498169247,0.8412789,0.8998545,1,0.3518794,2
127535,2023-01-20 10:56:17.484199,498269221,0.8412277,0.8998209,1,0.3538816,2
127565,2023-01-20 10:56:17.575179,498369235,0.8411872,0.8997942,1,0.3483514,2
127601,2023-01-20 10:56:17.672680,498469216,0.8411779,0.8997881,1,0.3594529,2
127633,2023-01-20 10:56:17.772657,498569214,0.8411447,0.8997663,1,0.3446578,2
127668,2023-01-20 10:56:17.872767,498669356,0.8411562,0.8997738,1,0.3478252,2
127699,2023-01-20 10:56:17.972600,498769224,0.841135,0.8997598,1,0.3568136,2
127733,2023-01-20 10:56:18.072469,498869228,0.8411093,0.8997429,1,0.3473555,2
127763,2023-01-20 10:56:18.172295,498969225,0.8410791,0.8997231,1,0.3445809,2
127796,2023-01-20 10:56:18.272246,499069220,0.8410861,0.8997277,1,0.3493433,2
127829,2023-01-20 10:56:18.372272,499169241,0.841068,0.8997158,1,0.3472012,2
127862,2023-01-20 10:56:18.472244,499269218,0.8410271,0.8996888,1,0.3451675,2
127892,2023-01-20 10:56:18.572310,499369293,0.8410229,0.8996861,1,0.3464001,2
127926,2023-01-20 10:56:18.672241,499469217,0.8409524,0.8996397,1,0.3503062,2
127959,2023-01-20 10:56:18.772254,499569217,0.8409253,0.8996218,1,0.3465524,2
127996,2023-01-20 10:56:18.872285,499669265,0.8408456,0.8995694,1,0.3438158,2
128028,2023-01-20 10:56:18.972207,499769215,0.8408219,0.8995538,1,0.3514348,2
128062,2023-01-20 10:56:19.072251,499869251,0.8407713,0.8995205,1,0.3491764,2
128092,2023-01-20 10:56:19.172308,499969285,0.840745,0.8995032,1,0.3439375,2
128125,2023-01-20 10:56:19.272229,500069211,0.8407331,0.8994954,1,0.3471529,2
128158,2023-01-20 10:56:19.372242,500169240,0.8406673,0.899452,1,0.3462532,2
128191,2023-01-20 10:56:19.472244,500269221,0.840638,0.8994328,1,0.3474817,2
128221,2023-01-20 10:56:19.572299,500369242,0.8406773,0.8994586,1,0.3449268,2
128255,2023-01-20 10:56:19.672391,500469217,0.8406636,0.8994496,1,0.352087,2
128288,2023-01-20 10:56:19.772831,500569507,0.8405517,0.8993759,1,0.3468764,2
128323,2023-01-20 10:56:19.872920,500669584,0.8405104,0.8993488,1,0.3424516,2
128354,2023-01-20 10:56:19.972525,500769229,0.8405789,0.8993939,1,0.3457132,2
128388,2023-01-20 10:56:20.072552,500869258,0.840551,0.8993755,1,0.3487994,2
128418,2023-01-20 10:56:20.172539,500969232,0.8404369,0.8993004,1,0.34367,2
128451,2023-01-20 10:56:20.272548,501069222,0.840446,0.8993064,1,0.3621748,2
128484,2023-01-20 10:56:20.372598,501169252,0.8404387,0.8993016,1,0.3493609,2
128517,2023-01-20 10:56:20.472621,501269277,0.8404347,0.899299,1,0.3456658,2
128547,2023-01-20 10:56:20.572570,501369238,0.8404823,0.8993303,1,0.3516865,2
128581,2023-01-20 10:56:20.672563,501469223,0.8404752,0.8993256,1,0.3469623,2
128614,2023-01-20 10:56:20.772581,501569226,0.8404141,0.8992854,1,0.3452689,2
128649,2023-01-20 10:56:20.872599,501669274,0.8403903,0.8992697,1,0.3483278,2
128680,2023-01-20 10:56:20.972502,501769224,0.8403047,0.8992134,1,0.3462491,2
128715,2023-01-20 10:56:21.072529,501869238,0.8402748,0.8991936,1,0.3526706,2
128745,2023-01-20 10:56:21.172597,501969270,0.8401552,0.8991149,1,0.3454409,2
128778,2023-01-20 10:56:21.272579,502069233,0.8401601,0.8991182,1,0.3457114,2
128811,2023-01-20 10:56:21.372609,502169251,0.8401579,0.8991167,1,0.3515351,2
128844,2023-01-20 10:56:21.472563,502269229,0.8401533,0.8991137,1,0.3472871,2
128874,2023-01-20 10:56:21.572825,502369529,0.8401359,0.8991022,1,0.3485586,2
128908,2023-01-20 10:56:21.672797,502469493,0.8401344,0.8991013,1,0.3444746,2
128941,2023-01-20 10:56:21.772862,502569532,0.8401085,0.8990842,1,0.345266,2
128976,2023-01-20 10:56:21.872573,502669258,0.8400866,0.8990698,1,0.3440948,2
129007,2023-01-20 10:56:21.972508,502769224,0.8400381,0.8990378,1,0.3420368,2
129041,2023-01-20 10:56:22.072529,502869244,0.8399472,0.898978,1,0.3435887,2
129071,2023-01-20 10:56:22.172512,502969215,0.8399353,0.8989701,1,0.3449093,2
129104,2023-01-20 10:56:22.272561,503069238,0.8399076,0.8989519,1,0.3441922,2
129137,2023-01-20 10:56:22.372601,503169247,0.8399038,0.8989494,1,0.3439607,2
129170,2023-01-20 10:56:22.472609,503269256,0.8398387,0.8989065,1,0.3463951,2
129200,2023-01-20 10:56:22.572580,503369239,0.8398003,0.8988813,1,0.3450198,2
129234,2023-01-20 10:56:22.672544,503469215,0.8397861,0.8988719,1,0.3487016,2
129268,2023-01-20 10:56:22.772550,503569234,0.8398067,0.8988855,1,0.3444038,2
129303,2023-01-20 10:56:22.872555,503669257,0.8398314,0.8989017,1,0.3495034,2
129334,2023-01-20 10:56:22.972447,503769168,0.8397804,0.8988681,1,0.3445746,2
129368,2023-01-20 10:56:23.072598,503869292,0.839758,0.8988534,1,0.3461178,2
129398,2023-01-20 10:56:23.172560,503969211,0.8397377,0.89884,1,0.3471693,2
129432,2023-01-20 10:56:23.272575,504069214,0.8397179,0.898827,1,0.3516249,2
129465,2023-01-20 10:56:23.372874,504169513,0.8397222,0.8988298,1,0.3418863,2
129498,2023-01-20 10:56:23.472826,504269472,0.8397041,0.8988179,1,0.3436275,2
129528,2023-01-20 10:56:23.572858,504369514,0.8396644,0.8987917,1,0.345421,2
129562,2023-01-20 10:56:23.672818,504469483,0.8396192,0.898762,1,0.3461553,2
129596,2023-01-20 10:56:23.772845,504569518,0.839514,0.8986927,1,0.3410173,2
129633,2023-01-20 10:56:23.872870,504669551,0.8395327,0.898705,1,0.344139,2
129664,2023-01-20 10:56:23.972789,504769478,0.8395382,0.8987086,1,0.3424389,2
129698,2023-01-20 10:56:24.072800,504869494,0.8395367,0.8987076,1,0.3438593,2
129728,2023-01-20 10:56:24.172779,504969478,0.8395263,0.8987008,1,0.3489477,2
129761,2023-01-20 10:56:24.272798,505069475,0.8394897,0.8986767,1,0.3443636,2
129794,2023-01-20 10:56:24.372900,505169545,0.8394734,0.8986659,1,0.3417151,2
129827,2023-01-20 10:56:24.472557,505269214,0.8394839,0.8986728,1,0.3438245,2
129857,2023-01-20 10:56:24.572545,505369232,0.8394312,0.8986381,1,0.3410328,2
129891,2023-01-20 10:56:24.672446,505469137,0.8394188,0.89863,1,0.3384911,2
129924,2023-01-20 10:56:24.772529,505569215,0.8393744,0.8986007,1,0.3424246,2
129959,2023-01-20 10:56:24.872460,505669262,0.8392878,0.8985437,1,0.346404,2
129989,2023-01-20 10:56:24.972259,505769223,0.8392908,0.8985457,1,0.3486359,2
130024,2023-01-20 10:56:25.072393,505869275,0.8392301,0.8985057,1,0.3422758,2
130054,2023-01-20 10:56:25.172759,505969466,0.8392499,0.8985187,1,0.3438873,2
130087,2023-01-20 10:56:25.272564,506069217,0.8392619,0.8985267,1,0.3664175,2
130121,2023-01-20 10:56:25.372601,506169246,0.8392168,0.8984969,1,0.3471268,2
130154,2023-01-20 10:56:25.472565,506269228,0.8392617,0.8985265,1,0.348786,2
130183,2023-01-20 10:56:25.572548,506369239,0.8392148,0.8984956,1,0.3504999,2
130217,2023-01-20 10:56:25.672604,506469276,0.8392429,0.8985141,1,0.3428503,2
130250,2023-01-20 10:56:25.772579,506569214,0.8392277,0.8985041,1,0.3443132,2
130285,2023-01-20 10:56:25.866069,506669269,0.8391424,0.8984479,1,0.3469684,2
130315,2023-01-20 10:56:25.956969,506769215,0.8391312,0.8984405,1,0.341393,2
130350,2023-01-20 10:56:26.058524,506869230,0.8390618,0.8983948,1,0.3429132,2
130380,2023-01-20 10:56:26.169570,506969227,0.8390372,0.8983786,1,0.3442353,2
130413,2023-01-20 10:56:26.272487,507069232,0.8389972,0.8983523,1,0.342908,2
130446,2023-01-20 10:56:26.372388,507169292,0.838952,0.8983225,1,0.3454275,2
130479,2023-01-20 10:56:26.472256,507269210,0.8389346,0.898311,1,0.3504457,2
130509,2023-01-20 10:56:26.572280,507369242,0.8389578,0.8983263,1,0.3429908,2
130543,2023-01-20 10:56:26.672241,507469221,0.8390015,0.8983551,1,0.3441373,2
130576,2023-01-20 10:56:26.772214,507569217,0.838896,0.8982856,1,0.343904,2
130611,2023-01-20 10:56:26.872644,507669542,0.8388299,0.8982421,1,0.3441148,2
130642,2023-01-20 10:56:26.972816,507769561,0.8388216,0.8982366,1,0.3420599,2
130676,2023-01-20 10:56:27.066250,507869495,0.8387667,0.8982004,1,0.3471172,2
130706,2023-01-20 10:56:27.157262,507969492,0.8386968,0.8981543,1,0.3420794,2
130739,2023-01-20 10:56:27.258848,508069501,0.8387254,0.8981732,1,0.3482175,2
130772,2023-01-20 10:56:27.369789,508169513,0.8386971,0.8981545,1,0.3474759,2
130805,2023-01-20 10:56:27.466055,508269488,0.8386756,0.8981404,1,0.3406206,2
130836,2023-01-20 10:56:27.556886,508369513,0.8387123,0.8981645,1,0.3443888,2
130870,2023-01-20 10:56:27.652280,508469276,0.8386501,0.8981236,1,0.3529484,2
130903,2023-01-20 10:56:27.752223,508569231,0.8386182,0.8981025,1,0.3482913,2
130939,2023-01-20 10:56:27.852356,508669274,0.8386592,0.8981295,1,0.3502187,2
130970,2023-01-20 10:56:27.952494,508769229,0.8386239,0.8981063,1,0.3546903,2
131004,2023-01-20 10:56:28.052653,508869296,0.8385524,0.8980592,1,0.3518345,2
131034,2023-01-20 10:56:28.152616,508969249,0.8385486,0.8980567,1,0.3656683,2
131067,2023-01-20 10:56:28.252639,509069249,0.838554,0.8980602,1,0.3463911,2
131100,2023-01-20 10:56:28.352680,509169257,0.8385574,0.8980625,1,0.3471949,2
131133,2023-01-20 10:56:28.452632,509269223,0.8384982,0.8980234,1,0.3442044,2
131163,2023-01-20 10:56:28.552596,509369245,0.8384515,0.8979927,1,0.347073,2
131197,2023-01-20 10:56:28.652547,509469213,0.8384015,0.8979597,1,0.3473088,2
131230,2023-01-20 10:56:28.752584,509569230,0.8384193,0.8979715,1,0.3643566,2
131265,2023-01-20 10:56:28.852641,509669285,0.8383691,0.8979384,1,0.3443145,2
131298,2023-01-20 10:56:28.952607,509769267,0.8383285,0.8979116,1,0.3470985,2
131332,2023-01-20 10:56:29.052578,509869243,0.8383141,0.8979021,1,0.3536668,2
131362,2023-01-20 10:56:29.152558,509969218,0.8382377,0.8978518,1,0.3442246,2
131395,2023-01-20 10:56:29.252580,510069240,0.838205,0.8978302,1,0.3462779,2
131428,2023-01-20 10:56:29.352588,510169253,0.8381519,0.8977952,1,0.3441424,2
131461,2023-01-20 10:56:29.452551,510269222,0.8381435,0.8977897,1,0.3455192,2
131491,2023-01-20 10:56:29.552581,510369261,0.8381572,0.8977987,1,0.3458898,2
131526,2023-01-20 10:56:29.652570,510469236,0.8381251,0.8977776,1,0.3384721,2
131559,2023-01-20 10:56:29.752594,510569225,0.8381492,0.8977935,1,0.3432445,2
131594,2023-01-20 10:56:29.852654,510669274,0.8381381,0.8977861,1,0.3469104,2
131625,2023-01-20 10:56:29.952595,510769225,0.8380187,0.8977074,1,0.3549054,2
131659,2023-01-20 10:56:30.052593,510869245,0.8380602,0.8977348,1,0.3564867,2
131689,2023-01-20 10:56:30.152544,510969227,0.8380826,0.8977495,1,0.3438291,2
131722,2023-01-20 10:56:30.252574,511069265,0.8381052,0.8977644,1,0.3440736,2
131755,2023-01-20 10:56:30.352582,511169259,0.8380789,0.8977471,1,0.3436498,2
131788,2023-01-20 10:56:30.452542,511269216,0.8379856,0.8976856,1,0.340439,2
131818,2023-01-20 10:56:30.552552,511369232,0.8379813,0.8976828,1,0.3372877,2
131852,2023-01-20 10:56:30.652536,511469219,0.8379604,0.897669,1,0.3411157,2
131885,2023-01-20 10:56:30.752545,511569227,0.8378726,0.8976111,1,0.338348,2
131920,2023-01-20 10:56:30.852628,511669314,0.8379226,0.897644,1,0.3356592,2
131951,2023-01-20 10:56:30.952516,511769213,0.8379014,0.8976301,1,0.3341918,2
131985,2023-01-20 10:56:31.052556,511869245,0.8378716,0.8976104,1,0.3341449,2
132015,2023-01-20 10:56:31.152562,511969227,0.8377907,0.8975571,1,0.3310121,2
132048,2023-01-20 10:56:31.252502,512069164,0.8377599,0.8975368,1,0.3338689,2
132081,2023-01-20 10:56:31.352563,512169241,0.8377865,0.8975543,1,0.3361554,2
132114,2023-01-20 10:56:31.452546,512269226,0.8378247,0.8975796,1,0.3584144,2
132144,2023-01-20 10:56:31.552903,512369571,0.8378617,0.8976039,1,0.3276703,2
132178,2023-01-20 10:56:31.652749,512469489,0.8378476,0.8975946,1,0.3317115,2
132211,2023-01-20 10:56:31.752579,512569467,0.8378406,0.89759,1,0.3398453,2
132247,2023-01-20 10:56:31.852896,512669876,0.8377792,0.8975495,1,0.3376584,2
132278,2023-01-20 10:56:31.952824,512769844,0.8377432,0.8975258,1,0.3352328,2
132312,2023-01-20 10:56:32.052856,512869882,0.8377796,0.8975498,1,0.3381331,2
132342,2023-01-20 10:56:32.152839,512969841,0.8377231,0.8975126,1,0.3386007,2
132375,2023-01-20 10:56:32.252898,513069883,0.8377367,0.8975215,1,0.3399551,2
132457,2023-01-20 10:56:32.352896,513169873,0.8377663,0.897541,1,0.3418525,2
132490,2023-01-20 10:56:32.452858,513269831,0.8377578,0.8975354,1,0.3376842,2
132520,2023-01-20 10:56:32.552875,513369847,0.837786,0.897554,1,0.3371224,2
132554,2023-01-20 10:56:32.652857,513469841,0.8377377,0.8975222,1,0.3403056,2
132587,2023-01-20 10:56:32.752835,513569842,0.8376427,0.8974595,1,0.3385457,2
132622,2023-01-20 10:56:32.852720,513669951,0.8376582,0.8974698,1,0.3356127,2
132654,2023-01-20 10:56:32.952214,513769849,0.8376208,0.8974451,1,0.3324755,2
132688,2023-01-20 10:56:33.052064,513869869,0.8376081,0.8974367,1,0.3343683,2
132718,2023-01-20 10:56:33.152087,513969847,0.8376135,0.8974403,1,0.3382347,2
132751,2023-01-20 10:56:33.252102,514069843,0.8375817,0.8974193,1,0.3367423,2
132784,2023-01-20 10:56:33.352134,514169879,0.8375365,0.8973895,1,0.3351058,2
132817,2023-01-20 10:56:33.452112,514269850,0.8375549,0.8974017,1,0.3328096,2
132847,2023-01-20 10:56:33.552198,514369918,0.837547,0.8973964,1,0.3320864,2
132881,2023-01-20 10:56:33.652138,514469842,0.8375736,0.897414,1,0.3331375,2
132915,2023-01-20 10:56:33.752153,514569844,0.8375683,0.8974105,1,0.3389408,2
132950,2023-01-20 10:56:33.852162,514669892,0.8375381,0.8973906,1,0.3370861,2
132983,2023-01-20 10:56:33.952029,514769846,0.8375435,0.8973942,1,0.3366866,2
133017,2023-01-20 10:56:34.052040,514869865,0.8375729,0.8974136,1,0.3346724,2
133047,2023-01-20 10:56:34.152119,514969878,0.8375386,0.8973909,1,0.3401392,2
133080,2023-01-20 10:56:34.252116,515069835,0.8375362,0.8973893,1,0.3363177,2
133113,2023-01-20 10:56:34.352168,515169873,0.8374877,0.8973573,1,0.3346626,2
133146,2023-01-20 10:56:34.452142,515269847,0.8375062,0.8973695,1,0.3346291,2
133176,2023-01-20 10:56:34.552136,515369855,0.837527,0.8973833,1,0.3336513,2
133210,2023-01-20 10:56:34.652137,515469855,0.837446,0.8973299,1,0.3288844,2
133243,2023-01-20 10:56:34.752151,515569853,0.837486,0.8973562,1,0.3311715,2
133278,2023-01-20 10:56:34.852201,515669931,0.8374889,0.8973581,1,0.3348646,2
133309,2023-01-20 10:56:34.952042,515769842,0.8374243,0.8973155,1,0.3312929,2
133343,2023-01-20 10:56:35.052043,515869853,0.8374158,0.8973099,1,0.3292834,2
133373,2023-01-20 10:56:35.152080,515969845,0.8373861,0.8972903,1,0.3338231,2
133406,2023-01-20 10:56:35.252090,516069843,0.8373482,0.8972654,1,0.3331006,2
133439,2023-01-20 10:56:35.352108,516169880,0.8373836,0.8972887,1,0.335552,2
133472,2023-01-20 10:56:35.452126,516269891,0.8373256,0.8972504,1,0.3377067,2
133502,2023-01-20 10:56:35.552123,516369858,0.8373155,0.8972438,1,0.3362678,2
133536,2023-01-20 10:56:35.652146,516469860,0.8373079,0.8972388,1,0.3352419,2
133569,2023-01-20 10:56:35.752142,516569843,0.8372996,0.8972333,1,0.3365734,2
133604,2023-01-20 10:56:35.847562,516669876,0.837333,0.8972553,1,0.3388003,2
133635,2023-01-20 10:56:35.938686,516769853,0.8372837,0.8972228,1,0.3348155,2
133669,2023-01-20 10:56:36.032752,516869865,0.837314,0.8972428,1,0.342185,2
133700,2023-01-20 10:56:36.132812,516969893,0.8372335,0.8971897,1,0.3328144,2
133733,2023-01-20 10:56:36.232779,517069846,0.8372753,0.8972173,1,0.3353628,2
133766,2023-01-20 10:56:36.332785,517169875,0.8372285,0.8971865,1,0.3374936,2
133799,2023-01-20 10:56:36.432733,517269840,0.8371308,0.897122,1,0.3422708,2
133829,2023-01-20 10:56:36.532756,517369868,0.8370985,0.8971007,1,0.335462,2
133863,2023-01-20 10:56:36.632707,517469848,0.8370976,0.8971001,1,0.3411537,2
133896,2023-01-20 10:56:36.732679,517569898,0.8370802,0.8970886,1,0.3382809,2
133931,2023-01-20 10:56:36.832663,517669933,0.8370531,0.8970708,1,0.3348701,2
133962,2023-01-20 10:56:36.932586,517769852,0.8370774,0.8970867,1,0.3498524,2
133996,2023-01-20 10:56:37.032599,517869858,0.8369717,0.8970171,1,0.3370574,2
134026,2023-01-20 10:56:37.132599,517969846,0.8370159,0.8970462,1,0.3348156,2
134059,2023-01-20 10:56:37.232608,518069852,0.837033,0.8970575,1,0.339259,2
134092,2023-01-20 10:56:37.332626,518169887,0.8369218,0.8969842,1,0.3376366,2
134125,2023-01-20 10:56:37.432615,518269888,0.836866,0.8969473,1,0.3423425,2
134155,2023-01-20 10:56:37.532598,518369870,0.8368304,0.8969238,1,0.3398933,2
134189,2023-01-20 10:56:37.632597,518469842,0.8368522,0.8969382,1,0.3351816,2
134222,2023-01-20 10:56:37.732689,518569852,0.8368437,0.8969326,1,0.3371214,2
134257,2023-01-20 10:56:37.832745,518669889,0.8368148,0.8969135,1,0.339349,2
134288,2023-01-20 10:56:37.932594,518769848,0.8367622,0.8968788,1,0.3368573,2
134323,2023-01-20 10:56:38.032593,518869920,0.8367835,0.8968929,1,0.3339969,2
134353,2023-01-20 10:56:38.132563,518969883,0.8367672,0.8968822,1,0.3353156,2
134387,2023-01-20 10:56:38.232538,519069855,0.8367284,0.8968565,1,0.3496398,2
134420,2023-01-20 10:56:38.332552,519169873,0.8367296,0.8968574,1,0.3357522,2
134453,2023-01-20 10:56:38.432518,519269840,0.8366983,0.8968367,1,0.334342,2
134483,2023-01-20 10:56:38.532549,519369868,0.8367556,0.8968745,1,0.3382508,2
134517,2023-01-20 10:56:38.632532,519469856,0.8366792,0.8968241,1,0.3380509,2
134550,2023-01-20 10:56:38.732549,519569896,0.8366321,0.896793,1,0.3378732,2
134585,2023-01-20 10:56:38.832531,519669893,0.8366755,0.8968217,1,0.3354663,2
134618,2023-01-20 10:56:38.932488,519769848,0.8366349,0.8967949,1,0.3360269,2
134652,2023-01-20 10:56:39.032502,519869854,0.8365933,0.8967674,1,0.3310474,2
134682,2023-01-20 10:56:39.132515,519969845,0.8366028,0.8967737,1,0.3451978,2
134715,2023-01-20 10:56:39.232525,520069847,0.8365447,0.8967354,1,0.3348337,2
134748,2023-01-20 10:56:39.332529,520169872,0.8365536,0.8967413,1,0.3364872,2
134781,2023-01-20 10:56:39.432526,520269876,0.8365291,0.8967251,1,0.3371194,2
134811,2023-01-20 10:56:39.532546,520369870,0.8365449,0.8967355,1,0.3339933,2
134845,2023-01-20 10:56:39.632535,520469843,0.8365487,0.896738,1,0.3418849,2
134878,2023-01-20 10:56:39.732528,520569840,0.8364959,0.8967032,1,0.3350028,2
134913,2023-01-20 10:56:39.832575,520669898,0.8364629,0.8966814,1,0.3367694,2
134944,2023-01-20 10:56:39.932493,520769842,0.8364688,0.8966853,1,0.3449384,2
134978,2023-01-20 10:56:40.032544,520869900,0.8363749,0.8966234,1,0.3371371,2
135008,2023-01-20 10:56:40.132530,520969851,0.8363637,0.896616,1,0.3343641,2
135041,2023-01-20 10:56:40.232545,521069844,0.8363254,0.8965907,1,0.3346508,2
135074,2023-01-20 10:56:40.332568,521169874,0.8363948,0.8966365,1,0.3341775,2
135108,2023-01-20 10:56:40.432539,521269850,0.8363646,0.8966166,1,0.3435528,2
135138,2023-01-20 10:56:40.532546,521369861,0.8363269,0.8965917,1,0.3553025,2
135172,2023-01-20 10:56:40.632522,521469840,0.8362803,0.896561,1,0.3351569,2
135205,2023-01-20 10:56:40.732568,521569885,0.8362997,0.8965737,1,0.3320716,2
135240,2023-01-20 10:56:40.832582,521669905,0.8363081,0.8965793,1,0.3369713,2
135271,2023-01-20 10:56:40.932502,521769846,0.8362311,0.8965285,1,0.3376689,2
135305,2023-01-20 10:56:41.032501,521869855,0.8362132,0.8965166,1,0.3342744,2
135335,2023-01-20 10:56:41.132882,521970220,0.8361925,0.896503,1,0.3332819,2
135368,2023-01-20 10:56:41.232516,522069848,0.8362024,0.8965095,1,0.345443,2
135401,2023-01-20 10:56:41.332582,522169930,0.8361825,0.8964964,1,0.3362083,2
135434,2023-01-20 10:56:41.432500,522269851,0.8362049,0.8965112,1,0.3373131,2
135464,2023-01-20 10:56:41.532534,522369863,0.8361906,0.8965018,1,0.3349903,2
135498,2023-01-20 10:56:41.632530,522469843,0.8361038,0.8964444,1,0.3309687,2
135531,2023-01-20 10:56:41.732535,522569848,0.8361016,0.896443,1,0.3302275,2
135566,2023-01-20 10:56:41.832568,522669896,0.8361195,0.8964548,1,0.3361298,2
135597,2023-01-20 10:56:41.932470,522769845,0.8360881,0.8964341,1,0.3256718,2
135631,2023-01-20 10:56:42.032508,522869899,0.8360909,0.8964359,1,0.3341345,2
135661,2023-01-20 10:56:42.132732,522970075,0.8360469,0.8964069,1,0.3300174,2
135694,2023-01-20 10:56:42.232537,523069848,0.8360546,0.896412,1,0.3368458,2
135727,2023-01-20 10:56:42.332554,523169867,0.8360685,0.8964211,1,0.3337227,2
135760,2023-01-20 10:56:42.432532,523269848,0.8360454,0.8964059,1,0.334,2
135791,2023-01-20 10:56:42.532552,523369871,0.8360194,0.8963888,1,0.3389811,2
135825,2023-01-20 10:56:42.632569,523469889,0.8359743,0.896359,1,0.3460004,2
135858,2023-01-20 10:56:42.732537,523569853,0.8359433,0.8963386,1,0.3430911,2
135893,2023-01-20 10:56:42.832564,523669884,0.8359393,0.8963359,1,0.3557245,2
135924,2023-01-20 10:56:42.932506,523769847,0.8359331,0.8963318,1,0.3569004,2
135958,2023-01-20 10:56:43.032513,523869862,0.8358876,0.8963018,1,0.3653578,2
135989,2023-01-20 10:56:43.132821,523970152,0.8358802,0.8962969,1,0.3511569,2
136022,2023-01-20 10:56:43.232527,524069845,0.8358707,0.8962907,1,0.3447959,2
136055,2023-01-20 10:56:43.332609,524169923,0.8358458,0.8962742,1,0.346178,2
136088,2023-01-20 10:56:43.432551,524269862,0.8357884,0.8962363,1,0.3529625,2
136118,2023-01-20 10:56:43.532550,524369862,0.8357606,0.8962179,1,0.3531944,2
136152,2023-01-20 10:56:43.632528,524469842,0.835718,0.8961898,1,0.350159,2
136187,2023-01-20 10:56:43.732551,524569869,0.8357292,0.8961973,1,0.3574599,2
136223,2023-01-20 10:56:43.832557,524669893,0.8356763,0.8961623,1,0.363103,2
