LineNo,UTC_Approx,TimeUS,C15,C16,C17,C18
177556,2023-01-20 10:58:48.972555,650069891,0,0,0,0
177592,2023-01-20 10:58:49.072603,650169926,0,0,0,0
177623,2023-01-20 10:58:49.172596,650269895,0,0,0,0
177655,2023-01-20 10:58:49.272622,650369916,0,0,0,0
177687,2023-01-20 10:58:49.372606,650469901,0,0,0,0
177721,2023-01-20 10:58:49.472628,650569921,0,0,0,0
177754,2023-01-20 10:58:49.572673,650669963,0,0,0,0
177787,2023-01-20 10:58:49.672601,650769899,0,0,0,0
177819,2023-01-20 10:58:49.772616,650869925,0,0,0,0
177852,2023-01-20 10:58:49.872567,650969903,0,0,0,0
177883,2023-01-20 10:58:49.972525,651069895,0,0,0,0
177919,2023-01-20 10:58:50.072600,651169950,0,0,0,0
177950,2023-01-20 10:58:50.172631,651269942,0,0,0,0
177982,2023-01-20 10:58:50.272655,651369954,0,0,0,0
178014,2023-01-20 10:58:50.372607,651469904,0,0,0,0
178048,2023-01-20 10:58:50.465954,651569913,0,0,0,0
178081,2023-01-20 10:58:50.556789,651669923,0,0,0,0
178114,2023-01-20 10:58:50.652396,651769902,0,0,0,0
178146,2023-01-20 10:58:50.752396,651869916,0,0,0,0
178178,2023-01-20 10:58:50.852399,651969938,0,0,0,0
178210,2023-01-20 10:58:50.952332,652069895,0,0,0,0
178246,2023-01-20 10:58:51.052349,652169923,0,0,0,0
178277,2023-01-20 10:58:51.152314,652269889,0,0,0,0
178309,2023-01-20 10:58:51.252326,652369919,0,0,0,0
178341,2023-01-20 10:58:51.352266,652469893,0,0,0,0
178375,2023-01-20 10:58:51.452285,652569908,0,0,0,0
178408,2023-01-20 10:58:51.552388,652669970,0,0,0,0
178441,2023-01-20 10:58:51.652312,652769887,0,0,0,0
178473,2023-01-20 10:58:51.752313,652869910,0,0,0,0
178505,2023-01-20 10:58:51.852269,652969901,0,0,0,0
178536,2023-01-20 10:58:51.952224,653069901,0,0,0,0
178572,2023-01-20 10:58:52.052258,653169954,0,0,0,0
178603,2023-01-20 10:58:52.152248,653269938,0,0,0,0
178635,2023-01-20 10:58:52.252233,653369918,0,0,0,0
178667,2023-01-20 10:58:52.352202,653469884,0,0,0,0
178701,2023-01-20 10:58:52.452234,653569911,0,0,0,0
178734,2023-01-20 10:58:52.552257,653669927,0,0,0,0
178767,2023-01-20 10:58:52.652212,653769895,0,0,0,0
178799,2023-01-20 10:58:52.752197,653869913,0,0,0,0
178831,2023-01-20 10:58:52.852245,653969934,0,0,0,0
178862,2023-01-20 10:58:52.952293,654069901,0,0,0,0
178899,2023-01-20 10:58:53.052333,654169931,0,0,0,0
178930,2023-01-20 10:58:53.152238,654269891,0,0,0,0
178962,2023-01-20 10:58:53.252220,654369915,0,0,0,0
178994,2023-01-20 10:58:53.352180,654469905,0,0,0,0
179029,2023-01-20 10:58:53.452238,654569963,0,0,0,0
179062,2023-01-20 10:58:53.552229,654669927,0,0,0,0
179095,2023-01-20 10:58:53.652205,654769898,0,0,0,0
179127,2023-01-20 10:58:53.752204,654869913,0,0,0,0
179159,2023-01-20 10:58:53.852156,654969900,0,0,0,0
179192,2023-01-20 10:58:53.952112,655069907,0,0,0,0
179228,2023-01-20 10:58:54.052540,655170323,0,0,0,0
179259,2023-01-20 10:58:54.152219,655269934,0,0,0,0
179291,2023-01-20 10:58:54.252232,655369917,0,0,0,0
179323,2023-01-20 10:58:54.352213,655469903,0,0,0,0
179357,2023-01-20 10:58:54.452209,655569899,0,0,0,0
179390,2023-01-20 10:58:54.552248,655669932,0,0,0,0
179423,2023-01-20 10:58:54.652218,655769907,0,0,0,0
179455,2023-01-20 10:58:54.752255,655869958,0,0,0,0
179487,2023-01-20 10:58:54.852187,655969898,0,0,0,0
179519,2023-01-20 10:58:54.952195,656069907,0,0,0,0
179555,2023-01-20 10:58:55.052616,656170327,0,0,0,0
179586,2023-01-20 10:58:55.152196,656269904,0,0,0,0
179619,2023-01-20 10:58:55.252217,656369921,0,0,0,0
179651,2023-01-20 10:58:55.352200,656469899,0,0,0,0
179685,2023-01-20 10:58:55.452248,656569936,0,0,0,0
179718,2023-01-20 10:58:55.552265,656669935,0,0,0,0
179751,2023-01-20 10:58:55.652215,656769888,0,0,0,0
179783,2023-01-20 10:58:55.752214,656869907,0,0,0,0
179815,2023-01-20 10:58:55.852171,656969903,0,0,0,0
179846,2023-01-20 10:58:55.952110,657069899,0,0,0,0
179882,2023-01-20 10:58:56.052485,657170268,0,0,0,0
179913,2023-01-20 10:58:56.152176,657269896,0,0,0,0
179945,2023-01-20 10:58:56.252214,657369907,0,0,0,0
179976,2023-01-20 10:58:56.352196,657469897,0,0,0,0
180010,2023-01-20 10:58:56.452191,657569899,0,0,0,0
180043,2023-01-20 10:58:56.552220,657669934,0,0,0,0
180125,2023-01-20 10:58:56.652186,657769902,0,0,0,0
180157,2023-01-20 10:58:56.752241,657869955,0,0,0,0
180189,2023-01-20 10:58:56.852179,657969899,0,0,0,0
180220,2023-01-20 10:58:56.952162,658069895,0,0,0,0
180256,2023-01-20 10:58:57.052547,658170277,0,0,0,0
180287,2023-01-20 10:58:57.152189,658269900,0,0,0,0
180319,2023-01-20 10:58:57.252219,658369919,0,0,0,0
180351,2023-01-20 10:58:57.352238,658469933,0,0,0,0
180386,2023-01-20 10:58:57.452210,658569900,0,0,0,0
180419,2023-01-20 10:58:57.552233,658669921,0,0,0,0
180452,2023-01-20 10:58:57.652213,658769904,0,0,0,0
180484,2023-01-20 10:58:57.752218,658869918,0,0,0,0
180516,2023-01-20 10:58:57.852194,658969903,0,0,0,0
180547,2023-01-20 10:58:57.952178,659069897,0,0,0,0
180583,2023-01-20 10:58:58.052551,659170270,0,0,0,0
180614,2023-01-20 10:58:58.152188,659269900,0,0,0,0
180646,2023-01-20 10:58:58.252201,659369909,0,0,0,0
180678,2023-01-20 10:58:58.352182,659469889,0,0,0,0
180712,2023-01-20 10:58:58.452184,659569898,0,0,0,0
180745,2023-01-20 10:58:58.552194,659669924,0,0,0,0
180778,2023-01-20 10:58:58.652205,659769936,0,0,0,0
180810,2023-01-20 10:58:58.752212,659869930,0,0,0,0
180842,2023-01-20 10:58:58.852166,659969894,0,0,0,0
180875,2023-01-20 10:58:58.952131,660069889,0,0,0,0
180911,2023-01-20 10:58:59.052374,660170135,0,0,0,0
180942,2023-01-20 10:58:59.152167,660269906,0,0,0,0
180974,2023-01-20 10:58:59.252202,660369920,0,0,0,0
181006,2023-01-20 10:58:59.352255,660469952,0,0,0,0
181040,2023-01-20 10:58:59.452211,660569896,0,0,0,0
181074,2023-01-20 10:58:59.552241,660669923,0,0,0,0
181107,2023-01-20 10:58:59.652214,660769902,0,0,0,0
181139,2023-01-20 10:58:59.752224,660869928,0,0,0,0
181171,2023-01-20 10:58:59.852189,660969897,0,0,0,0
181202,2023-01-20 10:58:59.952247,661069950,0,0,0,0
181239,2023-01-20 10:59:00.052310,661170012,0,0,0,0
181270,2023-01-20 10:59:00.152185,661269893,0,0,0,0
181302,2023-01-20 10:59:00.247607,661369924,0,0,0,0
181334,2023-01-20 10:59:00.338757,661469895,0,0,0,0
181368,2023-01-20 10:59:00.432805,661569898,0,0,0,0
181401,2023-01-20 10:59:00.532750,661669931,0,0,0,0
181434,2023-01-20 10:59:00.636231,661769931,0,0,0,0
181466,2023-01-20 10:59:00.747061,661869935,0,0,0,0
181498,2023-01-20 10:59:00.847545,661969898,0,0,0,0
181529,2023-01-20 10:59:00.938629,662069889,0,0,0,0
181565,2023-01-20 10:59:01.032682,662169943,0,0,0,0
181596,2023-01-20 10:59:01.132640,662269902,0,0,0,0
181628,2023-01-20 10:59:01.232702,662369966,0,0,0,0
181660,2023-01-20 10:59:01.332629,662469895,0,0,0,0
181694,2023-01-20 10:59:01.432636,662569901,0,0,0,0
181727,2023-01-20 10:59:01.532663,662669920,0,0,0,0
181760,2023-01-20 10:59:01.632636,662769895,0,0,0,0
181792,2023-01-20 10:59:01.732638,662869918,0,0,0,0
181825,2023-01-20 10:59:01.832595,662969899,0,0,0,0
181856,2023-01-20 10:59:01.932604,663069940,0,0,0,0
181892,2023-01-20 10:59:02.032590,663169936,0,0,0,0
181923,2023-01-20 10:59:02.132584,663269895,0,0,0,0
181955,2023-01-20 10:59:02.232620,663369911,0,0,0,0
181987,2023-01-20 10:59:02.332599,663469903,0,0,0,0
182021,2023-01-20 10:59:02.432581,663569898,0,0,0,0
182054,2023-01-20 10:59:02.532651,663669981,0,0,0,0
182087,2023-01-20 10:59:02.632562,663769895,0,0,0,0
182118,2023-01-20 10:59:02.732605,663869920,0,0,0,0
182151,2023-01-20 10:59:02.832588,663969899,0,0,0,0
182182,2023-01-20 10:59:02.932559,664069897,0,0,0,0
182217,2023-01-20 10:59:03.032595,664169945,0,0,0,0
182249,2023-01-20 10:59:03.132571,664269899,0,0,0,0
182281,2023-01-20 10:59:03.232658,664369956,0,0,0,0
182313,2023-01-20 10:59:03.332657,664469909,0,0,0,0
182348,2023-01-20 10:59:03.432663,664569895,0,0,0,0
182381,2023-01-20 10:59:03.532657,664669922,0,0,0,0
182414,2023-01-20 10:59:03.632605,664769899,0,0,0,0
182445,2023-01-20 10:59:03.732597,664869914,0,0,0,0
182478,2023-01-20 10:59:03.832597,664969934,0,0,0,0
182512,2023-01-20 10:59:03.932584,665069934,0,0,0,0
182547,2023-01-20 10:59:04.032596,665169946,0,0,0,0
182579,2023-01-20 10:59:04.132568,665269892,0,0,0,0
182611,2023-01-20 10:59:04.232608,665369913,0,0,0,0
182643,2023-01-20 10:59:04.332595,665469899,0,0,0,0
182677,2023-01-20 10:59:04.432587,665569898,0,0,0,0
182710,2023-01-20 10:59:04.532632,665669966,0,0,0,0
182743,2023-01-20 10:59:04.632555,665769898,0,0,0,0
182774,2023-01-20 10:59:04.732591,665869913,0,0,0,0
182807,2023-01-20 10:59:04.832577,665969894,0,0,0,0
182838,2023-01-20 10:59:04.932554,666069899,0,0,0,0
182873,2023-01-20 10:59:05.032581,666169943,0,0,0,0
182906,2023-01-20 10:59:05.132584,666269939,0,0,0,0
182938,2023-01-20 10:59:05.232624,666369966,0,0,0,0
182970,2023-01-20 10:59:05.332590,666469906,0,0,0,0
183004,2023-01-20 10:59:05.432586,666569887,0,0,0,0
183037,2023-01-20 10:59:05.532597,666669903,0,0,0,0
183070,2023-01-20 10:59:05.632590,666769902,0,0,0,0
183101,2023-01-20 10:59:05.732596,666869919,0,0,0,0
183134,2023-01-20 10:59:05.832608,666969943,0,0,0,0
183165,2023-01-20 10:59:05.932562,667069911,0,0,0,0
183201,2023-01-20 10:59:06.032590,667169939,0,0,0,0
183233,2023-01-20 10:59:06.132571,667269894,0,0,0,0
183265,2023-01-20 10:59:06.232614,667369919,0,0,0,0
183297,2023-01-20 10:59:06.332587,667469892,0,0,0,0
183331,2023-01-20 10:59:06.432595,667569899,0,0,0,0
183364,2023-01-20 10:59:06.532674,667669973,0,0,0,0
183397,2023-01-20 10:59:06.632603,667769899,0,0,0,0
183428,2023-01-20 10:59:06.732609,667869907,0,0,0,0
183461,2023-01-20 10:59:06.832586,667969896,0,0,0,0
183492,2023-01-20 10:59:06.932560,668069899,0,0,0,0
183527,2023-01-20 10:59:07.032585,668169943,0,0,0,0
183559,2023-01-20 10:59:07.132591,668269945,0,0,0,0
183591,2023-01-20 10:59:07.232569,668369913,0,0,0,0
183623,2023-01-20 10:59:07.332574,668469893,0,0,0,0
183657,2023-01-20 10:59:07.432592,668569896,0,0,0,0
183690,2023-01-20 10:59:07.532616,668669925,0,0,0,0
183723,2023-01-20 10:59:07.632570,668769891,0,0,0,0
183754,2023-01-20 10:59:07.732561,668869911,0,0,0,0
183786,2023-01-20 10:59:07.832575,668969940,0,0,0,0
183817,2023-01-20 10:59:07.932543,669069897,0,0,0,0
183852,2023-01-20 10:59:08.032599,669169941,0,0,0,0
183885,2023-01-20 10:59:08.132583,669269912,0,0,0,0
183917,2023-01-20 10:59:08.232597,669369916,0,0,0,0
183949,2023-01-20 10:59:08.332579,669469897,0,0,0,0
183983,2023-01-20 10:59:08.432625,669569940,0,0,0,0
184016,2023-01-20 10:59:08.532626,669669935,0,0,0,0
184049,2023-01-20 10:59:08.632591,669769896,0,0,0,0
184080,2023-01-20 10:59:08.732609,669869915,0,0,0,0
184113,2023-01-20 10:59:08.832591,669969900,0,0,0,0
184146,2023-01-20 10:59:08.932583,670069901,0,0,0,0
184181,2023-01-20 10:59:09.032642,670169957,0,0,0,0
184213,2023-01-20 10:59:09.132653,670269940,0,0,0,0
184245,2023-01-20 10:59:09.232647,670369920,0,0,0,0
184277,2023-01-20 10:59:09.332604,670469889,0,0,0,0
184311,2023-01-20 10:59:09.429671,670569899,0,0,0,0
184344,2023-01-20 10:59:09.520697,670669931,0,0,0,0
184377,2023-01-20 10:59:09.614218,670769894,0,0,0,0
184408,2023-01-20 10:59:09.725237,670869957,0,0,0,0
184441,2023-01-20 10:59:09.832573,670969916,0,0,0,0
184472,2023-01-20 10:59:09.932558,671069902,0,0,0,0
184507,2023-01-20 10:59:10.032614,671169953,0,0,0,0
184539,2023-01-20 10:59:10.132594,671269916,0,0,0,0
184573,2023-01-20 10:59:10.229698,671369949,0,0,0,0
184605,2023-01-20 10:59:10.320657,671469911,0,0,0,0
184639,2023-01-20 10:59:10.412854,671569958,0,0,0,0
184672,2023-01-20 10:59:10.512859,671669943,0,0,0,0
184705,2023-01-20 10:59:10.612831,671769910,0,0,0,0
184736,2023-01-20 10:59:10.712749,671869924,0,0,0,0
184769,2023-01-20 10:59:10.812640,671969907,0,0,0,0
184800,2023-01-20 10:59:10.912582,672069901,0,0,0,0
184835,2023-01-20 10:59:11.012647,672170002,0,0,0,0
184867,2023-01-20 10:59:11.112638,672269921,0,0,0,0
184899,2023-01-20 10:59:11.212695,672369922,0,0,0,0
184931,2023-01-20 10:59:11.312637,672469913,0,0,0,0
184965,2023-01-20 10:59:11.412601,672569920,0,0,0,0
184998,2023-01-20 10:59:11.512614,672669943,0,0,0,0
185031,2023-01-20 10:59:11.612575,672769917,0,0,0,0
185062,2023-01-20 10:59:11.712604,672869980,0,0,0,0
185095,2023-01-20 10:59:11.812510,672969914,0,0,0,0
185126,2023-01-20 10:59:11.912504,673069905,0,0,0,0
185161,2023-01-20 10:59:12.012553,673169947,0,0,0,0
185193,2023-01-20 10:59:12.112543,673269911,0,0,0,0
185225,2023-01-20 10:59:12.212590,673369934,0,0,0,0
185257,2023-01-20 10:59:12.312605,673469947,0,0,0,0
185292,2023-01-20 10:59:12.412567,673569906,0,0,0,0
185325,2023-01-20 10:59:12.512594,673669933,0,0,0,0
185358,2023-01-20 10:59:12.612558,673769896,0,0,0,0
185389,2023-01-20 10:59:12.712597,673869937,0,0,0,0
185422,2023-01-20 10:59:12.812562,673969908,0,0,0,0
185453,2023-01-20 10:59:12.912534,674069907,0,0,0,0
185488,2023-01-20 10:59:13.012611,674170008,0,0,0,0
185520,2023-01-20 10:59:13.112511,674269909,0,0,0,0
185552,2023-01-20 10:59:13.212520,674369914,0,0,0,0
185633,2023-01-20 10:59:13.312541,674469904,0,0,0,0
185668,2023-01-20 10:59:13.412576,674569911,0,0,0,0
185701,2023-01-20 10:59:13.512607,674669939,0,0,0,0
185733,2023-01-20 10:59:13.612620,674769955,0,0,0,0
185764,2023-01-20 10:59:13.712545,674869925,0,0,0,0
185797,2023-01-20 10:59:13.812479,674969897,0,0,0,0
185830,2023-01-20 10:59:13.912493,675069894,0,0,0,0
185865,2023-01-20 10:59:14.012558,675169942,0,0,0,0
185897,2023-01-20 10:59:14.112542,675269907,0,0,0,0
185929,2023-01-20 10:59:14.212580,675369928,0,0,0,0
185960,2023-01-20 10:59:14.312638,675469976,0,0,0,0
185994,2023-01-20 10:59:14.412571,675569901,0,0,0,0
186027,2023-01-20 10:59:14.512595,675669925,0,0,0,0
186060,2023-01-20 10:59:14.612579,675769909,0,0,0,0
186091,2023-01-20 10:59:14.712593,675869926,0,0,0,0
186124,2023-01-20 10:59:14.812570,675969910,0,0,0,0
186155,2023-01-20 10:59:14.912587,676069955,0,0,0,0
186189,2023-01-20 10:59:15.012552,676169942,0,0,0,0
186221,2023-01-20 10:59:15.112527,676269903,0,0,0,0
186253,2023-01-20 10:59:15.212568,676369929,0,0,0,0
186286,2023-01-20 10:59:15.312569,676469916,0,0,0,0
186323,2023-01-20 10:59:15.412581,676569915,0,0,0,0
186357,2023-01-20 10:59:15.512616,676669945,0,0,0,0
186389,2023-01-20 10:59:15.612614,676769943,0,0,0,0
186420,2023-01-20 10:59:15.712549,676869913,0,0,0,0
186453,2023-01-20 10:59:15.812506,676969901,0,0,0,0
186484,2023-01-20 10:59:15.912503,677069893,0,0,0,0
186518,2023-01-20 10:59:16.012564,677169948,0,0,0,0
186550,2023-01-20 10:59:16.112540,677269899,0,0,0,0
186582,2023-01-20 10:59:16.212623,677369962,0,0,0,0
186614,2023-01-20 10:59:16.312538,677469896,0,0,0,0
186648,2023-01-20 10:59:16.412534,677569905,0,0,0,0
186681,2023-01-20 10:59:16.512577,677669920,0,0,0,0
186713,2023-01-20 10:59:16.612579,677769899,0,0,0,0
186744,2023-01-20 10:59:16.712587,677869924,0,0,0,0
186777,2023-01-20 10:59:16.812546,677969900,0,0,0,0
186808,2023-01-20 10:59:16.912569,678069945,0,0,0,0
186842,2023-01-20 10:59:17.012563,678169955,0,0,0,0
186874,2023-01-20 10:59:17.112533,678269903,0,0,0,0
186906,2023-01-20 10:59:17.212575,678369925,0,0,0,0
186938,2023-01-20 10:59:17.312574,678469913,0,0,0,0
186972,2023-01-20 10:59:17.412571,678569900,0,0,0,0
187005,2023-01-20 10:59:17.512634,678669965,0,0,0,0
187037,2023-01-20 10:59:17.612563,678769897,0,0,0,0
187068,2023-01-20 10:59:17.712581,678869918,0,0,0,0
187101,2023-01-20 10:59:17.812552,678969896,0,0,0,0
187132,2023-01-20 10:59:17.912528,679069899,0,0,0,0
187166,2023-01-20 10:59:18.012566,679169958,0,0,0,0
187198,2023-01-20 10:59:18.112538,679269901,0,0,0,0
187230,2023-01-20 10:59:18.212615,679369955,0,0,0,0
187262,2023-01-20 10:59:18.312537,679469897,0,0,0,0
187297,2023-01-20 10:59:18.412514,679569889,0,0,0,0
187331,2023-01-20 10:59:18.512584,679669933,0,0,0,0
187363,2023-01-20 10:59:18.612570,679769898,0,0,0,0
187394,2023-01-20 10:59:18.712578,679869910,0,0,0,0
187427,2023-01-20 10:59:18.812560,679969902,0,0,0,0
187460,2023-01-20 10:59:18.912552,680069944,0,0,0,0
187494,2023-01-20 10:59:19.012527,680169956,0,0,0,0
187529,2023-01-20 10:59:19.112521,680269899,0,0,0,0
187560,2023-01-20 10:59:19.212583,680369916,0,0,0,0
187591,2023-01-20 10:59:19.312567,680469899,0,0,0,0
187625,2023-01-20 10:59:19.412570,680569901,0,0,0,0
187658,2023-01-20 10:59:19.512642,680669973,0,0,0,0
187691,2023-01-20 10:59:19.612575,680769905,0,0,0,0
187722,2023-01-20 10:59:19.712601,680869924,0,0,0,0
187755,2023-01-20 10:59:19.812575,680969896,0,0,0,0
187786,2023-01-20 10:59:19.912551,681069902,0,0,0,0
187820,2023-01-20 10:59:20.012567,681169944,0,0,0,0
187852,2023-01-20 10:59:20.112528,681269895,0,0,0,0
187884,2023-01-20 10:59:20.211470,681369961,0,0,0,0
187916,2023-01-20 10:59:20.302424,681469900,0,0,0,0
187949,2023-01-20 10:59:20.393427,681569894,0,0,0,0
187984,2023-01-20 10:59:20.492794,681669922,0,0,0,0
188014,2023-01-20 10:59:20.592771,681769912,0,0,0,0
188047,2023-01-20 10:59:20.692753,681869927,0,0,0,0
188078,2023-01-20 10:59:20.792734,681969942,0,0,0,0
188111,2023-01-20 10:59:20.892654,682069905,0,0,0,0
188144,2023-01-20 10:59:20.992649,682169944,0,0,0,0
188178,2023-01-20 10:59:21.092641,682269907,0,0,0,0
188208,2023-01-20 10:59:21.192693,682369924,0,0,0,0
188241,2023-01-20 10:59:21.292661,682469901,0,0,0,0
188273,2023-01-20 10:59:21.392649,682569901,0,0,0,0
188308,2023-01-20 10:59:21.492794,682669971,0,0,0,0
188339,2023-01-20 10:59:21.592804,682769899,0,0,0,0
188372,2023-01-20 10:59:21.692735,682869918,0,0,0,0
188403,2023-01-20 10:59:21.792616,682969901,0,0,0,0
188436,2023-01-20 10:59:21.892572,683069899,0,0,0,0
188469,2023-01-20 10:59:21.992591,683169955,0,0,0,0
188503,2023-01-20 10:59:22.092603,683269948,0,0,0,0
188533,2023-01-20 10:59:22.192599,683369921,0,0,0,0
188567,2023-01-20 10:59:22.292578,683469909,0,0,0,0
188599,2023-01-20 10:59:22.392573,683569916,0,0,0,0
188634,2023-01-20 10:59:22.492621,683669944,0,0,0,0
188664,2023-01-20 10:59:22.592626,683769926,0,0,0,0
188697,2023-01-20 10:59:22.692631,683869935,0,0,0,0
188728,2023-01-20 10:59:22.792645,683969954,0,0,0,0
188761,2023-01-20 10:59:22.892576,684069911,0,0,0,0
188794,2023-01-20 10:59:22.992598,684169959,0,0,0,0
188828,2023-01-20 10:59:23.092562,684269903,0,0,0,0
188858,2023-01-20 10:59:23.192617,684369935,0,0,0,0
188891,2023-01-20 10:59:23.292607,684469919,0,0,0,0
188924,2023-01-20 10:59:23.392663,684569971,0,0,0,0
188959,2023-01-20 10:59:23.492641,684669951,0,0,0,0
188990,2023-01-20 10:59:23.592605,684769918,0,0,0,0
189023,2023-01-20 10:59:23.692620,684869933,0,0,0,0
189054,2023-01-20 10:59:23.792613,684969926,0,0,0,0
189089,2023-01-20 10:59:23.892578,685069914,0,0,0,0
189121,2023-01-20 10:59:23.992593,685169953,0,0,0,0
189155,2023-01-20 10:59:24.092613,685269957,0,0,0,0
189185,2023-01-20 10:59:24.192600,685369925,0,0,0,0
189219,2023-01-20 10:59:24.292589,685469899,0,0,0,0
189251,2023-01-20 10:59:24.392604,685569899,0,0,0,0
189286,2023-01-20 10:59:24.492640,685669939,0,0,0,0
189316,2023-01-20 10:59:24.592604,685769910,0,0,0,0
189349,2023-01-20 10:59:24.692660,685869969,0,0,0,0
189381,2023-01-20 10:59:24.792605,685969918,0,0,0,0
189414,2023-01-20 10:59:24.892549,686069907,0,0,0,0
189447,2023-01-20 10:59:24.992539,686169945,0,0,0,0
189481,2023-01-20 10:59:25.092545,686269912,0,0,0,0
189511,2023-01-20 10:59:25.192605,686369925,0,0,0,0
189544,2023-01-20 10:59:25.292600,686469910,0,0,0,0
189576,2023-01-20 10:59:25.392650,686569952,0,0,0,0
189612,2023-01-20 10:59:25.492640,686669942,0,0,0,0
189642,2023-01-20 10:59:25.592601,686769904,0,0,0,0
189675,2023-01-20 10:59:25.692620,686869929,0,0,0,0
189709,2023-01-20 10:59:25.792633,686969948,0,0,0,0
189742,2023-01-20 10:59:25.892570,687069907,0,0,0,0
189775,2023-01-20 10:59:25.992742,687170102,0,0,0,0
189809,2023-01-20 10:59:26.092555,687269901,0,0,0,0
189839,2023-01-20 10:59:26.192680,687370009,0,0,0,0
189872,2023-01-20 10:59:26.292588,687469902,0,0,0,0
189904,2023-01-20 10:59:26.392684,687569984,0,0,0,0
189939,2023-01-20 10:59:26.492636,687669932,0,0,0,0
189969,2023-01-20 10:59:26.592690,687769983,0,0,0,0
190002,2023-01-20 10:59:26.692665,687869963,0,0,0,0
190033,2023-01-20 10:59:26.792591,687969894,0,0,0,0
190066,2023-01-20 10:59:26.892552,688069899,0,0,0,0
190099,2023-01-20 10:59:26.992633,688170027,0,0,0,0
190133,2023-01-20 10:59:27.092538,688269896,0,0,0,0
190163,2023-01-20 10:59:27.192687,688370002,0,0,0,0
190196,2023-01-20 10:59:27.292912,688470224,0,0,0,0
190228,2023-01-20 10:59:27.392712,688570023,0,0,0,0
190263,2023-01-20 10:59:27.492618,688669946,0,0,0,0
190293,2023-01-20 10:59:27.592657,688770004,0,0,0,0
190326,2023-01-20 10:59:27.692598,688869928,0,0,0,0
190357,2023-01-20 10:59:27.792700,688970010,0,0,0,0
190390,2023-01-20 10:59:27.892607,689069928,0,0,0,0
190423,2023-01-20 10:59:27.992679,689170012,0,0,0,0
190457,2023-01-20 10:59:28.092579,689269903,0,0,0,0
190487,2023-01-20 10:59:28.192620,689369934,0,0,0,0
190520,2023-01-20 10:59:28.292976,689470285,0,0,0,0
190552,2023-01-20 10:59:28.392631,689569935,0,0,0,0
190587,2023-01-20 10:59:28.492631,689669920,0,0,0,0
190617,2023-01-20 10:59:28.592673,689769946,0,0,0,0
190650,2023-01-20 10:59:28.692631,689869917,0,0,0,0
190681,2023-01-20 10:59:28.792604,689969905,0,0,0,0
190716,2023-01-20 10:59:28.884198,690069900,0,0,0,0
190749,2023-01-20 10:59:28.975172,690169950,0,0,0,0
190783,2023-01-20 10:59:29.072728,690269917,0,0,0,0
190813,2023-01-20 10:59:29.172828,690369927,0,0,0,0
190846,2023-01-20 10:59:29.281263,690470311,0,0,0,0
190883,2023-01-20 10:59:29.391910,690570029,0,0,0,0
190918,2023-01-20 10:59:29.484287,690669932,0,0,0,0
190948,2023-01-20 10:59:29.575273,690769906,0,0,0,0
190981,2023-01-20 10:59:29.672833,690869909,0,0,0,0
191012,2023-01-20 10:59:29.772821,690969899,0,0,0,0
191045,2023-01-20 10:59:29.872849,691069944,0,0,0,0
191078,2023-01-20 10:59:29.972878,691169997,0,0,0,0
191112,2023-01-20 10:59:30.072752,691269912,0,0,0,0
191142,2023-01-20 10:59:30.172717,691369923,0,0,0,0
191175,2023-01-20 10:59:30.273056,691470239,0,0,0,0
191207,2023-01-20 10:59:30.372777,691569911,0,0,0,0
191242,2023-01-20 10:59:30.472828,691669950,0,0,0,0
191274,2023-01-20 10:59:30.572832,691769955,0,0,0,0
191307,2023-01-20 10:59:30.672753,691869924,0,0,0,0
191338,2023-01-20 10:59:30.772669,691969906,0,0,0,0
191370,2023-01-20 10:59:30.872603,692069899,0,0,0,0
191402,2023-01-20 10:59:30.972601,692169954,0,0,0,0
191436,2023-01-20 10:59:31.072590,692269937,0,0,0,0
191466,2023-01-20 10:59:31.172647,692369963,0,0,0,0
191500,2023-01-20 10:59:31.272895,692470204,0,0,0,0
191532,2023-01-20 10:59:31.372598,692569908,0,0,0,0
191567,2023-01-20 10:59:31.472623,692669927,0,0,0,0
191597,2023-01-20 10:59:31.572595,692769891,0,0,0,0
191630,2023-01-20 10:59:31.672631,692869927,0,0,0,0
191661,2023-01-20 10:59:31.772603,692969902,0,0,0,0
191694,2023-01-20 10:59:31.872651,693069938,0,0,0,0
191727,2023-01-20 10:59:31.972683,693169952,0,0,0,0
191761,2023-01-20 10:59:32.072652,693269933,0,0,0,0
191791,2023-01-20 10:59:32.172610,693369915,0,0,0,0
191825,2023-01-20 10:59:32.272737,693470043,0,0,0,0
191857,2023-01-20 10:59:32.372603,693569902,0,0,0,0
191892,2023-01-20 10:59:32.472640,693669937,0,0,0,0
191923,2023-01-20 10:59:32.572658,693769955,0,0,0,0
191957,2023-01-20 10:59:32.672628,693869924,0,0,0,0
191988,2023-01-20 10:59:32.772610,693969904,0,0,0,0
192021,2023-01-20 10:59:32.872581,694069899,0,0,0,0
192054,2023-01-20 10:59:32.972606,694169958,0,0,0,0
192088,2023-01-20 10:59:33.072563,694269906,0,0,0,0
192118,2023-01-20 10:59:33.172653,694369971,0,0,0,0
192152,2023-01-20 10:59:33.272779,694470085,0,0,0,0
192185,2023-01-20 10:59:33.372597,694569897,0,0,0,0
192220,2023-01-20 10:59:33.472619,694669930,0,0,0,0
192251,2023-01-20 10:59:33.572572,694769900,0,0,0,0
192284,2023-01-20 10:59:33.672602,694869921,0,0,0,0
192315,2023-01-20 10:59:33.772604,694969904,0,0,0,0
