LineNo,UTC_Approx,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
58257,2023-01-20 10:52:47.817604,288165363,0.3443832,0.001227051,0.3465651,0.3500786,55.56,55.55117,55.61,NaN,0,60.05716,0,3
58292,2023-01-20 10:52:47.917562,288265387,0.3451385,0.001127541,0.3471195,0.3500483,55.56,55.55583,55.67,NaN,0,60.05103,0,2
58324,2023-01-20 10:52:48.017515,288365394,0.351252,0.001059294,0.348463,0.3500207,55.56,55.55824,55.75,NaN,0,60.04256,0,1
58355,2023-01-20 10:52:48.117496,288465370,0.3514159,0.0009589493,0.3512672,0.3500215,55.56,55.55914,55.74,NaN,0,60.03267,0,0
58390,2023-01-20 10:52:48.217569,288565437,0.3475987,0.0009278655,0.3497776,0.3500275,55.56,55.56019,55.75,NaN,0,60.02273,0,-1
58421,2023-01-20 10:52:48.317505,288665367,0.3478552,0.0009132922,0.3486071,0.3500213,55.56,55.56197,55.67,NaN,0,60.01359,0,0
58455,2023-01-20 10:52:48.417516,288765365,0.3479563,0.0009784997,0.3483606,0.3500048,55.56,55.56283,55.74,NaN,0,60.00322,0,0
58487,2023-01-20 10:52:48.517586,288865380,0.3477967,0.0008728206,0.3486422,0.3499928,55.56,55.56284,55.69,NaN,0,59.99174,0,0
58520,2023-01-20 10:52:48.617623,288965382,0.3477719,0.0007040203,0.348572,0.3499778,55.56,55.56251,55.67,NaN,0,59.97995,0,2
58552,2023-01-20 10:52:48.717561,289065373,0.3454654,0.0006229281,0.3475414,0.349961,55.56,55.56133,55.75,NaN,0,59.96735,0,-1
58584,2023-01-20 10:52:48.817548,289165404,0.3510148,0.0005492568,0.3493471,0.3499431,55.56,55.55993,55.68,NaN,0,59.95429,0,0
58621,2023-01-20 10:52:48.917522,289265385,0.3520184,0.000585407,0.3514012,0.3499454,55.56,55.55725,55.71,NaN,0,59.94026,0,-2
58653,2023-01-20 10:52:49.017514,289365378,0.3499396,0.000547111,0.3518316,0.3499657,55.56,55.55415,55.71,NaN,0,59.92538,0,2
58684,2023-01-20 10:52:49.117514,289465358,0.3466425,0.0004965365,0.3492816,0.3499724,55.56,55.55064,55.76,NaN,0,59.91021,0,-1
58719,2023-01-20 10:52:49.217558,289565381,0.3513542,0.0004957616,0.3498485,0.3499658,55.56,55.54817,55.71,NaN,0,59.89627,1,1
58750,2023-01-20 10:52:49.317575,289665375,0.351788,0.0004330873,0.3514258,0.3499758,55.56,55.54469,55.73,NaN,0,59.88088,1,0
58784,2023-01-20 10:52:49.417586,289765370,0.3518915,0.0003907084,0.3519947,0.3499924,55.56,55.54225,55.73,NaN,0,59.86655,1,0
58815,2023-01-20 10:52:49.517614,289865418,0.3519551,0.0003019273,0.3517065,0.3500122,55.56,55.54018,55.73,NaN,0,59.85282,1,0
58848,2023-01-20 10:52:49.617542,289965356,0.3523962,0.000330478,0.3518615,0.3500286,55.56,55.53949,55.73,NaN,0,59.84041,2,3
58880,2023-01-20 10:52:49.717588,290065366,0.3486534,0.0003077388,0.3507847,0.3500435,55.56,55.53969,55.73,NaN,0,59.82877,2,0
58912,2023-01-20 10:52:49.817600,290165360,0.35261,0.0003751218,0.3497982,0.3500433,55.56,55.54049,55.75,NaN,0,59.81779,1,3
58947,2023-01-20 10:52:49.917562,290265383,0.3526851,0.000395596,0.3517676,0.3500496,55.56,55.54038,55.71,NaN,0,59.80602,1,0
58979,2023-01-20 10:52:50.017520,290365388,0.3481315,0.0004432797,0.3502376,0.3500624,55.56,55.54126,55.66,NaN,0,59.80068,1,2
59010,2023-01-20 10:52:50.117559,290465404,0.345423,0.0004065931,0.3476032,0.3500497,55.56,55.54313,55.78,NaN,0,59.79943,1,1
59045,2023-01-20 10:52:50.217548,290565377,0.3459676,0.0005239844,0.3464576,0.3500192,55.56,55.54543,55.71,NaN,0,59.79935,1,2
59076,2023-01-20 10:52:50.317531,290665375,0.3486895,0.0005266964,0.3477213,0.3499906,55.56,55.54711,55.72,NaN,0,59.79877,1,1
59111,2023-01-20 10:52:50.417517,290765371,0.3484731,0.0006654561,0.3486817,0.3499747,55.56,55.54854,55.75,NaN,0,59.79794,1,4
59142,2023-01-20 10:52:50.517550,290865386,0.3447259,0.0007009208,0.3476017,0.349958,55.56,55.55006,55.76,NaN,0,59.79745,0,0
59225,2023-01-20 10:52:50.617561,290965384,0.3504205,0.0006410182,0.350029,0.3499371,55.56,55.5521,55.76,NaN,0,59.79754,0,4
59257,2023-01-20 10:52:50.717546,291065376,0.340812,0.0006338656,0.3472044,0.349926,55.56,55.55504,55.69,NaN,0,59.79938,0,0
59289,2023-01-20 10:52:50.817573,291165411,0.3492022,0.0006699264,0.3483687,0.3498972,55.56,55.55725,55.71,NaN,0,59.80025,0,1
59324,2023-01-20 10:52:50.917533,291265382,0.347314,0.0007653236,0.3491058,0.3498984,55.56,55.55823,55.63,NaN,0,59.80006,0,0
59356,2023-01-20 10:52:51.017542,291365390,0.3474422,0.0008923113,0.3487893,0.3498898,55.56,55.55795,55.76,NaN,0,59.79912,0,0
59387,2023-01-20 10:52:51.117570,291465359,0.3507506,0.0009766221,0.3498387,0.349879,55.56,55.55734,55.7,NaN,0,59.79802,0,2
59422,2023-01-20 10:52:51.217647,291565396,0.3450551,0.000995636,0.3489368,0.3498767,55.56,55.55727,55.72,NaN,0,59.79673,0,-1
59453,2023-01-20 10:52:51.317573,291665366,0.348347,0.0008266568,0.3491594,0.3498666,55.56,55.5579,55.73,NaN,0,59.79688,0,0
59487,2023-01-20 10:52:51.417584,291765413,0.3470442,0.0007332265,0.3483354,0.3498541,55.56,55.55899,55.74,NaN,0,59.79729,0,1
59518,2023-01-20 10:52:51.517553,291865375,0.3476658,0.0006967187,0.3472483,0.3498333,55.56,55.5608,55.81,NaN,0,59.79885,0,0
59551,2023-01-20 10:52:51.615982,291965375,0.3495508,0.0006518364,0.3488512,0.3498139,55.56,55.56306,55.79,NaN,0,59.80271,0,0
59583,2023-01-20 10:52:51.706984,292065357,0.3463377,0.0006400943,0.3476855,0.3498057,55.56,55.56561,55.82,NaN,0,59.81019,0,0
59613,2023-01-20 10:52:51.798012,292165368,0.3414076,0.000633359,0.3447779,0.3497755,55.56,55.56866,55.81,NaN,0,59.81837,0,0
59650,2023-01-20 10:52:51.897819,292265399,0.3451945,0.0005759895,0.3440578,0.3497185,55.56,55.57257,55.81,NaN,0,59.82747,-1,0
59680,2023-01-20 10:52:51.997776,292365385,0.3445369,0.0006808937,0.3451306,0.3496689,55.56,55.5757,55.78,NaN,0,59.83603,-1,0
59713,2023-01-20 10:52:52.097787,292465413,0.3463699,0.0007922053,0.3454265,0.3496233,55.56,55.57843,55.83,NaN,0,59.84419,-1,0
59746,2023-01-20 10:52:52.197755,292565397,0.3463946,0.0008360744,0.3471486,0.3495907,55.56,55.5802,55.94,NaN,0,59.85134,-2,1
59779,2023-01-20 10:52:52.297740,292665361,0.3458664,0.0008531809,0.3465892,0.3495624,55.56,55.58418,55.87,NaN,0,59.86117,-2,-4
59811,2023-01-20 10:52:52.397775,292765375,0.3468826,0.0008376241,0.3471617,0.3495375,55.56,55.58756,55.9,NaN,0,59.87035,-2,1
59844,2023-01-20 10:52:52.497777,292865389,0.3471728,0.0008023977,0.3467084,0.3495112,55.56,55.59297,55.91,NaN,0,59.88157,-3,-3
59875,2023-01-20 10:52:52.597746,292965371,0.3480217,0.0007655323,0.348308,0.3494981,55.56,55.59696,55.86,NaN,0,59.89184,-3,0
59909,2023-01-20 10:52:52.697756,293065412,0.3460618,0.0006617606,0.3479208,0.3494838,55.56,55.6008,55.86,NaN,0,59.90166,-4,-5
59940,2023-01-20 10:52:52.797679,293165367,0.3496009,0.0005539954,0.347678,0.3494653,55.56,55.60331,55.91,NaN,0,59.91027,-4,0
59977,2023-01-20 10:52:52.897700,293265385,0.3455285,0.0004354119,0.3484021,0.3494545,55.56,55.60593,55.87,NaN,0,59.91948,-4,-4
60007,2023-01-20 10:52:52.997702,293365382,0.3445917,0.0005883276,0.3466199,0.3494365,55.56,55.60772,55.96,NaN,0,59.92768,-4,-3
60040,2023-01-20 10:52:53.097699,293465369,0.3420956,0.0005992055,0.3448273,0.3494,55.56,55.61147,55.85,NaN,0,59.93796,-5,-4
60073,2023-01-20 10:52:53.197730,293565389,0.3449519,0.0005811751,0.3445092,0.3493482,55.56,55.61414,55.89,NaN,0,59.94679,-5,-3
60106,2023-01-20 10:52:53.297695,293665367,0.3457021,0.0005284846,0.3444602,0.3492965,55.56,55.61688,55.78,NaN,0,59.95655,-5,-2
60138,2023-01-20 10:52:53.397729,293765415,0.3422648,0.0005061328,0.3452498,0.3492537,55.56,55.61721,55.76,NaN,0,59.96318,-5,-8
60171,2023-01-20 10:52:53.497696,293865393,0.3473912,0.0005336702,0.3462395,0.3492158,55.56,55.61769,55.95,NaN,0,59.97043,-5,-3
60202,2023-01-20 10:52:53.597653,293965362,0.3497147,0.0006116629,0.3486367,0.3491961,55.56,55.61683,55.92,NaN,0,59.97652,-5,-6
60236,2023-01-20 10:52:53.697650,294065360,0.3401342,0.0006244183,0.3453972,0.3491835,55.56,55.61672,55.92,NaN,0,59.9835,-5,-2
60266,2023-01-20 10:52:53.797660,294165370,0.343908,0.0008430481,0.343092,0.3491265,55.56,55.61689,55.92,NaN,0,59.99112,-5,-6
60305,2023-01-20 10:52:53.897577,294265365,0.3466128,0.0008464754,0.3456803,0.3490794,55.56,55.61686,55.85,NaN,0,59.99847,-5,-4
60335,2023-01-20 10:52:53.997559,294365427,0.3468827,0.0009870231,0.3469443,0.3490498,55.56,55.61583,55.82,NaN,0,60.00458,-5,-5
60368,2023-01-20 10:52:54.097498,294465363,0.3463204,0.001038671,0.3469329,0.3490303,55.56,55.61536,55.9,NaN,0,60.01156,-5,-3
60402,2023-01-20 10:52:54.197528,294565388,0.3412729,0.0008276999,0.3450637,0.3490044,55.56,55.61444,55.94,NaN,0,60.01796,-5,-5
60434,2023-01-20 10:52:54.297565,294665368,0.3413075,0.0007294714,0.3428748,0.3489549,55.56,55.61522,55.78,NaN,0,60.02643,-5,-3
60466,2023-01-20 10:52:54.397624,294765368,0.3433001,0.000582248,0.3437012,0.3488973,55.56,55.61475,55.86,NaN,0,60.03358,-5,-4
60499,2023-01-20 10:52:54.497642,294865388,0.3462653,0.0004989207,0.3451888,0.3488519,55.56,55.61296,55.83,NaN,0,60.03962,-5,-6
60530,2023-01-20 10:52:54.597620,294965369,0.3479514,0.0003984571,0.3465633,0.3488213,55.56,55.61032,55.87,NaN,0,60.0446,-5,-3
60564,2023-01-20 10:52:54.697611,295065407,0.348488,0.0004236996,0.34834,0.3488036,55.56,55.60716,55.9,NaN,0,60.0495,-4,-9
60594,2023-01-20 10:52:54.797524,295165368,0.3523307,0.0004735291,0.3512736,0.3488132,55.56,55.60365,55.83,NaN,0,60.05386,-4,-4
60632,2023-01-20 10:52:54.897520,295265376,0.3495474,0.0004142225,0.3499928,0.3488339,55.56,55.60017,55.67,NaN,0,60.05826,-4,-6
60662,2023-01-20 10:52:54.997530,295365397,0.349439,0.0004349649,0.3505913,0.3488532,55.56,55.59563,55.83,NaN,0,60.06214,-3,-2
60695,2023-01-20 10:52:55.097527,295465377,0.3453661,0.0003646016,0.3489382,0.3488661,55.56,55.59123,55.82,NaN,0,60.06567,-3,-6
60728,2023-01-20 10:52:55.197562,295565394,0.3458087,0.0003425777,0.3465261,0.3488535,55.56,55.58838,55.79,NaN,0,60.0707,-2,-2
60761,2023-01-20 10:52:55.297557,295665399,0.3469631,0.0002883673,0.3453935,0.3488235,55.56,55.58764,55.75,NaN,0,60.07819,-2,-5
60794,2023-01-20 10:52:55.397518,295765370,0.3398319,0.0003047585,0.3422872,0.3487805,55.56,55.58701,55.66,NaN,0,60.08575,-2,1
60827,2023-01-20 10:52:55.497586,295865400,0.3381424,0.0003151298,0.3401677,0.3487074,55.56,55.58657,55.72,NaN,0,60.09379,-2,-1
60858,2023-01-20 10:52:55.597592,295965366,0.3383014,0.0004279315,0.3418503,0.3486362,55.56,55.585,55.68,NaN,0,60.10107,-2,0
60892,2023-01-20 10:52:55.697606,296065363,0.3409269,0.0004352033,0.3408805,0.3485607,55.56,55.58471,55.68,NaN,0,60.10932,-2,-3
60922,2023-01-20 10:52:55.797628,296165369,0.3413643,0.000385046,0.3395829,0.3484789,55.56,55.58346,55.57,NaN,0,60.11692,-2,-2
60959,2023-01-20 10:52:55.897560,296265366,0.3353267,0.0004278123,0.3423211,0.3484151,55.56,55.58216,55.55,NaN,0,60.12447,-2,3
60989,2023-01-20 10:52:55.997556,296365429,0.3379588,0.0004946589,0.3406279,0.3483322,55.56,55.57888,55.62,NaN,0,60.13047,-1,-2
61022,2023-01-20 10:52:56.097517,296465366,0.3327881,0.0003521144,0.3373215,0.3482413,55.56,55.57651,55.66,NaN,0,60.13671,-1,-2
61055,2023-01-20 10:52:56.197557,296565379,0.3387453,0.0002675354,0.335612,0.3481174,55.56,55.57418,55.55,NaN,0,60.14286,-1,0
61088,2023-01-20 10:52:56.297584,296665365,0.3475568,0.0002096891,0.3415831,0.3480134,55.56,55.56995,55.63,NaN,0,60.14723,0,0
61120,2023-01-20 10:52:56.397634,296765374,0.3413906,0.0001471639,0.3426849,0.3479617,55.56,55.56442,55.65,NaN,0,60.15037,0,-2
61153,2023-01-20 10:52:56.497649,296865394,0.3346475,0.0001668632,0.3378087,0.3478916,55.56,55.56411,55.6,NaN,0,60.15898,0,0
61184,2023-01-20 10:52:56.597620,296965371,0.3368016,0.0002185702,0.3370049,0.3477859,55.56,55.56317,55.59,NaN,0,60.16732,0,-1
61218,2023-01-20 10:52:56.697577,297065376,0.3290029,0.0003026724,0.3341781,0.3476742,55.56,55.56427,55.54,NaN,0,60.17763,0,0
61248,2023-01-20 10:52:56.797520,297165368,0.335865,0.000348568,0.3353622,0.3475401,55.56,55.56351,55.49,NaN,0,60.18615,0,0
61285,2023-01-20 10:52:56.897498,297265360,0.3363316,0.0003170967,0.3345763,0.3474152,55.56,55.56313,55.51,NaN,0,60.19511,0,0
61315,2023-01-20 10:52:56.997516,297365391,0.3431582,0.0002762079,0.3433255,0.3473226,55.56,55.55949,55.65,NaN,0,60.20098,0,3
61349,2023-01-20 10:52:57.097552,297465381,0.3318982,0.0002215207,0.3376612,0.3472561,55.56,55.55856,55.72,NaN,0,60.20995,0,0
61382,2023-01-20 10:52:57.197605,297565386,0.3396491,0.0001762807,0.3353523,0.3471369,55.56,55.55837,55.71,NaN,0,60.21964,0,0
61415,2023-01-20 10:52:57.297605,297665416,0.3444294,0.0001217127,0.342454,0.3470574,55.56,55.55942,55.8,NaN,0,60.23077,0,0
61447,2023-01-20 10:52:57.397528,297765370,0.3510874,0.0001227856,0.3473238,0.3470302,55.56,55.55927,55.76,NaN,0,60.24081,0,-2
61480,2023-01-20 10:52:57.497567,297865377,0.3417577,0.0001526475,0.3469679,0.347041,55.56,55.55894,55.86,NaN,0,60.25061,0,0
61511,2023-01-20 10:52:57.597601,297965378,0.3503412,0.0001895726,0.3474258,0.3470299,55.56,55.55937,55.99,NaN,0,60.26123,0,0
61545,2023-01-20 10:52:57.697623,298065379,0.3474631,0.0002308488,0.3488246,0.347043,55.56,55.56094,55.91,NaN,0,60.27281,0,-4
61575,2023-01-20 10:52:57.797628,298165363,0.3465542,0.0002487004,0.3487842,0.3470633,55.56,55.56357,55.88,NaN,0,60.28588,0,-1
61612,2023-01-20 10:52:57.897571,298265371,0.3423969,0.0002777278,0.3455749,0.3470674,55.56,55.56704,55.88,NaN,0,60.29972,0,-1
61642,2023-01-20 10:52:57.997563,298365431,0.3443998,0.0003588796,0.3449975,0.3470492,55.56,55.57069,56.03,NaN,0,60.31393,-1,0
61675,2023-01-20 10:52:58.097523,298465371,0.3400566,0.0004340112,0.3431038,0.3470239,55.56,55.57661,56.01,NaN,0,60.3306,-1,0
61708,2023-01-20 10:52:58.197563,298565388,0.3411864,0.0005272925,0.3423733,0.3469789,55.56,55.58342,55.95,NaN,0,60.3482,-2,-1
61741,2023-01-20 10:52:58.297578,298665365,0.3411018,0.000556916,0.3411891,0.3469291,55.56,55.59048,56.01,NaN,0,60.3662,-3,0
61773,2023-01-20 10:52:58.397617,298765367,0.3398731,0.0005496442,0.3406077,0.346871,55.56,55.59721,56.01,NaN,0,60.3839,-3,-1
61806,2023-01-20 10:52:58.497648,298865396,0.3397905,0.0005555749,0.3409448,0.3468131,55.56,55.6068,56.05,NaN,0,60.40454,-4,-1
61837,2023-01-20 10:52:58.597669,298965417,0.3400264,0.0007810593,0.3407589,0.3467545,55.56,55.61496,56.09,NaN,0,60.42405,-5,-1
61871,2023-01-20 10:52:58.697626,299065368,0.3376397,0.0008919239,0.3406292,0.3466965,55.56,55.62711,56.07,NaN,0,60.44769,-6,-7
61901,2023-01-20 10:52:58.797631,299165367,0.3432896,0.000988543,0.343715,0.3466502,55.56,55.63615,56.17,NaN,0,60.4685,-7,-4
61940,2023-01-20 10:52:58.897566,299265367,0.3380129,0.0009283125,0.3419576,0.346617,55.56,55.64726,56.16,NaN,0,60.49084,-8,-6
61970,2023-01-20 10:52:58.997521,299365389,0.3394166,0.0008071959,0.3399009,0.3465609,55.56,55.65627,56.2,NaN,0,60.51139,-9,-4
62003,2023-01-20 10:52:59.097528,299465375,0.3358998,0.0007675588,0.3376791,0.3464842,55.56,55.66814,56.13,NaN,0,60.53449,-10,-4
62037,2023-01-20 10:52:59.197563,299565388,0.3373098,0.0007663369,0.3377354,0.3463942,55.56,55.67675,56.17,NaN,0,60.5547,-11,-9
62070,2023-01-20 10:52:59.297580,299665420,0.3411338,0.0007331371,0.3396031,0.3463179,55.56,55.68782,56.21,NaN,0,60.57749,-12,-8
62102,2023-01-20 10:52:59.397506,299765362,0.3418244,0.0007967651,0.3388371,0.3462448,55.56,55.69539,56.26,NaN,0,60.59689,-13,-8
62135,2023-01-20 10:52:59.497594,299865390,0.3393125,0.0007353723,0.3402941,0.3461828,55.56,55.70385,56.24,NaN,0,60.61756,-14,-13
62166,2023-01-20 10:52:59.597636,299965370,0.3381398,0.0006335378,0.340557,0.3461332,55.56,55.70887,56.31,NaN,0,60.63436,-14,-11
62200,2023-01-20 10:52:59.697690,300065431,0.3380168,0.0005390644,0.3379443,0.3460636,55.56,55.71672,56.3,NaN,0,60.65436,-15,-13
62230,2023-01-20 10:52:59.797629,300165379,0.3383482,0.0004107952,0.3383691,0.3459907,55.56,55.72156,56.25,NaN,0,60.67134,-16,-11
62267,2023-01-20 10:52:59.897582,300265414,0.3408526,0.0002881587,0.339103,0.3459165,55.56,55.72695,56.35,NaN,0,60.68913,-16,-16
62297,2023-01-20 10:52:59.997464,300365380,0.3458183,0.0002114773,0.3410369,0.3458548,55.56,55.72952,56.28,NaN,0,60.70427,-16,-12
62330,2023-01-20 10:53:00.097481,300465360,0.3491701,0.0001840591,0.345262,0.3458236,55.56,55.73166,56.35,NaN,0,60.71893,-17,-16
62363,2023-01-20 10:53:00.197589,300565427,0.3437826,0.000172317,0.3441589,0.345816,55.56,55.73148,56.28,NaN,0,60.73156,-17,-15
62396,2023-01-20 10:53:00.297587,300665376,0.3398429,0.0001725554,0.3423529,0.3457907,55.56,55.73373,56.26,NaN,0,60.74657,-17,-17
62428,2023-01-20 10:53:00.397714,300765454,0.3428709,0.0001608729,0.3414277,0.3457455,55.56,55.73396,56.22,NaN,0,60.75949,-17,-18
62462,2023-01-20 10:53:00.497658,300865393,0.3438401,0.000164032,0.3419391,0.3457049,55.56,55.73478,56.18,NaN,0,60.77264,-17,-16
62493,2023-01-20 10:53:00.597743,300965474,0.3499253,0.0001615584,0.3458522,0.345685,55.56,55.73215,56.2,NaN,0,60.7827,-17,-20
62527,2023-01-20 10:53:00.697609,301065363,0.3482108,0.000123173,0.3497747,0.3457134,55.56,55.73021,56.2,NaN,0,60.7937,-17,-18
62557,2023-01-20 10:53:00.797657,301165434,0.3457199,0.0001541078,0.3466337,0.3457403,55.56,55.72627,56.34,NaN,0,60.80282,-16,-16
62594,2023-01-20 10:53:00.897555,301265374,0.3527882,0.0001583397,0.3501839,0.3457635,55.56,55.72514,56.15,NaN,0,60.81433,-16,-17
62624,2023-01-20 10:53:00.997597,301365458,0.3417476,0.0001244247,0.3465709,0.3457978,55.56,55.72263,56.27,NaN,0,60.82463,-16,-15
62657,2023-01-20 10:53:01.097546,301465368,0.3459822,0.0001102388,0.3438057,0.3457845,55.56,55.72214,56.34,NaN,0,60.8372,-16,-16
62690,2023-01-20 10:53:01.197721,301565503,0.3427101,0.000128001,0.3455569,0.3457794,55.56,55.72127,56.16,NaN,0,60.84946,-16,-16
62723,2023-01-20 10:53:01.297597,301665363,0.3397738,0.0001270175,0.3429247,0.3457655,55.56,55.72261,56.18,NaN,0,60.86417,-16,-18
62756,2023-01-20 10:53:01.397694,301765444,0.3459817,0.0001672804,0.3431099,0.3457341,55.56,55.72147,56.12,NaN,0,60.87645,-16,-12
62789,2023-01-20 10:53:01.497646,301865391,0.3493259,0.0001864433,0.3463443,0.3457207,55.56,55.72115,56.16,NaN,0,60.88974,-16,-18
62820,2023-01-20 10:53:01.597714,301965454,0.3439028,0.0002427697,0.3463466,0.3457336,55.56,55.71835,56.17,NaN,0,60.90031,-15,-14
62854,2023-01-20 10:53:01.697623,302065368,0.3488756,0.000297606,0.345529,0.3457306,55.56,55.71717,56.3,NaN,0,60.91286,-15,-13
62884,2023-01-20 10:53:01.797706,302165456,0.3471261,0.0003262758,0.3472072,0.3457395,55.56,55.7151,56.4,NaN,0,60.92508,-15,-15
62921,2023-01-20 10:53:01.897574,302265404,0.3497901,0.0003097355,0.3493693,0.3457634,55.56,55.7153,56.38,NaN,0,60.93919,-15,-15
62951,2023-01-20 10:53:01.997540,302365451,0.3423127,0.0003589392,0.3474291,0.3457926,55.56,55.71569,56.39,NaN,0,60.95368,-15,-14
62984,2023-01-20 10:53:02.088714,302465354,0.3538075,0.0003540814,0.3509094,0.3458074,55.56,55.71671,56.48,NaN,0,60.96904,-15,-17
63017,2023-01-20 10:53:02.179863,302565469,0.3483166,0.0004285276,0.3535763,0.3458746,55.56,55.71741,56.48,NaN,0,60.98403,-15,-14
63050,2023-01-20 10:53:02.277789,302665371,0.347006,0.0004906356,0.3489525,0.3459267,55.56,55.72149,56.38,NaN,0,61.00282,-16,-14
63082,2023-01-20 10:53:02.377876,302765451,0.3420654,0.0007930696,0.3450848,0.3459377,55.56,55.72599,56.48,NaN,0,61.02215,-16,-17
63115,2023-01-20 10:53:02.477823,302865445,0.3460218,0.0009665489,0.3442144,0.3459221,55.56,55.73339,56.45,NaN,0,61.04395,-17,-16
63146,2023-01-20 10:53:02.577697,302965379,0.3425609,0.001270145,0.3451255,0.3459121,55.56,55.73955,56.32,NaN,0,61.06464,-17,-13
63180,2023-01-20 10:53:02.677702,303065369,0.3401767,0.001167744,0.342633,0.3458917,55.56,55.7466,56.42,NaN,0,61.08635,-18,-15
63210,2023-01-20 10:53:02.777828,303165456,0.3432303,0.001235068,0.3429049,0.3458572,55.56,55.75147,56.3,NaN,0,61.10598,-19,-17
63246,2023-01-20 10:53:02.877718,303265372,0.341808,0.001023352,0.3422342,0.3458265,55.56,55.75499,56.4,NaN,0,61.12421,-19,-13
63277,2023-01-20 10:53:02.977783,303365480,0.3452049,0.0009141862,0.3437996,0.3457951,55.56,55.75616,56.36,NaN,0,61.14034,-19,-17
63310,2023-01-20 10:53:03.077699,303465382,0.3458193,0.0009426475,0.3474507,0.345796,55.56,55.75766,56.37,NaN,0,61.15649,-19,-18
63343,2023-01-20 10:53:03.177846,303565500,0.3384485,0.0009390712,0.344833,0.3458066,55.56,55.7571,56.38,NaN,0,61.1707,-19,-18
63376,2023-01-20 10:53:03.277691,303665373,0.3419046,0.001025319,0.3433946,0.3457828,55.56,55.75835,56.38,NaN,0,61.18678,-19,-16
63408,2023-01-20 10:53:03.377628,303765356,0.3472655,0.0008811951,0.3453349,0.345763,55.56,55.75798,56.39,NaN,0,61.2016,-19,-16
63442,2023-01-20 10:53:03.477678,303865390,0.3419093,0.0007401109,0.3457406,0.3457637,55.56,55.75787,56.38,NaN,0,61.21632,-19,-21
63473,2023-01-20 10:53:03.577708,303965388,0.3461124,0.000616461,0.3440821,0.3457551,55.56,55.75658,56.36,NaN,0,61.23035,-19,-17
63507,2023-01-20 10:53:03.677676,304065372,0.3557562,0.000494957,0.3498057,0.3457628,55.56,55.75506,56.37,NaN,0,61.24366,-19,-22
63537,2023-01-20 10:53:03.777682,304165409,0.3562275,0.0004320741,0.3536189,0.3458295,55.56,55.7511,56.35,NaN,0,61.25484,-19,-21
63575,2023-01-20 10:53:03.877567,304265369,0.3532304,0.0004061759,0.3522253,0.3459041,55.56,55.74774,56.44,NaN,0,61.26674,-18,-18
63606,2023-01-20 10:53:03.977482,304365371,0.3553547,0.0004036725,0.3545157,0.3459732,55.56,55.7445,56.43,NaN,0,61.27876,-18,-20
63639,2023-01-20 10:53:04.077515,304465359,0.3452259,0.0004134774,0.3513402,0.3460488,55.56,55.74334,56.47,NaN,0,61.29359,-18,-18
63673,2023-01-20 10:53:04.177632,304565392,0.3494079,0.0003988743,0.3499153,0.3460882,55.56,55.74298,56.56,NaN,0,61.30891,-18,-17
63706,2023-01-20 10:53:04.277627,304665372,0.3447998,0.0004067123,0.3485784,0.3461228,55.56,55.7464,56.24,NaN,0,61.32796,-18,-18
63738,2023-01-20 10:53:04.377625,304765375,0.3407553,0.0004588068,0.3464499,0.3461405,55.56,55.74802,56.25,NaN,0,61.34563,-18,-18
63771,2023-01-20 10:53:04.477690,304865435,0.3367404,0.0004706979,0.3395576,0.3461122,55.56,55.74881,56.14,NaN,0,61.36211,-18,-12
63802,2023-01-20 10:53:04.577627,304965365,0.3355125,0.0005437434,0.3382992,0.3460379,55.56,55.74744,56.25,NaN,0,61.37636,-18,-16
63836,2023-01-20 10:53:04.677610,305065351,0.3416536,0.0005360246,0.3407107,0.3459705,55.56,55.74431,56.26,NaN,0,61.38929,-18,-18
63866,2023-01-20 10:53:04.777622,305165369,0.3420096,0.0005219579,0.3431182,0.3459331,55.56,55.73973,56.17,NaN,0,61.4007,-17,-15
63902,2023-01-20 10:53:04.877567,305265362,0.3333233,0.0004711449,0.338788,0.3458933,55.56,55.73563,56.29,NaN,0,61.41271,-17,-17
63933,2023-01-20 10:53:04.977527,305365382,0.3440706,0.0004124641,0.3398867,0.3458189,55.56,55.73143,56.27,NaN,0,61.42468,-17,-13
63966,2023-01-20 10:53:05.077574,305465423,0.3474216,0.0003290474,0.3442344,0.3457822,55.56,55.72617,56.48,NaN,0,61.43602,-16,-17
63999,2023-01-20 10:53:05.177579,305565403,0.3475412,0.0003331304,0.3484889,0.3457941,55.56,55.72171,56.26,NaN,0,61.4478,-16,-14
64032,2023-01-20 10:53:05.277569,305665358,0.3439423,0.0002592206,0.347983,0.3458248,55.56,55.71962,56.28,NaN,0,61.46225,-15,-17
64064,2023-01-20 10:53:05.377621,305765372,0.3363155,0.000298053,0.3425487,0.3458277,55.56,55.71791,56.22,NaN,0,61.47739,-15,-14
64098,2023-01-20 10:53:05.477652,305865396,0.3416072,0.0002795756,0.340534,0.3457746,55.56,55.7188,56.13,NaN,0,61.49433,-15,-15
64129,2023-01-20 10:53:05.577629,305965375,0.3379022,0.0002496541,0.3383298,0.3457162,55.56,55.71799,56.13,NaN,0,61.51067,-15,-12
64164,2023-01-20 10:53:05.677587,306065365,0.3425967,0.0002982616,0.3393583,0.3456433,55.56,55.71767,55.93,NaN,0,61.52756,-15,-14
64194,2023-01-20 10:53:05.777606,306165425,0.3589465,0.0004650354,0.3484141,0.3456175,55.56,55.71264,56.25,NaN,0,61.53931,-15,-13
