LineNo,UTC_Approx,TimeUS,Dp,Blk,Bytes,FMn,FMx,FAv
236664,2023-01-20 11:01:48.112217,829590593,32,326,13262,11967,16266,14207
237042,2023-01-20 11:01:49.115030,830593367,32,377,14716,11060,16337,13764
237368,2023-01-20 11:01:50.117170,831595538,32,325,13214,11176,15549,13259
237695,2023-01-20 11:01:51.119805,832598145,32,326,13257,11722,16029,13927
238023,2023-01-20 11:01:52.122216,833600561,32,327,13284,11931,16278,14094
238352,2023-01-20 11:01:53.124801,834603139,32,328,13358,11196,16238,13496
238680,2023-01-20 11:01:54.117926,835608047,32,327,13252,11212,15675,13296
239007,2023-01-20 11:01:55.120301,836610612,32,326,13257,11720,16002,13899
239333,2023-01-20 11:01:56.114761,837613115,32,325,13214,11929,16297,14117
239658,2023-01-20 11:01:57.117218,838615563,32,324,13181,11264,16244,13551
239987,2023-01-20 11:01:58.120275,839618622,32,328,13359,11348,15801,13443
240315,2023-01-20 11:01:59.122423,840620775,32,327,13252,11846,16158,14051
240642,2023-01-20 11:02:00.124730,841623066,32,326,13257,12060,16331,14168
240968,2023-01-20 11:02:01.127288,842625626,32,325,13214,11352,16311,13623
241295,2023-01-20 11:02:02.129716,843628068,32,326,13257,11479,15937,13565
241622,2023-01-20 11:02:03.132536,844630869,32,326,13267,11982,16332,14196
241952,2023-01-20 11:02:04.114466,845633073,32,329,13343,12135,16329,14196
242278,2023-01-20 11:02:05.116898,846635564,32,325,13214,11420,16306,13664
242654,2023-01-20 11:02:06.119412,847638134,32,375,14678,11547,15935,13782
242980,2023-01-20 11:02:07.121844,848640554,32,325,13214,11840,16208,14025
243307,2023-01-20 11:02:08.124914,849643680,32,326,13257,11240,16303,13842
243636,2023-01-20 11:02:09.126913,850645636,32,328,13300,11259,15620,13322
243963,2023-01-20 11:02:10.129755,851648510,32,326,13257,11719,16066,13919
244289,2023-01-20 11:02:11.131834,852650579,32,325,13214,11928,16275,14112
244615,2023-01-20 11:02:12.134380,853653095,32,325,13214,11263,16311,13569
244942,2023-01-20 11:02:13.137174,854655919,32,326,13277,11390,15741,13433
245272,2023-01-20 11:02:14.120135,855658309,32,329,13354,11792,16101,14001
245599,2023-01-20 11:02:15.122271,856660591,32,326,13257,12060,16310,14173
245925,2023-01-20 11:02:16.124695,857663067,32,325,13214,11331,16217,13586
246255,2023-01-20 11:02:17.127321,858665653,32,329,13371,11458,15916,13571
246583,2023-01-20 11:02:18.130174,859668510,32,327,13308,11961,16308,14151
246937,2023-01-20 11:02:19.132751,860671117,32,353,14325,12232,16309,14140
247263,2023-01-20 11:02:20.134728,861673056,32,325,13214,11419,16305,13577
247590,2023-01-20 11:02:21.137221,862675592,32,326,13257,11700,16004,13930
247916,2023-01-20 11:02:22.139908,863678246,32,325,13214,12049,16183,14111
248295,2023-01-20 11:02:23.122652,864680862,32,378,14801,11168,16300,13603
248624,2023-01-20 11:02:24.124777,865683071,32,328,13300,11343,15550,13505
248950,2023-01-20 11:02:25.127172,866685563,32,325,13214,11595,15942,13718
249277,2023-01-20 11:02:26.129716,867688081,32,326,13257,11858,16151,13911
249603,2023-01-20 11:02:27.132204,868690596,32,325,13214,11260,16298,13769
249930,2023-01-20 11:02:28.134971,869693335,32,326,13257,11464,15757,13665
250258,2023-01-20 11:02:29.137206,870695569,32,327,13267,11802,16084,13878
250586,2023-01-20 11:02:30.139866,871698229,32,327,13311,11968,16326,14041
250912,2023-01-20 11:02:31.142199,872700563,32,325,13214,11260,16326,13502
251239,2023-01-20 11:02:32.144778,873703128,32,326,13257,11595,15845,13766
251567,2023-01-20 11:02:33.129862,874708077,32,327,13296,11890,16237,14032
251897,2023-01-20 11:02:34.132332,875710544,32,329,13343,12229,16312,14132
252223,2023-01-20 11:02:35.134790,876713120,32,325,13214,11295,16267,13511
252550,2023-01-20 11:02:36.137209,877715551,32,326,13257,11716,16012,13877
252876,2023-01-20 11:02:37.140268,878718601,32,325,13214,11925,16272,14071
253203,2023-01-20 11:02:38.142498,879720828,32,326,13257,11140,16219,13486
253581,2023-01-20 11:02:39.144749,880723082,32,377,14721,10034,15511,12957
253907,2023-01-20 11:02:40.147223,881725557,32,325,13214,11627,15995,13733
254234,2023-01-20 11:02:41.149776,882728098,32,326,13257,11879,16270,13963
254560,2023-01-20 11:02:42.132716,883730879,32,325,13214,11331,16184,13750
254888,2023-01-20 11:02:43.134802,884733118,32,327,13310,11549,15789,13698
255217,2023-01-20 11:02:44.137240,885735565,32,328,13300,11748,16009,13858
255545,2023-01-20 11:02:45.139879,886738216,32,327,13311,12054,16330,14080
255871,2023-01-20 11:02:46.142241,887740570,32,325,13214,11366,16332,13819
256198,2023-01-20 11:02:47.145030,888743355,32,326,13257,11618,15877,13755
256523,2023-01-20 11:02:48.147270,889745591,32,324,13181,11836,16183,13977
256853,2023-01-20 11:02:49.150158,890748484,32,329,13343,12171,16337,14105
257179,2023-01-20 11:02:50.152181,891750542,32,325,13214,11294,16306,13557
257506,2023-01-20 11:02:51.154772,892753094,32,326,13257,11715,15965,13859
257832,2023-01-20 11:02:52.152742,893755883,32,325,13214,11957,16325,14098
258160,2023-01-20 11:02:53.139577,894758271,32,327,13310,11172,16307,13520
258491,2023-01-20 11:02:54.141781,895760588,32,330,13370,11294,15631,13349
258817,2023-01-20 11:02:55.144312,896763070,32,325,13214,11659,16006,13854
259196,2023-01-20 11:02:56.146819,897765667,32,378,14792,11922,16208,13935
259524,2023-01-20 11:02:57.149741,898768501,32,327,13308,11207,16296,13697
259872,2023-01-20 11:02:58.152289,899771039,32,347,14090,11414,15696,13558
260199,2023-01-20 11:02:59.154272,900773034,32,326,13242,11706,16044,13753
260526,2023-01-20 11:03:00.142786,901775576,32,326,13352,12016,16266,14297
260851,2023-01-20 11:03:01.159527,902778263,32,324,13210,11316,16326,13706
261176,2023-01-20 11:03:02.142589,903780862,32,324,13199,11552,15918,13671
261500,2023-01-20 11:03:03.144793,904783067,32,323,13176,11906,16303,13977
261829,2023-01-20 11:03:04.147192,905785548,32,328,13390,12203,16327,14361
262155,2023-01-20 11:03:05.149733,906788082,32,325,13233,11274,15505,13478
262479,2023-01-20 11:03:06.152249,907790599,32,323,13156,11670,16013,13789
262805,2023-01-20 11:03:07.155031,908793387,32,325,13228,12034,16334,14074
263129,2023-01-20 11:03:08.157198,909795565,32,323,13156,11264,16316,13525
263456,2023-01-20 11:03:09.159874,910798222,32,326,13223,11665,15858,13855
263785,2023-01-20 11:03:10.162230,911800580,32,328,13443,12029,16184,14062
264109,2023-01-20 11:03:11.160872,912803071,32,323,13156,11198,16291,13774
264433,2023-01-20 11:03:12.149815,913808098,32,323,13156,11402,16325,13659
264758,2023-01-20 11:03:13.152220,914810555,32,324,13209,11832,16077,14025
265090,2023-01-20 11:03:14.154968,915813397,32,331,13522,11978,16217,14088
265415,2023-01-20 11:03:15.157420,916815849,32,324,13204,11256,16316,13831
265739,2023-01-20 11:03:16.160483,917818919,32,323,13181,11257,15811,13397
266062,2023-01-20 11:03:17.162450,918820853,32,322,13127,11919,16150,14105
266385,2023-01-20 11:03:18.164687,919823083,32,322,13127,11236,16302,13627
266710,2023-01-20 11:03:19.167262,920825652,32,324,13165,11472,15806,13580
267034,2023-01-20 11:03:20.169754,921828147,32,323,13175,11827,16279,13921
267356,2023-01-20 11:03:21.172537,922830927,32,321,13094,11110,16162,13425
267679,2023-01-20 11:03:22.154858,923833125,32,322,13127,11569,15800,13759
268004,2023-01-20 11:03:23.157247,924835557,32,324,13194,12048,16278,14108
268331,2023-01-20 11:03:24.159821,925838153,32,326,13235,11258,16308,13556
268655,2023-01-20 11:03:25.162236,926840558,32,323,13175,11426,15846,13503
268978,2023-01-20 11:03:26.165057,927843378,32,322,13127,12040,16185,14169
269303,2023-01-20 11:03:27.167240,928845560,32,324,13185,11275,16185,13624
269627,2023-01-20 11:03:28.170230,929848540,32,323,13156,11482,15858,13611
269956,2023-01-20 11:03:29.172273,930850601,32,328,13295,11846,16232,13921
270283,2023-01-20 11:03:30.174787,931853079,32,326,13262,12242,16320,14360
270610,2023-01-20 11:03:31.175128,932855912,32,326,13257,11390,15552,13518
270937,2023-01-20 11:03:32.160092,933858262,32,326,13268,11628,15975,13761
271265,2023-01-20 11:03:33.162256,934860589,32,327,13310,12020,16251,14020
271593,2023-01-20 11:03:34.164738,935863069,32,327,13252,11266,16339,13759
271968,2023-01-20 11:03:35.167329,936865651,32,374,14695,11473,15682,13644
272296,2023-01-20 11:03:36.170208,937868527,32,327,13308,11738,16119,13858
272645,2023-01-20 11:03:37.172703,938871028,32,348,14119,12264,16329,14341
272971,2023-01-20 11:03:38.174742,939873076,32,325,13214,11315,15487,13365
273298,2023-01-20 11:03:39.177217,940875554,32,326,13219,11650,15975,13670
273626,2023-01-20 11:03:40.179886,941878214,32,327,13305,11995,16298,14244
273952,2023-01-20 11:03:41.162264,942880882,32,325,13214,11228,16328,13634
274279,2023-01-20 11:03:42.162573,943881281,32,326,13257,11437,15605,13478
274606,2023-01-20 11:03:43.164501,944883345,32,326,13267,11738,15945,13717
274935,2023-01-20 11:03:44.166806,945885564,32,328,13295,12057,16299,14296
275262,2023-01-20 11:03:45.169229,946888062,32,326,13262,11274,16317,13678
275589,2023-01-20 11:03:46.171746,947890575,32,326,13257,11481,15640,13538
275915,2023-01-20 11:03:47.174561,948893389,32,325,13214,11773,16066,13786
276242,2023-01-20 11:03:48.176806,949895625,32,326,13257,12037,16308,14290
276571,2023-01-20 11:03:49.179466,950898279,32,328,13306,11230,15533,13476
276899,2023-01-20 11:03:50.179862,951900556,32,327,13305,11650,15873,13711
277225,2023-01-20 11:03:51.164855,952903057,32,325,13214,11894,16328,13939
277600,2023-01-20 11:03:52.169856,953908113,32,374,14635,12220,16305,14358
277927,2023-01-20 11:03:53.172231,954910557,32,326,13277,11314,15463,13352
278255,2023-01-20 11:03:54.174751,955913057,32,327,13252,11596,15971,13634
278585,2023-01-20 11:03:55.177239,956915569,32,329,13375,11941,16223,14182
278911,2023-01-20 11:03:56.180385,957918717,32,325,13214,12185,16324,14249
279238,2023-01-20 11:03:57.182498,958920865,32,326,13257,11322,15481,13362
279564,2023-01-20 11:03:58.184692,959923057,32,325,13214,11560,16027,13623
279893,2023-01-20 11:03:59.187201,960925562,32,328,13295,12040,16279,14258
280219,2023-01-20 11:04:00.189738,961928064,32,325,13214,11240,16286,13628
280547,2023-01-20 11:04:01.172612,962930883,32,327,13305,11410,15569,13464
280873,2023-01-20 11:04:02.174668,963933054,32,325,13214,11702,16115,13735
281201,2023-01-20 11:04:03.177174,964935568,32,327,13310,12107,16325,14320
281530,2023-01-20 11:04:04.179838,965938235,32,328,13306,11106,15388,13348
281857,2023-01-20 11:04:05.182211,966940563,32,326,13257,11526,15728,13587
282184,2023-01-20 11:04:06.185069,967943425,32,326,13262,11818,16183,13835
282510,2023-01-20 11:04:07.187217,968945572,32,325,13214,12041,16238,14226
282835,2023-01-20 11:04:08.190135,969948503,32,324,13199,11169,15545,13464
283161,2023-01-20 11:04:09.174906,970950538,32,325,13194,11710,15903,13777
283533,2023-01-20 11:04:10.194234,971953147,32,371,14544,12011,16326,14199
283857,2023-01-20 11:04:11.177605,972955907,32,323,13175,11195,15420,13398
284180,2023-01-20 11:04:12.179926,973958242,32,322,13127,11654,15902,13767
284504,2023-01-20 11:04:13.182263,974960579,32,323,13180,11993,16314,14063
284829,2023-01-20 11:04:14.184797,975963105,32,324,13165,11241,15638,13301
285155,2023-01-20 11:04:15.187399,976965699,32,325,13241,11745,16099,13985
285481,2023-01-20 11:04:16.190295,977968615,32,325,13269,12204,16300,14208
285826,2023-01-20 11:04:17.192837,978971149,32,344,13989,11284,15515,13269
286149,2023-01-20 11:04:18.194788,979973099,32,322,13127,11623,16177,14018
286475,2023-01-20 11:04:19.197055,980975631,32,325,13194,11194,16209,13875
286800,2023-01-20 11:04:20.180286,981978424,32,324,13210,11226,15637,13467
287124,2023-01-20 11:04:21.182636,982980960,32,323,13175,11796,16302,13773
287448,2023-01-20 11:04:22.184787,983983111,32,323,13156,11305,16303,14049
287773,2023-01-20 11:04:23.187255,984985581,32,324,13209,11389,15658,13618
288098,2023-01-20 11:04:24.189842,985988166,32,324,13165,11732,16099,13918
288422,2023-01-20 11:04:25.192320,986990649,32,323,13156,12178,16322,14149
288749,2023-01-20 11:04:26.195150,987993471,32,326,13274,11306,15746,13312
289071,2023-01-20 11:04:27.197255,988995579,32,321,13094,11734,16106,13994
289397,2023-01-20 11:04:28.200183,989998498,32,325,13242,12159,16322,14250
289721,2023-01-20 11:04:29.181985,991000546,32,323,13108,11258,15563,13417
290044,2023-01-20 11:04:30.184414,992003145,32,322,13127,11704,16258,13740
290369,2023-01-20 11:04:31.189343,993008074,32,324,13204,11267,16307,14029
290693,2023-01-20 11:04:32.191874,994010617,32,323,13156,11297,15619,13531
291018,2023-01-20 11:04:33.194415,995013123,32,324,13209,11747,16016,13875
291343,2023-01-20 11:04:34.196817,996015564,32,324,13165,12124,16318,14124
291670,2023-01-20 11:04:35.200261,997018997,32,326,13296,11388,16311,13605
291995,2023-01-20 11:04:36.200244,998019023,32,324,13204,11727,16038,13961
292318,2023-01-20 11:04:37.202108,999020858,32,322,13127,12075,16300,14199
292642,2023-01-20 11:04:38.203971,1000023087,32,323,13156,11261,15579,13398
292966,2023-01-20 11:04:39.187269,1001025565,32,323,13108,11720,16174,13783
293290,2023-01-20 11:04:40.189730,1002028068,32,323,13139,11281,16279,14005
293615,2023-01-20 11:04:41.192526,1003030896,32,324,13204,11311,15585,13528
293938,2023-01-20 11:04:42.194726,1004033097,32,322,13127,11659,16010,13841
294263,2023-01-20 11:04:43.197208,1005035569,32,324,13209,12143,16321,14122
294591,2023-01-20 11:04:44.200180,1006038554,32,327,13280,11218,15651,13301
294914,2023-01-20 11:04:45.202326,1007040639,32,322,13123,11693,16044,13932
295238,2023-01-20 11:04:46.205975,1008044311,32,323,13175,12089,16321,14214
295561,2023-01-20 11:04:47.207245,1009045573,32,322,13127,11223,15520,13360
295883,2023-01-20 11:04:48.190339,1010048493,32,321,13070,11682,16153,13709
296208,2023-01-20 11:04:49.192292,1011050542,32,324,13165,11288,16272,14014
296531,2023-01-20 11:04:50.194740,1012053097,32,322,13127,11318,15690,13563
296855,2023-01-20 11:04:51.197560,1013055914,32,323,13175,11743,16115,13923
297182,2023-01-20 11:04:52.200199,1014058549,32,326,13296,12208,16286,14124
297506,2023-01-20 11:04:53.202267,1015060625,32,323,13180,11307,15775,13369
297831,2023-01-20 11:04:54.204746,1016063092,32,324,13165,11796,16109,14025
298157,2023-01-20 11:04:55.207284,1017065630,32,325,13241,12151,16335,14213
298483,2023-01-20 11:04:56.211055,1018069401,32,325,13250,11311,15633,13461
298831,2023-01-20 11:04:57.212686,1019071041,32,347,14107,11747,16177,13941
299152,2023-01-20 11:04:58.194966,1020073039,32,320,13041,11103,16261,13595
299477,2023-01-20 11:04:59.197340,1021075572,32,324,13165,11433,15660,13535
299803,2023-01-20 11:05:00.200178,1022078509,32,325,13242,11734,16056,13813
300126,2023-01-20 11:05:01.203462,1023081777,32,322,13127,11379,16282,14045
300451,2023-01-20 11:05:02.204721,1024083053,32,324,13187,11447,15786,13656
300775,2023-01-20 11:05:03.207362,1025085419,32,323,13028,11828,16236,14014
301049,2023-01-20 11:05:04.209814,1026087884,32,273,10722,11418,16326,13686
301322,2023-01-20 11:05:05.212311,1027090365,32,272,10717,11785,16142,13939
301595,2023-01-20 11:05:06.215095,1028093142,32,272,10717,11504,16309,13835
301869,2023-01-20 11:05:07.217339,1029095367,32,273,10765,11763,16133,13747
302143,2023-01-20 11:05:08.200212,1030098133,32,273,10771,11546,16318,14014
302418,2023-01-20 11:05:09.202297,1031100341,32,274,10755,11729,16080,13909
302691,2023-01-20 11:05:10.204840,1032102891,32,272,10717,11512,16288,13777
302964,2023-01-20 11:05:11.208790,1033106859,32,272,10717,11765,16133,14110
303238,2023-01-20 11:05:12.209863,1034107926,32,273,10765,11548,16267,13914
303512,2023-01-20 11:05:13.212322,1035110376,32,273,10770,11637,15970,13782
303787,2023-01-20 11:05:14.214833,1036112878,32,274,10755,11451,16312,14057
304060,2023-01-20 11:05:15.217302,1037115371,32,272,10717,11635,15972,13599
304333,2023-01-20 11:05:16.220223,1038118281,32,272,10717,12150,16303,14217
304607,2023-01-20 11:05:17.202465,1039120669,32,273,10765,11591,15973,13748
