LineNo,UTC_Approx,TimeUS,TPD,PD,DVD,TVD,VD,DAD,TAD,AD
154994,2023-01-20 10:57:40.712653,581669987,-55.56,-55.71345,0,0.1534473,0.1730566,0,0.04462261,0.1028671
155027,2023-01-20 10:57:40.812616,581769947,-55.56,-55.70588,0,0.1458789,0.1425224,0,-0.01037532,-0.02192783
155058,2023-01-20 10:57:40.912614,581869973,-55.56,-55.6951,0,0.1351025,0.1281897,0,-0.06646344,-0.1097746
155091,2023-01-20 10:57:41.012592,581969972,-55.56,-55.68466,0,0.1246631,0.1495513,0,-0.06990295,-0.1019268
155122,2023-01-20 10:57:41.112594,582069949,-55.56,-55.66872,0,0.1087256,0.1543277,0,-0.1371783,0.04767895
155157,2023-01-20 10:57:41.212687,582170023,-55.56,-55.65578,0,0.09578613,0.1288903,0,-0.1894015,-0.08112717
155188,2023-01-20 10:57:41.312606,582269964,-55.56,-55.64035,0,0.08034668,0.1240396,0,-0.2328899,-0.1679649
155220,2023-01-20 10:57:41.412591,582369965,-55.56,-55.62964,0,0.06963867,0.1183426,0,-0.1705465,-0.2418089
155252,2023-01-20 10:57:41.512603,582469948,-55.56,-55.61763,0,0.05762695,0.09523152,0,-0.13314,-0.241662
155286,2023-01-20 10:57:41.612630,582569951,-55.56,-55.60915,0,0.04915527,0.06412561,0,-0.09159531,-0.3824148
155319,2023-01-20 10:57:41.712640,582669973,-55.56,-55.5991,0,0.03910156,0.03224064,0,-0.07115049,-0.005961418
155353,2023-01-20 10:57:41.812591,582769941,-55.56,-55.59384,0,0.03383789,0.04717954,0,-0.02312476,-0.2035494
155384,2023-01-20 10:57:41.912620,582870015,-55.56,-55.58793,0,0.02793457,0.02135139,0,-0.002317061,-0.0167923
155417,2023-01-20 10:57:42.012559,582969985,-55.56,-55.58292,0,0.02291992,-0.002603946,0,0.02352137,-0.07328987
155448,2023-01-20 10:57:42.112584,583069950,-55.56,-55.5733,0,0.01330078,0.04203307,0,-0.01360656,-0.004696846
155484,2023-01-20 10:57:42.212667,583169983,-55.56,-55.56625,0,0.006254883,0.01296682,0,0.002756769,-0.3610516
155515,2023-01-20 10:57:42.312625,583269966,-55.56,-55.55746,0,-0.00253418,-0.02819893,0,0.03859292,-0.0265913
155547,2023-01-20 10:57:42.412610,583369970,-55.56,-55.55378,0,-0.006220703,-0.0301096,0,0.1131798,-0.07980156
155579,2023-01-20 10:57:42.512647,583469989,-55.56,-55.5484,0,-0.01159668,-0.02615327,0,0.1219912,-0.05117798
155613,2023-01-20 10:57:42.612627,583569953,-55.56,-55.54115,0,-0.01884766,-0.03219403,0,0.127867,-0.148735
155646,2023-01-20 10:57:42.712667,583669986,-55.56,-55.52553,0,-0.03447266,-0.01591492,0,-0.046784,0.1772585
155680,2023-01-20 10:57:42.812633,583769949,-55.56,-55.51174,0,-0.04825683,-0.005469908,0,-0.07687066,-0.45082
155711,2023-01-20 10:57:42.912621,583869972,-55.56,-55.49455,0,-0.06544922,-0.06457117,0,-0.06916112,0.4955149
155743,2023-01-20 10:57:43.012592,583969970,-55.56,-55.47759,0,-0.08240722,-0.0002413485,0,-0.248554,0.1684122
155775,2023-01-20 10:57:43.112588,584069943,-55.56,-55.45793,0,-0.1020654,-0.02644545,0,-0.3164117,-0.3084002
155810,2023-01-20 10:57:43.211553,584170030,-55.56,-55.44225,0,-0.117749,-0.05725517,0,-0.3097712,-0.3628645
155841,2023-01-20 10:57:43.302492,584269967,-55.56,-55.42566,0,-0.1343408,-0.07670809,0,-0.4014156,0.04731846
155871,2023-01-20 10:57:43.393489,584369967,-55.56,-55.414,0,-0.1459961,-0.07692835,0,-0.3605951,-0.3129282
155905,2023-01-20 10:57:43.492848,584469946,-55.56,-55.40413,0,-0.1558691,-0.0848233,0,-0.1973084,-0.4728651
155938,2023-01-20 10:57:43.592880,584569952,-55.56,-55.40009,0,-0.1599121,-0.1528561,0,-0.09745656,-0.544652
155973,2023-01-20 10:57:43.692909,584669983,-55.56,-55.39958,0,-0.1604199,-0.2280567,0,0.05124479,-0.1722631
156005,2023-01-20 10:57:43.792913,584769991,-55.56,-55.40216,0,-0.1578369,-0.1036813,0,0.011108,0.3661327
156040,2023-01-20 10:57:43.892826,584869970,-55.56,-55.40046,0,-0.159541,-0.1526901,0,-0.1274615,0.06923389
156071,2023-01-20 10:57:43.992759,584969974,-55.56,-55.39825,0,-0.1617529,-0.1166429,0,-0.2140278,0.1486855
156105,2023-01-20 10:57:44.092767,585069947,-55.56,-55.39412,0,-0.165874,-0.09217066,0,-0.2196094,-0.04908466
156138,2023-01-20 10:57:44.192846,585169983,-55.56,-55.39204,0,-0.1679639,-0.09617333,0,-0.3286747,0.112298
156172,2023-01-20 10:57:44.292773,585269970,-55.56,-55.39103,0,-0.1689697,-0.09240719,0,-0.38,-0.1671515
156202,2023-01-20 10:57:44.392712,585369977,-55.56,-55.39412,0,-0.1658838,-0.09170219,0,-0.3511564,-0.2526817
156236,2023-01-20 10:57:44.492739,585469994,-55.56,-55.39881,0,-0.1611865,-0.1286661,0,-0.2129027,-0.4175825
156268,2023-01-20 10:57:44.592726,585569964,-55.56,-55.40871,0,-0.1512891,-0.159625,0,-0.04640667,-0.3217258
156303,2023-01-20 10:57:44.692745,585669981,-55.56,-55.41885,0,-0.1411523,-0.126977,0,0.08352163,-0.1243563
156335,2023-01-20 10:57:44.792721,585769955,-55.56,-55.43067,0,-0.1293262,-0.1584099,0,0.1116436,0.2775602
156368,2023-01-20 10:57:44.892704,585869968,-55.56,-55.43963,0,-0.1203711,-0.1672876,0,0.117416,-0.04410076
156398,2023-01-20 10:57:44.992672,585969969,-55.56,-55.44961,0,-0.1103906,-0.1580453,0,0.1731878,0.1827965
156432,2023-01-20 10:57:45.092733,586069993,-55.56,-55.45374,0,-0.1062598,-0.110993,0,0.1535199,0.1113281
156465,2023-01-20 10:57:45.192762,586169980,-55.56,-55.45744,0,-0.1025586,-0.106987,0,0.06574879,-0.1097775
156498,2023-01-20 10:57:45.302988,586269970,-55.56,-55.45314,0,-0.1068555,-0.1465688,0,0.07858687,-0.2290726
156530,2023-01-20 10:57:45.411481,586369967,-55.56,-55.4527,0,-0.1072998,-0.1410163,0,0.1768445,-0.2415094
156562,2023-01-20 10:57:45.502416,586469952,-55.56,-55.4516,0,-0.1084033,-0.1495674,0,0.2131196,-0.08303547
156595,2023-01-20 10:57:45.593380,586569969,-55.56,-55.45285,0,-0.1071436,-0.1770825,0,0.2608417,-0.3077497
156631,2023-01-20 10:57:45.692724,586669986,-55.56,-55.45327,0,-0.1067236,-0.1668307,0,0.3180513,0.2710943
156663,2023-01-20 10:57:45.792737,586770015,-55.56,-55.45428,0,-0.1057227,-0.1196209,0,0.1476184,0.2197104
156696,2023-01-20 10:57:45.892673,586869985,-55.56,-55.45325,0,-0.1067432,-0.1066434,0,0.07134325,-0.35497
156726,2023-01-20 10:57:45.992617,586969963,-55.56,-55.45561,0,-0.1043848,-0.1491558,0,0.007197958,0.3375473
156760,2023-01-20 10:57:46.092620,587069946,-55.56,-55.45583,0,-0.104165,-0.04190481,0,-0.1026476,0.2209806
156793,2023-01-20 10:57:46.192686,587169988,-55.56,-55.4577,0,-0.1022998,-0.06899972,0,-0.1244422,-0.3189478
156826,2023-01-20 10:57:46.292674,587269973,-55.56,-55.46035,0,-0.09964844,-0.119194,0,-0.06879813,0.05639267
156856,2023-01-20 10:57:46.392720,587370018,-55.56,-55.46471,0,-0.09529296,-0.09022145,0,-0.0272503,-0.01708794
156890,2023-01-20 10:57:46.492655,587469959,-55.56,-55.46759,0,-0.09241211,-0.08304083,0,0.02603533,-0.01006222
156922,2023-01-20 10:57:46.592636,587569948,-55.56,-55.47215,0,-0.08785156,-0.1327846,0,0.07130826,0.02469826
156957,2023-01-20 10:57:46.692673,587669976,-55.56,-55.47145,0,-0.08854492,-0.09183967,0,0.09919718,-0.1308928
156989,2023-01-20 10:57:46.792667,587769961,-55.56,-55.4746,0,-0.08539551,-0.1625755,0,0.170284,-0.05932045
157022,2023-01-20 10:57:46.892656,587869968,-55.56,-55.47239,0,-0.0876123,-0.09651228,0,0.1197033,-0.03136539
157052,2023-01-20 10:57:46.992634,587969967,-55.56,-55.47284,0,-0.0871582,-0.130833,0,0.1015235,0.0577755
157086,2023-01-20 10:57:47.092697,588070011,-55.56,-55.46654,0,-0.09346191,-0.08122741,0,0.003293645,0.06026554
157119,2023-01-20 10:57:47.192692,588169983,-55.56,-55.46183,0,-0.09817383,-0.115513,0,-0.05279749,-0.07523155
157152,2023-01-20 10:57:47.292662,588269960,-55.56,-55.45,0,-0.1099951,-0.1029204,0,-0.03098354,-0.4100361
157182,2023-01-20 10:57:47.392676,588369984,-55.56,-55.44297,0,-0.1170312,-0.1399691,0,-0.003960034,0.02428532
157216,2023-01-20 10:57:47.492644,588469953,-55.56,-55.43233,0,-0.127666,-0.07825373,0,-0.1068186,-0.1018991
157248,2023-01-20 10:57:47.592925,588570235,-55.56,-55.42582,0,-0.1341748,-0.1099026,0,-0.1322188,-0.1704254
157283,2023-01-20 10:57:47.692724,588670026,-55.56,-55.4182,0,-0.1417969,-0.1417042,0,-0.1002073,-0.1358862
157315,2023-01-20 10:57:47.792659,588769952,-55.56,-55.41596,0,-0.1440381,-0.1254626,0,-0.05076757,-0.02683449
157348,2023-01-20 10:57:47.892636,588869970,-55.56,-55.40756,0,-0.1524365,-0.1840717,0,-0.06661529,0.147624
157378,2023-01-20 10:57:47.992569,588969948,-55.56,-55.40192,0,-0.1580811,-0.07527675,0,-0.2000832,-0.0511837
157412,2023-01-20 10:57:48.092610,589069954,-55.56,-55.39631,0,-0.1636914,-0.1293628,0,-0.1688415,-0.4504013
157445,2023-01-20 10:57:48.192691,589169993,-55.56,-55.3954,0,-0.1645947,-0.1568022,0,-0.1656625,0.2407436
157478,2023-01-20 10:57:48.292658,589269962,-55.56,-55.39072,0,-0.1692773,-0.08730879,0,-0.2424697,0.2637138
157508,2023-01-20 10:57:48.392709,589370018,-55.56,-55.38746,0,-0.1725391,-0.1031778,0,-0.3157902,-0.1462784
157542,2023-01-20 10:57:48.492642,589469950,-55.56,-55.38433,0,-0.1756641,-0.1037591,0,-0.414173,-0.04975319
157574,2023-01-20 10:57:48.592916,589570221,-55.56,-55.387,0,-0.1730029,-0.1450398,0,-0.3663962,-0.2508554
157610,2023-01-20 10:57:48.692669,589669976,-55.56,-55.39323,0,-0.1667676,-0.1136897,0,-0.3193231,0.2181139
157642,2023-01-20 10:57:48.792648,589769957,-55.56,-55.40263,0,-0.157373,-0.1210623,0,-0.198107,-0.2502556
157677,2023-01-20 10:57:48.892641,589869965,-55.56,-55.4162,0,-0.1437988,-0.1596005,0,-0.05973268,-0.1850376
157707,2023-01-20 10:57:48.992670,589970010,-55.56,-55.43162,0,-0.1283789,-0.1593127,0,0.1139821,-0.1076136
157742,2023-01-20 10:57:49.092642,590069962,-55.56,-55.44714,0,-0.1128613,-0.1757958,0,0.2137818,-0.0362072
157775,2023-01-20 10:57:49.192713,590170010,-55.56,-55.4651,0,-0.09489746,-0.1902129,0,0.301312,0.1322384
157808,2023-01-20 10:57:49.292666,590269964,-55.56,-55.4821,0,-0.07790039,-0.130281,0,0.3735139,0.1177311
157838,2023-01-20 10:57:49.392731,590370033,-55.56,-55.49734,0,-0.06266113,-0.1638272,0,0.3318869,0.4118176
157872,2023-01-20 10:57:49.492652,590469956,-55.56,-55.51078,0,-0.04921875,-0.126854,0,0.3476604,-0.1755657
157904,2023-01-20 10:57:49.592949,590570256,-55.56,-55.52409,0,-0.03590332,-0.1190443,0,0.4382695,0.03003979
157939,2023-01-20 10:57:49.692728,590670027,-55.56,-55.53059,0,-0.0294043,-0.07278197,0,0.3463997,0.3059845
157971,2023-01-20 10:57:49.792740,590770031,-55.56,-55.53572,0,-0.02428223,-0.08640376,0,0.2591124,0.3262358
158004,2023-01-20 10:57:49.892633,590869966,-55.56,-55.5385,0,-0.02149902,-0.05109145,0,0.1936449,0.2045746
158034,2023-01-20 10:57:49.992674,590970053,-55.56,-55.53989,0,-0.0201123,-0.04618749,0,0.08301125,0.2945375
158068,2023-01-20 10:57:50.092606,591069947,-55.56,-55.5359,0,-0.02409668,-0.007453015,0,0.02461698,-0.1956224
158146,2023-01-20 10:57:50.192770,591170066,-55.56,-55.534,0,-0.02600098,-0.0724608,0,0.05426034,0.01933002
158179,2023-01-20 10:57:50.292714,591270017,-55.56,-55.52915,0,-0.03084961,-0.01945413,0,-0.04177526,0.05271721
158209,2023-01-20 10:57:50.392740,591370054,-55.56,-55.52565,0,-0.03435059,-0.04250922,0,-0.03883091,-0.1846485
158243,2023-01-20 10:57:50.492614,591469946,-55.56,-55.52099,0,-0.03900879,0.003619324,0,-0.06456196,-0.152626
158275,2023-01-20 10:57:50.592947,591570298,-55.56,-55.51563,0,-0.04436523,-0.008536089,0,-0.2470481,0.9148045
158310,2023-01-20 10:57:50.692648,591669974,-55.56,-55.50339,0,-0.05660645,0.07478323,0,-0.4767141,0.07708931
158343,2023-01-20 10:57:50.792755,591770052,-55.56,-55.49181,0,-0.06818847,0.07631406,0,-0.6194299,0.02670097
158376,2023-01-20 10:57:50.892664,591869979,-55.56,-55.48007,0,-0.07993164,0.06594384,0,-0.6653621,-0.3361425
158406,2023-01-20 10:57:50.992748,591970085,-55.56,-55.47493,0,-0.08506836,0.03763596,0,-0.5797405,-0.5842104
158440,2023-01-20 10:57:51.092637,592069957,-55.56,-55.47207,0,-0.0879248,0.0006815027,0,-0.3649271,-0.401083
158473,2023-01-20 10:57:51.192776,592170076,-55.56,-55.47234,0,-0.08765624,-0.01269947,0,-0.2705428,-0.1459274
158506,2023-01-20 10:57:51.292660,592269963,-55.56,-55.47093,0,-0.08907226,-0.04458752,0,-0.1623773,-0.4236765
158536,2023-01-20 10:57:51.392747,592370054,-55.56,-55.47239,0,-0.0876123,-0.08107705,0,-0.04815915,-0.5365067
158570,2023-01-20 10:57:51.492651,592469956,-55.56,-55.47419,0,-0.08581054,-0.1122522,0,0.08837664,-0.5040979
158602,2023-01-20 10:57:51.593084,592570386,-55.56,-55.47839,0,-0.08161133,-0.1502139,0,0.1785458,0.01877403
158637,2023-01-20 10:57:51.692673,592669974,-55.56,-55.47905,0,-0.08095215,-0.1369018,0,0.2209956,0.04871941
158669,2023-01-20 10:57:51.792656,592769956,-55.56,-55.48168,0,-0.07832031,-0.1033197,0,0.2368061,-0.1674442
158702,2023-01-20 10:57:51.892645,592869963,-55.56,-55.48091,0,-0.07908691,-0.1747851,0,0.2488707,0.07021618
158732,2023-01-20 10:57:51.992602,592969939,-55.56,-55.4825,0,-0.0775,-0.1383336,0,0.2470262,-0.1656361
158766,2023-01-20 10:57:52.092648,593069962,-55.56,-55.48309,0,-0.0769043,-0.134255,0,0.3018479,-0.3442059
158799,2023-01-20 10:57:52.192693,593169981,-55.56,-55.48901,0,-0.07099121,-0.1202848,0,0.3492808,-0.05043316
158832,2023-01-20 10:57:52.292713,593270011,-55.56,-55.49441,0,-0.06559082,-0.1518912,0,0.3744586,0.07925701
158862,2023-01-20 10:57:52.392654,593369964,-55.56,-55.4981,0,-0.06189453,-0.08854273,0,0.2559817,0.3980064
158896,2023-01-20 10:57:52.492628,593469945,-55.56,-55.49268,0,-0.06732421,-0.1062745,0,0.08149682,0.1658287
