LineNo,UTC_Approx,TimeUS,C,YC,YCS,Y0,Y1,Y2,Y3,Y4,W0,W1,W2,W3,W4
112935,2023-01-20 10:55:33.379265,454067006,0,333.0468,0.6452595,333.0482,333.0648,333.3889,332.9332,333.0227,0.8985854,0.03198022,0.001810231,0.008519642,0.05910453
112967,2023-01-20 10:55:33.479264,454166998,0,326.399,0.6389503,326.4001,326.4173,326.6907,326.297,326.3784,0.8985408,0.03196568,0.001788518,0.008550365,0.05915461
113001,2023-01-20 10:55:33.579272,454267009,0,320.0572,0.6395144,320.0581,320.0764,320.3115,319.9625,320.0393,0.8985408,0.03196568,0.001788518,0.008550365,0.05915461
113033,2023-01-20 10:55:33.679260,454366999,0,313.3642,0.6309407,313.3648,313.3837,313.5591,313.283,313.3504,0.8985269,0.03196164,0.001781321,0.008559456,0.05917066
113065,2023-01-20 10:55:33.779256,454466995,0,307.1259,0.6315016,307.1263,307.1464,307.2834,307.0518,307.1147,0.8985269,0.03196164,0.001781321,0.008559456,0.05917066
113103,2023-01-20 10:55:33.872094,454567007,0,300.7644,0.62014,300.7645,300.785,300.8644,300.7037,300.7572,0.8984774,0.03194435,0.001757484,0.008594323,0.05922637
113135,2023-01-20 10:55:33.963037,454666999,0,296.1935,0.6207217,296.1935,296.2147,296.2705,296.1371,296.1879,0.8984774,0.03194435,0.001757484,0.008594323,0.05922637
113169,2023-01-20 10:55:34.059370,454766997,0,292.3242,0.6132898,292.3241,292.3455,292.3696,292.2754,292.3208,0.8984458,0.03193114,0.00174202,0.008618194,0.05926296
113200,2023-01-20 10:55:34.159415,454867021,0,290.1233,0.6138781,290.1231,290.1448,290.1599,290.0761,290.1205,0.8984458,0.03193114,0.00174202,0.008618194,0.05926296
113232,2023-01-20 10:55:34.259376,454967015,0,288.3612,0.6050443,288.3609,288.3823,288.3739,288.3205,288.3601,0.8984188,0.03191698,0.001728315,0.008640433,0.05929549
113263,2023-01-20 10:55:34.359295,455067002,0,288.0121,0.6056288,288.0118,288.0333,288.0237,287.9716,288.0112,0.8984188,0.03191698,0.001728315,0.008640433,0.05929549
113295,2023-01-20 10:55:34.459316,455167005,0,287.5581,0.596405,287.5577,287.5786,287.5509,287.5231,287.5584,0.8983874,0.03189819,0.001712209,0.008667993,0.05933415
113329,2023-01-20 10:55:34.559388,455266998,0,288.2845,0.5970101,288.2841,288.3049,288.2798,288.249,288.2846,0.8983874,0.03189819,0.001712209,0.008667993,0.05933415
113361,2023-01-20 10:55:34.659421,455367002,0,288.6191,0.5883096,288.6187,288.6389,288.5999,288.5882,288.6203,0.8983702,0.03187899,0.001701549,0.008689354,0.05935986
113393,2023-01-20 10:55:34.759428,455467012,0,289.716,0.5889117,289.7156,289.7357,289.7008,289.6844,289.7169,0.8983702,0.03187899,0.001701549,0.008689354,0.05935986
113427,2023-01-20 10:55:34.859314,455566999,0,286.1115,0.5804408,286.1125,286.1239,286.3671,286.0283,286.0935,0.898356,0.03185567,0.001691389,0.00871224,0.0593846
113459,2023-01-20 10:55:34.959148,455666999,0,287.1011,0.5810624,287.1022,287.1136,287.3535,287.0185,287.0834,0.898356,0.03185567,0.001691389,0.00871224,0.0593846
113493,2023-01-20 10:55:35.059167,455767007,0,287.0018,0.5741817,287.0028,287.0138,287.2435,286.9226,286.9848,0.8983555,0.03183001,0.001685969,0.008730575,0.05939791
113524,2023-01-20 10:55:35.159296,455867001,0,287.5389,0.5748101,287.5399,287.551,287.7788,287.4601,287.5221,0.8983555,0.03183001,0.001685969,0.008730575,0.05939791
113557,2023-01-20 10:55:35.265882,455966999,0,287.1594,0.5683487,287.1604,287.171,287.3927,287.0831,287.1431,0.8983613,0.03180633,0.001683364,0.008744637,0.05940432
113588,2023-01-20 10:55:35.376904,456067010,0,287.3798,0.5689719,287.3808,287.3914,287.6123,287.3036,287.3635,0.8983613,0.03180633,0.001683364,0.008744637,0.05940432
113620,2023-01-20 10:55:35.472028,456166995,0,285.9588,0.5584348,285.9597,285.9695,286.1854,285.8856,285.9429,0.8983914,0.03176476,0.001686034,0.008760341,0.05939738
113653,2023-01-20 10:55:35.563001,456266999,0,285.8477,0.559081,285.8487,285.8584,286.0746,285.7745,285.8318,0.8983914,0.03176476,0.001686034,0.008760341,0.05939738
113685,2023-01-20 10:55:35.659333,456367011,0,284.9805,0.5550121,284.9814,284.9908,285.2067,284.9082,284.9647,0.8984097,0.03174469,0.001688697,0.008766274,0.05939071
113717,2023-01-20 10:55:35.759304,456466995,0,284.9146,0.5556622,284.9156,284.9249,285.1411,284.8423,284.8988,0.8984097,0.03174469,0.001688697,0.008766274,0.05939071
113752,2023-01-20 10:55:35.859280,456566999,0,284.3723,0.5522103,284.3732,284.3822,284.5984,284.3005,284.3564,0.8984276,0.03172424,0.001691254,0.008772529,0.05938435
113784,2023-01-20 10:55:35.959246,456667003,0,284.5765,0.5528507,284.5775,284.5865,284.8021,284.5049,284.5608,0.8984276,0.03172424,0.001691254,0.008772529,0.05938435
113818,2023-01-20 10:55:36.059247,456766998,0,284.0086,0.5497205,284.0096,284.0184,284.2346,283.9374,283.9929,0.8984491,0.03170168,0.001694605,0.008778735,0.05937599
113849,2023-01-20 10:55:36.159286,456867002,0,284.1685,0.5503768,284.1694,284.1782,284.3939,284.0973,284.1527,0.8984491,0.03170168,0.001694605,0.008778735,0.05937599
113881,2023-01-20 10:55:36.259254,456966999,0,283.6325,0.5484483,283.6335,283.6421,283.8591,283.5614,283.6167,0.8984701,0.0316835,0.001698709,0.008781925,0.05936579
113912,2023-01-20 10:55:36.359181,457066998,0,283.6639,0.5491062,283.6649,283.6735,283.8904,283.5928,283.6481,0.8984701,0.0316835,0.001698709,0.008781925,0.05936579
113944,2023-01-20 10:55:36.459159,457166999,0,283.0739,0.547576,283.0749,283.0833,283.3022,283.0027,283.058,0.8984948,0.03166581,0.001704266,0.008783035,0.05935191
113978,2023-01-20 10:55:36.559173,457267003,0,282.8575,0.5482218,282.8584,282.8668,283.0863,282.7861,282.8415,0.8984948,0.03166581,0.001704266,0.008783035,0.05935191
114010,2023-01-20 10:55:36.659195,457366998,0,282.0948,0.5470577,282.0958,282.104,282.326,282.0231,282.0786,0.8985227,0.03164802,0.00171093,0.008782809,0.05933557
114043,2023-01-20 10:55:36.759232,457466997,0,281.8539,0.5477173,281.8549,281.8631,282.0858,281.7821,281.8377,0.8985227,0.03164802,0.00171093,0.008782809,0.05933557
114077,2023-01-20 10:55:36.859215,457567015,0,281.3274,0.546626,281.3284,281.3365,281.5611,281.2553,281.3111,0.8985492,0.03163312,0.001717727,0.008781087,0.05931893
114109,2023-01-20 10:55:36.959109,457666995,0,281.1649,0.547286,281.1659,281.174,281.3991,281.0928,281.1486,0.8985492,0.03163312,0.001717727,0.008781087,0.05931893
114143,2023-01-20 10:55:37.059117,457766995,0,280.7054,0.5464646,280.7064,280.7145,280.9413,280.633,280.689,0.8985735,0.0316193,0.001723919,0.008779559,0.05930362
114174,2023-01-20 10:55:37.159199,457867005,0,280.6064,0.5471128,280.6074,280.6154,280.8425,280.5339,280.5899,0.8985735,0.0316193,0.001723919,0.008779559,0.05930362
114208,2023-01-20 10:55:37.259213,457967001,0,280.2403,0.5462871,280.2413,280.2493,280.478,280.1675,280.2238,0.8985971,0.03160725,0.001730036,0.008777177,0.05928848
114239,2023-01-20 10:55:37.359191,458066998,0,280.2264,0.5469476,280.2275,280.2354,280.4642,280.1536,280.2099,0.8985971,0.03160725,0.001730036,0.008777177,0.05928848
114271,2023-01-20 10:55:37.459167,458167000,0,280.1449,0.5457192,280.146,280.1539,280.3836,280.0719,280.1283,0.8986223,0.03159691,0.001737155,0.008772704,0.05927103
114304,2023-01-20 10:55:37.559135,458266999,0,280.2785,0.5463805,280.2795,280.2875,280.5169,280.2055,280.2619,0.8986223,0.03159691,0.001737155,0.008772704,0.05927103
114336,2023-01-20 10:55:37.659166,458367013,0,280.2502,0.5442121,280.2512,280.2592,280.4889,280.1771,280.2336,0.8986545,0.03159025,0.001747898,0.00876213,0.05924525
114368,2023-01-20 10:55:37.759218,458467015,0,279.7862,0.5448751,279.7873,279.7952,280.0259,279.713,279.7695,0.8986545,0.03159025,0.001747898,0.00876213,0.05924525
114450,2023-01-20 10:55:37.859189,458566999,0,279.3935,0.5417187,279.3946,279.4025,279.6338,279.3201,279.3768,0.8986895,0.03158646,0.001760339,0.008748123,0.05921566
114482,2023-01-20 10:55:37.959128,458666994,0,278.9712,0.5423848,278.9722,278.9802,279.2122,278.8976,278.9544,0.8986895,0.03158646,0.001760339,0.008748123,0.05921566
114516,2023-01-20 10:55:38.059147,458766995,0,278.6574,0.5382054,278.6584,278.6664,278.8977,278.5841,278.6407,0.8987231,0.03158636,0.001773205,0.008732043,0.0591853
114547,2023-01-20 10:55:38.159225,458867003,0,278.0237,0.5388625,278.0248,278.0326,278.2651,277.9502,278.0069,0.8987231,0.03158636,0.001773205,0.008732043,0.0591853
114579,2023-01-20 10:55:38.259216,458966995,0,277.6918,0.5335904,277.6928,277.7006,277.9318,277.6187,277.675,0.8987505,0.0315861,0.001783581,0.00871905,0.05916078
114610,2023-01-20 10:55:38.359168,459066998,0,277.9782,0.5342643,277.9774,277.9955,277.8826,277.9701,277.9849,0.8987505,0.0315861,0.001783581,0.00871905,0.05916078
114642,2023-01-20 10:55:38.459170,459166999,0,278.1381,0.5267816,278.1373,278.1552,278.0392,278.131,278.145,0.898802,0.03159432,0.001805704,0.008688302,0.05910963
114676,2023-01-20 10:55:38.559207,459266999,0,277.5576,0.5274665,277.5569,277.5748,277.4579,277.5507,277.5646,0.898802,0.03159432,0.001805704,0.008688302,0.05910963
114708,2023-01-20 10:55:38.659239,459367027,0,277.7279,0.5177019,277.7271,277.745,277.6247,277.7221,277.7351,0.8988608,0.03160716,0.001832128,0.008650565,0.05904935
114740,2023-01-20 10:55:38.759208,459467015,0,276.9424,0.5183849,276.9415,276.9594,276.8379,276.9367,276.9496,0.8988608,0.03160716,0.001832128,0.008650565,0.05904935
114776,2023-01-20 10:55:38.859152,459566998,0,277.3706,0.5074785,277.3698,277.3875,277.2615,277.3665,277.3782,0.8989252,0.03162795,0.001863439,0.008604245,0.05897919
114808,2023-01-20 10:55:38.959096,459666995,0,276.551,0.5081895,276.5502,276.5679,276.4408,276.5471,276.5587,0.8989252,0.03162795,0.001863439,0.008604245,0.05897919
114842,2023-01-20 10:55:39.059105,459766999,0,276.7953,0.4950081,276.7944,276.8119,276.6798,276.7932,276.8033,0.898964,0.03165128,0.001884649,0.008568229,0.0589318
114873,2023-01-20 10:55:39.159151,459867002,0,275.6635,0.495737,275.6627,275.6802,275.5466,275.6617,275.6717,0.898964,0.03165128,0.001884649,0.008568229,0.0589318
114906,2023-01-20 10:55:39.259186,459966995,0,274.775,0.4841252,274.7741,274.7914,274.6503,274.7755,274.7837,0.8989672,0.03166393,0.001888235,0.008557329,0.05892328
114937,2023-01-20 10:55:39.359230,460066998,0,272.8383,0.4848567,272.8375,272.8548,272.7122,272.8391,272.8471,0.8989672,0.03166393,0.001888235,0.008557329,0.05892328
114969,2023-01-20 10:55:39.459208,460166999,0,271.563,0.4722629,271.5621,271.579,271.4299,271.5661,271.5723,0.8990112,0.03169373,0.00191404,0.008514197,0.05886687
115002,2023-01-20 10:55:39.559172,460267029,0,268.2517,0.4730267,268.2508,268.2678,268.1188,268.2547,268.261,0.8990112,0.03169373,0.00191404,0.008514197,0.05886687
115034,2023-01-20 10:55:39.659175,460367018,0,263.3911,0.4610543,263.3919,263.3978,263.594,263.3308,263.3769,0.8990538,0.03172641,0.001940576,0.008469552,0.05880973
115069,2023-01-20 10:55:39.759239,460467012,0,258.4633,0.4618365,258.464,258.4701,258.6568,258.4048,258.4497,0.8990538,0.03172641,0.001940576,0.008469552,0.05880973
115103,2023-01-20 10:55:39.859216,460566999,0,254.3667,0.451224,254.3674,254.3733,254.5453,254.3122,254.3542,0.8990853,0.03176097,0.001963145,0.00842871,0.05876169
115135,2023-01-20 10:55:39.959147,460666995,0,248.4758,0.4520082,248.4764,248.483,248.633,248.4256,248.4648,0.8990853,0.03176097,0.001963145,0.00842871,0.05876169
115169,2023-01-20 10:55:40.059131,460766999,0,243.3664,0.4445853,243.3669,243.3737,243.4991,243.3218,243.3571,0.8991155,0.03178886,0.001983971,0.008393532,0.05871806
115200,2023-01-20 10:55:40.159143,460867002,0,236.5103,0.4453961,236.5107,236.5186,236.6072,236.4727,236.5035,0.8991155,0.03178886,0.001983971,0.008393532,0.05871806
115233,2023-01-20 10:55:40.259152,460966996,0,230.269,0.4395436,230.2691,230.2776,230.33,230.2389,230.2646,0.8991404,0.03181265,0.002001758,0.008363839,0.05868128
115264,2023-01-20 10:55:40.359178,461067003,0,223.0807,0.440364,223.0806,223.0905,223.0984,223.0589,223.0794,0.8991404,0.03181265,0.002001758,0.008363839,0.05868128
115296,2023-01-20 10:55:40.459178,461167000,0,216.5488,0.4353307,216.5491,216.5573,216.6298,216.5144,216.5431,0.8991446,0.03183176,0.002008359,0.008347704,0.0586675
115329,2023-01-20 10:55:40.559168,461266999,0,210.3017,0.4361596,210.3021,210.3092,210.4171,210.2606,210.2935,0.8991446,0.03183176,0.002008359,0.008347704,0.0586675
115361,2023-01-20 10:55:40.659206,461367036,0,205.9621,0.4326901,205.9626,205.9688,206.0987,205.9175,205.9525,0.8991635,0.03184545,0.002020998,0.008328334,0.05864168
115393,2023-01-20 10:55:40.759201,461467025,0,202.133,0.433524,202.1336,202.1392,202.2867,202.0851,202.1222,0.8991635,0.03184545,0.002020998,0.008328334,0.05864168
115428,2023-01-20 10:55:40.859144,461566996,0,199.9158,0.4310009,199.9164,199.9215,200.0771,199.8668,199.9044,0.8991855,0.03185504,0.002034331,0.008310425,0.0586147
115459,2023-01-20 10:55:40.959101,461667004,0,198.1482,0.4318212,198.1488,198.1538,198.3161,198.098,198.1363,0.8991855,0.03185504,0.002034331,0.008310425,0.0586147
115494,2023-01-20 10:55:41.059119,461767000,0,197.7164,0.4297256,197.7171,197.7218,197.8845,197.6664,197.7045,0.899205,0.03186493,0.002046546,0.008293481,0.05859007
115525,2023-01-20 10:55:41.159194,461867002,0,197.4065,0.4305649,197.4072,197.4119,197.5756,197.3563,197.3945,0.899205,0.03186493,0.002046546,0.008293481,0.05859007
115558,2023-01-20 10:55:41.259214,461967004,0,198.3478,0.4290313,198.3484,198.3532,198.5113,198.2989,198.3362,0.899244,0.03187178,0.002068365,0.008269104,0.0585468
115589,2023-01-20 10:55:41.359192,462067003,0,199.1239,0.4298719,199.1245,199.1294,199.2847,199.0755,199.1125,0.899244,0.03187178,0.002068365,0.008269104,0.0585468
115621,2023-01-20 10:55:41.459168,462167006,0,200.4828,0.4287888,200.4834,200.4884,200.6363,200.436,200.4719,0.8992683,0.031876,0.002082171,0.008253794,0.0585196
115654,2023-01-20 10:55:41.559136,462267005,0,201.5149,0.4296144,201.5155,201.5206,201.6643,201.4688,201.5043,0.8992683,0.031876,0.002082171,0.008253794,0.0585196
115686,2023-01-20 10:55:41.659162,462367027,0,202.9312,0.4289374,202.9318,202.9371,203.0727,202.8868,202.9212,0.8992965,0.03187998,0.002098047,0.008236847,0.0584887
115718,2023-01-20 10:55:41.759168,462467006,0,203.9683,0.4297782,203.9688,203.9743,204.1052,203.9247,203.9586,0.8992965,0.03187998,0.002098047,0.008236847,0.0584887
115753,2023-01-20 10:55:41.859167,462567005,0,205.2358,0.4294601,205.2362,205.2419,205.3654,205.1936,205.2265,0.8993155,0.03188251,0.002108995,0.008225363,0.05846757
115784,2023-01-20 10:55:41.959146,462667003,0,206.1361,0.4302998,206.1366,206.1424,206.2615,206.0948,206.1272,0.8993155,0.03188251,0.002108995,0.008225363,0.05846757
115819,2023-01-20 10:55:42.059133,462766999,0,207.042,0.4301796,207.0424,207.0484,207.1618,207.0018,207.0335,0.8993326,0.03188472,0.002118874,0.008215134,0.0584487
115850,2023-01-20 10:55:42.159137,462867006,0,207.5559,0.4310026,207.5563,207.5623,207.6732,207.5162,207.5475,0.8993326,0.03188472,0.002118874,0.008215134,0.0584487
115882,2023-01-20 10:55:42.259153,462966996,0,208.1355,0.4308767,208.1359,208.1421,208.2491,208.0965,208.1274,0.8993431,0.03188538,0.002124778,0.008209283,0.05843744
115914,2023-01-20 10:55:42.359205,463067002,0,208.4717,0.4317137,208.472,208.4782,208.5836,208.433,208.4636,0.8993431,0.03188538,0.002124778,0.008209283,0.05843744
115946,2023-01-20 10:55:42.459205,463166996,0,208.749,0.4316463,208.7494,208.7557,208.859,208.7108,208.7412,0.8993536,0.03188578,0.002130649,0.008203593,0.05842633
115979,2023-01-20 10:55:42.559188,463267000,0,208.7523,0.4324819,208.7527,208.759,208.8622,208.7141,208.7445,0.8993536,0.03188578,0.002130649,0.008203593,0.05842633
116011,2023-01-20 10:55:42.659233,463367031,0,208.8303,0.43255,208.8306,208.8369,208.9388,208.7923,208.8225,0.8993657,0.03188814,0.002138134,0.008195677,0.05841236
116043,2023-01-20 10:55:42.759240,463467000,0,208.6941,0.4333685,208.6945,208.7007,208.8033,208.656,208.6863,0.8993657,0.03188814,0.002138134,0.008195677,0.05841236
116079,2023-01-20 10:55:42.859210,463567005,0,208.7557,0.4335777,208.7561,208.7624,208.864,208.7178,208.748,0.8993734,0.03188981,0.002143024,0.008190467,0.05840335
116111,2023-01-20 10:55:42.959119,463667001,0,208.7702,0.4344095,208.7706,208.7769,208.8784,208.7323,208.7625,0.8993734,0.03188981,0.002143024,0.008190467,0.05840335
116146,2023-01-20 10:55:43.059129,463767004,0,208.8757,0.4346563,208.8761,208.8824,208.9827,208.8381,208.8681,0.8993844,0.03189163,0.002149955,0.008183314,0.05839067
116177,2023-01-20 10:55:43.159197,463867002,0,208.8094,0.4354861,208.8097,208.8161,208.9167,208.7717,208.8017,0.8993844,0.03189163,0.002149955,0.008183314,0.05839067
116209,2023-01-20 10:55:43.259117,463967000,0,208.8845,0.4358111,208.8849,208.8912,208.9908,208.8469,208.8769,0.8993928,0.03189296,0.002155316,0.008177848,0.05838109
116245,2023-01-20 10:55:43.358960,464067024,0,209.0177,0.4366387,209.018,209.0244,209.1233,208.9802,209.0101,0.8993928,0.03189296,0.002155316,0.008177848,0.05838109
116277,2023-01-20 10:55:43.459189,464167357,0,209.4064,0.4369685,209.4068,209.4132,209.5096,209.3694,209.399,0.899397,0.03189466,0.002158504,0.008174251,0.05837559
116310,2023-01-20 10:55:43.559149,464267367,0,209.6564,0.4377622,209.6567,209.6632,209.7582,209.6196,209.649,0.899397,0.03189466,0.002158504,0.008174251,0.05837559
116342,2023-01-20 10:55:43.653837,464367380,0,209.8825,0.4380878,209.8828,209.8894,209.9828,209.8461,209.8753,0.899399,0.03189597,0.002160418,0.008172,0.05837255
116374,2023-01-20 10:55:43.744873,464467385,0,209.7762,0.4389111,209.7766,209.7831,209.8771,209.7397,209.769,0.899399,0.03189597,0.002160418,0.008172,0.05837255
116410,2023-01-20 10:55:43.839398,464567366,0,210.4157,0.4393288,210.4152,210.4267,210.3444,210.4131,210.4206,0.8994008,0.03189634,0.002161897,0.008170541,0.05837046
116443,2023-01-20 10:55:43.939336,464667365,0,210.1701,0.4401334,210.1696,210.1812,210.0976,210.1678,210.1751,0.8994008,0.03189634,0.002161897,0.008170541,0.05837046
116478,2023-01-20 10:55:44.043640,464767357,0,209.994,0.4406492,209.9934,210.0051,209.9203,209.9919,209.999,0.8993976,0.03189676,0.002160724,0.008171522,0.05837339
116509,2023-01-20 10:55:44.154727,464867373,0,210.0999,0.4414677,210.0994,210.111,210.0268,210.0977,210.1049,0.8993976,0.03189676,0.002160724,0.008171522,0.05837339
116541,2023-01-20 10:55:44.253880,464967356,0,209.4149,0.4420892,209.4153,209.4219,209.517,209.3781,209.4076,0.8993924,0.03189679,0.002158332,0.008173823,0.05837866
116572,2023-01-20 10:55:44.344865,465067361,0,209.3939,0.442905,209.3943,209.4008,209.4961,209.3571,209.3866,0.8993924,0.03189679,0.002158332,0.008173823,0.05837866
116604,2023-01-20 10:55:44.439394,465167357,0,209.0125,0.4435622,209.0128,209.0194,209.1165,208.9753,209.0051,0.8993858,0.03189516,0.002154643,0.008177936,0.05838637
116638,2023-01-20 10:55:44.539394,465267360,0,208.7352,0.4443754,208.7356,208.7421,208.8407,208.6978,208.7277,0.8993858,0.03189516,0.002154643,0.008177936,0.05838637
116670,2023-01-20 10:55:44.639405,465367375,0,208.34,0.4449037,208.3404,208.3468,208.4474,208.3022,208.3323,0.8993776,0.03189306,0.002149783,0.008183321,0.05839623
116702,2023-01-20 10:55:44.739396,465467373,0,208.0453,0.4457144,208.0457,208.052,208.1541,208.0072,208.0375,0.8993776,0.03189306,0.002149783,0.008183321,0.05839623
116735,2023-01-20 10:55:44.839330,465567357,0,207.5988,0.4459571,207.5992,207.6055,207.7099,207.5603,207.5909,0.8993654,0.03188997,0.002142596,0.008191343,0.05841066
116766,2023-01-20 10:55:44.939214,465667356,0,207.3108,0.4467498,207.3112,207.3174,207.4232,207.2721,207.3028,0.8993654,0.03188997,0.002142596,0.008191343,0.05841066
116801,2023-01-20 10:55:45.039179,465767365,0,206.3347,0.4468063,206.3351,206.3411,206.4519,206.2951,206.3263,0.8993487,0.0318858,0.002132768,0.008202207,0.05843038
116833,2023-01-20 10:55:45.139239,465867359,0,205.1237,0.4476137,205.1241,205.13,205.2466,205.0831,205.1149,0.8993487,0.0318858,0.002132768,0.008202207,0.05843038
116865,2023-01-20 10:55:45.239275,465967359,0,203.2479,0.4475006,203.2484,203.254,203.3794,203.2058,203.2386,0.899332,0.03188164,0.002122853,0.008213177,0.05845031
116896,2023-01-20 10:55:45.339292,466067386,0,201.5003,0.4483067,201.5008,201.5062,201.6392,201.4568,201.4905,0.899332,0.03188164,0.002122853,0.008213177,0.05845031
116928,2023-01-20 10:55:45.439250,466167355,0,199.5569,0.4481406,199.5575,199.5625,199.7034,199.5121,199.5466,0.8993177,0.03187845,0.002114447,0.008222292,0.05846719
116961,2023-01-20 10:55:45.539237,466267356,0,198.4186,0.4489295,198.4192,198.4241,198.5693,198.373,198.4079,0.8993177,0.03187845,0.002114447,0.008222292,0.05846719
116993,2023-01-20 10:55:45.639238,466367334,0,197.953,0.4487811,197.9536,197.9583,198.1056,197.9071,197.9422,0.8992993,0.0318749,0.002103908,0.008233503,0.05848846
117025,2023-01-20 10:55:45.739343,466467359,0,198.7515,0.4495379,198.752,198.7569,198.9012,198.7061,198.7409,0.8992993,0.0318749,0.002103908,0.008233503,0.05848846
117060,2023-01-20 10:55:45.838860,466567361,0,200.1757,0.4493134,200.1763,200.1812,200.3202,200.1315,200.1655,0.8992836,0.0318715,0.002094895,0.008243349,0.05850673
117091,2023-01-20 10:55:45.937500,466667357,0,202.1455,0.450116,202.146,202.1512,202.282,202.1028,202.1358,0.8992836,0.0318715,0.002094895,0.008243349,0.05850673
117126,2023-01-20 10:55:46.036658,466767361,0,203.5044,0.4500359,203.5049,203.5103,203.6354,203.4629,203.4952,0.8992651,0.03186798,0.002084462,0.008254576,0.05852788
117158,2023-01-20 10:55:46.136701,466867367,0,204.4664,0.4507906,204.4669,204.4724,204.5932,204.4257,204.4575,0.8992651,0.03186798,0.002084462,0.008254576,0.05852788
117190,2023-01-20 10:55:46.236703,466967357,0,204.2969,0.4506281,204.2974,204.3028,204.4247,204.2562,204.2879,0.8992404,0.03186397,0.002070733,0.008269135,0.05855578
117221,2023-01-20 10:55:46.336691,467067374,0,203.8664,0.4514286,203.8669,203.8723,203.9961,203.8253,203.8573,0.8992404,0.03186397,0.002070733,0.008269135,0.05855578
117253,2023-01-20 10:55:46.436669,467167361,0,202.622,0.4513141,202.6225,202.6276,202.757,202.58,202.6124,0.8992168,0.03186043,0.00205778,0.008282789,0.05858216
117287,2023-01-20 10:55:46.536703,467267370,0,201.3192,0.4521134,201.3198,201.3247,201.4597,201.2762,201.3093,0.8992168,0.03186043,0.00205778,0.008282789,0.05858216
117320,2023-01-20 10:55:46.636702,467367361,0,201.0286,0.4523537,201.0279,201.0404,200.914,201.0355,201.0366,0.8992012,0.03185766,0.002049058,0.008292126,0.0586
117352,2023-01-20 10:55:46.736690,467467369,0,199.2251,0.4531358,199.2257,199.2304,199.3737,199.1807,199.2147,0.8992012,0.03185766,0.002049058,0.008292126,0.0586
117387,2023-01-20 10:55:46.836600,467567360,0,199.019,0.4536082,199.0196,199.0242,199.1682,198.9745,199.0085,0.8991882,0.0318549,0.002041811,0.008300082,0.05861505
117418,2023-01-20 10:55:46.936435,467667380,0,199.3894,0.4544947,199.39,199.3946,199.5372,199.3452,199.379,0.8991882,0.0318549,0.002041811,0.008300082,0.05861505
117453,2023-01-20 10:55:47.036394,467767383,0,199.8072,0.455065,199.8078,199.8125,199.9532,199.7633,199.7969,0.8991774,0.03185189,0.00203574,0.008307116,0.05862776
117485,2023-01-20 10:55:47.136579,467867363,0,200.7854,0.4558576,200.786,200.7908,200.9276,200.7423,200.7754,0.8991774,0.03185189,0.00203574,0.008307116,0.05862776
117517,2023-01-20 10:55:47.236701,467967355,0,201.769,0.4564176,201.7695,201.7744,201.9069,201.7266,201.7592,0.8991724,0.03184846,0.002032274,0.008311698,0.05863519
117549,2023-01-20 10:55:47.336715,468067371,0,203.9431,0.4572074,203.9425,203.9546,203.8402,203.9478,203.9503,0.8991724,0.03184846,0.002032274,0.008311698,0.05863519
117581,2023-01-20 10:55:47.436638,468167352,0,204.5059,0.4576958,204.5053,204.5173,204.4052,204.5102,204.513,0.8991676,0.03184516,0.002029059,0.008316054,0.05864217
117615,2023-01-20 10:55:47.536499,468267367,0,205.0745,0.4584838,205.0738,205.0858,204.9764,205.0782,205.0813,0.8991676,0.03184516,0.002029059,0.008316054,0.05864217
117647,2023-01-20 10:55:47.636687,468367656,0,205.1765,0.4588079,205.1759,205.1879,205.0785,205.1802,205.1834,0.8991663,0.03184089,0.002027259,0.008319366,0.05864609
117679,2023-01-20 10:55:47.736667,468467643,0,205.0324,0.4595784,205.0317,205.0437,204.9337,205.0362,205.0392,0.8991663,0.03184089,0.002027259,0.008319366,0.05864609
117714,2023-01-20 10:55:47.836661,468567652,0,204.5145,0.4597454,204.5139,204.526,204.4131,204.5189,204.5216,0.8991675,0.03183608,0.002026479,0.008321933,0.05864794
117745,2023-01-20 10:55:47.936633,468667650,0,203.8036,0.46053,203.8029,203.8152,203.699,203.8085,203.8109,0.8991675,0.03183608,0.002026479,0.008321933,0.05864794
117780,2023-01-20 10:55:48.036623,468767644,0,203.0625,0.4607146,203.0618,203.0742,202.9542,203.0681,203.0701,0.8991696,0.03183211,0.002026386,0.008323459,0.05864857
117812,2023-01-20 10:55:48.136657,468867646,0,202.6814,0.4614975,202.6807,202.6932,202.5715,202.6873,202.6891,0.8991696,0.03183211,0.002026386,0.008323459,0.05864857
117844,2023-01-20 10:55:48.236686,468967650,0,202.5469,0.4615869,202.5462,202.5587,202.436,202.553,202.5547,0.8991734,0.03182755,0.002027062,0.008324462,0.05864758
117875,2023-01-20 10:55:48.336700,469067650,0,202.7221,0.4623539,202.7214,202.7338,202.6119,202.728,202.7298,0.8991734,0.03182755,0.002027062,0.008324462,0.05864758
117907,2023-01-20 10:55:48.436706,469167652,0,202.9656,0.4624408,202.9649,202.9774,202.8563,202.9713,202.9733,0.899178,0.03182326,0.002028176,0.00832496,0.05864562
117941,2023-01-20 10:55:48.536691,469267651,0,203.3128,0.4632208,203.3121,203.3245,203.2049,203.3182,203.3203,0.899178,0.03182326,0.002028176,0.00832496,0.05864562
117973,2023-01-20 10:55:48.636706,469367677,0,203.7908,0.4631787,203.7901,203.8025,203.6848,203.7959,203.7982,0.899184,0.03181851,0.002029831,0.00832511,0.05864258
