LineNo,UTC_Approx,TimeUS,Status,Lat,Lng,Spacing,TerrH,CHeight,Pending,Loaded,ROfs
156900,2023-01-20 10:57:46.587434,587564745,2,39.8007543,32.3789331,100,728.7468,60.33557,0,504,-8.45717
157226,2023-01-20 10:57:47.587437,588564747,2,39.8008088,32.3789748,100,728.5814,60.45568,0,504,-8.45717
157552,2023-01-20 10:57:48.587442,589564747,2,39.8008628,32.3790153,100,728.4898,60.50724,0,504,-8.45717
157882,2023-01-20 10:57:49.587392,590564699,2,39.8009181,32.3790554,100,728.4128,60.72052,0,504,-8.45717
158253,2023-01-20 10:57:50.587387,591564737,2,39.8009726,32.3790968,100,728.3251,60.80136,0,504,-8.45717
158580,2023-01-20 10:57:51.587384,592564686,2,39.8010263,32.379138,100,728.2292,60.85944,0,504,-8.45717
158906,2023-01-20 10:57:52.587358,593564680,2,39.8010808,32.3791793,100,728.1246,60.97677,0,504,-8.45717
159233,2023-01-20 10:57:53.567576,594564660,2,39.8011362,32.3792199,100,728.0125,61.08527,0,504,-8.45717
159563,2023-01-20 10:57:54.567428,595564693,2,39.8011895,32.3792607,100,727.8924,61.34121,0,504,-8.45717
159890,2023-01-20 10:57:55.567375,596564679,2,39.8012423,32.3793009,100,727.7657,61.44269,0,504,-8.45717
160216,2023-01-20 10:57:56.567359,597564697,2,39.8012959,32.3793417,100,727.629,61.61996,0,504,-8.45717
160543,2023-01-20 10:57:57.567389,598564691,2,39.8013506,32.3793825,100,727.6814,61.57569,0,504,-8.45717
160868,2023-01-20 10:57:58.567475,599564781,2,39.8014046,32.379425,100,727.7387,61.53692,0,504,-8.45717
161198,2023-01-20 10:57:59.567383,600564693,2,39.8014604,32.3794664,100,727.7916,61.53785,0,504,-8.45717
161524,2023-01-20 10:58:00.567425,601564739,2,39.8015173,32.3795065,100,727.8386,61.37612,0,504,-8.45717
161851,2023-01-20 10:58:01.567369,602564682,2,39.801571,32.379548,100,727.8589,61.25713,0,504,-8.45717
162177,2023-01-20 10:58:02.547128,603564698,2,39.8016251,32.3795894,100,727.8678,61.35659,0,504,-8.45717
162503,2023-01-20 10:58:03.563731,604564695,2,39.8016815,32.3796306,100,727.8708,61.42982,0,504,-8.45717
162834,2023-01-20 10:58:04.547044,605564677,2,39.8017377,32.3796708,100,727.8635,61.33525,0,504,-8.45717
163160,2023-01-20 10:58:05.546999,606564680,2,39.8017927,32.3797115,100,727.8386,61.36031,0,504,-8.45717
163487,2023-01-20 10:58:06.547022,607564704,2,39.801847,32.3797533,100,727.7947,61.42964,0,504,-8.45717
163861,2023-01-20 10:58:07.547007,608564685,2,39.8019002,32.3797946,100,727.7375,61.51604,0,504,-8.45717
164188,2023-01-20 10:58:08.547006,609564690,2,39.8019543,32.3798351,100,727.6732,61.62451,0,504,-8.45717
164517,2023-01-20 10:58:09.547017,610564688,2,39.8020094,32.379876,100,727.5966,61.7011,0,504,-8.45717
164844,2023-01-20 10:58:10.546987,611564683,2,39.8020656,32.3799182,100,727.5028,61.77857,0,504,-8.45717
165170,2023-01-20 10:58:11.546998,612564688,2,39.8021204,32.3799596,100,727.3969,61.8211,0,504,-8.45717
165497,2023-01-20 10:58:12.527588,613564681,2,39.8021744,32.3800005,100,727.2792,61.94737,0,504,-8.45717
165823,2023-01-20 10:58:13.527624,614564735,2,39.8022289,32.3800411,100,727.1653,62.09782,0,504,-8.45717
166154,2023-01-20 10:58:14.527360,615564682,2,39.8022838,32.3800822,100,727.0686,62.2308,0,504,-8.45717
166480,2023-01-20 10:58:15.527432,616564742,2,39.8023391,32.3801236,100,726.9843,62.27468,0,504,-8.45717
166807,2023-01-20 10:58:16.527374,617564697,2,39.8023938,32.380164,100,726.9969,62.29774,0,504,-8.45717
167135,2023-01-20 10:58:17.527373,618564687,2,39.8024475,32.3802032,100,727.1777,62.19489,0,504,-8.45717
167461,2023-01-20 10:58:18.527405,619564697,2,39.802501,32.3802434,100,727.3433,62.11422,0,504,-8.45717
167789,2023-01-20 10:58:19.527360,620564691,2,39.8025551,32.3802856,100,727.4962,62.04006,0,504,-8.45717
168116,2023-01-20 10:58:20.527385,621564692,2,39.8026079,32.3803271,100,727.6289,61.81672,0,504,-8.45717
168443,2023-01-20 10:58:21.527379,622564699,2,39.8026631,32.3803682,100,727.7479,61.65321,0,504,-8.45717
168769,2023-01-20 10:58:22.507496,623564681,2,39.8027177,32.3804073,100,727.8475,61.53687,0,504,-8.45717
169145,2023-01-20 10:58:23.507435,624564676,2,39.8027719,32.3804491,100,727.9316,61.42567,0,504,-8.45717
169474,2023-01-20 10:58:24.507464,625564693,2,39.8028255,32.3804915,100,727.9979,61.26782,0,504,-8.45717
169802,2023-01-20 10:58:25.507339,626564689,2,39.802879,32.380532,100,728.0468,61.1907,0,504,-8.45717
170128,2023-01-20 10:58:26.507364,627564688,2,39.8029346,32.3805721,100,728.0805,61.2237,0,504,-8.45717
170455,2023-01-20 10:58:27.507353,628564700,2,39.8029904,32.3806135,100,728.0967,61.22204,0,504,-8.45717
170781,2023-01-20 10:58:28.507410,629564734,2,39.8030458,32.3806552,100,728.0951,61.03306,0,504,-8.45717
171110,2023-01-20 10:58:29.507361,630564684,2,39.803099,32.3806959,100,728.0776,61.02798,0,504,-8.45717
171437,2023-01-20 10:58:30.507431,631564747,2,39.8031531,32.3807371,100,728.1927,60.94312,0,504,-8.45717
171763,2023-01-20 10:58:31.487611,632564685,2,39.8032069,32.3807766,100,728.3043,60.8988,0,504,-8.45717
172090,2023-01-20 10:58:32.487453,633564688,2,39.8032603,32.3808168,100,728.4102,60.79034,0,504,-8.45717
172415,2023-01-20 10:58:33.487417,634564691,2,39.8033158,32.3808584,100,728.5161,60.72018,0,504,-8.45717
172745,2023-01-20 10:58:34.487393,635564686,2,39.803371,32.3809003,100,728.6164,60.57431,0,504,-8.45717
173072,2023-01-20 10:58:35.487372,636564665,2,39.8034234,32.3809392,100,728.7085,60.4667,0,504,-8.45717
173399,2023-01-20 10:58:36.487412,637564702,2,39.8034773,32.3809801,100,728.798,60.4087,0,504,-8.45717
173725,2023-01-20 10:58:37.487392,638564685,2,39.8035315,32.3810229,100,728.8818,60.26561,0,504,-8.45717
174052,2023-01-20 10:58:38.487400,639564690,2,39.8035858,32.3810631,100,728.965,60.17338,0,504,-8.45717
174380,2023-01-20 10:58:39.487377,640564695,2,39.8036398,32.3811034,100,729.043,60.18852,0,504,-8.45717
174757,2023-01-20 10:58:40.487400,641564687,2,39.803696,32.3811453,100,729.1198,60.20408,0,504,-8.45717
175083,2023-01-20 10:58:41.467616,642564698,2,39.803751,32.3811858,100,729.1915,60.03382,0,504,-8.45717
175410,2023-01-20 10:58:42.467500,643564692,2,39.8038047,32.3812261,100,729.2562,59.90185,0,504,-8.45717
175735,2023-01-20 10:58:43.467451,644564733,2,39.8038586,32.3812668,100,729.3163,59.93781,0,504,-8.45717
176065,2023-01-20 10:58:44.467388,645564673,2,39.8039134,32.3813082,100,729.3735,59.91953,0,504,-8.45717
176392,2023-01-20 10:58:45.467422,646564740,2,39.8039702,32.3813493,100,729.4584,59.87201,0,504,-8.45717
176718,2023-01-20 10:58:46.467400,647564689,2,39.8040238,32.3813895,100,729.5645,59.75431,0,504,-8.45717
177045,2023-01-20 10:58:47.467374,648564684,2,39.8040785,32.3814315,100,729.6832,59.67046,0,504,-8.45717
177373,2023-01-20 10:58:48.467399,649564687,2,39.8041311,32.3814735,100,729.7786,59.58524,0,504,-8.45717
177702,2023-01-20 10:58:49.467384,650564677,2,39.8041857,32.3815137,100,729.8651,59.60784,0,504,-8.45717
178029,2023-01-20 10:58:50.461212,651564692,2,39.8042425,32.3815545,100,729.9392,59.46294,0,504,-8.45717
178356,2023-01-20 10:58:51.447058,652564683,2,39.8042972,32.3815948,100,729.992,59.23302,0,504,-8.45717
178682,2023-01-20 10:58:52.446995,653564672,2,39.8043511,32.3816367,100,730.0226,59.21051,0,504,-8.45717
179009,2023-01-20 10:58:53.446950,654564676,2,39.8044034,32.3816767,100,730.0373,59.13994,0,504,-8.45717
179338,2023-01-20 10:58:54.446993,655564683,2,39.8044592,32.3817171,100,730.0413,59.22726,0,504,-8.45717
179666,2023-01-20 10:58:55.446983,656564672,2,39.8045145,32.381759,100,730.0231,59.1852,0,504,-8.45717
179991,2023-01-20 10:58:56.446978,657564686,2,39.8045673,32.3818001,100,729.986,59.25179,0,504,-8.45717
180367,2023-01-20 10:58:57.447001,658564692,2,39.8046208,32.3818398,100,729.9377,59.41084,0,504,-8.45717
180693,2023-01-20 10:58:58.447031,659564745,2,39.8046736,32.3818806,100,729.8686,59.39415,0,504,-8.45717
181021,2023-01-20 10:58:59.447000,660564685,2,39.804728,32.3819219,100,729.7827,59.41022,0,504,-8.45717
181349,2023-01-20 10:59:00.427628,661564717,2,39.8047839,32.3819629,100,729.6825,59.46862,0,504,-8.45717
181675,2023-01-20 10:59:01.427400,662564666,2,39.8048392,32.3820041,100,729.5634,59.46463,0,504,-8.45717
182002,2023-01-20 10:59:02.427360,663564676,2,39.8048922,32.3820459,100,729.4229,59.48537,0,504,-8.45717
182328,2023-01-20 10:59:03.427458,664564688,2,39.8049451,32.3820862,100,729.3809,59.58016,0,504,-8.45717
182658,2023-01-20 10:59:04.427370,665564679,2,39.8049994,32.3821269,100,729.3542,59.67221,0,504,-8.45717
182985,2023-01-20 10:59:05.427379,666564679,2,39.8050547,32.3821679,100,729.3383,59.78654,0,504,-8.45717
183312,2023-01-20 10:59:06.427369,667564673,2,39.8051114,32.3822092,100,729.3334,59.75107,0,504,-8.45717
183637,2023-01-20 10:59:07.427376,668564679,2,39.8051663,32.3822495,100,729.3358,59.7036,0,504,-8.45717
183964,2023-01-20 10:59:08.427362,669564677,2,39.8052201,32.3822907,100,729.3403,59.65791,0,504,-8.45717
184292,2023-01-20 10:59:09.424923,670564682,2,39.8052763,32.3823318,100,729.3611,59.72017,0,504,-8.45717
184620,2023-01-20 10:59:10.407584,671564689,2,39.8053319,32.382372,100,729.3916,59.82529,0,504,-8.45717
184946,2023-01-20 10:59:11.407383,672564702,2,39.8053869,32.3824136,100,729.4243,59.77514,0,504,-8.45717
185273,2023-01-20 10:59:12.407350,673564689,2,39.8054402,32.3824557,100,729.4583,59.74952,0,504,-8.45717
185648,2023-01-20 10:59:13.407405,674564740,2,39.8054899,32.3824922,100,729.5045,59.68009,0,504,-8.45717
185975,2023-01-20 10:59:14.407352,675564682,2,39.8055279,32.3825198,100,729.5333,59.52961,0,504,-8.45717
186304,2023-01-20 10:59:15.407403,676564737,2,39.8055521,32.3825379,100,729.5469,59.41209,0,504,-8.45717
186629,2023-01-20 10:59:16.407291,677564664,2,39.8055755,32.3825544,100,729.561,59.50765,0,504,-8.45717
186953,2023-01-20 10:59:17.407363,678564692,2,39.8055965,32.3825708,100,729.5658,59.46114,0,504,-8.45717
187277,2023-01-20 10:59:18.407308,679564684,2,39.8056154,32.3825846,100,729.5724,59.457,0,504,-8.45717
187606,2023-01-20 10:59:19.407349,680564680,2,39.8056318,32.3825793,100,729.6429,59.3726,0,504,-8.45717
187929,2023-01-20 10:59:20.388669,681564666,2,39.8056458,32.3825462,100,729.8143,59.08161,0,504,-8.45717
188254,2023-01-20 10:59:21.387423,682564674,2,39.8056646,32.3824971,100,730.0672,58.75,0,504,-8.45717
188580,2023-01-20 10:59:22.387362,683564704,2,39.8056899,32.3824398,100,730.3242,58.71924,0,504,-8.45717
188904,2023-01-20 10:59:23.387384,684564692,2,39.8057137,32.382379,100,730.5681,58.59638,0,504,-8.45717
189232,2023-01-20 10:59:24.387453,685564749,2,39.8057334,32.382326,100,730.7729,58.42558,0,504,-8.45717
189557,2023-01-20 10:59:25.387443,686564746,2,39.8057428,32.3822892,100,730.9,58.34145,0,504,-8.45717
189885,2023-01-20 10:59:26.387382,687564683,2,39.8057331,32.3822646,100,730.9376,58.22528,0,504,-8.45717
190209,2023-01-20 10:59:27.387369,688564680,2,39.8057112,32.3822455,100,730.9258,58.12622,0,504,-8.45717
190533,2023-01-20 10:59:28.387401,689564705,2,39.80569,32.3822317,100,730.903,58.04616,0,504,-8.45717
190864,2023-01-20 10:59:29.385965,690564671,2,39.8056692,32.3822194,100,730.8781,58.10854,0,504,-8.45717
191187,2023-01-20 10:59:30.367588,691564725,2,39.8056454,32.3822037,100,730.8555,58.17657,0,504,-8.45717
191513,2023-01-20 10:59:31.367368,692564678,2,39.8056106,32.3821772,100,730.8354,58.19983,0,504,-8.45717
191838,2023-01-20 10:59:32.367431,693564730,2,39.8055635,32.3821427,100,730.8098,58.38058,0,504,-8.45717
192165,2023-01-20 10:59:33.367396,694564697,2,39.8055101,32.3821037,100,730.7877,58.57246,0,504,-8.45717
192494,2023-01-20 10:59:34.367370,695564673,2,39.8054565,32.3820633,100,730.7779,58.64067,0,504,-8.45717
192821,2023-01-20 10:59:35.367386,696564683,2,39.8054028,32.3820212,100,730.7815,58.597,0,504,-8.45717
193148,2023-01-20 10:59:36.367377,697564681,2,39.8053504,32.3819797,100,730.7948,58.59893,0,504,-8.45717
193475,2023-01-20 10:59:37.367381,698564677,2,39.8052953,32.3819388,100,730.8082,58.57041,0,504,-8.45717
193801,2023-01-20 10:59:38.367377,699564683,2,39.8052394,32.3818976,100,730.8294,58.49347,0,504,-8.45717
194130,2023-01-20 10:59:39.367394,700564691,2,39.8051856,32.381856,100,730.8652,58.39832,0,504,-8.45717
194456,2023-01-20 10:59:40.347019,701564682,2,39.8051321,32.3818146,100,730.9099,58.34237,0,504,-8.45717
194829,2023-01-20 10:59:41.347007,702564701,2,39.8050767,32.3817738,100,730.9565,58.25633,0,504,-8.45717
195154,2023-01-20 10:59:42.346966,703564673,2,39.8050236,32.3817324,100,731.0186,58.19447,0,504,-8.45717
195480,2023-01-20 10:59:43.346954,704564678,2,39.8049699,32.3816902,100,731.0914,58.11609,0,504,-8.45717
195810,2023-01-20 10:59:44.346940,705564661,2,39.8049141,32.3816498,100,731.1616,58.02938,0,504,-8.45717
196136,2023-01-20 10:59:45.347030,706564739,2,39.8048595,32.38161,100,731.2195,57.88055,0,504,-8.45717
196464,2023-01-20 10:59:46.346966,707565059,2,39.8048048,32.3815689,100,731.2593,57.84083,0,504,-8.45717
196790,2023-01-20 10:59:47.347678,708565405,2,39.8047499,32.3815293,100,731.2759,57.87567,0,504,-8.45717
197117,2023-01-20 10:59:48.347216,709565071,2,39.804696,32.3814878,100,731.2853,57.86528,0,504,-8.45717
197447,2023-01-20 10:59:49.327612,710565376,2,39.8046411,32.3814478,100,731.2698,57.90208,0,504,-8.45717
197774,2023-01-20 10:59:50.334066,711565380,2,39.8045871,32.3814063,100,731.2448,57.98112,0,504,-8.45717
198101,2023-01-20 10:59:51.327420,712565377,2,39.804532,32.3813649,100,731.199,58.01713,0,504,-8.45717
198428,2023-01-20 10:59:52.327416,713565379,2,39.8044773,32.3813239,100,731.1362,58.00976,0,504,-8.45717
198754,2023-01-20 10:59:53.327395,714565383,2,39.8044227,32.3812825,100,731.0138,58.25452,0,504,-8.45717
199084,2023-01-20 10:59:54.327424,715565383,2,39.8043685,32.381241,100,730.8912,58.32565,0,504,-8.45717
199409,2023-01-20 10:59:55.327389,716565378,2,39.8043142,32.3812008,100,730.7705,58.35213,0,504,-8.45717
199737,2023-01-20 10:59:56.327418,717565378,2,39.8042594,32.3811607,100,730.6524,58.46158,0,504,-8.45717
200063,2023-01-20 10:59:57.327436,718565388,2,39.8042047,32.3811194,100,730.5407,58.63955,0,504,-8.45717
200438,2023-01-20 10:59:58.315784,719565378,2,39.80415,32.3810787,100,730.4322,58.72433,0,504,-8.45717
200767,2023-01-20 10:59:59.307283,720565372,2,39.8040954,32.3810375,100,730.3291,58.82081,0,504,-8.45717
201093,2023-01-20 11:00:00.307169,721565428,2,39.8040403,32.3809966,100,730.2284,58.91946,0,504,-8.45717
201421,2023-01-20 11:00:01.307037,722565375,2,39.8039865,32.3809556,100,730.1404,59.05257,0,504,-8.45717
201747,2023-01-20 11:00:02.307117,723565418,2,39.8039339,32.3809145,100,730.0731,59.15583,0,504,-8.45717
202074,2023-01-20 11:00:03.307069,724565377,2,39.8038795,32.3808747,100,729.9946,59.24541,0,504,-8.45717
202403,2023-01-20 11:00:04.307070,725565372,2,39.8038251,32.3808342,100,729.9133,59.34554,0,504,-8.45717
202730,2023-01-20 11:00:05.307071,726565376,2,39.80377,32.3807928,100,729.827,59.44013,0,504,-8.45717
203057,2023-01-20 11:00:06.307083,727565381,2,39.8037155,32.380751,100,729.7386,59.49408,0,504,-8.45717
203384,2023-01-20 11:00:07.307042,728565380,2,39.8036602,32.3807093,100,729.6436,59.56472,0,504,-8.45717
203709,2023-01-20 11:00:08.297065,729565367,2,39.8036058,32.3806673,100,729.5472,59.6456,0,504,-8.45717
204038,2023-01-20 11:00:09.287486,730565392,2,39.8035531,32.3806271,100,729.4489,59.75912,0,504,-8.45717
204364,2023-01-20 11:00:10.287428,731565380,2,39.8035,32.3805872,100,729.3452,59.8963,0,504,-8.45717
204690,2023-01-20 11:00:11.287413,732565376,2,39.8034441,32.3805462,100,729.2302,59.93004,0,504,-8.45717
205018,2023-01-20 11:00:12.287416,733565372,2,39.8033883,32.3805055,100,729.1109,59.99001,0,504,-8.45717
205344,2023-01-20 11:00:13.287409,734565390,2,39.8033329,32.3804645,100,728.989,60.01234,0,504,-8.45717
205723,2023-01-20 11:00:14.287434,735565386,2,39.8032788,32.3804237,100,728.8663,60.13609,0,504,-8.45717
206049,2023-01-20 11:00:15.287451,736565428,2,39.8032261,32.3803828,100,728.744,60.26612,0,504,-8.45717
206376,2023-01-20 11:00:16.287416,737565377,2,39.8031725,32.3803424,100,728.6141,60.41455,0,504,-8.45717
206703,2023-01-20 11:00:17.287474,738565419,2,39.8031172,32.3803016,100,728.4752,60.59354,0,504,-8.45717
207030,2023-01-20 11:00:18.267615,739565374,2,39.8030622,32.3802608,100,728.3843,60.66674,0,504,-8.45717
207358,2023-01-20 11:00:19.267430,740565379,2,39.8030074,32.3802192,100,728.3063,60.70541,0,504,-8.45717
207687,2023-01-20 11:00:20.267440,741565384,2,39.8029529,32.3801787,100,728.2109,60.78226,0,504,-8.45717
208012,2023-01-20 11:00:21.267445,742565368,2,39.8028993,32.3801388,100,728.1436,60.89206,0,504,-8.45717
208340,2023-01-20 11:00:22.267411,743565378,2,39.8028451,32.380098,100,728.1597,60.94061,0,504,-8.45717
208666,2023-01-20 11:00:23.267426,744565382,2,39.8027903,32.3800577,100,728.1854,60.93114,0,504,-8.45717
208996,2023-01-20 11:00:24.267418,745565382,2,39.802735,32.3800168,100,728.2252,60.86922,0,504,-8.45717
209322,2023-01-20 11:00:25.267419,746565375,2,39.8026811,32.3799744,100,728.2859,60.75391,0,504,-8.45717
209648,2023-01-20 11:00:26.267408,747565369,2,39.8026277,32.3799318,100,728.3611,60.73535,0,504,-8.45717
209976,2023-01-20 11:00:27.267444,748565390,2,39.8025735,32.3798903,100,728.444,60.61308,0,504,-8.45717
210302,2023-01-20 11:00:28.247541,749565375,2,39.80252,32.379849,100,728.5398,60.58722,0,504,-8.45717
210631,2023-01-20 11:00:29.247618,750565368,2,39.8024655,32.3798094,100,728.6392,60.59816,0,504,-8.45717
210957,2023-01-20 11:00:30.247478,751565425,2,39.8024113,32.3797695,100,728.7529,60.50499,0,504,-8.45717
211333,2023-01-20 11:00:31.247451,752565381,2,39.8023564,32.379729,100,728.8811,60.36662,0,504,-8.45717
211659,2023-01-20 11:00:32.247472,753565419,2,39.8023006,32.3796873,100,729.0271,60.19547,0,504,-8.45717
211986,2023-01-20 11:00:33.247441,754565372,2,39.8022454,32.3796455,100,729.1872,59.95874,0,504,-8.45717
212315,2023-01-20 11:00:34.247424,755565366,2,39.8021914,32.3796057,100,729.3334,59.78024,0,504,-8.45717
212642,2023-01-20 11:00:35.246952,756565683,2,39.8021383,32.3795666,100,729.3853,59.71518,0,504,-8.45717
212968,2023-01-20 11:00:36.246980,757565693,2,39.8020846,32.3795258,100,729.4317,59.60597,0,504,-8.45717
213296,2023-01-20 11:00:37.242804,758565688,2,39.8020301,32.3794836,100,729.4695,59.55777,0,504,-8.45717
213622,2023-01-20 11:00:38.227447,759565674,2,39.801974,32.3794412,100,729.4903,59.52925,0,504,-8.45717
213951,2023-01-20 11:00:39.227387,760565677,2,39.8019182,32.3794003,100,729.4919,59.49738,0,504,-8.45717
214277,2023-01-20 11:00:40.227351,761565670,2,39.8018634,32.3793597,100,729.4825,59.54487,0,504,-8.45717
214603,2023-01-20 11:00:41.227356,762565685,2,39.80181,32.3793184,100,729.468,59.53881,0,504,-8.45717
214931,2023-01-20 11:00:42.227316,763565681,2,39.8017558,32.3792766,100,729.4401,59.6101,0,504,-8.45717
215257,2023-01-20 11:00:43.227360,764565686,2,39.8017009,32.3792358,100,729.3928,59.66312,0,504,-8.45717
215587,2023-01-20 11:00:44.227326,765565688,2,39.8016454,32.379195,100,729.3302,59.71264,0,504,-8.45717
215912,2023-01-20 11:00:45.227404,766565728,2,39.80159,32.379154,100,729.2557,59.776,0,504,-8.45717
216239,2023-01-20 11:00:46.227329,767565656,2,39.8015355,32.379113,100,729.1722,59.84665,0,504,-8.45717
216566,2023-01-20 11:00:47.208307,768565707,2,39.8014813,32.3790728,100,729.0747,59.96262,0,504,-8.45717
216942,2023-01-20 11:00:48.207359,769565685,2,39.8014265,32.3790326,100,728.9619,60.08021,0,504,-8.45717
217270,2023-01-20 11:00:49.207371,770565714,2,39.8013719,32.3789917,100,728.8394,60.24807,0,504,-8.45717
217597,2023-01-20 11:00:50.207289,771565688,2,39.8013169,32.3789497,100,728.7354,60.39376,0,504,-8.45717
217925,2023-01-20 11:00:51.207338,772565693,2,39.8012623,32.3789085,100,728.8121,60.29019,0,504,-8.45717
218253,2023-01-20 11:00:52.207342,773565689,2,39.8012079,32.3788677,100,728.9597,60.13843,0,504,-8.45717
218579,2023-01-20 11:00:53.207326,774565693,2,39.8011551,32.3788274,100,729.1094,59.97691,0,504,-8.45717
218906,2023-01-20 11:00:54.188497,775565709,2,39.8011016,32.3787866,100,729.2653,59.83286,0,504,-8.45717
219235,2023-01-20 11:00:55.207305,776565667,2,39.8010471,32.3787466,100,729.4225,59.56084,0,504,-8.45717
219561,2023-01-20 11:00:56.207312,777565661,2,39.8009909,32.3787049,100,729.5906,59.31203,0,504,-8.45717
219886,2023-01-20 11:00:57.187523,778565683,2,39.8009352,32.378664,100,729.7601,59.25493,0,504,-8.45717
220212,2023-01-20 11:00:58.187406,779565678,2,39.8008818,32.3786228,100,729.9344,58.99769,0,504,-8.45717
220541,2023-01-20 11:00:59.187364,780565687,2,39.8008294,32.3785818,100,730.1115,58.84346,0,504,-8.45717
220867,2023-01-20 11:01:00.187405,781565732,2,39.800775,32.3785415,100,730.291,58.68275,0,504,-8.45717
221194,2023-01-20 11:01:01.187391,782565721,2,39.80072,32.3785005,100,730.4775,58.5549,0,504,-8.45717
221521,2023-01-20 11:01:02.187516,783565864,2,39.8006649,32.3784596,100,730.6682,58.43846,0,504,-8.45717
221848,2023-01-20 11:01:03.187346,784565694,2,39.8006113,32.3784183,100,730.8638,58.27254,0,504,-8.45717
222226,2023-01-20 11:01:04.187355,785565693,2,39.8005564,32.378376,100,731.0687,58.04737,0,504,-8.45717
222553,2023-01-20 11:01:05.187333,786565683,2,39.8005043,32.3783366,100,731.2641,57.85961,0,504,-8.45717
222878,2023-01-20 11:01:06.170419,787565703,2,39.8004592,32.3783034,100,731.4328,57.69956,0,504,-8.45717
223203,2023-01-20 11:01:07.167421,788565681,2,39.8004281,32.3782808,100,731.5493,57.55849,0,504,-8.45717
223531,2023-01-20 11:01:08.167438,789565687,2,39.8004069,32.3782646,100,731.6329,57.57953,0,504,-8.45717
223858,2023-01-20 11:01:09.167369,790565702,2,39.8003877,32.3782494,100,731.7292,57.64322,0,504,-8.45717
224181,2023-01-20 11:01:10.167340,791565678,2,39.800368,32.378235,100,731.8272,57.62514,0,504,-8.45717
224505,2023-01-20 11:01:11.167357,792565691,2,39.8003532,32.3782183,100,731.9266,57.58393,0,504,-8.45717
224831,2023-01-20 11:01:12.167373,793565699,2,39.8003582,32.3781941,100,732.0226,57.71615,0,504,-8.45717
225157,2023-01-20 11:01:13.167301,794565667,2,39.8003769,32.378155,100,732.1571,57.60947,0,504,-8.45717
225484,2023-01-20 11:01:14.167347,795565678,2,39.8004029,32.3781006,100,732.3418,57.28749,0,504,-8.45717
225810,2023-01-20 11:01:15.147161,796565732,2,39.8004312,32.3780408,100,732.5729,57.03627,0,504,-8.45717
226134,2023-01-20 11:01:16.152002,797565701,2,39.800458,32.3779872,100,732.777,56.68774,0,504,-8.45717
226459,2023-01-20 11:01:17.146981,798565725,2,39.8004783,32.3779446,100,732.938,56.36911,0,504,-8.45717
226788,2023-01-20 11:01:18.146969,799565704,2,39.8004932,32.3779282,100,732.9924,56.39673,0,504,-8.45717
227113,2023-01-20 11:01:19.146897,800565666,2,39.8005115,32.3779343,100,732.9484,56.43066,0,504,-8.45717
227436,2023-01-20 11:01:20.146962,801565699,2,39.8005316,32.3779497,100,732.8641,56.24634,0,504,-8.45717
227760,2023-01-20 11:01:21.146941,802565689,2,39.8005523,32.3779656,100,732.7776,56.35563,0,504,-8.45717
228091,2023-01-20 11:01:22.146963,803565687,2,39.8005743,32.3779809,100,732.6932,56.3829,0,504,-8.45717
228417,2023-01-20 11:01:23.146952,804565686,2,39.8006017,32.3780009,100,732.585,56.53432,0,504,-8.45717
228744,2023-01-20 11:01:24.146963,805565683,2,39.8006404,32.3780312,100,732.4255,56.83978,0,504,-8.45717
229071,2023-01-20 11:01:25.141261,806565678,2,39.80069,32.3780687,100,732.2299,57.0396,0,504,-8.45717
229397,2023-01-20 11:01:26.127526,807565684,2,39.8007461,32.3781094,100,732.0195,57.20421,0,504,-8.45717
229724,2023-01-20 11:01:27.127356,808565689,2,39.8008025,32.3781507,100,731.811,57.23065,0,504,-8.45717
230051,2023-01-20 11:01:28.127358,809565690,2,39.8008556,32.378191,100,731.6133,57.41376,0,504,-8.45717
230379,2023-01-20 11:01:29.127342,810565681,2,39.800907,32.3782305,100,731.424,57.76917,0,504,-8.45717
230705,2023-01-20 11:01:30.127383,811565726,2,39.8009593,32.3782724,100,731.2288,58.06512,0,504,-8.45717
231031,2023-01-20 11:01:31.127314,812565674,2,39.8010156,32.3783131,100,731.0397,58.27262,0,504,-8.45717
231405,2023-01-20 11:01:32.127382,813565719,2,39.8010705,32.3783544,100,730.8536,58.34201,0,504,-8.45717
231732,2023-01-20 11:01:33.127325,814565680,2,39.8011247,32.3783958,100,730.6721,58.40394,0,504,-8.45717
232062,2023-01-20 11:01:34.127341,815565675,2,39.8011799,32.3784369,100,730.4951,58.50909,0,504,-8.45717
232388,2023-01-20 11:01:35.107362,816565683,2,39.801234,32.378476,100,730.3301,58.71779,0,504,-8.45717
232715,2023-01-20 11:01:36.107410,817565700,2,39.8012878,32.3785155,100,730.1678,58.98565,0,504,-8.45717
233041,2023-01-20 11:01:37.107292,818565686,2,39.801341,32.3785573,100,730.2084,58.91934,0,504,-8.45717
233368,2023-01-20 11:01:38.107291,819565666,2,39.8013968,32.378598,100,730.3365,58.85784,0,504,-8.45717
233696,2023-01-20 11:01:39.107278,820565672,2,39.8014524,32.3786382,100,730.4616,58.68176,0,504,-8.45717
234022,2023-01-20 11:01:40.107303,821565686,2,39.8015063,32.3786807,100,730.5654,58.52423,0,504,-8.45717
234348,2023-01-20 11:01:41.107311,822565683,2,39.8015608,32.3787222,100,730.6714,58.49744,0,504,-8.45717
234674,2023-01-20 11:01:42.107260,823565665,2,39.8016163,32.3787629,100,730.7808,58.40219,0,504,-8.45717
