LineNo,UTC_Approx,TimeUS,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
151844,2023-01-20 10:57:31.131661,572068995,0,0.08,0.01,0.08,0.19,0,0.006871638,0.08909588,0.02049057,0,48,107327,0,0
151878,2023-01-20 10:57:31.231675,572168993,0,0.07,0.01,0.08,0.18,0,0.006818605,0.08909588,0.02049057,0,48,107327,0,0
151911,2023-01-20 10:57:31.331665,572268986,0,0.07,0.01,0.07,0.18,0,0.006907355,0.08909588,0.02049057,0,48,107327,0,0
151943,2023-01-20 10:57:31.431663,572368985,0,0.05,0.01,0.05,0.18,0,0.006851802,0.08909588,0.02049057,0,48,107327,0,0
151974,2023-01-20 10:57:31.531669,572468987,0,0.05,0.01,0.05,0.18,0,0.006932252,0.08909588,0.02049057,0,48,107327,0,0
152008,2023-01-20 10:57:31.631672,572568986,0,0.06,0.01,0.09,0.14,0,0.006882636,0.08909588,0.02049057,0,48,107327,0,0
152040,2023-01-20 10:57:31.731674,572668983,0,0.06,0.01,0.07,0.19,0,0.006973499,0.08909588,0.02049057,0,48,107327,0,0
152075,2023-01-20 10:57:31.831671,572768987,0,0.06,0.01,0.09,0.17,0,0.00692862,0.08909588,0.02049057,0,48,107327,0,0
152106,2023-01-20 10:57:31.931641,572868989,0,0.06,0.01,0.1,0.19,0,0.00704745,0.08909588,0.02049057,0,48,107327,0,0
152139,2023-01-20 10:57:32.031626,572968986,0,0.04,0.01,0.1,0.15,0,0.007023581,0.08909588,0.02049057,0,48,107327,0,0
152170,2023-01-20 10:57:32.131659,573068987,0,0.04,0.01,0.08,0.15,0,0.007136881,0.08909588,0.02049057,0,48,107327,0,0
152202,2023-01-20 10:57:32.231691,573168995,0,0.1,0.01,0.1,0.14,0,0.007105396,0.08909588,0.02049057,0,48,107327,0,0
152235,2023-01-20 10:57:32.331688,573268986,0,0.1,0.01,0.09,0.16,0,0.007192271,0.08909588,0.02049057,0,48,107327,0,0
152267,2023-01-20 10:57:32.431705,573369002,0,0.21,0.01,0.08,0.17,0,0.007166278,0.08909588,0.02049057,0,48,107327,0,0
152299,2023-01-20 10:57:32.531678,573468987,0,0.21,0.01,0.08,0.13,0,0.007242201,0.08909588,0.02049057,0,48,107327,0,0
152333,2023-01-20 10:57:32.631659,573568982,0,0.07,0,0.07,0.14,0,0.007229888,0.08909588,0.02049057,0,48,107327,0,0
152365,2023-01-20 10:57:32.731639,573668982,0,0.07,0,0.08,0.1,0,0.007320108,0.08909588,0.02049057,0,48,107327,0,0
152399,2023-01-20 10:57:32.831630,573768986,0,0.06,0,0.06,0.15,0,0.007291977,0.08909588,0.02049057,0,48,107327,0,0
152430,2023-01-20 10:57:32.931632,573868986,0,0.06,0,0.06,0.09,0,0.007376682,0.08909588,0.02049057,0,48,107327,0,0
152463,2023-01-20 10:57:33.031637,573968985,0,0.01,0,0.03,0.13,0,0.007373698,0.08909588,0.02049057,0,48,107327,0,0
152497,2023-01-20 10:57:33.131656,574068986,0,0.01,0,0.02,0.09,0,0.007465755,0.08909588,0.02049057,0,48,107327,0,0
152529,2023-01-20 10:57:33.231664,574168986,0,0.23,0.01,0,0.13,0,0.007485678,0.08909588,0.02049057,0,48,107327,0,0
152562,2023-01-20 10:57:33.331648,574268984,0,0.23,0.01,0.03,0.12,0,0.00757574,0.08909588,0.02049057,0,48,107327,0,0
152594,2023-01-20 10:57:33.431672,574369013,0,0.22,0,0.03,0.18,0,0.00754275,0.08909588,0.02049057,0,48,107327,0,0
152625,2023-01-20 10:57:33.531662,574468986,0,0.22,0,0.03,0.19,0,0.007559913,0.08909588,0.02049057,0,48,107327,0,0
152660,2023-01-20 10:57:33.631674,574568981,0,0.22,0,0.02,0.22,0,0.007470954,0.08909588,0.02049057,0,48,107327,0,0
152691,2023-01-20 10:57:33.731692,574668981,0,0.22,0,0.03,0.21,0,0.007437263,0.08909588,0.02049057,0,48,107327,0,0
152726,2023-01-20 10:57:33.828845,574768986,0,0.3,0,0,0.16,0,0.007303734,0.08909588,0.02049057,0,48,107327,0,0
152760,2023-01-20 10:57:33.919812,574868985,0,0.3,0,0.01,0.18,0,0.007280048,0.08909588,0.02049057,0,48,107327,0,0
152793,2023-01-20 10:57:34.011844,574968982,0,0.28,0,0.01,0.2,0,0.007272498,0.08909588,0.02049057,0,48,107327,0,0
152824,2023-01-20 10:57:34.111824,575068990,0,0.28,0,0.02,0.18,0,0.007168543,0.08909588,0.02049057,0,48,107327,0,0
152856,2023-01-20 10:57:34.211799,575168986,0,0.23,0,0.02,0.18,0,0.007187341,0.08909588,0.02049057,0,48,107327,0,0
152889,2023-01-20 10:57:34.311860,575269020,0,0.23,0,0.03,0.17,0,0.007116886,0.08909588,0.02049057,0,48,107327,0,0
152921,2023-01-20 10:57:34.411873,575369010,0,0.19,0,0.03,0.14,0,0.007166276,0.08909588,0.02049057,0,48,107327,0,0
152952,2023-01-20 10:57:34.511858,575469002,0,0.19,0,0.03,0.19,0,0.007097944,0.08909588,0.02049057,0,48,107327,0,0
152986,2023-01-20 10:57:34.611843,575568991,0,0.2,0,0.03,0.17,0,0.00714676,0.08909588,0.02049057,0,48,107327,0,0
153018,2023-01-20 10:57:34.711859,575668986,0,0.2,0,0.01,0.16,0,0.007095749,0.08909588,0.02049057,0,48,107327,0,0
153053,2023-01-20 10:57:34.813179,575768986,0,0.13,0.01,0.01,0.14,0,0.007160485,0.08909588,0.02049057,0,48,107327,0,0
153084,2023-01-20 10:57:34.924151,575868995,0,0.13,0.01,0,0.18,0,0.007107621,0.08909588,0.02049057,0,48,107327,0,0
153117,2023-01-20 10:57:35.028769,575968985,0,0.19,0,0,0.13,0,0.007049128,0.08909588,0.02049057,0,48,107327,0,0
153148,2023-01-20 10:57:35.119710,576068986,0,0.19,0,0,0.15,0,0.007088497,0.08909588,0.02049057,0,48,107327,0,0
153180,2023-01-20 10:57:35.211714,576168991,0,0.22,0.01,0,0.18,0,0.007129468,0.08909588,0.02049057,0,48,107327,0,0
153213,2023-01-20 10:57:35.311687,576268985,0,0.22,0.01,0.01,0.17,0,0.007078416,0.08909588,0.02049057,0,48,107327,0,0
153245,2023-01-20 10:57:35.411686,576368998,0,0.12,0.01,0.03,0.14,0,0.007121623,0.08909588,0.02049057,0,48,107327,0,0
153276,2023-01-20 10:57:35.511731,576469011,0,0.12,0.01,0.02,0.16,0,0.007067857,0.08909588,0.02049057,0,48,107327,0,0
153310,2023-01-20 10:57:35.611730,576568982,0,0.19,0.01,0.04,0.16,0,0.00711009,0.08909588,0.02049057,0,48,107327,0,0
153342,2023-01-20 10:57:35.711726,576668986,0,0.19,0.01,0.02,0.15,0,0.007056343,0.08909588,0.02049057,0,48,107327,0,0
153377,2023-01-20 10:57:35.811729,576769002,0,0.11,0.01,0.02,0.09,0,0.007097947,0.08909588,0.02049057,0,48,107327,0,0
153408,2023-01-20 10:57:35.911662,576868982,0,0.11,0.01,0.01,0.19,0,0.00704381,0.08909588,0.02049057,0,48,107327,0,0
153441,2023-01-20 10:57:36.011631,576968994,0,0.11,0.01,0.01,0.19,0,0.007085609,0.08909588,0.02049057,0,48,107327,0,0
153472,2023-01-20 10:57:36.111626,577068995,0,0.11,0.01,0.02,0.15,0,0.007029703,0.08909588,0.02049057,0,48,107327,0,0
153504,2023-01-20 10:57:36.211610,577168982,0,0.12,0.01,0.01,0.11,0,0.007078493,0.08909588,0.02049057,0,48,107327,0,0
153537,2023-01-20 10:57:36.311630,577268985,0,0.12,0.01,0,0.15,0,0.007035151,0.08909588,0.02049057,0,48,107327,0,0
153569,2023-01-20 10:57:36.411685,577369026,0,0.1,0.01,0.01,0.16,0,0.007069949,0.08909588,0.02049057,0,48,107327,0,0
153600,2023-01-20 10:57:36.511643,577468982,0,0.1,0.01,0.03,0.19,0,0.007018352,0.08909588,0.02049057,0,48,107327,0,0
153634,2023-01-20 10:57:36.611641,577568982,0,0.19,0.01,0.01,0.15,0,0.007080495,0.08909588,0.02049057,0,48,107327,0,0
153666,2023-01-20 10:57:36.711632,577668996,0,0.19,0.01,0.02,0.18,0,0.007049285,0.08909588,0.02049057,0,48,107327,0,0
153706,2023-01-20 10:57:36.811605,577768991,0,0.08,0.01,0.02,0.18,0,0.007105066,0.08909588,0.02049057,0,48,107327,0,0
153737,2023-01-20 10:57:36.911592,577868982,0,0.08,0.01,0.01,0.15,0,0.007061548,0.08909588,0.02049057,0,48,107327,0,0
153770,2023-01-20 10:57:37.011609,577968998,0,0.1,0.01,0.02,0.13,0,0.007120267,0.08909588,0.02049057,0,48,107327,0,0
153801,2023-01-20 10:57:37.111629,578068986,0,0.1,0.01,0.01,0.2,0,0.007100136,0.08909588,0.02049057,0,48,107327,0,0
153833,2023-01-20 10:57:37.211653,578168982,0,0.08,0.01,0.02,0.19,0,0.007202553,0.08909588,0.02049057,0,48,107327,0,0
153866,2023-01-20 10:57:37.311673,578269003,0,0.08,0.01,0.03,0.18,0,0.00721152,0.08909588,0.02049057,0,48,107327,0,0
153898,2023-01-20 10:57:37.411659,578368989,0,0.09,0.01,0.03,0.18,0,0.007344804,0.08909588,0.02049057,0,48,107327,0,0
153930,2023-01-20 10:57:37.511649,578468981,0,0.09,0.01,0.02,0.21,0,0.007389791,0.08909588,0.02049057,0,48,107327,0,0
153964,2023-01-20 10:57:37.611676,578569009,0,0.11,0.01,0,0.11,0,0.007548987,0.08909588,0.02049057,0,48,107327,0,0
153996,2023-01-20 10:57:37.711661,578668991,0,0.11,0.01,0.01,0.13,0,0.007616507,0.08909588,0.02049057,0,48,107327,0,0
154030,2023-01-20 10:57:37.811656,578768987,0,0.19,0.01,0.04,0.16,0,0.007760993,0.08909588,0.02049057,0,48,107327,0,0
154061,2023-01-20 10:57:37.911625,578868991,0,0.19,0.01,0.07,0.11,0,0.007784042,0.08909588,0.02049057,0,48,107327,0,0
154094,2023-01-20 10:57:38.011596,578968988,0,0.12,0.01,0.09,0.17,0,0.007888262,0.08909588,0.02049057,0,48,107327,0,0
154125,2023-01-20 10:57:38.111622,579068982,0,0.12,0.01,0.09,0.13,0,0.007852585,0.08909588,0.02049057,0,48,107327,0,0
154158,2023-01-20 10:57:38.211659,579168991,0,0.1,0.01,0.08,0.1,0,0.007931392,0.08909588,0.02049057,0,48,107327,0,0
154191,2023-01-20 10:57:38.311643,579268986,0,0.1,0.01,0.09,0.17,0,0.007921166,0.08909588,0.02049057,0,48,107327,0,0
154223,2023-01-20 10:57:38.411637,579368989,0,0.11,0.01,0.1,0.2,0,0.008016783,0.08909588,0.02049057,0,48,107327,0,0
154254,2023-01-20 10:57:38.511651,579468991,0,0.11,0.01,0.06,0.18,0,0.008012725,0.08909588,0.02049057,0,48,107327,0,0
154288,2023-01-20 10:57:38.611654,579568987,0,0.16,0.01,0.08,0.17,0,0.00812644,0.08909588,0.02049057,0,48,107327,0,0
154320,2023-01-20 10:57:38.711631,579668986,0,0.16,0.01,0.06,0.2,0,0.008100655,0.08909588,0.02049057,0,48,107327,0,0
154355,2023-01-20 10:57:38.811616,579768991,0,0.08,0.01,0.09,0.15,0,0.008165153,0.08909588,0.02049057,0,48,107327,0,0
154388,2023-01-20 10:57:38.911614,579868993,0,0.08,0.01,0.06,0.17,0,0.008122629,0.08909588,0.02049057,0,48,107327,0,0
154422,2023-01-20 10:57:39.011610,579968989,0,0.12,0.01,0.08,0.17,0,0.008188089,0.08909588,0.02049057,0,48,107327,0,0
154453,2023-01-20 10:57:39.111645,580068995,0,0.12,0.01,0.07,0.14,0,0.008132419,0.08909588,0.02049057,0,48,107327,0,0
154485,2023-01-20 10:57:39.211658,580168986,0,0.17,0.01,0.1,0.2,0,0.008193683,0.08909588,0.02049057,0,48,107327,0,0
154518,2023-01-20 10:57:39.311630,580268989,0,0.17,0.01,0.06,0.15,0,0.008134054,0.08909588,0.02049057,0,48,107327,0,0
154550,2023-01-20 10:57:39.411616,580368998,0,0.1,0.01,0.09,0.18,0,0.008174255,0.08909588,0.02049057,0,48,107327,0,0
154582,2023-01-20 10:57:39.511635,580468982,0,0.1,0.01,0.09,0.15,0,0.008089374,0.08909588,0.02049057,0,48,107327,0,0
154616,2023-01-20 10:57:39.611670,580568989,0,0.12,0.01,0.07,0.18,0,0.00811848,0.08909588,0.02049057,0,48,107327,0,0
154648,2023-01-20 10:57:39.711669,580669000,0,0.12,0.01,0.06,0.18,0,0.008019023,0.08909588,0.02049057,0,48,107327,0,0
154683,2023-01-20 10:57:39.811636,580768982,0,0.15,0.01,0.06,0.14,0,0.008065894,0.08909588,0.02049057,0,48,107327,0,0
154714,2023-01-20 10:57:39.911616,580868993,0,0.15,0.01,0.06,0.12,0,0.007991892,0.08909588,0.02049057,0,48,107327,0,0
154748,2023-01-20 10:57:40.011598,580968998,0,0.17,0.01,0.05,0.19,0,0.008029427,0.08909588,0.02049057,0,48,107327,0,0
154779,2023-01-20 10:57:40.111622,581068982,0,0.17,0.01,0.05,0.16,0,0.007943911,0.08909588,0.02049057,0,48,107327,0,0
154812,2023-01-20 10:57:40.211662,581168987,0,0.14,0.01,0.06,0.15,0,0.007978232,0.08909588,0.02049057,0,48,107327,0,0
154845,2023-01-20 10:57:40.311676,581269013,0,0.14,0.01,0.04,0.09,0,0.007893896,0.08909588,0.02049057,0,48,107327,0,0
154877,2023-01-20 10:57:40.411637,581368984,0,0.19,0.01,0.05,0.18,0,0.007928945,0.08909588,0.02049057,0,48,107327,0,0
154909,2023-01-20 10:57:40.511639,581468984,0,0.19,0.01,0.04,0.21,0,0.007837836,0.08909588,0.02049057,0,48,107327,0,0
154943,2023-01-20 10:57:40.611653,581568995,0,0.1,0.01,0.03,0.18,0,0.007864376,0.08909588,0.02049057,0,48,107327,0,0
154975,2023-01-20 10:57:40.711647,581668981,0,0.1,0.01,0.04,0.11,0,0.007792586,0.08909588,0.02049057,0,48,107327,0,0
155010,2023-01-20 10:57:40.811651,581768981,0,0.16,0.01,0.05,0.19,0,0.007849665,0.08909588,0.02049057,0,48,107327,0,0
155041,2023-01-20 10:57:40.911639,581868997,0,0.16,0.01,0.04,0.16,0,0.007791768,0.08909588,0.02049057,0,48,107327,0,0
155074,2023-01-20 10:57:41.011611,581968991,0,0.27,0.01,0.01,0.12,0,0.007869561,0.08909588,0.02049057,0,48,107327,0,0
155105,2023-01-20 10:57:41.111632,582068987,0,0.27,0.01,0.03,0.14,0,0.007797956,0.08909588,0.02049057,0,48,107327,0,0
155138,2023-01-20 10:57:41.211650,582168986,0,0.17,0.01,0.04,0.2,0,0.007866181,0.08909588,0.02049057,0,48,107327,0,0
155171,2023-01-20 10:57:41.311630,582268988,0,0.17,0.01,0.02,0.12,0,0.00783908,0.08909588,0.02049057,0,48,107327,0,0
155203,2023-01-20 10:57:41.411611,582368985,0,0.17,0.01,0.02,0.12,0,0.007916795,0.08909588,0.02049057,0,48,107327,0,0
155235,2023-01-20 10:57:41.511640,582468985,0,0.17,0.01,0.02,0.1,0,0.007857827,0.08909588,0.02049057,0,48,107327,0,0
155269,2023-01-20 10:57:41.611665,582568986,0,0.16,0.01,0.01,0.18,0,0.007929734,0.08909588,0.02049057,0,48,107327,0,0
155300,2023-01-20 10:57:41.711649,582668982,0,0.16,0.01,0.02,0.13,0,0.007867207,0.08909588,0.02049057,0,48,107327,0,0
155336,2023-01-20 10:57:41.811632,582768981,0,0.09,0.01,0.02,0.15,0,0.007948673,0.08909588,0.02049057,0,48,107327,0,0
155367,2023-01-20 10:57:41.911594,582868988,0,0.09,0.01,0,0.12,0,0.007893771,0.08909588,0.02049057,0,48,107327,0,0
155400,2023-01-20 10:57:42.011573,582969000,0,0.18,0.02,0.01,0.2,0,0.007962594,0.08909588,0.02049057,0,48,107327,0,0
155431,2023-01-20 10:57:42.111631,583068997,0,0.18,0.02,0,0.19,0,0.007902797,0.08909588,0.02049057,0,48,107327,0,0
155465,2023-01-20 10:57:42.211670,583168986,0,0.14,0.02,0,0.18,0,0.007968098,0.08909588,0.02049057,0,48,107327,0,0
155498,2023-01-20 10:57:42.311648,583268988,0,0.14,0.02,0,0.15,0,0.007896219,0.08909588,0.02049057,0,48,107327,0,0
155530,2023-01-20 10:57:42.411624,583368984,0,0.09,0.02,0,0.15,0,0.007956123,0.08909588,0.02049057,0,48,107327,0,0
155562,2023-01-20 10:57:42.511643,583468986,0,0.09,0.02,0.01,0.21,0,0.007875578,0.08909588,0.02049057,0,48,107327,0,0
155596,2023-01-20 10:57:42.611659,583568985,0,0.19,0.01,0.04,0.2,0,0.007946011,0.08909588,0.02049057,0,48,107327,0,0
155627,2023-01-20 10:57:42.711663,583668982,0,0.19,0.01,0.02,0.18,0,0.007879931,0.08909588,0.02049057,0,48,107327,0,0
155663,2023-01-20 10:57:42.811669,583768985,0,0.2,0.01,0.02,0.17,0,0.007965564,0.08909588,0.02049057,0,48,107327,0,0
155694,2023-01-20 10:57:42.911638,583868988,0,0.2,0.01,0.03,0.18,0,0.007892644,0.08909588,0.02049057,0,48,107327,0,0
155726,2023-01-20 10:57:43.011607,583968985,0,0.27,0.01,0.02,0.18,0,0.007966216,0.08909588,0.02049057,0,48,107327,0,0
155758,2023-01-20 10:57:43.111628,584068983,0,0.27,0.01,0.02,0.08,0,0.007892943,0.08909588,0.02049057,0,48,107327,0,0
155791,2023-01-20 10:57:43.210608,584168992,0,0.15,0.01,0.02,0.15,0,0.007975512,0.08909588,0.02049057,0,48,107327,0,0
155824,2023-01-20 10:57:43.301598,584268984,0,0.15,0.01,0.02,0.12,0,0.007946273,0.08909588,0.02049057,0,48,107327,0,0
155854,2023-01-20 10:57:43.392595,584368984,0,0.15,0.01,0.03,0.13,0,0.008042894,0.08909588,0.02049057,0,48,107327,0,0
155888,2023-01-20 10:57:43.491888,584468986,0,0.14,0.01,0.01,0.1,0,0.007980683,0.08909588,0.02049057,0,48,107327,0,0
155921,2023-01-20 10:57:43.591910,584568982,0,0.14,0.01,0.03,0.17,0,0.008034943,0.08909588,0.02049057,0,48,107327,0,0
155954,2023-01-20 10:57:43.691908,584668982,0,0.05,0.01,0.03,0.22,0,0.007971446,0.08909588,0.02049057,0,48,107327,0,0
155988,2023-01-20 10:57:43.791908,584768986,0,0.05,0.01,0.02,0.13,0,0.008042648,0.08909588,0.02049057,0,48,107327,0,0
156023,2023-01-20 10:57:43.891845,584868988,0,0.05,0.01,0.03,0.13,0,0.007991266,0.08909588,0.02049057,0,48,107327,0,0
156053,2023-01-20 10:57:43.991770,584968984,0,0.05,0.01,0.03,0.23,0,0.008100208,0.08909588,0.02049057,0,48,107327,0,0
156088,2023-01-20 10:57:44.091805,585068986,0,0.13,0.01,0.04,0.11,0,0.008034063,0.08909588,0.02049057,0,48,107327,0,0
156119,2023-01-20 10:57:44.191849,585168986,0,0.13,0.01,0,0.14,0,0.008085966,0.08909588,0.02049057,0,48,107327,0,0
156155,2023-01-20 10:57:44.291788,585268984,0,0.09,0.01,0,0.17,0,0.00803417,0.08909588,0.02049057,0,48,107327,0,0
156185,2023-01-20 10:57:44.391724,585368988,0,0.09,0.01,0,0.13,0,0.008115717,0.08909588,0.02049057,0,48,107327,0,0
156219,2023-01-20 10:57:44.491731,585468986,0,0.11,0.01,0,0.13,0,0.008064074,0.08909588,0.02049057,0,48,107327,0,0
156251,2023-01-20 10:57:44.591752,585568990,0,0.11,0.01,0,0.12,0,0.008133608,0.08909588,0.02049057,0,48,107327,0,0
156284,2023-01-20 10:57:44.691761,585668997,0,0.18,0.01,0,0.13,0,0.008068711,0.08909588,0.02049057,0,48,107327,0,0
156318,2023-01-20 10:57:44.791752,585768986,0,0.18,0.01,0,0.21,0,0.008144457,0.08909588,0.02049057,0,48,107327,0,0
156351,2023-01-20 10:57:44.891720,585868984,0,0.12,0.01,0,0.17,0,0.00812725,0.08909588,0.02049057,0,48,107327,0,0
156381,2023-01-20 10:57:44.991687,585968983,0,0.12,0.01,0.01,0.11,0,0.008234731,0.08909588,0.02049057,0,48,107327,0,0
156415,2023-01-20 10:57:45.091726,586068986,0,0.17,0.01,0.01,0.16,0,0.008181105,0.08909588,0.02049057,0,48,107327,0,0
156446,2023-01-20 10:57:45.191767,586168985,0,0.17,0.01,0,0.15,0,0.008244434,0.08909588,0.02049057,0,48,107327,0,0
156481,2023-01-20 10:57:45.301893,586268984,0,0.26,0.01,0.02,0.15,0,0.008188621,0.08909588,0.02049057,0,48,107327,0,0
156513,2023-01-20 10:57:45.410592,586368989,0,0.13,0.01,0.02,0.14,0,0.00823512,0.08909588,0.02049057,0,48,107327,0,0
156545,2023-01-20 10:57:45.501537,586468985,0,0.13,0.01,0.03,0.15,0,0.008154551,0.08909588,0.02049057,0,48,107327,0,0
156578,2023-01-20 10:57:45.592484,586568984,0,0.13,0.01,0.03,0.14,0,0.008202386,0.08909588,0.02049057,0,48,107327,0,0
156612,2023-01-20 10:57:45.691724,586668986,0,0.21,0.01,0.01,0.22,0,0.008117737,0.08909588,0.02049057,0,48,107327,0,0
156646,2023-01-20 10:57:45.791734,586769012,0,0.21,0.01,0.02,0.17,0,0.008171325,0.08909588,0.02049057,0,48,107327,0,0
156679,2023-01-20 10:57:45.891695,586869006,0,0.17,0.01,0,0.16,0,0.008156608,0.08909588,0.02049057,0,48,107327,0,0
156709,2023-01-20 10:57:45.991641,586968987,0,0.17,0.01,0,0.14,0,0.008246003,0.08909588,0.02049057,0,48,107327,0,0
156743,2023-01-20 10:57:46.091660,587068986,0,0.14,0.01,0,0.14,0,0.008209619,0.08909588,0.02049057,0,48,107327,0,0
156774,2023-01-20 10:57:46.191691,587168993,0,0.14,0.01,0,0.11,0,0.00826402,0.08909588,0.02049057,0,48,107327,0,0
156809,2023-01-20 10:57:46.291685,587268984,0,0.14,0.01,0,0.18,0,0.00818761,0.08909588,0.02049057,0,48,107327,0,0
156839,2023-01-20 10:57:46.391693,587368991,0,0.14,0.01,0.01,0.14,0,0.008253704,0.08909588,0.02049057,0,48,107327,0,0
156873,2023-01-20 10:57:46.491691,587468995,0,0.1,0.01,0,0.11,0,0.008176533,0.08909588,0.02049057,0,48,107327,0,0
156905,2023-01-20 10:57:46.591672,587568984,0,0.1,0.01,0.01,0.24,0,0.008241863,0.08909588,0.02049057,0,48,107327,0,0
156938,2023-01-20 10:57:46.691683,587668986,0,0.18,0.01,0.01,0.19,0,0.008164254,0.08909588,0.02049057,0,48,107327,0,0
156972,2023-01-20 10:57:46.791703,587768997,0,0.18,0.01,0,0.1,0,0.008219515,0.08909588,0.02049057,0,48,107327,0,0
157005,2023-01-20 10:57:46.891669,587868981,0,0.19,0.01,0.01,0.22,0,0.008138955,0.08909588,0.02049057,0,48,107327,0,0
157035,2023-01-20 10:57:46.991658,587968991,0,0.19,0.01,0.01,0.14,0,0.008187042,0.08909588,0.02049057,0,48,107327,0,0
157069,2023-01-20 10:57:47.091696,588069010,0,0.24,0.01,0.01,0.1,0,0.00812717,0.08909588,0.02049057,0,48,107327,0,0
157100,2023-01-20 10:57:47.191714,588169005,0,0.24,0.01,0.02,0.14,0,0.008185842,0.08909588,0.02049057,0,48,107327,0,0
157135,2023-01-20 10:57:47.291686,588268984,0,0.26,0.01,0.02,0.19,0,0.008113367,0.08909588,0.02049057,0,48,107327,0,0
157165,2023-01-20 10:57:47.391692,588369000,0,0.26,0.01,0.03,0.13,0,0.00818038,0.08909588,0.02049057,0,48,107327,0,0
157199,2023-01-20 10:57:47.491673,588468982,0,0.12,0.01,0.04,0.19,0,0.008109308,0.08909588,0.02049057,0,48,107327,0,0
157231,2023-01-20 10:57:47.591674,588568984,0,0.12,0.01,0.02,0.15,0,0.008173275,0.08909588,0.02049057,0,48,107327,0,0
157264,2023-01-20 10:57:47.691687,588668989,0,0.15,0.01,0.02,0.16,0,0.008103805,0.08909588,0.02049057,0,48,107327,0,0
157298,2023-01-20 10:57:47.791695,588768988,0,0.15,0.01,0.02,0.13,0,0.008151245,0.08909588,0.02049057,0,48,107327,0,0
157331,2023-01-20 10:57:47.891652,588868985,0,0.21,0.01,0.03,0.2,0,0.008063943,0.08909588,0.02049057,0,48,107327,0,0
157361,2023-01-20 10:57:47.991610,588968988,0,0.21,0.01,0.01,0.16,0,0.008145852,0.08909588,0.02049057,0,48,107327,0,0
157395,2023-01-20 10:57:48.091641,589068985,0,0.15,0.02,0.01,0.22,0,0.008092299,0.08909588,0.02049057,0,48,107327,0,0
157426,2023-01-20 10:57:48.191692,589168994,0,0.15,0.02,0.01,0.17,0,0.008160165,0.08909588,0.02049057,0,48,107327,0,0
157461,2023-01-20 10:57:48.291684,589268988,0,0.25,0.02,0.02,0.15,0,0.008101157,0.08909588,0.02049057,0,48,107327,0,0
157491,2023-01-20 10:57:48.391681,589368991,0,0.25,0.02,0.01,0.15,0,0.008174204,0.08909588,0.02049057,0,48,107327,0,0
157525,2023-01-20 10:57:48.491694,589469002,0,0.16,0.02,0,0.14,0,0.008146489,0.08909588,0.02049057,0,48,107327,0,0
157557,2023-01-20 10:57:48.591679,589568984,0,0.16,0.02,0.01,0.09,0,0.008261691,0.08909588,0.02049057,0,48,107327,0,0
157591,2023-01-20 10:57:48.691679,589668986,0,0.09,0.01,0,0.15,0,0.00822196,0.08909588,0.02049057,0,48,107327,0,0
157625,2023-01-20 10:57:48.791678,589768987,0,0.09,0.01,0,0.16,0,0.008307344,0.08909588,0.02049057,0,48,107327,0,0
157660,2023-01-20 10:57:48.891660,589868984,0,0.1,0.01,0.01,0.1,0,0.008234621,0.08909588,0.02049057,0,48,107327,0,0
157690,2023-01-20 10:57:48.991658,589968998,0,0.1,0.01,0.01,0.15,0,0.008280992,0.08909588,0.02049057,0,48,107327,0,0
157724,2023-01-20 10:57:49.091661,590068981,0,0.08,0.01,0.01,0.15,0,0.008183368,0.08909588,0.02049057,0,48,107327,0,0
157756,2023-01-20 10:57:49.191697,590168994,0,0.08,0.01,0.01,0.13,0,0.008252009,0.08909588,0.02049057,0,48,107327,0,0
157791,2023-01-20 10:57:49.291706,590269004,0,0.12,0.01,0.01,0.18,0,0.008153542,0.08909588,0.02049057,0,48,107327,0,0
157821,2023-01-20 10:57:49.391715,590369017,0,0.12,0.01,0,0.14,0,0.008196918,0.08909588,0.02049057,0,48,107327,0,0
157855,2023-01-20 10:57:49.491676,590468980,0,0.16,0.01,0,0.17,0,0.008152712,0.08909588,0.02049057,0,48,107327,0,0
157887,2023-01-20 10:57:49.591717,590569024,0,0.16,0.01,0,0.13,0,0.008198374,0.08909588,0.02049057,0,48,107327,0,0
157920,2023-01-20 10:57:49.691686,590668985,0,0.16,0.01,0,0.19,0,0.008141517,0.08909588,0.02049057,0,48,107327,0,0
157954,2023-01-20 10:57:49.791708,590768999,0,0.16,0.01,0,0.15,0,0.008234679,0.08909588,0.02049057,0,48,107327,0,0
157987,2023-01-20 10:57:49.891652,590868984,0,0.08,0.01,0,0.19,0,0.008183461,0.08909588,0.02049057,0,48,107327,0,0
158017,2023-01-20 10:57:49.991629,590969007,0,0.08,0.01,0,0.16,0,0.008240822,0.08909588,0.02049057,0,48,107327,0,0
158051,2023-01-20 10:57:50.091640,591068981,0,0.17,0.01,0,0.13,0,0.008159522,0.08909588,0.02049057,0,48,107327,0,0
158127,2023-01-20 10:57:50.191695,591168992,0,0.17,0.01,0.01,0.1,0,0.008206611,0.08909588,0.02049057,0,48,107327,0,0
158162,2023-01-20 10:57:50.291694,591268997,0,0.07,0.01,0.01,0.21,0,0.008123631,0.08909588,0.02049057,0,48,107327,0,0
158192,2023-01-20 10:57:50.391691,591369005,0,0.07,0.01,0,0.13,0,0.008174148,0.08909588,0.02049057,0,48,107327,0,0
158226,2023-01-20 10:57:50.491649,591468981,0,0.11,0.01,0,0.19,0,0.008107428,0.08909588,0.02049057,0,48,107327,0,0
