LineNo,UTC_Approx,TimeUS,C,V00,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11
146127,2023-01-20 10:57:13.771678,554668988,0,8.37884E-05,7.014763E-06,7.409342E-06,6.43742E-06,0.03966159,0.04052419,0.007987192,0.484483,0.4875377,0.1253346,4.177531E-11,4.165669E-11
146292,2023-01-20 10:57:14.271703,555168996,0,8.350694E-05,6.878544E-06,7.266686E-06,6.655237E-06,0.03801543,0.03878,0.007930974,0.4670188,0.4696926,0.1249389,4.157297E-11,4.145738E-11
146458,2023-01-20 10:57:14.751465,555669010,0,8.397131E-05,7.040277E-06,7.427815E-06,6.201573E-06,0.03994305,0.04074362,0.008000287,0.4867985,0.4898476,0.1254847,4.179301E-11,4.167591E-11
146621,2023-01-20 10:57:15.251390,556168987,0,8.425268E-05,6.894243E-06,7.309232E-06,5.892778E-06,0.038377,0.03910416,0.007952485,0.47052,0.4732141,0.1251779,4.160818E-11,4.149496E-11
146784,2023-01-20 10:57:15.751394,556669013,0,8.409297E-05,7.072122E-06,7.560302E-06,6.033293E-06,0.04052798,0.04125527,0.008030022,0.4921435,0.4952293,0.1257782,4.185598E-11,4.174081E-11
146947,2023-01-20 10:57:16.251273,557168987,0,8.396089E-05,6.976061E-06,7.375855E-06,6.270618E-06,0.03935016,0.03998555,0.008002079,0.4779027,0.4806735,0.1256558,4.171031E-11,4.159992E-11
147110,2023-01-20 10:57:16.751382,557668988,0,8.341804E-05,7.096855E-06,7.492631E-06,6.885247E-06,0.04089726,0.04164447,0.008045413,0.4965629,0.4995962,0.1260655,4.186282E-11,4.175116E-11
147274,2023-01-20 10:57:17.251254,558168987,0,8.363016E-05,7.012593E-06,7.412124E-06,6.701895E-06,0.03973163,0.04051516,0.008017419,0.4829252,0.4857112,0.1259617,4.174687E-11,4.163761E-11
147437,2023-01-20 10:57:17.751261,558668988,0,8.391456E-05,7.161745E-06,7.580151E-06,6.45264E-06,0.04164445,0.04256882,0.008078596,0.504337,0.5075499,0.1265106,4.195454E-11,4.184122E-11
147600,2023-01-20 10:57:18.251264,559168989,0,8.36355E-05,7.044202E-06,7.4357E-06,6.703365E-06,0.04021028,0.04114107,0.008036191,0.488585,0.4914963,0.1262937,4.178232E-11,4.167122E-11
147764,2023-01-20 10:57:18.751256,559668984,0,8.360991E-05,7.143672E-06,7.544211E-06,6.719852E-06,0.04160544,0.0426617,0.008075782,0.5071021,0.5103998,0.1266668,4.191926E-11,4.180499E-11
147930,2023-01-20 10:57:19.251282,560168990,0,8.380584E-05,6.973858E-06,7.370858E-06,6.410163E-06,0.03952238,0.04049004,0.008009848,0.4872842,0.4901373,0.1262316,4.16804E-11,4.156945E-11
148093,2023-01-20 10:57:19.751228,560668984,0,8.318176E-05,7.088314E-06,7.612662E-06,6.842291E-06,0.04085361,0.04201221,0.008046465,0.5042089,0.5074303,0.1264932,4.181986E-11,4.170544E-11
148256,2023-01-20 10:57:20.251262,561168993,0,8.308918E-05,7.005529E-06,7.593706E-06,6.573343E-06,0.03935934,0.04065343,0.008014199,0.4870206,0.4899265,0.1261975,4.167547E-11,4.156081E-11
148418,2023-01-20 10:57:20.751289,561669009,0,8.28033E-05,7.113196E-06,8.053546E-06,6.248627E-06,0.04088449,0.04266546,0.008086376,0.5045208,0.5079725,0.1264966,4.184037E-11,4.171857E-11
148580,2023-01-20 10:57:21.251268,562168996,0,8.179588E-05,6.984973E-06,8.129231E-06,6.2063E-06,0.03944146,0.04158793,0.008093783,0.4862883,0.489416,0.1261248,4.168123E-11,4.15465E-11
148744,2023-01-20 10:57:21.751240,562668983,0,7.957374E-05,7.040288E-06,8.263715E-06,7.576264E-06,0.04115527,0.0441037,0.008230977,0.5032946,0.5071976,0.1264836,4.186153E-11,4.170382E-11
148906,2023-01-20 10:57:22.251203,563168999,0,7.838941E-05,6.876651E-06,7.421591E-06,7.742392E-06,0.03879438,0.04163854,0.00818672,0.4815529,0.484908,0.1259474,4.166538E-11,4.145669E-11
149071,2023-01-20 10:57:22.751256,563668984,0,7.812977E-05,6.976442E-06,7.362566E-06,7.208114E-06,0.03984305,0.0422517,0.008199086,0.4964647,0.500549,0.1262086,4.183879E-11,4.158969E-11
149233,2023-01-20 10:57:23.251278,564168993,0,7.681324E-05,6.836306E-06,7.225085E-06,7.549731E-06,0.03769261,0.03940994,0.008092064,0.4766928,0.4802634,0.1257584,4.170698E-11,4.140736E-11
149397,2023-01-20 10:57:23.751299,564668988,0,7.676079E-05,6.954574E-06,7.348092E-06,7.108423E-06,0.03884697,0.04043067,0.008120456,0.491969,0.4960635,0.1260193,4.189588E-11,4.157124E-11
149560,2023-01-20 10:57:24.231909,565168991,0,7.6E-05,6.813565E-06,7.196129E-06,7.317465E-06,0.03671787,0.03781019,0.008014737,0.4708959,0.4743618,0.1253759,4.171345E-11,4.135837E-11
149722,2023-01-20 10:57:24.737878,565668993,0,7.562367E-05,6.932037E-06,7.334626E-06,7.468705E-06,0.03810526,0.039023,0.008049422,0.4865023,0.4903119,0.1256778,4.190814E-11,4.154634E-11
149933,2023-01-20 10:57:25.231755,566168991,0,7.429039E-05,6.846467E-06,7.249205E-06,8.517168E-06,0.03656885,0.03738876,0.007990474,0.4688963,0.4722034,0.1252099,4.177274E-11,4.140864E-11
150095,2023-01-20 10:57:25.731763,566668994,0,6.895233E-05,7.147293E-06,7.481388E-06,1.331601E-05,0.03784566,0.03888695,0.008045773,0.4838493,0.4874347,0.1254651,4.193267E-11,4.157238E-11
150260,2023-01-20 10:57:26.231675,567168988,0,5.428109E-05,7.249895E-06,7.253166E-06,2.706668E-05,0.03514684,0.03637598,0.007958449,0.4593195,0.4621464,0.1244988,4.160793E-11,4.124725E-11
150422,2023-01-20 10:57:26.731673,567668986,0,2.955648E-05,7.70127E-06,6.743889E-06,5.094426E-05,0.0354149,0.03714047,0.00800537,0.466279,0.4692839,0.124199,4.163389E-11,4.127872E-11
150584,2023-01-20 10:57:27.231725,568168994,0,1.661458E-05,7.452076E-06,6.364387E-06,6.217638E-05,0.03409038,0.03586907,0.007991432,0.4471783,0.449808,0.1234787,4.152019E-11,4.118402E-11
150746,2023-01-20 10:57:27.731661,568668987,0,1.553284E-05,7.021977E-06,6.306656E-06,6.164155E-05,0.03497105,0.03658997,0.008055715,0.4554486,0.458508,0.1233687,4.166929E-11,4.137468E-11
150908,2023-01-20 10:57:28.231646,569168994,0,1.456371E-05,6.204802E-06,5.909309E-06,6.064571E-05,0.03194225,0.03287864,0.007880649,0.4279715,0.4301664,0.1218551,4.146383E-11,4.12644E-11
151072,2023-01-20 10:57:28.731688,569668997,0,1.394708E-05,5.880612E-06,5.812723E-06,5.993415E-05,0.03244245,0.03299879,0.00789595,0.4334316,0.4358686,0.1215822,4.172547E-11,4.161418E-11
151237,2023-01-20 10:57:29.231694,570169004,0,1.412353E-05,5.467563E-06,5.59259E-06,5.833228E-05,0.0299828,0.03015646,0.00771145,0.4103979,0.4123456,0.1202568,4.179041E-11,4.180617E-11
151399,2023-01-20 10:57:29.731659,570668983,0,1.466463E-05,5.585156E-06,5.617609E-06,5.68808E-05,0.0304603,0.03058553,0.007683794,0.4170491,0.4191472,0.1201282,4.220691E-11,4.229851E-11
151561,2023-01-20 10:57:30.231636,571168992,0,1.571992E-05,5.585566E-06,5.489518E-06,5.500524E-05,0.02807081,0.02835178,0.007494153,0.3962508,0.3979891,0.1189036,4.243677E-11,4.261543E-11
151724,2023-01-20 10:57:30.731631,571668982,0,1.632491E-05,5.924373E-06,5.592642E-06,5.383024E-05,0.02859881,0.02917146,0.007488096,0.4027896,0.4044782,0.1187917,4.293296E-11,4.314814E-11
151887,2023-01-20 10:57:31.231675,572168993,0,1.612406E-05,5.974819E-06,5.551912E-06,5.351619E-05,0.02663318,0.02744599,0.007336186,0.3827819,0.3841935,0.1175092,4.322401E-11,4.34672E-11
152049,2023-01-20 10:57:31.731674,572668983,0,1.582994E-05,6.117489E-06,5.780354E-06,5.333054E-05,0.02719582,0.02807625,0.007362587,0.3865649,0.3878298,0.1171634,4.370618E-11,4.395519E-11
152211,2023-01-20 10:57:32.231691,573168995,0,1.462721E-05,6.040469E-06,5.995636E-06,5.361859E-05,0.02603506,0.02644501,0.007295667,0.3675381,0.3685812,0.1159059,4.40158E-11,4.424803E-11
152374,2023-01-20 10:57:32.731639,573668982,0,9.08501E-06,5.929472E-06,6.612542E-06,5.871835E-05,0.02884033,0.02847908,0.007521559,0.3771017,0.3780272,0.1163782,4.46056E-11,4.482273E-11
152538,2023-01-20 10:57:33.231664,574168986,0,1.39238E-06,5.916628E-06,6.877926E-06,6.565998E-05,0.03049668,0.02909644,0.007698643,0.369584,0.3703176,0.1166893,4.510314E-11,4.52716E-11
152700,2023-01-20 10:57:33.731692,574668981,0,2.320249E-06,6.272963E-06,6.587083E-06,6.463413E-05,0.03467402,0.03214402,0.008008023,0.3872615,0.3876565,0.1180718,4.574554E-11,4.587637E-11
152865,2023-01-20 10:57:34.211799,575168986,0,5.118949E-06,6.138594E-06,5.911539E-06,6.110437E-05,0.03432717,0.03217226,0.008017612,0.3802227,0.3803094,0.1186211,4.61536E-11,4.616306E-11
153027,2023-01-20 10:57:34.711859,575668986,0,5.3396E-06,6.196058E-06,5.936206E-06,6.011742E-05,0.03535424,0.03392683,0.008038367,0.3958541,0.3955333,0.1197246,4.670293E-11,4.661762E-11
153189,2023-01-20 10:57:35.211714,576168991,0,5.078269E-06,6.082423E-06,5.852973E-06,5.992228E-05,0.03406535,0.03364917,0.00792719,0.3887436,0.3883095,0.1201945,4.711809E-11,4.693242E-11
153351,2023-01-20 10:57:35.711726,576668986,0,4.905499E-06,6.181292E-06,5.862485E-06,6.022847E-05,0.03586944,0.03592146,0.007988083,0.4085915,0.4080902,0.121439,4.772578E-11,4.748597E-11
153513,2023-01-20 10:57:36.211610,577168982,0,4.822608E-06,6.086872E-06,5.787969E-06,6.054901E-05,0.03528002,0.03556317,0.007963493,0.4025267,0.4021577,0.1219746,4.817074E-11,4.788363E-11
153675,2023-01-20 10:57:36.711632,577668996,0,4.804275E-06,6.206672E-06,5.962962E-06,6.089698E-05,0.03744071,0.03784253,0.008052641,0.4249599,0.4248275,0.1232009,4.8804E-11,4.847555E-11
153842,2023-01-20 10:57:37.211653,578168982,0,4.890883E-06,6.312884E-06,5.936536E-06,6.103917E-05,0.03654826,0.03696581,0.008025005,0.4172486,0.4172854,0.1236191,4.923461E-11,4.88776E-11
154005,2023-01-20 10:57:37.711661,578668991,0,4.939758E-06,7.352052E-06,6.015651E-06,6.063778E-05,0.03816414,0.03870102,0.008090938,0.4377445,0.4380751,0.1245344,4.981715E-11,4.942218E-11
154167,2023-01-20 10:57:38.211659,579168991,0,5.101412E-06,7.815232E-06,5.968798E-06,6.040485E-05,0.03679698,0.03755466,0.008076483,0.4264524,0.4268538,0.1246354,5.01517E-11,4.976267E-11
154329,2023-01-20 10:57:38.711631,579668986,0,5.325378E-06,8.406995E-06,6.104057E-06,6.010348E-05,0.03794453,0.0391962,0.008169526,0.4444214,0.4451255,0.1253025,5.062434E-11,5.023799E-11
154494,2023-01-20 10:57:39.211658,580168986,0,5.163403E-06,8.313161E-06,6.109088E-06,6.029954E-05,0.03573766,0.03733793,0.008136333,0.428041,0.4287143,0.1250072,5.075282E-11,5.045233E-11
154657,2023-01-20 10:57:39.711669,580669000,0,5.058109E-06,8.135104E-06,6.341525E-06,6.079924E-05,0.03679879,0.03893531,0.008216592,0.4437262,0.4448413,0.1254484,5.110806E-11,5.084354E-11
154821,2023-01-20 10:57:40.211662,581168987,0,4.962588E-06,7.731661E-06,6.375164E-06,6.104976E-05,0.03475894,0.03668508,0.008123857,0.4258674,0.4269123,0.1250133,5.108192E-11,5.092748E-11
154984,2023-01-20 10:57:40.711647,581668981,0,4.493169E-06,7.592405E-06,6.681433E-06,6.18901E-05,0.03626217,0.03802262,0.008144392,0.4411539,0.4427682,0.1254138,5.136502E-11,5.122052E-11
155147,2023-01-20 10:57:41.211650,582168986,0,4.422617E-06,7.489326E-06,6.702906E-06,6.209664E-05,0.03488902,0.03618383,0.008036643,0.4249333,0.4264908,0.1250053,5.127325E-11,5.115907E-11
155309,2023-01-20 10:57:41.711649,582668982,0,4.396878E-06,7.731255E-06,6.942713E-06,6.22658E-05,0.03650283,0.03758502,0.008046837,0.4393651,0.4414074,0.1253013,5.146317E-11,5.130023E-11
155474,2023-01-20 10:57:42.211670,583168986,0,4.335558E-06,7.684495E-06,6.881182E-06,6.25261E-05,0.03503738,0.03584145,0.007949522,0.422034,0.4238772,0.1247185,5.122029E-11,5.100941E-11
155636,2023-01-20 10:57:42.711663,583668982,0,4.398343E-06,7.78974E-06,7.074773E-06,6.283406E-05,0.03683105,0.03750868,0.00797784,0.4363966,0.438617,0.124981,5.133936E-11,5.102856E-11
155800,2023-01-20 10:57:43.210608,584168992,0,4.717653E-06,7.732072E-06,6.99265E-06,6.278224E-05,0.03537302,0.03588862,0.007897333,0.4193962,0.4213636,0.1244133,5.100237E-11,5.057429E-11
155963,2023-01-20 10:57:43.691908,584668982,0,4.750059E-06,8.003367E-06,7.13615E-06,6.300992E-05,0.03709085,0.03760204,0.007934606,0.4330152,0.4352345,0.1246257,5.103743E-11,5.046867E-11
156128,2023-01-20 10:57:44.191849,585168986,0,4.780825E-06,8.258938E-06,7.292001E-06,6.32853E-05,0.03859194,0.0391362,0.007982223,0.4480528,0.4505293,0.1249255,5.107402E-11,5.035408E-11
156293,2023-01-20 10:57:44.691761,585668997,0,5.019557E-06,8.239995E-06,7.167579E-06,6.333158E-05,0.03702861,0.03752967,0.007915125,0.4299664,0.4321105,0.1243457,5.061361E-11,4.973022E-11
156455,2023-01-20 10:57:45.191767,586168985,0,4.809863E-06,8.640593E-06,7.32754E-06,6.380166E-05,0.03900862,0.03956526,0.007981338,0.4467282,0.4491315,0.1247508,5.066437E-11,4.962238E-11
156621,2023-01-20 10:57:45.691724,586668986,0,5.035938E-06,8.383935E-06,7.258755E-06,6.413059E-05,0.03783623,0.03838271,0.007942284,0.4314032,0.4335522,0.1244217,5.021874E-11,4.901855E-11
156783,2023-01-20 10:57:46.191691,587168993,0,4.768014E-06,8.738287E-06,7.392362E-06,6.472334E-05,0.03955135,0.0401674,0.008005887,0.4486923,0.451113,0.1248693,5.021625E-11,4.88684E-11
156947,2023-01-20 10:57:46.691683,587668986,0,4.458263E-06,8.546409E-06,7.279225E-06,6.555813E-05,0.03825951,0.03885433,0.007962703,0.4333858,0.4355459,0.1245524,4.971676E-11,4.821944E-11
157109,2023-01-20 10:57:47.191714,588169005,0,4.512037E-06,8.61926E-06,7.38695E-06,6.602181E-05,0.03972968,0.04034445,0.008006725,0.4491243,0.4515041,0.124917,4.962723E-11,4.798929E-11
157273,2023-01-20 10:57:47.691687,588668989,0,4.753971E-06,8.469522E-06,7.180312E-06,6.619451E-05,0.03777591,0.03831818,0.007930526,0.4304004,0.4324412,0.1243526,4.901406E-11,4.723693E-11
157435,2023-01-20 10:57:48.191692,589168994,0,4.906814E-06,8.597325E-06,7.324514E-06,6.655569E-05,0.03959338,0.04017583,0.007988529,0.4473542,0.44965,0.1247828,4.900487E-11,4.70966E-11
157600,2023-01-20 10:57:48.691679,589668986,0,4.671124E-06,8.770123E-06,7.16193E-06,6.701361E-05,0.03802579,0.03857875,0.00794243,0.4316784,0.433722,0.1244508,4.853067E-11,4.649537E-11
157765,2023-01-20 10:57:49.191697,590168994,0,4.916069E-06,8.798805E-06,7.356479E-06,6.740537E-05,0.03995189,0.04056568,0.0080088,0.4498384,0.4521699,0.1249493,4.85586E-11,4.640498E-11
157929,2023-01-20 10:57:49.691686,590668985,0,4.599351E-06,8.615172E-06,7.150357E-06,6.830264E-05,0.0381454,0.03868994,0.007953572,0.4329733,0.4350212,0.1245927,4.804143E-11,4.579118E-11
158136,2023-01-20 10:57:50.191695,591168992,0,4.696649E-06,8.788925E-06,7.240214E-06,6.871721E-05,0.0394466,0.04002419,0.008001195,0.4491076,0.4513906,0.1249591,4.801921E-11,4.566816E-11
158300,2023-01-20 10:57:50.691659,591668985,0,4.685095E-06,8.653335E-06,7.021221E-06,6.917978E-05,0.03704492,0.03757366,0.007918566,0.4293593,0.4313018,0.1243547,4.746382E-11,4.503546E-11
158463,2023-01-20 10:57:51.191710,592169010,0,5.062152E-06,8.69646E-06,7.096704E-06,6.9391E-05,0.0381637,0.03873038,0.007947183,0.4424499,0.444546,0.1245476,4.74078E-11,4.489716E-11
158627,2023-01-20 10:57:51.691681,592668982,0,4.902847E-06,8.639791E-06,6.879693E-06,6.996489E-05,0.03622204,0.03674707,0.007867439,0.4231667,0.4249543,0.123897,4.691438E-11,4.435432E-11
158789,2023-01-20 10:57:52.191698,593168986,0,4.804066E-06,8.738113E-06,6.995618E-06,7.063241E-05,0.03776573,0.03836959,0.007918036,0.4381,0.4401276,0.1241921,4.694985E-11,4.432687E-11
158953,2023-01-20 10:57:52.691694,593669003,0,4.89283E-06,8.479874E-06,6.856387E-06,7.113297E-05,0.03606986,0.03667584,0.007861417,0.4213448,0.4231389,0.1237348,4.654511E-11,4.389713E-11
159116,2023-01-20 10:57:53.191671,594169007,0,5.12245E-06,8.490115E-06,7.074556E-06,7.159961E-05,0.0384503,0.0391255,0.007948861,0.4407833,0.442964,0.1243484,4.672154E-11,4.402403E-11
159281,2023-01-20 10:57:53.671919,594669005,0,5.091396E-06,8.734398E-06,7.026611E-06,7.186862E-05,0.03808292,0.038707,0.007955016,0.4308236,0.4329281,0.1244581,4.652597E-11,4.379844E-11
159445,2023-01-20 10:57:54.171710,595168999,0,5.167552E-06,9.305208E-06,7.13118E-06,7.196441E-05,0.03983685,0.04046679,0.008027106,0.4498948,0.452331,0.1250868,4.663136E-11,4.385212E-11
159610,2023-01-20 10:57:54.671735,595668997,0,4.810828E-06,9.283252E-06,6.8899E-06,7.266575E-05,0.03751461,0.03813546,0.007959752,0.4315189,0.4336287,0.1246884,4.617988E-11,4.338812E-11
159773,2023-01-20 10:57:55.171677,596168990,0,5.160468E-06,9.566058E-06,6.970016E-06,7.26478E-05,0.03867305,0.03938696,0.008001593,0.4467926,0.4491526,0.1250536,4.620973E-11,4.338702E-11
159937,2023-01-20 10:57:55.671756,596668997,0,5.452369E-06,9.411649E-06,6.848274E-06,7.277291E-05,0.03708641,0.03785799,0.007947994,0.4297421,0.4318366,0.1247013,4.584805E-11,4.303902E-11
160099,2023-01-20 10:57:56.171696,597168998,0,5.310802E-06,9.917937E-06,6.929805E-06,7.305497E-05,0.03859078,0.03947436,0.008004164,0.4463212,0.4487576,0.1251172,4.593046E-11,4.310962E-11
160263,2023-01-20 10:57:56.671677,597669001,0,5.525654E-06,9.654676E-06,6.809084E-06,7.327304E-05,0.0367731,0.03765091,0.007951824,0.4292318,0.431387,0.1247533,4.555915E-11,4.278093E-11
160425,2023-01-20 10:57:57.171714,598168981,0,5.557745E-06,9.731153E-06,6.933381E-06,7.366497E-05,0.0380938,0.03905743,0.007998571,0.4443846,0.4468626,0.1250677,4.561046E-11,4.283688E-11
160590,2023-01-20 10:57:57.671699,598668995,0,5.594193E-06,9.584511E-06,6.835265E-06,7.40606E-05,0.03703333,0.0378996,0.007972253,0.4304949,0.4327969,0.1248691,4.537508E-11,4.26371E-11
160752,2023-01-20 10:57:58.171706,599169000,0,5.664886E-06,9.961128E-06,6.93822E-06,7.422057E-05,0.03891051,0.0398506,0.008044202,0.4488522,0.4515706,0.1254247,4.552455E-11,4.277803E-11
160915,2023-01-20 10:57:58.671687,599668986,0,5.575988E-06,9.806394E-06,6.697891E-06,7.456807E-05,0.03676618,0.03760884,0.007968979,0.4296142,0.4319334,0.1248739,4.511557E-11,4.241579E-11
161079,2023-01-20 10:57:59.171674,600169000,0,5.883954E-06,9.821229E-06,6.833716E-06,7.468949E-05,0.03800098,0.03897721,0.008023977,0.4455185,0.4481857,0.1252429,4.522913E-11,4.251972E-11
161245,2023-01-20 10:57:59.671682,600668985,0,5.488077E-06,9.348457E-06,6.738241E-06,7.557531E-05,0.03616284,0.03702457,0.007957836,0.4272405,0.429558,0.1247395,4.491672E-11,4.222818E-11
161407,2023-01-20 10:58:00.171685,601168984,0,5.729683E-06,8.983978E-06,6.928859E-06,7.610827E-05,0.0374807,0.03831127,0.008008686,0.4428094,0.4454601,0.1250828,4.506928E-11,4.235647E-11
161571,2023-01-20 10:58:00.671680,601668986,0,5.775217E-06,9.054685E-06,6.824658E-06,7.618508E-05,0.03617288,0.03680325,0.007957898,0.4266067,0.4289537,0.1247063,4.487162E-11,4.214036E-11
161733,2023-01-20 10:58:01.171648,602168985,0,5.734393E-06,9.261653E-06,6.902068E-06,7.658102E-05,0.03782143,0.03845504,0.008012108,0.442459,0.4450499,0.1250841,4.505215E-11,4.227005E-11
161898,2023-01-20 10:58:01.671675,602669001,0,5.819023E-06,9.411577E-06,6.656615E-06,7.665516E-05,0.03618053,0.03675286,0.00795339,0.4254366,0.427686,0.124627,4.484989E-11,4.202574E-11
162060,2023-01-20 10:58:02.151492,603168993,0,5.955476E-06,9.963726E-06,6.763766E-06,7.653647E-05,0.03807052,0.03877207,0.008026903,0.4434117,0.4459489,0.1251723,4.509182E-11,4.221555E-11
162224,2023-01-20 10:58:02.651422,603669001,0,6.056238E-06,9.484033E-06,6.675578E-06,7.704055E-05,0.03663348,0.0373005,0.007982654,0.4280178,0.4302828,0.1248689,4.490781E-11,4.200459E-11
162386,2023-01-20 10:58:03.151456,604168989,0,5.780372E-06,9.487202E-06,6.897561E-06,7.784568E-05,0.03909227,0.03987778,0.008078528,0.44955,0.4522531,0.1256182,4.522325E-11,4.226763E-11
162552,2023-01-20 10:58:03.665087,604668981,0,5.695118E-06,9.24233E-06,6.845042E-06,7.831812E-05,0.03789689,0.03858112,0.008053799,0.436561,0.4390336,0.1255581,4.510056E-11,4.210379E-11
162716,2023-01-20 10:58:04.151365,605168986,0,5.563639E-06,9.108699E-06,6.944061E-06,7.894965E-05,0.03877903,0.03944151,0.008080895,0.45139,0.4540644,0.125844,4.522114E-11,4.216331E-11
162881,2023-01-20 10:58:04.651322,605668982,0,5.766573E-06,8.936949E-06,6.792747E-06,7.904605E-05,0.03697029,0.03753575,0.008011675,0.4333192,0.4356268,0.1254043,4.502309E-11,4.190233E-11
163043,2023-01-20 10:58:05.151263,606168986,0,5.819576E-06,9.037052E-06,6.930798E-06,7.934381E-05,0.03850966,0.03908614,0.008056415,0.4494278,0.4519352,0.1257673,4.523192E-11,4.203573E-11
163207,2023-01-20 10:58:05.651279,606668987,0,6.029809E-06,9.119799E-06,6.741932E-06,7.928182E-05,0.03656189,0.03708664,0.007986619,0.4315371,0.4337009,0.1252795,4.506702E-11,4.179768E-11
163370,2023-01-20 10:58:06.151320,607168986,0,5.881374E-06,9.302651E-06,6.84662E-06,7.974181E-05,0.03797219,0.03852755,0.00803261,0.4471909,0.4495429,0.1256236,4.528357E-11,4.194387E-11
163534,2023-01-20 10:58:06.651296,607668981,0,5.833455E-06,9.019937E-06,6.679064E-06,8.028198E-05,0.03618376,0.03669307,0.007964739,0.429392,0.4314369,0.1251158,4.512976E-11,4.172975E-11
163745,2023-01-20 10:58:07.151287,608168985,0,5.685287E-06,9.341463E-06,6.758136E-06,8.058584E-05,0.03745748,0.0380344,0.008004029,0.4442705,0.4465012,0.1253759,4.533515E-11,4.187082E-11
163909,2023-01-20 10:58:07.651282,608668988,0,5.84176E-06,9.505889E-06,6.644197E-06,8.04029E-05,0.03577019,0.03631821,0.007940807,0.4266109,0.4285541,0.1248876,4.518914E-11,4.166661E-11
164071,2023-01-20 10:58:08.151276,609168981,0,5.994296E-06,1.002852E-05,6.751811E-06,8.027827E-05,0.03752555,0.03817863,0.008002708,0.4433438,0.4455595,0.1252898,4.544893E-11,4.186729E-11
164235,2023-01-20 10:58:08.651305,609668986,0,5.951862E-06,9.530069E-06,6.699493E-06,8.089233E-05,0.03585506,0.03648283,0.007947221,0.426424,0.428389,0.1248483,4.529029E-11,4.167581E-11
164399,2023-01-20 10:58:09.151258,610168987,0,6.149885E-06,9.729037E-06,6.80776E-06,8.096753E-05,0.03742336,0.03808295,0.008001636,0.4423098,0.4445383,0.1252199,4.550713E-11,4.185038E-11
164564,2023-01-20 10:58:09.651300,610668991,0,5.967227E-06,9.514171E-06,6.716974E-06,8.152948E-05,0.03628189,0.03689271,0.007962046,0.4273151,0.4293301,0.1249082,4.538687E-11,4.17016E-11
164727,2023-01-20 10:58:10.151262,611168982,0,6.168999E-06,9.486736E-06,6.88593E-06,8.184192E-05,0.03841086,0.03907027,0.008042554,0.4466231,0.4489846,0.1255237,4.567299E-11,4.194237E-11
164891,2023-01-20 10:58:10.651302,611668986,0,5.822628E-06,9.292623E-06,6.790235E-06,8.253337E-05,0.03736424,0.0379577,0.008011811,0.4330824,0.4352517,0.12535,4.55658E-11,4.179706E-11
165053,2023-01-20 10:58:11.151285,612168981,0,5.592201E-06,9.561551E-06,6.916256E-06,8.291058E-05,0.03930062,0.03995847,0.008073091,0.451737,0.4542069,0.1258589,4.579886E-11,4.197557E-11
165217,2023-01-20 10:58:11.651296,612668987,0,5.887208E-06,9.521812E-06,6.825991E-06,8.276633E-05,0.03810524,0.0387075,0.008041745,0.4380119,0.4402589,0.1257178,4.568808E-11,4.181694E-11
165379,2023-01-20 10:58:12.137920,613168982,0,6.102592E-06,9.723977E-06,7.039011E-06,8.285582E-05,0.04072395,0.04140805,0.008135266,0.4619415,0.4646311,0.1265169,4.603352E-11,4.210255E-11
165544,2023-01-20 10:58:12.631871,613668985,0,5.887703E-06,9.846647E-06,6.88481E-06,8.307162E-05,0.0394515,0.04010571,0.00810006,0.4481276,0.4505672,0.1264309,4.588192E-11,4.191036E-11
165706,2023-01-20 10:58:13.131778,614168981,0,5.773726E-06,1.007842E-05,6.957564E-06,8.329323E-05,0.0406943,0.04142263,0.008135284,0.4658009,0.4685118,0.1268338,4.602615E-11,4.200933E-11
165871,2023-01-20 10:58:13.631859,614668994,0,5.98137E-06,9.675258E-06,6.860945E-06,8.344532E-05,0.03880828,0.03953772,0.0080715,0.4484853,0.4508844,0.1264861,4.580973E-11,4.176811E-11
166035,2023-01-20 10:58:14.131782,615168986,0,5.883993E-06,9.82748E-06,6.931536E-06,8.374635E-05,0.03994754,0.04067897,0.008107001,0.4653014,0.4679713,0.1268242,4.595995E-11,4.189111E-11
166201,2023-01-20 10:58:14.631677,615668982,0,5.935877E-06,9.404142E-06,6.773309E-06,8.411986E-05,0.03804084,0.0386949,0.008037338,0.4467466,0.4490746,0.1263507,4.57309E-11,4.165905E-11
166363,2023-01-20 10:58:15.131661,616168986,0,5.528947E-06,9.48419E-06,6.861411E-06,8.475364E-05,0.03906238,0.0397844,0.008065423,0.4624241,0.4649924,0.1265719,4.588875E-11,4.179122E-11
166527,2023-01-20 10:58:15.631668,616668981,0,5.696289E-06,9.172861E-06,6.705401E-06,8.486189E-05,0.03700291,0.03760321,0.007988743,0.4423504,0.4445476,0.1259824,4.565967E-11,4.155958E-11
166689,2023-01-20 10:58:16.131661,617168986,0,5.631742E-06,9.33284E-06,6.808995E-06,8.504204E-05,0.03816726,0.03880475,0.008014492,0.4562816,0.4586671,0.1261008,4.581245E-11,4.16868E-11
166856,2023-01-20 10:58:16.631674,617668982,0,5.621893E-06,9.46886E-06,6.697735E-06,8.499159E-05,0.03669363,0.03724152,0.007967743,0.4392194,0.4413347,0.1256601,4.568657E-11,4.154327E-11
167018,2023-01-20 10:58:17.131654,618169007,0,5.740503E-06,9.599042E-06,6.875443E-06,8.50783E-05,0.03819523,0.03881229,0.008018088,0.455495,0.4578542,0.1259724,4.591295E-11,4.173673E-11
