LineNo,UTC_Approx,TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
186870,2023-01-20 10:59:17.112462,678269832,39.8055908,32.3825659,789.03,54.78515,55.42515
186902,2023-01-20 10:59:17.212504,678369854,39.8055927,32.3825676,789.03,54.78043,55.42043
186934,2023-01-20 10:59:17.312500,678469838,39.8055947,32.3825692,789.02,54.7784,55.4184
186968,2023-01-20 10:59:17.412500,678569829,39.8055966,32.3825709,789.02,54.77604,55.41603
187001,2023-01-20 10:59:17.512563,678669894,39.8055986,32.3825725,789.02,54.77526,55.41526
187033,2023-01-20 10:59:17.612489,678769822,39.8056005,32.3825741,789.02,54.77824,55.41824
187064,2023-01-20 10:59:17.712507,678869844,39.8056025,32.3825756,789.03,54.78133,55.42133
187097,2023-01-20 10:59:17.812433,678969776,39.8056044,32.3825772,789.03,54.78521,55.42521
187128,2023-01-20 10:59:17.912457,679069828,39.8056062,32.3825787,789.03,54.78727,55.42727
187162,2023-01-20 10:59:18.012485,679169877,39.805608,32.3825801,789.03,54.78773,55.42773
187194,2023-01-20 10:59:18.112467,679269830,39.8056099,32.3825814,789.03,54.78653,55.42653
187226,2023-01-20 10:59:18.212542,679369881,39.8056117,32.3825826,789.03,54.78471,55.42471
187258,2023-01-20 10:59:18.312462,679469822,39.8056137,32.3825837,789.03,54.78219,55.42219
187293,2023-01-20 10:59:18.412443,679569818,39.8056155,32.3825846,789.02,54.77771,55.41771
187327,2023-01-20 10:59:18.512513,679669862,39.8056174,32.3825853,789.02,54.77312,55.41312
187359,2023-01-20 10:59:18.612495,679769823,39.8056192,32.3825857,789.01,54.76991,55.40991
187390,2023-01-20 10:59:18.712504,679869836,39.805621,32.3825858,789.01,54.76669,55.40669
187423,2023-01-20 10:59:18.812489,679969831,39.8056227,32.3825857,789.01,54.765,55.405
187456,2023-01-20 10:59:18.912481,680069873,39.8056244,32.3825854,789.01,54.76625,55.40625
187490,2023-01-20 10:59:19.012452,680169882,39.8056261,32.3825847,789.01,54.76825,55.40825
187525,2023-01-20 10:59:19.112401,680269779,39.8056276,32.3825838,789.01,54.76876,55.40876
187556,2023-01-20 10:59:19.212509,680369842,39.805629,32.3825826,789.01,54.76842,55.40842
187587,2023-01-20 10:59:19.312496,680469828,39.8056305,32.382581,789.01,54.76655,55.40655
187621,2023-01-20 10:59:19.412494,680569825,39.8056318,32.3825792,789.01,54.7648,55.4048
187654,2023-01-20 10:59:19.512566,680669897,39.8056331,32.382577,789.01,54.76391,55.40391
187687,2023-01-20 10:59:19.612500,680769830,39.8056344,32.3825746,789.01,54.76131,55.40131
187718,2023-01-20 10:59:19.712528,680869851,39.8056358,32.3825719,789,54.75739,55.39739
187751,2023-01-20 10:59:19.812504,680969825,39.8056371,32.382569,788.99,54.74936,55.38935
187782,2023-01-20 10:59:19.912477,681069828,39.8056386,32.3825658,788.98,54.73684,55.37684
187816,2023-01-20 10:59:20.012494,681169871,39.80564,32.3825623,788.97,54.72329,55.36329
187848,2023-01-20 10:59:20.112457,681269824,39.8056415,32.3825586,788.95,54.7027,55.3427
187880,2023-01-20 10:59:20.211403,681369887,39.8056429,32.3825546,788.93,54.6837,55.3237
187912,2023-01-20 10:59:20.302333,681469800,39.8056444,32.3825504,788.9,54.65927,55.29927
187945,2023-01-20 10:59:20.393319,681569775,39.8056459,32.382546,788.89,54.64333,55.28333
187980,2023-01-20 10:59:20.492723,681669851,39.8056473,32.3825416,788.87,54.62079,55.26079
188010,2023-01-20 10:59:20.592700,681769841,39.8056488,32.382537,788.85,54.6082,55.2482
188043,2023-01-20 10:59:20.692680,681869854,39.8056505,32.3825323,788.84,54.59164,55.23164
188074,2023-01-20 10:59:20.792663,681969871,39.8056522,32.3825275,788.83,54.58539,55.22539
188107,2023-01-20 10:59:20.892579,682069830,39.805654,32.3825226,788.81,54.56886,55.20886
188140,2023-01-20 10:59:20.992578,682169873,39.8056558,32.3825176,788.81,54.56566,55.20566
188174,2023-01-20 10:59:21.092570,682269836,39.805658,32.3825126,788.8,54.55554,55.19554
188204,2023-01-20 10:59:21.192618,682369849,39.8056601,32.3825075,788.8,54.55655,55.19655
188237,2023-01-20 10:59:21.292586,682469825,39.8056624,32.3825022,788.8,54.55551,55.19551
188269,2023-01-20 10:59:21.392578,682569830,39.8056647,32.3824968,788.81,54.56641,55.20641
188304,2023-01-20 10:59:21.492723,682669900,39.8056672,32.3824914,788.82,54.57689,55.21689
188335,2023-01-20 10:59:21.592733,682769828,39.8056697,32.3824859,788.84,54.59694,55.23694
188368,2023-01-20 10:59:21.692664,682869847,39.8056721,32.3824803,788.86,54.61421,55.25421
188399,2023-01-20 10:59:21.792542,682969826,39.8056746,32.3824746,788.88,54.63819,55.27819
188432,2023-01-20 10:59:21.892501,683069828,39.8056772,32.3824688,788.9,54.65838,55.29838
188465,2023-01-20 10:59:21.992512,683169876,39.8056797,32.3824631,788.93,54.68537,55.32537
188499,2023-01-20 10:59:22.092532,683269877,39.8056823,32.3824572,788.96,54.71118,55.35118
188529,2023-01-20 10:59:22.192524,683369846,39.8056849,32.3824513,788.99,54.73997,55.37997
188563,2023-01-20 10:59:22.292499,683469830,39.8056875,32.3824455,789.01,54.76715,55.40715
188595,2023-01-20 10:59:22.392502,683569845,39.80569,32.3824395,789.04,54.79498,55.43497
188630,2023-01-20 10:59:22.492546,683669869,39.8056926,32.3824336,789.06,54.81608,55.45608
188660,2023-01-20 10:59:22.592546,683769846,39.8056951,32.3824276,789.08,54.8371,55.4771
188693,2023-01-20 10:59:22.692560,683869864,39.8056976,32.3824215,789.1,54.85102,55.49102
188724,2023-01-20 10:59:22.792573,683969883,39.8057,32.3824154,789.11,54.86611,55.50611
188757,2023-01-20 10:59:22.892505,684069840,39.8057024,32.3824093,789.12,54.87588,55.51588
188790,2023-01-20 10:59:22.992524,684169885,39.8057048,32.3824032,789.13,54.88893,55.52893
188824,2023-01-20 10:59:23.092487,684269828,39.8057072,32.3823969,789.14,54.8948,55.5348
188854,2023-01-20 10:59:23.192539,684369857,39.8057094,32.3823906,789.15,54.90342,55.54342
188887,2023-01-20 10:59:23.292536,684469848,39.8057116,32.3823846,789.15,54.90829,55.54829
188920,2023-01-20 10:59:23.392592,684569900,39.8057138,32.3823787,789.16,54.915,55.555
188955,2023-01-20 10:59:23.492566,684669876,39.805716,32.3823728,789.16,54.91742,55.55742
188986,2023-01-20 10:59:23.592534,684769847,39.8057181,32.3823671,789.17,54.92338,55.56338
189019,2023-01-20 10:59:23.692549,684869862,39.8057203,32.3823615,789.17,54.92923,55.56923
189050,2023-01-20 10:59:23.792530,684969843,39.8057224,32.3823559,789.18,54.9346,55.5746
189085,2023-01-20 10:59:23.892507,685069843,39.8057243,32.3823506,789.18,54.9376,55.5776
189117,2023-01-20 10:59:23.992522,685169882,39.8057263,32.3823454,789.19,54.94241,55.58241
189151,2023-01-20 10:59:24.092542,685269886,39.8057281,32.3823403,789.19,54.94423,55.58423
189181,2023-01-20 10:59:24.192530,685369854,39.8057299,32.3823353,789.19,54.94331,55.58331
189215,2023-01-20 10:59:24.292518,685469828,39.8057318,32.3823305,789.19,54.9459,55.5859
189247,2023-01-20 10:59:24.392529,685569824,39.8057335,32.3823257,789.19,54.94888,55.58888
189282,2023-01-20 10:59:24.492564,685669864,39.8057351,32.3823212,789.2,54.95712,55.59712
189312,2023-01-20 10:59:24.592533,685769839,39.8057366,32.3823168,789.21,54.96458,55.60458
189345,2023-01-20 10:59:24.692586,685869895,39.805738,32.3823127,789.22,54.97174,55.61174
189377,2023-01-20 10:59:24.792530,685969843,39.8057392,32.3823087,789.22,54.9778,55.6178
189410,2023-01-20 10:59:24.892478,686069836,39.8057403,32.3823049,789.23,54.98239,55.62239
189443,2023-01-20 10:59:24.992465,686169871,39.8057411,32.3823014,789.23,54.98429,55.62429
189477,2023-01-20 10:59:25.092470,686269837,39.8057419,32.382298,789.24,54.99019,55.63019
189507,2023-01-20 10:59:25.192533,686369854,39.8057424,32.3822948,789.24,54.99453,55.63453
189540,2023-01-20 10:59:25.292529,686469839,39.8057427,32.3822918,789.24,54.99463,55.63463
189572,2023-01-20 10:59:25.392579,686569881,39.8057428,32.3822891,789.24,54.99133,55.63133
189608,2023-01-20 10:59:25.492568,686669871,39.8057427,32.3822864,789.23,54.98529,55.62529
189638,2023-01-20 10:59:25.592530,686769833,39.8057424,32.3822838,789.22,54.97433,55.61433
189671,2023-01-20 10:59:25.692549,686869858,39.805742,32.3822813,789.21,54.96677,55.60677
189705,2023-01-20 10:59:25.792556,686969871,39.8057415,32.3822787,789.2,54.95811,55.59811
189738,2023-01-20 10:59:25.892499,687069836,39.8057405,32.3822763,789.2,54.95177,55.59177
189771,2023-01-20 10:59:25.992650,687170010,39.8057394,32.3822739,789.19,54.94491,55.58491
189805,2023-01-20 10:59:26.092484,687269830,39.805738,32.3822715,789.18,54.9355,55.5755
189835,2023-01-20 10:59:26.192592,687369921,39.8057364,32.3822691,789.17,54.92571,55.56571
189868,2023-01-20 10:59:26.292516,687469831,39.8057348,32.3822668,789.17,54.92115,55.56115
189900,2023-01-20 10:59:26.392607,687569907,39.805733,32.3822645,789.16,54.91198,55.55198
189935,2023-01-20 10:59:26.492565,687669861,39.8057311,32.3822623,789.15,54.90335,55.54335
189965,2023-01-20 10:59:26.592616,687769909,39.805729,32.3822601,789.14,54.89215,55.53215
189998,2023-01-20 10:59:26.692591,687869889,39.8057269,32.382258,789.13,54.88184,55.52184
190029,2023-01-20 10:59:26.792520,687969823,39.8057246,32.382256,789.11,54.86786,55.50786
190062,2023-01-20 10:59:26.892482,688069828,39.8057224,32.382254,789.1,54.85518,55.49518
190095,2023-01-20 10:59:26.992547,688169940,39.8057202,32.3822521,789.09,54.84048,55.48048
190129,2023-01-20 10:59:27.092467,688269825,39.805718,32.3822504,789.08,54.83039,55.47039
190159,2023-01-20 10:59:27.192607,688369922,39.8057157,32.3822486,789.06,54.8191,55.4591
190192,2023-01-20 10:59:27.292789,688470100,39.8057134,32.382247,789.06,54.81003,55.45003
190224,2023-01-20 10:59:27.392608,688569919,39.8057111,32.3822454,789.04,54.79989,55.43989
190259,2023-01-20 10:59:27.492547,688669875,39.8057088,32.3822438,789.04,54.79077,55.43077
190289,2023-01-20 10:59:27.592583,688769930,39.8057065,32.3822423,789.02,54.77927,55.41927
190322,2023-01-20 10:59:27.692523,688869853,39.8057042,32.3822408,789.01,54.76721,55.40721
190353,2023-01-20 10:59:27.792619,688969929,39.805702,32.3822393,789,54.75414,55.39414
190386,2023-01-20 10:59:27.892528,689069849,39.8056998,32.382238,788.98,54.73984,55.37984
190419,2023-01-20 10:59:27.992599,689169932,39.8056977,32.3822366,788.97,54.72548,55.36548
190453,2023-01-20 10:59:28.092508,689269832,39.8056957,32.3822354,788.96,54.71609,55.35609
190483,2023-01-20 10:59:28.192540,689369854,39.8056937,32.3822341,788.95,54.70564,55.34564
190516,2023-01-20 10:59:28.292906,689470215,39.8056918,32.3822329,788.95,54.70114,55.34114
190548,2023-01-20 10:59:28.392549,689569853,39.8056899,32.3822316,788.94,54.69747,55.33747
190583,2023-01-20 10:59:28.492560,689669849,39.8056879,32.3822304,788.94,54.6995,55.3395
190613,2023-01-20 10:59:28.592602,689769875,39.8056859,32.3822292,788.95,54.7017,55.3417
190646,2023-01-20 10:59:28.692545,689869831,39.8056838,32.3822281,788.95,54.70497,55.34497
190677,2023-01-20 10:59:28.792526,689969827,39.8056818,32.3822269,788.95,54.70782,55.34782
190712,2023-01-20 10:59:28.884133,690069829,39.8056796,32.3822257,788.96,54.71509,55.35509
190745,2023-01-20 10:59:28.975101,690169872,39.8056775,32.3822245,788.97,54.72162,55.36162
190779,2023-01-20 10:59:29.072649,690269838,39.8056753,32.3822232,788.97,54.72652,55.36652
190809,2023-01-20 10:59:29.172757,690369856,39.8056732,32.3822219,788.97,54.72934,55.36934
190842,2023-01-20 10:59:29.281178,690470234,39.8056711,32.3822206,788.98,54.73249,55.37249
190879,2023-01-20 10:59:29.391802,690569932,39.8056691,32.3822193,788.98,54.73551,55.37551
190914,2023-01-20 10:59:29.484222,690669861,39.805667,32.3822181,788.99,54.74191,55.38191
190944,2023-01-20 10:59:29.575205,690769831,39.8056649,32.3822167,788.99,54.74669,55.38668
190977,2023-01-20 10:59:29.672762,690869838,39.8056627,32.3822153,789,54.75117,55.39117
191008,2023-01-20 10:59:29.772750,690969828,39.8056604,32.3822138,789,54.75605,55.39605
191041,2023-01-20 10:59:29.872777,691069873,39.8056581,32.3822123,789.01,54.76115,55.40115
191074,2023-01-20 10:59:29.972795,691169915,39.8056558,32.3822107,789.01,54.76516,55.40516
191108,2023-01-20 10:59:30.072682,691269842,39.8056534,32.3822091,789.01,54.76929,55.40929
191138,2023-01-20 10:59:30.172646,691369852,39.8056508,32.3822074,789.02,54.77385,55.41385
191171,2023-01-20 10:59:30.272929,691470112,39.8056481,32.3822055,789.02,54.77759,55.41759
191203,2023-01-20 10:59:30.372706,691569840,39.8056452,32.3822036,789.03,54.78158,55.42158
191238,2023-01-20 10:59:30.472757,691669879,39.8056421,32.3822015,789.03,54.78496,55.42496
191270,2023-01-20 10:59:30.572757,691769880,39.8056389,32.3821994,789.03,54.78718,55.42718
191303,2023-01-20 10:59:30.672679,691869850,39.8056356,32.3821972,789.03,54.78886,55.42886
191334,2023-01-20 10:59:30.772598,691969835,39.8056322,32.3821948,789.04,54.79134,55.43134
191366,2023-01-20 10:59:30.872528,692069824,39.8056289,32.382192,789.04,54.79298,55.43298
191398,2023-01-20 10:59:30.972523,692169876,39.8056257,32.3821891,789.04,54.79256,55.43256
191432,2023-01-20 10:59:31.072519,692269866,39.8056221,32.3821862,789.03,54.78949,55.42949
191462,2023-01-20 10:59:31.172574,692369890,39.8056183,32.3821832,789.03,54.78685,55.42685
191496,2023-01-20 10:59:31.272776,692470085,39.8056144,32.3821802,789.03,54.78491,55.42491
191528,2023-01-20 10:59:31.372527,692569837,39.8056104,32.3821771,789.03,54.78468,55.42467
191563,2023-01-20 10:59:31.472552,692669856,39.8056061,32.3821739,789.03,54.78902,55.42902
191593,2023-01-20 10:59:31.572524,692769820,39.8056017,32.3821707,789.04,54.79691,55.43691
191626,2023-01-20 10:59:31.672552,692869848,39.8055973,32.3821674,789.05,54.80862,55.44862
191657,2023-01-20 10:59:31.772532,692969831,39.8055927,32.3821641,789.07,54.82242,55.46242
191690,2023-01-20 10:59:31.872576,693069863,39.805588,32.3821606,789.09,54.8405,55.4805
191723,2023-01-20 10:59:31.972610,693169879,39.8055833,32.3821571,789.11,54.86039,55.50039
191757,2023-01-20 10:59:32.072578,693269859,39.8055784,32.3821536,789.13,54.88151,55.52151
191787,2023-01-20 10:59:32.172535,693369840,39.8055734,32.3821499,789.15,54.90174,55.54174
191821,2023-01-20 10:59:32.272666,693469972,39.8055684,32.3821463,789.17,54.92234,55.56234
191853,2023-01-20 10:59:32.372532,693569831,39.8055632,32.3821425,789.19,54.94252,55.58252
191888,2023-01-20 10:59:32.472569,693669866,39.8055581,32.3821388,789.21,54.96505,55.60505
191919,2023-01-20 10:59:32.572583,693769880,39.805553,32.382135,789.23,54.98663,55.62663
191953,2023-01-20 10:59:32.672557,693869853,39.8055477,32.3821312,789.25,55.00906,55.64906
191984,2023-01-20 10:59:32.772539,693969833,39.8055425,32.3821274,789.27,55.02932,55.66932
192017,2023-01-20 10:59:32.872510,694069828,39.8055372,32.3821235,789.29,55.04641,55.68641
192050,2023-01-20 10:59:32.972533,694169885,39.8055318,32.3821195,789.31,55.06155,55.70155
192084,2023-01-20 10:59:33.072492,694269835,39.8055263,32.3821155,789.32,55.07499,55.71499
192114,2023-01-20 10:59:33.172579,694369897,39.8055209,32.3821115,789.33,55.08764,55.72763
192148,2023-01-20 10:59:33.272707,694470014,39.8055153,32.3821075,789.35,55.10041,55.74041
192181,2023-01-20 10:59:33.372525,694569826,39.8055098,32.3821035,789.36,55.11275,55.75275
192216,2023-01-20 10:59:33.472544,694669855,39.8055043,32.3820996,789.37,55.12269,55.76269
192247,2023-01-20 10:59:33.572502,694769830,39.8054987,32.3820956,789.38,55.13096,55.77096
192280,2023-01-20 10:59:33.672524,694869843,39.8054933,32.3820917,789.39,55.1401,55.7801
192311,2023-01-20 10:59:33.772529,694969829,39.8054879,32.3820877,789.39,55.14844,55.78844
192346,2023-01-20 10:59:33.872550,695069868,39.8054825,32.3820837,789.4,55.15464,55.79464
192379,2023-01-20 10:59:33.972535,695169884,39.8054772,32.3820796,789.4,55.15877,55.79877
192413,2023-01-20 10:59:34.072483,695269826,39.805472,32.3820756,789.41,55.16154,55.80154
192443,2023-01-20 10:59:34.172520,695369842,39.8054668,32.3820714,789.41,55.16326,55.80326
192477,2023-01-20 10:59:34.272540,695469850,39.8054615,32.3820673,789.41,55.16665,55.80665
192509,2023-01-20 10:59:34.372532,695569834,39.8054563,32.3820631,789.42,55.17071,55.81071
192544,2023-01-20 10:59:34.472601,695669901,39.805451,32.382059,789.42,55.17451,55.81451
192575,2023-01-20 10:59:34.572535,695769834,39.8054457,32.3820548,789.42,55.17855,55.81855
192608,2023-01-20 10:59:34.672558,695869856,39.8054404,32.3820506,789.42,55.1796,55.8196
192639,2023-01-20 10:59:34.772529,695969825,39.8054352,32.3820464,789.42,55.17783,55.81783
192673,2023-01-20 10:59:34.872517,696069832,39.8054298,32.3820421,789.42,55.17343,55.81343
192706,2023-01-20 10:59:34.972535,696169876,39.8054244,32.3820379,789.41,55.16685,55.80685
192740,2023-01-20 10:59:35.072491,696269827,39.805419,32.3820337,789.4,55.15842,55.79842
192770,2023-01-20 10:59:35.172575,696369895,39.8054135,32.3820294,789.4,55.14999,55.78999
192804,2023-01-20 10:59:35.272538,696469846,39.805408,32.3820252,789.38,55.13981,55.77981
192836,2023-01-20 10:59:35.372527,696569823,39.8054026,32.382021,789.37,55.12896,55.76896
192871,2023-01-20 10:59:35.472534,696669851,39.8053972,32.3820169,789.37,55.12033,55.76033
192902,2023-01-20 10:59:35.572488,696769839,39.8053919,32.3820128,789.36,55.11103,55.75103
192936,2023-01-20 10:59:35.672536,696869872,39.8053867,32.3820088,789.35,55.10813,55.74813
192967,2023-01-20 10:59:35.772567,696969869,39.8053815,32.3820046,789.35,55.1086,55.7486
193000,2023-01-20 10:59:35.872529,697069840,39.8053763,32.3820005,789.36,55.11164,55.75164
193033,2023-01-20 10:59:35.972535,697169870,39.8053711,32.3819963,789.36,55.11486,55.75486
193067,2023-01-20 10:59:36.072477,697269824,39.805366,32.3819921,789.37,55.12186,55.76186
193097,2023-01-20 10:59:36.172499,697369852,39.8053608,32.3819879,789.38,55.13048,55.77048
193131,2023-01-20 10:59:36.272507,697469840,39.8053555,32.3819837,789.38,55.13892,55.77892
193163,2023-01-20 10:59:36.372533,697569835,39.8053501,32.3819795,789.39,55.14563,55.78563
193198,2023-01-20 10:59:36.472602,697669908,39.8053447,32.3819754,789.4,55.15216,55.79216
193229,2023-01-20 10:59:36.572512,697769835,39.8053392,32.3819713,789.4,55.15733,55.79733
193262,2023-01-20 10:59:36.672528,697869844,39.8053337,32.3819672,789.41,55.16132,55.80132
193293,2023-01-20 10:59:36.772517,697969817,39.8053282,32.3819631,789.41,55.16218,55.80218
193326,2023-01-20 10:59:36.872511,698069832,39.8053228,32.3819591,789.41,55.1622,55.8022
193360,2023-01-20 10:59:36.972525,698169881,39.8053172,32.3819549,789.4,55.15899,55.79899
193394,2023-01-20 10:59:37.072528,698269873,39.8053117,32.3819509,789.4,55.15453,55.79453
193424,2023-01-20 10:59:37.172526,698369843,39.8053062,32.3819468,789.39,55.148,55.788
193458,2023-01-20 10:59:37.272540,698469843,39.8053007,32.3819427,789.38,55.13934,55.77934
193490,2023-01-20 10:59:37.372528,698569824,39.8052951,32.3819386,789.37,55.12889,55.76889
193525,2023-01-20 10:59:37.472562,698669863,39.8052894,32.3819346,789.36,55.11969,55.75969
193556,2023-01-20 10:59:37.572524,698769835,39.8052838,32.3819306,789.36,55.11341,55.75341
193589,2023-01-20 10:59:37.672542,698869850,39.8052782,32.3819265,789.36,55.11038,55.75038
193620,2023-01-20 10:59:37.772579,698969878,39.8052726,32.3819225,789.35,55.10978,55.74978
193653,2023-01-20 10:59:37.872522,699069827,39.805267,32.3819184,789.36,55.11006,55.75006
193686,2023-01-20 10:59:37.972558,699169876,39.8052614,32.3819143,789.35,55.10709,55.74709
193720,2023-01-20 10:59:38.072489,699269823,39.8052558,32.3819101,789.35,55.10171,55.74171
193750,2023-01-20 10:59:38.172499,699369850,39.8052502,32.3819059,789.34,55.09303,55.73303
193784,2023-01-20 10:59:38.272527,699469861,39.8052447,32.3819016,789.33,55.083,55.723
193816,2023-01-20 10:59:38.372566,699569870,39.8052391,32.3818974,789.32,55.07291,55.71291
193851,2023-01-20 10:59:38.472565,699669864,39.8052337,32.3818933,789.31,55.06473,55.70473
193882,2023-01-20 10:59:38.572476,699769778,39.8052282,32.381889,789.3,55.05638,55.69638
193915,2023-01-20 10:59:38.672512,699869838,39.8052228,32.3818848,789.29,55.04856,55.68856
193946,2023-01-20 10:59:38.772479,699969836,39.8052176,32.3818807,789.28,55.03946,55.67946
193979,2023-01-20 10:59:38.872482,700069833,39.8052122,32.3818765,789.28,55.03106,55.67106
194014,2023-01-20 10:59:38.972550,700169880,39.8052068,32.3818723,789.27,55.0251,55.6651
194048,2023-01-20 10:59:39.072556,700269872,39.8052015,32.3818682,789.26,55.01957,55.65957
194079,2023-01-20 10:59:39.172544,700369848,39.8051961,32.3818641,789.26,55.01541,55.65541
194113,2023-01-20 10:59:39.272541,700469840,39.8051907,32.3818599,789.26,55.01401,55.65401
194145,2023-01-20 10:59:39.372533,700569830,39.8051854,32.3818558,789.26,55.01419,55.65419
194180,2023-01-20 10:59:39.465872,700669866,39.8051801,32.3818517,789.26,55.01581,55.65581
194211,2023-01-20 10:59:39.556614,700769835,39.8051748,32.3818475,789.26,55.0162,55.6562
194244,2023-01-20 10:59:39.658171,700869888,39.8051695,32.3818434,789.26,55.01558,55.65558
194275,2023-01-20 10:59:39.769440,700969842,39.8051641,32.3818393,789.26,55.01294,55.65294
194308,2023-01-20 10:59:39.865831,701069833,39.8051588,32.3818351,789.25,55.00763,55.64763
194341,2023-01-20 10:59:39.956614,701169867,39.8051534,32.3818309,789.25,55.00149,55.64149
194375,2023-01-20 10:59:40.052148,701269833,39.805148,32.3818268,789.24,54.9985,55.6385
194405,2023-01-20 10:59:40.152145,701369850,39.8051426,32.3818226,789.25,55.00005,55.64005
194439,2023-01-20 10:59:40.252146,701469843,39.8051372,32.3818184,789.25,55.00224,55.64224
194471,2023-01-20 10:59:40.352226,701569887,39.8051319,32.3818144,789.25,55.00267,55.64267
194506,2023-01-20 10:59:40.452201,701669854,39.8051264,32.3818102,789.25,55.00386,55.64386
194537,2023-01-20 10:59:40.552156,701769826,39.8051209,32.3818061,789.25,55.00385,55.64385
194570,2023-01-20 10:59:40.652170,701869841,39.8051154,32.381802,789.24,54.99994,55.63994
194601,2023-01-20 10:59:40.752189,701969847,39.8051098,32.3817979,789.24,54.99335,55.63335
194635,2023-01-20 10:59:40.852118,702069801,39.8051043,32.3817939,789.23,54.98466,55.62466
194713,2023-01-20 10:59:40.952171,702169916,39.8050987,32.3817899,789.22,54.97534,55.61534
194747,2023-01-20 10:59:41.052075,702269827,39.8050931,32.3817858,789.21,54.96779,55.60779
194777,2023-01-20 10:59:41.152141,702369849,39.8050875,32.3817818,789.21,54.96223,55.60223
194812,2023-01-20 10:59:41.252149,702469839,39.805082,32.3817777,789.21,54.96173,55.60173
194844,2023-01-20 10:59:41.352138,702569832,39.8050764,32.3817736,789.21,54.96347,55.60347
194879,2023-01-20 10:59:41.452156,702669860,39.8050708,32.3817695,789.21,54.96467,55.60467
194910,2023-01-20 10:59:41.552115,702769833,39.8050653,32.3817654,789.21,54.96442,55.60442
194943,2023-01-20 10:59:41.652164,702869886,39.8050598,32.3817613,789.21,54.9639,55.6039
194973,2023-01-20 10:59:41.752028,702969747,39.8050544,32.3817571,789.21,54.96416,55.60416
195007,2023-01-20 10:59:41.852080,703069825,39.8050492,32.381753,789.21,54.96427,55.60427
195040,2023-01-20 10:59:41.952075,703169875,39.805044,32.3817488,789.21,54.96395,55.60395
195073,2023-01-20 10:59:42.052022,703269826,39.8050389,32.3817447,789.21,54.96481,55.6048
195104,2023-01-20 10:59:42.152091,703369854,39.8050338,32.3817406,789.21,54.96503,55.60503
195138,2023-01-20 10:59:42.252155,703469885,39.8050286,32.3817364,789.21,54.96444,55.60444
195170,2023-01-20 10:59:42.352114,703569820,39.8050233,32.3817321,789.21,54.96321,55.60321
195205,2023-01-20 10:59:42.452169,703669872,39.8050181,32.381728,789.21,54.96244,55.60244
195236,2023-01-20 10:59:42.552030,703769751,39.8050128,32.3817237,789.21,54.96127,55.60126
195269,2023-01-20 10:59:42.652113,703869843,39.8050075,32.3817195,789.21,54.96032,55.60032
195299,2023-01-20 10:59:42.752103,703969834,39.8050022,32.3817153,789.21,54.96051,55.60051
195333,2023-01-20 10:59:42.852093,704069828,39.8049969,32.3817111,789.21,54.96077,55.60077
195366,2023-01-20 10:59:42.952173,704169915,39.8049914,32.3817068,789.21,54.96035,55.60035
195399,2023-01-20 10:59:43.052038,704269774,39.804986,32.3817027,789.2,54.95983,55.59983
195430,2023-01-20 10:59:43.152122,704369840,39.8049806,32.3816985,789.2,54.95826,55.59826
195463,2023-01-20 10:59:43.252122,704469836,39.8049751,32.3816942,789.2,54.95732,55.59732
195496,2023-01-20 10:59:43.352111,704569836,39.8049697,32.38169,789.2,54.95752,55.59752
195532,2023-01-20 10:59:43.452122,704669854,39.8049642,32.3816859,789.21,54.96007,55.60007
195563,2023-01-20 10:59:43.552128,704769863,39.8049587,32.3816817,789.21,54.96241,55.60241
195596,2023-01-20 10:59:43.652160,704869887,39.8049531,32.3816776,789.21,54.96342,55.60342
195626,2023-01-20 10:59:43.752123,704969830,39.8049476,32.3816736,789.21,54.96381,55.60381
195660,2023-01-20 10:59:43.852111,705069822,39.8049419,32.3816695,789.21,54.96376,55.60376
195695,2023-01-20 10:59:43.952139,705169874,39.8049363,32.3816655,789.21,54.96255,55.60255
195728,2023-01-20 10:59:44.052102,705269835,39.8049307,32.3816615,789.2,54.9591,55.59909
195759,2023-01-20 10:59:44.152137,705369844,39.804925,32.3816575,789.2,54.95314,55.59314
195793,2023-01-20 10:59:44.252185,705469889,39.8049194,32.3816535,789.19,54.94656,55.58656
195825,2023-01-20 10:59:44.352115,705569837,39.8049138,32.3816496,789.19,54.94025,55.58025
195860,2023-01-20 10:59:44.452124,705669855,39.8049081,32.3816456,789.18,54.93312,55.57312
195891,2023-01-20 10:59:44.552102,705769833,39.8049026,32.3816416,789.17,54.92426,55.56426
195924,2023-01-20 10:59:44.652114,705869846,39.804897,32.3816377,789.16,54.91401,55.55401
195954,2023-01-20 10:59:44.752092,705969825,39.8048915,32.3816337,789.15,54.90381,55.54381
195988,2023-01-20 10:59:44.852129,706069866,39.804886,32.3816297,789.14,54.89296,55.53296
196021,2023-01-20 10:59:44.952172,706169917,39.8048805,32.3816257,789.13,54.8816,55.5216
196054,2023-01-20 10:59:45.052102,706269839,39.8048752,32.3816218,789.12,54.87122,55.51122
196085,2023-01-20 10:59:45.152129,706369844,39.8048698,32.3816178,789.11,54.86173,55.50173
196119,2023-01-20 10:59:45.252123,706469829,39.8048646,32.3816138,789.1,54.855,55.495
196151,2023-01-20 10:59:45.352115,706569824,39.8048593,32.3816098,789.09,54.84916,55.48915
196186,2023-01-20 10:59:45.452026,706669860,39.8048539,32.3816058,789.09,54.84705,55.48705
196218,2023-01-20 10:59:45.551801,706769872,39.8048486,32.3816017,789.09,54.84798,55.48798
