LineNo,UTC_Approx,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip
164410,2023-01-20 10:58:09.152307,610170036,0,20.63196,17.394,15.18712,0
164443,2023-01-20 10:58:09.252318,610270021,0,23.97961,12.31291,17.4314,0
164474,2023-01-20 10:58:09.352319,610370000,0,20.10703,16.4151,16.83183,0
164508,2023-01-20 10:58:09.452286,610469957,0,14.4431,19.12475,14.846,0
164540,2023-01-20 10:58:09.552304,610569975,0,16.19773,14.65711,15.4584,0
164575,2023-01-20 10:58:09.652303,610669995,0,17.66967,13.72795,14.76351,0
164607,2023-01-20 10:58:09.752234,610769965,0,19.11774,17.08407,13.8454,0
164640,2023-01-20 10:58:09.852290,610870035,0,21.04595,15.60613,16.63428,0
164670,2023-01-20 10:58:09.952240,610969975,0,17.25268,15.68331,15.24937,0
164705,2023-01-20 10:58:10.052233,611069960,0,18.14979,16.59942,13.71577,0
164738,2023-01-20 10:58:10.152263,611169983,0,22.36137,13.31501,16.09885,0
164771,2023-01-20 10:58:10.252267,611269990,0,17.34249,15.8924,15.26576,0
164801,2023-01-20 10:58:10.352241,611369977,0,18.53191,16.49477,13.54543,0
164835,2023-01-20 10:58:10.452281,611470007,0,22.68527,12.20889,17.30777,0
164867,2023-01-20 10:58:10.552328,611570022,0,19.92566,15.8561,15.81412,0
164902,2023-01-20 10:58:10.652306,611669991,0,14.38407,20.13457,15.02448,0
164934,2023-01-20 10:58:10.752272,611769967,0,12.4116,18.22146,14.90638,0
164967,2023-01-20 10:58:10.852270,611869979,0,14.86687,15.67105,14.75637,0
164997,2023-01-20 10:58:10.952244,611969971,0,16.56153,13.67909,15.77201,0
165031,2023-01-20 10:58:11.052256,612069978,0,17.68521,11.8272,15.52014,0
165064,2023-01-20 10:58:11.152338,612170034,0,18.35956,11.00369,15.289,0
165097,2023-01-20 10:58:11.252296,612269981,0,18.83391,9.582344,15.78482,0
