LineNo,UTC_Approx,TimeUS,RMSRollP,RMSRollD,RMSPitchP,RMSPitchD,RMSYaw
119529,2023-01-20 10:55:53.332667,474069371,0.01420825,0.02221354,0.01187897,0.03218684,0.01806982
119563,2023-01-20 10:55:53.432683,474169390,0.0139129,0.02439056,0.01120663,0.03031656,0.01867603
119595,2023-01-20 10:55:53.532655,474269357,0.01356719,0.02454797,0.01176537,0.02926485,0.01970057
119627,2023-01-20 10:55:53.632672,474369377,0.01190502,0.02329404,0.01009234,0.02548116,0.02099628
119659,2023-01-20 10:55:53.732640,474469362,0.01124153,0.02351445,0.008558644,0.02152135,0.02208115
119695,2023-01-20 10:55:53.832663,474569396,0.01130459,0.02643986,0.007374038,0.01848517,0.02262508
119730,2023-01-20 10:55:53.932654,474669384,0.01157595,0.02718327,0.008129155,0.01800027,0.02256105
119763,2023-01-20 10:55:54.032651,474769367,0.01162111,0.02771321,0.007576396,0.01763022,0.02226299
119795,2023-01-20 10:55:54.132697,474869375,0.01194097,0.02713295,0.006906185,0.01616126,0.02242944
119827,2023-01-20 10:55:54.232701,474969354,0.01107527,0.02658457,0.006213729,0.01477107,0.02290842
119858,2023-01-20 10:55:54.332736,475069391,0.01009466,0.02511991,0.005595837,0.01354828,0.02315826
119892,2023-01-20 10:55:54.432777,475169440,0.009443122,0.02422261,0.005404115,0.01278741,0.02227715
119924,2023-01-20 10:55:54.532669,475269352,0.009818392,0.02519232,0.006369969,0.01395538,0.02003258
119956,2023-01-20 10:55:54.632676,475369371,0.01009146,0.02414821,0.008217595,0.01984007,0.01705149
119988,2023-01-20 10:55:54.732664,475469354,0.0109941,0.02226084,0.01060053,0.02681524,0.01417573
120023,2023-01-20 10:55:54.832677,475569367,0.010979,0.02384785,0.009460717,0.02434946,0.01197683
120056,2023-01-20 10:55:54.932684,475669383,0.01195511,0.02610544,0.008807228,0.02293435,0.0111409
120089,2023-01-20 10:55:55.032667,475769363,0.01086041,0.02514734,0.009897058,0.02690546,0.0127472
120121,2023-01-20 10:55:55.132752,475869419,0.009698868,0.02274234,0.0108132,0.0294168,0.01590271
120153,2023-01-20 10:55:55.232697,475969346,0.01127784,0.02012345,0.0112503,0.02939743,0.01779606
120185,2023-01-20 10:55:55.332727,476069380,0.0119899,0.01916735,0.01335739,0.03105855,0.01768772
120219,2023-01-20 10:55:55.432715,476169380,0.01050607,0.01873619,0.01265433,0.03039801,0.01533663
120251,2023-01-20 10:55:55.532661,476269353,0.01063419,0.01943104,0.01268792,0.0321282,0.01273496
120283,2023-01-20 10:55:55.632677,476369384,0.01301752,0.02209683,0.01162314,0.02911568,0.01212724
120315,2023-01-20 10:55:55.732698,476469398,0.01491961,0.02449569,0.0120922,0.03138072,0.01215281
120350,2023-01-20 10:55:55.832653,476569353,0.01507789,0.02479885,0.0109615,0.02879768,0.010389
120383,2023-01-20 10:55:55.932677,476669395,0.01455288,0.02261316,0.01146201,0.03080261,0.01039169
120416,2023-01-20 10:55:56.032635,476769354,0.01324417,0.02428107,0.01063721,0.02833495,0.01621863
120448,2023-01-20 10:55:56.132688,476869371,0.01294689,0.02694214,0.0101522,0.02706292,0.02430127
120480,2023-01-20 10:55:56.232696,476969360,0.01168061,0.02575821,0.01103605,0.02807775,0.03121552
120511,2023-01-20 10:55:56.332721,477069398,0.01017944,0.02314917,0.01394868,0.02907054,0.03615796
120545,2023-01-20 10:55:56.432745,477169430,0.01021274,0.0216494,0.01416929,0.02623108,0.04019186
120577,2023-01-20 10:55:56.532672,477269353,0.01205276,0.02202722,0.0135923,0.02601968,0.04392266
120609,2023-01-20 10:55:56.632642,477369374,0.01653825,0.02222501,0.01206441,0.02464179,0.04686998
120641,2023-01-20 10:55:56.732461,477469355,0.01768205,0.02240021,0.01122275,0.02518797,0.0474609
120676,2023-01-20 10:55:56.832350,477569366,0.01661338,0.02216021,0.01005519,0.02343275,0.04438596
120709,2023-01-20 10:55:56.932342,477669396,0.01571051,0.02363315,0.01012765,0.02493432,0.0385648
120742,2023-01-20 10:55:57.032393,477769405,0.01410507,0.02273621,0.01021721,0.02654097,0.03184209
120774,2023-01-20 10:55:57.132834,477869637,0.01229819,0.02188067,0.01093534,0.0283689,0.02651945
120806,2023-01-20 10:55:57.232960,477969621,0.01191047,0.02519843,0.01258898,0.02763862,0.02430649
120838,2023-01-20 10:55:57.332992,478069649,0.01087814,0.02414672,0.01360098,0.02735251,0.02479571
120874,2023-01-20 10:55:57.433030,478169685,0.01014772,0.02394757,0.01534076,0.03054322,0.02553746
120905,2023-01-20 10:55:57.532987,478269644,0.01004089,0.02420205,0.01663524,0.03151716,0.02538469
120937,2023-01-20 10:55:57.629994,478369681,0.009301701,0.02333567,0.01723625,0.03389044,0.02389061
120969,2023-01-20 10:55:57.720813,478469667,0.009592068,0.02466537,0.01575308,0.02988031,0.02122449
121004,2023-01-20 10:55:57.813660,478570515,0.008918514,0.02239978,0.01544711,0.03189715,0.01800857
121037,2023-01-20 10:55:57.912742,478669657,0.008119466,0.02060167,0.01536127,0.03354645,0.01487006
121070,2023-01-20 10:55:58.013566,478770528,0.01063623,0.02349048,0.01364589,0.03085537,0.01220059
121102,2023-01-20 10:55:58.112740,478869654,0.01103545,0.02527993,0.01261629,0.02643089,0.01023139
121134,2023-01-20 10:55:58.213708,478970581,0.01232212,0.026699,0.01088486,0.02319987,0.008527623
121165,2023-01-20 10:55:58.312818,479069694,0.01296005,0.02600285,0.009574505,0.01964707,0.007011187
121200,2023-01-20 10:55:58.413669,479170551,0.0136726,0.02726679,0.009037334,0.01772177,0.006495256
121231,2023-01-20 10:55:58.512724,479269623,0.01297432,0.02703385,0.008201757,0.01657987,0.007902278
121263,2023-01-20 10:55:58.613648,479370546,0.01225252,0.02626585,0.008112248,0.01881741,0.01087237
121295,2023-01-20 10:55:58.712829,479469620,0.01062318,0.02365279,0.01032024,0.02604363,0.0150576
121330,2023-01-20 10:55:58.813864,479570551,0.009920737,0.02338292,0.01054035,0.02759157,0.01981294
121365,2023-01-20 10:55:58.912759,479669384,0.009852833,0.02416637,0.01044372,0.02729369,0.02291649
121397,2023-01-20 10:55:59.012849,479769422,0.01032284,0.0222538,0.01208796,0.03266467,0.02424127
121476,2023-01-20 10:55:59.112800,479869400,0.01189918,0.02881909,0.01058489,0.02845383,0.02519149
121508,2023-01-20 10:55:59.212739,479969358,0.01033499,0.02527298,0.0112376,0.03080732,0.02695394
121539,2023-01-20 10:55:59.312799,480069374,0.01076514,0.02753229,0.01090211,0.02960728,0.02914317
121574,2023-01-20 10:55:59.412855,480169396,0.009691352,0.0244194,0.01072801,0.02937972,0.03126899
121605,2023-01-20 10:55:59.512802,480269367,0.01045488,0.02481452,0.0104833,0.02910503,0.0331373
121638,2023-01-20 10:55:59.612799,480369391,0.01032688,0.02578026,0.01012668,0.02837601,0.03467658
121670,2023-01-20 10:55:59.712742,480469385,0.009582773,0.02385421,0.01171778,0.03226765,0.03544893
121705,2023-01-20 10:55:59.812665,480569362,0.01002448,0.02468387,0.01148939,0.03172072,0.03477283
121738,2023-01-20 10:55:59.912606,480669372,0.01050637,0.02466207,0.012328,0.03421435,0.0332432
121771,2023-01-20 10:56:00.012550,480769368,0.01156019,0.02649483,0.01144085,0.03078998,0.03218632
121803,2023-01-20 10:56:00.112633,480869386,0.01224782,0.02777215,0.01212729,0.03171448,0.03175794
121835,2023-01-20 10:56:00.212659,480969353,0.01058465,0.02443866,0.01207144,0.03171524,0.03230852
121866,2023-01-20 10:56:00.312784,481069451,0.009738527,0.02369307,0.0122234,0.03289634,0.03346211
121901,2023-01-20 10:56:00.412733,481169378,0.009304183,0.02375283,0.01199312,0.03286579,0.035061
121932,2023-01-20 10:56:00.512695,481269347,0.008084527,0.0207169,0.01238505,0.03445073,0.03643548
121964,2023-01-20 10:56:00.612716,481369374,0.00864877,0.02313813,0.01205956,0.03280206,0.03696904
121996,2023-01-20 10:56:00.712710,481469359,0.009255814,0.02459645,0.01220989,0.03347655,0.036369
122031,2023-01-20 10:56:00.812706,481569350,0.0106478,0.02587181,0.01184176,0.03291576,0.0354192
122064,2023-01-20 10:56:00.912762,481669429,0.009150987,0.02206266,0.01366131,0.03631015,0.03470233
122097,2023-01-20 10:56:01.012670,481769357,0.01046482,0.02400102,0.01327539,0.03311374,0.03385176
122129,2023-01-20 10:56:01.112682,481869368,0.01032532,0.02488296,0.01212316,0.03110568,0.03250268
122161,2023-01-20 10:56:01.212681,481969361,0.01048006,0.02545088,0.01319495,0.03484802,0.03085604
122192,2023-01-20 10:56:01.312746,482069377,0.009780197,0.02307121,0.01276948,0.03187,0.02935568
122227,2023-01-20 10:56:01.412799,482169395,0.009021715,0.02221376,0.01368636,0.03482365,0.02875442
122258,2023-01-20 10:56:01.512711,482269361,0.00997106,0.02586605,0.01302179,0.03155414,0.02848826
122290,2023-01-20 10:56:01.612732,482369429,0.009693244,0.02584843,0.01164346,0.0273192,0.02799632
122323,2023-01-20 10:56:01.712684,482469378,0.00927169,0.02445459,0.01360859,0.03198176,0.02762155
122358,2023-01-20 10:56:01.812646,482569365,0.008935603,0.0214535,0.01280412,0.02985804,0.02789789
122391,2023-01-20 10:56:01.912453,482669381,0.01125573,0.01881085,0.01421135,0.03396292,0.0297422
122424,2023-01-20 10:56:02.013441,482770544,0.01214407,0.02003453,0.01396357,0.03483041,0.03194093
122456,2023-01-20 10:56:02.112599,482869642,0.01385822,0.02282903,0.01293147,0.03271635,0.03343282
122488,2023-01-20 10:56:02.213521,482970512,0.01312304,0.02300003,0.01302634,0.03436607,0.0334257
122519,2023-01-20 10:56:02.312722,483069720,0.01297059,0.02664083,0.01227244,0.03189933,0.03204701
122555,2023-01-20 10:56:02.413615,483170596,0.0124166,0.02837767,0.01108684,0.02905045,0.02935127
122586,2023-01-20 10:56:02.512822,483269633,0.01136713,0.02686426,0.01213979,0.02835487,0.02629535
122618,2023-01-20 10:56:02.612733,483369393,0.01018418,0.02466211,0.01293424,0.0330866,0.02316605
122650,2023-01-20 10:56:02.712709,483469358,0.01051298,0.02599721,0.0117917,0.03011158,0.020272
122685,2023-01-20 10:56:02.812706,483569350,0.01135779,0.02765206,0.0122449,0.03202537,0.01778858
122718,2023-01-20 10:56:02.912752,483669438,0.01177404,0.02464654,0.01167887,0.03101855,0.01547553
122751,2023-01-20 10:56:03.012646,483769363,0.01096566,0.02428462,0.01204421,0.03279572,0.01278313
122783,2023-01-20 10:56:03.112696,483869371,0.01004435,0.02322108,0.01274013,0.03501712,0.01091759
122815,2023-01-20 10:56:03.212723,483969363,0.01005092,0.0250569,0.01146782,0.03089626,0.01037312
122846,2023-01-20 10:56:03.312737,484069384,0.009295798,0.02382813,0.01053288,0.02790711,0.01119546
122881,2023-01-20 10:56:03.412745,484169399,0.01018605,0.02749084,0.01005381,0.02391469,0.01232813
122912,2023-01-20 10:56:03.512707,484269365,0.009462935,0.02565247,0.009992841,0.02077202,0.01391393
122944,2023-01-20 10:56:03.612770,484369430,0.00964805,0.02585319,0.008981182,0.0181953,0.01535948
122976,2023-01-20 10:56:03.712708,484469358,0.009306695,0.02515898,0.008601892,0.0180975,0.01608224
123012,2023-01-20 10:56:03.812710,484569357,0.008888151,0.02419733,0.008971667,0.01874977,0.01565316
123048,2023-01-20 10:56:03.912700,484669385,0.008594013,0.02374217,0.00800416,0.01752563,0.01534481
123081,2023-01-20 10:56:04.012639,484769352,0.008425205,0.02342154,0.009155625,0.02019722,0.01552288
123113,2023-01-20 10:56:04.112739,484869414,0.007339638,0.02042224,0.008750267,0.01957372,0.0163892
123145,2023-01-20 10:56:04.212758,484969402,0.007774238,0.02133263,0.00886215,0.0195431,0.01701723
123176,2023-01-20 10:56:04.312709,485069374,0.007473665,0.0203594,0.01031116,0.0225997,0.01728247
123211,2023-01-20 10:56:04.412702,485169384,0.00706275,0.01924778,0.01003087,0.02105388,0.01687387
123242,2023-01-20 10:56:04.512689,485269358,0.007459087,0.02072043,0.01050932,0.02314478,0.0154724
123274,2023-01-20 10:56:04.612730,485369386,0.007650072,0.0195813,0.01145873,0.02559654,0.01383743
123306,2023-01-20 10:56:04.712700,485469350,0.007426243,0.01882898,0.01225454,0.02986597,0.01205114
123341,2023-01-20 10:56:04.812735,485569385,0.007927132,0.02079844,0.01227419,0.03133075,0.01024098
123374,2023-01-20 10:56:04.912734,485669428,0.007730956,0.02012212,0.01136425,0.02959889,0.008469577
123407,2023-01-20 10:56:05.012631,485769358,0.007859019,0.02126564,0.01157355,0.03113532,0.006973592
123439,2023-01-20 10:56:05.112701,485869381,0.009590325,0.0238267,0.0104772,0.02761025,0.006114805
123471,2023-01-20 10:56:05.212711,485969350,0.009064561,0.02246127,0.01035168,0.02772618,0.005645816
123502,2023-01-20 10:56:05.312750,486069392,0.008543126,0.02195499,0.01206885,0.03305851,0.004819856
123537,2023-01-20 10:56:05.412735,486169383,0.009439319,0.02502529,0.01091996,0.02951702,0.0040568
123568,2023-01-20 10:56:05.512723,486269400,0.009070913,0.02369224,0.01044903,0.02529552,0.004170227
123600,2023-01-20 10:56:05.612673,486369374,0.01019443,0.02400394,0.009195905,0.02240068,0.00462325
123632,2023-01-20 10:56:05.712688,486469370,0.01114752,0.02485706,0.009203866,0.02208607,0.004326797
123667,2023-01-20 10:56:05.812680,486569350,0.01148446,0.02160665,0.008459736,0.02060992,0.004052102
123700,2023-01-20 10:56:05.912672,486669381,0.01094857,0.02323631,0.009979233,0.02500198,0.006433493
123733,2023-01-20 10:56:06.012627,486769365,0.01076574,0.02346924,0.01059443,0.02810452,0.01054207
123766,2023-01-20 10:56:06.112700,486869388,0.01157834,0.02425767,0.01130771,0.02815635,0.0143937
123798,2023-01-20 10:56:06.212775,486969418,0.01086763,0.02467838,0.01158105,0.03008429,0.01726909
123829,2023-01-20 10:56:06.312756,487069379,0.01101824,0.02740493,0.01122811,0.02951449,0.01900209
123864,2023-01-20 10:56:06.412719,487169348,0.009457339,0.02374099,0.01167927,0.02954871,0.01929835
123895,2023-01-20 10:56:06.512536,487269346,0.01085601,0.02512618,0.01218303,0.03136243,0.01858855
123927,2023-01-20 10:56:06.612412,487370591,0.011437,0.0278585,0.01094879,0.02783456,0.01673639
123959,2023-01-20 10:56:06.702664,487469637,0.009755711,0.02351913,0.01308088,0.03125452,0.01415948
123992,2023-01-20 10:56:06.793822,487569678,0.0100919,0.02611195,0.0114841,0.02753201,0.01163153
124027,2023-01-20 10:56:06.892911,487669394,0.01008771,0.02543491,0.01125708,0.02513433,0.01011245
124058,2023-01-20 10:56:06.992844,487769354,0.009742254,0.02433994,0.01113516,0.02365819,0.009711207
124092,2023-01-20 10:56:07.092852,487869371,0.009568173,0.02341711,0.01053308,0.02193127,0.009444981
124122,2023-01-20 10:56:07.192829,487969355,0.009184937,0.02326363,0.01056551,0.02417673,0.008220882
124155,2023-01-20 10:56:07.292757,488069386,0.008013708,0.02018954,0.01237886,0.03023901,0.006747579
124188,2023-01-20 10:56:07.392643,488169382,0.008062222,0.02061534,0.01228471,0.0311696,0.005738507
124222,2023-01-20 10:56:07.492622,488269428,0.009255059,0.02478469,0.01281959,0.02787217,0.005081592
124252,2023-01-20 10:56:07.592518,488369387,0.009109892,0.02376853,0.01247486,0.02736265,0.00445649
124286,2023-01-20 10:56:07.692505,488469358,0.008549356,0.02228021,0.01184241,0.02745637,0.003795372
124319,2023-01-20 10:56:07.792521,488569352,0.009370214,0.02006843,0.01270869,0.03234283,0.003268302
124354,2023-01-20 10:56:07.892486,488669393,0.01030676,0.02084399,0.01282634,0.0340034,0.00351179
124385,2023-01-20 10:56:07.992359,488769350,0.0118117,0.02220992,0.01246729,0.03256954,0.004713823
124419,2023-01-20 10:56:08.092470,488869426,0.01138898,0.02217581,0.01226035,0.03302383,0.00737248
124450,2023-01-20 10:56:08.192460,488969372,0.01133462,0.02529639,0.01123119,0.02912461,0.01178922
124483,2023-01-20 10:56:08.292428,489069366,0.01251452,0.02591839,0.01209475,0.03104747,0.01678126
124516,2023-01-20 10:56:08.392433,489169403,0.0117649,0.02502034,0.01227831,0.03136275,0.02056057
124549,2023-01-20 10:56:08.492388,489269360,0.01127906,0.02536905,0.01424133,0.03289468,0.02218235
124579,2023-01-20 10:56:08.592411,489369384,0.01031929,0.02408118,0.01323754,0.0305663,0.02263911
124613,2023-01-20 10:56:08.692382,489469358,0.008852595,0.02071421,0.01358323,0.03366363,0.02254328
124646,2023-01-20 10:56:08.792421,489569400,0.009682521,0.02497278,0.01218885,0.02942367,0.02197107
124683,2023-01-20 10:56:08.892899,489669742,0.008702373,0.02242741,0.01381689,0.03384056,0.0206769
124714,2023-01-20 10:56:08.992655,489769352,0.009140842,0.02434928,0.01232102,0.03067239,0.01893198
124748,2023-01-20 10:56:09.092741,489869373,0.008434326,0.0226052,0.01188001,0.02961438,0.01688142
124778,2023-01-20 10:56:09.193059,489969633,0.008543128,0.02314715,0.01277668,0.03272304,0.015574
124811,2023-01-20 10:56:09.293030,490069633,0.008585003,0.02328237,0.01367616,0.0325631,0.01588164
124844,2023-01-20 10:56:09.393054,490169693,0.009406059,0.0255886,0.01304978,0.0314455,0.01737894
124877,2023-01-20 10:56:09.492976,490269628,0.008522907,0.02321792,0.01279997,0.03225463,0.01853201
124907,2023-01-20 10:56:09.592988,490369652,0.009603778,0.02591899,0.01207765,0.03128153,0.01836674
124941,2023-01-20 10:56:09.692963,490469611,0.009577671,0.02614793,0.01403114,0.03709847,0.01686846
124974,2023-01-20 10:56:09.792993,490569622,0.01008551,0.02686472,0.01251994,0.03312455,0.01472265
125009,2023-01-20 10:56:09.893257,490669932,0.01051025,0.02769867,0.01140328,0.0296757,0.01240685
125040,2023-01-20 10:56:09.992652,490769377,0.009199772,0.02425225,0.01194981,0.03225495,0.01027953
125074,2023-01-20 10:56:10.092751,490869441,0.009379542,0.02320084,0.01231815,0.03338045,0.008410549
125104,2023-01-20 10:56:10.192705,490969353,0.01011288,0.02650942,0.01095092,0.02973652,0.006921436
125137,2023-01-20 10:56:10.292698,491069362,0.009905533,0.02652627,0.009816417,0.02677054,0.005993353
125171,2023-01-20 10:56:10.392697,491169381,0.009103689,0.02468927,0.0101536,0.02792836,0.006106818
125204,2023-01-20 10:56:10.492703,491269370,0.008674925,0.0236249,0.01145801,0.03023233,0.007018281
125234,2023-01-20 10:56:10.592743,491369390,0.008262588,0.02207257,0.01202314,0.03278278,0.007659049
125268,2023-01-20 10:56:10.692775,491469419,0.007508433,0.01980883,0.01300278,0.03536382,0.007726768
125301,2023-01-20 10:56:10.792715,491569357,0.00671892,0.0172542,0.01371304,0.03794641,0.007177891
125336,2023-01-20 10:56:10.892962,491669687,0.007331269,0.01797629,0.01359691,0.03754789,0.006258579
125367,2023-01-20 10:56:10.992513,491769327,0.008494157,0.02251047,0.01282984,0.03539728,0.005181059
125401,2023-01-20 10:56:11.092493,491869375,0.008757234,0.02252806,0.01138505,0.03118971,0.004869765
125431,2023-01-20 10:56:11.192416,491969364,0.008346455,0.02184561,0.0112681,0.03028957,0.004707082
125464,2023-01-20 10:56:11.292416,492069368,0.008204603,0.02197338,0.01227936,0.03373245,0.004166563
125497,2023-01-20 10:56:11.392483,492169435,0.008111113,0.02184684,0.01328067,0.03707812,0.003464215
125530,2023-01-20 10:56:11.492380,492269356,0.008606154,0.02357265,0.01246887,0.03448257,0.00360211
125560,2023-01-20 10:56:11.592384,492369386,0.008944113,0.02461872,0.01122558,0.02939052,0.004259811
125594,2023-01-20 10:56:11.692341,492469356,0.008937197,0.02443737,0.01037596,0.026702,0.004599741
125627,2023-01-20 10:56:11.792342,492569368,0.008727856,0.0236448,0.01082773,0.02793131,0.004179192
125662,2023-01-20 10:56:11.892661,492669693,0.00817888,0.02195647,0.01223717,0.03233507,0.003559317
125693,2023-01-20 10:56:11.992333,492769370,0.008409335,0.02264512,0.01278093,0.03464965,0.003011476
125727,2023-01-20 10:56:12.092407,492869406,0.008243802,0.02250388,0.01257216,0.03434741,0.003160179
125757,2023-01-20 10:56:12.192399,492969358,0.008626051,0.02385813,0.0119323,0.0313988,0.00343517
125790,2023-01-20 10:56:12.292405,493069361,0.009615076,0.02692642,0.01116726,0.02854341,0.003887913
125823,2023-01-20 10:56:12.392442,493169399,0.008913641,0.02446084,0.01282922,0.0337998,0.00463786
125857,2023-01-20 10:56:12.492401,493269368,0.008228701,0.02206766,0.01459088,0.0394383,0.005077913
125888,2023-01-20 10:56:12.592457,493369434,0.008700745,0.02399222,0.01344456,0.03628345,0.005092771
125923,2023-01-20 10:56:12.692446,493469438,0.009084871,0.02467396,0.01205449,0.03226714,0.00439274
125956,2023-01-20 10:56:12.792427,493569434,0.008292912,0.02202026,0.01286639,0.03463997,0.003806347
125992,2023-01-20 10:56:12.892431,493669459,0.00788711,0.02102993,0.01380879,0.0371247,0.003782738
126022,2023-01-20 10:56:12.992427,493769475,0.007944917,0.02142411,0.01399595,0.03855877,0.003561726
126056,2023-01-20 10:56:13.092534,493869391,0.008189095,0.02233135,0.01436405,0.03734443,0.003512316
126086,2023-01-20 10:56:13.192826,493969473,0.00919465,0.02548836,0.01301231,0.03417659,0.003617371
126119,2023-01-20 10:56:13.292780,494069410,0.01004005,0.02699448,0.01134474,0.03001522,0.003405153
126152,2023-01-20 10:56:13.392864,494169492,0.009783144,0.02588346,0.009928756,0.02635973,0.003004338
126185,2023-01-20 10:56:13.492673,494269355,0.009201939,0.02475838,0.00972077,0.02543991,0.002502411
126215,2023-01-20 10:56:13.592747,494369487,0.009009227,0.024149,0.0123483,0.03127223,0.002295186
126250,2023-01-20 10:56:13.692639,494469352,0.008451027,0.0222411,0.01474692,0.03674692,0.002390645
126283,2023-01-20 10:56:13.792786,494569465,0.00794732,0.0208627,0.01516647,0.03883639,0.00267963
126320,2023-01-20 10:56:13.893275,494669957,0.009107299,0.02408919,0.01557932,0.03765122,0.002559207
126351,2023-01-20 10:56:13.993171,494769859,0.009446928,0.02556773,0.01411846,0.03318457,0.002174422
126385,2023-01-20 10:56:14.092704,494869377,0.009531313,0.0257289,0.01248223,0.03020966,0.002026906
126415,2023-01-20 10:56:14.192816,494969472,0.009179487,0.02500011,0.01266874,0.03252418,0.002550921
126448,2023-01-20 10:56:14.292720,495069367,0.008347653,0.02230491,0.01376764,0.03695375,0.003511135
126481,2023-01-20 10:56:14.392844,495169484,0.008391813,0.02252427,0.01446207,0.03971092,0.00523195
126514,2023-01-20 10:56:14.492694,495269367,0.009278326,0.02552171,0.01337324,0.0370598,0.006685348
126544,2023-01-20 10:56:14.592795,495369505,0.00995174,0.02715311,0.0121197,0.03328526,0.00816945
126580,2023-01-20 10:56:14.692735,495469415,0.009605201,0.02496668,0.01290089,0.03572942,0.009353875
126612,2023-01-20 10:56:14.792820,495569465,0.009455353,0.02503332,0.01329634,0.03695435,0.01027392
126647,2023-01-20 10:56:14.892920,495669584,0.009059384,0.02419163,0.0130906,0.03444083,0.01103785
126678,2023-01-20 10:56:14.992782,495769470,0.009147325,0.02475584,0.01255994,0.03287458,0.01138275
126712,2023-01-20 10:56:15.092718,495869385,0.008494175,0.02169614,0.01412014,0.03780947,0.01057885
126742,2023-01-20 10:56:15.192821,495969464,0.009134379,0.02417447,0.01341482,0.03587461,0.008985032
126775,2023-01-20 10:56:15.292745,496069387,0.009753011,0.02636743,0.01200596,0.03167794,0.007413721
126808,2023-01-20 10:56:15.392846,496169490,0.008619647,0.02309457,0.0125874,0.03110455,0.006117855
126841,2023-01-20 10:56:15.492538,496269355,0.009113977,0.02153843,0.0143298,0.03732419,0.005489636
126871,2023-01-20 10:56:15.592480,496369483,0.00950236,0.02340333,0.01366812,0.03627766,0.005214535
126955,2023-01-20 10:56:15.692376,496469365,0.009647883,0.02315373,0.01211602,0.0325169,0.004455153
126987,2023-01-20 10:56:15.792508,496569466,0.01035618,0.02542515,0.01128227,0.03057421,0.003650307
127022,2023-01-20 10:56:15.892483,496669473,0.009610721,0.02340408,0.01381622,0.03464445,0.003099602
127053,2023-01-20 10:56:15.992388,496769414,0.009215986,0.02221216,0.01603417,0.03627628,0.003053707
127087,2023-01-20 10:56:16.092359,496869381,0.009024623,0.02145299,0.01621507,0.03662589,0.003626201
127117,2023-01-20 10:56:16.192338,496969352,0.009681574,0.02416222,0.01472566,0.03307988,0.004394478
127150,2023-01-20 10:56:16.284157,497069348,0.01133138,0.02597457,0.01369551,0.03022416,0.005597067
127183,2023-01-20 10:56:16.375341,497169393,0.01037921,0.02483231,0.01290143,0.02881991,0.007774327
127216,2023-01-20 10:56:16.480810,497269388,0.008933252,0.02155341,0.01462429,0.0362451,0.01110631
127246,2023-01-20 10:56:16.591662,497369445,0.01002097,0.02585143,0.01370749,0.03211247,0.01439786
127281,2023-01-20 10:56:16.692538,497469349,0.009224056,0.02417504,0.01339911,0.03115921,0.01679141
127314,2023-01-20 10:56:16.792718,497569357,0.008247647,0.02145884,0.01350187,0.03338723,0.01751813
127349,2023-01-20 10:56:16.892738,497669394,0.009529715,0.0250643,0.01450189,0.03100624,0.01617204
127380,2023-01-20 10:56:16.992764,497769453,0.0113951,0.02512917,0.0141361,0.03136434,0.01364938
127414,2023-01-20 10:56:17.092704,497869376,0.01368748,0.02178161,0.01512288,0.03746377,0.01121396
127444,2023-01-20 10:56:17.192696,497969347,0.01320025,0.02093974,0.01448756,0.03549427,0.009721964
127477,2023-01-20 10:56:17.292719,498069374,0.01199193,0.01903333,0.01439605,0.03650191,0.008582938
127510,2023-01-20 10:56:17.392732,498169393,0.01098187,0.02003046,0.01396249,0.03656088,0.007239313
127543,2023-01-20 10:56:17.484322,498269356,0.00998687,0.01946314,0.01522222,0.03724189,0.006010197
127573,2023-01-20 10:56:17.575303,498369372,0.009594157,0.02113751,0.01475264,0.03635161,0.004941214
127609,2023-01-20 10:56:17.672827,498469363,0.008728825,0.0204284,0.01355962,0.03365062,0.004041685
127641,2023-01-20 10:56:17.772791,498569348,0.01019726,0.02370962,0.01189077,0.0299341,0.003308762
127676,2023-01-20 10:56:17.872908,498669497,0.00983432,0.02329049,0.01125354,0.02747016,0.002995177
127707,2023-01-20 10:56:17.972747,498769371,0.009351001,0.02258843,0.0112302,0.0262103,0.003935331
127741,2023-01-20 10:56:18.072610,498869369,0.00874313,0.02128033,0.01167425,0.02918462,0.005133629
127771,2023-01-20 10:56:18.172430,498969360,0.008479808,0.02014544,0.01178661,0.03058802,0.006025555
127804,2023-01-20 10:56:18.272392,499069366,0.008227212,0.01941215,0.01250785,0.03293495,0.00637927
127837,2023-01-20 10:56:18.372415,499169384,0.008853079,0.01901416,0.01253801,0.032599,0.006535091
127870,2023-01-20 10:56:18.472379,499269353,0.01070237,0.02109424,0.01295031,0.03170012,0.005936884
127900,2023-01-20 10:56:18.572444,499369427,0.01007182,0.01973733,0.01178322,0.02864547,0.005086334
127934,2023-01-20 10:56:18.672379,499469355,0.009305124,0.01977291,0.01230157,0.03076109,0.004202469
127967,2023-01-20 10:56:18.772388,499569351,0.008722374,0.019824,0.01207022,0.03015072,0.003483884
128004,2023-01-20 10:56:18.872429,499669409,0.007658971,0.01728328,0.01333046,0.03488569,0.002866154
128036,2023-01-20 10:56:18.972360,499769368,0.007884075,0.01871132,0.01266023,0.03277709,0.002368533
128070,2023-01-20 10:56:19.072392,499869392,0.00769817,0.01706699,0.01281544,0.03399099,0.00194924
128100,2023-01-20 10:56:19.172442,499969419,0.007478324,0.01802885,0.01215783,0.03266209,0.001608094
128133,2023-01-20 10:56:19.272367,500069349,0.008615537,0.02041778,0.01229863,0.03297592,0.001478238
128166,2023-01-20 10:56:19.372381,500169379,0.009633654,0.02469064,0.01049108,0.02813776,0.001383047
128199,2023-01-20 10:56:19.472386,500269363,0.009663566,0.02561922,0.009052588,0.02427402,0.001240335
