LineNo,UTC_Approx,TimeUS,Instance,Volt,VoltR,Curr,CurrTot,EnrgTot,Temp,Res,RemPct
168181,2023-01-20 10:58:20.727235,621764540,0,14.02194,14.77529,8.946505,1135.611,16.78585,0,0.08420623,81
168216,2023-01-20 10:58:20.827185,621864493,0,14.06842,14.77329,8.374135,1135.843,16.78912,0,0.08417338,81
168246,2023-01-20 10:58:20.927178,621964496,0,14.07866,14.76747,8.190535,1136.071,16.79233,0,0.08409904,81
168279,2023-01-20 10:58:21.027174,622064496,0,14.0246,14.77223,8.887764,1136.318,16.79579,0,0.08411927,81
168311,2023-01-20 10:58:21.127173,622164483,0,14.03169,14.77475,8.83413,1136.563,16.79923,0,0.0841128,81
168346,2023-01-20 10:58:21.227210,622264511,0,14.05384,14.77437,8.565965,1136.801,16.80258,0,0.08411457,81
168376,2023-01-20 10:58:21.327234,622364534,0,14.04281,14.77005,8.649395,1137.041,16.80595,0,0.08407979,81
168410,2023-01-20 10:58:21.427172,622464476,0,14.00244,14.77156,9.145713,1137.295,16.80951,0,0.08409649,81
168440,2023-01-20 10:58:21.527170,622564490,0,13.99801,14.77531,9.245317,1137.552,16.8131,0,0.08407471,81
168475,2023-01-20 10:58:21.627141,622664468,0,14.03169,14.76755,8.757512,1137.795,16.81651,0,0.08402649,81
168508,2023-01-20 10:58:21.727154,622764468,0,13.99269,14.77427,9.304058,1138.054,16.82013,0,0.08400401,81
168542,2023-01-20 10:58:21.824753,622864513,0,14.01721,14.76888,8.944519,1138.302,16.82362,0,0.08403671,81
168572,2023-01-20 10:58:21.915703,622964483,0,13.99978,14.77062,9.171253,1138.557,16.82718,0,0.08404928,81
168605,2023-01-20 10:58:22.007396,623064535,0,13.99801,14.76968,9.178915,1138.812,16.83075,0,0.08406994,81
168637,2023-01-20 10:58:22.107363,623164492,0,13.99801,14.76866,9.16359,1139.067,16.83431,0,0.08409876,81
168672,2023-01-20 10:58:22.207367,623264490,0,13.99269,14.76873,9.224887,1139.323,16.8379,0,0.08412422,81
168702,2023-01-20 10:58:22.307320,623364503,0,13.9857,14.76847,9.302073,1139.581,16.84151,0,0.0841499,81
168736,2023-01-20 10:58:22.407246,623464480,0,13.98738,14.76976,9.296396,1139.839,16.84513,0,0.08416045,81
168766,2023-01-20 10:58:22.507292,623564477,0,13.9732,14.76808,9.441972,1140.102,16.84879,0,0.08418666,80
168801,2023-01-20 10:58:22.607377,623664520,0,13.95458,14.76701,9.646289,1140.37,16.85253,0,0.08422119,80
168834,2023-01-20 10:58:22.707289,623764479,0,13.98738,14.76667,9.252979,1140.627,16.85612,0,0.08422119,80
168868,2023-01-20 10:58:22.807246,623864481,0,14.00343,14.76448,9.041,1140.878,16.85964,0,0.0841785,80
168898,2023-01-20 10:58:22.907225,623964490,0,13.99003,14.76356,9.189131,1141.133,16.86321,0,0.0841785,80
168932,2023-01-20 10:58:23.007203,624064491,0,13.97408,14.76524,9.396001,1141.394,16.86686,0,0.08420184,80
168964,2023-01-20 10:58:23.107255,624164476,0,13.97585,14.76331,9.347475,1141.654,16.87049,0,0.08424215,80
168999,2023-01-20 10:58:23.207342,624264503,0,13.9537,14.76521,9.630965,1141.922,16.87422,0,0.08426013,80
169029,2023-01-20 10:58:23.307361,624364557,0,13.9856,14.76769,9.281073,1142.179,16.87783,0,0.08426709,80
169112,2023-01-20 10:58:23.407236,624464466,0,14.0182,14.76328,8.845199,1142.425,16.88127,0,0.0842355,80
169142,2023-01-20 10:58:23.507246,624564487,0,14.02548,14.76294,8.757512,1142.668,16.88469,0,0.0842084,80
169178,2023-01-20 10:58:23.607234,624664486,0,14.02194,14.76147,8.785605,1142.912,16.88811,0,0.08417524,80
169211,2023-01-20 10:58:23.707213,624764469,0,14.00687,14.76097,8.961828,1143.161,16.89159,0,0.0841456,80
169245,2023-01-20 10:58:23.807225,624864489,0,14.00333,14.76319,9.030786,1143.412,16.89511,0,0.08414133,80
169277,2023-01-20 10:58:23.907184,624964497,0,14.04085,14.76026,8.552912,1143.65,16.89844,0,0.08411346,80
169310,2023-01-20 10:58:24.007125,625064482,0,14.04321,14.76009,8.525102,1143.887,16.90177,0,0.08409053,80
169342,2023-01-20 10:58:24.107148,625164492,0,14.0246,14.76139,8.76262,1144.13,16.90518,0,0.08408382,80
169377,2023-01-20 10:58:24.207186,625264511,0,14.0246,14.76157,8.765175,1144.374,16.9086,0,0.08408017,80
169407,2023-01-20 10:58:24.307267,625364490,0,14.01308,14.76048,8.887764,1144.62,16.91206,0,0.08409418,80
169441,2023-01-20 10:58:24.407336,625464472,0,14.02213,14.7596,8.771418,1144.864,16.91547,0,0.08407595,80
169471,2023-01-20 10:58:24.507260,625564489,0,14.01396,14.75735,8.841793,1145.11,16.91892,0,0.08407595,80
169507,2023-01-20 10:58:24.607194,625664510,0,13.96611,14.75981,9.439419,1145.372,16.92258,0,0.08408399,80
169540,2023-01-20 10:58:24.707150,625764477,0,13.96167,14.76112,9.508375,1145.636,16.92627,0,0.08407831,80
169574,2023-01-20 10:58:24.807146,625864487,0,13.99535,14.76124,9.109958,1145.889,16.92981,0,0.08407201,80
169604,2023-01-20 10:58:24.907089,625964470,0,13.98866,14.7563,9.126134,1146.143,16.93335,0,0.08411497,80
169637,2023-01-20 10:58:25.007064,626064479,0,13.98294,14.75724,9.2019,1146.398,16.93693,0,0.08414477,80
169670,2023-01-20 10:58:25.107131,626164503,0,13.95015,14.75795,9.597762,1146.665,16.94065,0,0.08416489,80
169705,2023-01-20 10:58:25.207165,626264498,0,13.9404,14.75961,9.733123,1146.935,16.94442,0,0.08416672,80
169735,2023-01-20 10:58:25.307221,626364549,0,13.98649,14.76038,9.194239,1147.191,16.94799,0,0.08417177,80
169769,2023-01-20 10:58:25.407183,626464509,0,13.99181,14.75524,9.074203,1147.443,16.95152,0,0.08413275,80
169799,2023-01-20 10:58:25.507146,626564496,0,13.94336,14.7528,9.614223,1147.71,16.95524,0,0.08419246,80
169834,2023-01-20 10:58:25.607104,626664475,0,13.91914,14.75895,9.975749,1147.987,16.9591,0,0.0841859,80
169867,2023-01-20 10:58:25.707124,626764481,0,13.9342,14.75558,9.753555,1148.258,16.96287,0,0.08421337,80
169901,2023-01-20 10:58:25.807150,626864495,0,13.96433,14.75749,9.418986,1148.52,16.96653,0,0.08420822,80
169931,2023-01-20 10:58:25.907166,626964524,0,13.9599,14.75327,9.42154,1148.781,16.97018,0,0.08420822,80
169964,2023-01-20 10:58:26.007111,627064481,0,13.93056,14.7556,9.795836,1149.053,16.97397,0,0.08422388,80
169996,2023-01-20 10:58:26.107113,627164467,0,13.96167,14.75644,9.436864,1149.316,16.97763,0,0.08421884,80
170031,2023-01-20 10:58:26.207141,627264479,0,14.01839,14.75192,8.714095,1149.558,16.98103,0,0.08417713,80
170061,2023-01-20 10:58:26.307167,627364496,0,13.96699,14.75082,9.311721,1149.816,16.98464,0,0.08417713,80
170095,2023-01-20 10:58:26.407165,627464485,0,13.97851,14.74853,9.153375,1150.071,16.98819,0,0.08412377,80
170125,2023-01-20 10:58:26.507179,627564503,0,13.99161,14.75129,9.032488,1150.322,16.9917,0,0.08410583,80
170160,2023-01-20 10:58:26.607212,627664540,0,13.97851,14.75031,9.178915,1150.577,16.99527,0,0.08408386,80
170193,2023-01-20 10:58:26.707156,627764488,0,14.00067,14.7539,8.956721,1150.825,16.99875,0,0.08409695,80
170227,2023-01-20 10:58:26.807172,627864509,0,13.98826,14.74987,9.058879,1151.077,17.00227,0,0.08407334,80
170257,2023-01-20 10:58:26.907127,627964486,0,14.04409,14.75041,8.402512,1151.31,17.00555,0,0.08405956,80
170290,2023-01-20 10:58:27.007110,628064488,0,14.02607,14.74631,8.572776,1151.549,17.00889,0,0.08401464,80
170322,2023-01-20 10:58:27.107131,628164484,0,13.98826,14.74923,9.056325,1151.8,17.01241,0,0.08402649,80
170357,2023-01-20 10:58:27.207191,628264521,0,14.01219,14.7488,8.767727,1152.044,17.01582,0,0.08401371,80
170388,2023-01-20 10:58:27.307160,628364484,0,14.03966,14.74733,8.425497,1152.278,17.01911,0,0.08399152,80
170422,2023-01-20 10:58:27.407150,628464471,0,14.04498,14.74713,8.361649,1152.51,17.02237,0,0.08397271,80
170452,2023-01-20 10:58:27.507145,628564492,0,14.05365,14.75053,8.297516,1152.741,17.02561,0,0.08398674,80
170487,2023-01-20 10:58:27.607102,628664473,0,14.07866,14.74481,7.935139,1152.961,17.02871,0,0.08394937,80
170520,2023-01-20 10:58:27.707138,628764490,0,14.09461,14.7465,7.766578,1153.177,17.03176,0,0.08393472,80
170554,2023-01-20 10:58:27.807151,628864487,0,14.09904,14.74587,7.707836,1153.391,17.03477,0,0.08391809,80
170584,2023-01-20 10:58:27.907166,628964524,0,14.05739,14.74613,8.208412,1153.619,17.03798,0,0.08390752,80
170617,2023-01-20 10:58:28.007109,629064488,0,14.06891,14.74923,8.106253,1153.844,17.04115,0,0.08392537,80
170649,2023-01-20 10:58:28.107102,629164489,0,14.04478,14.74715,8.368459,1154.077,17.04441,0,0.08392968,80
170684,2023-01-20 10:58:28.207075,629264468,0,13.99003,14.74893,9.043555,1154.328,17.04793,0,0.083916,80
170714,2023-01-20 10:58:28.307127,629364486,0,13.99535,14.74919,8.984814,1154.578,17.05142,0,0.08390118,80
170748,2023-01-20 10:58:28.407177,629464504,0,14.00953,14.74931,8.818807,1154.823,17.05485,0,0.08388662,80
170778,2023-01-20 10:58:28.507215,629564539,0,13.99712,14.74843,8.956721,1155.071,17.05834,0,0.0838821,80
170813,2023-01-20 10:58:28.607169,629664492,0,13.99949,14.74854,8.930329,1155.319,17.06181,0,0.083877,80
170846,2023-01-20 10:58:28.707164,629764493,0,14.02282,14.74702,8.634922,1155.559,17.06517,0,0.08386821,80
170880,2023-01-20 10:58:28.807125,629864461,0,14.01485,14.74585,8.714095,1155.801,17.06857,0,0.0838876,80
170912,2023-01-20 10:58:28.907127,629964479,0,14.04409,14.7456,8.364203,1156.034,17.07183,0,0.08387049,80
170945,2023-01-20 10:58:29.007117,630064483,0,14.04498,14.74275,8.323339,1156.265,17.07508,0,0.0838333,80
170977,2023-01-20 10:58:29.107120,630164469,0,14.05463,14.7485,8.274815,1156.495,17.07831,0,0.08385283,80
171012,2023-01-20 10:58:29.207198,630264532,0,14.05207,14.74358,8.249275,1156.724,17.08153,0,0.08382659,80
171042,2023-01-20 10:58:29.307175,630364503,0,14.00953,14.74383,8.757512,1156.967,17.08494,0,0.08384782,80
171077,2023-01-20 10:58:29.407159,630464481,0,14.01396,14.74866,8.765175,1157.211,17.08835,0,0.08381963,80
171107,2023-01-20 10:58:29.507172,630564495,0,14.02726,14.74333,8.54298,1157.448,17.09168,0,0.08381963,80
171142,2023-01-20 10:58:29.607176,630664501,0,14.02282,14.74297,8.58895,1157.687,17.09502,0,0.08384547,80
171176,2023-01-20 10:58:29.707140,630764472,0,14.00244,14.74614,8.870738,1157.933,17.09847,0,0.0838377,80
171210,2023-01-20 10:58:29.807194,630864533,0,14.03346,14.74471,8.484239,1158.169,17.10178,0,0.08383163,80
171240,2023-01-20 10:58:29.907144,630964501,0,14.05561,14.74317,8.203304,1158.396,17.10499,0,0.08381397,80
171273,2023-01-20 10:58:30.007094,631064468,0,14.08752,14.7426,7.817657,1158.614,17.10805,0,0.08379551,80
171305,2023-01-20 10:58:30.107121,631164492,0,14.07777,14.74259,7.935139,1158.834,17.11115,0,0.08378109,80
171340,2023-01-20 10:58:30.207123,631264490,0,14.04872,14.74364,8.294679,1159.065,17.11439,0,0.08377882,80
171370,2023-01-20 10:58:30.307153,631364493,0,14.04321,14.74196,8.338663,1159.296,17.11764,0,0.08379725,80
171404,2023-01-20 10:58:30.407185,631464500,0,14.03435,14.7436,8.463807,1159.531,17.12094,0,0.08379792,80
171434,2023-01-20 10:58:30.507246,631564562,0,14.06536,14.74357,8.093484,1159.756,17.1241,0,0.08379722,80
171469,2023-01-20 10:58:30.607167,631664486,0,14.09638,14.74356,7.72316,1159.971,17.12712,0,0.08379652,80
171502,2023-01-20 10:58:30.707128,631764480,0,14.08417,14.74204,7.851994,1160.189,17.1302,0,0.08378315,80
171536,2023-01-20 10:58:30.806441,631864459,0,14.08663,14.74403,7.84575,1160.407,17.13327,0,0.08378956,80
171566,2023-01-20 10:58:30.897487,631964478,0,14.0565,14.74204,8.180318,1160.634,17.13646,0,0.08380321,80
171597,2023-01-20 10:58:30.988524,632064487,0,14.05207,14.74556,8.277369,1160.864,17.13969,0,0.08378111,80
171631,2023-01-20 10:58:31.087437,632164519,0,14.05384,14.74249,8.218627,1161.092,17.1429,0,0.08379117,80
171664,2023-01-20 10:58:31.187405,632264473,0,14.03986,14.7452,8.419538,1161.326,17.14618,0,0.0837738,80
171696,2023-01-20 10:58:31.287425,632364491,0,14.07423,14.74186,7.970894,1161.548,17.1493,0,0.08375915,80
171728,2023-01-20 10:58:31.387422,632464489,0,14.08752,14.74065,7.799778,1161.764,17.15235,0,0.08373757,80
171760,2023-01-20 10:58:31.487422,632564497,0,14.06005,14.74011,8.119023,1161.99,17.15553,0,0.08376219,80
171794,2023-01-20 10:58:31.587408,632664491,0,14.05473,14.74229,8.208412,1162.218,17.15873,0,0.08376309,80
171829,2023-01-20 10:58:31.687410,632764501,0,14.06182,14.74082,8.106253,1162.443,17.1619,0,0.08376309,80
171861,2023-01-20 10:58:31.787455,632864554,0,14.05365,14.74158,8.212384,1162.671,17.1651,0,0.08376829,80
171893,2023-01-20 10:58:31.887338,632964489,0,14.04941,14.74452,8.300354,1162.902,17.16834,0,0.08374429,80
171924,2023-01-20 10:58:31.987278,633064487,0,14.03169,14.7422,8.484239,1163.138,17.17165,0,0.08374533,80
171958,2023-01-20 10:58:32.096885,633164488,0,14.00067,14.74122,8.841793,1163.383,17.17509,0,0.08375593,80
171993,2023-01-20 10:58:32.206467,633264480,0,13.95104,14.73895,9.403664,1163.644,17.17873,0,0.08378793,80
172023,2023-01-20 10:58:32.297442,633364489,0,13.95714,14.74657,9.426932,1163.906,17.18239,0,0.08374155,80
172055,2023-01-20 10:58:32.388437,633464521,0,14.04852,14.74164,8.277369,1164.136,17.18562,0,0.08373571,80
172087,2023-01-20 10:58:32.487250,633564485,0,14.03878,14.73663,8.338663,1164.368,17.18887,0,0.08368915,80
172120,2023-01-20 10:58:32.587236,633664474,0,14.03169,14.73903,8.453591,1164.603,17.19216,0,0.08367328,80
172155,2023-01-20 10:58:32.687212,633764471,0,14.04232,14.73726,8.308016,1164.834,17.1954,0,0.0836461,80
172187,2023-01-20 10:58:32.787199,633864481,0,14.06546,14.73727,8.033607,1165.057,17.19854,0,0.08362518,80
172218,2023-01-20 10:58:32.887167,633964474,0,14.05384,14.73783,8.180318,1165.284,17.20173,0,0.08361369,80
172249,2023-01-20 10:58:32.987169,634064502,0,14.06448,14.73931,8.070498,1165.508,17.20489,0,0.08361725,80
172283,2023-01-20 10:58:33.087221,634164530,0,14.0565,14.73444,8.111362,1165.734,17.20806,0,0.083579,80
172316,2023-01-20 10:58:33.187210,634264489,0,14.04941,14.73757,8.233951,1165.962,17.21127,0,0.0835757,80
172348,2023-01-20 10:58:33.287234,634364503,0,14.05069,14.73648,8.206709,1166.19,17.21447,0,0.08356395,80
172380,2023-01-20 10:58:33.387214,634464476,0,14.05739,14.73549,8.116469,1166.416,17.21764,0,0.08354652,80
172412,2023-01-20 10:58:33.487205,634564479,0,14.0955,14.73551,7.661865,1166.629,17.22064,0,0.08353316,80
172446,2023-01-20 10:58:33.587195,634664485,0,14.14069,14.73495,7.115319,1166.826,17.22344,0,0.08351796,80
172482,2023-01-20 10:58:33.687270,634764547,0,14.10613,14.73644,7.546937,1167.036,17.2264,0,0.08351882,80
172514,2023-01-20 10:58:33.787243,634864503,0,14.07954,14.73447,7.843196,1167.254,17.22946,0,0.08350287,80
172548,2023-01-20 10:58:33.887204,634964497,0,14.05561,14.73592,8.147117,1167.48,17.23265,0,0.08350306,80
172579,2023-01-20 10:58:33.987156,635064490,0,14.06714,14.7389,8.047512,1167.704,17.23579,0,0.08347426,80
172613,2023-01-20 10:58:34.087145,635164482,0,14.11677,14.73835,7.444779,1167.911,17.23871,0,0.08349205,80
172646,2023-01-20 10:58:34.187153,635264487,0,14.13183,14.73383,7.212369,1168.111,17.24154,0,0.08346759,80
172678,2023-01-20 10:58:34.287184,635364499,0,14.10967,14.73665,7.511182,1168.32,17.24449,0,0.08347249,80
172710,2023-01-20 10:58:34.387214,635464507,0,14.08811,14.73839,7.792401,1168.536,17.24754,0,0.08345116,80
172742,2023-01-20 10:58:34.487190,635564483,0,14.08575,14.73683,7.802333,1168.753,17.25059,0,0.08344726,80
172775,2023-01-20 10:58:34.587183,635664479,0,14.05827,14.73504,8.108808,1168.978,17.25376,0,0.08346117,80
172811,2023-01-20 10:58:34.687201,635764467,0,14.02194,14.73682,8.565965,1169.216,17.25709,0,0.08345629,80
172843,2023-01-20 10:58:34.787254,635864485,0,14.0246,14.73708,8.537871,1169.453,17.26042,0,0.08344942,80
172875,2023-01-20 10:58:34.887217,635964493,0,14.0241,14.73642,8.535886,1169.69,17.26374,0,0.08344968,80
172906,2023-01-20 10:58:34.987254,636064586,0,14.03435,14.7358,8.405066,1169.924,17.26702,0,0.08345602,80
172940,2023-01-20 10:58:35.087174,636164491,0,14.04055,14.73626,8.336109,1170.155,17.27027,0,0.08345722,80
172973,2023-01-20 10:58:35.187199,636264491,0,14.02548,14.73279,8.471469,1170.391,17.27357,0,0.08349229,80
173005,2023-01-20 10:58:35.287216,636364507,0,14.00776,14.7338,8.693663,1170.632,17.27696,0,0.08351397,80
173037,2023-01-20 10:58:35.387228,636464521,0,14.01623,14.7377,8.640882,1170.872,17.28032,0,0.08349528,80
173069,2023-01-20 10:58:35.487187,636564480,0,13.98206,14.73157,8.972044,1171.121,17.28381,0,0.08353867,80
173102,2023-01-20 10:58:35.587245,636664538,0,13.96433,14.73717,9.252979,1171.379,17.2874,0,0.08352272,80
173137,2023-01-20 10:58:35.687227,636764527,0,14.01485,14.73485,8.619598,1171.618,17.29075,0,0.08353109,80
173169,2023-01-20 10:58:35.787237,636864544,0,14.00864,14.73214,8.657907,1171.859,17.29412,0,0.08356521,80
173202,2023-01-20 10:58:35.887187,636964514,0,14.00067,14.73094,8.734527,1172.101,17.29752,0,0.08360785,80
173233,2023-01-20 10:58:35.987190,637064538,0,14.02607,14.73296,8.456429,1172.336,17.30082,0,0.08359182,80
173267,2023-01-20 10:58:36.087138,637164484,0,14.00244,14.73213,8.726865,1172.578,17.30421,0,0.08361443,80
173300,2023-01-20 10:58:36.187206,637264546,0,14.00067,14.73125,8.734527,1172.821,17.30761,0,0.0836435,80
173332,2023-01-20 10:58:36.287223,637364540,0,14.01573,14.73301,8.57618,1173.06,17.31095,0,0.08363575,80
173364,2023-01-20 10:58:36.387244,637464536,0,14.03966,14.73158,8.274815,1173.289,17.31417,0,0.08361776,80
173396,2023-01-20 10:58:36.487224,637564514,0,14.02903,14.73329,8.422376,1173.523,17.31746,0,0.08361821,80
173429,2023-01-20 10:58:36.587237,637664529,0,14.02903,14.72944,8.379527,1173.756,17.32072,0,0.08358619,80
173464,2023-01-20 10:58:36.687150,637764467,0,14.00864,14.7276,8.596613,1173.995,17.32407,0,0.08363307,80
173496,2023-01-20 10:58:36.787191,637864536,0,13.99712,14.72934,8.752404,1174.238,17.32747,0,0.08365846,80
173528,2023-01-20 10:58:36.887129,637964472,0,13.98738,14.72842,8.854563,1174.484,17.33091,0,0.08369044,80
173559,2023-01-20 10:58:36.987241,638064577,0,14.00146,14.73105,8.717501,1174.726,17.3343,0,0.08369345,80
173593,2023-01-20 10:58:37.087158,638164473,0,14.00244,14.72995,8.69111,1174.968,17.33768,0,0.08370702,80
173626,2023-01-20 10:58:37.187218,638264509,0,13.98206,14.7288,8.918411,1175.215,17.34115,0,0.08373059,80
173658,2023-01-20 10:58:37.287181,638364474,0,13.97585,14.72858,8.987369,1175.465,17.34464,0,0.08375406,80
173690,2023-01-20 10:58:37.387244,638464543,0,13.99181,14.72828,8.790713,1175.709,17.34805,0,0.08377826,80
173722,2023-01-20 10:58:37.487207,638564500,0,14.0113,14.72893,8.567101,1175.947,17.35139,0,0.08376499,80
173755,2023-01-20 10:58:37.587224,638664508,0,14.01308,14.72926,8.550642,1176.185,17.35472,0,0.0837575,80
173790,2023-01-20 10:58:37.687200,638764491,0,14.00776,14.72808,8.601721,1176.424,17.35806,0,0.08374189,80
173822,2023-01-20 10:58:37.787213,638864513,0,14.00687,14.72609,8.591505,1176.662,17.36141,0,0.08371314,80
173854,2023-01-20 10:58:37.887161,638964481,0,13.98738,14.72509,8.808591,1176.907,17.36483,0,0.08374904,80
173885,2023-01-20 10:58:37.987137,639064478,0,13.95419,14.72629,9.216941,1177.163,17.3684,0,0.08376976,80
173920,2023-01-20 10:58:38.087159,639164476,0,13.95104,14.72692,9.260641,1177.42,17.37199,0,0.08378235,80
173953,2023-01-20 10:58:38.187176,639264463,0,13.9599,14.72513,9.130389,1177.674,17.37553,0,0.08381132,80
173985,2023-01-20 10:58:38.287255,639364540,0,13.92091,14.72044,9.531361,1177.939,17.37922,0,0.08388408,80
174017,2023-01-20 10:58:38.387206,639464493,0,13.889,14.72281,9.934885,1178.215,17.38305,0,0.08392681,80
174049,2023-01-20 10:58:38.487215,639564505,0,13.82608,14.72308,10.68319,1178.512,17.38716,0,0.0839632,80
174082,2023-01-20 10:58:38.587198,639664492,0,13.89905,14.73022,9.90367,1178.787,17.39098,0,0.0839252,80
174117,2023-01-20 10:58:38.687161,639764479,0,13.93775,14.71721,9.296396,1179.045,17.39458,0,0.08384587,80
174149,2023-01-20 10:58:38.787148,639864493,0,13.91293,14.71826,9.597762,1179.312,17.39829,0,0.08390777,80
174183,2023-01-20 10:58:38.887132,639964474,0,13.85001,14.71925,10.35373,1179.599,17.40227,0,0.08395468,80
174214,2023-01-20 10:58:38.987179,640064515,0,13.89787,14.72221,9.817404,1179.872,17.40606,0,0.0839679,80
174248,2023-01-20 10:58:39.087157,640164471,0,13.9473,14.71562,9.157348,1180.126,17.40961,0,0.08390275,80
174281,2023-01-20 10:58:39.187186,640264477,0,13.91736,14.71664,9.526253,1180.391,17.41329,0,0.08390275,80
174313,2023-01-20 10:58:39.287188,640364495,0,13.928,14.72039,9.444526,1180.653,17.41695,0,0.08389952,80
174345,2023-01-20 10:58:39.387142,640464471,0,13.92091,14.7143,9.462404,1180.916,17.42061,0,0.08384632,80
174377,2023-01-20 10:58:39.487166,640564484,0,13.89698,14.71478,9.748446,1181.187,17.42437,0,0.08389013,80
174410,2023-01-20 10:58:39.587229,640664530,0,13.90988,14.71706,9.619898,1181.454,17.42809,0,0.08390746,80
174445,2023-01-20 10:58:39.687181,640764484,0,13.92002,14.71522,9.480282,1181.718,17.43175,0,0.0838788,80
174478,2023-01-20 10:58:39.787201,640864509,0,13.92445,14.71957,9.477728,1181.981,17.43542,0,0.08389305,80
174510,2023-01-20 10:58:39.887152,640964475,0,13.95458,14.71217,9.035892,1182.232,17.43892,0,0.08384224,80
174541,2023-01-20 10:58:39.987132,641064471,0,13.96522,14.70987,8.887764,1182.479,17.44237,0,0.08378398,80
174624,2023-01-20 10:58:40.087158,641164481,0,13.97979,14.71748,8.802631,1182.723,17.44579,0,0.08380292,80
174658,2023-01-20 10:58:40.187174,641264476,0,14.03612,14.71565,8.108808,1182.949,17.44895,0,0.08380217,80
174690,2023-01-20 10:58:40.287246,641364537,0,14.02637,14.70978,8.159886,1183.175,17.45213,0,0.08375213,80
174722,2023-01-20 10:58:40.387218,641464501,0,14.00864,14.71337,8.415282,1183.409,17.45541,0,0.0837439,80
174754,2023-01-20 10:58:40.487212,641564499,0,14.037,14.713,8.073052,1183.633,17.45855,0,0.08373436,80
174787,2023-01-20 10:58:40.587195,641664487,0,14.05473,14.71222,7.853412,1183.851,17.46162,0,0.08372044,80
174822,2023-01-20 10:58:40.687215,641764503,0,14.04577,14.71411,7.982528,1184.073,17.46473,0,0.08372562,80
174854,2023-01-20 10:58:40.787229,641864511,0,14.0308,14.71195,8.136901,1184.299,17.46791,0,0.08371145,80
174886,2023-01-20 10:58:40.887223,641964520,0,14.02105,14.71379,8.274815,1184.529,17.47113,0,0.08371591,80
174917,2023-01-20 10:58:40.987184,642064500,0,14.01396,14.71286,8.34888,1184.761,17.47438,0,0.08371159,80
174951,2023-01-20 10:58:41.079303,642164473,0,14.02548,14.71671,8.254383,1184.99,17.47759,0,0.08374063,80
174984,2023-01-20 10:58:41.170276,642264455,0,14.031,14.71574,8.175494,1185.217,17.48078,0,0.08375491,80
175016,2023-01-20 10:58:41.267382,642364488,0,14.01396,14.71252,8.338663,1185.449,17.48403,0,0.08377347,80
175048,2023-01-20 10:58:41.367395,642464478,0,14.01662,14.7171,8.361649,1185.681,17.48728,0,0.08377347,80
175080,2023-01-20 10:58:41.467414,642564496,0,14.02017,14.71305,8.272261,1185.911,17.49051,0,0.08375946,80
175113,2023-01-20 10:58:41.567442,642664536,0,14.00953,14.71419,8.412728,1186.145,17.49378,0,0.08376092,80
175148,2023-01-20 10:58:41.667385,642764489,0,14.03395,14.71192,8.096038,1186.37,17.49693,0,0.08374067,80
175180,2023-01-20 10:58:41.767391,642864505,0,14.0246,14.71046,8.193088,1186.598,17.50013,0,0.08371275,80
175212,2023-01-20 10:58:41.867323,642964474,0,13.99535,14.7109,8.545534,1186.835,17.50345,0,0.08373367,80
175243,2023-01-20 10:58:41.967276,643064477,0,13.96965,14.7122,8.867332,1187.081,17.50689,0,0.08373982,80
175277,2023-01-20 10:58:42.067284,643164480,0,13.95902,14.71328,9.0078,1187.331,17.51038,0,0.08373472,80
175310,2023-01-20 10:58:42.167359,643264523,0,13.93844,14.71196,9.236804,1187.588,17.51396,0,0.08374319,80
175342,2023-01-20 10:58:42.267298,643364481,0,13.95458,14.71297,9.056325,1187.84,17.51747,0,0.08374088,80
175375,2023-01-20 10:58:42.367248,643464475,0,13.928,14.70917,9.32449,1188.099,17.52108,0,0.08377627,80
175407,2023-01-20 10:58:42.467296,643564488,0,13.91559,14.71356,9.526253,1188.363,17.52476,0,0.08376499,80
175440,2023-01-20 10:58:42.567369,643664487,0,13.9404,14.71308,9.224887,1188.62,17.52833,0,0.08375952,80
175475,2023-01-20 10:58:42.667324,643764508,0,13.96256,14.71209,8.949059,1188.868,17.5318,0,0.08375549,80
175507,2023-01-20 10:58:42.767187,643864504,0,13.9276,14.70675,9.296396,1189.126,17.5354,0,0.08381186,80
175539,2023-01-20 10:58:42.867172,643964527,0,13.85887,14.70643,10.106,1189.407,17.53929,0,0.08386663,80
175570,2023-01-20 10:58:42.967151,644064496,0,13.85621,14.71031,10.18262,1189.69,17.54321,0,0.08387779,80
175604,2023-01-20 10:58:43.067148,644164476,0,13.92711,14.71137,9.35003,1189.95,17.54683,0,0.08387816,80
175637,2023-01-20 10:58:43.167181,644264488,0,13.97054,14.70507,8.76262,1190.193,17.55023,0,0.08382566,80
175669,2023-01-20 10:58:43.267207,644364499,0,13.90397,14.70424,9.540441,1190.458,17.55391,0,0.0838815,80
175701,2023-01-20 10:58:43.367206,644464485,0,13.86773,14.70456,9.97064,1190.735,17.55775,0,0.0839293,80
175732,2023-01-20 10:58:43.467240,644564522,0,13.86773,14.70652,9.991073,1191.013,17.5616,0,0.0839534,80
175766,2023-01-20 10:58:43.567192,644664485,0,13.88989,14.70737,9.735678,1191.283,17.56536,0,0.08396692,80
175801,2023-01-20 10:58:43.667176,644764477,0,13.86685,14.70153,9.932331,1191.559,17.56919,0,0.08403717,80
175833,2023-01-20 10:58:43.767184,644864493,0,13.8252,14.70327,10.44284,1191.849,17.5732,0,0.08408423,80
