LineNo,UTC_Approx,TimeUS,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14
146917,2023-01-20 10:57:16.152141,557069863,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
146952,2023-01-20 10:57:16.252183,557169897,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
146983,2023-01-20 10:57:16.352351,557270106,1505,1505,1506,1505,1054,1506,1054,1054,0,0,0,0,0,0
147015,2023-01-20 10:57:16.452178,557369933,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
147047,2023-01-20 10:57:16.552141,557469858,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
147081,2023-01-20 10:57:16.652200,557569866,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
147115,2023-01-20 10:57:16.752287,557669892,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
147148,2023-01-20 10:57:16.852212,557769866,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
147180,2023-01-20 10:57:16.952098,557869901,1505,1506,1504,1506,1054,1505,1054,1055,0,0,0,0,0,0
147213,2023-01-20 10:57:17.052098,557969936,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
147244,2023-01-20 10:57:17.152153,558069921,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
147279,2023-01-20 10:57:17.252170,558169903,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
147310,2023-01-20 10:57:17.352381,558270113,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
147342,2023-01-20 10:57:17.452172,558369895,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
147374,2023-01-20 10:57:17.552176,558469884,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
147408,2023-01-20 10:57:17.652173,558569882,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
147442,2023-01-20 10:57:17.752219,558669946,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
147475,2023-01-20 10:57:17.852141,558769880,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
147506,2023-01-20 10:57:17.952144,558869890,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
147539,2023-01-20 10:57:18.052140,558969882,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
147570,2023-01-20 10:57:18.152158,559069885,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
147605,2023-01-20 10:57:18.252187,559169912,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
147636,2023-01-20 10:57:18.352395,559270129,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
147668,2023-01-20 10:57:18.452213,559369944,1505,1505,1505,1506,1054,1505,1054,1056,0,0,0,0,0,0
147701,2023-01-20 10:57:18.552172,559469890,1505,1505,1506,1505,1054,1506,1054,1054,0,0,0,0,0,0
147735,2023-01-20 10:57:18.652184,559569901,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
147769,2023-01-20 10:57:18.752181,559669909,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
147802,2023-01-20 10:57:18.852181,559769958,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
147835,2023-01-20 10:57:18.952047,559869907,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
147869,2023-01-20 10:57:19.052109,559969956,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
147900,2023-01-20 10:57:19.152142,560069886,1505,1506,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
147935,2023-01-20 10:57:19.252200,560169908,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
147966,2023-01-20 10:57:19.352273,560270007,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
147998,2023-01-20 10:57:19.452120,560369887,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
148030,2023-01-20 10:57:19.552050,560469857,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
148064,2023-01-20 10:57:19.652082,560569884,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
148098,2023-01-20 10:57:19.752192,560669947,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
148131,2023-01-20 10:57:19.852134,560769890,1505,1505,1506,1505,1054,1506,1054,1054,0,0,0,0,0,0
148162,2023-01-20 10:57:19.952093,560869892,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
148195,2023-01-20 10:57:20.052113,560969908,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
148226,2023-01-20 10:57:20.152130,561069878,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
148261,2023-01-20 10:57:20.252196,561169927,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
148292,2023-01-20 10:57:20.352319,561270059,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
148324,2023-01-20 10:57:20.452167,561369906,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
148355,2023-01-20 10:57:20.552157,561469884,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
148389,2023-01-20 10:57:20.652168,561569889,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
148423,2023-01-20 10:57:20.752176,561669896,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
148456,2023-01-20 10:57:20.852139,561769890,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
148487,2023-01-20 10:57:20.952083,561869893,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
148520,2023-01-20 10:57:21.052140,561969947,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
148551,2023-01-20 10:57:21.152122,562069871,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
148585,2023-01-20 10:57:21.252196,562169924,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
148616,2023-01-20 10:57:21.352146,562269889,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
148648,2023-01-20 10:57:21.452132,562369905,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
148680,2023-01-20 10:57:21.552059,562469877,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
148714,2023-01-20 10:57:21.652134,562569940,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
148749,2023-01-20 10:57:21.752164,562669906,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
148781,2023-01-20 10:57:21.852152,562769874,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
148812,2023-01-20 10:57:21.952150,562869892,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
148845,2023-01-20 10:57:22.052122,562969891,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
148876,2023-01-20 10:57:22.152071,563069874,1505,1505,1506,1505,1054,1505,1054,1055,0,0,0,0,0,0
148911,2023-01-20 10:57:22.252140,563169935,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
148942,2023-01-20 10:57:22.352194,563269944,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
148974,2023-01-20 10:57:22.452175,563369896,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
149008,2023-01-20 10:57:22.552170,563469876,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
149042,2023-01-20 10:57:22.652165,563569874,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
149076,2023-01-20 10:57:22.752159,563669887,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
149108,2023-01-20 10:57:22.852135,563769876,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
149139,2023-01-20 10:57:22.952182,563869930,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
149172,2023-01-20 10:57:23.052188,563969927,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
149203,2023-01-20 10:57:23.152152,564069869,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
149238,2023-01-20 10:57:23.252188,564169903,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
149269,2023-01-20 10:57:23.352164,564269897,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
149301,2023-01-20 10:57:23.452160,564369896,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
149332,2023-01-20 10:57:23.552147,564469872,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
149368,2023-01-20 10:57:23.652218,564569927,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
149402,2023-01-20 10:57:23.752208,564669897,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
149434,2023-01-20 10:57:23.847554,564769884,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
149467,2023-01-20 10:57:23.938643,564869881,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
149499,2023-01-20 10:57:24.032689,564969901,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
149530,2023-01-20 10:57:24.132747,565069878,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
149565,2023-01-20 10:57:24.232869,565169951,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
149596,2023-01-20 10:57:24.332829,565269926,1505,1505,1506,1505,1054,1506,1054,1054,0,0,0,0,0,0
149628,2023-01-20 10:57:24.436316,565369907,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
149659,2023-01-20 10:57:24.547003,565469876,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
149693,2023-01-20 10:57:24.647520,565569870,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
149727,2023-01-20 10:57:24.738712,565669908,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
149759,2023-01-20 10:57:24.832713,565769885,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
149790,2023-01-20 10:57:24.932664,565869929,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
149823,2023-01-20 10:57:25.032587,565969899,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
149854,2023-01-20 10:57:25.132607,566069869,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
149938,2023-01-20 10:57:25.232670,566169906,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
149969,2023-01-20 10:57:25.332629,566269891,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
150001,2023-01-20 10:57:25.432633,566369904,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
150032,2023-01-20 10:57:25.532663,566469910,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
150066,2023-01-20 10:57:25.632689,566569920,1505,1505,1506,1505,1054,1506,1054,1054,0,0,0,0,0,0
150100,2023-01-20 10:57:25.732674,566669905,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
150132,2023-01-20 10:57:25.832638,566769878,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
150163,2023-01-20 10:57:25.932627,566869895,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
150196,2023-01-20 10:57:26.032610,566969901,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
150230,2023-01-20 10:57:26.132580,567069885,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
150265,2023-01-20 10:57:26.232630,567169943,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
150296,2023-01-20 10:57:26.332581,567269891,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
150328,2023-01-20 10:57:26.432586,567369894,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
150359,2023-01-20 10:57:26.532556,567469864,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
150393,2023-01-20 10:57:26.632568,567569877,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
150427,2023-01-20 10:57:26.732583,567669896,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
150459,2023-01-20 10:57:26.832556,567769879,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
150490,2023-01-20 10:57:26.932565,567869912,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
150523,2023-01-20 10:57:27.032548,567969895,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
150554,2023-01-20 10:57:27.132572,568069868,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
150589,2023-01-20 10:57:27.232625,568169894,1505,1506,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
150620,2023-01-20 10:57:27.332592,568269881,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
150652,2023-01-20 10:57:27.432580,568369891,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
150683,2023-01-20 10:57:27.532566,568469901,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
150717,2023-01-20 10:57:27.632526,568569871,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
150751,2023-01-20 10:57:27.732572,568669898,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
150784,2023-01-20 10:57:27.832550,568769871,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
150815,2023-01-20 10:57:27.932543,568869890,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
150848,2023-01-20 10:57:28.032526,568969889,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
150879,2023-01-20 10:57:28.132494,569069855,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
150913,2023-01-20 10:57:28.232602,569169949,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
150944,2023-01-20 10:57:28.332581,569269893,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
150976,2023-01-20 10:57:28.432600,569369891,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
151008,2023-01-20 10:57:28.532562,569469863,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
151043,2023-01-20 10:57:28.632570,569569878,1505,1505,1506,1505,1054,1506,1054,1054,0,0,0,0,0,0
151078,2023-01-20 10:57:28.732603,569669912,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
151110,2023-01-20 10:57:28.832597,569769915,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
151143,2023-01-20 10:57:28.932550,569869892,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
151176,2023-01-20 10:57:29.032535,569969885,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
151207,2023-01-20 10:57:29.132535,570069861,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
151242,2023-01-20 10:57:29.232591,570169901,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
151273,2023-01-20 10:57:29.332585,570269897,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
151305,2023-01-20 10:57:29.432571,570369885,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
151336,2023-01-20 10:57:29.532597,570469913,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
151370,2023-01-20 10:57:29.632587,570569906,1505,1506,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
151404,2023-01-20 10:57:29.732580,570669904,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
151437,2023-01-20 10:57:29.832549,570769884,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
151468,2023-01-20 10:57:29.932551,570869906,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
151501,2023-01-20 10:57:30.032531,570969899,1505,1505,1506,1505,1054,1505,1055,1055,0,0,0,0,0,0
151532,2023-01-20 10:57:30.132564,571069930,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
151566,2023-01-20 10:57:30.232558,571169914,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
151597,2023-01-20 10:57:30.332550,571269883,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
151629,2023-01-20 10:57:30.432567,571369884,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
151661,2023-01-20 10:57:30.532556,571469875,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
151695,2023-01-20 10:57:30.632557,571569885,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
151729,2023-01-20 10:57:30.732559,571669910,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
151761,2023-01-20 10:57:30.832553,571769920,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
151792,2023-01-20 10:57:30.932528,571869896,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
151825,2023-01-20 10:57:31.032533,571969893,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
151856,2023-01-20 10:57:31.132531,572069865,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
151892,2023-01-20 10:57:31.232599,572169917,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
151923,2023-01-20 10:57:31.332566,572269887,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
151955,2023-01-20 10:57:31.432608,572369930,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
151986,2023-01-20 10:57:31.532553,572469871,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
152020,2023-01-20 10:57:31.632554,572569868,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
152054,2023-01-20 10:57:31.732585,572669894,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
152087,2023-01-20 10:57:31.832559,572769875,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
152118,2023-01-20 10:57:31.932542,572869890,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
152151,2023-01-20 10:57:32.032535,572969895,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
152182,2023-01-20 10:57:32.132587,573069915,1505,1505,1506,1505,1054,1506,1054,1054,0,0,0,0,0,0
152216,2023-01-20 10:57:32.232610,573169914,1505,1507,1504,1505,1054,1506,1054,1054,0,0,0,0,0,0
152247,2023-01-20 10:57:32.332584,573269882,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
152279,2023-01-20 10:57:32.432584,573369882,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
152311,2023-01-20 10:57:32.532566,573469875,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
152345,2023-01-20 10:57:32.632547,573569871,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
152379,2023-01-20 10:57:32.732595,573669939,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
152411,2023-01-20 10:57:32.832522,573769878,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
152442,2023-01-20 10:57:32.932532,573869886,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
152475,2023-01-20 10:57:33.032536,573969883,1505,1505,1505,1506,1054,1506,1054,1054,0,0,0,0,0,0
152509,2023-01-20 10:57:33.132543,574069873,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
152543,2023-01-20 10:57:33.232577,574169899,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
152574,2023-01-20 10:57:33.332544,574269880,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
152606,2023-01-20 10:57:33.432582,574369923,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
152637,2023-01-20 10:57:33.532534,574469858,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
152672,2023-01-20 10:57:33.632550,574569857,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
152705,2023-01-20 10:57:33.732597,574669886,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
152739,2023-01-20 10:57:33.829666,574769889,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
152772,2023-01-20 10:57:33.920625,574869879,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
152805,2023-01-20 10:57:34.012783,574969921,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
152836,2023-01-20 10:57:34.112699,575069865,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
152870,2023-01-20 10:57:34.212707,575169893,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
152901,2023-01-20 10:57:34.312727,575269887,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
152933,2023-01-20 10:57:34.412749,575369886,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
152964,2023-01-20 10:57:34.512721,575469865,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
152998,2023-01-20 10:57:34.612726,575569874,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
153032,2023-01-20 10:57:34.712817,575669944,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
153065,2023-01-20 10:57:34.814167,575769876,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
153096,2023-01-20 10:57:34.925145,575869890,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
153129,2023-01-20 10:57:35.029589,575969887,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
153160,2023-01-20 10:57:35.120521,576069878,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
153194,2023-01-20 10:57:35.212620,576169898,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
153225,2023-01-20 10:57:35.312626,576269924,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
153257,2023-01-20 10:57:35.412581,576369893,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
153288,2023-01-20 10:57:35.512590,576469869,1505,1505,1506,1505,1054,1506,1054,1054,0,0,0,0,0,0
153322,2023-01-20 10:57:35.612605,576569857,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
153356,2023-01-20 10:57:35.712636,576669896,1505,1505,1505,1506,1055,1504,1054,1055,0,0,0,0,0,0
153389,2023-01-20 10:57:35.812599,576769872,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
153420,2023-01-20 10:57:35.912621,576869942,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
153453,2023-01-20 10:57:36.012566,576969929,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
153484,2023-01-20 10:57:36.112500,577069869,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
153518,2023-01-20 10:57:36.212522,577169894,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
153549,2023-01-20 10:57:36.312523,577269878,1506,1505,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
153581,2023-01-20 10:57:36.412554,577369895,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
153612,2023-01-20 10:57:36.512536,577469875,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
153646,2023-01-20 10:57:36.612572,577569913,1505,1505,1506,1505,1054,1506,1054,1054,0,0,0,0,0,0
153680,2023-01-20 10:57:36.712537,577669901,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
153718,2023-01-20 10:57:36.812496,577769882,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
153749,2023-01-20 10:57:36.912488,577869878,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
153782,2023-01-20 10:57:37.012504,577969893,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
153813,2023-01-20 10:57:37.112509,578069866,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
153847,2023-01-20 10:57:37.212561,578169890,1505,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
153878,2023-01-20 10:57:37.312608,578269937,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
153910,2023-01-20 10:57:37.412547,578369877,1505,1505,1505,1505,1055,1505,1055,1053,0,0,0,0,0,0
153942,2023-01-20 10:57:37.512529,578469861,1506,1505,1505,1505,1055,1505,1054,1055,0,0,0,0,0,0
153976,2023-01-20 10:57:37.612532,578569865,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
154010,2023-01-20 10:57:37.712568,578669898,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
154042,2023-01-20 10:57:37.812541,578769872,1505,1505,1506,1505,1054,1505,1055,1054,0,0,0,0,0,0
154073,2023-01-20 10:57:37.912565,578869931,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
154106,2023-01-20 10:57:38.012496,578969888,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
154137,2023-01-20 10:57:38.112504,579069864,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
154172,2023-01-20 10:57:38.212564,579169896,1505,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
154203,2023-01-20 10:57:38.312531,579269874,1505,1506,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
154235,2023-01-20 10:57:38.412542,579369893,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
154266,2023-01-20 10:57:38.512535,579469875,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
154300,2023-01-20 10:57:38.612574,579569907,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
154334,2023-01-20 10:57:38.712539,579669894,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
154367,2023-01-20 10:57:38.812482,579769857,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
154401,2023-01-20 10:57:38.912515,579869894,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
154434,2023-01-20 10:57:39.012501,579969879,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
154465,2023-01-20 10:57:39.112516,580069866,1505,1505,1505,1506,1054,1505,1054,1054,0,0,0,0,0,0
154499,2023-01-20 10:57:39.212602,580169931,1506,1505,1505,1505,1055,1505,1054,1054,0,0,0,0,0,0
154530,2023-01-20 10:57:39.312558,580269917,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
154562,2023-01-20 10:57:39.412500,580369882,1505,1506,1505,1505,1054,1506,1054,1054,0,0,0,0,0,0
154594,2023-01-20 10:57:39.512509,580469856,1505,1505,1505,1506,1054,1505,1055,1054,0,0,0,0,0,0
154628,2023-01-20 10:57:39.612539,580569858,1505,1505,1505,1506,1054,1505,1054,1055,0,0,0,0,0,0
