LineNo,UTC_Approx,TimeUS,Name,Value,Default
981,2023-01-20 10:49:56.352728,116351037,OSD1_BAT2USED_EN,0,0
982,2023-01-20 10:49:56.352971,116351304,OSD1_BAT2USED_X,0,0
983,2023-01-20 10:49:56.353172,116351525,OSD1_BAT2USED_Y,0,0
984,2023-01-20 10:49:56.354578,116353071,OSD1_BAT2USED_Y,0,0
985,2023-01-20 10:49:56.354819,116353336,OSD1_ASPD2_EN,0,0
986,2023-01-20 10:49:56.355021,116353558,OSD1_ASPD2_X,0,0
987,2023-01-20 10:49:56.355282,116353845,OSD1_ASPD2_Y,0,0
988,2023-01-20 10:49:56.355479,116354062,OSD1_ASPD1_EN,0,0
989,2023-01-20 10:49:56.357190,116355943,OSD1_ASPD1_EN,0,0
990,2023-01-20 10:49:56.357436,116356213,OSD1_ASPD1_X,0,0
991,2023-01-20 10:49:56.357638,116356435,OSD1_ASPD1_Y,0,0
992,2023-01-20 10:49:56.357839,116356656,OSD1_CLK_EN,0,0
993,2023-01-20 10:49:56.358107,116356951,OSD1_CLK_X,0,0
994,2023-01-20 10:49:56.359118,116358063,OSD1_CLK_X,0,0
995,2023-01-20 10:49:56.359381,116358352,OSD1_CLK_Y,0,0
996,2023-01-20 10:49:56.359594,116358586,OSD1_SIDEBARS_EN,0,0
997,2023-01-20 10:49:56.359865,116358884,OSD1_SIDEBARS_X,4,0
998,2023-01-20 10:49:56.360078,116359118,OSD1_SIDEBARS_Y,5,0
999,2023-01-20 10:49:56.361462,116360639,OSD1_SIDEBARS_Y,5,0
1000,2023-01-20 10:49:56.361724,116360928,OSD1_CRSSHAIR_EN,0,0
1001,2023-01-20 10:49:56.361996,116361227,OSD1_CRSSHAIR_X,0,0
1002,2023-01-20 10:49:56.362215,116361467,OSD1_CRSSHAIR_Y,0,0
1003,2023-01-20 10:49:56.362434,116361708,OSD1_HOMEDIST_EN,1,0
1004,2023-01-20 10:49:56.363732,116363135,OSD1_HOMEDIST_EN,1,0
1005,2023-01-20 10:49:56.363991,116363420,OSD1_HOMEDIST_X,1,0
1006,2023-01-20 10:49:56.364221,116363673,OSD1_HOMEDIST_Y,1,0
1007,2023-01-20 10:49:56.364503,116363983,OSD1_HOMEDIR_EN,1,0
1008,2023-01-20 10:49:56.364789,116364297,OSD1_HOMEDIR_X,1,0
1009,2023-01-20 10:49:56.366007,116365636,OSD1_HOMEDIR_X,1,0
1010,2023-01-20 10:49:56.366278,116365935,OSD1_HOMEDIR_Y,1,0
1011,2023-01-20 10:49:56.366560,116366245,OSD1_POWER_EN,1,0
1012,2023-01-20 10:49:56.366785,116366492,OSD1_POWER_X,1,0
1013,2023-01-20 10:49:56.367020,116366750,OSD1_POWER_Y,1,0
1014,2023-01-20 10:49:56.368552,116368435,OSD1_POWER_Y,1,0
1015,2023-01-20 10:49:56.368788,116368694,OSD1_CELLVOLT_EN,1,0
1016,2023-01-20 10:49:56.369070,116369004,OSD1_CELLVOLT_X,1,0
1017,2023-01-20 10:49:56.369359,116369322,OSD1_CELLVOLT_Y,1,0
1018,2023-01-20 10:49:56.370521,116370599,OSD1_CELLVOLT_Y,1,0
1019,2023-01-20 10:49:56.370801,116370907,OSD1_BATTBAR_EN,1,0
1020,2023-01-20 10:49:56.371094,116371229,OSD1_BATTBAR_X,1,0
1021,2023-01-20 10:49:56.371326,116371485,OSD1_BATTBAR_Y,1,0
1022,2023-01-20 10:49:56.372779,116373082,OSD1_BATTBAR_Y,1,0
1023,2023-01-20 10:49:56.373077,116373410,OSD1_ARMING_EN,1,0
1024,2023-01-20 10:49:56.373320,116373677,OSD1_ARMING_X,1,0
1025,2023-01-20 10:49:56.373608,116373993,OSD1_ARMING_Y,1,0
1026,2023-01-20 10:49:56.375439,116376006,OSD1_ARMING_Y,1,0
1027,2023-01-20 10:49:56.375738,116376335,OSD1_CALLSIGN_EN,0,0
1028,2023-01-20 10:49:56.376001,116376624,OSD1_CALLSIGN_X,0,0
1029,2023-01-20 10:49:56.376321,116376976,OSD1_CALLSIGN_Y,0,0
1030,2023-01-20 10:49:56.377647,116378434,OSD1_CALLSIGN_Y,0,0
1031,2023-01-20 10:49:56.377917,116378731,OSD1_CURRENT2_EN,0,0
1032,2023-01-20 10:49:56.378236,116379082,OSD1_CURRENT2_X,0,0
1033,2023-01-20 10:49:56.378570,116379449,OSD1_CURRENT2_Y,0,0
1034,2023-01-20 10:49:56.380410,116381472,OSD1_CURRENT2_Y,0,0
1035,2023-01-20 10:49:56.380744,116381839,OSD1_VTX_PWR_EN,0,0
1036,2023-01-20 10:49:56.380996,116382116,OSD1_VTX_PWR_X,0,0
1037,2023-01-20 10:49:56.381305,116382456,OSD1_VTX_PWR_Y,0,0
1038,2023-01-20 10:49:56.382255,116383500,OSD1_VTX_PWR_Y,0,0
1039,2023-01-20 10:49:56.382568,116383844,OSD1_TER_HGT_EN,0,0
1040,2023-01-20 10:49:56.382819,116384120,OSD1_TER_HGT_X,23,0
1041,2023-01-20 10:49:56.383158,116384493,OSD1_TER_HGT_Y,7,0
1043,2023-01-20 10:49:56.384228,116385669,OSD1_TER_HGT_Y,7,0
1044,2023-01-20 10:49:56.384539,116386011,OSD1_AVGCELLV_EN,0,0
1045,2023-01-20 10:49:56.384846,116386349,OSD1_AVGCELLV_X,24,0
1046,2023-01-20 10:49:56.385125,116386656,OSD1_AVGCELLV_Y,3,0
1047,2023-01-20 10:49:56.386437,116388098,OSD1_AVGCELLV_Y,3,0
1048,2023-01-20 10:49:56.386764,116388458,OSD1_RESTVOLT_EN,0,0
1049,2023-01-20 10:49:56.387052,116388774,OSD1_RESTVOLT_X,24,0
1050,2023-01-20 10:49:56.387345,116389096,OSD1_RESTVOLT_Y,2,0
1051,2023-01-20 10:49:56.388725,116390614,OSD1_RESTVOLT_Y,2,0
1052,2023-01-20 10:49:56.389048,116390969,OSD1_FENCE_EN,0,0
1053,2023-01-20 10:49:56.389359,116391311,OSD1_FENCE_X,14,0
1054,2023-01-20 10:49:56.389638,116391618,OSD1_FENCE_Y,9,0
1055,2023-01-20 10:49:56.391497,116393661,OSD1_FENCE_Y,9,0
1056,2023-01-20 10:49:56.391826,116394023,OSD1_RNGF_EN,0,0
1057,2023-01-20 10:49:56.392145,116394374,OSD1_RNGF_X,0,0
1058,2023-01-20 10:49:56.392434,116394691,OSD1_RNGF_Y,0,0
1059,2023-01-20 10:49:56.393305,116395649,OSD1_RNGF_Y,0,0
1060,2023-01-20 10:49:56.393640,116396017,OSD2_ENABLE,0,0
1061,2023-01-20 10:49:56.394074,116396495,OSD3_ENABLE,0,0
1062,2023-01-20 10:49:56.395698,116398280,OSD3_ENABLE,0,0
1063,2023-01-20 10:49:56.396410,116399063,OSD4_ENABLE,0,0
1064,2023-01-20 10:49:56.398115,116400938,OSD4_ENABLE,0,0
1065,2023-01-20 10:49:56.399099,116402019,OSD_SW_METHOD,0,0
1068,2023-01-20 10:49:56.400813,116403816,OSD_SW_METHOD,0,0
1069,2023-01-20 10:49:56.402063,116405054,OSD_OPTIONS,1,1
1070,2023-01-20 10:49:56.404625,116407594,OSD_OPTIONS,1,1
1071,2023-01-20 10:49:56.405937,116408894,OSD_FONT,0,0
1072,2023-01-20 10:49:56.407304,116410248,OSD_FONT,0,0
1073,2023-01-20 10:49:56.408527,116411461,OSD_V_OFFSET,16,16
1074,2023-01-20 10:49:56.409917,116412838,OSD_V_OFFSET,16,16
1075,2023-01-20 10:49:56.411144,116414054,OSD_H_OFFSET,32,32
1076,2023-01-20 10:49:56.412555,116415452,OSD_H_OFFSET,32,32
1077,2023-01-20 10:49:56.413789,116416675,OSD_W_RSSI,30,30
1078,2023-01-20 10:49:56.415532,116418403,OSD_W_RSSI,30,30
1079,2023-01-20 10:49:56.416773,116419633,OSD_W_NSAT,9,9
1080,2023-01-20 10:49:56.418431,116421276,OSD_W_NSAT,9,9
1081,2023-01-20 10:49:56.419662,116422496,OSD_W_BATVOLT,10,10
1082,2023-01-20 10:49:56.421498,116424315,OSD_W_BATVOLT,10,10
1083,2023-01-20 10:49:56.422724,116425531,OSD_UNITS,0,0
1084,2023-01-20 10:49:56.424153,116426947,OSD_UNITS,0,0
1085,2023-01-20 10:49:56.425459,116428241,OSD_MSG_TIME,10,10
1087,2023-01-20 10:49:56.427218,116429984,OSD_MSG_TIME,10,10
1088,2023-01-20 10:49:56.428520,116431275,OSD_ARM_SCR,0,0
1089,2023-01-20 10:49:56.429890,116432632,OSD_ARM_SCR,0,0
1090,2023-01-20 10:49:56.431184,116433915,OSD_DSARM_SCR,0,0
1091,2023-01-20 10:49:56.432642,116435360,OSD_DSARM_SCR,0,0
1092,2023-01-20 10:49:56.433900,116436606,OSD_FS_SCR,0,0
1093,2023-01-20 10:49:56.435344,116438037,OSD_FS_SCR,0,0
1094,2023-01-20 10:49:56.436688,116439369,OSD_BTN_DELAY,300,300
1095,2023-01-20 10:49:56.438414,116441080,OSD_BTN_DELAY,300,300
1096,2023-01-20 10:49:56.439749,116442403,OSD_W_TERR,-1,-1
1097,2023-01-20 10:49:56.441176,116443817,OSD_W_TERR,-1,-1
1098,2023-01-20 10:49:56.442478,116445108,OSD_W_AVGCELLV,3.6,3.6
1099,2023-01-20 10:49:56.443873,116446490,OSD_W_AVGCELLV,3.6,3.6
1100,2023-01-20 10:49:56.445124,116447730,OSD_CELL_COUNT,-1,-1
1104,2023-01-20 10:49:56.446725,116449317,OSD_CELL_COUNT,-1,-1
1105,2023-01-20 10:49:56.447989,116450569,OSD_W_RESTVOLT,10,10
1108,2023-01-20 10:49:56.449928,116452491,OSD_W_RESTVOLT,10,10
1109,2023-01-20 10:49:56.451172,116453724,OSD5_ENABLE,0,0
1132,2023-01-20 10:49:56.452998,116455533,OSD5_ENABLE,0,0
1133,2023-01-20 10:49:56.454316,116456840,OSD6_ENABLE,0,0
1134,2023-01-20 10:49:56.455712,116458223,OSD6_ENABLE,0,0
1135,2023-01-20 10:49:56.457091,116459590,OSD1_LINK_Q_EN,0,0
1136,2023-01-20 10:49:56.458820,116461303,OSD1_LINK_Q_EN,0,0
1137,2023-01-20 10:49:56.460244,116462715,OSD1_LINK_Q_X,1,0
1138,2023-01-20 10:49:56.462034,116464489,OSD1_LINK_Q_X,1,0
1139,2023-01-20 10:49:56.463523,116465964,OSD1_LINK_Q_Y,1,0
1140,2023-01-20 10:49:56.465007,116467435,OSD1_LINK_Q_Y,1,0
1141,2023-01-20 10:49:56.466487,116468902,OSD1_TXT_RES,0,0
1142,2023-01-20 10:49:56.467959,116470360,OSD1_TXT_RES,0,0
1143,2023-01-20 10:49:56.469445,116471833,OSD1_FONT,0,0
1144,2023-01-20 10:49:56.470953,116473327,OSD1_FONT,0,0
1145,2023-01-20 10:49:56.472389,116474751,OSD2_LINK_Q_EN,0,0
1147,2023-01-20 10:49:56.474243,116476588,OSD2_LINK_Q_EN,0,0
1148,2023-01-20 10:49:56.475728,116478060,OSD2_LINK_Q_X,1,0
1149,2023-01-20 10:49:56.477176,116479495,OSD2_LINK_Q_X,1,0
1150,2023-01-20 10:49:56.478681,116480986,OSD2_LINK_Q_Y,1,0
1151,2023-01-20 10:49:56.480142,116482434,OSD2_LINK_Q_Y,1,0
1152,2023-01-20 10:49:56.481641,116483920,OSD2_TXT_RES,0,0
1153,2023-01-20 10:49:56.483167,116485432,OSD2_TXT_RES,0,0
1154,2023-01-20 10:49:56.484648,116486900,OSD2_FONT,0,0
1155,2023-01-20 10:49:56.486849,116489081,OSD2_FONT,0,0
1156,2023-01-20 10:49:56.488352,116490571,OSD3_LINK_Q_EN,0,0
1157,2023-01-20 10:49:56.489818,116492024,OSD3_LINK_Q_EN,0,0
1158,2023-01-20 10:49:56.491303,116493495,OSD3_LINK_Q_X,1,0
1159,2023-01-20 10:49:56.492767,116494946,OSD3_LINK_Q_X,1,0
1160,2023-01-20 10:49:56.494269,116496435,OSD3_LINK_Q_Y,1,0
1161,2023-01-20 10:49:56.495762,116497914,OSD3_LINK_Q_Y,1,0
1162,2023-01-20 10:49:56.497270,116499409,OSD3_TXT_RES,0,0
1163,2023-01-20 10:49:56.499144,116501266,OSD3_TXT_RES,0,0
1164,2023-01-20 10:49:56.500588,116502697,OSD3_FONT,0,0
1165,2023-01-20 10:49:56.502019,116504115,OSD3_FONT,0,0
1166,2023-01-20 10:49:56.503554,116505637,OSD4_LINK_Q_EN,0,0
1167,2023-01-20 10:49:56.505060,116507129,OSD4_LINK_Q_EN,0,0
1168,2023-01-20 10:49:56.506580,116508636,OSD4_LINK_Q_X,1,0
1169,2023-01-20 10:49:56.508034,116510076,OSD4_LINK_Q_X,1,0
1170,2023-01-20 10:49:56.509552,116511581,OSD4_LINK_Q_Y,1,0
1171,2023-01-20 10:49:56.511400,116513412,OSD4_LINK_Q_Y,1,0
1172,2023-01-20 10:49:56.512902,116514901,OSD4_TXT_RES,0,0
1173,2023-01-20 10:49:56.514353,116516339,OSD4_TXT_RES,0,0
1174,2023-01-20 10:49:56.515875,116517847,OSD4_FONT,0,0
1175,2023-01-20 10:49:56.517368,116519327,OSD4_FONT,0,0
1176,2023-01-20 10:49:56.518169,116520121,WP_NAVALT_MIN,0,0
1177,2023-01-20 10:49:56.519459,116521399,WP_NAVALT_MIN,0,0
1178,2023-01-20 10:49:56.519495,116521435,BTN_ENABLE,0,0
1179,2023-01-20 10:49:56.519532,116521472,THROW_NEXTMODE,18,18
1180,2023-01-20 10:49:56.519590,116521529,THROW_TYPE,0,0
1181,2023-01-20 10:49:56.519635,116521574,GND_EFFECT_COMP,1,1
1182,2023-01-20 10:49:56.519702,116521640,DEV_OPTIONS,0,0
1183,2023-01-20 10:49:56.519752,116521690,BCN_TYPE,0,0
1184,2023-01-20 10:49:56.519803,116521740,ACRO_THR_MID,0,0
1185,2023-01-20 10:49:56.519915,116521851,SYSID_ENFORCE,0,0
1186,2023-01-20 10:49:56.519972,116521908,STAT_BOOTCNT,82,0
1187,2023-01-20 10:49:56.520031,116521966,STAT_FLTTIME,3240,0
1188,2023-01-20 10:49:56.520089,116522024,STAT_RUNTIME,34467,0
1189,2023-01-20 10:49:56.520153,116522087,STAT_RESET,2.158871E+08,1
1190,2023-01-20 10:49:56.520212,116522146,FRAME_CLASS,1,0
1191,2023-01-20 10:49:56.520329,116522262,SERVO1_MIN,1100,1100
1192,2023-01-20 10:49:56.520397,116522329,SERVO1_MAX,1900,1900
1193,2023-01-20 10:49:56.520469,116522400,SERVO1_TRIM,1500,1500
1195,2023-01-20 10:49:56.522563,116524475,SERVO1_TRIM,1500,1500
1196,2023-01-20 10:49:56.522639,116524551,SERVO1_REVERSED,0,0
1197,2023-01-20 10:49:56.522736,116524647,SERVO1_FUNCTION,36,0
1198,2023-01-20 10:49:56.522809,116524719,SERVO2_MIN,1100,1100
1199,2023-01-20 10:49:56.522941,116524850,SERVO2_MAX,1900,1900
1200,2023-01-20 10:49:56.523019,116524927,SERVO2_TRIM,1500,1500
1201,2023-01-20 10:49:56.523097,116525005,SERVO2_REVERSED,0,0
1202,2023-01-20 10:49:56.523173,116525080,SERVO2_FUNCTION,33,0
1203,2023-01-20 10:49:56.523309,116525215,SERVO3_MIN,1100,1100
1204,2023-01-20 10:49:56.523388,116525293,SERVO3_MAX,1900,1900
1205,2023-01-20 10:49:56.523471,116525375,SERVO3_TRIM,1500,1500
1206,2023-01-20 10:49:56.523556,116525459,SERVO3_REVERSED,0,0
1207,2023-01-20 10:49:56.524333,116526230,SERVO3_REVERSED,0,0
1208,2023-01-20 10:49:56.524419,116526315,SERVO3_FUNCTION,34,0
1209,2023-01-20 10:49:56.524507,116526402,SERVO4_MIN,1100,1100
1210,2023-01-20 10:49:56.524592,116526486,SERVO4_MAX,1900,1900
1211,2023-01-20 10:49:56.524696,116526589,SERVO4_TRIM,1500,1500
1212,2023-01-20 10:49:56.524797,116526690,SERVO4_REVERSED,0,0
1213,2023-01-20 10:49:56.524949,116526840,SERVO4_FUNCTION,35,0
1214,2023-01-20 10:49:56.525047,116526937,SERVO5_MIN,1000,1100
1215,2023-01-20 10:49:56.525138,116527027,SERVO5_MAX,2000,1900
1216,2023-01-20 10:49:56.525232,116527121,SERVO5_TRIM,1500,1500
1217,2023-01-20 10:49:56.525382,116527269,SERVO5_REVERSED,0,0
1218,2023-01-20 10:49:56.526792,116528667,SERVO5_REVERSED,0,0
1219,2023-01-20 10:49:56.526968,116528841,SERVO5_FUNCTION,10,0
1220,2023-01-20 10:49:56.527068,116528940,SERVO6_MIN,1100,1100
1221,2023-01-20 10:49:56.527171,116529042,SERVO6_MAX,1900,1900
1222,2023-01-20 10:49:56.527279,116529149,SERVO6_TRIM,1500,1500
1223,2023-01-20 10:49:56.527434,116529303,SERVO6_REVERSED,0,0
1224,2023-01-20 10:49:56.527541,116529409,SERVO6_FUNCTION,0,0
1225,2023-01-20 10:49:56.527651,116529518,SERVO7_MIN,1100,1100
1226,2023-01-20 10:49:56.527766,116529632,SERVO7_MAX,1900,1900
1227,2023-01-20 10:49:56.529393,116531244,SERVO7_MAX,1900,1900
1228,2023-01-20 10:49:56.529502,116531352,SERVO7_TRIM,1500,1500
1229,2023-01-20 10:49:56.529616,116531465,SERVO7_REVERSED,0,0
1230,2023-01-20 10:49:56.529735,116531583,SERVO7_FUNCTION,0,0
1231,2023-01-20 10:49:56.529853,116531700,SERVO8_MIN,1100,1100
1232,2023-01-20 10:49:56.530041,116531887,SERVO8_MAX,1900,1900
1233,2023-01-20 10:49:56.530161,116532005,SERVO8_TRIM,1500,1500
1234,2023-01-20 10:49:56.530279,116532122,SERVO8_REVERSED,0,0
1235,2023-01-20 10:49:56.530452,116532294,SERVO8_FUNCTION,0,0
1236,2023-01-20 10:49:56.531846,116533675,SERVO8_FUNCTION,0,0
1237,2023-01-20 10:49:56.532038,116533866,SERVO9_MIN,1100,1100
1238,2023-01-20 10:49:56.532163,116533990,SERVO9_MAX,1900,1900
1239,2023-01-20 10:49:56.532282,116534107,SERVO9_TRIM,1500,1500
1240,2023-01-20 10:49:56.532459,116534283,SERVO9_REVERSED,0,0
1241,2023-01-20 10:49:56.532585,116534408,SERVO9_FUNCTION,0,0
1242,2023-01-20 10:49:56.532714,116534536,SERVO10_MIN,1100,1100
1243,2023-01-20 10:49:56.532855,116534675,SERVO10_MAX,1900,1900
1244,2023-01-20 10:49:56.534821,116536624,SERVO10_MAX,1900,1900
1245,2023-01-20 10:49:56.534975,116536776,SERVO10_TRIM,1500,1500
1246,2023-01-20 10:49:56.535153,116536953,SERVO10_REVERSED,0,0
1247,2023-01-20 10:49:56.535286,116537085,SERVO10_FUNCTION,0,0
1248,2023-01-20 10:49:56.535479,116537276,SERVO11_MIN,1100,1100
1249,2023-01-20 10:49:56.535611,116537407,SERVO11_MAX,1900,1900
1250,2023-01-20 10:49:56.535751,116537545,SERVO11_TRIM,1500,1500
1251,2023-01-20 10:49:56.535896,116537689,SERVO11_REVERSED,0,0
1252,2023-01-20 10:49:56.536871,116538655,SERVO11_REVERSED,0,0
1253,2023-01-20 10:49:56.537088,116538870,SERVO11_FUNCTION,0,0
1254,2023-01-20 10:49:56.537244,116539025,SERVO12_MIN,1100,1100
1255,2023-01-20 10:49:56.537440,116539219,SERVO12_MAX,1900,1900
1256,2023-01-20 10:49:56.537582,116539360,SERVO12_TRIM,1500,1500
1257,2023-01-20 10:49:56.537719,116539496,SERVO12_REVERSED,0,0
1258,2023-01-20 10:49:56.537872,116539647,SERVO12_FUNCTION,0,0
1259,2023-01-20 10:49:56.539511,116541272,SERVO12_FUNCTION,0,0
1260,2023-01-20 10:49:56.539649,116541409,SERVO13_MIN,1100,1100
1261,2023-01-20 10:49:56.539793,116541551,SERVO13_MAX,1900,1900
1262,2023-01-20 10:49:56.539940,116541697,SERVO13_TRIM,1500,1500
1263,2023-01-20 10:49:56.540140,116541895,SERVO13_REVERSED,0,0
1264,2023-01-20 10:49:56.540300,116542054,SERVO13_FUNCTION,0,0
1265,2023-01-20 10:49:56.540500,116542252,SERVO14_MIN,1100,1100
1266,2023-01-20 10:49:56.541954,116543693,SERVO14_MIN,1100,1100
1267,2023-01-20 10:49:56.542159,116543896,SERVO14_MAX,1900,1900
1268,2023-01-20 10:49:56.542325,116544060,SERVO14_TRIM,1500,1500
1269,2023-01-20 10:49:56.542547,116544281,SERVO14_REVERSED,0,0
1270,2023-01-20 10:49:56.542698,116544430,SERVO14_FUNCTION,0,0
1271,2023-01-20 10:49:56.542852,116544583,SERVO15_MIN,1100,1100
1272,2023-01-20 10:49:56.543011,116544740,SERVO15_MAX,1900,1900
1273,2023-01-20 10:49:56.544505,116546221,SERVO15_MAX,1900,1900
1274,2023-01-20 10:49:56.544659,116546374,SERVO15_TRIM,1500,1500
1275,2023-01-20 10:49:56.544812,116546525,SERVO15_REVERSED,0,0
1276,2023-01-20 10:49:56.544977,116546689,SERVO15_FUNCTION,0,0
1277,2023-01-20 10:49:56.545193,116546903,SERVO16_MIN,1100,1100
1278,2023-01-20 10:49:56.545366,116547074,SERVO16_MAX,1900,1900
1279,2023-01-20 10:49:56.545577,116547283,SERVO16_TRIM,1500,1500
1280,2023-01-20 10:49:56.547317,116549008,SERVO16_TRIM,1500,1500
1281,2023-01-20 10:49:56.547545,116549234,SERVO16_REVERSED,0,0
1282,2023-01-20 10:49:56.547708,116549395,SERVO16_FUNCTION,0,0
1283,2023-01-20 10:49:56.547866,116549552,SERVO_RATE,50,50
1284,2023-01-20 10:49:56.548042,116549726,SERVO_SBUS_RATE,50,50
1285,2023-01-20 10:49:56.548269,116549951,SERVO_BLH_MASK,0,0
1286,2023-01-20 10:49:56.549573,116551244,SERVO_BLH_MASK,0,0
1287,2023-01-20 10:49:56.549744,116551413,SERVO_BLH_AUTO,0,0
1288,2023-01-20 10:49:56.549911,116551579,SERVO_BLH_TEST,0,0
1289,2023-01-20 10:49:56.550112,116551778,SERVO_BLH_TMOUT,0,0
1290,2023-01-20 10:49:56.550321,116551985,SERVO_BLH_TRATE,10,10
1291,2023-01-20 10:49:56.550566,116552228,SERVO_BLH_DEBUG,0,0
1292,2023-01-20 10:49:56.552079,116553727,SERVO_BLH_DEBUG,0,0
1293,2023-01-20 10:49:56.552309,116553955,SERVO_BLH_OTYPE,0,0
1294,2023-01-20 10:49:56.552480,116554125,SERVO_BLH_PORT,0,0
1295,2023-01-20 10:49:56.552721,116554363,SERVO_BLH_POLES,14,14
1296,2023-01-20 10:49:56.552897,116554538,SERVO_BLH_3DMASK,0,0
1297,2023-01-20 10:49:56.553082,116554721,SERVO_BLH_RVMASK,0,0
1298,2023-01-20 10:49:56.554623,116556248,SERVO_BLH_RVMASK,0,0
1299,2023-01-20 10:49:56.554800,116556424,SERVO_DSHOT_RATE,0,0
1300,2023-01-20 10:49:56.554974,116556596,SERVO_DSHOT_ESC,0,0
1301,2023-01-20 10:49:56.555222,116556842,SERVO_GPIO_MASK,0,0
1302,2023-01-20 10:49:56.555407,116557025,RC1_MIN,1055,1100
1303,2023-01-20 10:49:56.555658,116557274,RC1_TRIM,1506,1500
1304,2023-01-20 10:49:56.557084,116558687,RC1_TRIM,1506,1500
1305,2023-01-20 10:49:56.557336,116558937,RC1_MAX,1956,1900
1306,2023-01-20 10:49:56.557518,116559118,RC1_REVERSED,0,0
1307,2023-01-20 10:49:56.557771,116559368,RC1_DZ,20,20
1308,2023-01-20 10:49:56.557958,116559554,RC1_OPTION,0,0
1309,2023-01-20 10:49:56.558182,116559776,RC2_MIN,1055,1100
1315,2023-01-20 10:49:56.560282,116561857,RC2_MIN,1055,1100
1316,2023-01-20 10:49:56.560473,116562046,RC2_TRIM,1505,1500
1317,2023-01-20 10:49:56.560715,116562286,RC2_MAX,1956,1900
1318,2023-01-20 10:49:56.560920,116562489,RC2_REVERSED,0,0
1319,2023-01-20 10:49:56.561113,116562680,RC2_DZ,20,20
1320,2023-01-20 10:49:56.561370,116562935,RC2_OPTION,0,0
1324,2023-01-20 10:49:56.562379,116563935,RC2_OPTION,0,0
1325,2023-01-20 10:49:56.562577,116564131,RC3_MIN,1054,1100
1326,2023-01-20 10:49:56.562864,116564416,RC3_TRIM,1054,1500
1327,2023-01-20 10:49:56.563063,116564613,RC3_MAX,1956,1900
1328,2023-01-20 10:49:56.563324,116564872,RC3_REVERSED,0,0
1351,2023-01-20 10:49:56.565130,116566661,RC3_REVERSED,0,0
1352,2023-01-20 10:49:56.565392,116566921,RC3_DZ,30,30
1353,2023-01-20 10:49:56.565594,116567121,RC3_OPTION,0,0
1354,2023-01-20 10:49:56.565848,116567373,RC4_MIN,1066,1100
1355,2023-01-20 10:49:56.566063,116567586,RC4_TRIM,1505,1500
1356,2023-01-20 10:49:56.567155,116568668,RC4_TRIM,1505,1500
1357,2023-01-20 10:49:56.567444,116568955,RC4_MAX,1956,1900
1358,2023-01-20 10:49:56.567650,116569159,RC4_REVERSED,0,0
1359,2023-01-20 10:49:56.567922,116569428,RC4_DZ,20,20
1360,2023-01-20 10:49:56.568129,116569633,RC4_OPTION,0,0
1361,2023-01-20 10:49:56.569803,116571292,RC4_OPTION,0,0
1362,2023-01-20 10:49:56.570034,116571521,RC5_MIN,1000,1100
1363,2023-01-20 10:49:56.570245,116571730,RC5_TRIM,1500,1500
1364,2023-01-20 10:49:56.570521,116572004,RC5_MAX,2000,1900
1365,2023-01-20 10:49:56.570782,116572263,RC5_REVERSED,0,0
1366,2023-01-20 10:49:56.572570,116574035,RC5_REVERSED,0,0
1367,2023-01-20 10:49:56.572840,116574302,RC5_DZ,0,0
1368,2023-01-20 10:49:56.573070,116574530,RC5_OPTION,0,0
1369,2023-01-20 10:49:56.573288,116574746,RC6_MIN,1000,1100
1370,2023-01-20 10:49:56.573569,116575025,RC6_TRIM,1500,1500
1371,2023-01-20 10:49:56.574809,116576254,RC6_TRIM,1500,1500
1372,2023-01-20 10:49:56.575028,116576471,RC6_MAX,2000,1900
1373,2023-01-20 10:49:56.575264,116576704,RC6_REVERSED,0,0
1374,2023-01-20 10:49:56.575547,116576985,RC6_DZ,0,0
1375,2023-01-20 10:49:56.575818,116577254,RC6_OPTION,0,0
1376,2023-01-20 10:49:56.577329,116578751,RC6_OPTION,0,0
1377,2023-01-20 10:49:56.577639,116579058,RC7_MIN,1000,1100
1378,2023-01-20 10:49:56.577936,116579353,RC7_TRIM,1500,1500
1379,2023-01-20 10:49:56.578182,116579597,RC7_MAX,2000,1900
1380,2023-01-20 10:49:56.578515,116579926,RC7_REVERSED,0,0
1381,2023-01-20 10:49:56.580100,116581497,RC7_REVERSED,0,0
1382,2023-01-20 10:49:56.580428,116581822,RC7_DZ,0,0
1383,2023-01-20 10:49:56.580684,116582076,RC7_OPTION,0,0
1384,2023-01-20 10:49:56.580988,116582377,RC8_MIN,1000,1100
1385,2023-01-20 10:49:56.581238,116582625,RC8_TRIM,1500,1500
1386,2023-01-20 10:49:56.582333,116583710,RC8_TRIM,1500,1500
1387,2023-01-20 10:49:56.582651,116584025,RC8_MAX,2000,1900
1388,2023-01-20 10:49:56.582954,116584326,RC8_REVERSED,0,0
1389,2023-01-20 10:49:56.583188,116584558,RC8_DZ,0,0
1390,2023-01-20 10:49:56.583493,116584860,RC8_OPTION,0,0
1392,2023-01-20 10:49:56.585204,116586556,RC8_OPTION,0,0
1393,2023-01-20 10:49:56.585512,116586861,RC9_MIN,1000,1100
1394,2023-01-20 10:49:56.585760,116587107,RC9_TRIM,1500,1500
1395,2023-01-20 10:49:56.586054,116587398,RC9_MAX,2000,1900
1396,2023-01-20 10:49:56.586293,116587635,RC9_REVERSED,0,0
1397,2023-01-20 10:49:56.587364,116588696,RC9_REVERSED,0,0
1398,2023-01-20 10:49:56.587716,116589045,RC9_DZ,0,0
1399,2023-01-20 10:49:56.588006,116589333,RC9_OPTION,0,0
