LineNo,UTC_Approx,TimeUS,C,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23
71667,2023-01-20 10:53:28.238890,328667000,0,7.408764E-11,5.345596E-08,6.998219E-08,2.59682E-09,3.195411E-06,3.873042E-06,0.0001180862,4.676819E-06,3.659572E-06,0.000116681,0,0
71827,2023-01-20 10:53:28.738932,329167031,0,7.411385E-11,5.345656E-08,6.998189E-08,2.59495E-09,3.194251E-06,3.868435E-06,0.0001180734,4.676208E-06,3.657874E-06,0.0001166622,0,0
71996,2023-01-20 10:53:29.238915,329667000,0,7.411604E-11,5.345631E-08,6.998044E-08,2.591416E-09,3.193242E-06,3.863779E-06,0.0001180683,4.675357E-06,3.656029E-06,0.0001166524,0,0
72156,2023-01-20 10:53:29.738941,330167032,0,7.414724E-11,5.345681E-08,6.997939E-08,2.589272E-09,3.192974E-06,3.859202E-06,0.0001180689,4.674287E-06,3.654215E-06,0.0001166492,0,0
72322,2023-01-20 10:53:30.219348,330667000,0,7.414847E-11,5.345654E-08,6.99775E-08,2.585671E-09,3.193099E-06,3.854664E-06,0.0001180695,4.672906E-06,3.652222E-06,0.0001166474,0,0
72482,2023-01-20 10:53:30.726525,331166999,0,7.416862E-11,5.345708E-08,6.997649E-08,2.583485E-09,3.193338E-06,3.850178E-06,0.000118071,4.671758E-06,3.650349E-06,0.0001166461,0,0
72648,2023-01-20 10:53:31.219357,331667009,0,7.415844E-11,5.345724E-08,6.997516E-08,2.57992E-09,3.193124E-06,3.845718E-06,0.0001180697,4.670897E-06,3.648543E-06,0.000116641,0,0
72809,2023-01-20 10:53:31.719349,332167021,0,7.417817E-11,5.345839E-08,6.997457E-08,2.577838E-09,3.192715E-06,3.841269E-06,0.0001180657,4.670268E-06,3.646923E-06,0.0001166324,0,0
72975,2023-01-20 10:53:32.219179,332667000,0,7.417537E-11,5.345924E-08,6.997303E-08,2.574642E-09,3.192302E-06,3.836797E-06,0.0001180649,4.669504E-06,3.645233E-06,0.0001166276,0,0
73135,2023-01-20 10:53:32.719211,333166999,0,7.420201E-11,5.346028E-08,6.997204E-08,2.573002E-09,3.193521E-06,3.832433E-06,0.0001180417,4.667729E-06,3.643175E-06,0.0001166038,0,0
73301,2023-01-20 10:53:33.219212,333667000,0,7.41625E-11,5.345959E-08,6.997085E-08,2.570256E-09,3.196966E-06,3.82805E-06,0.0001178256,4.662189E-06,3.640282E-06,0.0001163957,0,0
73462,2023-01-20 10:53:33.719212,334167008,0,7.409862E-11,5.345801E-08,6.997014E-08,2.568505E-09,3.201635E-06,3.823403E-06,0.0001173064,4.652044E-06,3.63609E-06,0.0001158932,0,0
73630,2023-01-20 10:53:34.219257,334667016,0,7.385181E-11,5.345435E-08,6.9969E-08,2.565344E-09,3.206374E-06,3.817205E-06,0.0001163162,4.633689E-06,3.629686E-06,0.0001149299,0,0
73789,2023-01-20 10:53:34.719199,335167001,0,7.360632E-11,5.344966E-08,6.996969E-08,2.563371E-09,3.210736E-06,3.810234E-06,0.0001150026,4.610737E-06,3.622092E-06,0.0001136492,0,0
73954,2023-01-20 10:53:35.219236,335666995,0,7.31866E-11,5.344424E-08,6.996999E-08,2.56039E-09,3.214582E-06,3.800669E-06,0.0001138523,4.58764E-06,3.612507E-06,0.0001125281,0,0
74117,2023-01-20 10:53:35.719194,336167003,0,7.290634E-11,5.344057E-08,6.997082E-08,2.558418E-09,3.218653E-06,3.792602E-06,0.0001133014,4.573603E-06,3.605926E-06,0.0001119944,0,0
74282,2023-01-20 10:53:36.219217,336666996,0,7.26261E-11,5.343594E-08,6.997148E-08,2.555444E-09,3.221942E-06,3.784663E-06,0.0001130865,4.564427E-06,3.600378E-06,0.0001117864,0,0
74442,2023-01-20 10:53:36.719229,337167003,0,7.24916E-11,5.343116E-08,6.997229E-08,2.553507E-09,3.225893E-06,3.778858E-06,0.0001128823,4.556919E-06,3.596863E-06,0.0001115907,0,0
74606,2023-01-20 10:53:37.219239,337666996,0,7.23428E-11,5.342188E-08,6.997314E-08,2.549914E-09,3.229507E-06,3.773209E-06,0.0001127279,4.550299E-06,3.593635E-06,0.0001114412,0,0
74766,2023-01-20 10:53:37.719168,338167003,0,7.229584E-11,5.341324E-08,6.997474E-08,2.547607E-09,3.232776E-06,3.768673E-06,0.0001126412,4.546107E-06,3.591621E-06,0.0001113575,0,0
74931,2023-01-20 10:53:38.219219,338667000,0,7.224941E-11,5.339795E-08,6.997584E-08,2.543766E-09,3.2367E-06,3.764409E-06,0.0001124689,4.540264E-06,3.589601E-06,0.0001111906,0,0
75091,2023-01-20 10:53:38.719232,339167002,0,7.222131E-11,5.33811E-08,6.997607E-08,2.541124E-09,3.242141E-06,3.760361E-06,0.0001117821,4.528762E-06,3.585126E-06,0.0001105249,0,0
75259,2023-01-20 10:53:39.219182,339666999,0,7.21466E-11,5.335204E-08,6.996778E-08,2.536767E-09,3.247494E-06,3.75609E-06,0.000110459,4.516321E-06,3.572273E-06,0.0001092305,0,0
75422,2023-01-20 10:53:39.719232,340166999,0,7.203934E-11,5.33082E-08,6.992176E-08,2.533538E-09,3.252145E-06,3.75117E-06,0.0001085673,4.510072E-06,3.537179E-06,0.0001073683,0,0
75586,2023-01-20 10:53:40.199395,340667000,0,7.183796E-11,5.322003E-08,6.977969E-08,2.529714E-09,3.251379E-06,3.744819E-06,0.0001070908,4.503922E-06,3.471152E-06,0.0001059024,0,0
75746,2023-01-20 10:53:40.699372,341166997,0,7.139112E-11,5.300977E-08,6.939398E-08,2.523006E-09,3.239526E-06,3.733913E-06,0.0001059687,4.47795E-06,3.393201E-06,0.0001047778,0,0
75912,2023-01-20 10:53:41.199392,341666999,0,7.105996E-11,5.274927E-08,6.891454E-08,2.518025E-09,3.223284E-06,3.723619E-06,0.0001049421,4.443998E-06,3.322649E-06,0.0001037513,0,0
76071,2023-01-20 10:53:41.699259,342166998,0,7.066685E-11,5.225014E-08,6.801515E-08,2.510044E-09,3.204766E-06,3.710117E-06,0.0001042502,4.410707E-06,3.257964E-06,0.0001030512,0,0
76236,2023-01-20 10:53:42.199273,342667025,0,7.053845E-11,5.183825E-08,6.727929E-08,2.505547E-09,3.188978E-06,3.701326E-06,0.0001039213,4.38265E-06,3.199994E-06,0.0001027149,0,0
76396,2023-01-20 10:53:42.699218,343166998,0,7.046531E-11,5.120955E-08,6.617665E-08,2.49859E-09,3.171E-06,3.692982E-06,0.0001038166,4.353926E-06,3.146077E-06,0.0001025986,0,0
76563,2023-01-20 10:53:43.199264,343667015,0,7.051386E-11,5.075507E-08,6.537718E-08,2.494959E-09,3.151474E-06,3.687683E-06,0.0001037996,4.321937E-06,3.097628E-06,0.0001025746,0,0
76722,2023-01-20 10:53:43.699172,344166998,0,7.059277E-11,5.005962E-08,6.417601E-08,2.48839E-09,3.128728E-06,3.682075E-06,0.0001037339,4.285934E-06,3.050272E-06,0.0001025016,0,0
76889,2023-01-20 10:53:44.199150,344667015,0,7.068222E-11,4.960408E-08,6.339044E-08,2.485326E-09,3.10381E-06,3.67686E-06,0.0001034521,4.245228E-06,3.006964E-06,0.0001022207,0,0
77049,2023-01-20 10:53:44.699211,345167001,0,7.070104E-11,4.892286E-08,6.225208E-08,2.479237E-09,3.073001E-06,3.668366E-06,0.0001028046,4.194148E-06,2.964256E-06,0.0001015798,0,0
77214,2023-01-20 10:53:45.199216,345666995,0,7.072989E-11,4.849275E-08,6.15422E-08,2.476493E-09,3.041256E-06,3.659111E-06,0.0001018049,4.140733E-06,2.926882E-06,0.0001005954,0,0
77373,2023-01-20 10:53:45.699268,346167007,0,7.058475E-11,4.789581E-08,6.060048E-08,2.471002E-09,3.010133E-06,3.642618E-06,0.0001002754,4.083457E-06,2.885784E-06,9.908627E-05,0,0
77539,2023-01-20 10:53:46.199146,346666999,0,7.068046E-11,4.764816E-08,6.020728E-08,2.470536E-09,2.985038E-06,3.631848E-06,9.885366E-05,4.037745E-06,2.846949E-06,9.768107E-05,0,0
77702,2023-01-20 10:53:46.699206,347167006,0,7.083813E-11,4.740288E-08,5.98297E-08,2.470356E-09,2.966611E-06,3.620486E-06,9.791887E-05,4.000232E-06,2.805676E-06,9.674687E-05,0,0
77866,2023-01-20 10:53:47.199281,347667009,0,7.103498E-11,4.716414E-08,5.945793E-08,2.470279E-09,2.948903E-06,3.609473E-06,9.755823E-05,3.955975E-06,2.768695E-06,9.637799E-05,0,0
78026,2023-01-20 10:53:47.699257,348167001,0,7.107179E-11,4.674922E-08,5.88115E-08,2.467947E-09,2.932083E-06,3.5922E-06,9.747512E-05,3.901667E-06,2.737474E-06,9.628268E-05,0,0
78190,2023-01-20 10:53:48.199158,348667004,0,7.128756E-11,4.643262E-08,5.829526E-08,2.466825E-09,2.914303E-06,3.580391E-06,9.736989E-05,3.844432E-06,2.713146E-06,9.61727E-05,0,0
78350,2023-01-20 10:53:48.699198,349167016,0,7.15395E-11,4.597376E-08,5.756879E-08,2.463948E-09,2.896359E-06,3.568718E-06,9.726472E-05,3.791173E-06,2.691156E-06,9.606198E-05,0,0
78516,2023-01-20 10:53:49.199254,349667004,0,7.190739E-11,4.566462E-08,5.707884E-08,2.462936E-09,2.879985E-06,3.561511E-06,9.722742E-05,3.748037E-06,2.671567E-06,9.601987E-05,0,0
78676,2023-01-20 10:53:49.688138,350167001,0,7.229028E-11,4.525466E-08,5.64572E-08,2.460872E-09,2.863937E-06,3.554396E-06,9.719791E-05,3.708698E-06,2.653421E-06,9.598481E-05,0,0
78843,2023-01-20 10:53:50.179367,350667035,0,7.26913E-11,4.499685E-08,5.607152E-08,2.460581E-09,2.848761E-06,3.549199E-06,9.717524E-05,3.673135E-06,2.637737E-06,9.595841E-05,0,0
79005,2023-01-20 10:53:50.679329,351166997,0,7.309042E-11,4.45742E-08,5.547151E-08,2.458393E-09,2.837457E-06,3.543913E-06,9.714586E-05,3.646386E-06,2.622569E-06,9.592275E-05,0,0
79216,2023-01-20 10:53:51.179307,351667044,0,7.349056E-11,4.430687E-08,5.510636E-08,2.458073E-09,2.835435E-06,3.539832E-06,9.676207E-05,3.634498E-06,2.608572E-06,9.553216E-05,0,0
79377,2023-01-20 10:53:51.679255,352166997,0,7.385396E-11,4.39155E-08,5.458316E-08,2.456365E-09,2.836507E-06,3.535497E-06,9.593889E-05,3.628919E-06,2.594755E-06,9.470434E-05,0,0
79540,2023-01-20 10:53:52.179145,352666998,0,7.41783E-11,4.364188E-08,5.42312E-08,2.456021E-09,2.838214E-06,3.531158E-06,9.512753E-05,3.624145E-06,2.582844E-06,9.38897E-05,0,0
79702,2023-01-20 10:53:52.679212,353166997,0,7.446374E-11,4.328312E-08,5.377472E-08,2.454657E-09,2.837902E-06,3.525927E-06,9.454869E-05,3.619101E-06,2.571931E-06,9.330599E-05,0,0
79867,2023-01-20 10:53:53.179244,353667002,0,7.474173E-11,4.304771E-08,5.349638E-08,2.454816E-09,2.837876E-06,3.521228E-06,9.405212E-05,3.613867E-06,2.562721E-06,9.280528E-05,0,0
80029,2023-01-20 10:53:53.679262,354167006,0,7.498452E-11,4.27568E-08,5.315743E-08,2.454122E-09,2.835477E-06,3.515882E-06,9.379313E-05,3.605415E-06,2.554918E-06,9.254197E-05,0,0
80196,2023-01-20 10:53:54.179237,354666998,0,7.522687E-11,4.257672E-08,5.297163E-08,2.455118E-09,2.830717E-06,3.511541E-06,9.369723E-05,3.592368E-06,2.548799E-06,9.244325E-05,0,0
80358,2023-01-20 10:53:54.679208,355166996,0,7.544248E-11,4.234773E-08,5.274219E-08,2.455215E-09,2.825911E-06,3.507192E-06,9.359237E-05,3.580516E-06,2.543235E-06,9.233555E-05,0,0
80522,2023-01-20 10:53:55.179235,355666998,0,7.563914E-11,4.219819E-08,5.261859E-08,2.456741E-09,2.822065E-06,3.503505E-06,9.347869E-05,3.569572E-06,2.538332E-06,9.221972E-05,0,0
80685,2023-01-20 10:53:55.679268,356167012,0,7.579441E-11,4.201289E-08,5.247032E-08,2.457591E-09,2.817173E-06,3.499713E-06,9.338615E-05,3.557921E-06,2.53385E-06,9.212532E-05,0,0
80849,2023-01-20 10:53:56.179231,356666992,0,7.594399E-11,4.188047E-08,5.238839E-08,2.459671E-09,2.813835E-06,3.496331E-06,9.32824E-05,3.548524E-06,2.52977E-06,9.201968E-05,0,0
81011,2023-01-20 10:53:56.679237,357167001,0,7.603702E-11,4.171762E-08,5.229208E-08,2.461208E-09,2.810378E-06,3.49285E-06,9.317492E-05,3.539736E-06,2.525631E-06,9.191014E-05,0,0
81175,2023-01-20 10:53:57.179240,357666993,0,7.615706E-11,4.159151E-08,5.223522E-08,2.463896E-09,2.806332E-06,3.489668E-06,9.310678E-05,3.530797E-06,2.521865E-06,9.183958E-05,0,0
81338,2023-01-20 10:53:57.679273,358167013,0,7.621014E-11,4.143067E-08,5.21611E-08,2.465891E-09,2.801157E-06,3.486383E-06,9.306522E-05,3.520581E-06,2.51786E-06,9.17954E-05,0,0
81502,2023-01-20 10:53:58.179263,358666994,0,7.629311E-11,4.129785E-08,5.21102E-08,2.46883E-09,2.797629E-06,3.48329E-06,9.300412E-05,3.511985E-06,2.51441E-06,9.173247E-05,0,0
81664,2023-01-20 10:53:58.665970,359167015,0,7.633623E-11,4.113287E-08,5.204066E-08,2.471366E-09,2.794281E-06,3.480146E-06,9.29316E-05,3.503346E-06,2.510532E-06,9.165807E-05,0,0
81830,2023-01-20 10:53:59.176952,359666993,0,7.642553E-11,4.099483E-08,5.198764E-08,2.474697E-09,2.790383E-06,3.477156E-06,9.289138E-05,3.494207E-06,2.507459E-06,9.161645E-05,0,0
81993,2023-01-20 10:53:59.659359,360167002,0,7.645108E-11,4.081942E-08,5.190923E-08,2.477449E-09,2.784036E-06,3.473975E-06,9.288509E-05,3.482102E-06,2.503703E-06,9.160841E-05,0,0
82157,2023-01-20 10:54:00.159228,360667001,0,7.654136E-11,4.067387E-08,5.184934E-08,2.481089E-09,2.778625E-06,3.470994E-06,9.287734E-05,3.471351E-06,2.500807E-06,9.159942E-05,0,0
82319,2023-01-20 10:54:00.659192,361167025,0,7.657096E-11,4.048912E-08,5.17587E-08,2.484047E-09,2.773904E-06,3.467848E-06,9.285537E-05,3.461119E-06,2.497038E-06,9.157609E-05,0,0
82484,2023-01-20 10:54:01.159164,361666993,0,7.665669E-11,4.033151E-08,5.168651E-08,2.487673E-09,2.770238E-06,3.464893E-06,9.282669E-05,3.452252E-06,2.494173E-06,9.154661E-05,0,0
82646,2023-01-20 10:54:01.659262,362167000,0,7.671704E-11,4.013557E-08,5.158075E-08,2.490738E-09,2.765811E-06,3.461922E-06,9.280752E-05,3.442387E-06,2.490559E-06,9.152621E-05,0,0
82811,2023-01-20 10:54:02.159196,362666998,0,7.682353E-11,3.997501E-08,5.150225E-08,2.494451E-09,2.761116E-06,3.459106E-06,9.279947E-05,3.43248E-06,2.488105E-06,9.151726E-05,0,0
82972,2023-01-20 10:54:02.659154,363166995,0,7.68958E-11,3.977377E-08,5.138591E-08,2.497454E-09,2.756522E-06,3.45623E-06,9.278765E-05,3.422552E-06,2.484843E-06,9.15041E-05,0,0
83137,2023-01-20 10:54:03.159224,363666997,0,7.70092E-11,3.96082E-08,5.12999E-08,2.501213E-09,2.752508E-06,3.453476E-06,9.277606E-05,3.413487E-06,2.482514E-06,9.149155E-05,0,0
83298,2023-01-20 10:54:03.659223,364166997,0,7.708829E-11,3.940534E-08,5.117774E-08,2.504233E-09,2.748634E-06,3.450646E-06,9.275808E-05,3.404515E-06,2.479486E-06,9.147237E-05,0,0
83467,2023-01-20 10:54:04.159241,364667022,0,7.720279E-11,3.923885E-08,5.10898E-08,2.507942E-09,2.746454E-06,3.447951E-06,9.271772E-05,3.397734E-06,2.477433E-06,9.143156E-05,0,0
83628,2023-01-20 10:54:04.659157,365166996,0,7.730552E-11,3.904105E-08,5.096974E-08,2.51112E-09,2.743065E-06,3.445273E-06,9.269839E-05,3.389391E-06,2.474943E-06,9.1411E-05,0,0
83793,2023-01-20 10:54:05.159156,365667010,0,7.742197E-11,3.888249E-08,5.088645E-08,2.514934E-09,2.73941E-06,3.442639E-06,9.268977E-05,3.38105E-06,2.473384E-06,9.140146E-05,0,0
83954,2023-01-20 10:54:05.659254,366167002,0,7.751519E-11,3.868638E-08,5.07655E-08,2.518016E-09,2.736149E-06,3.439981E-06,9.267255E-05,3.373072E-06,2.471159E-06,9.138305E-05,0,0
84121,2023-01-20 10:54:06.159217,366667000,0,7.762962E-11,3.852278E-08,5.067708E-08,2.521753E-09,2.733656E-06,3.437413E-06,9.264916E-05,3.366196E-06,2.46962E-06,9.13591E-05,0,0
84282,2023-01-20 10:54:06.659176,367167006,0,7.771864E-11,3.833109E-08,5.056134E-08,2.524831E-09,2.731407E-06,3.434774E-06,9.261858E-05,3.35943E-06,2.467765E-06,9.13273E-05,0,0
84447,2023-01-20 10:54:07.159164,367667016,0,7.781665E-11,3.818046E-08,5.048638E-08,2.528705E-09,2.730476E-06,3.432214E-06,9.256214E-05,3.354208E-06,2.466622E-06,9.127051E-05,0,0
84607,2023-01-20 10:54:07.659227,368167003,0,7.790529E-11,3.799334E-08,5.037874E-08,2.531898E-09,2.730061E-06,3.42967E-06,9.248335E-05,3.349376E-06,2.465101E-06,9.119112E-05,0,0
84772,2023-01-20 10:54:08.139081,368666997,0,7.798708E-11,3.783999E-08,5.030438E-08,2.535692E-09,2.730262E-06,3.427131E-06,9.239463E-05,3.345313E-06,2.464164E-06,9.110231E-05,0,0
84983,2023-01-20 10:54:08.639078,369167000,0,7.805792E-11,3.766362E-08,5.021067E-08,2.538991E-09,2.729837E-06,3.424555E-06,9.23245E-05,3.340527E-06,2.463141E-06,9.103081E-05,0,0
85150,2023-01-20 10:54:09.139018,369667012,0,7.812426E-11,3.752251E-08,5.014984E-08,2.543029E-09,2.729314E-06,3.422072E-06,9.227291E-05,3.335941E-06,2.462486E-06,9.097865E-05,0,0
85311,2023-01-20 10:54:09.639095,370166999,0,7.81718E-11,3.735297E-08,5.006573E-08,2.546343E-09,2.728704E-06,3.4195E-06,9.22175E-05,3.331159E-06,2.46163E-06,9.092173E-05,0,0
85478,2023-01-20 10:54:10.138917,370666997,0,7.821799E-11,3.721841E-08,5.00129E-08,2.550463E-09,2.728292E-06,3.417029E-06,9.216851E-05,3.326805E-06,2.461108E-06,9.08722E-05,0,0
85640,2023-01-20 10:54:10.638879,371166998,0,7.824895E-11,3.706244E-08,4.994355E-08,2.553991E-09,2.727436E-06,3.414467E-06,9.212843E-05,3.322016E-06,2.460475E-06,9.083061E-05,0,0
85805,2023-01-20 10:54:11.138916,371666999,0,7.826962E-11,3.693644E-08,4.989965E-08,2.558151E-09,2.726079E-06,3.411996E-06,9.210714E-05,3.316928E-06,2.460087E-06,9.080839E-05,0,0
85967,2023-01-20 10:54:11.638976,372167032,0,7.827955E-11,3.678953E-08,4.984035E-08,2.561718E-09,2.724267E-06,3.409474E-06,9.209019E-05,3.311308E-06,2.459554E-06,9.078938E-05,0,0
86132,2023-01-20 10:54:12.138908,372666998,0,7.828169E-11,3.667018E-08,4.980292E-08,2.565964E-09,2.722875E-06,3.407106E-06,9.207213E-05,3.306194E-06,2.459138E-06,9.077026E-05,0,0
86294,2023-01-20 10:54:12.638933,373167017,0,7.826675E-11,3.653238E-08,4.975325E-08,2.569608E-09,2.721261E-06,3.404704E-06,9.205515E-05,3.300868E-06,2.458588E-06,9.075158E-05,0,0
86459,2023-01-20 10:54:13.138897,373667015,0,7.825354E-11,3.641912E-08,4.972238E-08,2.573969E-09,2.721238E-06,3.402421E-06,9.201022E-05,3.297075E-06,2.458134E-06,9.070594E-05,0,0
86620,2023-01-20 10:54:13.638931,374166996,0,7.82229E-11,3.62895E-08,4.968112E-08,2.577742E-09,2.720825E-06,3.400089E-06,9.197107E-05,3.292914E-06,2.457567E-06,9.06656E-05,0,0
86788,2023-01-20 10:54:14.138921,374667002,0,7.819211E-11,3.618123E-08,4.965503E-08,2.582079E-09,2.720032E-06,3.397825E-06,9.194759E-05,3.288487E-06,2.457138E-06,9.064159E-05,0,0
86950,2023-01-20 10:54:14.638904,375166997,0,7.815931E-11,3.605892E-08,4.962029E-08,2.585969E-09,2.719253E-06,3.395498E-06,9.192277E-05,3.284138E-06,2.456667E-06,9.061485E-05,0,0
87115,2023-01-20 10:54:15.138887,375667009,0,7.810831E-11,3.595626E-08,4.959876E-08,2.590346E-09,2.71986E-06,3.393225E-06,9.185607E-05,3.281057E-06,2.456208E-06,9.054657E-05,0,0
87276,2023-01-20 10:54:15.638937,376166996,0,7.80418E-11,3.583883E-08,4.956894E-08,2.594173E-09,2.720893E-06,3.390891E-06,9.175421E-05,3.278319E-06,2.455598E-06,9.04422E-05,0,0
87441,2023-01-20 10:54:16.138922,376667002,0,7.798225E-11,3.574271E-08,4.955255E-08,2.598716E-09,2.721702E-06,3.388703E-06,9.16903E-05,3.275474E-06,2.455053E-06,9.037709E-05,0,0
87603,2023-01-20 10:54:16.638933,377166993,0,7.790356E-11,3.562901E-08,4.952739E-08,2.60252E-09,2.721781E-06,3.386449E-06,9.164673E-05,3.272042E-06,2.454401E-06,9.033162E-05,0,0
87769,2023-01-20 10:54:17.138918,377667010,0,7.782646E-11,3.553277E-08,4.951265E-08,2.606863E-09,2.722027E-06,3.384292E-06,9.160952E-05,3.268722E-06,2.45382E-06,9.029354E-05,0,0
87930,2023-01-20 10:54:17.635481,378166996,0,7.775117E-11,3.542445E-08,4.94928E-08,2.610725E-09,2.721776E-06,3.382087E-06,9.158142E-05,3.265057E-06,2.453204E-06,9.02634E-05,0,0
88095,2023-01-20 10:54:18.119330,378667006,0,7.766224E-11,3.533504E-08,4.948204E-08,2.61516E-09,2.72165E-06,3.379962E-06,9.155022E-05,3.261487E-06,2.452586E-06,9.023014E-05,0,0
88256,2023-01-20 10:54:18.619346,379166998,0,7.756749E-11,3.523434E-08,4.946654E-08,2.6191E-09,2.722523E-06,3.377808E-06,9.148152E-05,3.258785E-06,2.451865E-06,9.015876E-05,0,0
88424,2023-01-20 10:54:19.119226,379667005,0,7.746771E-11,3.514811E-08,4.945803E-08,2.623546E-09,2.723146E-06,3.375736E-06,9.141772E-05,3.255927E-06,2.451127E-06,9.009256E-05,0,0
88585,2023-01-20 10:54:19.619222,380167000,0,7.735719E-11,3.505315E-08,4.944641E-08,2.627512E-09,2.723275E-06,3.373669E-06,9.137516E-05,3.252722E-06,2.45032E-06,9.004703E-05,0,0
88750,2023-01-20 10:54:20.119223,380667020,0,7.725087E-11,3.49702E-08,4.944018E-08,2.631953E-09,2.723431E-06,3.371698E-06,9.134506E-05,3.249423E-06,2.449522E-06,9.001503E-05,0,0
88910,2023-01-20 10:54:20.619172,381166999,0,7.713826E-11,3.487735E-08,4.9431E-08,2.635894E-09,2.722992E-06,3.369763E-06,9.13272E-05,3.245666E-06,2.448688E-06,8.9995E-05,0,0
89076,2023-01-20 10:54:21.119156,381667012,0,7.702611E-11,3.479665E-08,4.9427E-08,2.640294E-09,2.723313E-06,3.367863E-06,9.130078E-05,3.242538E-06,2.447873E-06,8.996741E-05,0,0
89238,2023-01-20 10:54:21.619162,382167009,0,7.691137E-11,3.470569E-08,4.942013E-08,2.644228E-09,2.723737E-06,3.365996E-06,9.126742E-05,3.239556E-06,2.446979E-06,8.993196E-05,0,0
89403,2023-01-20 10:54:22.119138,382666996,0,7.679794E-11,3.462761E-08,4.941778E-08,2.648638E-09,2.724185E-06,3.364128E-06,9.123994E-05,3.236561E-06,2.446107E-06,8.99031E-05,0,0
89564,2023-01-20 10:54:22.619187,383167000,0,7.668513E-11,3.454186E-08,4.94138E-08,2.65261E-09,2.724592E-06,3.362257E-06,9.1212E-05,3.233618E-06,2.445216E-06,8.987347E-05,0,0
89729,2023-01-20 10:54:23.119198,383667006,0,7.6582E-11,3.446686E-08,4.94131E-08,2.657093E-09,2.725614E-06,3.360429E-06,9.117045E-05,3.231203E-06,2.444289E-06,8.983045E-05,0,0
89891,2023-01-20 10:54:23.619169,384167000,0,7.646538E-11,3.43836E-08,4.941048E-08,2.660954E-09,2.726387E-06,3.358551E-06,9.112395E-05,3.228778E-06,2.443268E-06,8.978119E-05,0,0
90059,2023-01-20 10:54:24.119153,384667014,0,7.635021E-11,3.431289E-08,4.941105E-08,2.665404E-09,2.727891E-06,3.356692E-06,9.106091E-05,3.226863E-06,2.442207E-06,8.971646E-05,0,0
90220,2023-01-20 10:54:24.619180,385166997,0,7.623566E-11,3.42346E-08,4.941009E-08,2.669407E-09,2.729691E-06,3.354843E-06,9.098616E-05,3.225067E-06,2.441056E-06,8.963982E-05,0,0
90434,2023-01-20 10:54:25.119207,385666997,0,7.611148E-11,3.416656E-08,4.941094E-08,2.673858E-09,2.731245E-06,3.352999E-06,9.091204E-05,3.223071E-06,2.439868E-06,8.956323E-05,0,0
90596,2023-01-20 10:54:25.619207,386166993,0,7.598342E-11,3.409199E-08,4.941E-08,2.677843E-09,2.731662E-06,3.351148E-06,9.083001E-05,3.220352E-06,2.438551E-06,8.947652E-05,0,0
90761,2023-01-20 10:54:26.119140,386666998,0,7.585936E-11,3.402682E-08,4.941135E-08,2.6823E-09,2.732209E-06,3.349361E-06,9.077307E-05,3.21767E-06,2.437298E-06,8.941617E-05,0,0
90923,2023-01-20 10:54:26.619246,387167005,0,7.573052E-11,3.395408E-08,4.941131E-08,2.686128E-09,2.732852E-06,3.347558E-06,9.072223E-05,3.215189E-06,2.436003E-06,8.936178E-05,0,0
91088,2023-01-20 10:54:27.119220,387666998,0,7.561216E-11,3.389179E-08,4.941369E-08,2.69058E-09,2.734762E-06,3.34581E-06,9.064485E-05,3.213548E-06,2.434741E-06,8.928231E-05,0,0
91250,2023-01-20 10:54:27.599525,388166996,0,7.549457E-11,3.382988E-08,4.941641E-08,2.694959E-09,2.73676E-06,3.344053E-06,9.057866E-05,3.211883E-06,2.433461E-06,8.921463E-05,0,0
91415,2023-01-20 10:54:28.099385,388667006,0,7.537113E-11,3.376227E-08,4.94181E-08,2.698805E-09,2.739223E-06,3.342237E-06,9.047758E-05,3.210675E-06,2.432081E-06,8.911151E-05,0,0
91576,2023-01-20 10:54:28.599349,389166996,0,7.525483E-11,3.370385E-08,4.942185E-08,2.703243E-09,2.741815E-06,3.340473E-06,9.037892E-05,3.209559E-06,2.430712E-06,8.901124E-05,0,0
91743,2023-01-20 10:54:29.099199,389666998,0,7.512571E-11,3.363986E-08,4.942473E-08,2.707092E-09,2.743625E-06,3.338636E-06,9.029702E-05,3.208021E-06,2.429215E-06,8.892596E-05,0,0
91904,2023-01-20 10:54:29.599232,390167006,0,7.499629E-11,3.358379E-08,4.942914E-08,2.711432E-09,2.745076E-06,3.336883E-06,9.024557E-05,3.205977E-06,2.427796E-06,8.887232E-05,0,0
92070,2023-01-20 10:54:30.099190,390666993,0,7.487572E-11,3.352166E-08,4.943306E-08,2.715314E-09,2.746066E-06,3.335185E-06,9.02141E-05,3.203674E-06,2.426417E-06,8.883797E-05,0,0
92231,2023-01-20 10:54:30.599250,391166997,0,7.475085E-11,3.34658E-08,4.943801E-08,2.719502E-09,2.747008E-06,3.333516E-06,9.018384E-05,3.201296E-06,2.425084E-06,8.8805E-05,0,0
92396,2023-01-20 10:54:31.099195,391666994,0,7.462548E-11,3.340146E-08,4.944225E-08,2.722975E-09,2.748247E-06,3.331873E-06,9.014941E-05,3.199134E-06,2.423761E-06,8.876783E-05,0,0
92558,2023-01-20 10:54:31.599289,392167022,0,7.451694E-11,3.334755E-08,4.944807E-08,2.727261E-09,2.750477E-06,3.330272E-06,9.009105E-05,3.197711E-06,2.422457E-06,8.8708E-05,0,0
