LineNo,UTC_Approx,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4
292952,2023-01-20 11:04:39.132537,1000970836,0.26,4.47,214.45,755.84,39.804384,32.3788046,-0.2958903,-0.03792568,-0.009378142,0.9544227
292986,2023-01-20 11:04:39.232524,1001070809,0.6,4.84,214.4,755.88,39.8043834,32.3788051,-0.2953156,-0.041935,-0.007474151,0.9544497
293018,2023-01-20 11:04:39.332603,1001170856,0.71,5,214.44,755.65,39.8043835,32.3788054,-0.2955303,-0.04355266,-0.006999777,0.9543144
293051,2023-01-20 11:04:39.432574,1001270826,0.68,5.05,214.49,755.44,39.8043832,32.3788057,-0.2959857,-0.04392097,-0.007355466,0.9541537
293081,2023-01-20 11:04:39.532525,1001370837,0.66,5.17,214.58,755.36,39.8043832,32.3788059,-0.2967293,-0.04479581,-0.007863545,0.953878
293114,2023-01-20 11:04:39.632513,1001470856,0.81,5.12,214.55,755.26,39.8043829,32.3788058,-0.296393,-0.04482047,-0.006486868,0.9539917
293146,2023-01-20 11:04:39.732512,1001570823,0.99,5.3,214.45,755.18,39.8043829,32.3788059,-0.2955076,-0.04679823,-0.005466725,0.9541778
293181,2023-01-20 11:04:39.832549,1001670853,1.07,5.62,214.25,755.28,39.8043829,32.378806,-0.293708,-0.04967957,-0.00547265,0.9545876
293212,2023-01-20 11:04:39.932510,1001770857,1.1,5.9,214.01,754.79,39.804383,32.378806,-0.2916364,-0.05208624,-0.005875972,0.955092
293246,2023-01-20 11:04:40.032475,1001870845,1.23,6.04,213.89,754.77,39.8043826,32.3788068,-0.2905695,-0.05361627,-0.005056313,0.9553372
293276,2023-01-20 11:04:40.132483,1001970832,0.88,6.17,213.87,754.62,39.8043827,32.378807,-0.2905248,-0.05376308,-0.008329219,0.9553196
293310,2023-01-20 11:04:40.232536,1002070868,0.98,6.57,213.87,754.58,39.804383,32.3788066,-0.2903662,-0.05735161,-0.008489528,0.9551576
293342,2023-01-20 11:04:40.332534,1002170855,1.24,6.67,213.78,754.63,39.8043833,32.3788064,-0.2894459,-0.05887658,-0.006562587,0.9553593
293375,2023-01-20 11:04:40.432523,1002270838,1.19,6.84,213.95,754.59,39.8043831,32.3788062,-0.2909102,-0.06012155,-0.007456764,0.9548303
293405,2023-01-20 11:04:40.532523,1002370845,1.09,6.49,214.39,754.22,39.8043833,32.378806,-0.2946889,-0.05694561,-0.007625843,0.9538645
293439,2023-01-20 11:04:40.632500,1002470828,0.77,5.85,215.1,753.98,39.8043833,32.3788066,-0.3008293,-0.05074332,-0.00891941,0.9522853
293471,2023-01-20 11:04:40.732491,1002570823,0.46,5.65,215.55,754.02,39.8043834,32.3788066,-0.304801,-0.04817512,-0.01119087,0.951131
293506,2023-01-20 11:04:40.832518,1002670861,0.37,5.6,215.74,753.64,39.804382,32.3788071,-0.3064342,-0.04755976,-0.01194026,0.950628
293538,2023-01-20 11:04:40.932468,1002770834,0.32,5.72,215.92,753.54,39.8043818,32.3788072,-0.3078537,-0.04841669,-0.01266988,0.9501165
293571,2023-01-20 11:04:41.032468,1002870848,0.54,5.68,216.14,753.52,39.8043814,32.3788069,-0.30962,-0.04862238,-0.0108706,0.9495542
293601,2023-01-20 11:04:41.132453,1002970827,0.81,5.88,216.43,753.3,39.8043814,32.3788067,-0.3119058,-0.05099601,-0.009283623,0.9486981
293635,2023-01-20 11:04:41.232501,1003070861,0.93,6.15,216.77,752.94,39.8043806,32.3788065,-0.3145663,-0.05349285,-0.009232903,0.9476821
293667,2023-01-20 11:04:41.332539,1003170869,0.77,6.48,217.01,753.09,39.8043805,32.3788063,-0.3165908,-0.05576031,-0.01153844,0.9468516
293700,2023-01-20 11:04:41.432521,1003270834,0.52,6.93,216.83,752.86,39.8043804,32.378806,-0.3151124,-0.05882449,-0.01473888,0.9471149
293730,2023-01-20 11:04:41.532566,1003370889,0.32,7.21,216.53,752.66,39.8043803,32.3788058,-0.3126986,-0.06065033,-0.01704731,0.9477608
293763,2023-01-20 11:04:41.632497,1003470826,0.35,7.35,216.18,752.48,39.8043801,32.3788053,-0.3097633,-0.06192213,-0.01698895,0.9486431
293795,2023-01-20 11:04:41.732502,1003570831,0.23,7.11,215.99,752.2,39.8043801,32.3788049,-0.3082604,-0.05969805,-0.0172043,0.9492711
293830,2023-01-20 11:04:41.832518,1003670855,-0.2,7.18,215.84,752.38,39.8043798,32.3788051,-0.3072229,-0.05910735,-0.02097191,0.9495686
293861,2023-01-20 11:04:41.932388,1003770749,0.04,7.52,215.37,752.35,39.8043798,32.3788049,-0.303139,-0.06262656,-0.01952388,0.9506858
293894,2023-01-20 11:04:42.032462,1003870838,0.53,7.77,214.88,752.13,39.8043799,32.3788041,-0.2987439,-0.06607343,-0.01588422,0.9519107
293924,2023-01-20 11:04:42.132450,1003970823,0.74,8.26,214.66,751.99,39.8043799,32.3788037,-0.2966848,-0.07075155,-0.01531129,0.9522278
293959,2023-01-20 11:04:42.232459,1004070824,0.29,8.65,214.6,751.91,39.8043805,32.3788042,-0.2964271,-0.07275524,-0.02000821,0.9520701
293991,2023-01-20 11:04:42.332522,1004170867,0.01,8.79,214.73,751.72,39.8043807,32.3788042,-0.2976019,-0.07323078,-0.02275647,0.9516052
294024,2023-01-20 11:04:42.432499,1004270827,0.11,8.15,214.9,751.6,39.804381,32.3788042,-0.2991306,-0.06814604,-0.02041393,0.9515567
294054,2023-01-20 11:04:42.532563,1004370878,0.23,7.75,215.12,751.46,39.8043813,32.3788042,-0.3009386,-0.06507567,-0.01844086,0.9512419
294087,2023-01-20 11:04:42.632515,1004470823,0.48,7.17,215.41,751.23,39.8043824,32.3788042,-0.3033656,-0.06090128,-0.01498229,0.950808
294120,2023-01-20 11:04:42.732517,1004570830,0.6,6.64,215.69,751.26,39.804383,32.3788042,-0.3057212,-0.05677753,-0.01274131,0.9503412
294155,2023-01-20 11:04:42.832563,1004670892,0.49,5.88,215.95,750.66,39.8043832,32.3788042,-0.3080674,-0.05014602,-0.01176359,0.9499692
294186,2023-01-20 11:04:42.932465,1004770830,0.37,5.08,216.28,750.54,39.8043837,32.3788042,-0.3109269,-0.04311937,-0.01073095,0.9493946
294219,2023-01-20 11:04:43.032458,1004870843,-0.2,4.36,216.7,750.45,39.8043831,32.378804,-0.3147344,-0.03556177,-0.01370333,0.9484144
294249,2023-01-20 11:04:43.132465,1004970836,-0.8,4.2,216.8,750.44,39.8043834,32.3788039,-0.3157571,-0.03256602,-0.01823459,0.9481057
294283,2023-01-20 11:04:43.232474,1005070829,-0.71,4.3,216.77,750.48,39.804383,32.378804,-0.31542,-0.03368894,-0.01774204,0.948188
294315,2023-01-20 11:04:43.332534,1005170872,-0.95,4.1,216.63,749.95,39.8043831,32.378804,-0.3143393,-0.03141261,-0.01913234,0.9485979
294348,2023-01-20 11:04:43.432498,1005270824,-0.87,3.44,216.34,749.96,39.8043819,32.378804,-0.311957,-0.02616025,-0.01662795,0.9495904
294378,2023-01-20 11:04:43.532555,1005370880,-0.48,2.86,215.91,749.61,39.8043815,32.378804,-0.3083395,-0.02244427,-0.01172749,0.9509393
294411,2023-01-20 11:04:43.632509,1005470832,-0.47,3.2,215.37,749.29,39.8043816,32.3788039,-0.3038338,-0.02540847,-0.01241306,0.9523053
294443,2023-01-20 11:04:43.732425,1005570747,-0.34,3.89,214.56,749.49,39.8043813,32.3788038,-0.2970425,-0.03159903,-0.0129662,0.9542532
294478,2023-01-20 11:04:43.832559,1005670890,0.84,4.03,213.91,749.06,39.8043806,32.3788038,-0.2912146,-0.03580715,-0.003217256,0.955982
294512,2023-01-20 11:04:43.932463,1005770825,1.67,3.61,213.79,749.43,39.8043802,32.3788037,-0.2900342,-0.03439318,0.004821055,0.9563859
294545,2023-01-20 11:04:44.032464,1005870845,0.77,1.98,214.16,748.86,39.8043801,32.3788036,-0.2936154,-0.01857306,0.001333542,0.9557422
294575,2023-01-20 11:04:44.132448,1005970825,-0.63,3.77,214.64,748.39,39.8043801,32.3788035,-0.2977985,-0.02976243,-0.01508448,0.9540454
294609,2023-01-20 11:04:44.232406,1006070774,-0.5,5.89,214.61,748.44,39.8043796,32.3788034,-0.2973245,-0.04775771,-0.01947836,0.9533824
294641,2023-01-20 11:04:44.332525,1006170873,-0.99,7.15,214.06,748,39.8043795,32.3788032,-0.2928528,-0.05712922,-0.02657762,0.9540792
294674,2023-01-20 11:04:44.432493,1006270826,-1.19,8.67,213.22,748.33,39.8043794,32.3788036,-0.2858069,-0.06952953,-0.03156026,0.9552402
294704,2023-01-20 11:04:44.532517,1006370843,-1.39,9.77,212.34,748.38,39.8043794,32.3788036,-0.2785142,-0.07848153,-0.03539531,0.9565655
294737,2023-01-20 11:04:44.632503,1006470824,-0.7,9.48,211.75,747.84,39.8043788,32.3788036,-0.2731856,-0.07780564,-0.02854306,0.9583847
294769,2023-01-20 11:04:44.732511,1006570833,0.21,8.71,211.25,747.69,39.8043788,32.3788035,-0.268516,-0.07363909,-0.01869135,0.9602745
294804,2023-01-20 11:04:44.832552,1006670893,1.22,8.05,211.05,747.22,39.8043783,32.378804,-0.266301,-0.07050487,-0.008556408,0.9612698
294835,2023-01-20 11:04:44.932432,1006770826,1.34,7.11,211.19,747.1,39.8043782,32.3788041,-0.2676652,-0.06291573,-0.005436904,0.9614403
294868,2023-01-20 11:04:45.032433,1006870844,2.19,6.38,211.7,747.02,39.8043784,32.3788043,-0.2716756,-0.05879069,0.003165439,0.9605862
294898,2023-01-20 11:04:45.132430,1006970782,2.51,6.72,212.59,746.78,39.8043786,32.3788043,-0.2788373,-0.06243043,0.004619382,0.9582958
294933,2023-01-20 11:04:45.232509,1007070825,1.51,6.42,213.19,746.46,39.8043784,32.378804,-0.2844483,-0.05748294,-0.003382367,0.9569605
294965,2023-01-20 11:04:45.332541,1007170866,0.97,6.32,213.55,746.35,39.8043783,32.3788039,-0.2877633,-0.05526472,-0.007799804,0.9560739
294998,2023-01-20 11:04:45.432494,1007270823,0.88,6.35,213.74,746.24,39.8043792,32.3788047,-0.2894161,-0.0552751,-0.008678496,0.9555667
295028,2023-01-20 11:04:45.532526,1007370848,0.95,6.52,213.84,746.24,39.8043792,32.378805,-0.2901484,-0.05690676,-0.008585585,0.9552497
295061,2023-01-20 11:04:45.632499,1007470819,1.22,6.8,213.87,745.88,39.8043804,32.3788045,-0.2901911,-0.05985962,-0.007107733,0.9550683
295093,2023-01-20 11:04:45.732451,1007570776,1.3,7.42,213.77,745.97,39.804381,32.3788045,-0.2891447,-0.06528257,-0.007914851,0.9550241
295128,2023-01-20 11:04:45.832566,1007670904,1.08,8.14,213.61,746.41,39.8043816,32.3788044,-0.2878202,-0.07068446,-0.01149951,0.9550031
295159,2023-01-20 11:04:45.932453,1007770821,0.35,7.83,213.32,745.93,39.8043821,32.3788044,-0.2858466,-0.06630669,-0.01660067,0.9558344
295193,2023-01-20 11:04:46.032476,1007870856,-0.19,6.98,213.13,746.1,39.8043828,32.378804,-0.2847281,-0.05792858,-0.01900258,0.9566677
295223,2023-01-20 11:04:46.132512,1007970866,-0.65,6.2,213.08,745.75,39.8043833,32.3788039,-0.2846242,-0.05029864,-0.02086533,0.9570913
295257,2023-01-20 11:04:46.232486,1008070822,-1.02,5.4,213.03,745.83,39.804383,32.3788041,-0.2844177,-0.04267024,-0.0219379,0.9574991
295289,2023-01-20 11:04:46.332573,1008170907,-0.5,5.36,212.95,745.51,39.8043834,32.3788039,-0.2835384,-0.04365491,-0.01752817,0.9578063
295322,2023-01-20 11:04:46.432500,1008270832,-0.11,5.61,213.1,745.57,39.804384,32.3788041,-0.2846098,-0.04664026,-0.01486505,0.9573928
295352,2023-01-20 11:04:46.532508,1008370839,0.04,5.89,213.44,746.12,39.8043845,32.3788042,-0.2873545,-0.04939502,-0.01441437,0.9564412
295385,2023-01-20 11:04:46.632448,1008470784,0.27,5.45,213.83,745.85,39.8043846,32.3788045,-0.2906063,-0.04620603,-0.01150933,0.9556571
295417,2023-01-20 11:04:46.732421,1008570776,-0.14,5.03,214.43,746.12,39.8043851,32.3788047,-0.2958125,-0.04154985,-0.01422927,0.9542359
295452,2023-01-20 11:04:46.832524,1008670894,-0.94,4.52,215.16,746.53,39.8043852,32.3788054,-0.3021466,-0.03515836,-0.01981435,0.9524068
295483,2023-01-20 11:04:46.932444,1008770820,-0.67,4.01,215.68,746.23,39.8043858,32.3788058,-0.3064357,-0.03154756,-0.016384,0.9512274
295516,2023-01-20 11:04:47.032487,1008870859,-0.28,2.95,215.7,745.95,39.8043853,32.3788058,-0.3065854,-0.02375408,-0.01025775,0.9514914
295546,2023-01-20 11:04:47.132528,1008970873,0.41,2.01,215.52,746.21,39.8043857,32.378806,-0.3050005,-0.01784594,-0.001943019,0.9521829
295580,2023-01-20 11:04:47.232495,1009070822,0.84,1.87,215.11,746.25,39.8043863,32.3788065,-0.3015488,-0.01784149,0.00206735,0.9532815
295612,2023-01-20 11:04:47.332545,1009170871,0.86,2.09,214.71,746.36,39.8043868,32.3788068,-0.2981274,-0.01967884,0.001797322,0.9543215
295645,2023-01-20 11:04:47.429562,1009270826,1.06,1.98,214.39,746.31,39.8043869,32.3788073,-0.2954906,-0.01933368,0.003788482,0.9551425
295675,2023-01-20 11:04:47.520537,1009370846,1.21,1.89,214.06,746.19,39.8043874,32.3788076,-0.2927139,-0.01888423,0.005294907,0.9559989
295709,2023-01-20 11:04:47.612617,1009470822,1.61,1.46,213.67,746.13,39.8043862,32.3788076,-0.289459,-0.01631203,0.009748025,0.9570017
295741,2023-01-20 11:04:47.712657,1009570827,2.35,1.14,213.26,745.98,39.804386,32.3788078,-0.2860018,-0.01545373,0.01679264,0.9579573
295776,2023-01-20 11:04:47.812712,1009670858,2.8,1.53,212.82,745.98,39.8043857,32.3788074,-0.2821158,-0.01973102,0.01967996,0.9589756
295807,2023-01-20 11:04:47.912554,1009770750,3.34,2.04,212.47,745.94,39.8043855,32.3788073,-0.2789904,-0.02525495,0.02307773,0.9596843
295840,2023-01-20 11:04:48.012610,1009870845,3.25,3.15,212.23,745.82,39.804386,32.3788071,-0.2766592,-0.03428653,0.01967728,0.9601547
295870,2023-01-20 11:04:48.112684,1009970874,3.43,4.24,211.81,745.79,39.804386,32.378807,-0.2727561,-0.04380031,0.0186712,0.9609043
295904,2023-01-20 11:04:48.212672,1010070821,2.92,4.61,211.52,745.91,39.8043858,32.3788065,-0.2703455,-0.04563976,0.01359984,0.9615848
295936,2023-01-20 11:04:48.312727,1010170871,2.23,4.61,211.46,745.52,39.8043857,32.3788062,-0.2701149,-0.04401623,0.007832358,0.9617895
295969,2023-01-20 11:04:48.412737,1010270880,1.79,4.72,211.88,745.97,39.8043851,32.3788065,-0.2737686,-0.04395549,0.003752558,0.9607833
295999,2023-01-20 11:04:48.512668,1010370844,1.7,5.31,212.53,745.86,39.8043849,32.3788063,-0.2791621,-0.0486801,0.001301774,0.9590084
296032,2023-01-20 11:04:48.612610,1010470821,1.32,6,213.24,745.68,39.8043844,32.378806,-0.2850864,-0.05346375,-0.003905683,0.9570016
296064,2023-01-20 11:04:48.712515,1010570779,2.01,6.37,214.07,745.77,39.8043842,32.3788057,-0.2916205,-0.05831965,0.0004558739,0.9547545
296098,2023-01-20 11:04:48.812541,1010670854,2.98,6.84,214.6,745.89,39.8043835,32.3788062,-0.2953113,-0.06474982,0.0070831,0.9531781
296131,2023-01-20 11:04:48.912483,1010770823,2.64,6.96,214.7,745.92,39.8043832,32.3788063,-0.2963227,-0.06484516,0.003835191,0.9528763
296164,2023-01-20 11:04:49.012482,1010870839,2.38,6.65,214.36,745.58,39.8043826,32.3788063,-0.2936876,-0.06162002,0.002718805,0.9539094
296194,2023-01-20 11:04:49.112578,1010970875,2.37,6.55,213.98,745.24,39.8043824,32.3788063,-0.2905768,-0.06075187,0.003104691,0.9549161
296228,2023-01-20 11:04:49.212569,1011070818,2.54,6.89,213.7,745.4,39.8043827,32.3788061,-0.2880371,-0.06399213,0.003755582,0.9554713
296260,2023-01-20 11:04:49.312595,1011170873,2.5,7.24,213.54,745.22,39.8043826,32.378806,-0.2866603,-0.06678025,0.002630833,0.9556984
296293,2023-01-20 11:04:49.412568,1011270869,2.53,7.22,213.49,745.25,39.8043818,32.3788056,-0.2862007,-0.06668443,0.003028955,0.9558417
296323,2023-01-20 11:04:49.512558,1011370848,2.55,7.27,213.57,745.12,39.8043816,32.3788054,-0.2868299,-0.06711746,0.002960658,0.9556229
296356,2023-01-20 11:04:49.612540,1011470820,2.48,7.99,213.71,744.68,39.804381,32.378805,-0.2877889,-0.07294937,0.000532558,0.9549114
296388,2023-01-20 11:04:49.712545,1011570827,1.87,8.37,213.88,744.54,39.8043807,32.3788046,-0.2894316,-0.0746145,-0.005652692,0.9542694
296423,2023-01-20 11:04:49.812559,1011670849,1.41,8.52,213.75,744.65,39.8043808,32.3788045,-0.2886504,-0.07473029,-0.009799119,0.9544634
296454,2023-01-20 11:04:49.912477,1011770815,0.88,8.82,213.62,744.64,39.8043809,32.3788042,-0.2878362,-0.07586566,-0.01483777,0.9545546
296487,2023-01-20 11:04:50.012472,1011870850,0.61,8.93,213.69,744.87,39.8043807,32.3788043,-0.2885715,-0.07612903,-0.01743539,0.9542677
296517,2023-01-20 11:04:50.112458,1011970824,1.38,8.81,213.85,744.94,39.8043807,32.3788041,-0.2894438,-0.07706281,-0.01083686,0.9540263
296551,2023-01-20 11:04:50.212390,1012070747,1.2,8.79,213.95,744.64,39.8043805,32.3788038,-0.2903525,-0.07642648,-0.01237384,0.9537826
296583,2023-01-20 11:04:50.312512,1012170872,1.19,8.67,213.71,744.48,39.8043804,32.3788036,-0.2883814,-0.07535437,-0.01198953,0.9544706
296616,2023-01-20 11:04:50.412500,1012270862,1.67,8.63,213.5,744.52,39.8043799,32.3788033,-0.2863487,-0.07633034,-0.007716191,0.955049
296646,2023-01-20 11:04:50.512481,1012370840,1.27,8.06,213.55,744.13,39.8043798,32.378803,-0.2871873,-0.07048586,-0.009683252,0.9552284
296679,2023-01-20 11:04:50.612459,1012470817,0.62,7.89,213.82,744.21,39.8043803,32.3788035,-0.2898665,-0.06740553,-0.01484894,0.954575
296711,2023-01-20 11:04:50.712451,1012570827,0.75,7.6,213.9,743.95,39.8043806,32.3788036,-0.2905401,-0.06532226,-0.01307115,0.954541
296746,2023-01-20 11:04:50.812461,1012670855,0.94,7.12,213.71,743.9,39.8043799,32.3788043,-0.2889158,-0.06182257,-0.01016259,0.9553022
296777,2023-01-20 11:04:50.912416,1012770823,1.13,6.48,213.27,744.14,39.8043799,32.3788045,-0.2853679,-0.05703684,-0.006719581,0.9566958
296810,2023-01-20 11:04:51.012423,1012870837,1.38,6.16,212.95,744.23,39.8043794,32.3788048,-0.2826042,-0.0550095,-0.003691148,0.9576509
296841,2023-01-20 11:04:51.112463,1012970845,1.72,6.15,212.78,744.06,39.8043793,32.3788049,-0.2810604,-0.05575324,-0.0007152818,0.9580689
296875,2023-01-20 11:04:51.212464,1013070816,1.81,6.26,212.92,744.16,39.8043783,32.378805,-0.2821304,-0.05685788,-0.0003348745,0.9576897
296907,2023-01-20 11:04:51.312520,1013170867,2.05,5.93,212.93,744.08,39.8043781,32.3788049,-0.2821836,-0.0547545,0.002523137,0.9577933
296940,2023-01-20 11:04:51.412524,1013270867,2.4,6.2,212.84,743.96,39.8043786,32.3788055,-0.2811927,-0.05785151,0.004775806,0.957894
296970,2023-01-20 11:04:51.512488,1013370834,2.51,6.55,212.4,743.45,39.8043788,32.3788057,-0.2772877,-0.06105076,0.005115778,0.9588317
297004,2023-01-20 11:04:51.612478,1013470830,2.75,6.43,211.94,743.51,39.8043791,32.3788058,-0.2734298,-0.06054481,0.007592536,0.9599546
297036,2023-01-20 11:04:51.712495,1013570870,2.3,5.62,211.7,743.64,39.8043792,32.378806,-0.2718136,-0.05269803,0.005888305,0.9608879
297071,2023-01-20 11:04:51.812449,1013670847,1.85,4.83,211.65,743.71,39.8043795,32.3788069,-0.2718184,-0.04497657,0.004078989,0.9612883
297102,2023-01-20 11:04:51.912409,1013770826,1.55,4.45,211.79,743.72,39.8043796,32.3788073,-0.273213,-0.04105268,0.002396939,0.9610742
297135,2023-01-20 11:04:52.012420,1013870849,1.92,4.4,212.23,743.58,39.80438,32.3788064,-0.276757,-0.0415378,0.005448397,0.9600263
297165,2023-01-20 11:04:52.112485,1013970872,1.62,3.91,212.96,743.55,39.8043802,32.3788061,-0.2831003,-0.03679345,0.003876748,0.9583765
297199,2023-01-20 11:04:52.212471,1014070821,0.87,4.34,213.87,743.23,39.8043813,32.3788057,-0.2908249,-0.03848464,-0.003700448,0.9559948
297231,2023-01-20 11:04:52.312527,1014170876,0.44,4.92,214.51,743.07,39.8043817,32.3788053,-0.2962369,-0.04217261,-0.009060524,0.9541399
297264,2023-01-20 11:04:52.412502,1014270851,0.13,4.78,214.8,743.22,39.8043827,32.3788053,-0.2987793,-0.04015511,-0.01134489,0.9534095
297294,2023-01-20 11:04:52.512482,1014370833,-0.33,4.64,214.95,743.2,39.8043833,32.3788051,-0.30018,-0.03776094,-0.01492785,0.953018
297327,2023-01-20 11:04:52.612472,1014470827,-0.78,4.27,215,743.46,39.8043835,32.378805,-0.3008151,-0.0335266,-0.01771637,0.9529282
297360,2023-01-20 11:04:52.712499,1014570874,-1.22,4.1,215.27,743.5,39.804384,32.3788047,-0.303152,-0.03092986,-0.0210555,0.9522073
297395,2023-01-20 11:04:52.812451,1014670846,-1.46,3.9,215.56,743.46,39.8043848,32.3788046,-0.3056119,-0.02855094,-0.02257941,0.9514601
297426,2023-01-20 11:04:52.912419,1014770826,-1.47,3.89,215.77,743.24,39.8043853,32.3788043,-0.3074166,-0.02835101,-0.02265604,0.9508827
297459,2023-01-20 11:04:53.012428,1014870842,-1.72,3.52,215.82,743.25,39.8043852,32.3788047,-0.3078381,-0.02461909,-0.02380245,0.9508223
297489,2023-01-20 11:04:53.112440,1014970824,-1.86,3.08,215.8,743.12,39.8043854,32.3788046,-0.3077183,-0.020635,-0.02379684,0.950956
297523,2023-01-20 11:04:53.212460,1015070817,-2.09,3.02,215.59,742.98,39.8043849,32.3788051,-0.3059578,-0.01951137,-0.02549624,0.9515036
297555,2023-01-20 11:04:53.312522,1015170875,-1.89,3.18,215.16,743.02,39.804385,32.3788052,-0.302384,-0.02147427,-0.02414987,0.9526381
297588,2023-01-20 11:04:53.412473,1015270822,-1.23,3.19,214.6,743.11,39.8043857,32.3788057,-0.2976159,-0.02342721,-0.01854094,0.9542181
297618,2023-01-20 11:04:53.512489,1015370836,-0.53,3.39,214.16,743.24,39.804386,32.378806,-0.2937684,-0.02694333,-0.01314539,0.9554064
297651,2023-01-20 11:04:53.612469,1015470819,-0.09,3.29,214.06,743.24,39.8043869,32.3788058,-0.292828,-0.02725295,-0.009189445,0.9557325
297683,2023-01-20 11:04:53.712496,1015570872,-0.03,3.22,214.34,743.19,39.8043873,32.3788059,-0.2952035,-0.02680771,-0.008632363,0.9550192
297718,2023-01-20 11:04:53.812445,1015670846,-0.34,2.94,214.99,743.04,39.8043888,32.378806,-0.3006362,-0.02357459,-0.01056544,0.9533889
297751,2023-01-20 11:04:53.912422,1015770829,-0.82,2.67,215.71,742.92,39.8043895,32.378806,-0.3067655,-0.02001364,-0.01398199,0.951472
297784,2023-01-20 11:04:54.012479,1015870887,-1.29,2.35,216.3,742.87,39.8043885,32.3788058,-0.3117171,-0.01599127,-0.01709107,0.9498866
297814,2023-01-20 11:04:54.112452,1015970827,-1.77,1.76,216.67,742.99,39.8043886,32.3788056,-0.3147669,-0.009787033,-0.01952321,0.9489177
297848,2023-01-20 11:04:54.212479,1016070826,-2.33,1.52,216.69,742.84,39.8043894,32.378806,-0.3149661,-0.006169243,-0.02353728,0.948791
297880,2023-01-20 11:04:54.312519,1016170872,-1.96,1.99,216.3,742.77,39.8043898,32.3788062,-0.3117254,-0.01118078,-0.02172923,0.949858
297913,2023-01-20 11:04:54.412465,1016270823,-1.34,2.04,215.55,742.64,39.8043896,32.378806,-0.3055024,-0.01341794,-0.01659527,0.9519521
297943,2023-01-20 11:04:54.512484,1016370840,-0.74,1.62,214.76,742.43,39.8043896,32.378806,-0.2987889,-0.01159927,-0.01045816,0.9541914
297976,2023-01-20 11:04:54.612466,1016470824,-0.32,1.15,214.1,742.45,39.80439,32.378806,-0.2933085,-0.008769137,-0.005665646,0.9559608
298008,2023-01-20 11:04:54.712502,1016570880,0.25,1.6,213.82,742.69,39.8043902,32.378806,-0.2908913,-0.01408644,-0.001941148,0.9566504
298043,2023-01-20 11:04:54.812447,1016670845,-0.13,1.71,214.1,742.56,39.8043902,32.3788061,-0.2932142,-0.01396172,-0.005512414,0.9559289
298074,2023-01-20 11:04:54.912404,1016770822,-0.53,1.65,214.58,742.43,39.8043904,32.3788061,-0.2973307,-0.01239277,-0.008787319,0.9546537
298107,2023-01-20 11:04:55.012462,1016870891,-1.26,2.03,215.04,742.39,39.8043894,32.3788063,-0.3011954,-0.0136358,-0.01585408,0.9533331
298137,2023-01-20 11:04:55.112435,1016970820,-2.01,2.2,215.57,742.54,39.8043891,32.3788063,-0.3056949,-0.0129345,-0.02263354,0.9517726
298171,2023-01-20 11:04:55.212397,1017070743,-1.59,2.2,216.31,742.46,39.804388,32.3788062,-0.3118305,-0.01396122,-0.01926034,0.9498399
298203,2023-01-20 11:04:55.312528,1017170877,-1.5,2.7,217.19,742.34,39.8043877,32.378806,-0.3191189,-0.01822034,-0.01997919,0.9473289
298236,2023-01-20 11:04:55.412465,1017270815,-1.38,2.74,218.06,742.39,39.8043876,32.378806,-0.3263125,-0.01870028,-0.0192032,0.9448818
298266,2023-01-20 11:04:55.512484,1017370831,-1.35,2.56,218.71,742.2,39.8043874,32.378806,-0.3316595,-0.01718509,-0.01860042,0.9430592
298299,2023-01-20 11:04:55.612487,1017470831,-1.06,2.12,219.19,742.16,39.8043876,32.3788057,-0.3354859,-0.01436432,-0.01495587,0.9418169
298331,2023-01-20 11:04:55.712476,1017570824,-1.12,2.15,219.42,742.05,39.8043876,32.3788056,-0.3373877,-0.01439967,-0.0156282,0.9411259
298366,2023-01-20 11:04:55.812484,1017670839,-0.85,2.14,219.31,742.09,39.8043876,32.3788062,-0.3364393,-0.01511778,-0.01330231,0.9414898
298398,2023-01-20 11:04:55.912437,1017770829,-0.36,2.52,218.78,742.06,39.8043875,32.3788064,-0.3320466,-0.01972942,-0.01031559,0.9430001
298431,2023-01-20 11:04:56.012462,1017870882,-0.41,2.21,218.29,741.85,39.8043875,32.3788061,-0.32805,-0.01704341,-0.009717642,0.9444566
298461,2023-01-20 11:04:56.112435,1017970816,-0.21,1.89,217.85,741.77,39.8043874,32.378806,-0.3243999,-0.01504794,-0.007098248,0.9457737
298496,2023-01-20 11:04:56.212473,1018070819,-0.22,1.69,217.55,741.58,39.8043874,32.3788059,-0.3219147,-0.01333153,-0.00664037,0.9466516
298528,2023-01-20 11:04:56.312539,1018170880,-0.29,2.3,217.33,741.5,39.8043874,32.3788058,-0.3201026,-0.01825468,-0.008912559,0.9471651
298561,2023-01-20 11:04:56.411317,1018270780,-0.45,3.26,217.14,741.48,39.804386,32.3788057,-0.3184949,-0.0257339,-0.0128117,0.9474885
298591,2023-01-20 11:04:56.502321,1018370840,-0.83,3.42,216.88,741.38,39.8043856,32.3788055,-0.3164327,-0.0260575,-0.01633974,0.9481162
298622,2023-01-20 11:04:56.593256,1018470824,-1.06,2.95,216.52,741.35,39.8043851,32.3788053,-0.3135388,-0.02159132,-0.01693123,0.9491789
298657,2023-01-20 11:04:56.702865,1018570875,-1.03,3.14,216.05,741.42,39.8043858,32.378805,-0.3095974,-0.02333733,-0.01704743,0.9504284
