LineNo,UTC_Approx,TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
14340,2023-01-20 10:50:33.700191,153768024,-5.08057,-5.420182,2.678165E-05,0.3396386,0.1460527,-2.6868E-05,0.9385872,0.7787974
14373,2023-01-20 10:50:33.800542,153868381,-5.08057,-5.448941,2.354598E-05,0.3683945,0.1751425,-2.36219E-05,0.9138206,0.8554997
14406,2023-01-20 10:50:33.900200,153968066,-5.08057,-5.507957,2.070124E-05,0.4274084,0.2049728,-2.076799E-05,1.130413,0.9550468
14439,2023-01-20 10:50:34.000542,154068434,-5.08057,-5.542597,1.820019E-05,0.4620452,0.2157951,-1.825887E-05,1.098845,1.047773
14471,2023-01-20 10:50:34.100174,154168052,-5.08057,-5.612157,1.600131E-05,0.5316035,0.2235801,-1.60529E-05,1.362681,1.159264
14504,2023-01-20 10:50:34.200569,154268433,-5.08057,-5.652746,1.406808E-05,0.57219,0.254241,-1.411344E-05,1.26479,1.23654
14534,2023-01-20 10:50:34.300213,154368053,-5.08057,-5.716364,1.236843E-05,0.6358064,0.3037554,-1.240831E-05,1.38773,1.304144
14567,2023-01-20 10:50:34.400549,154468365,-5.08057,-5.748876,1.087412E-05,0.6683172,0.3282956,-1.090918E-05,1.283359,1.31887
14600,2023-01-20 10:50:34.500232,154568011,-5.08057,-5.80175,9.560353E-06,0.7211899,0.3853495,-9.591177E-06,1.359797,1.32012
14634,2023-01-20 10:50:34.600645,154668388,-5.08057,-5.82272,8.405304E-06,0.7421587,0.4188629,-8.432405E-06,1.218524,1.303658
14666,2023-01-20 10:50:34.700236,154768028,-5.08057,-5.846504,7.389805E-06,0.7659412,0.4809905,-7.413631E-06,1.214611,1.263994
14699,2023-01-20 10:50:34.800549,154868390,-5.08057,-5.844575,6.496997E-06,0.7640116,0.4997423,-6.517945E-06,1.081707,1.196521
14732,2023-01-20 10:50:34.900172,154968046,-5.299829,-5.855127,5.710922E-09,0.5552979,0.5625749,2.273122E-06,1.069563,1.134923
14765,2023-01-20 10:50:35.000571,155068478,-5.299828,-5.842002,7.828006E-05,0.5422524,0.5986027,0.002796714,0.8054274,1.03168
14797,2023-01-20 10:50:35.100258,155168079,-5.29979,-5.839674,0.0008956695,0.5407791,0.6349643,0.01595718,0.7835016,0.9117712
14830,2023-01-20 10:50:35.200621,155268357,-5.2996,-5.81712,0.003445832,0.5209665,0.6477671,0.03809363,0.7042913,0.8240216
14860,2023-01-20 10:50:35.300280,155368018,-5.299066,-5.804346,0.008179496,0.513459,0.6683882,0.06170267,0.7030112,0.7714024
14893,2023-01-20 10:50:35.400613,155468354,-5.297995,-5.774419,0.01505246,0.4914764,0.6478342,0.08501832,0.6759266,0.7412006
14925,2023-01-20 10:50:35.500285,155568025,-5.296203,-5.763803,0.02399372,0.4915938,0.6576345,0.1080669,0.7979038,0.7536148
14960,2023-01-20 10:50:35.600632,155668371,-5.29354,-5.735664,0.034864,0.4769886,0.6844505,0.1307247,0.7052958,0.7835369
14991,2023-01-20 10:50:35.700283,155768043,-5.28987,-5.717854,0.04754448,0.4755285,0.6320056,0.152972,0.772181,0.7954832
15024,2023-01-20 10:50:35.800584,155868364,-5.285076,-5.684507,0.06194334,0.4613745,0.6685118,0.1748348,0.6736978,0.7890651
15055,2023-01-20 10:50:35.900185,155968006,-5.279029,-5.660377,0.07801672,0.459365,0.6648912,0.1963859,0.7359886,0.781556
15088,2023-01-20 10:50:36.000551,156068413,-5.271595,-5.622694,0.09576227,0.4468609,0.6326293,0.2177153,0.7458515,0.7775301
15120,2023-01-20 10:50:36.100231,156168035,-5.262624,-5.620909,0.1152064,0.4734913,0.635056,0.2389098,1.002664,0.844276
15153,2023-01-20 10:50:36.200609,156268355,-5.251963,-5.600779,0.1363751,0.485191,0.6239409,0.2600274,1.032473,0.9325095
15183,2023-01-20 10:50:36.300242,156368037,-5.23945,-5.613086,0.1592999,0.5329358,0.6044573,0.2811133,1.275798,1.063249
15216,2023-01-20 10:50:36.400554,156468397,-5.224933,-5.603795,0.183988,0.5628503,0.5859536,0.3021799,1.269129,1.175748
15248,2023-01-20 10:50:36.500233,156568019,-5.208252,-5.613487,0.2104554,0.6156904,0.5911692,0.3232435,1.423515,1.276201
15283,2023-01-20 10:50:36.600640,156668370,-5.189257,-5.599664,0.2387055,0.6491126,0.6460112,0.3443071,1.341478,1.354266
15314,2023-01-20 10:50:36.700274,156768000,-5.167791,-5.59237,0.2687439,0.6933227,0.6343917,0.3653744,1.4325,1.408821
15347,2023-01-20 10:50:36.800652,156868375,-5.143697,-5.562719,0.3005783,0.7196005,0.696806,0.3864498,1.283162,1.415489
15378,2023-01-20 10:50:36.900201,156968016,-5.116797,-5.540423,0.3342385,0.7578643,0.748391,0.4075502,1.287705,1.390148
15411,2023-01-20 10:50:37.000553,157068461,-5.086898,-5.497738,0.369769,0.7806091,0.7994946,0.4286978,1.181717,1.339453
15443,2023-01-20 10:50:37.100205,157168033,-5.053778,-5.46773,0.4072351,0.8211868,0.8322983,0.4499221,1.309402,1.32421
15476,2023-01-20 10:50:37.200611,157268359,-5.017203,-5.417255,0.4467037,0.8467556,0.8521338,0.471248,1.311745,1.340182
15506,2023-01-20 10:50:37.300284,157368029,-4.976929,-5.384495,0.4882406,0.8958066,0.897514,0.4926956,1.469993,1.413117
15539,2023-01-20 10:50:37.400611,157468354,-4.932724,-5.33049,0.5318886,0.9296544,0.9075482,0.5142702,1.494317,1.488204
15571,2023-01-20 10:50:37.500288,157568015,-4.884356,-5.282751,0.5776839,0.976079,0.9266205,0.5359736,1.61807,1.572535
15606,2023-01-20 10:50:37.600980,157668692,-4.831598,-5.21902,0.6256506,1.013072,0.9481371,0.5578012,1.653076,1.655798
15637,2023-01-20 10:50:37.700321,157768048,-4.774229,-5.157961,0.6758077,1.05954,0.9797081,0.5797473,1.778027,1.728827
15670,2023-01-20 10:50:37.800632,157868374,-4.712029,-5.083437,0.7281576,1.099566,0.9612505,0.6012877,1.959463,1.828913
15702,2023-01-20 10:50:37.900221,157968006,-4.644788,-5.045541,0.7824672,1.18322,0.9541095,0.6171252,2.367026,2.018018
15735,2023-01-20 10:50:38.000548,158068430,-4.572354,-4.988899,0.837988,1.254533,0.9425836,0.6233684,2.533231,2.255861
15767,2023-01-20 10:50:38.091192,158168030,-4.494644,-4.969416,0.8939629,1.368735,0.9540189,0.6237953,2.838827,2.503389
15798,2023-01-20 10:50:38.182477,158268334,-4.411635,-4.924741,0.950018,1.463124,1.021525,0.6202567,2.789588,2.706574
15830,2023-01-20 10:50:38.280474,158368061,-4.323349,-4.904711,1.005513,1.586876,1.069161,0.6073577,3.025302,2.846008
15862,2023-01-20 10:50:38.380820,158468405,-4.229871,-4.858912,1.059578,1.688619,1.119642,0.5864225,2.97292,2.964219
15896,2023-01-20 10:50:38.480411,158568021,-4.131341,-4.817696,1.111765,1.79812,1.236031,0.5638403,2.997632,3.006564
15930,2023-01-20 10:50:38.580871,158668513,-4.027939,-4.748179,1.162011,1.882252,1.348419,0.5412089,2.743578,3.006156
15963,2023-01-20 10:50:38.680343,158767995,-3.91982,-4.672373,1.210302,1.962855,1.453499,0.5185279,2.64258,2.885193
15994,2023-01-20 10:50:38.780619,158868276,-3.807142,-4.56651,1.256625,2.015993,1.619174,0.4957969,2.393026,2.740441
16029,2023-01-20 10:50:38.889184,158968017,-3.690062,-4.442826,1.300969,2.053733,1.669322,0.4730152,2.339481,2.57517
16062,2023-01-20 10:50:39.000489,159068405,-3.568739,-4.294937,1.343321,2.069518,1.784639,0.4501817,2.150632,2.393258
16094,2023-01-20 10:50:39.091153,159168033,-3.443303,-4.131646,1.383677,2.07202,1.842041,0.4272901,2.036639,2.233907
16126,2023-01-20 10:50:39.182379,159268279,-3.31388,-3.955183,1.422034,2.063337,1.922685,0.4043333,1.862238,2.08181
16158,2023-01-20 10:50:39.280344,159368016,-3.180611,-3.780782,1.458379,2.05855,1.956664,0.3813075,1.885244,1.9678
16189,2023-01-20 10:50:39.380516,159468223,-3.043656,-3.597093,1.492695,2.046132,1.959545,0.3582112,1.8317,1.898962
16223,2023-01-20 10:50:39.480275,159568002,-2.90319,-3.405709,1.52496,2.02748,2.008224,0.3350455,1.677459,1.821262
16256,2023-01-20 10:50:39.580662,159668405,-2.759398,-3.204726,1.555155,2.000484,2.01014,0.3118121,1.512317,1.708998
16289,2023-01-20 10:50:39.680273,159768066,-2.612478,-3.01826,1.583255,1.989037,2.077489,0.2885143,1.468489,1.596709
16320,2023-01-20 10:50:39.780266,159868117,-2.462624,-2.826559,1.609241,1.973176,2.060341,0.2651538,1.434634,1.537267
16354,2023-01-20 10:50:39.880144,159968002,-2.310042,-2.618769,1.633092,1.941819,2.119453,0.2417335,1.215174,1.434142
16385,2023-01-20 10:50:39.980185,160068038,-2.154937,-2.406243,1.65479,1.906096,2.098947,0.2182557,1.116528,1.305644
16419,2023-01-20 10:50:40.080238,160168046,-1.997517,-2.194835,1.674315,1.871633,2.105404,0.1947227,1.001172,1.197055
16451,2023-01-20 10:50:40.180269,160268022,-1.837995,-1.980575,1.691652,1.834232,2.099905,0.1711364,0.9439767,1.096272
16483,2023-01-20 10:50:40.280284,160368067,-1.676585,-1.761632,1.706784,1.791831,2.078284,0.1474991,0.8596824,1.010706
16514,2023-01-20 10:50:40.380164,160467999,-1.513507,-1.546695,1.719696,1.752884,2.080894,0.1238128,0.7789588,0.9321535
16548,2023-01-20 10:50:40.480175,160568009,-1.348979,-1.33975,1.730371,1.721142,2.007915,0.1000795,0.793748,0.8812489
16582,2023-01-20 10:50:40.580480,160668302,-1.183225,-1.135653,1.738798,1.691226,1.985723,0.07630081,0.809598,0.8502639
16615,2023-01-20 10:50:40.680208,160768013,-1.016469,-0.9584789,1.744962,1.686971,1.93722,0.05247869,0.9453744,0.8816833
16646,2023-01-20 10:50:40.780245,160868032,-0.8489395,-0.779367,1.74885,1.679278,1.886121,0.02871188,1.002885,0.9354247
16680,2023-01-20 10:50:40.880187,160968004,-0.6808609,-0.6341476,1.750608,1.703894,1.85339,0.00937067,1.212768,1.025982
16711,2023-01-20 10:50:40.980217,161068077,-0.512417,-0.4855095,1.751009,1.724102,1.836521,0.000849705,1.278042,1.15559
16745,2023-01-20 10:50:41.080222,161168044,-0.3436975,-0.3579692,1.751025,1.765297,1.815924,0,1.448218,1.26281
16777,2023-01-20 10:50:41.180238,161268001,-0.1747272,-0.2193796,1.751025,1.795677,1.803265,0,1.408746,1.35454
16809,2023-01-20 10:50:41.280298,161368045,-0.005515137,-0.07020175,1.751025,1.815712,1.802638,0,1.393305,1.377412
16840,2023-01-20 10:50:41.380284,161468024,0.1639282,0.0906198,1.751025,1.824333,1.788621,0,1.328061,1.368284
16874,2023-01-20 10:50:41.480231,161568004,0.3335919,0.260785,1.751025,1.823832,1.764234,0,1.333905,1.337577
16908,2023-01-20 10:50:41.580629,161668444,0.5034686,0.4324406,1.751025,1.822053,1.74826,0,1.446246,1.362056
16941,2023-01-20 10:50:41.680230,161768021,0.6735522,0.6029036,1.751025,1.821674,1.709128,0,1.589451,1.447522
16972,2023-01-20 10:50:41.780265,161868017,0.8438318,0.7732575,1.751025,1.821599,1.697467,0,1.586917,1.529619
17006,2023-01-20 10:50:41.880217,161968003,1.014301,0.9337609,1.751025,1.831565,1.711502,0,1.601636,1.563601
17037,2023-01-20 10:50:41.980167,162068005,1.184952,1.099125,1.751025,1.836853,1.688207,0,1.554465,1.593822
17071,2023-01-20 10:50:42.080225,162168034,1.355778,1.275365,1.751025,1.831438,1.686567,0,1.54922,1.618391
17103,2023-01-20 10:50:42.180258,162268018,1.526771,1.449542,1.751025,1.828253,1.657681,0,1.749418,1.667788
17135,2023-01-20 10:50:42.280291,162368080,1.697925,1.623524,1.751025,1.825426,1.630135,0,1.853449,1.777064
17166,2023-01-20 10:50:42.380165,162468002,1.869233,1.794684,1.751025,1.825574,1.624611,0,1.853646,1.847815
17200,2023-01-20 10:50:42.480174,162568009,2.040691,1.985454,1.751025,1.806262,1.585247,0,1.72402,1.851697
17234,2023-01-20 10:50:42.580454,162668275,2.212292,2.171571,1.751025,1.791747,1.575262,0,1.708325,1.786202
17267,2023-01-20 10:50:42.680181,162768001,2.384031,2.35216,1.751025,1.782895,1.597275,0,1.692418,1.750851
17298,2023-01-20 10:50:42.780195,162868017,2.555901,2.529539,1.751025,1.777387,1.626031,0,1.615945,1.713703
17332,2023-01-20 10:50:42.880201,162968054,2.727898,2.723391,1.751025,1.755532,1.653464,0,1.446945,1.637703
17363,2023-01-20 10:50:42.980111,163068002,2.900017,2.916354,1.751025,1.734688,1.669809,0,1.372555,1.52258
17397,2023-01-20 10:50:43.080198,163168033,3.072253,3.105685,1.751025,1.717592,1.67255,0,1.312103,1.440194
17429,2023-01-20 10:50:43.180248,163268005,3.244602,3.289522,1.751025,1.706105,1.703609,0,1.355797,1.403833
17461,2023-01-20 10:50:43.280297,163368038,3.417057,3.471548,1.751025,1.696534,1.696423,0,1.332916,1.378437
17492,2023-01-20 10:50:43.380259,163468000,3.589617,3.651401,1.751025,1.68924,1.708241,0,1.31564,1.372242
17527,2023-01-20 10:50:43.480256,163568032,3.762276,3.81974,1.751025,1.693561,1.697352,0,1.472967,1.393934
17561,2023-01-20 10:50:43.580456,163668276,3.935033,3.988274,1.751025,1.697784,1.658333,0,1.561017,1.443203
17594,2023-01-20 10:50:43.680176,163768002,4.107878,4.129372,1.751025,1.729531,1.628681,0,1.843241,1.576121
17625,2023-01-20 10:50:43.780196,163868019,4.280815,4.27068,1.751025,1.76116,1.637449,0,1.861988,1.72512
17661,2023-01-20 10:50:43.880161,163967997,4.453839,4.419291,1.751025,1.785574,1.671653,0,1.709914,1.762333
17692,2023-01-20 10:50:43.980145,164067998,4.626942,4.574933,1.751025,1.803034,1.709369,0,1.586609,1.734533
17726,2023-01-20 10:50:44.080217,164168030,4.800121,4.712827,1.751025,1.83832,1.75483,0,1.616434,1.67906
17758,2023-01-20 10:50:44.180286,164268044,4.973376,4.863253,1.751025,1.861148,1.780262,0,1.572277,1.641246
17790,2023-01-20 10:50:44.280274,164368021,5.146703,4.987056,1.751025,1.910673,1.776471,0,1.905223,1.695636
17821,2023-01-20 10:50:44.380250,164467998,5.320103,5.120938,1.751025,1.95019,1.804805,0,1.939977,1.839842
17856,2023-01-20 10:50:44.480265,164568013,5.493568,5.275016,1.751025,1.969577,1.82796,0,1.868499,1.883353
17890,2023-01-20 10:50:44.580315,164668064,5.6671,5.440221,1.751025,1.977904,1.866459,0,1.705864,1.844068
17923,2023-01-20 10:50:44.680249,164768011,5.840694,5.615135,1.751025,1.976583,1.847847,0,1.781102,1.786269
17954,2023-01-20 10:50:44.780248,164868027,6.014346,5.793844,1.751025,1.971527,1.818678,0,1.996192,1.836389
17988,2023-01-20 10:50:44.880218,164968046,6.188056,5.983251,1.751025,1.95583,1.774984,0,2.140953,1.961815
18019,2023-01-20 10:50:44.980118,165068003,6.361815,6.165925,1.751025,1.946916,1.752953,0,2.109899,2.084877
18053,2023-01-20 10:50:45.080211,165168036,6.535624,6.351769,1.751025,1.93488,1.768947,0,1.900224,2.077741
18085,2023-01-20 10:50:45.180269,165268006,6.709495,6.537147,1.751025,1.923373,1.778774,0,1.835456,2.03046
18117,2023-01-20 10:50:45.280295,165368027,6.883413,6.723785,1.751025,1.910653,1.781475,0,1.698079,1.956326
18148,2023-01-20 10:50:45.380264,165468011,7.057369,6.913793,1.751025,1.894601,1.800916,0,1.636446,1.862677
18182,2023-01-20 10:50:45.480278,165568064,7.231374,7.104931,1.751025,1.877467,1.812343,0,1.670077,1.824288
18216,2023-01-20 10:50:45.580234,165668066,7.405427,7.294537,1.751025,1.861916,1.842807,0,1.590466,1.743395
18249,2023-01-20 10:50:45.680203,165768006,7.579507,7.485039,1.751025,1.845493,1.838082,0,1.617041,1.70184
18280,2023-01-20 10:50:45.780280,165868036,7.753645,7.673617,1.751025,1.831054,1.85905,0,1.613986,1.684154
18314,2023-01-20 10:50:45.880221,165968005,7.927811,7.861678,1.751025,1.817157,1.81041,0,1.569779,1.650106
18345,2023-01-20 10:50:45.980182,166068013,8.102015,8.050527,1.751025,1.802513,1.834731,0,1.56145,1.610205
18379,2023-01-20 10:50:46.080223,166168053,8.276257,8.244597,1.751025,1.782685,1.841384,0,1.530905,1.570915
18411,2023-01-20 10:50:46.180222,166268040,8.450528,8.434127,1.751025,1.767426,1.801864,0,1.56715,1.557179
18443,2023-01-20 10:50:46.280249,166368024,8.624834,8.641944,1.751025,1.733915,1.815725,0,1.420031,1.554925
18474,2023-01-20 10:50:46.380274,166467998,8.799172,8.842937,1.751025,1.707262,1.761311,0,1.561418,1.538551
18508,2023-01-20 10:50:46.480270,166567997,8.973535,9.042392,1.751025,1.682168,1.72437,0,1.576058,1.546967
18542,2023-01-20 10:50:46.580308,166668052,9.14794,9.234216,1.751025,1.664749,1.699526,0,1.601785,1.579758
18575,2023-01-20 10:50:46.680225,166768002,9.322344,9.41379,1.751025,1.65958,1.663808,0,1.672644,1.607239
18606,2023-01-20 10:50:46.780278,166868092,9.496813,9.587172,1.751025,1.660667,1.66679,0,1.797873,1.671243
18640,2023-01-20 10:50:46.872961,166968026,9.671285,9.758551,1.751025,1.663759,1.619913,0,1.834007,1.728086
18671,2023-01-20 10:50:46.963908,167068003,9.845777,9.928288,1.751025,1.668515,1.648744,0,1.750773,1.76198
18705,2023-01-20 10:50:47.060376,167168032,10.02032,10.11687,1.751025,1.654466,1.656171,0,1.610997,1.743646
18737,2023-01-20 10:50:47.160386,167268005,10.19485,10.30919,1.751025,1.636687,1.65684,0,1.459992,1.644834
18769,2023-01-20 10:50:47.260428,167368030,10.36942,10.51093,1.751025,1.609509,1.676741,0,1.27757,1.533303
18800,2023-01-20 10:50:47.360409,167468008,10.54402,10.71279,1.751025,1.58226,1.749876,0,1.084332,1.380535
18833,2023-01-20 10:50:47.460453,167568052,10.71863,10.91827,1.751025,1.551385,1.758477,0,0.9783549,1.233001
18867,2023-01-20 10:50:47.560441,167668043,10.89323,11.12376,1.751025,1.5205,1.735308,0,0.9480891,1.107092
18900,2023-01-20 10:50:47.660424,167768014,11.06791,11.32364,1.751025,1.495294,1.7785,0,0.7615107,0.9880688
18931,2023-01-20 10:50:47.760454,167868023,11.24258,11.51483,1.751025,1.478769,1.725718,0,1.077075,0.9658437
18965,2023-01-20 10:50:47.860432,167968016,11.41725,11.70607,1.751025,1.462198,1.669156,0,1.325253,1.081432
18996,2023-01-20 10:50:47.960375,168067999,11.59193,11.88793,1.751025,1.455023,1.585985,0,1.495155,1.263608
19030,2023-01-20 10:50:48.060443,168168083,11.76667,12.08435,1.751025,1.433339,1.54258,0,1.417256,1.395378
19062,2023-01-20 10:50:48.160361,168268001,11.94141,12.27963,1.751025,1.412805,1.489253,0,1.447263,1.428712
19094,2023-01-20 10:50:48.260397,168368057,12.11615,12.48237,1.751025,1.384799,1.455668,0,1.390689,1.453912
19125,2023-01-20 10:50:48.360304,168467997,12.29088,12.67646,1.751025,1.36545,1.393347,0,1.445426,1.444064
19159,2023-01-20 10:50:48.460290,168568004,12.46566,12.85052,1.751025,1.366159,1.375213,0,1.667775,1.516187
19194,2023-01-20 10:50:48.560340,168668067,12.64046,13.00834,1.751025,1.383152,1.322061,0,1.848487,1.654032
19227,2023-01-20 10:50:48.660266,168768019,12.81527,13.14709,1.751025,1.419201,1.290527,0,2.015045,1.801513
19258,2023-01-20 10:50:48.760278,168868065,12.99007,13.27807,1.751025,1.463027,1.27949,0,2.096854,1.938165
19294,2023-01-20 10:50:48.860485,168968314,13.16488,13.41514,1.751025,1.500759,1.301599,0,2.074957,2.019331
19325,2023-01-20 10:50:48.960120,169067997,13.33968,13.55332,1.751025,1.537385,1.315893,0,2.031177,2.034382
19359,2023-01-20 10:50:49.060185,169168052,13.51455,13.7128,1.751025,1.552766,1.376233,0,1.87879,2.013972
19391,2023-01-20 10:50:49.160190,169268008,13.68942,13.87779,1.751025,1.562655,1.362806,0,1.912216,1.93254
19423,2023-01-20 10:50:49.260260,169368023,13.86429,14.03523,1.751025,1.580086,1.397187,0,1.971735,1.924031
19454,2023-01-20 10:50:49.360354,169468057,14.03916,14.18877,1.751025,1.601421,1.380161,0,2.132129,1.968865
19488,2023-01-20 10:50:49.460270,169567998,14.21404,14.35485,1.751025,1.610208,1.378025,0,2.082242,2.019571
19522,2023-01-20 10:50:49.560236,169668047,14.38891,14.52216,1.751025,1.617778,1.45816,0,1.89231,1.97896
19555,2023-01-20 10:50:49.660186,169767999,14.56378,14.67657,1.751025,1.638241,1.450866,0,1.973583,1.923476
19586,2023-01-20 10:50:49.760254,169868016,14.73869,14.82456,1.751025,1.66515,1.504711,0,2.009273,1.964685
19620,2023-01-20 10:50:49.860236,169968009,14.91363,14.95878,1.751025,1.705877,1.530898,0,2.131327,2.006901
19651,2023-01-20 10:50:49.960197,170068022,15.08857,15.09284,1.751025,1.746758,1.539245,0,2.212595,2.081648
19685,2023-01-20 10:50:50.060228,170168078,15.26351,15.2436,1.751025,1.770936,1.564828,0,2.103925,2.118749
19759,2023-01-20 10:50:50.160141,170267999,15.43845,15.40236,1.751025,1.787112,1.618854,0,1.999731,2.063297
19791,2023-01-20 10:50:50.260193,170368029,15.61339,15.57072,1.751025,1.793691,1.639715,0,1.946552,2.006441
19822,2023-01-20 10:50:50.360212,170468005,15.78833,15.74254,1.751025,1.796812,1.671131,0,1.94821,1.959506
19856,2023-01-20 10:50:50.460236,170568001,15.96326,15.92284,1.751025,1.791452,1.711274,0,1.896179,1.921762
19890,2023-01-20 10:50:50.560291,170668039,16.1382,16.10715,1.751025,1.782086,1.68635,0,1.895048,1.881015
19923,2023-01-20 10:50:50.660314,170768056,16.31314,16.29119,1.751025,1.772977,1.698032,0,1.962099,1.882187
19954,2023-01-20 10:50:50.760317,170868061,16.48809,16.4707,1.751025,1.768415,1.68547,0,1.975654,1.9203
19988,2023-01-20 10:50:50.860209,170967998,16.6631,16.66327,1.751025,1.750857,1.678409,0,1.959271,1.96561
20019,2023-01-20 10:50:50.960145,171068006,16.8381,16.85663,1.751025,1.732504,1.68366,0,1.892771,1.945796
20053,2023-01-20 10:50:51.060198,171168044,17.01311,17.05019,1.751025,1.71395,1.668075,0,1.790239,1.91845
20085,2023-01-20 10:50:51.160231,171268004,17.18812,17.24349,1.751025,1.695656,1.673191,0,1.70457,1.844158
20117,2023-01-20 10:50:51.260308,171368054,17.36312,17.42987,1.751025,1.684276,1.706438,0,1.70725,1.799663
20148,2023-01-20 10:50:51.360288,171468038,17.53813,17.61097,1.751025,1.678188,1.716535,0,1.720416,1.787377
20182,2023-01-20 10:50:51.460231,171568010,17.71314,17.76424,1.751025,1.69992,1.699724,0,1.953673,1.813928
20216,2023-01-20 10:50:51.560227,171668053,17.88815,17.90975,1.751025,1.729424,1.726521,0,2.06984,1.946644
20249,2023-01-20 10:50:51.660190,171768000,18.06315,18.06921,1.751025,1.744967,1.698099,0,2.119005,2.047169
20280,2023-01-20 10:50:51.760271,171868022,18.23816,18.2335,1.751025,1.755684,1.682929,0,2.04951,2.059354
20314,2023-01-20 10:50:51.860254,171968021,18.41317,18.42825,1.751025,1.735942,1.696388,0,1.807071,2.013344
20345,2023-01-20 10:50:51.960210,172068043,18.58817,18.6318,1.751025,1.707398,1.713669,0,1.650465,1.858207
20379,2023-01-20 10:50:52.060242,172168103,18.76318,18.85926,1.751025,1.654939,1.719111,0,1.422276,1.711918
20411,2023-01-20 10:50:52.160152,172268015,18.93818,19.09052,1.751025,1.598686,1.731616,0,1.33699,1.517865
20443,2023-01-20 10:50:52.260186,172368024,19.11319,19.30993,1.751025,1.554286,1.698197,0,1.399002,1.438484
20474,2023-01-20 10:50:52.360202,172467996,19.28819,19.51526,1.751025,1.523962,1.671845,0,1.437236,1.417556
20508,2023-01-20 10:50:52.460248,172568015,19.4632,19.72528,1.751025,1.488945,1.695364,0,1.397099,1.414917
20542,2023-01-20 10:50:52.560310,172668060,19.63821,19.92857,1.751025,1.460667,1.648828,0,1.40675,1.383162
20575,2023-01-20 10:50:52.660282,172768058,19.81321,20.11635,1.751025,1.447884,1.635824,0,1.47101,1.396531
20606,2023-01-20 10:50:52.760218,172868048,19.98822,20.2948,1.751025,1.444444,1.60508,0,1.552384,1.449912
20640,2023-01-20 10:50:52.860151,172968004,20.16323,20.48569,1.751025,1.428567,1.586671,0,1.458072,1.50084
20671,2023-01-20 10:50:52.960142,173067997,20.33823,20.67477,1.751025,1.414489,1.568709,0,1.38635,1.461313
20705,2023-01-20 10:50:53.060215,173168047,20.51324,20.85166,1.751025,1.412602,1.572913,0,1.445834,1.450565
20737,2023-01-20 10:50:53.160208,173268001,20.68825,21.01926,1.751025,1.420012,1.555162,0,1.511639,1.484882
20769,2023-01-20 10:50:53.260252,173368021,20.86325,21.1826,1.751025,1.431674,1.556331,0,1.600815,1.535746
20800,2023-01-20 10:50:53.360299,173468054,21.03826,21.34425,1.751025,1.445031,1.515263,0,1.625304,1.578027
20834,2023-01-20 10:50:53.460221,173568000,21.21326,21.5199,1.751025,1.444387,1.561697,0,1.424487,1.576632
20868,2023-01-20 10:50:53.560231,173668059,21.38827,21.69769,1.751025,1.441609,1.566869,0,1.338126,1.493233
20902,2023-01-20 10:50:53.660222,173768031,21.56328,21.87721,1.751025,1.437097,1.540426,0,1.43195,1.457799
20933,2023-01-20 10:50:53.760282,173868027,21.73828,22.05156,1.751025,1.437746,1.541633,0,1.543411,1.472174
20969,2023-01-20 10:50:53.860572,173968333,21.91329,22.23911,1.751025,1.425202,1.528172,0,1.393661,1.495333
21000,2023-01-20 10:50:53.960211,174068039,22.0883,22.42866,1.751025,1.410661,1.494343,0,1.337802,1.433987
21034,2023-01-20 10:50:54.054717,174168054,22.2633,22.6146,1.751025,1.399726,1.531558,0,1.280027,1.371486
21066,2023-01-20 10:50:54.145563,174268003,22.43831,22.79253,1.751025,1.396804,1.511568,0,1.372407,1.34605
21098,2023-01-20 10:50:54.244622,174368020,22.61332,22.97271,1.751025,1.391633,1.497444,0,1.427326,1.398636
21129,2023-01-20 10:50:54.355810,174468006,22.78832,23.15762,1.751025,1.381723,1.47639,0,1.383686,1.404489
21164,2023-01-20 10:50:54.460252,174568006,22.96333,23.32823,1.751025,1.386118,1.474561,0,1.507501,1.426238
21198,2023-01-20 10:50:54.560286,174668058,23.13845,23.49068,1.751025,1.398796,1.466116,0,1.558163,1.48765
21231,2023-01-20 10:50:54.660269,174768069,23.31359,23.65767,1.751025,1.406953,1.43833,0,1.564015,1.539609
21262,2023-01-20 10:50:54.760210,174868044,23.48873,23.82177,1.751025,1.41799,1.475528,0,1.514836,1.544567
21296,2023-01-20 10:50:54.860143,174967996,23.66387,23.96592,1.751025,1.448982,1.435625,0,1.757191,1.589723
21327,2023-01-20 10:50:54.960136,175067998,23.83901,24.10046,1.751025,1.489572,1.399273,0,1.898793,1.734306
21361,2023-01-20 10:50:55.060201,175168039,24.01415,24.22779,1.751025,1.537387,1.414851,0,2.027706,1.877308
21393,2023-01-20 10:50:55.160224,175268018,24.18929,24.35579,1.751025,1.584528,1.423103,0,2.113399,2.004392
21425,2023-01-20 10:50:55.260262,175368068,24.36443,24.49381,1.751025,1.62164,1.447263,0,2.048203,2.079117
21456,2023-01-20 10:50:55.360158,175468014,24.53957,24.63595,1.751025,1.654646,1.4418,0,2.081743,2.092406
21490,2023-01-20 10:50:55.460170,175568008,24.71471,24.7443,1.751025,1.721438,1.473776,0,2.366132,2.14014
21524,2023-01-20 10:50:55.560269,175668045,24.88985,24.84402,1.751025,1.79686,1.487889,0,2.552564,2.327914
21557,2023-01-20 10:50:55.660274,175768022,25.06499,24.95081,1.751025,1.865205,1.491813,0,2.577313,2.452115
