LineNo,UTC_Approx,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
290608,2023-01-20 11:04:31.951677,993770558,-2.402153,8.016046,-0.02012,-0.2013877,10.97489,0.1374931,16.36832,6.546889,0.0352296,-8.557197,39.60199,0.3217834
290641,2023-01-20 11:04:32.051716,993870596,-3.516422,-0.06888398,0.01647819,-2.841458,6.507257,0.1247658,12.82103,10.31496,0.01789858,-21.8948,4.214954,0.3083051
290671,2023-01-20 11:04:32.151746,993970528,-1.979698,-7.613052,0.07582444,-6.20277,4.027075,0.1213353,7.54929,13.04146,-0.005975597,-22.34447,-10.26192,0.3112229
290705,2023-01-20 11:04:32.251813,994070550,0.5226241,-4.763242,0.05357964,-15.73446,6.327048,0.1047059,1.772151,10.74678,-0.02726351,-17.43777,3.336334,0.3110933
290735,2023-01-20 11:04:32.351834,994170573,6.838973,-2.056752,0.05944844,-17.38283,-6.358196,0.1172789,-1.238459,3.332674,-0.02901934,-10.08178,1.738739,0.314516
290770,2023-01-20 11:04:32.451796,994270530,3.395227,12.3493,0.008371307,-14.88018,-16.34347,0.1720282,-1.978944,0.4894267,-0.02290026,-10.11005,11.84425,0.3105481
290800,2023-01-20 11:04:32.551842,994370564,0.2519256,5.583347,0.04626314,-7.499012,-11.55262,0.1597812,0.9126873,-10.71027,-0.001923,-21.51973,29.94642,0.2981745
290833,2023-01-20 11:04:32.651850,994470565,-6.510005,1.320323,0.03534738,-0.8759015,-9.349374,0.2039189,6.861012,-14.98745,0.03094637,-30.0507,15.53326,0.2920527
290866,2023-01-20 11:04:32.751831,994570543,-11.89255,5.684365,-0.01403764,6.570239,-0.9284746,0.1422452,13.92638,-15.52594,0.06125963,-28.93072,7.762146,0.2942506
290899,2023-01-20 11:04:32.851796,994670555,-14.7165,0.4323994,0.007596361,7.550751,2.869485,0.1689111,20.49746,-13.42787,0.08258431,-26.10157,1.962757,0.2935656
290933,2023-01-20 11:04:32.951686,994770537,-15.42583,-6.420559,0.0001086174,4.587574,11.9828,0.1284295,25.63536,-10.17356,0.09640033,-14.29657,-36.47718,0.3000788
290966,2023-01-20 11:04:33.051765,994870610,-7.419544,-18.47193,0.06295227,-4.586513,6.084686,0.1324695,28.06294,-1.383214,0.09483796,6.669383,-24.9835,0.3150506
290996,2023-01-20 11:04:33.151814,994970563,-4.504597,-1.683339,0.0151474,-5.089211,-3.080128,0.1372423,27.48486,3.619817,0.08158649,20.41023,-6.39782,0.3205687
291030,2023-01-20 11:04:33.251836,995070541,-1.095146,-5.323754,0.06527194,-2.350273,-2.477448,0.1004256,25.75255,4.401953,0.07012428,30.28489,-7.026482,0.3260519
291060,2023-01-20 11:04:33.351911,995170621,-2.400832,-1.586514,0.0367473,0.6205601,-9.804523,0.199589,24.05295,3.1404,0.06333176,33.79493,13.97858,0.3264674
291095,2023-01-20 11:04:33.451836,995270552,-1.877419,-1.906566,0.04805201,10.21084,-26.32688,0.3036051,22.79988,2.276932,0.0611021,32.90229,9.317875,0.3267887
291125,2023-01-20 11:04:33.551848,995370571,2.77997,-8.56046,0.06582352,17.95034,-11.49553,0.2804578,22.81947,-0.2019401,0.06558206,25.30975,14.00213,0.320865
291158,2023-01-20 11:04:33.651832,995470553,6.776165,-2.662953,0.06645069,16.96852,8.574161,0.2266941,21.81799,4.017087,0.06239429,16.43509,21.79184,0.3171418
291190,2023-01-20 11:04:33.751842,995570554,11.83843,-6.163949,0.09817647,15.04707,12.59154,0.1731063,19.27433,7.075496,0.04974553,7.336057,32.85151,0.3119293
291223,2023-01-20 11:04:33.851864,995670612,19.24434,0.3306738,0.07895772,1.879979,15.01453,0.1367913,15.09345,9.530313,0.03066531,-7.091938,27.88477,0.3016012
291258,2023-01-20 11:04:33.951712,995770539,23.10056,11.94582,0.05914968,-5.721308,11.8033,0.09521379,10.32471,11.12931,0.01287301,-11.40464,24.07236,0.3039861
291291,2023-01-20 11:04:34.051712,995870546,19.57222,7.708524,0.07939937,-11.53873,-1.976063,0.1527612,5.062853,13.54776,-0.006344293,-16.81109,27.37541,0.3001597
291321,2023-01-20 11:04:34.151764,995970538,18.48461,6.070073,0.07235644,-14.47665,2.332089,0.1077509,-1.252009,13.91108,-0.03009598,-31.89268,16.71333,0.2850074
291356,2023-01-20 11:04:34.251825,996070562,11.21606,7.984313,0.07203768,-19.33794,2.413199,0.1196076,-7.216178,11.67672,-0.04840824,-32.73064,-18.74886,0.2881859
291386,2023-01-20 11:04:34.351902,996170623,7.329806,6.672319,0.05027651,-20.43467,-3.784622,0.09829304,-10.2921,3.708152,-0.05157148,-19.53599,-32.6189,0.2956803
291421,2023-01-20 11:04:34.451841,996270554,-1.759861,7.743542,0.03209716,-14.96182,-15.04821,0.1632178,-9.942281,-4.567944,-0.03725977,2.483911,-29.42085,0.3115568
291451,2023-01-20 11:04:34.551847,996370562,-4.790948,3.108121,0.0192103,-11.43815,-11.51815,0.1578518,-6.333678,-9.226931,-0.01335103,10.21586,-4.936504,0.3122623
291484,2023-01-20 11:04:34.651841,996470557,-10.99849,0.5111739,0.01710146,-0.6686671,-13.26186,0.1786692,-0.4606199,-15.65017,0.01515446,16.79015,-13.6632,0.3163079
291516,2023-01-20 11:04:34.751855,996570574,-11.18688,-4.859778,0.02400352,0.7772469,3.671247,0.1334162,7.064776,-17.5859,0.0479419,15.54848,-8.020878,0.3151718
291549,2023-01-20 11:04:34.851774,996670532,-5.741295,-4.898908,0.03832397,0.2993155,4.60868,0.1401628,14.65082,-14.52942,0.07427149,17.83466,-0.762558,0.3191693
291582,2023-01-20 11:04:34.951712,996770544,-0.8303894,-7.80954,0.0850315,0.6383706,4.991062,0.1280134,20.01246,-9.813285,0.08582492,19.70715,-17.16537,0.3223028
291615,2023-01-20 11:04:35.051720,996870554,-1.501211,-1.781882,0.04948808,1.700952,12.26344,0.08897182,22.74062,-4.708423,0.08574852,31.69027,-14.76793,0.3360071
291645,2023-01-20 11:04:35.151759,996970527,3.468769,-6.998,0.102682,-1.041062,6.591696,0.1303086,23.27961,0.08251897,0.07943916,42.17331,-7.511806,0.3459711
291679,2023-01-20 11:04:35.251807,997070540,3.708252,-0.3146781,0.06190045,-5.221894,2.980185,0.1812312,22.90969,2.877523,0.07362463,46.42155,-0.1093864,0.3509707
291709,2023-01-20 11:04:35.351885,997170613,1.614314,-0.4739287,0.07792706,-10.09938,4.345853,0.1155149,21.61144,3.958473,0.06634445,49.07876,15.74516,0.3560991
291744,2023-01-20 11:04:35.451792,997270543,1.991631,-7.717217,0.1136929,-12.50538,-5.177572,0.1483439,19.40874,6.042894,0.05577146,45.20809,21.66147,0.3570718
291774,2023-01-20 11:04:35.551776,997370576,0.9699982,-3.284735,0.0827565,-13.2112,-6.135242,0.1359385,17.32117,4.027016,0.04992244,37.1697,8.408356,0.3538927
291807,2023-01-20 11:04:35.651815,997470610,2.190654,-5.172878,0.1045454,-11.36326,-6.925427,0.1599233,15.97651,4.015681,0.04689204,32.09379,8.62608,0.3580143
291839,2023-01-20 11:04:35.751801,997570543,0.5033658,0.09678611,0.06058196,-10.9352,-1.111925,0.1081266,14.14642,4.651436,0.04129299,24.57581,9.896469,0.3555228
291872,2023-01-20 11:04:35.851800,997670557,0.8573999,3.124428,0.02049435,-11.52201,-3.234116,0.08431835,12.18723,3.287452,0.03499553,8.396938,21.68789,0.3492193
291907,2023-01-20 11:04:35.951728,997770563,-5.755884,1.851726,0.03028799,-9.304853,-7.818698,0.1163112,10.51447,4.293225,0.030584,-13.77928,33.31671,0.3340814
291940,2023-01-20 11:04:36.051691,997870540,-2.961339,-5.41312,0.0551408,-6.54861,-7.78309,0.1499445,8.68872,4.257134,0.02382788,-33.98943,7.128048,0.3229074
291970,2023-01-20 11:04:36.151743,997970545,-1.467371,-0.8784958,0.04430795,-2.766988,-6.087625,0.1231694,7.700845,-0.529142,0.02368807,-40.47881,-1.810169,0.3217751
292004,2023-01-20 11:04:36.251782,998070547,-0.8870458,-3.659976,0.04718348,5.153712,-19.29767,0.200792,8.151081,-2.21783,0.02999831,-50.21218,-9.307289,0.3112574
292034,2023-01-20 11:04:36.351842,998170580,-6.646188,-8.810591,0.104554,26.32544,-27.36029,0.273694,9.46378,-3.099726,0.037148,-54.25865,2.274704,0.3098599
292069,2023-01-20 11:04:36.451801,998270539,-3.730724,-16.80184,0.0844384,28.96802,11.22115,0.1734609,10.37444,1.73725,0.04050884,-69.58369,-1.106548,0.2892521
292099,2023-01-20 11:04:36.551805,998370569,2.404837,-13.78866,0.1034977,27.82187,17.94642,0.1727322,10.42965,1.265696,0.03887868,-63.33679,-20.13264,0.2905912
292132,2023-01-20 11:04:36.651829,998470591,6.793013,-6.199361,0.09280234,21.49362,12.7059,0.1893057,9.45249,3.552671,0.03256113,-46.8764,-48.27652,0.2966875
292163,2023-01-20 11:04:36.751818,998570553,6.214507,14.36905,0.04516095,21.10704,-0.979993,0.2021954,8.474072,-0.6637488,0.0301536,-16.67283,-55.87664,0.3156954
292196,2023-01-20 11:04:36.851813,998670571,0.2262134,9.655255,0.02877926,18.62481,-3.427212,0.2093536,8.591311,-0.9068732,0.03597797,11.0922,-28.92313,0.3261078
292229,2023-01-20 11:04:36.951717,998770544,-6.865021,-4.603579,0.06336807,26.50686,-6.519224,0.2491983,9.424169,-0.8791254,0.03753776,31.97359,-21.44384,0.3328415
292262,2023-01-20 11:04:37.051723,998870555,-7.225702,1.208148,0.02490112,29.3766,4.129011,0.2209449,9.765958,0.6062486,0.0384303,43.56501,33.0081,0.3370611
292292,2023-01-20 11:04:37.151763,998970540,-5.022829,-4.992431,0.07030173,26.93932,5.564686,0.2616248,8.228395,4.225728,0.03042896,53.03119,24.87497,0.3419466
292327,2023-01-20 11:04:37.251783,999070530,-1.80238,-8.069384,0.07043747,23.14062,18.86039,0.1535085,6.256605,5.059102,0.02082604,52.1509,32.34129,0.3407452
292357,2023-01-20 11:04:37.351827,999170567,-1.162744,0.2533676,0.06858604,14.0131,17.07401,0.1584225,5.634501,-2.775785,0.02249276,58.94096,16.76273,0.3517721
292392,2023-01-20 11:04:37.447248,999270559,-1.057795,-1.105536,0.07611825,2.215525,9.730437,0.163934,6.685851,-3.909962,0.03257405,51.99809,57.7405,0.3485754
292422,2023-01-20 11:04:37.538435,999370574,1.90237,-2.016159,0.04735789,-5.569967,6.025429,0.1200812,8.926224,-4.630797,0.0444334,35.19048,38.75227,0.3403496
292455,2023-01-20 11:04:37.632500,999470596,-2.569474,3.046314,0.04693672,-10.81079,-4.896862,0.1946449,10.12652,-0.1800208,0.04638198,21.40488,29.28505,0.3378073
292487,2023-01-20 11:04:37.732475,999570557,-4.441987,-3.630949,0.06494302,-14.48248,-7.378934,0.1559851,10.3458,0.6701746,0.04346491,8.881495,23.03448,0.3361594
292520,2023-01-20 11:04:37.835925,999670551,-5.663677,3.824873,-0.003805732,-16.21476,-3.851552,0.1410529,9.677299,2.826264,0.03830388,-2.873257,32.50799,0.3302885
292553,2023-01-20 11:04:37.946524,999770538,-5.23875,1.049065,0.01048693,-15.55634,-8.321193,0.1418862,8.534781,4.079356,0.03237519,-16.19404,-3.152084,0.3228277
292586,2023-01-20 11:04:38.051710,999870554,-5.894042,-1.004528,0.03755021,-12.08839,-5.430344,0.1518816,6.665101,4.465003,0.02383042,-22.66994,19.86752,0.320915
292616,2023-01-20 11:04:38.151774,999970542,-4.507471,0.5893444,0.01150511,-10.6514,-0.6856171,0.1373777,5.026655,4.130879,0.01861028,-25.68394,-12.9982,0.3185457
292650,2023-01-20 11:04:38.247250,1000070556,-0.4374563,0.01315352,0.03103329,-13.7092,8.432428,0.07067852,3.505577,2.473312,0.01384622,-21.08999,-27.13156,0.3232569
292680,2023-01-20 11:04:38.338432,1000170568,0.8006157,1.968793,0.03665422,-13.99986,1.477504,0.1076121,2.230691,1.307983,0.01216704,-7.98261,-28.87068,0.331149
292715,2023-01-20 11:04:38.432468,1000270565,0.2805731,2.379609,0.03204506,-15.69807,0.2949689,0.1058622,1.774272,0.9842888,0.01305257,-1.668594,-18.97917,0.333216
292745,2023-01-20 11:04:38.532478,1000370570,-2.002567,-2.887591,0.06975757,-15.64337,-1.502594,0.1154231,1.538001,-0.4558607,0.01425579,2.599036,-8.783245,0.3358581
292778,2023-01-20 11:04:38.632501,1000470592,-0.5794679,2.605181,0.02215406,-17.9551,-8.123625,0.1462938,1.487571,1.767449,0.01441141,5.805261,-10.64749,0.336686
292810,2023-01-20 11:04:38.732464,1000570559,1.205491,-1.444915,0.04363321,-14.89836,-11.6136,0.1477128,1.030988,0.8870773,0.01186278,5.727863,30.3134,0.3343583
292843,2023-01-20 11:04:38.832434,1000670566,4.319034,3.070378,0.0498095,-8.133557,-6.585676,0.1222293,1.200517,-0.5394171,0.01325004,-7.726607,8.609009,0.3215601
292879,2023-01-20 11:04:38.932342,1000770579,3.657755,5.788539,0.03785393,-3.839485,0.4462619,0.1413207,2.096049,-2.159086,0.01937798,-7.644811,-25.2367,0.323795
292912,2023-01-20 11:04:39.032247,1000870553,5.024033,2.933222,0.04902955,-3.605873,7.318334,0.08625492,2.91406,-1.94119,0.02252552,-1.445501,-5.387592,0.3304788
292942,2023-01-20 11:04:39.132255,1000970554,0.3832106,4.023603,0.04766515,-3.12112,-1.01833,0.1538355,3.330079,-1.161648,0.02347453,2.05165,-5.953979,0.3318934
292976,2023-01-20 11:04:39.232250,1001070535,-0.21933,3.353609,0.02590165,-5.114746,0.1603012,0.1448887,3.565233,0.5068368,0.02315763,6.795681,-3.406239,0.3345161
293006,2023-01-20 11:04:39.332310,1001170563,0.3458145,-0.2979772,0.04412469,-6.360915,3.266522,0.1043118,3.512182,0.7559493,0.02174022,10.06687,10.882,0.3358249
293041,2023-01-20 11:04:39.432311,1001270562,1.122478,1.385999,0.039703,-5.986142,0.008911849,0.1240939,3.246475,0.3049758,0.02060734,13.43241,-15.34939,0.3384346
293071,2023-01-20 11:04:39.532248,1001370560,2.831301,-5.164781,0.08724014,-5.350524,3.089782,0.1076471,2.882678,-0.1639927,0.01898814,9.240372,11.2525,0.3366158
293104,2023-01-20 11:04:39.632248,1001470591,1.404169,2.300454,0.03668351,-4.297024,1.566844,0.1140439,3.016084,0.3728147,0.02058604,6.150829,16.1685,0.3354067
293136,2023-01-20 11:04:39.732247,1001570558,2.624968,-2.198833,0.07890974,-2.927235,-1.540501,0.14993,3.588813,-1.615245,0.02443697,2.317214,-5.547047,0.3336612
293169,2023-01-20 11:04:39.832245,1001670549,1.008012,1.452555,0.03066607,-7.381066,1.585653,0.1252455,4.496845,-1.966937,0.02924715,2.416871,7.878399,0.3363037
293202,2023-01-20 11:04:39.932246,1001770593,1.01761,-0.5295625,0.04933717,-5.644879,0.7835317,0.09865001,5.615367,-2.089517,0.03359802,1.608736,-16.87737,0.3382623
293236,2023-01-20 11:04:40.032202,1001870572,-0.8255377,0.3045785,0.03729527,-5.087173,5.256453,0.09458964,6.180455,-0.7573223,0.03466048,0.006986004,3.873062,0.3383319
293266,2023-01-20 11:04:40.132214,1001970563,1.887595,-0.7098871,0.03308166,-3.199442,-1.647958,0.1215554,6.288143,0.6982991,0.03304542,-3.317225,-15.6415,0.3355449
293300,2023-01-20 11:04:40.232274,1002070606,0.316498,-2.274957,0.08293621,-6.984666,0.8817784,0.1338519,6.235466,-0.654783,0.03265856,-3.603996,-3.329468,0.3370664
293330,2023-01-20 11:04:40.332237,1002170558,-2.28522,0.9359664,0.02461286,-6.133389,-2.834943,0.130284,6.621802,-0.01928918,0.0350635,-0.2035269,-30.7024,0.3407626
293365,2023-01-20 11:04:40.432251,1002270566,-2.989511,-0.4637141,0.02952457,-7.93736,2.121018,0.098558,5.899878,3.399176,0.02909312,0.015348,-4.415894,0.3432528
293395,2023-01-20 11:04:40.532233,1002370555,-5.465428,-3.759804,0.05328517,-5.65455,-4.16002,0.1005395,3.853827,5.556561,0.01874665,-8.682167,5.077744,0.3352128
293429,2023-01-20 11:04:40.632221,1002470548,-3.264584,-4.960989,0.04894523,-7.271119,-8.493542,0.1482471,0.74811,8.449503,0.003232754,-13.55322,-7.830334,0.3340266
293461,2023-01-20 11:04:40.732207,1002570539,-0.5226125,-1.44013,0.04531871,-1.418796,-0.514966,0.09936193,-1.496685,3.162985,-0.001980404,-17.03799,-4.326439,0.3323714
293494,2023-01-20 11:04:40.832223,1002670566,-1.189393,2.037601,0.03315112,-1.454015,0.900327,0.1265769,-2.433852,2.141986,-0.0006149691,-14.21481,-16.69693,0.3341589
293527,2023-01-20 11:04:40.932191,1002770557,1.658153,-0.2785371,0.06279047,-1.914474,2.419847,0.1082808,-3.272339,2.409484,-0.001881489,-10.91994,-1.697731,0.3369444
293561,2023-01-20 11:04:41.032189,1002870569,-0.3789143,1.285225,0.03607174,1.158813,-3.22542,0.1520872,-4.442108,3.39438,-0.006013964,-8.608849,-15.45553,0.3377203
293591,2023-01-20 11:04:41.132186,1002970560,-2.378942,-4.275084,0.06498825,1.986878,0.7384802,0.1220184,-5.689897,2.554522,-0.01078935,-7.235697,-2.807045,0.3371597
293625,2023-01-20 11:04:41.232240,1003070600,-3.476007,0.3506736,0.029391,1.050301,0.6213056,0.1345382,-7.121977,3.660537,-0.01635751,-5.759089,-10.77986,0.3373598
293655,2023-01-20 11:04:41.332230,1003170560,-1.018334,-3.028477,0.04474539,2.056671,6.845654,0.1029946,-8.158768,0.7030166,-0.01830747,-7.2819,29.59404,0.3360216
293690,2023-01-20 11:04:41.432251,1003270564,0.7413642,-1.216813,0.038029,1.929396,4.532224,0.1025844,-7.316402,-2.024738,-0.01050454,-9.104009,-5.286884,0.3329161
293720,2023-01-20 11:04:41.532302,1003370625,0.2117047,0.3072564,0.03161138,0.7203668,2.742854,0.1121232,-5.896349,-3.309054,-0.002119071,-4.834302,-7.704926,0.3385682
293753,2023-01-20 11:04:41.632221,1003470550,-1.398339,-0.1969361,0.0509911,-0.1010027,1.617974,0.09187218,-4.387704,-3.249841,0.003346608,-3.433317,-17.08918,0.3396768
293785,2023-01-20 11:04:41.732231,1003570560,-0.4485113,-6.046101,0.06613707,0.7955243,-4.955195,0.1617331,-3.573531,-0.8085014,0.004199998,0.02403856,-2.412987,0.3409255
293818,2023-01-20 11:04:41.832220,1003670557,3.76865,1.235249,0.03542978,1.685169,4.717618,0.09314474,-2.951906,-1.948644,0.004730323,4.508624,14.57109,0.3432213
293851,2023-01-20 11:04:41.932174,1003770535,2.913205,5.369431,0.0407028,1.007997,-3.063484,0.1441118,-0.9092888,-5.006139,0.01467778,-1.557512,13.97409,0.3355961
293884,2023-01-20 11:04:42.032178,1003870554,-2.400718,1.818453,0.04580473,-0.6549505,0.9441822,0.1219261,1.209063,-3.872334,0.02308709,-6.120321,-0.4094124,0.3331635
293914,2023-01-20 11:04:42.132170,1003970543,-3.473325,0.9613407,0.0107363,-2.704685,6.232822,0.08527811,2.275369,-1.315534,0.02400744,-1.928414,-31.20823,0.3399213
293949,2023-01-20 11:04:42.232186,1004070551,-1.776135,-4.953757,0.05422538,-7.54784,-3.410182,0.1332186,2.487818,0.9875502,0.02083619,0.7237888,-11.96384,0.3444273
293979,2023-01-20 11:04:42.332224,1004170569,2.029433,2.816203,0.0178734,-11.39676,1.543851,0.04753094,1.840188,0.482605,0.01504151,-1.645217,-11.22589,0.3414635
294014,2023-01-20 11:04:42.432229,1004270557,1.081077,-1.138127,0.05633458,-9.40983,-9.090954,0.1201015,0.9677782,2.80546,0.01139029,-2.220345,-11.03191,0.3428931
294044,2023-01-20 11:04:42.532288,1004370603,1.107553,6.820976,0.0005578771,-9.2673,-0.1602987,0.0532858,-0.01430953,2.061784,0.006739387,-6.3638,-18.5091,0.3398104
294077,2023-01-20 11:04:42.632251,1004470559,-2.074737,-4.941679,0.0901265,-8.098853,-4.853667,0.09761931,-1.304281,1.813428,0.002258519,-6.54574,-15.32145,0.3413682
294110,2023-01-20 11:04:42.732236,1004570549,-3.707085,0.2081658,0.009379189,-8.381232,-6.721947,0.08738969,-2.494247,2.125346,-0.001729034,-4.266976,-20.00103,0.3454459
294143,2023-01-20 11:04:42.832246,1004670575,-4.632062,-4.768958,0.06555106,-6.546843,-7.356048,0.1119071,-3.725127,3.447716,-0.005946257,-2.793626,-5.664921,0.3466494
294176,2023-01-20 11:04:42.932180,1004770545,-7.424084,-4.027519,0.03566195,-5.043995,-12.19625,0.1454062,-5.203621,4.746173,-0.01223777,-6.162944,1.228333,0.342534
294209,2023-01-20 11:04:43.032171,1004870556,-3.854385,-6.38811,0.04465405,0.1341567,-6.378583,0.1368313,-7.235882,4.740812,-0.02028358,-4.100583,-2.940178,0.3433809
294239,2023-01-20 11:04:43.132167,1004970538,-0.5772675,-4.13285,0.05553414,1.808511,3.818773,0.0891117,-7.706555,-0.4570664,-0.01747319,1.941501,-4.907227,0.3490391
294273,2023-01-20 11:04:43.232207,1005070562,-1.354493,2.5209,0.02758239,2.174028,-1.556036,0.1321323,-7.517519,0.6941991,-0.01395762,9.143456,-18.05258,0.3525255
294303,2023-01-20 11:04:43.332237,1005170576,-0.8518906,-1.486212,0.04711745,4.425107,-6.762152,0.1718918,-6.990078,-2.151119,-0.0101417,4.129737,18.84909,0.3474644
294338,2023-01-20 11:04:43.432225,1005270552,0.7298545,-2.018053,0.07141164,12.08388,-9.285235,0.1732867,-5.92904,-2.565502,-0.005114065,-12.88606,53.51391,0.3342941
294368,2023-01-20 11:04:43.532285,1005370610,-1.24968,5.250452,0.02564223,17.2388,-2.054157,0.1605359,-4.302839,-4.959196,0.002144818,-43.08279,9.283447,0.3075182
294401,2023-01-20 11:04:43.632243,1005470567,-0.6843183,-0.3923674,0.03739611,20.59066,7.643305,0.1395611,-1.978061,-7.814368,0.01263729,-37.52144,-70.56084,0.3202291
294433,2023-01-20 11:04:43.732209,1005570531,-1.623825,5.15337,0.008551963,20.01552,11.97772,0.1249698,1.711359,-8.162418,0.02838093,-16.41908,-28.73068,0.3392341
294466,2023-01-20 11:04:43.832264,1005670595,-10.08212,11.51221,-0.00398019,23.83217,-2.726236,0.1968097,4.475394,-5.044738,0.03652368,-10.29725,-12.86526,0.3360208
294502,2023-01-20 11:04:43.932202,1005770564,-15.97233,-5.26484,0.02414598,27.77511,-21.83252,0.3262409,4.750937,2.537678,0.02922756,-1.366654,-23.44265,0.3397766
294535,2023-01-20 11:04:44.032193,1005870575,-12.67931,-13.30339,0.02816572,40.40072,-11.14648,0.2821061,3.529516,6.122838,0.01459815,9.348111,0.8285522,0.3458837
294565,2023-01-20 11:04:44.132185,1005970562,-2.558501,-4.111139,0.01152846,37.26771,21.1892,0.2076835,1.475695,2.475173,0.006252823,10.52806,22.86139,0.3450018
294599,2023-01-20 11:04:44.232176,1006070544,2.278439,0.3771371,0.03846141,30.94752,18.86007,0.1649268,1.123066,-2.292004,0.01317172,5.270649,15.2051,0.3382561
294629,2023-01-20 11:04:44.332212,1006170560,6.619935,-0.8395302,0.04811517,22.14272,13.08626,0.166061,3.646053,-6.531796,0.02869936,6.399079,-5.329037,0.3392299
294664,2023-01-20 11:04:44.432228,1006270561,11.05667,-3.505649,0.08579343,10.62629,19.17379,0.1178464,7.162554,-8.269938,0.04616867,9.850239,10.83059,0.3437935
294694,2023-01-20 11:04:44.532245,1006370571,14.73611,6.955472,0.01430241,-0.8864061,6.223731,0.1311716,10.99149,-7.589024,0.06118403,10.05573,6.577682,0.3416308
294727,2023-01-20 11:04:44.632238,1006470559,10.59335,6.866058,0.08014195,-1.876659,-11.0419,0.2090329,13.60145,-6.335593,0.06642633,4.992601,25.56868,0.3385524
294759,2023-01-20 11:04:44.732246,1006570568,9.653033,15.8526,-0.01717946,-1.816758,-3.429574,0.1235029,15.71317,-3.392919,0.07135969,-0.8796976,7.780647,0.336351
294792,2023-01-20 11:04:44.832266,1006670606,2.277915,5.174269,0.02971855,0.4748766,-1.198829,0.1408782,16.66191,-0.8442229,0.07011127,-4.973612,24.16878,0.3326992
294825,2023-01-20 11:04:44.932167,1006770561,-2.946479,5.006351,0.00589049,6.047607,-13.85163,0.2460065,15.97825,4.135422,0.06141923,-9.878423,1.996136,0.3266571
294858,2023-01-20 11:04:45.032163,1006870574,-6.57919,5.487018,0.01921181,8.54758,-5.414629,0.226601,13.56704,6.318013,0.04821637,-5.988203,9.037495,0.3304514
294888,2023-01-20 11:04:45.132187,1006970540,-11.53648,-5.755589,0.03647065,7.213969,-1.801669,0.2302272,9.805839,9.703312,0.0308941,-2.974687,26.63832,0.3282515
294923,2023-01-20 11:04:45.232239,1007070555,-5.077032,-14.75572,0.06981076,10.9355,0.8397962,0.1666541,7.098707,3.891491,0.02416024,0.5767894,-4.932022,0.3299581
294953,2023-01-20 11:04:45.332244,1007170569,-4.907683,-0.8258002,0.0153883,10.4697,-1.401313,0.225467,5.588855,2.804328,0.02269407,11.53303,-16.04271,0.3371721
294988,2023-01-20 11:04:45.432229,1007270558,-1.707643,-3.650521,0.04961892,9.942044,-1.341747,0.2336505,4.595804,0.7718475,0.02403068,28.68567,3.718662,0.3403316
295018,2023-01-20 11:04:45.532256,1007370578,-2.445954,2.773486,0.03980033,8.476196,9.177226,0.15013,4.05847,0.5857714,0.02364379,80.08942,20.57199,0.3550825
295051,2023-01-20 11:04:45.632239,1007470559,-3.982716,1.12937,0.02930693,3.514905,11.26018,0.09053195,3.99993,-0.1467401,0.02574769,126.1417,61.78999,0.3744031
295083,2023-01-20 11:04:45.732224,1007570549,-5.119379,-7.550615,0.02969431,-4.203158,-2.743239,0.1540306,4.722281,-3.92501,0.03133689,157.3104,87.37955,0.3800055
295116,2023-01-20 11:04:45.832252,1007670590,-5.467675,-0.5892182,-0.01752929,-14.58276,3.675211,0.1213624,5.613693,-3.973809,0.03589072,168.1506,96.2141,0.3879451
295149,2023-01-20 11:04:45.932174,1007770542,-3.378544,-7.650841,0.04874134,-21.792,-13.90919,0.2244409,6.771858,-1.755694,0.04083348,167.3181,130.8709,0.3919794
295182,2023-01-20 11:04:46.032171,1007870551,-0.4777626,-10.42944,0.09861913,-20.04858,-17.36945,0.2332071,7.453947,0.3869562,0.04258361,157.5071,118.742,0.3883893
295213,2023-01-20 11:04:46.132247,1007970601,3.238631,-8.25387,0.09829496,-18.16127,-11.54547,0.1821462,7.653209,0.4311405,0.0410721,145.6619,115.784,0.3907551
295247,2023-01-20 11:04:46.232226,1008070561,8.756519,-5.263691,0.09428769,-16.61147,-3.579459,0.1093868,7.970121,-0.1922299,0.04251485,129.4613,125.4048,0.3844851
295277,2023-01-20 11:04:46.332279,1008170613,5.236226,4.251307,0.04006007,-18.1693,0.9397541,0.1052835,8.29686,-0.6756412,0.04293071,117.4323,65.46584,0.3828702
295312,2023-01-20 11:04:46.432238,1008270570,1.047206,4.55012,0.0283231,-22.15969,-0.2502876,0.1424152,7.493025,3.377519,0.03864037,89.33953,44.36789,0.3949913
295342,2023-01-20 11:04:46.532239,1008370570,0.5304017,-6.112529,0.080098,-27.94769,-4.007472,0.0991234,5.997138,4.465804,0.03067733,56.11806,74.39938,0.3893229
295375,2023-01-20 11:04:46.632216,1008470552,-3.382387,-0.4921615,0.04042189,-31.37024,-10.6282,0.1361012,4.037231,5.607745,0.02212873,20.55881,51.21469,0.3737396
295407,2023-01-20 11:04:46.732191,1008570546,0.7930205,-11.07013,0.09975304,-30.22835,-6.391412,0.08261967,1.25887,6.829621,0.009993855,2.353981,11.09333,0.3749288
295440,2023-01-20 11:04:46.832216,1008670586,9.242928,-7.385708,0.09517631,-29.85583,-5.85844,0.08180355,-1.860331,8.122312,-0.003147317,-10.09144,-29.75187,0.3725867
