LineNo,UTC_Approx,TimeUS,Active,NumPts,MaxPts,Action,N,E,D
163576,2023-01-20 10:58:06.725217,607742906,1,98,300,2,-331.409,53.47593,-55.67644
163577,2023-01-20 10:58:06.725230,607742919,1,98,300,2,-329.3667,54.65989,-55.70006
163578,2023-01-20 10:58:06.725243,607742932,1,98,300,2,-327.2507,55.83987,-55.71617
163579,2023-01-20 10:58:06.725257,607742946,1,98,300,2,-325.1308,56.99602,-55.7188
163580,2023-01-20 10:58:06.725270,607742959,1,98,300,2,-322.9809,58.13388,-55.66247
163581,2023-01-20 10:58:06.725284,607742973,1,98,300,2,-320.8791,59.2836,-55.62222
163582,2023-01-20 10:58:06.725297,607742986,1,98,300,2,-318.8309,60.41764,-55.58348
163583,2023-01-20 10:58:06.725310,607742999,1,98,300,2,-316.8059,61.59406,-55.53945
163584,2023-01-20 10:58:06.725339,607743028,1,98,300,2,-314.8229,62.79884,-55.51342
163585,2023-01-20 10:58:06.725356,607743045,1,98,300,2,-312.9233,63.99619,-55.51428
163586,2023-01-20 10:58:06.725370,607743059,1,98,300,2,-310.9692,65.16905,-55.54678
163587,2023-01-20 10:58:06.725383,607743072,1,98,300,2,-308.8967,66.3456,-55.59434
163588,2023-01-20 10:58:06.725396,607743085,1,98,300,2,-306.8193,67.52415,-55.64164
163589,2023-01-20 10:58:06.725410,607743099,1,98,300,2,-304.7248,68.715,-55.68249
163590,2023-01-20 10:58:06.725423,607743112,1,98,300,2,-302.6151,69.89168,-55.69032
163591,2023-01-20 10:58:06.725436,607743125,1,98,300,2,-300.5255,71.03327,-55.67858
163592,2023-01-20 10:58:06.725450,607743139,1,98,300,2,-298.4235,72.18497,-55.63473
163593,2023-01-20 10:58:06.725463,607743152,1,98,300,2,-296.3504,73.3379,-55.60172
163594,2023-01-20 10:58:06.725526,607743215,1,98,300,2,-294.2686,74.47156,-55.58313
163595,2023-01-20 10:58:06.725539,607743228,1,98,300,2,-292.2047,75.61514,-55.58976
163596,2023-01-20 10:58:06.725553,607743242,1,98,300,2,-290.2015,76.7988,-55.59318
163597,2023-01-20 10:58:06.725575,607743264,1,98,300,2,-288.1997,77.96301,-55.58892
163598,2023-01-20 10:58:06.725588,607743277,1,98,300,2,-286.19,79.13492,-55.59922
163599,2023-01-20 10:58:06.725601,607743290,1,98,300,2,-284.1505,80.3422,-55.60722
163725,2023-01-20 10:58:07.054228,608071940,1,50,300,0,-280.2083,82.7684,-55.61409
163822,2023-01-20 10:58:07.389486,608407155,1,51,300,0,-278.2271,83.93307,-55.63313
163924,2023-01-20 10:58:07.721733,608739472,1,52,300,0,-276.272,85.05434,-55.65739
164052,2023-01-20 10:58:08.054222,609071938,1,53,300,0,-274.3044,86.20879,-55.68808
164149,2023-01-20 10:58:08.389521,609407239,1,54,300,0,-272.2516,87.37634,-55.68907
164251,2023-01-20 10:58:08.721771,609739467,1,55,300,0,-270.1752,88.53708,-55.69099
164379,2023-01-20 10:58:09.054191,610071951,1,56,300,0,-268.1441,89.69917,-55.69914
164478,2023-01-20 10:58:09.389465,610407138,1,57,300,0,-266.1,90.86557,-55.68793
164580,2023-01-20 10:58:09.721736,610739455,1,58,300,0,-264.0403,92.05042,-55.6884
164707,2023-01-20 10:58:10.054227,611071954,1,59,300,0,-261.9469,93.25346,-55.68597
164805,2023-01-20 10:58:10.389217,611406958,1,60,300,0,-259.8528,94.45382,-55.68052
164907,2023-01-20 10:58:10.721759,611739451,1,61,300,0,-257.7934,95.65268,-55.65972
165033,2023-01-20 10:58:11.054217,612071938,1,62,300,0,-255.7548,96.84194,-55.63266
165130,2023-01-20 10:58:11.389301,612406987,1,63,300,0,-253.7313,98.01485,-55.61402
165233,2023-01-20 10:58:11.721766,612739456,1,64,300,0,-251.7088,99.1694,-55.60622
165359,2023-01-20 10:58:12.049432,613071930,1,65,300,0,-249.6751,100.3406,-55.61338
165457,2023-01-20 10:58:12.369889,613406976,1,66,300,0,-247.6868,101.5149,-55.6162
165560,2023-01-20 10:58:12.702302,613739458,1,67,300,0,-245.7135,102.6822,-55.62635
165686,2023-01-20 10:58:13.034617,614071921,1,68,300,0,-243.7094,103.8697,-55.63973
165783,2023-01-20 10:58:13.369857,614406965,1,69,300,0,-241.6607,105.0078,-55.64533
165887,2023-01-20 10:58:13.702274,614739452,1,70,300,0,-239.6339,106.1295,-55.66424
166015,2023-01-20 10:58:14.034826,615071946,1,71,300,0,-237.6265,107.2887,-55.67702
166113,2023-01-20 10:58:14.369681,615407019,1,72,300,0,-235.5593,108.4899,-55.68512
166217,2023-01-20 10:58:14.702163,615739470,1,73,300,0,-233.5114,109.6848,-55.68969
166343,2023-01-20 10:58:15.034593,616071941,1,74,300,0,-231.4593,110.8698,-55.67315
166440,2023-01-20 10:58:15.369635,616406938,1,75,300,0,-229.3879,112.0367,-55.65017
166542,2023-01-20 10:58:15.702134,616739441,1,76,300,0,-227.3596,113.1975,-55.64544
166669,2023-01-20 10:58:16.034589,617071935,1,77,300,0,-225.3343,114.3588,-55.64386
166766,2023-01-20 10:58:16.369651,617406994,1,78,300,0,-223.2926,115.5236,-55.66928
166871,2023-01-20 10:58:16.702143,617739451,1,79,300,0,-221.2686,116.6345,-55.70343
166998,2023-01-20 10:58:17.034549,618071948,1,80,300,0,-219.2391,117.7452,-55.73031
167095,2023-01-20 10:58:17.369642,618406943,1,81,300,0,-217.2672,118.8772,-55.75317
167197,2023-01-20 10:58:17.702151,618739461,1,82,300,0,-215.347,119.9905,-55.7771
167324,2023-01-20 10:58:18.034597,619071943,1,83,300,0,-213.3799,121.1038,-55.8115
167421,2023-01-20 10:58:18.369680,619406988,1,84,300,0,-211.3691,122.2794,-55.83662
167524,2023-01-20 10:58:18.702158,619739460,1,85,300,0,-209.359,123.4514,-55.85677
167653,2023-01-20 10:58:19.034636,620072008,1,86,300,0,-207.3466,124.6386,-55.88717
167750,2023-01-20 10:58:19.369656,620406965,1,87,300,0,-205.3337,125.8643,-55.92636
167853,2023-01-20 10:58:19.702200,620739519,1,88,300,0,-203.351,127.0755,-55.90757
167980,2023-01-20 10:58:20.034597,621071937,1,89,300,0,-201.3961,128.2631,-55.87227
168077,2023-01-20 10:58:20.369686,621406996,1,90,300,0,-199.4385,129.4434,-55.84051
168179,2023-01-20 10:58:20.702164,621739469,1,91,300,0,-197.4543,130.6239,-55.82795
168306,2023-01-20 10:58:21.034657,622071979,1,92,300,0,-195.4109,131.8126,-55.81036
168404,2023-01-20 10:58:21.369658,622406958,1,93,300,0,-193.3469,132.9775,-55.79647
168506,2023-01-20 10:58:21.702195,622739513,1,94,300,0,-191.2716,134.1009,-55.78585
168632,2023-01-20 10:58:22.014815,623071953,1,95,300,0,-189.2461,135.2225,-55.7754
168730,2023-01-20 10:58:22.349755,623406963,1,96,300,0,-187.2378,136.3316,-55.77573
168832,2023-01-20 10:58:22.682287,623739465,1,97,300,0,-185.2385,137.4415,-55.77702
168959,2023-01-20 10:58:23.014653,624071936,1,98,300,0,-183.2314,138.6152,-55.77925
169057,2023-01-20 10:58:23.349746,624406957,1,99,300,0,-181.1955,139.8392,-55.75599
169058,2023-01-20 10:58:23.352439,624409651,1,99,300,2,-280.2083,82.7684,-55.61409
169059,2023-01-20 10:58:23.352453,624409665,1,99,300,2,-278.2271,83.93307,-55.63313
169060,2023-01-20 10:58:23.352469,624409681,1,99,300,2,-276.272,85.05434,-55.65739
169061,2023-01-20 10:58:23.352483,624409695,1,99,300,2,-274.3044,86.20879,-55.68808
169062,2023-01-20 10:58:23.352496,624409708,1,99,300,2,-272.2516,87.37634,-55.68907
169063,2023-01-20 10:58:23.352509,624409721,1,99,300,2,-270.1752,88.53708,-55.69099
169064,2023-01-20 10:58:23.352522,624409734,1,99,300,2,-268.1441,89.69917,-55.69914
169065,2023-01-20 10:58:23.352540,624409752,1,99,300,2,-266.1,90.86557,-55.68793
169066,2023-01-20 10:58:23.352628,624409840,1,99,300,2,-264.0403,92.05042,-55.6884
169067,2023-01-20 10:58:23.352641,624409853,1,99,300,2,-261.9469,93.25346,-55.68597
169068,2023-01-20 10:58:23.352654,624409866,1,99,300,2,-259.8528,94.45382,-55.68052
169069,2023-01-20 10:58:23.352670,624409882,1,99,300,2,-257.7934,95.65268,-55.65972
169070,2023-01-20 10:58:23.352683,624409895,1,99,300,2,-255.7548,96.84194,-55.63266
169071,2023-01-20 10:58:23.352697,624409909,1,99,300,2,-253.7313,98.01485,-55.61402
169072,2023-01-20 10:58:23.352710,624409922,1,99,300,2,-251.7088,99.1694,-55.60622
169073,2023-01-20 10:58:23.352723,624409935,1,99,300,2,-249.6751,100.3406,-55.61338
169074,2023-01-20 10:58:23.352737,624409949,1,99,300,2,-247.6868,101.5149,-55.6162
169075,2023-01-20 10:58:23.352750,624409962,1,99,300,2,-245.7135,102.6822,-55.62635
169076,2023-01-20 10:58:23.352777,624409989,1,99,300,2,-243.7094,103.8697,-55.63973
169077,2023-01-20 10:58:23.352791,624410003,1,99,300,2,-241.6607,105.0078,-55.64533
169078,2023-01-20 10:58:23.352804,624410016,1,99,300,2,-239.6339,106.1295,-55.66424
169079,2023-01-20 10:58:23.352821,624410033,1,99,300,2,-237.6265,107.2887,-55.67702
169080,2023-01-20 10:58:23.352835,624410047,1,99,300,2,-235.5593,108.4899,-55.68512
169081,2023-01-20 10:58:23.352848,624410060,1,99,300,2,-233.5114,109.6848,-55.68969
169082,2023-01-20 10:58:23.352861,624410073,1,99,300,2,-231.4593,110.8698,-55.67315
169083,2023-01-20 10:58:23.352875,624410087,1,99,300,2,-229.3879,112.0367,-55.65017
169084,2023-01-20 10:58:23.352888,624410100,1,99,300,2,-227.3596,113.1975,-55.64544
169085,2023-01-20 10:58:23.352901,624410113,1,99,300,2,-225.3343,114.3588,-55.64386
169086,2023-01-20 10:58:23.352915,624410127,1,99,300,2,-223.2926,115.5236,-55.66928
169087,2023-01-20 10:58:23.352928,624410140,1,99,300,2,-221.2686,116.6345,-55.70343
169088,2023-01-20 10:58:23.352941,624410153,1,99,300,2,-219.2391,117.7452,-55.73031
169089,2023-01-20 10:58:23.353005,624410217,1,99,300,2,-217.2672,118.8772,-55.75317
169090,2023-01-20 10:58:23.353018,624410230,1,99,300,2,-215.347,119.9905,-55.7771
169091,2023-01-20 10:58:23.353031,624410243,1,99,300,2,-213.3799,121.1038,-55.8115
169092,2023-01-20 10:58:23.353045,624410257,1,99,300,2,-211.3691,122.2794,-55.83662
169093,2023-01-20 10:58:23.353058,624410270,1,99,300,2,-209.359,123.4514,-55.85677
169094,2023-01-20 10:58:23.353071,624410283,1,99,300,2,-207.3466,124.6386,-55.88717
169095,2023-01-20 10:58:23.353085,624410297,1,99,300,2,-205.3337,125.8643,-55.92636
169096,2023-01-20 10:58:23.353102,624410314,1,99,300,2,-203.351,127.0755,-55.90757
169097,2023-01-20 10:58:23.353115,624410327,1,99,300,2,-201.3961,128.2631,-55.87227
169098,2023-01-20 10:58:23.353128,624410340,1,99,300,2,-199.4385,129.4434,-55.84051
169099,2023-01-20 10:58:23.353141,624410353,1,99,300,2,-197.4543,130.6239,-55.82795
169100,2023-01-20 10:58:23.353155,624410367,1,99,300,2,-195.4109,131.8126,-55.81036
169101,2023-01-20 10:58:23.353177,624410389,1,99,300,2,-193.3469,132.9775,-55.79647
169102,2023-01-20 10:58:23.353190,624410402,1,99,300,2,-191.2716,134.1009,-55.78585
169103,2023-01-20 10:58:23.353203,624410415,1,99,300,2,-189.2461,135.2225,-55.7754
169104,2023-01-20 10:58:23.353216,624410428,1,99,300,2,-187.2378,136.3316,-55.77573
169105,2023-01-20 10:58:23.353230,624410442,1,99,300,2,-185.2385,137.4415,-55.77702
169106,2023-01-20 10:58:23.353243,624410455,1,99,300,2,-183.2314,138.6152,-55.77925
169209,2023-01-20 10:58:23.682248,624739503,1,51,300,0,-179.2088,141.0777,-55.73367
169336,2023-01-20 10:58:24.014596,625071952,1,52,300,0,-177.1913,142.2859,-55.70275
169435,2023-01-20 10:58:24.349788,625406968,1,53,300,0,-175.2107,143.4945,-55.66873
169538,2023-01-20 10:58:24.682149,625739474,1,54,300,0,-173.26,144.6757,-55.64022
169663,2023-01-20 10:58:25.014536,626071948,1,55,300,0,-171.284,145.8303,-55.62847
169762,2023-01-20 10:58:25.349646,626406972,1,56,300,0,-169.2639,146.9774,-55.62491
169865,2023-01-20 10:58:25.682109,626739470,1,57,300,0,-167.2714,148.1218,-55.62713
169990,2023-01-20 10:58:26.014577,627071946,1,58,300,0,-165.2339,149.2694,-55.64576
170088,2023-01-20 10:58:26.349636,627406961,1,59,300,0,-163.13,150.4081,-55.68194
170191,2023-01-20 10:58:26.682123,627739454,1,60,300,0,-161.06,151.5555,-55.70626
170316,2023-01-20 10:58:27.014564,628071940,1,61,300,0,-159.0225,152.7431,-55.72263
170415,2023-01-20 10:58:27.349641,628406963,1,62,300,0,-156.9173,153.9323,-55.71883
170518,2023-01-20 10:58:27.682101,628739458,1,63,300,0,-154.8385,155.102,-55.68694
170643,2023-01-20 10:58:28.014553,629071932,1,64,300,0,-152.763,156.2992,-55.61962
170741,2023-01-20 10:58:28.349602,629406946,1,65,300,0,-150.713,157.5066,-55.54247
170844,2023-01-20 10:58:28.682116,629739443,1,66,300,0,-148.696,158.6598,-55.50259
170971,2023-01-20 10:58:29.014573,630071938,1,67,300,0,-146.73,159.8219,-55.50368
171069,2023-01-20 10:58:29.349633,630406958,1,68,300,0,-144.7664,160.9901,-55.50155
171174,2023-01-20 10:58:29.682140,630739470,1,69,300,0,-142.7945,162.1555,-55.49067
171299,2023-01-20 10:58:30.014585,631071959,1,70,300,0,-140.7835,163.3329,-55.50263
171397,2023-01-20 10:58:30.349619,631406948,1,71,300,0,-138.7536,164.5095,-55.51661
171499,2023-01-20 10:58:30.682135,631739479,1,72,300,0,-136.7736,165.6646,-55.53432
171623,2023-01-20 10:58:30.995306,632071937,1,73,300,0,-134.801,166.782,-55.55277
171723,2023-01-20 10:58:31.329921,632406987,1,74,300,0,-132.7761,167.9051,-55.5805
171826,2023-01-20 10:58:31.662358,632739447,1,75,300,0,-130.7842,169.0259,-55.60598
171950,2023-01-20 10:58:31.994716,633071929,1,76,300,0,-128.7914,170.1571,-55.60974
172050,2023-01-20 10:58:32.336066,633406949,1,77,300,0,-126.8221,171.3243,-55.58418
172152,2023-01-20 10:58:32.662227,633739480,1,78,300,0,-124.8328,172.4842,-55.60135
172276,2023-01-20 10:58:32.994613,634071948,1,79,300,0,-122.793,173.6502,-55.62011
172376,2023-01-20 10:58:33.329733,634406999,1,80,300,0,-120.6767,174.8456,-55.62269
172479,2023-01-20 10:58:33.662163,634739444,1,81,300,0,-118.6198,176.0999,-55.62886
172605,2023-01-20 10:58:33.994634,635071971,1,82,300,0,-116.5475,177.3169,-55.60805
172706,2023-01-20 10:58:34.329663,635406968,1,83,300,0,-114.4981,178.477,-55.59341
172809,2023-01-20 10:58:34.662233,635739508,1,84,300,0,-112.524,179.6046,-55.56659
172932,2023-01-20 10:58:34.994610,636071946,1,85,300,0,-110.55,180.7125,-55.55368
173033,2023-01-20 10:58:35.329704,636406995,1,86,300,0,-108.6343,181.8118,-55.5631
173135,2023-01-20 10:58:35.662173,636739471,1,87,300,0,-106.7049,182.9378,-55.56758
173259,2023-01-20 10:58:35.994619,637071969,1,88,300,0,-104.7203,184.1044,-55.58411
173359,2023-01-20 10:58:36.329643,637406950,1,89,300,0,-102.6798,185.2734,-55.59312
173462,2023-01-20 10:58:36.662196,637739506,1,90,300,0,-100.6893,186.4847,-55.59556
173585,2023-01-20 10:58:36.994611,638071946,1,91,300,0,-98.68037,187.7186,-55.57096
173685,2023-01-20 10:58:37.329655,638406951,1,92,300,0,-96.6456,188.9337,-55.54319
173788,2023-01-20 10:58:37.662164,638739453,1,93,300,0,-94.61426,190.1211,-55.53783
173911,2023-01-20 10:58:37.994692,639072035,1,94,300,0,-92.59069,191.2761,-55.53474
174012,2023-01-20 10:58:38.329675,639406961,1,95,300,0,-90.58858,192.4055,-55.53278
174115,2023-01-20 10:58:38.662196,639739507,1,96,300,0,-88.60243,193.5349,-55.53636
174240,2023-01-20 10:58:38.994654,640071989,1,97,300,0,-86.6038,194.6685,-55.56108
174340,2023-01-20 10:58:39.329631,640406947,1,98,300,0,-84.60922,195.831,-55.60217
174443,2023-01-20 10:58:39.662147,640739449,1,99,300,0,-82.544,196.9985,-55.64226
174567,2023-01-20 10:58:39.994646,641071986,1,100,300,0,-80.45016,198.184,-55.68631
174568,2023-01-20 10:58:39.997367,641074708,1,100,300,2,-179.2088,141.0777,-55.73367
174569,2023-01-20 10:58:39.997393,641074734,1,100,300,2,-177.1913,142.2859,-55.70275
174570,2023-01-20 10:58:39.997406,641074747,1,100,300,2,-175.2107,143.4945,-55.66873
174571,2023-01-20 10:58:39.997480,641074821,1,100,300,2,-173.26,144.6757,-55.64022
174572,2023-01-20 10:58:39.997494,641074834,1,100,300,2,-171.284,145.8303,-55.62847
174573,2023-01-20 10:58:39.997506,641074847,1,100,300,2,-169.2639,146.9774,-55.62491
174574,2023-01-20 10:58:39.997520,641074861,1,100,300,2,-167.2714,148.1218,-55.62713
174575,2023-01-20 10:58:39.997533,641074874,1,100,300,2,-165.2339,149.2694,-55.64576
174576,2023-01-20 10:58:39.997546,641074887,1,100,300,2,-163.13,150.4081,-55.68194
174577,2023-01-20 10:58:39.997561,641074901,1,100,300,2,-161.06,151.5555,-55.70626
174578,2023-01-20 10:58:39.997594,641074935,1,100,300,2,-159.0225,152.7431,-55.72263
174579,2023-01-20 10:58:39.997607,641074948,1,100,300,2,-156.9173,153.9323,-55.71883
174580,2023-01-20 10:58:39.997620,641074961,1,100,300,2,-154.8385,155.102,-55.68694
174581,2023-01-20 10:58:39.997649,641074990,1,100,300,2,-152.763,156.2992,-55.61962
174582,2023-01-20 10:58:39.997662,641075003,1,100,300,2,-150.713,157.5066,-55.54247
174583,2023-01-20 10:58:39.997676,641075017,1,100,300,2,-148.696,158.6598,-55.50259
174584,2023-01-20 10:58:39.997712,641075053,1,100,300,2,-146.73,159.8219,-55.50368
174585,2023-01-20 10:58:39.997728,641075069,1,100,300,2,-144.7664,160.9901,-55.50155
174586,2023-01-20 10:58:39.997741,641075082,1,100,300,2,-142.7945,162.1555,-55.49067
174587,2023-01-20 10:58:39.997754,641075095,1,100,300,2,-140.7835,163.3329,-55.50263
174588,2023-01-20 10:58:39.997768,641075109,1,100,300,2,-138.7536,164.5095,-55.51661
174589,2023-01-20 10:58:39.997781,641075122,1,100,300,2,-136.7736,165.6646,-55.53432
174590,2023-01-20 10:58:39.997794,641075135,1,100,300,2,-134.801,166.782,-55.55277
174591,2023-01-20 10:58:39.997816,641075157,1,100,300,2,-132.7761,167.9051,-55.5805
174592,2023-01-20 10:58:39.997880,641075221,1,100,300,2,-130.7842,169.0259,-55.60598
174593,2023-01-20 10:58:39.997893,641075234,1,100,300,2,-128.7914,170.1571,-55.60974
174594,2023-01-20 10:58:39.997908,641075249,1,100,300,2,-126.8221,171.3243,-55.58418
174595,2023-01-20 10:58:39.997924,641075265,1,100,300,2,-124.8328,172.4842,-55.60135
174596,2023-01-20 10:58:39.997937,641075278,1,100,300,2,-122.793,173.6502,-55.62011
174597,2023-01-20 10:58:39.997950,641075291,1,100,300,2,-120.6767,174.8456,-55.62269
174598,2023-01-20 10:58:39.997963,641075304,1,100,300,2,-118.6198,176.0999,-55.62886
174599,2023-01-20 10:58:39.997977,641075318,1,100,300,2,-116.5475,177.3169,-55.60805
174600,2023-01-20 10:58:39.997994,641075335,1,100,300,2,-114.4981,178.477,-55.59341
174601,2023-01-20 10:58:39.998010,641075351,1,100,300,2,-112.524,179.6046,-55.56659
174602,2023-01-20 10:58:39.998023,641075364,1,100,300,2,-110.55,180.7125,-55.55368
174603,2023-01-20 10:58:39.998036,641075377,1,100,300,2,-108.6343,181.8118,-55.5631
174604,2023-01-20 10:58:39.998050,641075391,1,100,300,2,-106.7049,182.9378,-55.56758
174605,2023-01-20 10:58:39.998063,641075404,1,100,300,2,-104.7203,184.1044,-55.58411
174606,2023-01-20 10:58:39.998076,641075417,1,100,300,2,-102.6798,185.2734,-55.59312
174607,2023-01-20 10:58:39.998089,641075430,1,100,300,2,-100.6893,186.4847,-55.59556
174608,2023-01-20 10:58:39.998117,641075458,1,100,300,2,-98.68037,187.7186,-55.57096
174609,2023-01-20 10:58:39.998130,641075471,1,100,300,2,-96.6456,188.9337,-55.54319
174610,2023-01-20 10:58:39.998143,641075484,1,100,300,2,-94.61426,190.1211,-55.53783
174611,2023-01-20 10:58:39.998157,641075498,1,100,300,2,-92.59069,191.2761,-55.53474
174612,2023-01-20 10:58:39.998170,641075511,1,100,300,2,-90.58858,192.4055,-55.53278
174613,2023-01-20 10:58:39.998183,641075524,1,100,300,2,-88.60243,193.5349,-55.53636
174614,2023-01-20 10:58:39.998196,641075537,1,100,300,2,-86.6038,194.6685,-55.56108
174615,2023-01-20 10:58:39.998210,641075551,1,100,300,2,-84.60922,195.831,-55.60217
174616,2023-01-20 10:58:39.998223,641075564,1,100,300,2,-82.544,196.9985,-55.64226
174717,2023-01-20 10:58:40.329682,641406970,1,52,300,0,-78.34856,199.3916,-55.71997
174819,2023-01-20 10:58:40.662166,641739455,1,53,300,0,-76.31456,200.5884,-55.69934
174943,2023-01-20 10:58:40.994651,642071968,1,54,300,0,-74.24415,201.7328,-55.66021
175043,2023-01-20 10:58:41.309858,642406954,1,55,300,0,-72.20515,202.8974,-55.6262
175145,2023-01-20 10:58:41.642353,642739454,1,56,300,0,-70.1977,204.0254,-55.60352
175269,2023-01-20 10:58:41.974746,643071951,1,57,300,0,-68.19958,205.1777,-55.57361
175370,2023-01-20 10:58:42.309802,643407004,1,58,300,0,-66.20538,206.3378,-55.54966
175472,2023-01-20 10:58:42.642308,643739458,1,59,300,0,-64.2308,207.4667,-55.55587
175596,2023-01-20 10:58:42.974588,644071932,1,60,300,0,-62.22521,208.6093,-55.5773
175696,2023-01-20 10:58:43.309678,644406964,1,61,300,0,-60.20633,209.7935,-55.62859
175799,2023-01-20 10:58:43.642169,644739468,1,62,300,0,-58.28876,210.9793,-55.65663
175925,2023-01-20 10:58:43.974580,645071921,1,63,300,0,-56.28471,212.1621,-55.67718
176025,2023-01-20 10:58:44.309675,645406968,1,64,300,0,-54.18098,213.3403,-55.68249
176128,2023-01-20 10:58:44.642169,645739463,1,65,300,0,-52.05778,214.5219,-55.6888
176252,2023-01-20 10:58:44.974599,646071935,1,66,300,0,-49.91946,215.6948,-55.71054
176353,2023-01-20 10:58:45.309652,646406971,1,67,300,0,-47.81237,216.8557,-55.72088
176455,2023-01-20 10:58:45.642185,646739477,1,68,300,0,-45.79135,218.0155,-55.71096
176578,2023-01-20 10:58:45.974585,647071922,1,69,300,0,-43.83017,219.1582,-55.70638
176679,2023-01-20 10:58:46.309680,647406968,1,70,300,0,-41.83339,220.3042,-55.71018
176782,2023-01-20 10:58:46.642137,647739439,1,71,300,0,-39.8251,221.4578,-55.71077
176905,2023-01-20 10:58:46.974590,648071930,1,72,300,0,-37.76909,222.6304,-55.7232
177006,2023-01-20 10:58:47.309633,648406942,1,73,300,0,-35.74951,223.8559,-55.74523
177110,2023-01-20 10:58:47.642169,648739461,1,74,300,0,-33.75758,225.0686,-55.73474
177233,2023-01-20 10:58:47.974561,649071930,1,75,300,0,-31.8204,226.2758,-55.7238
177333,2023-01-20 10:58:48.309706,649406994,1,76,300,0,-29.87505,227.4839,-55.73975
177436,2023-01-20 10:58:48.642149,649739449,1,77,300,0,-27.93022,228.6275,-55.76936
177562,2023-01-20 10:58:48.974641,650071977,1,78,300,0,-25.93291,229.7742,-55.79825
177662,2023-01-20 10:58:49.309661,650406955,1,79,300,0,-23.85569,230.9268,-55.84233
177765,2023-01-20 10:58:49.642191,650739485,1,80,300,0,-21.7651,232.063,-55.87992
177889,2023-01-20 10:58:49.974566,651071936,1,81,300,0,-19.6258,233.236,-55.88351
177989,2023-01-20 10:58:50.309687,651406985,1,82,300,0,-17.50856,234.4185,-55.82515
178092,2023-01-20 10:58:50.621954,651739455,1,83,300,0,-15.46505,235.5597,-55.76163
178216,2023-01-20 10:58:50.954428,652071991,1,84,300,0,-13.40567,236.6891,-55.69786
178316,2023-01-20 10:58:51.289336,652406942,1,85,300,0,-11.3884,237.8566,-55.63575
178419,2023-01-20 10:58:51.621931,652739499,1,86,300,0,-9.411886,239.0272,-55.60186
178542,2023-01-20 10:58:51.954260,653071938,1,87,300,0,-7.383794,240.215,-55.6137
178642,2023-01-20 10:58:52.289267,653406951,1,88,300,0,-5.386179,241.4241,-55.62409
178744,2023-01-20 10:58:52.621799,653739472,1,89,300,0,-3.461136,242.5978,-55.61176
178868,2023-01-20 10:58:52.954376,654071982,1,90,300,0,-1.57883,243.7434,-55.5643
178969,2023-01-20 10:58:53.289253,654406959,1,91,300,0,0.4079118,244.8812,-55.54666
179072,2023-01-20 10:58:53.621831,654739520,1,92,300,0,2.440329,246.002,-55.60412
179198,2023-01-20 10:58:53.954136,655071932,1,93,300,0,4.518996,247.1561,-55.65471
179298,2023-01-20 10:58:54.289278,655406965,1,94,300,0,6.600309,248.3155,-55.66506
179400,2023-01-20 10:58:54.621787,655739471,1,95,300,0,8.667992,249.4826,-55.64592
179525,2023-01-20 10:58:54.954235,656071947,1,96,300,0,10.72796,250.6823,-55.62112
179626,2023-01-20 10:58:55.289261,656406963,1,97,300,0,12.77754,251.8901,-55.60448
179728,2023-01-20 10:58:55.621806,656739472,1,98,300,0,14.77364,253.0706,-55.59118
179852,2023-01-20 10:58:55.954152,657071943,1,99,300,0,16.70859,254.2392,-55.60266
179952,2023-01-20 10:58:56.289255,657406951,1,100,300,0,18.67789,255.4208,-55.61687
180054,2023-01-20 10:58:56.621760,657739477,1,101,300,0,20.64499,256.5547,-55.64161
180055,2023-01-20 10:58:56.624724,657742441,1,101,300,2,-78.34856,199.3916,-55.71997
180056,2023-01-20 10:58:56.624738,657742454,1,101,300,2,-76.31456,200.5884,-55.69934
180057,2023-01-20 10:58:56.624750,657742467,1,101,300,2,-74.24415,201.7328,-55.66021
180058,2023-01-20 10:58:56.624763,657742480,1,101,300,2,-72.20515,202.8974,-55.6262
180059,2023-01-20 10:58:56.624777,657742494,1,101,300,2,-70.1977,204.0254,-55.60352
180060,2023-01-20 10:58:56.624790,657742507,1,101,300,2,-68.19958,205.1777,-55.57361
180061,2023-01-20 10:58:56.624803,657742520,1,101,300,2,-66.20538,206.3378,-55.54966
180062,2023-01-20 10:58:56.624817,657742534,1,101,300,2,-64.2308,207.4667,-55.55587
180063,2023-01-20 10:58:56.624830,657742547,1,101,300,2,-62.22521,208.6093,-55.5773
180064,2023-01-20 10:58:56.624843,657742560,1,101,300,2,-60.20633,209.7935,-55.62859
180065,2023-01-20 10:58:56.624856,657742573,1,101,300,2,-58.28876,210.9793,-55.65663
180066,2023-01-20 10:58:56.624870,657742587,1,101,300,2,-56.28471,212.1621,-55.67718
180067,2023-01-20 10:58:56.624883,657742600,1,101,300,2,-54.18098,213.3403,-55.68249
180068,2023-01-20 10:58:56.624900,657742617,1,101,300,2,-52.05778,214.5219,-55.6888
180069,2023-01-20 10:58:56.624913,657742630,1,101,300,2,-49.91946,215.6948,-55.71054
180070,2023-01-20 10:58:56.624928,657742644,1,101,300,2,-47.81237,216.8557,-55.72088
180071,2023-01-20 10:58:56.624940,657742657,1,101,300,2,-45.79135,218.0155,-55.71096
180072,2023-01-20 10:58:56.624954,657742670,1,101,300,2,-43.83017,219.1582,-55.70638
180073,2023-01-20 10:58:56.624967,657742684,1,101,300,2,-41.83339,220.3042,-55.71018
180074,2023-01-20 10:58:56.624980,657742697,1,101,300,2,-39.8251,221.4578,-55.71077
