LineNo,UTC_Approx,TimeUS,Vcc,VServo,Flags,AccFlags,Safety,MTemp,MVolt,MVmin,MVmax
127388,2023-01-20 10:56:17.087204,497863877,0,0,4,4,6,0,0,0,0
127418,2023-01-20 10:56:17.187178,497963831,0,0,4,4,6,0,0,0,0
127451,2023-01-20 10:56:17.287119,498063774,0,0,4,4,6,0,0,0,0
127482,2023-01-20 10:56:17.387091,498163751,0,0,4,4,6,0,0,0,0
127517,2023-01-20 10:56:17.479221,498263749,0,0,4,4,6,0,0,0,0
127547,2023-01-20 10:56:17.570266,498363834,0,0,4,4,6,0,0,0,0
127581,2023-01-20 10:56:17.667347,498463882,0,0,4,4,6,0,0,0,0
127613,2023-01-20 10:56:17.767267,498563823,0,0,4,4,6,0,0,0,0
127648,2023-01-20 10:56:17.867190,498663777,0,0,4,4,6,0,0,0,0
127681,2023-01-20 10:56:17.967126,498763748,0,0,4,4,6,0,0,0,0
127715,2023-01-20 10:56:18.067003,498863752,0,0,4,4,6,0,0,0,0
127745,2023-01-20 10:56:18.166901,498963822,0,0,4,4,6,0,0,0,0
127778,2023-01-20 10:56:18.266804,499063778,0,0,4,4,6,0,0,0,0
127809,2023-01-20 10:56:18.366874,499163844,0,0,4,4,6,0,0,0,0
127844,2023-01-20 10:56:18.466845,499263819,0,0,4,4,6,0,0,0,0
127874,2023-01-20 10:56:18.566854,499363836,0,0,4,4,6,0,0,0,0
127908,2023-01-20 10:56:18.666770,499463746,0,0,4,4,6,0,0,0,0
127939,2023-01-20 10:56:18.766878,499563841,0,0,4,4,6,0,0,0,0
127976,2023-01-20 10:56:18.866839,499663817,0,0,4,4,6,0,0,0,0
128010,2023-01-20 10:56:18.966837,499763844,0,0,4,4,6,0,0,0,0
128044,2023-01-20 10:56:19.066830,499863831,0,0,4,4,6,0,0,0,0
128074,2023-01-20 10:56:19.166774,499963752,0,0,4,4,6,0,0,0,0
128107,2023-01-20 10:56:19.266839,500063820,0,0,4,4,6,0,0,0,0
128138,2023-01-20 10:56:19.366829,500163826,0,0,4,4,6,0,0,0,0
128173,2023-01-20 10:56:19.466842,500263821,0,0,4,4,6,0,0,0,0
128203,2023-01-20 10:56:19.566884,500363829,0,0,4,4,6,0,0,0,0
128237,2023-01-20 10:56:19.667046,500463880,0,0,4,4,6,0,0,0,0
128268,2023-01-20 10:56:19.767094,500563778,0,0,4,4,6,0,0,0,0
128303,2023-01-20 10:56:19.867080,500663742,0,0,4,4,6,0,0,0,0
128336,2023-01-20 10:56:19.967073,500763775,0,0,4,4,6,0,0,0,0
128370,2023-01-20 10:56:20.067387,500864093,0,0,4,4,6,0,0,0,0
128400,2023-01-20 10:56:20.167399,500964092,0,0,4,4,6,0,0,0,0
128433,2023-01-20 10:56:20.267452,501064127,0,0,4,4,6,0,0,0,0
128464,2023-01-20 10:56:20.367419,501164074,0,0,4,4,6,0,0,0,0
128499,2023-01-20 10:56:20.467409,501264065,0,0,4,4,6,0,0,0,0
128529,2023-01-20 10:56:20.567432,501364099,0,0,4,4,6,0,0,0,0
128563,2023-01-20 10:56:20.667428,501464089,0,0,4,4,6,0,0,0,0
128594,2023-01-20 10:56:20.767431,501564077,0,0,4,4,6,0,0,0,0
128629,2023-01-20 10:56:20.867420,501664093,0,0,4,4,6,0,0,0,0
128662,2023-01-20 10:56:20.967392,501764112,0,0,4,4,6,0,0,0,0
128697,2023-01-20 10:56:21.067388,501864099,0,0,4,4,6,0,0,0,0
128727,2023-01-20 10:56:21.167402,501964077,0,0,4,4,6,0,0,0,0
128760,2023-01-20 10:56:21.267121,502063776,0,0,4,4,6,0,0,0,0
128791,2023-01-20 10:56:21.367141,502163784,0,0,4,4,6,0,0,0,0
128826,2023-01-20 10:56:21.467152,502263816,0,0,4,4,6,0,0,0,0
128856,2023-01-20 10:56:21.567181,502363883,0,0,4,4,6,0,0,0,0
128890,2023-01-20 10:56:21.667119,502463816,0,0,4,4,6,0,0,0,0
128921,2023-01-20 10:56:21.767081,502563752,0,0,4,4,6,0,0,0,0
128956,2023-01-20 10:56:21.867137,502663821,0,0,4,4,6,0,0,0,0
128988,2023-01-20 10:56:21.967115,502763829,0,0,4,4,6,0,0,0,0
129023,2023-01-20 10:56:22.067130,502863846,0,0,4,4,6,0,0,0,0
129053,2023-01-20 10:56:22.167073,502963777,0,0,4,4,6,0,0,0,0
129086,2023-01-20 10:56:22.267190,503063869,0,0,4,4,6,0,0,0,0
129117,2023-01-20 10:56:22.367408,503164056,0,0,4,4,6,0,0,0,0
129152,2023-01-20 10:56:22.467415,503264061,0,0,4,4,6,0,0,0,0
129182,2023-01-20 10:56:22.567421,503364079,0,0,4,4,6,0,0,0,0
129216,2023-01-20 10:56:22.667423,503464094,0,0,4,4,6,0,0,0,0
129247,2023-01-20 10:56:22.767390,503564074,0,0,4,4,6,0,0,0,0
129283,2023-01-20 10:56:22.867442,503664143,0,0,4,4,6,0,0,0,0
129315,2023-01-20 10:56:22.967368,503764088,0,0,4,4,6,0,0,0,0
129350,2023-01-20 10:56:23.067404,503864101,0,0,4,4,6,0,0,0,0
129380,2023-01-20 10:56:23.167404,503964057,0,0,4,4,6,0,0,0,0
129414,2023-01-20 10:56:23.267108,504063747,0,0,4,4,6,0,0,0,0
129445,2023-01-20 10:56:23.367107,504163746,0,0,4,4,6,0,0,0,0
129480,2023-01-20 10:56:23.467134,504263780,0,0,4,4,6,0,0,0,0
129510,2023-01-20 10:56:23.567224,504363880,0,0,4,4,6,0,0,0,0
129544,2023-01-20 10:56:23.667165,504463829,0,0,4,4,6,0,0,0,0
129575,2023-01-20 10:56:23.767154,504563826,0,0,4,4,6,0,0,0,0
129613,2023-01-20 10:56:23.867157,504663837,0,0,4,4,6,0,0,0,0
129645,2023-01-20 10:56:23.967062,504763750,0,0,4,4,6,0,0,0,0
129680,2023-01-20 10:56:24.067136,504863830,0,0,4,4,6,0,0,0,0
129710,2023-01-20 10:56:24.167180,504963878,0,0,4,4,6,0,0,0,0
129743,2023-01-20 10:56:24.267105,505063783,0,0,4,4,6,0,0,0,0
129774,2023-01-20 10:56:24.367176,505163822,0,0,4,4,6,0,0,0,0
129809,2023-01-20 10:56:24.467173,505263829,0,0,4,4,6,0,0,0,0
129839,2023-01-20 10:56:24.567145,505363830,0,0,4,4,6,0,0,0,0
129873,2023-01-20 10:56:24.667392,505464084,0,0,4,4,6,0,0,0,0
129904,2023-01-20 10:56:24.767401,505564088,0,0,4,4,6,0,0,0,0
129939,2023-01-20 10:56:24.867049,505663843,0,0,4,4,6,0,0,0,0
129971,2023-01-20 10:56:24.966792,505763747,0,0,4,4,6,0,0,0,0
130006,2023-01-20 10:56:25.066946,505863838,0,0,4,4,6,0,0,0,0
130036,2023-01-20 10:56:25.167062,505963779,0,0,4,4,6,0,0,0,0
130068,2023-01-20 10:56:25.267177,506063831,0,0,4,4,6,0,0,0,0
130100,2023-01-20 10:56:25.367185,506163831,0,0,4,4,6,0,0,0,0
130135,2023-01-20 10:56:25.467188,506263849,0,0,4,4,6,0,0,0,0
130165,2023-01-20 10:56:25.567409,506364098,0,0,4,4,6,0,0,0,0
130199,2023-01-20 10:56:25.667413,506464086,0,0,4,4,6,0,0,0,0
130230,2023-01-20 10:56:25.767451,506564088,0,0,4,4,6,0,0,0,0
130265,2023-01-20 10:56:25.861363,506664095,0,0,4,4,6,0,0,0,0
130297,2023-01-20 10:56:25.952302,506764084,0,0,4,4,6,0,0,0,0
130332,2023-01-20 10:56:26.052512,506863816,0,0,4,4,6,0,0,0,0
130362,2023-01-20 10:56:26.163574,506963827,0,0,4,4,6,0,0,0,0
130395,2023-01-20 10:56:26.267011,507063747,0,0,4,4,6,0,0,0,0
130426,2023-01-20 10:56:26.366847,507163742,0,0,4,4,6,0,0,0,0
130461,2023-01-20 10:56:26.466869,507263822,0,0,4,4,6,0,0,0,0
130491,2023-01-20 10:56:26.566884,507363845,0,0,4,4,6,0,0,0,0
130525,2023-01-20 10:56:26.666853,507463832,0,0,4,4,6,0,0,0,0
130556,2023-01-20 10:56:26.766778,507563780,0,0,4,4,6,0,0,0,0
130591,2023-01-20 10:56:26.866920,507663827,0,0,4,4,6,0,0,0,0
130623,2023-01-20 10:56:26.966990,507763744,0,0,4,4,6,0,0,0,0
130658,2023-01-20 10:56:27.061111,507863849,0,0,4,4,6,0,0,0,0
130688,2023-01-20 10:56:27.152109,507963831,0,0,4,4,6,0,0,0,0
130721,2023-01-20 10:56:27.252553,508063826,0,0,4,4,6,0,0,0,0
130752,2023-01-20 10:56:27.363484,508163829,0,0,4,4,6,0,0,0,0
130787,2023-01-20 10:56:27.460909,508263822,0,0,4,4,6,0,0,0,0
130818,2023-01-20 10:56:27.551677,508363776,0,0,4,4,6,0,0,0,0
130852,2023-01-20 10:56:27.646840,508463836,0,0,4,4,6,0,0,0,0
130883,2023-01-20 10:56:27.746814,508563822,0,0,4,4,6,0,0,0,0
130918,2023-01-20 10:56:27.846917,508663845,0,0,4,4,6,0,0,0,0
130951,2023-01-20 10:56:27.947335,508764079,0,0,4,4,6,0,0,0,0
130986,2023-01-20 10:56:28.047505,508864148,0,0,4,4,6,0,0,0,0
131016,2023-01-20 10:56:28.147434,508964067,0,0,4,4,6,0,0,0,0
131049,2023-01-20 10:56:28.247466,509064078,0,0,4,4,6,0,0,0,0
131080,2023-01-20 10:56:28.347492,509164070,0,0,4,4,6,0,0,0,0
131115,2023-01-20 10:56:28.447504,509264092,0,0,4,4,6,0,0,0,0
131145,2023-01-20 10:56:28.547450,509364096,0,0,4,4,6,0,0,0,0
131179,2023-01-20 10:56:28.647427,509464094,0,0,4,4,6,0,0,0,0
131210,2023-01-20 10:56:28.747466,509564113,0,0,4,4,6,0,0,0,0
131245,2023-01-20 10:56:28.847616,509664260,0,0,4,4,6,0,0,0,0
131279,2023-01-20 10:56:28.947410,509764070,0,0,4,4,6,0,0,0,0
131314,2023-01-20 10:56:29.047459,509864124,0,0,4,4,6,0,0,0,0
131344,2023-01-20 10:56:29.147425,509964085,0,0,4,4,6,0,0,0,0
131377,2023-01-20 10:56:29.247408,510064067,0,0,4,4,6,0,0,0,0
131408,2023-01-20 10:56:29.347463,510164127,0,0,4,4,6,0,0,0,0
131443,2023-01-20 10:56:29.447417,510264088,0,0,4,4,6,0,0,0,0
131473,2023-01-20 10:56:29.547423,510364103,0,0,4,4,6,0,0,0,0
131508,2023-01-20 10:56:29.647433,510464100,0,0,4,4,6,0,0,0,0
131539,2023-01-20 10:56:29.747433,510564066,0,0,4,4,6,0,0,0,0
131574,2023-01-20 10:56:29.847456,510664075,0,0,4,4,6,0,0,0,0
131607,2023-01-20 10:56:29.947443,510764073,0,0,4,4,6,0,0,0,0
131641,2023-01-20 10:56:30.047609,510864259,0,0,4,4,6,0,0,0,0
131671,2023-01-20 10:56:30.147388,510964069,0,0,4,4,6,0,0,0,0
131704,2023-01-20 10:56:30.247400,511064091,0,0,4,4,6,0,0,0,0
131735,2023-01-20 10:56:30.347097,511163775,0,0,4,4,6,0,0,0,0
131770,2023-01-20 10:56:30.447098,511263772,0,0,4,4,6,0,0,0,0
131800,2023-01-20 10:56:30.547156,511363836,0,0,4,4,6,0,0,0,0
131834,2023-01-20 10:56:30.647153,511463836,0,0,4,4,6,0,0,0,0
131865,2023-01-20 10:56:30.747185,511563867,0,0,4,4,6,0,0,0,0
131900,2023-01-20 10:56:30.847162,511663848,0,0,4,4,6,0,0,0,0
131933,2023-01-20 10:56:30.947078,511763774,0,0,4,4,6,0,0,0,0
131967,2023-01-20 10:56:31.047090,511863781,0,0,4,4,6,0,0,0,0
131997,2023-01-20 10:56:31.147084,511963751,0,0,4,4,6,0,0,0,0
132030,2023-01-20 10:56:31.247169,512063830,0,0,4,4,6,0,0,0,0
132061,2023-01-20 10:56:31.347183,512163860,0,0,4,4,6,0,0,0,0
132096,2023-01-20 10:56:31.447155,512263835,0,0,4,4,6,0,0,0,0
132126,2023-01-20 10:56:31.547168,512363836,0,0,4,4,6,0,0,0,0
132160,2023-01-20 10:56:31.647086,512463818,0,0,4,4,6,0,0,0,0
132191,2023-01-20 10:56:31.746897,512563776,0,0,4,4,6,0,0,0,0
132227,2023-01-20 10:56:31.847159,512664136,0,0,4,4,6,0,0,0,0
132260,2023-01-20 10:56:31.947114,512764132,0,0,4,4,6,0,0,0,0
132294,2023-01-20 10:56:32.047246,512864273,0,0,4,4,6,0,0,0,0
132324,2023-01-20 10:56:32.147106,512964109,0,0,4,4,6,0,0,0,0
132357,2023-01-20 10:56:32.247136,513064122,0,0,4,4,6,0,0,0,0
132437,2023-01-20 10:56:32.347143,513164120,0,0,4,4,6,0,0,0,0
132472,2023-01-20 10:56:32.447166,513264139,0,0,4,4,6,0,0,0,0
132502,2023-01-20 10:56:32.547177,513364149,0,0,4,4,6,0,0,0,0
132536,2023-01-20 10:56:32.647278,513464261,0,0,4,4,6,0,0,0,0
132567,2023-01-20 10:56:32.747136,513564142,0,0,4,4,6,0,0,0,0
132602,2023-01-20 10:56:32.846932,513664140,0,0,4,4,6,0,0,0,0
132635,2023-01-20 10:56:32.946522,513764134,0,0,4,4,6,0,0,0,0
132670,2023-01-20 10:56:33.046660,513864467,0,0,4,4,6,0,0,0,0
132700,2023-01-20 10:56:33.146705,513964468,0,0,4,4,6,0,0,0,0
132733,2023-01-20 10:56:33.246728,514064469,0,0,4,4,6,0,0,0,0
132763,2023-01-20 10:56:33.346764,514164509,0,0,4,4,6,0,0,0,0
132798,2023-01-20 10:56:33.446739,514264478,0,0,4,4,6,0,0,0,0
132828,2023-01-20 10:56:33.546752,514364473,0,0,4,4,6,0,0,0,0
132862,2023-01-20 10:56:33.646783,514464488,0,0,4,4,6,0,0,0,0
132893,2023-01-20 10:56:33.746766,514564457,0,0,4,4,6,0,0,0,0
132929,2023-01-20 10:56:33.846741,514664466,0,0,4,4,6,0,0,0,0
132965,2023-01-20 10:56:33.946701,514764513,0,0,4,4,6,0,0,0,0
132999,2023-01-20 10:56:34.046633,514864461,0,0,4,4,6,0,0,0,0
133029,2023-01-20 10:56:34.146684,514964446,0,0,4,4,6,0,0,0,0
133062,2023-01-20 10:56:34.246738,515064458,0,0,4,4,6,0,0,0,0
133093,2023-01-20 10:56:34.346767,515164473,0,0,4,4,6,0,0,0,0
133128,2023-01-20 10:56:34.446778,515264482,0,0,4,4,6,0,0,0,0
133158,2023-01-20 10:56:34.546769,515364488,0,0,4,4,6,0,0,0,0
133192,2023-01-20 10:56:34.646792,515464511,0,0,4,4,6,0,0,0,0
133223,2023-01-20 10:56:34.746753,515564455,0,0,4,4,6,0,0,0,0
133258,2023-01-20 10:56:34.846740,515664467,0,0,4,4,6,0,0,0,0
133291,2023-01-20 10:56:34.946652,515764448,0,0,4,4,6,0,0,0,0
133325,2023-01-20 10:56:35.046659,515864471,0,0,4,4,6,0,0,0,0
133355,2023-01-20 10:56:35.146682,515964450,0,0,4,4,6,0,0,0,0
133388,2023-01-20 10:56:35.246739,516064492,0,0,4,4,6,0,0,0,0
133419,2023-01-20 10:56:35.346688,516164459,0,0,4,4,6,0,0,0,0
133454,2023-01-20 10:56:35.446690,516264457,0,0,4,4,6,0,0,0,0
133484,2023-01-20 10:56:35.546738,516364475,0,0,4,4,6,0,0,0,0
133518,2023-01-20 10:56:35.646751,516464466,0,0,4,4,6,0,0,0,0
133549,2023-01-20 10:56:35.746776,516564477,0,0,4,4,6,0,0,0,0
133584,2023-01-20 10:56:35.842643,516664479,0,0,4,4,6,0,0,0,0
133617,2023-01-20 10:56:35.933813,516764506,0,0,4,4,6,0,0,0,0
133651,2023-01-20 10:56:36.027370,516864484,0,0,4,4,6,0,0,0,0
133682,2023-01-20 10:56:36.127379,516964462,0,0,4,4,6,0,0,0,0
133715,2023-01-20 10:56:36.227406,517064472,0,0,4,4,6,0,0,0,0
133746,2023-01-20 10:56:36.327369,517164458,0,0,4,4,6,0,0,0,0
133781,2023-01-20 10:56:36.427341,517264448,0,0,4,4,6,0,0,0,0
133811,2023-01-20 10:56:36.527414,517364526,0,0,4,4,6,0,0,0,0
133845,2023-01-20 10:56:36.627339,517464475,0,0,4,4,6,0,0,0,0
133876,2023-01-20 10:56:36.727241,517564455,0,0,4,4,6,0,0,0,0
133911,2023-01-20 10:56:36.827198,517664468,0,0,4,4,6,0,0,0,0
133944,2023-01-20 10:56:36.927210,517764476,0,0,4,4,6,0,0,0,0
133978,2023-01-20 10:56:37.027221,517864481,0,0,4,4,6,0,0,0,0
134008,2023-01-20 10:56:37.127221,517964469,0,0,4,4,6,0,0,0,0
134041,2023-01-20 10:56:37.227268,518064512,0,0,4,4,6,0,0,0,0
134072,2023-01-20 10:56:37.327209,518164469,0,0,4,4,6,0,0,0,0
134107,2023-01-20 10:56:37.427209,518264482,0,0,4,4,6,0,0,0,0
134137,2023-01-20 10:56:37.527209,518364481,0,0,4,4,6,0,0,0,0
134171,2023-01-20 10:56:37.627213,518464463,0,0,4,4,6,0,0,0,0
134202,2023-01-20 10:56:37.727283,518564451,0,0,4,4,6,0,0,0,0
134237,2023-01-20 10:56:37.827327,518664465,0,0,4,4,6,0,0,0,0
134270,2023-01-20 10:56:37.927205,518764454,0,0,4,4,6,0,0,0,0
134304,2023-01-20 10:56:38.027155,518864482,0,0,4,4,6,0,0,0,0
134335,2023-01-20 10:56:38.127145,518964466,0,0,4,4,6,0,0,0,0
134369,2023-01-20 10:56:38.227148,519064465,0,0,4,4,6,0,0,0,0
134400,2023-01-20 10:56:38.327146,519164466,0,0,4,4,6,0,0,0,0
134435,2023-01-20 10:56:38.427148,519264470,0,0,4,4,6,0,0,0,0
134465,2023-01-20 10:56:38.527198,519364517,0,0,4,4,6,0,0,0,0
134499,2023-01-20 10:56:38.627167,519464490,0,0,4,4,6,0,0,0,0
134530,2023-01-20 10:56:38.727112,519564458,0,0,4,4,6,0,0,0,0
134565,2023-01-20 10:56:38.827094,519664456,0,0,4,4,6,0,0,0,0
134600,2023-01-20 10:56:38.927105,519764465,0,0,4,4,6,0,0,0,0
134634,2023-01-20 10:56:39.027114,519864467,0,0,4,4,6,0,0,0,0
134664,2023-01-20 10:56:39.127109,519964440,0,0,4,4,6,0,0,0,0
134697,2023-01-20 10:56:39.227178,520064499,0,0,4,4,6,0,0,0,0
134728,2023-01-20 10:56:39.327117,520164459,0,0,4,4,6,0,0,0,0
134763,2023-01-20 10:56:39.427097,520264448,0,0,4,4,6,0,0,0,0
134793,2023-01-20 10:56:39.527141,520364467,0,0,4,4,6,0,0,0,0
134827,2023-01-20 10:56:39.627171,520464479,0,0,4,4,6,0,0,0,0
134858,2023-01-20 10:56:39.727150,520564462,0,0,4,4,6,0,0,0,0
134893,2023-01-20 10:56:39.827198,520664519,0,0,4,4,6,0,0,0,0
134926,2023-01-20 10:56:39.927117,520764465,0,0,4,4,6,0,0,0,0
134960,2023-01-20 10:56:40.027133,520864490,0,0,4,4,6,0,0,0,0
134990,2023-01-20 10:56:40.127150,520964472,0,0,4,4,6,0,0,0,0
135023,2023-01-20 10:56:40.227163,521064462,0,0,4,4,6,0,0,0,0
135054,2023-01-20 10:56:40.327146,521164451,0,0,4,4,6,0,0,0,0
135090,2023-01-20 10:56:40.427147,521264458,0,0,4,4,6,0,0,0,0
135120,2023-01-20 10:56:40.527200,521364515,0,0,4,4,6,0,0,0,0
135154,2023-01-20 10:56:40.627151,521464469,0,0,4,4,6,0,0,0,0
135185,2023-01-20 10:56:40.727136,521564453,0,0,4,4,6,0,0,0,0
135220,2023-01-20 10:56:40.827140,521664462,0,0,4,4,6,0,0,0,0
135253,2023-01-20 10:56:40.927120,521764463,0,0,4,4,6,0,0,0,0
135287,2023-01-20 10:56:41.027125,521864480,0,0,4,4,6,0,0,0,0
135317,2023-01-20 10:56:41.127163,521964502,0,0,4,4,6,0,0,0,0
135350,2023-01-20 10:56:41.227148,522064479,0,0,4,4,6,0,0,0,0
135381,2023-01-20 10:56:41.327125,522164472,0,0,4,4,6,0,0,0,0
135416,2023-01-20 10:56:41.427096,522264449,0,0,4,4,6,0,0,0,0
135446,2023-01-20 10:56:41.527148,522364478,0,0,4,4,6,0,0,0,0
135480,2023-01-20 10:56:41.627143,522464456,0,0,4,4,6,0,0,0,0
135511,2023-01-20 10:56:41.727134,522564447,0,0,4,4,6,0,0,0,0
135546,2023-01-20 10:56:41.827205,522664531,0,0,4,4,6,0,0,0,0
135579,2023-01-20 10:56:41.927087,522764460,0,0,4,4,6,0,0,0,0
135613,2023-01-20 10:56:42.027065,522864459,0,0,4,4,6,0,0,0,0
135643,2023-01-20 10:56:42.127141,522964486,0,0,4,4,6,0,0,0,0
135676,2023-01-20 10:56:42.227170,523064481,0,0,4,4,6,0,0,0,0
135707,2023-01-20 10:56:42.327151,523164464,0,0,4,4,6,0,0,0,0
135742,2023-01-20 10:56:42.427203,523264519,0,0,4,4,6,0,0,0,0
135773,2023-01-20 10:56:42.527179,523364498,0,0,4,4,6,0,0,0,0
135807,2023-01-20 10:56:42.627148,523464468,0,0,4,4,6,0,0,0,0
135838,2023-01-20 10:56:42.727142,523564458,0,0,4,4,6,0,0,0,0
135873,2023-01-20 10:56:42.827160,523664479,0,0,4,4,6,0,0,0,0
135906,2023-01-20 10:56:42.927103,523764443,0,0,4,4,6,0,0,0,0
135940,2023-01-20 10:56:43.027105,523864455,0,0,4,4,6,0,0,0,0
135970,2023-01-20 10:56:43.127187,523964519,0,0,4,4,6,0,0,0,0
136004,2023-01-20 10:56:43.227135,524064453,0,0,4,4,6,0,0,0,0
136035,2023-01-20 10:56:43.327155,524164469,0,0,4,4,6,0,0,0,0
136070,2023-01-20 10:56:43.427166,524264477,0,0,4,4,6,0,0,0,0
136100,2023-01-20 10:56:43.527166,524364478,0,0,4,4,6,0,0,0,0
136134,2023-01-20 10:56:43.627163,524464477,0,0,4,4,6,0,0,0,0
136165,2023-01-20 10:56:43.727185,524564503,0,0,4,4,6,0,0,0,0
136203,2023-01-20 10:56:43.827133,524664466,0,0,4,4,6,0,0,0,0
136238,2023-01-20 10:56:43.927080,524764458,0,0,4,4,6,0,0,0,0
136272,2023-01-20 10:56:44.027066,524864463,0,0,4,4,6,0,0,0,0
136302,2023-01-20 10:56:44.127095,524964442,0,0,4,4,6,0,0,0,0
136335,2023-01-20 10:56:44.227153,525064461,0,0,4,4,6,0,0,0,0
136366,2023-01-20 10:56:44.327167,525164469,0,0,4,4,6,0,0,0,0
136401,2023-01-20 10:56:44.427212,525264519,0,0,4,4,6,0,0,0,0
136431,2023-01-20 10:56:44.527144,525364484,0,0,4,4,6,0,0,0,0
136465,2023-01-20 10:56:44.627121,525464476,0,0,4,4,6,0,0,0,0
136497,2023-01-20 10:56:44.727146,525564468,0,0,4,4,6,0,0,0,0
136532,2023-01-20 10:56:44.827147,525664453,0,0,4,4,6,0,0,0,0
136565,2023-01-20 10:56:44.927115,525764451,0,0,4,4,6,0,0,0,0
136599,2023-01-20 10:56:45.027164,525864514,0,0,4,4,6,0,0,0,0
136629,2023-01-20 10:56:45.127143,525964465,0,0,4,4,6,0,0,0,0
136662,2023-01-20 10:56:45.227143,526064449,0,0,4,4,6,0,0,0,0
136693,2023-01-20 10:56:45.327150,526164470,0,0,4,4,6,0,0,0,0
136728,2023-01-20 10:56:45.427145,526264473,0,0,4,4,6,0,0,0,0
136758,2023-01-20 10:56:45.527155,526364477,0,0,4,4,6,0,0,0,0
136792,2023-01-20 10:56:45.627158,526464476,0,0,4,4,6,0,0,0,0
136822,2023-01-20 10:56:45.727203,526564523,0,0,4,4,6,0,0,0,0
136857,2023-01-20 10:56:45.827146,526664472,0,0,4,4,6,0,0,0,0
136890,2023-01-20 10:56:45.927115,526764458,0,0,4,4,6,0,0,0,0
136924,2023-01-20 10:56:46.027118,526864465,0,0,4,4,6,0,0,0,0
136954,2023-01-20 10:56:46.127139,526964452,0,0,4,4,6,0,0,0,0
136987,2023-01-20 10:56:46.224744,527064486,0,0,4,4,6,0,0,0,0
137018,2023-01-20 10:56:46.315760,527164526,0,0,4,4,6,0,0,0,0
137053,2023-01-20 10:56:46.407353,527264472,0,0,4,4,6,0,0,0,0
137083,2023-01-20 10:56:46.507352,527364481,0,0,4,4,6,0,0,0,0
137117,2023-01-20 10:56:46.607332,527464471,0,0,4,4,6,0,0,0,0
137148,2023-01-20 10:56:46.707300,527564446,0,0,4,4,6,0,0,0,0
137184,2023-01-20 10:56:46.807322,527664477,0,0,4,4,6,0,0,0,0
137217,2023-01-20 10:56:46.907270,527764460,0,0,4,4,6,0,0,0,0
137251,2023-01-20 10:56:47.007296,527864514,0,0,4,4,6,0,0,0,0
137281,2023-01-20 10:56:47.107305,527964459,0,0,4,4,6,0,0,0,0
137314,2023-01-20 10:56:47.207383,528064481,0,0,4,4,6,0,0,0,0
137345,2023-01-20 10:56:47.307305,528164463,0,0,4,4,6,0,0,0,0
137380,2023-01-20 10:56:47.407268,528264482,0,0,4,4,6,0,0,0,0
137410,2023-01-20 10:56:47.507262,528364493,0,0,4,4,6,0,0,0,0
137444,2023-01-20 10:56:47.607258,528464503,0,0,4,4,6,0,0,0,0
137475,2023-01-20 10:56:47.707224,528564455,0,0,4,4,6,0,0,0,0
137510,2023-01-20 10:56:47.807248,528664474,0,0,4,4,6,0,0,0,0
137543,2023-01-20 10:56:47.907108,528764448,0,0,4,4,6,0,0,0,0
137577,2023-01-20 10:56:48.007817,528864476,0,0,4,4,6,0,0,0,0
137607,2023-01-20 10:56:48.118994,528964456,0,0,4,4,6,0,0,0,0
137640,2023-01-20 10:56:48.224686,529064457,0,0,4,4,6,0,0,0,0
137672,2023-01-20 10:56:48.315644,529164508,0,0,4,4,6,0,0,0,0
137707,2023-01-20 10:56:48.407187,529264485,0,0,4,4,6,0,0,0,0
137737,2023-01-20 10:56:48.507166,529364471,0,0,4,4,6,0,0,0,0
137771,2023-01-20 10:56:48.607144,529464457,0,0,4,4,6,0,0,0,0
137802,2023-01-20 10:56:48.707123,529564454,0,0,4,4,6,0,0,0,0
137837,2023-01-20 10:56:48.807103,529664452,0,0,4,4,6,0,0,0,0
137921,2023-01-20 10:56:48.907124,529764498,0,0,4,4,6,0,0,0,0
137956,2023-01-20 10:56:49.007073,529864468,0,0,4,4,6,0,0,0,0
137986,2023-01-20 10:56:49.107090,529964449,0,0,4,4,6,0,0,0,0
138019,2023-01-20 10:56:49.207149,530064474,0,0,4,4,6,0,0,0,0
138050,2023-01-20 10:56:49.307144,530164474,0,0,4,4,6,0,0,0,0
138085,2023-01-20 10:56:49.407137,530264471,0,0,4,4,6,0,0,0,0
138115,2023-01-20 10:56:49.507157,530364488,0,0,4,4,6,0,0,0,0
138149,2023-01-20 10:56:49.607193,530464523,0,0,4,4,6,0,0,0,0
138180,2023-01-20 10:56:49.707108,530564443,0,0,4,4,6,0,0,0,0
138215,2023-01-20 10:56:49.807130,530664473,0,0,4,4,6,0,0,0,0
138248,2023-01-20 10:56:49.907055,530764454,0,0,4,4,6,0,0,0,0
138282,2023-01-20 10:56:50.007012,530864459,0,0,4,4,6,0,0,0,0
138312,2023-01-20 10:56:50.107080,530964464,0,0,4,4,6,0,0,0,0
138345,2023-01-20 10:56:50.207168,531064495,0,0,4,4,6,0,0,0,0
138376,2023-01-20 10:56:50.307117,531164446,0,0,4,4,6,0,0,0,0
138411,2023-01-20 10:56:50.407126,531264459,0,0,4,4,6,0,0,0,0
138441,2023-01-20 10:56:50.507133,531364487,0,0,4,4,6,0,0,0,0
138475,2023-01-20 10:56:50.607103,531464474,0,0,4,4,6,0,0,0,0
138506,2023-01-20 10:56:50.707119,531564476,0,0,4,4,6,0,0,0,0
138541,2023-01-20 10:56:50.807131,531664476,0,0,4,4,6,0,0,0,0
