LineNo,UTC_Approx,TimeUS,chan,txp,rxp,rxdp,flags,ss,tf
242403,2023-01-20 11:20:55.499860,891274247,2,5247,985,0,6,0,0
242729,2023-01-20 11:20:56.482033,892276578,2,5330,986,0,6,0,0
243054,2023-01-20 11:20:57.484445,893279046,2,5413,987,0,6,0,0
243381,2023-01-20 11:20:58.487198,894281814,2,5498,988,0,6,0,0
243709,2023-01-20 11:20:59.489412,895284028,2,5585,989,0,6,0,0
244033,2023-01-20 11:21:00.491985,896286635,2,5668,990,0,6,0,0
244360,2023-01-20 11:21:01.494403,897289050,2,5751,991,0,6,0,0
244687,2023-01-20 11:21:02.496936,898291578,2,5835,992,0,6,0,0
245015,2023-01-20 11:21:03.499896,899294549,2,5918,993,0,6,0,0
245343,2023-01-20 11:21:04.502064,900296719,2,6002,994,0,6,0,0
245692,2023-01-20 11:21:05.484882,901299052,2,6088,995,0,6,0,0
246019,2023-01-20 11:21:06.496820,902301564,2,6172,996,0,6,0,0
246345,2023-01-20 11:21:07.489699,903304088,2,6255,997,0,6,0,0
246670,2023-01-20 11:21:08.492561,904306952,2,6338,998,0,6,0,0
246998,2023-01-20 11:21:09.494615,905309023,2,6426,999,0,6,0,0
247322,2023-01-20 11:21:10.497170,906311552,2,6509,1000,0,6,0,0
247648,2023-01-20 11:21:11.499693,907314094,2,6592,1001,0,6,0,0
247976,2023-01-20 11:21:12.502187,908316575,2,6676,1002,0,6,0,0
248302,2023-01-20 11:21:13.505023,909319416,2,6759,1003,0,6,0,0
248673,2023-01-20 11:21:14.507147,910321526,2,6847,1004,0,6,0,0
248999,2023-01-20 11:21:15.489861,911324062,2,6930,1005,0,6,0,0
249327,2023-01-20 11:21:16.492263,912326580,2,7013,1006,0,6,0,0
249655,2023-01-20 11:21:17.494650,913329076,2,7097,1007,0,6,0,0
249982,2023-01-20 11:21:18.497641,914332047,2,7180,1008,0,6,0,0
250309,2023-01-20 11:21:19.499681,915334084,2,7264,1009,0,6,0,0
250638,2023-01-20 11:21:20.502176,916336597,2,7347,1010,0,6,0,0
250965,2023-01-20 11:21:21.504692,917339097,2,7431,1011,0,6,0,0
251292,2023-01-20 11:21:22.507128,918341555,2,7514,1012,0,6,0,0
251619,2023-01-20 11:21:23.512179,919346581,2,7598,1013,0,6,0,0
251945,2023-01-20 11:21:24.514680,920349102,2,7682,1014,0,6,0,0
252272,2023-01-20 11:21:25.506630,921351566,2,7766,1015,0,6,0,0
252599,2023-01-20 11:21:26.499835,922354110,2,7849,1016,0,6,0,0
252927,2023-01-20 11:21:27.511366,923356915,2,7933,1017,0,6,0,0
253254,2023-01-20 11:21:28.505038,924359487,2,8016,1018,0,6,0,0
253580,2023-01-20 11:21:29.507185,925361597,2,8101,1019,0,6,0,0
253909,2023-01-20 11:21:30.509671,926364083,2,8187,1020,0,6,0,0
254234,2023-01-20 11:21:31.512223,927366940,2,8271,1021,0,6,0,0
254559,2023-01-20 11:21:32.512158,928367204,2,8354,1022,0,6,0,0
254883,2023-01-20 11:21:33.504669,929370038,2,8437,1023,0,6,0,0
255207,2023-01-20 11:21:34.508146,930372254,2,8521,1024,0,6,0,0
255532,2023-01-20 11:21:35.500056,931375015,2,8604,1025,0,6,0,0
255861,2023-01-20 11:21:36.502180,932377205,2,8692,1026,0,6,0,0
256185,2023-01-20 11:21:37.504646,933379680,2,8775,1027,0,6,0,0
256509,2023-01-20 11:21:38.507464,934382503,2,8858,1028,0,6,0,0
256881,2023-01-20 11:21:39.509713,935384735,2,8941,1029,0,6,0,0
257207,2023-01-20 11:21:40.512144,936387179,2,9024,1030,0,6,0,0
257531,2023-01-20 11:21:41.514713,937389746,2,9107,1031,0,6,0,0
257857,2023-01-20 11:21:42.517145,938392194,2,9190,1032,0,6,0,0
258186,2023-01-20 11:21:43.520091,939395109,2,9273,1033,0,6,0,0
258514,2023-01-20 11:21:44.502210,940397387,2,9361,1034,0,6,0,0
258864,2023-01-20 11:21:45.516196,941399668,2,9449,1035,0,6,0,0
259190,2023-01-20 11:21:46.506817,942402171,2,9532,1036,0,6,0,0
259517,2023-01-20 11:21:47.509346,943404678,2,9615,1037,0,6,0,0
259844,2023-01-20 11:21:48.512151,944407516,2,9698,1038,0,6,0,0
260170,2023-01-20 11:21:49.514346,945409680,2,9781,1039,0,6,0,0
260498,2023-01-20 11:21:50.516858,946412188,2,9864,1040,0,6,0,0
260824,2023-01-20 11:21:51.519372,947414743,2,9947,1041,0,6,0,0
261151,2023-01-20 11:21:52.521895,948417255,2,10030,1042,0,6,0,0
261478,2023-01-20 11:21:53.513603,949420004,2,10113,1043,0,6,0,0
261804,2023-01-20 11:21:54.507346,950422161,2,10200,1044,0,6,0,0
262132,2023-01-20 11:21:55.509696,951424700,2,10283,1045,0,6,0,0
262458,2023-01-20 11:21:56.512141,952427189,2,10366,1046,0,6,0,0
262781,2023-01-20 11:21:57.514689,953429746,2,10449,1047,0,6,0,0
263107,2023-01-20 11:21:58.517629,954432655,2,10532,1048,0,6,0,0
263480,2023-01-20 11:21:59.519642,955434703,2,10617,1049,0,6,0,0
263805,2023-01-20 11:22:00.522199,956437220,2,10700,1050,0,6,0,0
264128,2023-01-20 11:22:01.524645,957439660,2,10783,1051,0,6,0,0
264451,2023-01-20 11:22:02.527149,958442165,2,10866,1052,0,6,0,0
264775,2023-01-20 11:22:03.520215,959447191,2,10949,1053,0,6,0,0
265098,2023-01-20 11:22:04.514627,960449681,2,11033,1054,0,6,0,0
265423,2023-01-20 11:22:05.517111,961452197,2,11115,1055,0,6,0,0
265746,2023-01-20 11:22:06.519668,962454727,2,11196,1056,0,6,0,0
266070,2023-01-20 11:22:07.522462,963457523,2,11277,1057,0,6,0,0
266396,2023-01-20 11:22:08.525109,964460166,2,11358,1058,0,6,0,0
266720,2023-01-20 11:22:09.527135,965462191,2,11439,1059,0,6,0,0
267046,2023-01-20 11:22:10.529671,966464725,2,11520,1060,0,6,0,0
267365,2023-01-20 11:22:11.532149,967467222,2,11601,1061,0,6,0,0
267689,2023-01-20 11:22:12.515229,968470040,2,11682,1062,0,6,0,0
268014,2023-01-20 11:22:13.517394,969472311,2,11763,1063,0,6,0,0
268338,2023-01-20 11:22:14.519733,970474734,2,11845,1064,0,6,0,0
268663,2023-01-20 11:22:15.522178,971477232,2,11926,1065,0,6,0,0
268987,2023-01-20 11:22:16.524659,972479697,2,12007,1066,0,6,0,0
269311,2023-01-20 11:22:17.527478,973482535,2,12088,1067,0,6,0,0
269636,2023-01-20 11:22:18.529685,974484734,2,12169,1068,0,6,0,0
269959,2023-01-20 11:22:19.532162,975487203,2,12250,1069,0,6,0,0
270285,2023-01-20 11:22:20.534629,976489699,2,12331,1070,0,6,0,0
270609,2023-01-20 11:22:21.537180,977492204,2,12412,1071,0,6,0,0
270935,2023-01-20 11:22:22.520204,978495090,2,12493,1072,0,6,0,0
271263,2023-01-20 11:22:23.522357,979497383,2,12574,1073,0,6,0,0
271609,2023-01-20 11:22:24.524772,980499685,2,12656,1074,0,6,0,0
271934,2023-01-20 11:22:25.527152,981502196,2,12737,1075,0,6,0,0
272258,2023-01-20 11:22:26.529676,982504745,2,12818,1076,0,6,0,0
272582,2023-01-20 11:22:27.532474,983507517,2,12899,1077,0,6,0,0
272907,2023-01-20 11:22:28.534583,984509660,2,12980,1078,0,6,0,0
273231,2023-01-20 11:22:29.537174,985512219,2,13061,1079,0,6,0,0
273559,2023-01-20 11:22:30.539662,986514712,2,13144,1080,0,6,0,0
273882,2023-01-20 11:22:31.529307,987517311,2,13225,1081,0,6,0,0
274205,2023-01-20 11:22:32.531610,988519995,2,13306,1082,0,6,0,0
274530,2023-01-20 11:22:33.526837,989522179,2,13390,1083,0,6,0,0
274853,2023-01-20 11:22:34.529332,990524713,2,13472,1084,0,6,0,0
275179,2023-01-20 11:22:35.531844,991527193,2,13553,1085,0,6,0,0
275502,2023-01-20 11:22:36.534404,992529746,2,13634,1086,0,6,0,0
275826,2023-01-20 11:22:37.537320,993532661,2,13715,1087,0,6,0,0
276151,2023-01-20 11:22:38.539402,994534728,2,13796,1088,0,6,0,0
276475,2023-01-20 11:22:39.541909,995537227,2,13877,1089,0,6,0,0
276800,2023-01-20 11:22:40.544312,996539675,2,13958,1090,0,6,0,0
277124,2023-01-20 11:22:41.546883,997542198,2,14039,1091,0,6,0,0
277447,2023-01-20 11:22:42.532304,998547221,2,14120,1092,0,6,0,0
277771,2023-01-20 11:22:43.534660,999549692,2,14201,1093,0,6,0,0
278094,2023-01-20 11:22:44.537128,1000552186,2,14283,1094,0,6,0,0
278419,2023-01-20 11:22:45.539689,1001554724,2,14364,1095,0,6,0,0
278743,2023-01-20 11:22:46.542462,1002557519,2,14445,1096,0,6,0,0
279066,2023-01-20 11:22:47.545120,1003560169,2,14526,1097,0,6,0,0
279390,2023-01-20 11:22:48.547133,1004562206,2,14607,1098,0,6,0,0
279715,2023-01-20 11:22:49.549686,1005564737,2,14689,1099,0,6,0,0
280040,2023-01-20 11:22:50.552185,1006567245,2,14770,1100,0,6,0,0
280363,2023-01-20 11:22:51.535157,1007570088,2,14851,1101,0,6,0,0
280685,2023-01-20 11:22:52.537151,1008572216,2,14932,1102,0,6,0,0
281009,2023-01-20 11:22:53.539671,1009574746,2,15013,1103,0,6,0,0
281334,2023-01-20 11:22:54.542134,1010577212,2,15095,1104,0,6,0,0
281659,2023-01-20 11:22:55.544629,1011579708,2,15176,1105,0,6,0,0
281983,2023-01-20 11:22:56.547449,1012582512,2,15257,1106,0,6,0,0
282306,2023-01-20 11:22:57.549608,1013584685,2,15338,1107,0,6,0,0
282631,2023-01-20 11:22:58.552140,1014587204,2,15419,1108,0,6,0,0
282950,2023-01-20 11:22:59.554624,1015589649,2,15501,1109,0,6,0,0
283255,2023-01-20 11:23:00.537384,1016592128,2,15582,1110,0,6,0,0
283563,2023-01-20 11:23:01.540240,1017595066,2,15665,1111,0,6,0,0
283868,2023-01-20 11:23:02.542406,1018597340,2,15746,1112,0,6,0,0
284191,2023-01-20 11:23:03.544689,1019599645,2,15827,1113,0,6,0,0
284495,2023-01-20 11:23:04.547156,1020602169,2,15909,1114,0,6,0,0
284800,2023-01-20 11:23:05.549615,1021604622,2,15990,1115,0,6,0,0
285103,2023-01-20 11:23:06.552442,1022607455,2,16071,1116,0,6,0,0
285406,2023-01-20 11:23:07.554642,1023609615,2,16152,1117,0,6,0,0
285710,2023-01-20 11:23:08.557157,1024612133,2,16233,1118,0,6,0,0
286013,2023-01-20 11:23:09.559689,1025614652,2,16314,1119,0,6,0,0
286319,2023-01-20 11:23:10.562146,1026617132,2,16395,1120,0,6,0,0
286622,2023-01-20 11:23:11.550114,1027619939,2,16477,1121,0,6,0,0
286927,2023-01-20 11:23:12.547194,1028622114,2,16562,1122,0,6,0,0
287230,2023-01-20 11:23:13.549687,1029624667,2,16643,1123,0,6,0,0
