LineNo,UTC_Approx,TimeUS,C,Q1,Q2,Q3,Q4
124474,2023-01-20 11:14:58.261718,533296087,0,0.2362176,-0.02722926,0.0009133474,-0.9713182
124506,2023-01-20 11:14:58.361713,533396072,0,0.2338036,-0.02759642,0.001188316,-0.9718915
124539,2023-01-20 11:14:58.461699,533496075,0,0.2335087,-0.02584737,-0.001451874,-0.97201
124570,2023-01-20 11:14:58.561684,533596095,0,0.2350058,-0.02222214,-0.002927813,-0.9717356
124603,2023-01-20 11:14:58.661662,533696072,0,0.2364879,-0.02265503,-0.005712058,-0.9713535
124636,2023-01-20 11:14:58.761686,533796074,0,0.2364751,-0.02108774,-0.003188031,-0.9714035
124670,2023-01-20 11:14:58.861699,533896077,0,0.2362434,-0.02018404,-0.002821132,-0.9714803
124700,2023-01-20 11:14:58.961696,533996072,0,0.2358848,-0.01973269,-0.002117052,-0.9715784
124736,2023-01-20 11:14:59.061715,534096092,0,0.2363267,-0.01665023,-0.00286844,-0.9715267
124766,2023-01-20 11:14:59.161710,534196089,0,0.2363675,-0.01725162,-0.003068211,-0.9715057
124802,2023-01-20 11:14:59.261708,534296086,0,0.2367342,-0.01698059,-0.003237101,-0.9714206
124834,2023-01-20 11:14:59.361697,534396072,0,0.2371707,-0.01964788,-0.001616326,-0.971268
124867,2023-01-20 11:14:59.461692,534496083,0,0.2365146,-0.0211289,0.002166031,-0.9713958
124898,2023-01-20 11:14:59.561654,534596073,0,0.2358796,-0.02075988,0.005409899,-0.9715455
124931,2023-01-20 11:14:59.661665,534696082,0,0.2353231,-0.01889191,0.004996046,-0.9717207
124963,2023-01-20 11:14:59.761698,534796092,0,0.2357409,-0.01572254,0.003429338,-0.9716827
124997,2023-01-20 11:14:59.861670,534896068,0,0.2370562,-0.01732815,0.0001160807,-0.9713414
125027,2023-01-20 11:14:59.961655,534996072,0,0.2380314,-0.01778239,-0.003615704,-0.971088
125062,2023-01-20 11:15:00.056076,535096087,0,0.2380175,-0.01863184,-0.004196108,-0.9710732
125092,2023-01-20 11:15:00.146998,535196068,0,0.2373873,-0.02018964,-0.005198857,-0.9711913
125128,2023-01-20 11:15:00.246357,535296078,0,0.2361962,-0.0226438,-0.004738277,-0.9714301
125160,2023-01-20 11:15:00.357455,535396080,0,0.2360321,-0.02571468,-0.004003226,-0.9713968
125194,2023-01-20 11:15:00.461671,535496075,0,0.2366263,-0.02682483,-0.002699958,-0.9712267
125227,2023-01-20 11:15:00.561623,535596072,0,0.2376237,-0.02812036,-0.002754112,-0.9709463
125260,2023-01-20 11:15:00.661638,535696081,0,0.2384139,-0.02544621,-0.002534901,-0.970827
125292,2023-01-20 11:15:00.761668,535796074,0,0.2385612,-0.02608397,-0.0004243007,-0.970777
125326,2023-01-20 11:15:00.861679,535896068,0,0.2389864,-0.02609716,-0.0001648228,-0.9706722
125357,2023-01-20 11:15:00.961697,535996080,0,0.2398305,-0.02550957,0.003690054,-0.9704726
125392,2023-01-20 11:15:01.061700,536096077,0,0.2401994,-0.027968,0.003789078,-0.9703133
125422,2023-01-20 11:15:01.161700,536196070,0,0.2403687,-0.02579677,0.002731533,-0.970335
125458,2023-01-20 11:15:01.261712,536296085,0,0.2397089,-0.0211816,0.002487098,-0.9706106
125490,2023-01-20 11:15:01.361690,536396072,0,0.2391821,-0.02149933,0.00187334,-0.970735
125523,2023-01-20 11:15:01.461691,536496086,0,0.2387374,-0.02200283,0.002242203,-0.9708323
125554,2023-01-20 11:15:01.561675,536596085,0,0.2394406,-0.01719522,-2.53557E-05,-0.9707589
125587,2023-01-20 11:15:01.661669,536696072,0,0.2399293,-0.01463867,-0.003191436,-0.9706748
125619,2023-01-20 11:15:01.761703,536796086,0,0.2396881,-0.01219305,-0.003191855,-0.9707682
125653,2023-01-20 11:15:01.861696,536896068,0,0.2382929,-0.01304095,-0.0007145012,-0.9711056
125683,2023-01-20 11:15:01.961705,536996072,0,0.2371235,-0.01596482,0.001132013,-0.9713476
125718,2023-01-20 11:15:02.061719,537096083,0,0.2364208,-0.02001419,0.00449687,-0.9714342
125748,2023-01-20 11:15:02.161714,537196076,0,0.2364976,-0.02189576,0.003875709,-0.9713776
125784,2023-01-20 11:15:02.261695,537296077,0,0.2369966,-0.02163502,0.003704059,-0.9712625
125816,2023-01-20 11:15:02.361666,537396082,0,0.2375946,-0.02282819,0.003234054,-0.9710908
125849,2023-01-20 11:15:02.461627,537496070,0,0.2381733,-0.02100082,0.001085992,-0.970995
125880,2023-01-20 11:15:02.561606,537596072,0,0.2381414,-0.02032599,0.001822887,-0.971016
125913,2023-01-20 11:15:02.661638,537696081,0,0.2380186,-0.02001621,0.000419903,-0.9710543
125945,2023-01-20 11:15:02.761682,537796072,0,0.2386346,-0.01953811,0.001118771,-0.9709123
125979,2023-01-20 11:15:02.856153,537896077,0,0.2391601,-0.02408122,0.0001308041,-0.9706815
126009,2023-01-20 11:15:02.947160,537996087,0,0.240348,-0.02669733,0.0006616322,-0.9703194
126045,2023-01-20 11:15:03.041921,538096083,0,0.2414106,-0.02906163,0.001479843,-0.9699867
126075,2023-01-20 11:15:03.141887,538196071,0,0.2424482,-0.03116317,0.0005317917,-0.9696636
126111,2023-01-20 11:15:03.241892,538296087,0,0.2438887,-0.03172418,0.0005092461,-0.9692841
126142,2023-01-20 11:15:03.341883,538396076,0,0.2437824,-0.03164607,0.004403294,-0.9693036
126176,2023-01-20 11:15:03.441853,538496074,0,0.2428617,-0.0326358,0.004690959,-0.9695004
126207,2023-01-20 11:15:03.541783,538596072,0,0.2421784,-0.03198737,0.003633267,-0.9696975
126240,2023-01-20 11:15:03.641760,538696072,0,0.2423505,-0.02949165,-0.000412927,-0.9697404
126272,2023-01-20 11:15:03.741807,538796078,0,0.2429812,-0.02806028,0.0001505327,-0.9696251
126306,2023-01-20 11:15:03.841803,538896072,0,0.2433446,-0.02740798,0.000771107,-0.9695523
126336,2023-01-20 11:15:03.941752,538996074,0,0.243652,-0.0263629,0.001074206,-0.9695038
126371,2023-01-20 11:15:04.041728,539096080,0,0.2444428,-0.02459079,0.0001391817,-0.9693518
126401,2023-01-20 11:15:04.141721,539196072,0,0.245722,-0.02543464,-0.0002261033,-0.9690067
126437,2023-01-20 11:15:04.241725,539296080,0,0.2451955,-0.02522048,0.00185732,-0.9691437
126468,2023-01-20 11:15:04.341702,539396068,0,0.2443014,-0.02594621,0.005111913,-0.9693387
126502,2023-01-20 11:15:04.441699,539496088,0,0.243118,-0.02834105,0.006542493,-0.9695606
126533,2023-01-20 11:15:04.541643,539596072,0,0.2422282,-0.02857318,0.004688067,-0.9697872
126566,2023-01-20 11:15:04.641634,539696072,0,0.2425306,-0.02728871,0.003203928,-0.9697546
126598,2023-01-20 11:15:04.741670,539796073,0,0.2438243,-0.02831219,0.0004442087,-0.9694061
126632,2023-01-20 11:15:04.841695,539896072,0,0.2463981,-0.02868645,-0.0001476814,-0.9687441
126662,2023-01-20 11:15:04.941706,539996072,0,0.2490159,-0.02679759,-0.003077219,-0.9681237
126697,2023-01-20 11:15:05.041740,540096069,0,0.2501585,-0.0304366,-0.003074604,-0.9677215
126727,2023-01-20 11:15:05.141828,540196085,0,0.2496863,-0.02901135,-0.002369695,-0.9678892
126764,2023-01-20 11:15:05.241828,540296075,0,0.2484513,-0.02908501,4.51893E-05,-0.9682076
126795,2023-01-20 11:15:05.341745,540396068,0,0.2472504,-0.0280453,0.0004419802,-0.9685456
126829,2023-01-20 11:15:05.441700,540496076,0,0.2455382,-0.02949754,0.00248503,-0.9689348
126863,2023-01-20 11:15:05.541686,540596082,0,0.2450418,-0.02649391,0.001916081,-0.9691485
126896,2023-01-20 11:15:05.641668,540696068,0,0.2454692,-0.0243319,8.014843E-05,-0.969099
126928,2023-01-20 11:15:05.741726,540796106,0,0.2454029,-0.02475527,-0.001356693,-0.9691042
126962,2023-01-20 11:15:05.841714,540896081,0,0.2449636,-0.02410067,-0.0006602101,-0.9692325
126992,2023-01-20 11:15:05.941709,540996072,0,0.2441873,-0.02530715,0.001208383,-0.9693971
127027,2023-01-20 11:15:06.041712,541096074,0,0.2440522,-0.02702063,0.001419421,-0.9693846
127057,2023-01-20 11:15:06.141713,541196081,0,0.2445726,-0.02449263,0.0006161575,-0.9693215
127093,2023-01-20 11:15:06.241715,541296085,0,0.2447172,-0.02468796,-0.001038999,-0.9692796
127124,2023-01-20 11:15:06.341701,541396068,0,0.2447219,-0.023673,-0.001268595,-0.9693034
127158,2023-01-20 11:15:06.441704,541496087,0,0.2438803,-0.02140037,0.0007603574,-0.9695689
127189,2023-01-20 11:15:06.541649,541596072,0,0.2429787,-0.0219458,-0.0001808011,-0.9697834
127222,2023-01-20 11:15:06.641636,541696068,0,0.2429202,-0.02052308,0.0004666703,-0.9698291
127254,2023-01-20 11:15:06.741709,541796104,0,0.2428378,-0.02043343,0.0002437122,-0.9698517
127288,2023-01-20 11:15:06.841701,541896072,0,0.243619,-0.02194743,0.00178613,-0.9696211
127318,2023-01-20 11:15:06.941702,541996069,0,0.2447339,-0.02401531,0.002033462,-0.9692907
127353,2023-01-20 11:15:07.041714,542096081,0,0.2454234,-0.02535193,0.003423745,-0.9690785
127383,2023-01-20 11:15:07.141707,542196079,0,0.2453678,-0.02682472,0.004438368,-0.9690487
127419,2023-01-20 11:15:07.241710,542296084,0,0.2455184,-0.0297747,0.006197457,-0.9689147
127451,2023-01-20 11:15:07.341714,542396086,0,0.2453483,-0.02889455,0.007566474,-0.9689748
127485,2023-01-20 11:15:07.441702,542496079,0,0.2455162,-0.03109926,0.006888643,-0.968869
127516,2023-01-20 11:15:07.541682,542596074,0,0.2460966,-0.03096734,0.007548023,-0.9687212
127549,2023-01-20 11:15:07.641681,542696077,0,0.2464909,-0.03140774,0.00819534,-0.9686014
127581,2023-01-20 11:15:07.741722,542796105,0,0.246251,-0.03361012,0.005186512,-0.9686093
127615,2023-01-20 11:15:07.841704,542896079,0,0.2456534,-0.03277827,0.003526296,-0.968797
127645,2023-01-20 11:15:07.941696,542996071,0,0.2451786,-0.03176809,0.001845402,-0.9689556
127680,2023-01-20 11:15:08.041705,543096080,0,0.2446294,-0.02986075,0.002365282,-0.9691539
127710,2023-01-20 11:15:08.141702,543196076,0,0.2441923,-0.03027608,0.001603948,-0.9692528
127746,2023-01-20 11:15:08.241701,543296071,0,0.244673,-0.02866081,-7.31137E-05,-0.969182
127777,2023-01-20 11:15:08.341712,543396073,0,0.245995,-0.03170908,0.0005875414,-0.9687521
127811,2023-01-20 11:15:08.441708,543496075,0,0.2470328,-0.03321069,0.003285365,-0.9684323
127841,2023-01-20 11:15:08.541671,543596068,0,0.2479241,-0.03299837,0.00471912,-0.9682058
127874,2023-01-20 11:15:08.641662,543696068,0,0.2490674,-0.03453358,0.002697826,-0.9678665
127906,2023-01-20 11:15:08.741728,543796113,0,0.2495734,-0.0320234,0.002493184,-0.9678231
127940,2023-01-20 11:15:08.841700,543896072,0,0.2496817,-0.03177826,0.001866927,-0.9678046
127970,2023-01-20 11:15:08.941702,543996071,0,0.2495406,-0.03137666,0.000114481,-0.9678559
128006,2023-01-20 11:15:09.041718,544096095,0,0.249016,-0.03078592,0.0001643932,-0.96801
128036,2023-01-20 11:15:09.141670,544196072,0,0.247137,-0.02869258,-0.001975959,-0.9685537
128072,2023-01-20 11:15:09.241670,544296073,0,0.245187,-0.02733886,-0.004108384,-0.9690816
128103,2023-01-20 11:15:09.341712,544396083,0,0.2434366,-0.02606383,-0.00359808,-0.9695599
128137,2023-01-20 11:15:09.441709,544496074,0,0.2430164,-0.02702535,-0.00289367,-0.9696413
128169,2023-01-20 11:15:09.541670,544596068,0,0.243505,-0.02587972,-0.00316393,-0.9695491
128202,2023-01-20 11:15:09.641677,544696081,0,0.2442085,-0.0268717,-0.005415721,-0.9693353
128234,2023-01-20 11:15:09.741731,544796105,0,0.2447798,-0.02538338,-0.004097836,-0.9692378
128268,2023-01-20 11:15:09.841713,544896068,0,0.2452084,-0.02369902,-0.004416529,-0.9691706
128298,2023-01-20 11:15:09.941735,544996088,0,0.2461182,-0.0229783,-0.003421514,-0.9689614
128333,2023-01-20 11:15:10.041731,545096087,0,0.2465012,-0.02200889,-0.001818373,-0.9688908
128363,2023-01-20 11:15:10.141709,545196075,0,0.2463823,-0.02271359,-8.496727E-05,-0.9689065
128399,2023-01-20 11:15:10.241714,545296084,0,0.2459237,-0.02113328,0.002000369,-0.9690568
128430,2023-01-20 11:15:10.341712,545396077,0,0.2456664,-0.02290004,0.001485875,-0.9690828
128464,2023-01-20 11:15:10.441708,545496077,0,0.2449692,-0.02356554,0.002321794,-0.9692417
128497,2023-01-20 11:15:10.541696,545596080,0,0.2434664,-0.023675,0.003049003,-0.9696156
128531,2023-01-20 11:15:10.641684,545696072,0,0.2422742,-0.02502455,0.003741726,-0.9698779
128563,2023-01-20 11:15:10.741726,545796102,0,0.2419672,-0.0258845,0.004258208,-0.9699298
128597,2023-01-20 11:15:10.841707,545896077,0,0.2416143,-0.0293312,0.002468439,-0.9699259
128627,2023-01-20 11:15:10.941702,545996072,0,0.2430099,-0.03141498,0.003110273,-0.96951
128662,2023-01-20 11:15:11.041692,546096073,0,0.244754,-0.03472899,0.003233052,-0.9689577
128692,2023-01-20 11:15:11.141684,546196089,0,0.2465229,-0.03564744,0.00460259,-0.9684702
128728,2023-01-20 11:15:11.241672,546296079,0,0.2486379,-0.03809305,0.004629353,-0.9678361
128759,2023-01-20 11:15:11.341695,546396072,0,0.2506556,-0.03554165,0.003124125,-0.9674187
128793,2023-01-20 11:15:11.441718,546496084,0,0.2529461,-0.03447722,-0.0006570126,-0.9668657
128824,2023-01-20 11:15:11.541693,546596072,0,0.2555999,-0.03434219,-0.005712909,-0.9661557
128858,2023-01-20 11:15:11.637942,546696079,0,0.2569148,-0.03079443,-0.006410176,-0.9659221
128890,2023-01-20 11:15:11.728962,546796096,0,0.255466,-0.02969386,-0.00435878,-0.9663522
128924,2023-01-20 11:15:11.821916,546896068,0,0.2521884,-0.02887383,-0.002211055,-0.9672448
128954,2023-01-20 11:15:11.921934,546996073,0,0.248848,-0.03137331,-0.0008514478,-0.9680339
128989,2023-01-20 11:15:12.021954,547096085,0,0.247026,-0.03282259,0.002035378,-0.9684507
129019,2023-01-20 11:15:12.121927,547196068,0,0.2456051,-0.0342575,0.005917381,-0.9687464
129055,2023-01-20 11:15:12.221947,547296095,0,0.2455302,-0.03603869,0.006801749,-0.968695
129086,2023-01-20 11:15:12.321952,547396096,0,0.2465282,-0.03587447,0.00647605,-0.9684498
129120,2023-01-20 11:15:12.421909,547496071,0,0.2484198,-0.03135505,0.002058589,-0.9681427
129151,2023-01-20 11:15:12.521816,547596076,0,0.2500068,-0.03036198,-0.0005097121,-0.9677678
129184,2023-01-20 11:15:12.621745,547696079,0,0.2490215,-0.03008318,0.0002720783,-0.9680307
129216,2023-01-20 11:15:12.721760,547796085,0,0.2468402,-0.0301591,0.001224695,-0.968586
129250,2023-01-20 11:15:12.824164,547896072,0,0.2454972,-0.02817841,-0.001568078,-0.9689865
129280,2023-01-20 11:15:12.935256,547996082,0,0.2441529,-0.02653437,-0.001318291,-0.9693728
129315,2023-01-20 11:15:13.037920,548096072,0,0.2426247,-0.0267742,-0.0007649896,-0.9697505
129345,2023-01-20 11:15:13.128850,548196076,0,0.2438389,-0.02434585,-0.001648978,-0.9695088
129381,2023-01-20 11:15:13.221759,548296084,0,0.2458771,-0.02575766,-0.003240281,-0.9689533
129411,2023-01-20 11:15:13.321756,548396072,0,0.2483894,-0.02579594,-0.003416051,-0.9683107
129446,2023-01-20 11:15:13.421749,548496071,0,0.2504493,-0.02821601,-0.005709061,-0.9677016
129477,2023-01-20 11:15:13.521718,548596099,0,0.2511792,-0.03014478,-0.005852564,-0.9674534
129510,2023-01-20 11:15:13.621648,548696071,0,0.2506384,-0.02891452,-0.005310855,-0.9676344
129542,2023-01-20 11:15:13.721677,548796081,0,0.25119,-0.027434,-0.008638399,-0.9675105
129577,2023-01-20 11:15:13.821700,548896086,0,0.2525074,-0.0276946,-0.009360804,-0.9671533
129607,2023-01-20 11:15:13.921698,548996072,0,0.252594,-0.02729081,-0.007762953,-0.9671563
129642,2023-01-20 11:15:14.021717,549096082,0,0.2524904,-0.02518795,-0.004163353,-0.9672626
129672,2023-01-20 11:15:14.121707,549196075,0,0.2513571,-0.02689738,0.0005196267,-0.9675205
129757,2023-01-20 11:15:14.221711,549296083,0,0.2500463,-0.0277337,0.001809917,-0.967835
129787,2023-01-20 11:15:14.321706,549396081,0,0.2490924,-0.02664675,0.002876509,-0.9681088
129822,2023-01-20 11:15:14.421698,549496080,0,0.2478928,-0.02496787,0.00215434,-0.9684633
129853,2023-01-20 11:15:14.521677,549596077,0,0.2467811,-0.02346428,0.003503615,-0.9687809
129886,2023-01-20 11:15:14.621670,549696080,0,0.2466056,-0.02236573,0.00589136,-0.9688399
129918,2023-01-20 11:15:14.721687,549796072,0,0.2458904,-0.02287014,0.007245536,-0.9690008
129952,2023-01-20 11:15:14.821707,549896072,0,0.245894,-0.02138199,0.008170023,-0.9690265
129982,2023-01-20 11:15:14.921714,549996080,0,0.2471455,-0.02068059,0.004155218,-0.9687488
130017,2023-01-20 11:15:15.021703,550096075,0,0.2472921,-0.02011345,0.0002684657,-0.9687322
130047,2023-01-20 11:15:15.121668,550196070,0,0.2480878,-0.02263704,-0.003814874,-0.9684655
130083,2023-01-20 11:15:15.221664,550296084,0,0.2500734,-0.02193313,-0.005212631,-0.9679644
130113,2023-01-20 11:15:15.321693,550396091,0,0.2514887,-0.02571961,-0.009413872,-0.9674726
130148,2023-01-20 11:15:15.421700,550496083,0,0.2547028,-0.02660109,-0.01057843,-0.9665956
130181,2023-01-20 11:15:15.521686,550596083,0,0.25829,-0.02618618,-0.009645785,-0.9656644
130214,2023-01-20 11:15:15.621664,550696072,0,0.2607142,-0.02675677,-0.008834084,-0.9650047
130247,2023-01-20 11:15:15.721675,550796084,0,0.2614769,-0.02677837,-0.0101866,-0.9647845
130281,2023-01-20 11:15:15.821679,550896084,0,0.2610034,-0.02523709,-0.009034572,-0.9649658
130312,2023-01-20 11:15:15.921697,550996077,0,0.2611342,-0.02779166,-0.01056247,-0.9648446
130347,2023-01-20 11:15:16.021711,551096075,0,0.26119,-0.03022059,-0.009897751,-0.9647635
130377,2023-01-20 11:15:16.121695,551196072,0,0.2615166,-0.02947793,-0.006671515,-0.9647257
130413,2023-01-20 11:15:16.221688,551296075,0,0.2618451,-0.02756818,-0.009313039,-0.9646712
130443,2023-01-20 11:15:16.321682,551396068,0,0.2615974,-0.02793333,-0.01295749,-0.9646858
130478,2023-01-20 11:15:16.421687,551496073,0,0.2611915,-0.02839754,-0.01107246,-0.9648057
130509,2023-01-20 11:15:16.521675,551596072,0,0.2617678,-0.03159666,-0.01292508,-0.964527
130542,2023-01-20 11:15:16.621666,551696068,0,0.2629355,-0.03107754,-0.01180663,-0.9642405
130574,2023-01-20 11:15:16.721694,551796075,0,0.2622358,-0.03215915,-0.007436546,-0.9644392
130608,2023-01-20 11:15:16.821708,551896072,0,0.2605202,-0.03396609,-0.004431734,-0.9648606
130638,2023-01-20 11:15:16.921706,551996072,0,0.2580091,-0.03631615,-0.003473249,-0.9654535
130673,2023-01-20 11:15:17.021702,552096072,0,0.2559623,-0.03695132,-0.003032173,-0.9659756
130703,2023-01-20 11:15:17.121716,552196098,0,0.2539843,-0.03733354,-0.00106204,-0.966487
130739,2023-01-20 11:15:17.221697,552296088,0,0.2536957,-0.03704228,-0.001590711,-0.9665733
130769,2023-01-20 11:15:17.321687,552396073,0,0.2553362,-0.03482405,-0.002125883,-0.9662226
130804,2023-01-20 11:15:17.421693,552496077,0,0.2563894,-0.03112751,-0.004270429,-0.9660628
130835,2023-01-20 11:15:17.521688,552596080,0,0.2573241,-0.02775305,-0.006472152,-0.9659049
130868,2023-01-20 11:15:17.621669,552696068,0,0.2572263,-0.02588416,-0.004740667,-0.9659929
130900,2023-01-20 11:15:17.721682,552796087,0,0.2555496,-0.02588978,-0.002871257,-0.966445
130934,2023-01-20 11:15:17.821686,552896088,0,0.2542079,-0.02500449,0.001259728,-0.9668255
130964,2023-01-20 11:15:17.921698,552996068,0,0.2535939,-0.02499906,0.003144908,-0.9669827
130999,2023-01-20 11:15:18.021723,553096072,0,0.2549271,-0.02379218,0.002230407,-0.966665
131032,2023-01-20 11:15:18.121715,553196081,0,0.2586001,-0.0256192,0.002050308,-0.9656425
131068,2023-01-20 11:15:18.221691,553296075,0,0.2622884,-0.02617407,0.001699401,-0.964633
131098,2023-01-20 11:15:18.321670,553396076,0,0.263692,-0.02634993,-0.0004156728,-0.9642469
131133,2023-01-20 11:15:18.421663,553496085,0,0.2647398,-0.0254288,-0.001946306,-0.9639826
131164,2023-01-20 11:15:18.521657,553596072,0,0.2660353,-0.02300299,-0.001731228,-0.9636872
131197,2023-01-20 11:15:18.621667,553696072,0,0.2676598,-0.02318203,-0.004712778,-0.963223
131229,2023-01-20 11:15:18.721704,553796085,0,0.2699596,-0.02212402,-0.007982246,-0.9625844
131263,2023-01-20 11:15:18.821709,553896072,0,0.2724208,-0.018265,-0.008117496,-0.9619707
131293,2023-01-20 11:15:18.921711,553996078,0,0.27327,-0.01903764,-0.008041826,-0.9617153
131329,2023-01-20 11:15:19.021724,554096095,0,0.2728047,-0.01424871,-0.01029103,-0.9619089
131359,2023-01-20 11:15:19.121701,554196078,0,0.2723866,-0.01389478,-0.00937733,-0.9620419
131395,2023-01-20 11:15:19.221702,554296083,0,0.2710027,-0.01526569,-0.008218754,-0.9624224
131425,2023-01-20 11:15:19.321697,554396073,0,0.2698185,-0.01774472,-0.006636714,-0.9627248
131460,2023-01-20 11:15:19.421699,554496075,0,0.2707239,-0.01988579,-0.005395922,-0.9624365
131491,2023-01-20 11:15:19.521688,554596082,0,0.2723642,-0.02447702,-0.00602838,-0.9618639
131524,2023-01-20 11:15:19.621687,554696089,0,0.2760271,-0.02669717,-0.01030257,-0.9607238
131556,2023-01-20 11:15:19.721711,554796086,0,0.2792042,-0.0260601,-0.0133615,-0.9597851
131590,2023-01-20 11:15:19.821727,554896084,0,0.2818907,-0.02527262,-0.01624762,-0.958976
131620,2023-01-20 11:15:19.921709,554996078,0,0.2832136,-0.02657954,-0.0168906,-0.9585397
131654,2023-01-20 11:15:20.021702,555096083,0,0.2832648,-0.02344992,-0.01640772,-0.9586146
131684,2023-01-20 11:15:20.121694,555196083,0,0.2819586,-0.0237459,-0.01685679,-0.9589846
131721,2023-01-20 11:15:20.221671,555296071,0,0.2799055,-0.02565389,-0.01247094,-0.9596038
131751,2023-01-20 11:15:20.321656,555396072,0,0.2784348,-0.02742,-0.008795661,-0.9600234
131786,2023-01-20 11:15:20.421657,555496086,0,0.2774751,-0.03013121,-0.005806084,-0.9602427
131819,2023-01-20 11:15:20.521672,555596098,0,0.2773169,-0.03433506,-0.005650137,-0.9601482
131852,2023-01-20 11:15:20.621652,555696071,0,0.2775232,-0.03401075,-0.006938113,-0.9600917
131884,2023-01-20 11:15:20.721675,555796076,0,0.2777301,-0.03427277,-0.008609214,-0.960009
131919,2023-01-20 11:15:20.821683,555896068,0,0.2770485,-0.0363412,-0.0122306,-0.9600906
131949,2023-01-20 11:15:20.921687,555996068,0,0.2758603,-0.04066925,-0.01510099,-0.9602183
131984,2023-01-20 11:15:21.021701,556096080,0,0.2746936,-0.04635835,-0.0128365,-0.9603279
132014,2023-01-20 11:15:21.121686,556196072,0,0.274336,-0.04698497,-0.01046018,-0.9604285
132050,2023-01-20 11:15:21.221686,556296078,0,0.2733667,-0.05020799,-0.0093355,-0.9605534
132080,2023-01-20 11:15:21.321692,556396083,0,0.2685311,-0.05198196,-0.007187507,-0.9618406
132115,2023-01-20 11:15:21.421683,556496077,0,0.2637626,-0.05193751,-0.007757326,-0.9631572
132146,2023-01-20 11:15:21.521656,556596068,0,0.2585881,-0.04862981,-0.01029123,-0.964708
132179,2023-01-20 11:15:21.621661,556696081,0,0.2558322,-0.04417783,-0.01431587,-0.9656051
132211,2023-01-20 11:15:21.721686,556796077,0,0.2553414,-0.04165424,-0.01769976,-0.9657911
132245,2023-01-20 11:15:21.819720,556896068,0,0.2561234,-0.03829852,-0.01875626,-0.965703
132275,2023-01-20 11:15:21.910614,556996082,0,0.257922,-0.03658208,-0.01825041,-0.9653004
132310,2023-01-20 11:15:22.001667,557096105,0,0.2607471,-0.03416082,-0.01678996,-0.9646565
132340,2023-01-20 11:15:22.101613,557196068,0,0.2631037,-0.02947242,-0.0131149,-0.9642282
132376,2023-01-20 11:15:22.201636,557296108,0,0.2648387,-0.02628119,-0.00667235,-0.9639114
132406,2023-01-20 11:15:22.301592,557396076,0,0.2665538,-0.02169642,-0.004733126,-0.9635642
132442,2023-01-20 11:15:22.401596,557496092,0,0.2664439,-0.01252198,-0.003268071,-0.9637635
132473,2023-01-20 11:15:22.501546,557596085,0,0.2654267,-0.005745667,-0.0005446235,-0.9641138
132506,2023-01-20 11:15:22.601524,557696106,0,0.2649027,0.002933974,0.002463287,-0.9642676
132538,2023-01-20 11:15:22.701487,557796082,0,0.2640827,0.01254026,0.004880374,-0.9644061
132572,2023-01-20 11:15:22.801507,557896114,0,0.263373,0.02415405,0.005556128,-0.9643756
132602,2023-01-20 11:15:22.901465,557996072,0,0.2620733,0.03238713,0.005219262,-0.9644902
132637,2023-01-20 11:15:23.001479,558096086,0,0.2594362,0.03962313,0.004796213,-0.9649352
132667,2023-01-20 11:15:23.101477,558196080,0,0.2561578,0.04574397,0.009509658,-0.9655052
132703,2023-01-20 11:15:23.201510,558296109,0,0.2551936,0.04822715,0.01211995,-0.9656105
132733,2023-01-20 11:15:23.301519,558396073,0,0.2573205,0.05455199,0.01331422,-0.9646933
132768,2023-01-20 11:15:23.401589,558496100,0,0.2622724,0.0603173,0.01200434,-0.9630322
132799,2023-01-20 11:15:23.501480,558596072,0,0.2680927,0.06785563,0.01114217,-0.9609359
132832,2023-01-20 11:15:23.601452,558696123,0,0.2731493,0.07330006,0.01264591,-0.9590916
132864,2023-01-20 11:15:23.701420,558796095,0,0.2772374,0.08021957,0.01422988,-0.9573411
132897,2023-01-20 11:15:23.801431,558896110,0,0.2799109,0.08686744,0.01437213,-0.9559799
132927,2023-01-20 11:15:23.901432,558996072,0,0.2813171,0.09398649,0.01464741,-0.9548889
132962,2023-01-20 11:15:24.001483,559096086,0,0.2807033,0.09711154,0.01266362,-0.9547851
132992,2023-01-20 11:15:24.101441,559196068,0,0.2788541,0.09711614,0.01122012,-0.9553444
133028,2023-01-20 11:15:24.201460,559296111,0,0.2765819,0.09846472,0.01153894,-0.9558629
133057,2023-01-20 11:15:24.301385,559396067,0,0.2746016,0.09721878,0.01267459,-0.9565468
133092,2023-01-20 11:15:24.401392,559496104,0,0.2727466,0.09560958,0.01321917,-0.9572321
133122,2023-01-20 11:15:24.501375,559596072,0,0.2715719,0.09326535,0.01407978,-0.957785
133155,2023-01-20 11:15:24.601423,559696106,0,0.269943,0.09167971,0.01173293,-0.9584299
133187,2023-01-20 11:15:24.701414,559796074,0,0.2677663,0.08735321,0.01063807,-0.9594569
133221,2023-01-20 11:15:24.801481,559896118,0,0.2638845,0.08396062,0.01008073,-0.9608402
133251,2023-01-20 11:15:24.901438,559996073,0,0.2587617,0.07680588,0.009915244,-0.9628318
133286,2023-01-20 11:15:25.001455,560096087,0,0.2533906,0.06754211,0.01025741,-0.9649488
133316,2023-01-20 11:15:25.101435,560196081,0,0.2474888,0.05829024,0.009612286,-0.967088
133351,2023-01-20 11:15:25.201453,560296113,0,0.2420303,0.0511664,0.006397948,-0.9688976
133381,2023-01-20 11:15:25.301421,560396072,0,0.2369092,0.04330342,0.003126557,-0.9705612
