LineNo,UTC_Approx,TimeUS,RMSRollP,RMSRollD,RMSPitchP,RMSPitchD,RMSYaw
156851,2023-01-20 11:16:36.362868,631597245,0.00981022,0.02053618,0.01351968,0.03562923,0.01282041
156888,2023-01-20 11:16:36.462942,631697332,0.009826723,0.02153711,0.01269115,0.03373682,0.01391688
156918,2023-01-20 11:16:36.562938,631797343,0.009817199,0.02316296,0.01206272,0.03051358,0.01474879
156953,2023-01-20 11:16:36.662841,631897239,0.008895156,0.0214892,0.01242643,0.03230643,0.01554936
156983,2023-01-20 11:16:36.762944,631997324,0.008851466,0.02125977,0.01300461,0.03502053,0.01551999
157018,2023-01-20 11:16:36.862875,632097245,0.009956986,0.02483221,0.01226102,0.03290526,0.01546795
157051,2023-01-20 11:16:36.962951,632197316,0.009205499,0.02288416,0.01176692,0.03195529,0.01560326
157085,2023-01-20 11:16:37.062952,632297312,0.009196335,0.02135772,0.01272092,0.03470395,0.0152404
157115,2023-01-20 11:16:37.162965,632397320,0.009109314,0.02263033,0.0115486,0.0314813,0.01417558
157148,2023-01-20 11:16:37.262866,632497227,0.008491664,0.02053566,0.01081416,0.02977038,0.01232968
157179,2023-01-20 11:16:37.362951,632597324,0.008784761,0.01922931,0.01241421,0.03448036,0.01049379
157216,2023-01-20 11:16:37.457309,632697363,0.01038073,0.020236,0.01308967,0.03624073,0.008855592
157246,2023-01-20 11:16:37.548198,632797255,0.01032458,0.02140413,0.01173069,0.0320379,0.007479624
157280,2023-01-20 11:16:37.643050,632897231,0.01018926,0.02154703,0.0120696,0.03263784,0.008468119
157310,2023-01-20 11:16:37.743071,632997235,0.01079726,0.02053952,0.01300162,0.03568234,0.0107893
157345,2023-01-20 11:16:37.843083,633097244,0.01050362,0.01896591,0.01318696,0.03663197,0.01278777
157378,2023-01-20 11:16:37.943166,633197341,0.009827906,0.01824665,0.01328628,0.03592956,0.01361764
157411,2023-01-20 11:16:38.043176,633297358,0.008776764,0.01764517,0.01331127,0.03512491,0.01267327
157441,2023-01-20 11:16:38.143077,633397256,0.008133563,0.0170585,0.01324392,0.03588992,0.0107768
157474,2023-01-20 11:16:38.243051,633497230,0.007980222,0.01540803,0.01396107,0.03869597,0.008827109
157505,2023-01-20 11:16:38.343053,633597238,0.008138817,0.01593779,0.01431289,0.03959874,0.007400863
157542,2023-01-20 11:16:38.443114,633697329,0.009336444,0.01729177,0.01310207,0.03586213,0.006258492
157572,2023-01-20 11:16:38.543073,633797352,0.008974414,0.01712961,0.01247739,0.03240519,0.005140552
157606,2023-01-20 11:16:38.647799,633897350,0.00824735,0.01646206,0.01312733,0.03464918,0.004205853
157637,2023-01-20 11:16:38.758845,633997327,0.007759712,0.01674681,0.01375571,0.03719202,0.003597259
157673,2023-01-20 11:16:38.857147,634097246,0.008217866,0.01924978,0.01297385,0.03563358,0.003563934
157706,2023-01-20 11:16:38.948128,634197334,0.009347259,0.02333404,0.01211102,0.03169018,0.005030463
157739,2023-01-20 11:16:39.042928,634297311,0.00974175,0.02310318,0.01190952,0.03032131,0.00627338
157769,2023-01-20 11:16:39.142975,634397324,0.0100761,0.02132853,0.01273357,0.03316491,0.006227013
157802,2023-01-20 11:16:39.242911,634497249,0.009990747,0.02034012,0.01333225,0.03596562,0.00559426
157832,2023-01-20 11:16:39.342966,634597323,0.009626255,0.02200601,0.01319821,0.03491225,0.004860278
157869,2023-01-20 11:16:39.442925,634697310,0.01050246,0.02311546,0.0122891,0.0310425,0.004406357
157899,2023-01-20 11:16:39.542897,634797321,0.01143828,0.02322895,0.01179364,0.02778832,0.003659218
157933,2023-01-20 11:16:39.642828,634897232,0.01306322,0.02408896,0.01104802,0.02676072,0.003504112
157963,2023-01-20 11:16:39.743004,634997309,0.01172191,0.0228292,0.01290006,0.02614424,0.003607639
157998,2023-01-20 11:16:39.842988,635097253,0.01039781,0.02031273,0.01203582,0.02682315,0.003456395
158031,2023-01-20 11:16:39.943011,635197314,0.009578411,0.02016078,0.0119542,0.0284504,0.003061844
158064,2023-01-20 11:16:40.043035,635297359,0.009091073,0.02058427,0.01240709,0.03066498,0.002582068
158094,2023-01-20 11:16:40.142991,635397316,0.008681796,0.02081712,0.01417408,0.03612896,0.003077615
158127,2023-01-20 11:16:40.242897,635497229,0.008170696,0.01972675,0.01518143,0.03716597,0.004599219
158158,2023-01-20 11:16:40.342884,635597232,0.008124773,0.02044123,0.01435382,0.03606879,0.006343075
158195,2023-01-20 11:16:40.442959,635697323,0.009011433,0.0235585,0.01266843,0.03207886,0.007668814
158227,2023-01-20 11:16:40.542936,635797317,0.008827396,0.02326261,0.01214728,0.03137545,0.008529232
158261,2023-01-20 11:16:40.642946,635897333,0.007724565,0.02019211,0.01300375,0.03489608,0.009462699
158291,2023-01-20 11:16:40.742867,635997243,0.01067948,0.02218331,0.01375425,0.03681831,0.009989608
158326,2023-01-20 11:16:40.842862,636097230,0.01019369,0.02240337,0.01268424,0.03398739,0.009069247
158360,2023-01-20 11:16:40.942887,636197249,0.01000578,0.02383967,0.01137324,0.03023056,0.007667331
158393,2023-01-20 11:16:41.042990,636297348,0.01021828,0.02619091,0.01042393,0.02777977,0.006304559
158423,2023-01-20 11:16:41.142967,636397323,0.009255002,0.0241619,0.010178,0.02758073,0.005191417
158456,2023-01-20 11:16:41.242923,636497253,0.008122988,0.02123099,0.01095771,0.03017877,0.004663594
158487,2023-01-20 11:16:41.343080,636597350,0.007834635,0.01995429,0.01216704,0.0331412,0.004914789
158524,2023-01-20 11:16:41.443047,636697329,0.007648181,0.01972869,0.01319473,0.03669251,0.004460112
158554,2023-01-20 11:16:41.542878,636797266,0.007947261,0.02047901,0.0141726,0.038508,0.00376461
158588,2023-01-20 11:16:41.642809,636897240,0.007659025,0.01953628,0.01511963,0.03737137,0.004032345
158618,2023-01-20 11:16:41.742842,636997232,0.008828591,0.02119802,0.0142338,0.03459293,0.005288138
158653,2023-01-20 11:16:41.842872,637097241,0.009715522,0.02317872,0.01336554,0.03019566,0.007177026
158686,2023-01-20 11:16:41.942978,637197353,0.00966753,0.02343384,0.01283245,0.03021693,0.008722685
158719,2023-01-20 11:16:42.042923,637297306,0.010632,0.02221658,0.01308953,0.03301651,0.009050321
158750,2023-01-20 11:16:42.142931,637397323,0.01025825,0.02359707,0.01144342,0.02934934,0.009646616
158783,2023-01-20 11:16:42.242842,637497231,0.00962166,0.02355929,0.01198718,0.0292358,0.009972481
158814,2023-01-20 11:16:42.342867,637597237,0.008945742,0.02231375,0.01265611,0.03313838,0.00949897
158851,2023-01-20 11:16:42.442966,637697335,0.009801379,0.02182239,0.01324468,0.03337804,0.009460807
158881,2023-01-20 11:16:42.542860,637797251,0.01001724,0.02315635,0.012564,0.03047992,0.01048802
158915,2023-01-20 11:16:42.642929,637897326,0.009865126,0.0223035,0.01267517,0.0326688,0.01133374
158945,2023-01-20 11:16:42.742863,637997244,0.009879909,0.02263091,0.01272941,0.03246689,0.01127604
158980,2023-01-20 11:16:42.842849,638097224,0.009377781,0.02255989,0.01150728,0.02952055,0.01071729
159013,2023-01-20 11:16:42.942929,638197309,0.00940157,0.02160469,0.01248171,0.0327933,0.009915635
159047,2023-01-20 11:16:43.043039,638297416,0.009496357,0.02307919,0.01368654,0.03462354,0.008650449
159077,2023-01-20 11:16:43.142876,638397240,0.009157961,0.02351209,0.01288621,0.03166634,0.007498765
159110,2023-01-20 11:16:43.242981,638497338,0.009057614,0.02372687,0.01136089,0.02827062,0.00637749
159141,2023-01-20 11:16:43.342953,638597311,0.008490329,0.02256152,0.01158916,0.03032549,0.005757778
159178,2023-01-20 11:16:43.443160,638697529,0.008636108,0.02143379,0.01257481,0.03395958,0.005181772
159208,2023-01-20 11:16:43.542925,638797318,0.01012901,0.02244418,0.01242318,0.03417239,0.004282039
159242,2023-01-20 11:16:43.642854,638897254,0.009535587,0.02184283,0.0111798,0.03074764,0.003662959
159272,2023-01-20 11:16:43.742853,638997235,0.008919445,0.02169685,0.0101397,0.02773487,0.003016048
159307,2023-01-20 11:16:43.842872,639097248,0.009106528,0.02344336,0.01044365,0.02906371,0.002755602
159340,2023-01-20 11:16:43.942983,639197369,0.008557591,0.02202613,0.01212998,0.03365799,0.003187768
159373,2023-01-20 11:16:44.042863,639297257,0.007875183,0.01967499,0.01280335,0.03585164,0.003634971
159403,2023-01-20 11:16:44.142923,639397321,0.00953937,0.02193229,0.0125704,0.03458152,0.004242313
159436,2023-01-20 11:16:44.242848,639497239,0.01011829,0.02370374,0.01139205,0.03073459,0.005089446
159467,2023-01-20 11:16:44.342866,639597235,0.00981633,0.02244542,0.01214283,0.03319769,0.00565192
159504,2023-01-20 11:16:44.443163,639697532,0.009819808,0.02230473,0.01264946,0.03461242,0.006792184
159534,2023-01-20 11:16:44.542978,639797374,0.00969736,0.02298721,0.01181962,0.03118959,0.007619998
159568,2023-01-20 11:16:44.642842,639897244,0.009200171,0.02245387,0.01192268,0.03132944,0.007888461
159598,2023-01-20 11:16:44.742851,639997229,0.009202687,0.02304732,0.01270988,0.03433609,0.007692176
159633,2023-01-20 11:16:44.842869,640097238,0.00954062,0.0243381,0.01202664,0.03305816,0.006611272
159666,2023-01-20 11:16:44.942872,640197253,0.008935699,0.02320874,0.01094407,0.03006991,0.005440512
159699,2023-01-20 11:16:45.042934,640297313,0.00817994,0.02140048,0.01158291,0.03217754,0.004491642
159729,2023-01-20 11:16:45.142983,640397340,0.007831406,0.02100826,0.01254821,0.03431307,0.003865449
159763,2023-01-20 11:16:45.242983,640497331,0.008038648,0.0215763,0.01233033,0.03335917,0.003610462
159794,2023-01-20 11:16:45.342953,640597309,0.00857021,0.02354707,0.01111001,0.0297742,0.003787329
159831,2023-01-20 11:16:45.443181,640697552,0.008950621,0.02227527,0.01132657,0.03099928,0.004479322
159863,2023-01-20 11:16:45.542922,640797317,0.008002119,0.01999494,0.01223745,0.03380506,0.005690848
159897,2023-01-20 11:16:45.642843,640897243,0.008561012,0.02255964,0.01141769,0.03097776,0.007431248
159927,2023-01-20 11:16:45.742866,640997246,0.008885145,0.02318959,0.01178098,0.0311156,0.009100332
159962,2023-01-20 11:16:45.842900,641097269,0.008018116,0.02102463,0.01257874,0.03314768,0.01032942
159995,2023-01-20 11:16:45.942955,641197325,0.008478747,0.02287721,0.01138579,0.02985789,0.01116269
160028,2023-01-20 11:16:46.042882,641297259,0.008500496,0.02311572,0.01225811,0.03176335,0.01176334
160058,2023-01-20 11:16:46.142852,641397246,0.008210831,0.02253997,0.01223685,0.03294421,0.01172198
160091,2023-01-20 11:16:46.242853,641497245,0.008025299,0.0220409,0.01095564,0.02954878,0.01062788
160122,2023-01-20 11:16:46.342869,641597234,0.008162334,0.0223728,0.01230028,0.03313994,0.009077881
160159,2023-01-20 11:16:46.443202,641697567,0.007956078,0.0219629,0.01257227,0.03287261,0.007497366
160189,2023-01-20 11:16:46.542959,641797360,0.008919163,0.02282931,0.01165091,0.0296219,0.006462539
160223,2023-01-20 11:16:46.642810,641897228,0.008837865,0.02216268,0.01090941,0.02845739,0.005946694
160253,2023-01-20 11:16:46.742821,641997231,0.00815747,0.02048799,0.01237569,0.03284606,0.005576758
160288,2023-01-20 11:16:46.842838,642097235,0.008554456,0.02234257,0.01286119,0.03499246,0.005186224
160321,2023-01-20 11:16:46.942934,642197314,0.008968416,0.02411494,0.0118707,0.0321769,0.00446379
160354,2023-01-20 11:16:47.042947,642297318,0.008253064,0.0221715,0.01090311,0.02928045,0.004047157
160384,2023-01-20 11:16:47.143002,642397374,0.007648136,0.02011259,0.01254679,0.03323834,0.003785345
160418,2023-01-20 11:16:47.242956,642497319,0.008485403,0.02169783,0.01344734,0.036309,0.003486992
160450,2023-01-20 11:16:47.342894,642597233,0.008632376,0.02277529,0.01318872,0.03371572,0.003499504
160487,2023-01-20 11:16:47.443221,642697561,0.008729142,0.0224641,0.01209953,0.03012383,0.004021186
160517,2023-01-20 11:16:47.542942,642797318,0.01028508,0.02157378,0.01292756,0.03169766,0.005693624
160551,2023-01-20 11:16:47.638988,642897242,0.01195703,0.02472188,0.01276894,0.02938764,0.008558191
160581,2023-01-20 11:16:47.729992,642997249,0.01104949,0.02408995,0.01278725,0.02903931,0.0106645
160616,2023-01-20 11:16:47.823150,643097331,0.01001437,0.02241473,0.01279851,0.02986206,0.01252611
160649,2023-01-20 11:16:47.923154,643197320,0.01040437,0.02550836,0.01136863,0.02721485,0.01377025
160682,2023-01-20 11:16:48.025707,643297311,0.009334696,0.02355612,0.01204062,0.03087121,0.01419851
160712,2023-01-20 11:16:48.136649,643397247,0.008615198,0.02214137,0.01238038,0.03180119,0.01394912
160745,2023-01-20 11:16:48.239069,643497249,0.009485717,0.025292,0.01151576,0.02927547,0.01291636
160776,2023-01-20 11:16:48.330062,643597246,0.008701399,0.02303259,0.01241606,0.0317961,0.01111454
160813,2023-01-20 11:16:48.423333,643697449,0.007989675,0.02133763,0.01326054,0.03328845,0.009140537
160843,2023-01-20 11:16:48.523082,643797250,0.008755958,0.02355556,0.01268431,0.03116418,0.007824065
160926,2023-01-20 11:16:48.623033,643897245,0.01111104,0.0266058,0.01136857,0.02838026,0.006765097
160956,2023-01-20 11:16:48.723003,643997233,0.01155743,0.02568634,0.0108674,0.02688235,0.006278453
160992,2023-01-20 11:16:48.822974,644097230,0.01159116,0.02275417,0.010908,0.02792165,0.006255189
161025,2023-01-20 11:16:48.923019,644197330,0.01236126,0.02241212,0.01158666,0.03088546,0.006419077
161058,2023-01-20 11:16:49.022987,644297316,0.01216844,0.02190845,0.01311563,0.03306022,0.006776584
161088,2023-01-20 11:16:49.123127,644397354,0.01115124,0.01990931,0.01341676,0.03400221,0.006716363
161121,2023-01-20 11:16:49.223078,644497251,0.009859612,0.0189046,0.01362038,0.03438441,0.006199267
161152,2023-01-20 11:16:49.322959,644597243,0.009839643,0.02196873,0.01343299,0.03341701,0.005231527
161190,2023-01-20 11:16:49.423092,644697466,0.01263691,0.0241896,0.01295636,0.03101701,0.004471439
161220,2023-01-20 11:16:49.522928,644797326,0.01240964,0.02520229,0.01194203,0.02876011,0.005827315
161254,2023-01-20 11:16:49.622918,644897328,0.01118746,0.02261266,0.01253374,0.03128906,0.00923702
161284,2023-01-20 11:16:49.722939,644997321,0.01099739,0.0250707,0.01214827,0.03103323,0.0122796
161319,2023-01-20 11:16:49.822972,645097334,0.01023604,0.02476263,0.01150778,0.02787967,0.0143503
161352,2023-01-20 11:16:49.922939,645197312,0.009338845,0.02312776,0.01236557,0.0312828,0.01533946
161385,2023-01-20 11:16:50.022870,645297254,0.009203563,0.02283937,0.01216547,0.03119556,0.01535683
161415,2023-01-20 11:16:50.122920,645397313,0.009408963,0.02363854,0.01097548,0.02819784,0.01473823
161448,2023-01-20 11:16:50.222843,645497238,0.008834202,0.02266723,0.01198087,0.0312737,0.01372418
161479,2023-01-20 11:16:50.322853,645597228,0.008710777,0.02189255,0.01203327,0.03187062,0.01213698
161516,2023-01-20 11:16:50.423021,645697386,0.009319148,0.02440309,0.01243067,0.02911345,0.0103082
161548,2023-01-20 11:16:50.522864,645797252,0.008947493,0.02383338,0.01193658,0.02835468,0.008458043
161582,2023-01-20 11:16:50.622824,645897231,0.008654474,0.02152785,0.01286264,0.03271645,0.007155186
161611,2023-01-20 11:16:50.722827,645997241,0.01026053,0.02141705,0.01372744,0.03545243,0.006659792
161646,2023-01-20 11:16:50.822813,646097228,0.01198785,0.02158479,0.01352568,0.03613876,0.00678828
161681,2023-01-20 11:16:50.922924,646197318,0.01339565,0.02116551,0.01305501,0.03539512,0.008300816
161714,2023-01-20 11:16:51.022983,646297358,0.01436521,0.02228687,0.01443135,0.03661318,0.01196408
161744,2023-01-20 11:16:51.122985,646397348,0.01261276,0.02036367,0.01381714,0.03538054,0.01445329
161777,2023-01-20 11:16:51.222881,646497236,0.01361647,0.01867383,0.01339371,0.03502022,0.01592225
161808,2023-01-20 11:16:51.322870,646597234,0.01202794,0.01912431,0.01366057,0.03241483,0.0158728
161845,2023-01-20 11:16:51.422954,646697329,0.01151229,0.02176535,0.0124887,0.02968937,0.01455274
161875,2023-01-20 11:16:51.522942,646797334,0.01186576,0.02336673,0.01240985,0.02715607,0.01298395
161910,2023-01-20 11:16:51.622830,646897231,0.01210093,0.02309567,0.01247561,0.0254628,0.01141359
161940,2023-01-20 11:16:51.722974,646997356,0.0115101,0.02296899,0.0112274,0.02395721,0.009625011
161975,2023-01-20 11:16:51.822867,647097236,0.01112761,0.02300286,0.01399191,0.02367662,0.008113193
162008,2023-01-20 11:16:51.922959,647197331,0.01023262,0.02114633,0.01342953,0.02497385,0.008499982
162041,2023-01-20 11:16:52.022948,647297319,0.0105715,0.01953283,0.01303387,0.02573208,0.01041505
162071,2023-01-20 11:16:52.122978,647397332,0.01062009,0.0229583,0.01143785,0.02349594,0.01302258
162104,2023-01-20 11:16:52.222889,647497231,0.01124291,0.02228226,0.01085315,0.02449364,0.01552804
162136,2023-01-20 11:16:52.323006,647597356,0.01051609,0.02210858,0.0106166,0.02544492,0.0170705
162173,2023-01-20 11:16:52.423047,647697410,0.01086879,0.02258399,0.01161372,0.02315751,0.01765207
162203,2023-01-20 11:16:52.522875,647797265,0.01037159,0.02185182,0.01145343,0.02518753,0.0173589
162237,2023-01-20 11:16:52.622818,647897229,0.01272879,0.02355869,0.01180735,0.02660782,0.01672347
162267,2023-01-20 11:16:52.722827,647997240,0.01156229,0.0224517,0.01471804,0.02650747,0.01542372
162302,2023-01-20 11:16:52.822830,648097239,0.01083897,0.02153279,0.01879364,0.03360369,0.01362308
162335,2023-01-20 11:16:52.922940,648197329,0.0101855,0.02132399,0.02037704,0.03419416,0.01166326
162368,2023-01-20 11:16:53.022988,648297360,0.01032309,0.02329254,0.01912631,0.03074497,0.009685772
162398,2023-01-20 11:16:53.122886,648397255,0.009766249,0.02336157,0.01908446,0.03023396,0.007981394
162431,2023-01-20 11:16:53.222875,648497241,0.01103343,0.02002916,0.01799622,0.03424766,0.007050328
162462,2023-01-20 11:16:53.322888,648597251,0.009725887,0.0183326,0.01819443,0.03727909,0.008158115
162499,2023-01-20 11:16:53.422983,648697349,0.009280973,0.01970528,0.01743647,0.03760091,0.01171595
162529,2023-01-20 11:16:53.522931,648797320,0.01051357,0.02027364,0.01747991,0.0394721,0.01359764
162563,2023-01-20 11:16:53.622908,648897310,0.009680678,0.01930325,0.01872145,0.04036663,0.01501894
162594,2023-01-20 11:16:53.722942,648997323,0.01020088,0.01881972,0.01872132,0.04216268,0.01541977
162629,2023-01-20 11:16:53.822872,649097236,0.009645171,0.01737789,0.01796638,0.04330358,0.01465082
162662,2023-01-20 11:16:53.922956,649197321,0.009248664,0.01545295,0.01779372,0.04418544,0.01291659
162695,2023-01-20 11:16:54.022887,649297250,0.009181712,0.01404667,0.01693897,0.04357521,0.01083781
162725,2023-01-20 11:16:54.122955,649397307,0.009633356,0.01521666,0.01587587,0.04205478,0.009047375
162758,2023-01-20 11:16:54.222896,649497241,0.009454015,0.01833467,0.01591364,0.04026898,0.007664411
162789,2023-01-20 11:16:54.322973,649597324,0.009450012,0.02010672,0.01399343,0.03562155,0.007015762
162826,2023-01-20 11:16:54.422972,649697334,0.009379271,0.02159969,0.01267892,0.03122118,0.00721784
162856,2023-01-20 11:16:54.522922,649797308,0.009483417,0.0225125,0.01144678,0.02834578,0.008109746
162890,2023-01-20 11:16:54.622829,649897229,0.01111864,0.0236674,0.0119785,0.02785787,0.008571513
162920,2023-01-20 11:16:54.722853,649997237,0.01003907,0.02212188,0.01300312,0.0328399,0.009197214
162955,2023-01-20 11:16:54.822880,650097251,0.01022795,0.02102472,0.01756999,0.03628734,0.01046707
162988,2023-01-20 11:16:54.922949,650197321,0.009034362,0.01949049,0.01811797,0.03809915,0.01157289
163021,2023-01-20 11:16:55.023020,650297392,0.008590792,0.01758637,0.01637911,0.03707288,0.01158642
163051,2023-01-20 11:16:55.122964,650397332,0.008031685,0.01677631,0.0147233,0.0346362,0.01114733
163084,2023-01-20 11:16:55.222874,650497244,0.00846284,0.01938151,0.01373333,0.03242801,0.01055252
163115,2023-01-20 11:16:55.322852,650597245,0.008505992,0.02115815,0.01298301,0.03113026,0.009522404
163152,2023-01-20 11:16:55.422958,650697367,0.00868697,0.02096499,0.01292318,0.03183894,0.00801421
163184,2023-01-20 11:16:55.522845,650797251,0.007707848,0.01862312,0.01472358,0.03660431,0.006577739
163218,2023-01-20 11:16:55.622943,650897345,0.007922305,0.01755512,0.01447167,0.03749222,0.00554617
163248,2023-01-20 11:16:55.722849,650997244,0.009760918,0.02232418,0.01321025,0.03465273,0.004700327
163283,2023-01-20 11:16:55.822846,651097232,0.009515027,0.02294799,0.01321619,0.03117898,0.004158438
163317,2023-01-20 11:16:55.922940,651197313,0.008651073,0.02136931,0.01331907,0.03302359,0.003891381
163350,2023-01-20 11:16:56.022959,651297318,0.007974097,0.02014863,0.01364781,0.0348996,0.004292227
163380,2023-01-20 11:16:56.122914,651397258,0.008639506,0.02301412,0.0130389,0.03424458,0.004895737
163413,2023-01-20 11:16:56.222918,651497250,0.009554597,0.0243207,0.01167724,0.03041959,0.005863705
163444,2023-01-20 11:16:56.323003,651597333,0.0101206,0.02186213,0.01183717,0.03050183,0.007738285
163481,2023-01-20 11:16:56.420909,651697342,0.009432386,0.02172539,0.01213234,0.03220868,0.008449833
163511,2023-01-20 11:16:56.511690,651797256,0.009812205,0.02384851,0.01154225,0.0299107,0.008755544
163545,2023-01-20 11:16:56.603109,651897247,0.00944211,0.02325532,0.01233014,0.02678735,0.009382738
163575,2023-01-20 11:16:56.714250,651997232,0.009010301,0.02286301,0.01265375,0.02866087,0.009570731
163610,2023-01-20 11:16:56.822853,652097228,0.008340988,0.02150717,0.0136076,0.02931487,0.009224569
163643,2023-01-20 11:16:56.923016,652197389,0.009022797,0.02344702,0.0121004,0.02676051,0.008442974
163676,2023-01-20 11:16:57.022952,652297321,0.009363337,0.0245271,0.01124976,0.02508343,0.007411105
163706,2023-01-20 11:16:57.122973,652397327,0.0100163,0.02244302,0.0120374,0.02624733,0.006665242
163739,2023-01-20 11:16:57.220819,652497253,0.01071227,0.02239417,0.01426488,0.02750444,0.006960495
163770,2023-01-20 11:16:57.311673,652597232,0.01175485,0.02248154,0.01313576,0.02577103,0.006879244
163808,2023-01-20 11:16:57.402956,652697387,0.01190276,0.02437347,0.01162521,0.02394539,0.005914176
163838,2023-01-20 11:16:57.502866,652797322,0.01177152,0.02550487,0.01061694,0.02292056,0.004866278
163872,2023-01-20 11:16:57.602841,652897323,0.01082276,0.02330323,0.01242416,0.02523821,0.004371636
163902,2023-01-20 11:16:57.702743,652997241,0.01114231,0.02298279,0.01331352,0.03074776,0.004796698
163937,2023-01-20 11:16:57.802727,653097241,0.01038941,0.02039143,0.01361758,0.03251051,0.005099297
163970,2023-01-20 11:16:57.902769,653197304,0.00950533,0.02050172,0.01325292,0.03356272,0.005249706
164003,2023-01-20 11:16:58.002771,653297326,0.009530765,0.02134101,0.01344216,0.03512073,0.004662273
164034,2023-01-20 11:16:58.102697,653397248,0.009354105,0.01959487,0.01333032,0.03592698,0.003955388
164067,2023-01-20 11:16:58.202788,653497336,0.009164612,0.02016701,0.01339561,0.03639224,0.003913392
164098,2023-01-20 11:16:58.302685,653597249,0.01002533,0.01977928,0.01337563,0.03690869,0.00558235
164135,2023-01-20 11:16:58.402768,653697349,0.009300423,0.01798175,0.0134682,0.03758382,0.008085317
164165,2023-01-20 11:16:58.502633,653797248,0.01028371,0.01867797,0.01477912,0.0380845,0.01066082
164199,2023-01-20 11:16:58.602592,653897241,0.01056901,0.02070282,0.01340732,0.03528326,0.01261227
164229,2023-01-20 11:16:58.702593,653997240,0.009980737,0.02179315,0.01216607,0.03109896,0.01419227
164265,2023-01-20 11:16:58.802598,654097242,0.009694816,0.02086563,0.01118651,0.0279556,0.01505205
164298,2023-01-20 11:16:58.902740,654197367,0.009870417,0.02195732,0.01186492,0.02768944,0.01547585
164331,2023-01-20 11:16:59.002710,654297319,0.01083118,0.02445023,0.01237122,0.03115493,0.01523137
164361,2023-01-20 11:16:59.102642,654397247,0.01059819,0.02267872,0.01289456,0.03338156,0.01461386
164394,2023-01-20 11:16:59.202634,654497236,0.009519375,0.0209685,0.01513675,0.03323608,0.01415308
164425,2023-01-20 11:16:59.302610,654597242,0.009522882,0.02159855,0.0172633,0.03168096,0.01317236
164462,2023-01-20 11:16:59.402684,654697345,0.0100798,0.02206662,0.01796352,0.03012177,0.01208254
164492,2023-01-20 11:16:59.502750,654797375,0.009458165,0.02117733,0.01539431,0.02759959,0.01158778
164526,2023-01-20 11:16:59.602656,654897246,0.009888128,0.02453399,0.01355509,0.02645093,0.01093971
164556,2023-01-20 11:16:59.702641,654997229,0.009870565,0.02564484,0.01272763,0.02522228,0.01022383
164591,2023-01-20 11:16:59.802662,655097248,0.009758768,0.02505448,0.01179075,0.02499628,0.009684976
164624,2023-01-20 11:16:59.902732,655197332,0.01060222,0.0261638,0.01208402,0.02720565,0.009498099
164657,2023-01-20 11:17:00.002724,655297338,0.01005747,0.02527338,0.01255485,0.0315115,0.009934299
164687,2023-01-20 11:17:00.102726,655397323,0.009065572,0.02221222,0.01292462,0.03221955,0.01059821
164721,2023-01-20 11:17:00.202760,655497342,0.009532948,0.0229672,0.01319348,0.03150674,0.01039965
164752,2023-01-20 11:17:00.302651,655597244,0.009362599,0.02266731,0.01318519,0.03248744,0.01002229
164789,2023-01-20 11:17:00.402756,655697361,0.008471063,0.0209632,0.01281717,0.0317033,0.009945198
164821,2023-01-20 11:17:00.502665,655797295,0.007746507,0.0196473,0.01277593,0.02956221,0.009963018
164855,2023-01-20 11:17:00.602590,655897243,0.007941825,0.02095048,0.0123074,0.02791693,0.01011632
164885,2023-01-20 11:17:00.702626,655997245,0.008384558,0.02234669,0.01244682,0.02570129,0.01030567
164920,2023-01-20 11:17:00.802743,656097330,0.008589257,0.0223645,0.01218838,0.02477334,0.01059313
164953,2023-01-20 11:17:00.902709,656197313,0.009352784,0.02270542,0.01184797,0.02486561,0.009975357
164986,2023-01-20 11:17:01.002717,656297339,0.01077014,0.02484204,0.01118354,0.02492314,0.008409635
165016,2023-01-20 11:17:01.102617,656397234,0.01031887,0.02575627,0.01180937,0.02479658,0.006936943
165049,2023-01-20 11:17:01.202631,656497243,0.009586805,0.02434203,0.01256011,0.0244829,0.005761981
165080,2023-01-20 11:17:01.302607,656597242,0.01070001,0.02682457,0.01211617,0.02607764,0.00514562
165116,2023-01-20 11:17:01.402684,656697342,0.0104235,0.02617342,0.01148111,0.02706208,0.005608188
165147,2023-01-20 11:17:01.502714,656797357,0.00997824,0.0256565,0.01156846,0.02836559,0.007298242
165181,2023-01-20 11:17:01.602683,656897311,0.00936379,0.02392873,0.01290763,0.03137095,0.00891062
165211,2023-01-20 11:17:01.702618,656997229,0.009166632,0.02419067,0.01336357,0.03357675,0.008497958
165246,2023-01-20 11:17:01.802642,657097237,0.008801991,0.02259866,0.01308607,0.0343528,0.00736921
165279,2023-01-20 11:17:01.902716,657197338,0.0086497,0.02078102,0.01633858,0.03708766,0.006154551
165312,2023-01-20 11:17:02.002694,657297341,0.01119963,0.0208969,0.01628639,0.03820001,0.005110977
165342,2023-01-20 11:17:02.102729,657397348,0.01192318,0.02265792,0.01608126,0.03893419,0.004208039
165375,2023-01-20 11:17:02.202667,657497258,0.01224301,0.02371127,0.01685222,0.03722643,0.003508708
165407,2023-01-20 11:17:02.302763,657597364,0.01133318,0.02372984,0.01710326,0.034819,0.003159463
165443,2023-01-20 11:17:02.402740,657697351,0.01112713,0.02493801,0.01536336,0.03277522,0.002949832
165475,2023-01-20 11:17:02.502724,657797349,0.01067734,0.02436917,0.01390845,0.03094839,0.003741259
