LineNo,UTC_Approx,TimeUS,C,NI,FIX,FIY,AFI,HAGL,offset,RI,rng,Herr,eAng,eVel,ePos
149480,2023-01-20 11:16:14.201507,609396102,0,0,0,0,0,55.86,0.19,0,0,0.5,0.0006863074,0.01654283,0.06588151
149511,2023-01-20 11:16:14.301477,609496080,0,0,0,0,0,55.87,0.19,0,0,0.5,0.0005307491,0.01108167,0.04500048
149546,2023-01-20 11:16:14.401502,609596112,0,0,0,0,0,55.88,0.19,0,0,0.5,0.0007663032,0.0174481,0.06578178
149577,2023-01-20 11:16:14.501426,609696067,0,0,0,0,0,55.89,0.19,0,0,0.5,0.0004893738,0.02555439,0.07180578
149611,2023-01-20 11:16:14.601445,609796115,0,0,0,0,0,55.9,0.19,0,0,0.5,0.0005332727,0.03265456,0.09204739
149643,2023-01-20 11:16:14.701437,609896071,0,0,0,0,0,55.91,0.19,0,0,0.5,0.0006712847,0.03478294,0.08966373
149675,2023-01-20 11:16:14.801514,609996113,0,0,0,0,0,55.92,0.19,0,0,0.5,0.0005017621,0.03541588,0.100821
149708,2023-01-20 11:16:14.901476,610096085,0,0,0,0,0,55.92,0.19,0,0,0.5,0.0009036666,0.05069386,0.12899
149740,2023-01-20 11:16:15.001494,610196113,0,0,0,0,0,55.92,0.19,0,0,0.5,0.0007417504,0.04594262,0.1253933
149774,2023-01-20 11:16:15.101434,610296079,0,0,0,0,0,55.9,0.19,0,0,0.5,0.0005371381,0.04053441,0.1052322
149807,2023-01-20 11:16:15.201420,610396089,0,0,0,0,0,55.88,0.19,0,0,0.5,0.000455817,0.03830429,0.107354
149838,2023-01-20 11:16:15.301439,610496071,0,0,0,0,0,55.87,0.19,0,0,0.5,8.828947E-05,0.01862857,0.05402026
149922,2023-01-20 11:16:15.401524,610596120,0,0,0,0,0,55.86,0.19,0,0,0.5,0.0003535505,0.02477288,0.07226048
149955,2023-01-20 11:16:15.501447,610696083,0,0,0,0,0,55.85,0.19,0,0,0.5,0.001277051,0.04775676,0.1180826
149989,2023-01-20 11:16:15.601441,610796116,0,0,0,0,0,55.84,0.19,0,0,0.5,0.0008932555,0.04085878,0.1117965
150021,2023-01-20 11:16:15.701423,610896081,0,0,0,0,0,55.84,0.19,0,0,0.5,0.0007845879,0.0428614,0.1134135
150053,2023-01-20 11:16:15.801482,610996124,0,0,0,0,0,55.83,0.19,0,0,0.5,0.0005935825,0.03720497,0.10511
150086,2023-01-20 11:16:15.901456,611096074,0,0,0,0,0,55.82,0.19,0,0,0.5,0.0002546732,0.01874574,0.05876719
150118,2023-01-20 11:16:16.001526,611196120,0,0,0,0,0,55.81,0.19,0,0,0.5,0.0002891298,0.0198769,0.06610266
150152,2023-01-20 11:16:16.101468,611296081,0,0,0,0,0,55.79,0.19,0,0,0.5,0.0003071008,0.01173817,0.03087259
150184,2023-01-20 11:16:16.201460,611396091,0,0,0,0,0,55.77,0.19,0,0,0.5,0.0001974907,0.01301471,0.04545622
150215,2023-01-20 11:16:16.301460,611496080,0,0,0,0,0,55.75,0.19,0,0,0.5,0.0001959667,0.01400626,0.03766026
150250,2023-01-20 11:16:16.401500,611596109,0,0,0,0,0,55.73,0.19,0,0,0.5,0.0001731607,0.00967062,0.03552379
150281,2023-01-20 11:16:16.501434,611696071,0,0,0,0,0,55.71,0.19,0,0,0.5,0.0005968693,0.01214403,0.03902344
150315,2023-01-20 11:16:16.601461,611796125,0,0,0,0,0,55.69,0.19,0,0,0.5,0.0006777039,0.008483252,0.03942691
150347,2023-01-20 11:16:16.701458,611896086,0,0,0,0,0,55.67,0.19,0,0,0.5,0.001078461,0.02167968,0.05178965
150380,2023-01-20 11:16:16.801506,611996100,0,0,0,0,0,55.65,0.19,0,0,0.5,0.00164189,0.01842892,0.03426756
150413,2023-01-20 11:16:16.901455,612096083,0,0,0,0,0,55.64,0.19,0,0,0.5,0.00173962,0.02139457,0.04401904
150445,2023-01-20 11:16:17.001443,612196103,0,0,0,0,0,55.64,0.19,0,0,0.5,0.001058066,0.0108397,0.02760401
150479,2023-01-20 11:16:17.101430,612296075,0,0,0,0,0,55.63,0.19,0,0,0.5,0.0009408159,0.02201389,0.0446582
150511,2023-01-20 11:16:17.201469,612396100,0,0,0,0,0,55.64,0.19,0,0,0.5,0.0009536594,0.01266363,0.02169739
150543,2023-01-20 11:16:17.301464,612496076,0,0,0,0,0,55.63,0.19,0,0,0.5,0.001063193,0.01295903,0.01924132
150578,2023-01-20 11:16:17.401520,612596114,0,0,0,0,0,55.63,0.19,0,0,0.5,0.001429141,0.01104713,0.008738415
150609,2023-01-20 11:16:17.501442,612696081,0,0,0,0,0,55.62,0.19,0,0,0.5,0.002365223,0.04778741,0.09139349
150643,2023-01-20 11:16:17.601441,612796124,0,0,0,0,0,55.63,0.19,0,0,0.5,0.001944356,0.03072879,0.04773525
150675,2023-01-20 11:16:17.701409,612896068,0,0,0,0,0,55.64,0.19,0,0,0.5,0.002050447,0.03445692,0.06411221
150707,2023-01-20 11:16:17.801468,612996104,0,0,0,0,0,55.64,0.19,0,0,0.5,0.001859292,0.0213239,0.02928273
150740,2023-01-20 11:16:17.901455,613096075,0,0,0,0,0,55.66,0.19,0,0,0.5,0.002162682,0.02049387,0.03413581
150772,2023-01-20 11:16:18.001374,613196112,0,0,0,0,0,55.68,0.19,0,0,0.5,0.001889709,0.01240061,0.01985197
150806,2023-01-20 11:16:18.092443,613296074,0,0,0,0,0,55.69,0.19,0,0,0.5,0.001760495,0.02180428,0.03071644
150836,2023-01-20 11:16:18.183547,613396075,0,0,0,0,0,55.7,0.19,0,0,0.5,0.001667668,0.01376722,0.02156279
150869,2023-01-20 11:16:18.281938,613496071,0,0,0,0,0,55.71,0.19,0,0,0.5,0.001985688,0.01075832,0.01646841
150902,2023-01-20 11:16:18.381963,613596094,0,0,0,0,0,55.73,0.19,0,0,0.5,0.001993892,0.006743914,0.02240832
150935,2023-01-20 11:16:18.481906,613696073,0,0,0,0,0,55.73,0.19,0,0,0.5,0.001975408,0.007031846,0.007679746
150967,2023-01-20 11:16:18.581901,613796111,0,0,0,0,0,55.74,0.19,0,0,0.5,0.00192929,0.003279609,0.02148892
151001,2023-01-20 11:16:18.681869,613896067,0,0,0,0,0,55.75,0.19,0,0,0.5,0.001689689,0.003896744,0.01859212
151030,2023-01-20 11:16:18.781915,613996089,0,0,0,0,0,55.76,0.19,0,0,0.5,0.001629311,0.002737463,0.02936604
151066,2023-01-20 11:16:18.881895,614096090,0,0,0,0,0,55.77,0.19,0,0,0.5,0.00156409,0.009263252,0.0275989
151096,2023-01-20 11:16:18.981888,614196113,0,0,0,0,0,55.79,0.19,0,0,0.5,0.001249384,0.007058681,0.03649273
151132,2023-01-20 11:16:19.090738,614296074,0,0,0,0,0,55.8,0.19,0,0,0.5,0.001238131,0.01103908,0.04078238
151164,2023-01-20 11:16:19.201347,614396105,0,0,0,0,0,55.81,0.19,0,0,0.5,0.001616865,0.008743208,0.04421452
151195,2023-01-20 11:16:19.292374,614496067,0,0,0,0,0,55.82,0.19,0,0,0.5,0.00193127,0.01225924,0.05261587
151228,2023-01-20 11:16:19.383463,614596098,0,0,0,0,0,55.83,0.19,0,0,0.5,0.00148622,0.01295042,0.05503823
151262,2023-01-20 11:16:19.481841,614696095,0,0,0,0,0,55.84,0.19,0,0,0.5,0.0008273146,0.02557683,0.07729835
151294,2023-01-20 11:16:19.581886,614796136,0,0,0,0,0,55.85,0.19,0,0,0.5,0.0005890505,0.02576266,0.07639549
151328,2023-01-20 11:16:19.681834,614896072,0,0,0,0,0,55.85,0.19,0,0,0.5,0.0006274999,0.0333904,0.0902082
151358,2023-01-20 11:16:19.781871,614996095,0,0,0,0,0,55.86,0.19,0,0,0.5,0.0007283296,0.02928779,0.08143371
151393,2023-01-20 11:16:19.881857,615096078,0,0,0,0,0,55.85,0.19,0,0,0.5,0.0005213052,0.02833968,0.07658441
151425,2023-01-20 11:16:19.981877,615196097,0,0,0,0,0,55.85,0.19,0,0,0.5,0.0003897547,0.02613997,0.07233559
151461,2023-01-20 11:16:20.081809,615296086,0,0,0,0,0,55.84,0.19,0,0,0.5,0.0006564323,0.04295506,0.1072201
151491,2023-01-20 11:16:20.181744,615396090,0,0,0,0,0,55.83,0.19,0,0,0.5,0.0004495888,0.03449446,0.09050205
151524,2023-01-20 11:16:20.281709,615496068,0,0,0,0,0,55.83,0.19,0,0,0.5,0.0005930677,0.03520428,0.09045666
151557,2023-01-20 11:16:20.381735,615596095,0,0,0,0,0,55.83,0.19,0,0,0.5,0.0003634281,0.03020392,0.07880087
151590,2023-01-20 11:16:20.481731,615696077,0,0,0,0,0,55.81,0.19,0,0,0.5,0.000245138,0.02468071,0.06613405
151624,2023-01-20 11:16:20.581782,615796111,0,0,0,0,0,55.8,0.19,0,0,0.5,0.0003014534,0.02031139,0.05753393
151658,2023-01-20 11:16:20.681742,615896081,0,0,0,0,0,55.79,0.19,0,0,0.5,0.000810408,0.03531545,0.09074923
151688,2023-01-20 11:16:20.781735,615996090,0,0,0,0,0,55.78,0.19,0,0,0.5,0.0007608219,0.02407545,0.06892738
151723,2023-01-20 11:16:20.881727,616096084,0,0,0,0,0,55.76,0.19,0,0,0.5,0.0008391716,0.01797567,0.0523005
151753,2023-01-20 11:16:20.981742,616196097,0,0,0,0,0,55.76,0.19,0,0,0.5,0.0009237096,0.01232856,0.03926799
151789,2023-01-20 11:16:21.081717,616296082,0,0,0,0,0,55.74,0.19,0,0,0.5,0.000603243,0.01804404,0.05614341
151819,2023-01-20 11:16:21.181718,616396096,0,0,0,0,0,55.74,0.19,0,0,0.5,0.0004583472,0.01335491,0.04508928
151852,2023-01-20 11:16:21.281707,616496077,0,0,0,0,0,55.73,0.19,0,0,0.5,0.0007483297,0.0299707,0.08530565
151885,2023-01-20 11:16:21.381714,616596072,0,0,0,0,0,55.73,0.19,0,0,0.5,0.0006135843,0.0207246,0.06215381
151918,2023-01-20 11:16:21.481681,616696071,0,0,0,0,0,55.73,0.19,0,0,0.5,0.0008757493,0.03385774,0.09630539
151951,2023-01-20 11:16:21.581649,616796080,0,0,0,0,0,55.73,0.19,0,0,0.5,0.0008463897,0.02239686,0.06814584
151985,2023-01-20 11:16:21.681650,616896072,0,0,0,0,0,55.73,0.19,0,0,0.5,0.0009316963,0.0377585,0.1079864
152015,2023-01-20 11:16:21.781670,616996072,0,0,0,0,0,55.73,0.19,0,0,0.5,0.0007502664,0.02535285,0.07590858
152051,2023-01-20 11:16:21.881701,617096081,0,0,0,0,0,55.73,0.19,0,0,0.5,0.000707694,0.02540256,0.07869914
152081,2023-01-20 11:16:21.981713,617196072,0,0,0,0,0,55.72,0.19,0,0,0.5,0.0006568984,0.01723649,0.05487168
152117,2023-01-20 11:16:22.081721,617296086,0,0,0,0,0,55.71,0.19,0,0,0.5,0.0005860718,0.02137451,0.06796645
152147,2023-01-20 11:16:22.181706,617396083,0,0,0,0,0,55.71,0.19,0,0,0.5,0.0003890391,0.01420008,0.04557801
152180,2023-01-20 11:16:22.281705,617496074,0,0,0,0,0,55.72,0.19,0,0,0.5,0.0007485215,0.02202088,0.06539589
152212,2023-01-20 11:16:22.381721,617596077,0,0,0,0,0,55.72,0.19,0,0,0.5,0.000456027,0.01553828,0.04377688
152246,2023-01-20 11:16:22.481696,617696081,0,0,0,0,0,55.72,0.19,0,0,0.5,0.000575226,0.01996908,0.04598187
152278,2023-01-20 11:16:22.581649,617796073,0,0,0,0,0,55.72,0.19,0,0,0.5,0.0008557974,0.01195998,0.02544143
152312,2023-01-20 11:16:22.681679,617896080,0,0,0,0,0,55.71,0.19,0,0,0.5,0.0008372529,0.02162424,0.04312215
152342,2023-01-20 11:16:22.781716,617996081,0,0,0,0,0,55.72,0.19,0,0,0.5,0.0008171696,0.01454825,0.02916907
152377,2023-01-20 11:16:22.881720,618096077,0,0,0,0,0,55.72,0.19,0,0,0.5,0.000779991,0.01456163,0.02744176
152408,2023-01-20 11:16:22.981715,618196071,0,0,0,0,0,55.73,0.19,0,0,0.5,0.0007672829,0.01121616,0.02104451
152443,2023-01-20 11:16:23.081718,618296085,0,0,0,0,0,55.74,0.19,0,0,0.5,0.0008091938,0.009738105,0.0358168
152473,2023-01-20 11:16:23.181693,618396073,0,0,0,0,0,55.75,0.19,0,0,0.5,0.0009217996,0.007613936,0.02098179
152506,2023-01-20 11:16:23.281706,618496079,0,0,0,0,0,55.76,0.19,0,0,0.5,0.001026202,0.02228103,0.06886996
152538,2023-01-20 11:16:23.381717,618596080,0,0,0,0,0,55.77,0.19,0,0,0.5,0.0008813025,0.01234669,0.04022313
152572,2023-01-20 11:16:23.481674,618696067,0,0,0,0,0,55.77,0.19,0,0,0.5,0.0009572933,0.02057719,0.06707799
152604,2023-01-20 11:16:23.581641,618796074,0,0,0,0,0,55.78,0.19,0,0,0.5,0.000351946,0.01366398,0.04012783
152639,2023-01-20 11:16:23.681656,618896080,0,0,0,0,0,55.78,0.19,0,0,0.5,0.0005380721,0.01923707,0.0556348
152669,2023-01-20 11:16:23.781682,618996086,0,0,0,0,0,55.79,0.19,0,0,0.5,0.0002669034,0.00913344,0.02693149
152704,2023-01-20 11:16:23.881712,619096095,0,0,0,0,0,55.8,0.19,0,0,0.5,0.0005497379,0.01852583,0.05851872
152735,2023-01-20 11:16:23.981734,619196095,0,0,0,0,0,55.81,0.19,0,0,0.5,0.0004036096,0.006396756,0.02715745
152770,2023-01-20 11:16:24.081719,619296079,0,0,0,0,0,55.81,0.19,0,0,0.5,0.0008481384,0.03035242,0.09096178
152800,2023-01-20 11:16:24.181713,619396076,0,0,0,0,0,55.81,0.19,0,0,0.5,0.0005659983,0.01672032,0.04991867
152833,2023-01-20 11:16:24.281707,619496086,0,0,0,0,0,55.8,0.19,0,0,0.5,0.0007472916,0.01755501,0.06077952
152865,2023-01-20 11:16:24.381673,619596071,0,0,0,0,0,55.8,0.19,0,0,0.5,0.0005548688,0.007122785,0.0264039
152899,2023-01-20 11:16:24.481660,619696067,0,0,0,0,0,55.8,0.19,0,0,0.5,0.0008867352,0.01744249,0.05907286
152931,2023-01-20 11:16:24.581676,619796090,0,0,0,0,0,55.79,0.19,0,0,0.5,0.0007031049,0.00591362,0.0222595
152965,2023-01-20 11:16:24.681679,619896072,0,0,0,0,0,55.78,0.19,0,0,0.5,0.0005318791,0.008511119,0.03436485
152995,2023-01-20 11:16:24.781702,619996067,0,0,0,0,0,55.78,0.19,0,0,0.5,0.0007283915,0.005566787,0.005165614
153030,2023-01-20 11:16:24.881731,620096093,0,0,0,0,0,55.78,0.19,0,0,0.5,0.0008934831,0.006929135,0.0325118
153061,2023-01-20 11:16:24.981707,620196072,0,0,0,0,0,55.78,0.19,0,0,0.5,0.0007606146,0.001997322,0.005083664
153096,2023-01-20 11:16:25.081705,620296075,0,0,0,0,0,55.79,0.19,0,0,0.5,0.001040562,0.0192076,0.06121114
153126,2023-01-20 11:16:25.181710,620396086,0,0,0,0,0,55.8,0.19,0,0,0.5,0.0009567806,0.005674136,0.0219153
153159,2023-01-20 11:16:25.281704,620496072,0,0,0,0,0,55.8,0.19,0,0,0.5,0.0008586929,0.0175162,0.05407595
153191,2023-01-20 11:16:25.381723,620596079,0,0,0,0,0,55.81,0.19,0,0,0.5,0.0005780935,0.005506894,0.02026909
153225,2023-01-20 11:16:25.481685,620696068,0,0,0,0,0,55.82,0.19,0,0,0.5,0.0006096976,0.01803282,0.05729539
153259,2023-01-20 11:16:25.581663,620796081,0,0,0,0,0,55.83,0.19,0,0,0.5,0.0003288895,0.007395401,0.02579244
153293,2023-01-20 11:16:25.681680,620896071,0,0,0,0,0,55.85,0.19,0,0,0.5,0.0003566516,0.009535479,0.03531804
153323,2023-01-20 11:16:25.781717,620996067,0,0,0,0,0,55.85,0.19,0,0,0.5,0.0006349004,0.009376201,0.02740105
153359,2023-01-20 11:16:25.881726,621096075,0,0,0,0,0,55.85,0.19,0,0,0.5,0.0007954118,0.008762702,0.03552042
153390,2023-01-20 11:16:25.981725,621196082,0,0,0,0,0,55.86,0.19,0,0,0.5,0.0007680986,0.003461438,0.01296173
153425,2023-01-20 11:16:26.081703,621296073,0,0,0,0,0,55.86,0.19,0,0,0.5,0.000869392,0.01306856,0.0427479
153455,2023-01-20 11:16:26.181695,621396078,0,0,0,0,0,55.87,0.19,0,0,0.5,0.0005465779,0.003292773,0.01331234
153488,2023-01-20 11:16:26.281683,621496075,0,0,0,0,0,55.87,0.19,0,0,0.5,0.0007482211,0.009815091,0.03285224
153520,2023-01-20 11:16:26.381672,621596072,0,0,0,0,0,55.87,0.19,0,0,0.5,0.0004223915,0.001312721,0.006424239
153554,2023-01-20 11:16:26.481663,621696072,0,0,0,0,0,55.88,0.19,0,0,0.5,0.0006296013,0.01467258,0.041222
153586,2023-01-20 11:16:26.581665,621796082,0,0,0,0,0,55.88,0.19,0,0,0.5,0.0003844784,0.003490622,0.009130323
153620,2023-01-20 11:16:26.681677,621896071,0,0,0,0,0,55.88,0.19,0,0,0.5,0.0006914549,0.01528767,0.04266047
153650,2023-01-20 11:16:26.781702,621996067,0,0,0,0,0,55.88,0.19,0,0,0.5,0.0004123877,0.005641852,0.01245228
153685,2023-01-20 11:16:26.881704,622096082,0,0,0,0,0,55.88,0.19,0,0,0.5,0.0004279348,0.006542412,0.01891574
153717,2023-01-20 11:16:26.981672,622196072,0,0,0,0,0,55.87,0.19,0,0,0.5,0.0002897528,0.003581674,0.01539283
153752,2023-01-20 11:16:27.081677,622296070,0,0,0,0,0,55.87,0.19,0,0,0.5,0.0006306153,0.01613773,0.03528243
153782,2023-01-20 11:16:27.181695,622396075,0,0,0,0,0,55.87,0.19,0,0,0.5,0.0002956659,0.01377755,0.03970773
153815,2023-01-20 11:16:27.281701,622496072,0,0,0,0,0,55.87,0.19,0,0,0.5,0.0005504301,0.01067836,0.02457933
153847,2023-01-20 11:16:27.381706,622596067,0,0,0,0,0,55.87,0.19,0,0,0.5,0.0003616356,0.007259184,0.02624376
153881,2023-01-20 11:16:27.481695,622696080,0,0,0,0,0,55.88,0.19,0,0,0.5,0.0005538574,0.006566616,0.01900369
153913,2023-01-20 11:16:27.581658,622796074,0,0,0,0,0,55.88,0.19,0,0,0.5,0.0007477727,0.01436989,0.03908601
153947,2023-01-20 11:16:27.681679,622896067,0,0,0,0,0,55.89,0.19,0,0,0.5,0.0008025586,0.01275369,0.0337616
153977,2023-01-20 11:16:27.781730,622996076,0,0,0,0,0,55.89,0.19,0,0,0.5,0.0008070361,0.01348781,0.04186256
154012,2023-01-20 11:16:27.874384,623096074,0,0,0,0,0,55.9,0.19,0,0,0.5,0.0006765313,0.01303354,0.02978703
154044,2023-01-20 11:16:27.965387,623196072,0,0,0,0,0,55.89,0.19,0,0,0.5,0.0004924784,0.01829667,0.0490404
154079,2023-01-20 11:16:28.061953,623296082,0,0,0,0,0,55.91,0.19,0,0,0.5,0.0006561594,0.0157996,0.03984826
154109,2023-01-20 11:16:28.161908,623396074,0,0,0,0,0,55.91,0.19,0,0,0.5,0.0006403607,0.01296285,0.03484849
154142,2023-01-20 11:16:28.268700,623496072,0,0,0,0,0,55.92,0.19,0,0,0.5,0.001064315,0.03277239,0.07984429
154174,2023-01-20 11:16:28.379705,623596076,0,0,0,0,0,55.92,0.19,0,0,0.5,0.0009524068,0.01967168,0.04864335
154208,2023-01-20 11:16:28.481692,623696071,0,0,0,0,0,55.93,0.19,0,0,0.5,0.001039476,0.008199579,0.03002118
154240,2023-01-20 11:16:28.581672,623796074,0,0,0,0,0,55.93,0.19,0,0,0.5,0.0005401128,0.008668951,0.02661706
154274,2023-01-20 11:16:28.674347,623896084,0,0,0,0,0,55.95,0.19,0,0,0.5,0.0005528945,0.0112447,0.0372722
154304,2023-01-20 11:16:28.765360,623996071,0,0,0,0,0,55.95,0.19,0,0,0.5,0.0002616671,0.005104198,0.01892443
154340,2023-01-20 11:16:28.861954,624096091,0,0,0,0,0,55.95,0.19,0,0,0.5,0.0004450562,0.009588521,0.02871775
154371,2023-01-20 11:16:28.961913,624196067,0,0,0,0,0,55.95,0.19,0,0,0.5,0.0005303197,0.007284808,0.02106244
154406,2023-01-20 11:16:29.061910,624296072,0,0,0,0,0,55.95,0.19,0,0,0.5,0.001003727,0.01529099,0.04568556
154436,2023-01-20 11:16:29.161914,624396078,0,0,0,0,0,55.96,0.19,0,0,0.5,0.0004677993,0.009534128,0.02840486
154469,2023-01-20 11:16:29.261921,624496095,0,0,0,0,0,55.98,0.19,0,0,0.5,0.0007491157,0.02806675,0.08148047
154501,2023-01-20 11:16:29.361898,624596086,0,0,0,0,0,55.97,0.19,0,0,0.5,0.0004318585,0.01370584,0.04108653
154535,2023-01-20 11:16:29.461822,624696087,0,0,0,0,0,55.98,0.19,0,0,0.5,0.000728915,0.01430544,0.05336846
154567,2023-01-20 11:16:29.561706,624796085,0,0,0,0,0,55.98,0.19,0,0,0.5,0.0007520816,0.008934792,0.02590579
154601,2023-01-20 11:16:29.661673,624896068,0,0,0,0,0,56,0.19,0,0,0.5,0.0009448554,0.01420956,0.05433295
154630,2023-01-20 11:16:29.761723,624996072,0,0,0,0,0,56.01,0.19,0,0,0.5,0.000739337,0.008758485,0.03112061
154665,2023-01-20 11:16:29.861743,625096088,0,0,0,0,0,56.03,0.19,0,0,0.5,0.000886902,0.02189802,0.07002475
154696,2023-01-20 11:16:29.961699,625196067,0,0,0,0,0,56.04,0.19,0,0,0.5,0.0006841493,0.008508722,0.03396229
154731,2023-01-20 11:16:30.061699,625296074,0,0,0,0,0,56.06,0.19,0,0,0.5,0.001011638,0.02519375,0.07679403
154762,2023-01-20 11:16:30.161704,625396075,0,0,0,0,0,56.06,0.19,0,0,0.5,0.00088664,0.009690859,0.03107804
154795,2023-01-20 11:16:30.261681,625496067,0,0,0,0,0,56.07,0.19,0,0,0.5,0.0008653453,0.02334902,0.06862532
154827,2023-01-20 11:16:30.361673,625596086,0,0,0,0,0,56.08,0.19,0,0,0.5,0.000624055,0.007274621,0.02647061
154861,2023-01-20 11:16:30.461648,625696071,0,0,0,0,0,56.09,0.19,0,0,0.5,0.0006120656,0.01798999,0.05402638
154895,2023-01-20 11:16:30.561654,625796078,0,0,0,0,0,56.1,0.19,0,0,0.5,0.0003481873,0.004418842,0.01985122
154929,2023-01-20 11:16:30.661669,625896079,0,0,0,0,0,56.1,0.19,0,0,0.5,0.0008858512,0.0250724,0.07041274
154959,2023-01-20 11:16:30.761685,625996071,0,0,0,0,0,56.1,0.19,0,0,0.5,0.0006207723,0.009561174,0.02368222
154994,2023-01-20 11:16:30.861742,626096076,0,0,0,0,0,56.1,0.19,0,0,0.5,0.000782776,0.02192539,0.05975617
155025,2023-01-20 11:16:30.961811,626196076,0,0,0,0,0,56.1,0.19,0,0,0.5,0.0005286577,0.006218425,0.01360614
155060,2023-01-20 11:16:31.061807,626296089,0,0,0,0,0,56.1,0.19,0,0,0.5,0.0008873903,0.02738296,0.07000593
155090,2023-01-20 11:16:31.161725,626396077,0,0,0,0,0,56.09,0.19,0,0,0.5,0.000587997,0.01110877,0.0239749
155123,2023-01-20 11:16:31.261706,626496082,0,0,0,0,0,56.08,0.19,0,0,0.5,0.0004832352,0.00990803,0.02892412
155154,2023-01-20 11:16:31.361701,626596073,0,0,0,0,0,56.08,0.19,0,0,0.5,0.0003568664,0.005534178,0.02105474
155189,2023-01-20 11:16:31.461686,626696074,0,0,0,0,0,56.08,0.19,0,0,0.5,0.0006517975,0.02144739,0.0509515
155221,2023-01-20 11:16:31.561670,626796086,0,0,0,0,0,56.07,0.19,0,0,0.5,0.0005935846,0.01573634,0.04461979
155255,2023-01-20 11:16:31.661664,626896076,0,0,0,0,0,56.07,0.19,0,0,0.5,0.0005612174,0.01487932,0.0362227
155285,2023-01-20 11:16:31.761685,626996072,0,0,0,0,0,56.06,0.19,0,0,0.5,0.0003983692,0.01363615,0.04368733
155320,2023-01-20 11:16:31.861707,627096081,0,0,0,0,0,56.07,0.19,0,0,0.5,0.000594774,0.005617106,0.01378753
155400,2023-01-20 11:16:31.961712,627196080,0,0,0,0,0,56.07,0.19,0,0,0.5,0.0005813479,0.00675351,0.02976273
155436,2023-01-20 11:16:32.061707,627296074,0,0,0,0,0,56.08,0.19,0,0,0.5,0.000607587,0.009147645,0.02304334
155466,2023-01-20 11:16:32.161716,627396083,0,0,0,0,0,56.07,0.19,0,0,0.5,0.0004534546,0.004547166,0.02256803
155500,2023-01-20 11:16:32.261690,627496073,0,0,0,0,0,56.07,0.19,0,0,0.5,0.0008074222,0.01807901,0.04052486
155531,2023-01-20 11:16:32.361664,627596072,0,0,0,0,0,56.06,0.19,0,0,0.5,0.0005327305,0.002392199,0.008964191
155566,2023-01-20 11:16:32.461662,627696080,0,0,0,0,0,56.06,0.19,0,0,0.5,0.0003609825,0.005779848,0.01318142
155598,2023-01-20 11:16:32.561668,627796086,0,0,0,0,0,56.06,0.19,0,0,0.5,0.0002497667,0.009941568,0.03413712
155632,2023-01-20 11:16:32.661670,627896072,0,0,0,0,0,56.07,0.19,0,0,0.5,0.0005248109,0.005269979,0.01392237
155662,2023-01-20 11:16:32.761706,627996081,0,0,0,0,0,56.07,0.19,0,0,0.5,0.000369668,0.009793743,0.03596967
155697,2023-01-20 11:16:32.861692,628096074,0,0,0,0,0,56.07,0.19,0,0,0.5,0.0006950762,0.003621159,0.01146103
155728,2023-01-20 11:16:32.961666,628196076,0,0,0,0,0,56.07,0.19,0,0,0.5,0.0007792491,0.01225788,0.03771552
155763,2023-01-20 11:16:33.061679,628296085,0,0,0,0,0,56.06,0.19,0,0,0.5,0.0006722879,0.01627267,0.03867034
155793,2023-01-20 11:16:33.161698,628396080,0,0,0,0,0,56.06,0.19,0,0,0.5,0.0005386924,0.01934548,0.05701074
155826,2023-01-20 11:16:33.261701,628496076,0,0,0,0,0,56.06,0.19,0,0,0.5,0.0002654622,0.01846818,0.04990254
155857,2023-01-20 11:16:33.361701,628596080,0,0,0,0,0,56.06,0.19,0,0,0.5,0.000238385,0.01899101,0.06313817
155892,2023-01-20 11:16:33.461678,628696071,0,0,0,0,0,56.07,0.19,0,0,0.5,0.0006830313,0.00383921,0.01357389
155924,2023-01-20 11:16:33.561666,628796080,0,0,0,0,0,56.06,0.19,0,0,0.5,0.0006280186,0.007194746,0.03593529
155958,2023-01-20 11:16:33.661676,628896081,0,0,0,0,0,56.07,0.19,0,0,0.5,0.0007200728,0.003989677,0.005373727
155988,2023-01-20 11:16:33.761696,628996072,0,0,0,0,0,56.07,0.19,0,0,0.5,0.0005941217,0.007526897,0.03089934
156023,2023-01-20 11:16:33.861701,629096067,0,0,0,0,0,56.08,0.19,0,0,0.5,0.0006618645,0.0101733,0.01787884
156054,2023-01-20 11:16:33.961712,629196079,0,0,0,0,0,56.08,0.19,0,0,0.5,0.0007864868,0.002049493,0.01588535
156089,2023-01-20 11:16:34.061708,629296074,0,0,0,0,0,56.1,0.19,0,0,0.5,0.0006463566,0.01144282,0.02662401
156119,2023-01-20 11:16:34.161715,629396078,0,0,0,0,0,56.1,0.19,0,0,0.5,0.0003507613,0.009933976,0.03696927
156152,2023-01-20 11:16:34.261713,629496079,0,0,0,0,0,56.1,0.19,0,0,0.5,0.0004422636,0.003540972,0.0153418
156183,2023-01-20 11:16:34.361700,629596072,0,0,0,0,0,56.1,0.19,0,0,0.5,0.0004153142,0.006765314,0.03149725
156219,2023-01-20 11:16:34.461679,629696067,0,0,0,0,0,56.11,0.19,0,0,0.5,0.0006122668,0.007702972,0.01849596
156251,2023-01-20 11:16:34.561665,629796076,0,0,0,0,0,56.11,0.19,0,0,0.5,0.0007102352,0.005007895,0.02723101
