LineNo,UTC_Approx,TimeUS,IMU,VibeX,VibeY,VibeZ,Clip
154743,2023-01-20 11:16:30.062873,625297248,0,14.02164,9.64381,12.19799,0
154774,2023-01-20 11:16:30.162855,625397226,0,14.04707,11.27704,11.63909,0
154807,2023-01-20 11:16:30.262921,625497308,0,14.1668,13.97442,11.43099,0
154839,2023-01-20 11:16:30.362836,625597249,0,14.27507,16.42635,9.978466,0
154875,2023-01-20 11:16:30.462819,625697242,0,14.41536,16.01532,10.87632,0
154907,2023-01-20 11:16:30.562899,625797323,0,14.4822,13.05667,11.15469,0
154941,2023-01-20 11:16:30.662818,625897227,0,12.80976,14.36217,12.69781,0
154971,2023-01-20 11:16:30.762834,625997220,0,14.51179,12.74698,11.5311,0
155006,2023-01-20 11:16:30.862993,626097327,0,15.56831,13.91642,12.14349,0
155039,2023-01-20 11:16:30.963047,626197311,0,15.05735,12.60422,11.29251,0
155072,2023-01-20 11:16:31.062966,626297249,0,13.21997,13.39971,12.88954,0
155102,2023-01-20 11:16:31.162884,626397237,0,13.19256,16.30767,11.45496,0
155135,2023-01-20 11:16:31.262856,626497232,0,16.38773,13.09741,12.93038,0
155166,2023-01-20 11:16:31.362906,626597278,0,15.74773,16.56129,10.85989,0
155203,2023-01-20 11:16:31.462863,626697251,0,14.6135,12.88876,11.41941,0
155233,2023-01-20 11:16:31.562941,626797357,0,13.85039,12.04585,13.18803,0
155267,2023-01-20 11:16:31.662810,626897222,0,12.41492,16.3509,12.48342,0
155297,2023-01-20 11:16:31.762829,626997216,0,12.52321,17.75036,11.74943,0
155332,2023-01-20 11:16:31.862859,627097233,0,14.63744,16.41034,10.50392,0
155415,2023-01-20 11:16:31.962963,627197331,0,16.05048,13.30569,10.65818,0
155448,2023-01-20 11:16:32.062868,627297235,0,17.19331,10.30264,12.41817,0
155478,2023-01-20 11:16:32.162987,627397354,0,18.18813,9.315203,14.13261,0
155512,2023-01-20 11:16:32.262818,627497202,0,18.32906,8.253548,14.02037,0
155543,2023-01-20 11:16:32.362833,627597242,0,17.07371,11.24496,12.78675,0
155580,2023-01-20 11:16:32.462899,627697317,0,14.19636,16.18206,11.62955,0
155610,2023-01-20 11:16:32.562926,627797344,0,12.87602,14.08419,12.32127,0
155644,2023-01-20 11:16:32.662819,627897220,0,13.02701,13.26786,11.83637,0
155674,2023-01-20 11:16:32.762856,627997231,0,15.43697,13.04215,11.21618,0
155709,2023-01-20 11:16:32.862871,628097254,0,15.2158,14.33929,10.74073,0
155742,2023-01-20 11:16:32.962837,628197248,0,12.66109,12.68931,12.08765,0
155775,2023-01-20 11:16:33.062840,628297246,0,13.96483,13.98988,11.24561,0
155805,2023-01-20 11:16:33.162858,628397240,0,15.70492,13.53579,11.46471,0
155838,2023-01-20 11:16:33.262852,628497227,0,13.80709,12.90489,12.08492,0
155869,2023-01-20 11:16:33.362853,628597232,0,14.26463,14.7502,11.01825,0
155906,2023-01-20 11:16:33.462932,628697325,0,16.23943,14.57219,12.03734,0
155936,2023-01-20 11:16:33.562826,628797240,0,17.67954,10.55546,14.06562,0
155970,2023-01-20 11:16:33.662827,628897231,0,17.08261,11.21254,12.23195,0
156000,2023-01-20 11:16:33.762839,628997215,0,14.62443,16.14506,11.70961,0
156035,2023-01-20 11:16:33.862848,629097214,0,12.513,15.16947,11.70641,0
156068,2023-01-20 11:16:33.962888,629197256,0,13.85729,10.66928,12.58681,0
156101,2023-01-20 11:16:34.062873,629297239,0,14.40567,13.63397,11.13921,0
156131,2023-01-20 11:16:34.162976,629397339,0,16.28445,13.32605,12.05764,0
156164,2023-01-20 11:16:34.262862,629497228,0,17.01569,12.68673,11.6847,0
156195,2023-01-20 11:16:34.362844,629597216,0,13.36831,16.41809,11.83424,0
156233,2023-01-20 11:16:34.462847,629697236,0,13.64376,12.30421,11.96152,0
156263,2023-01-20 11:16:34.562835,629797246,0,13.53481,14.14273,10.70296,0
156297,2023-01-20 11:16:34.662838,629897246,0,14.06957,15.27151,10.42365,0
156327,2023-01-20 11:16:34.762942,629997330,0,13.73214,16.76517,9.978545,0
156362,2023-01-20 11:16:34.862834,630097228,0,14.52304,17.0371,9.306093,0
156395,2023-01-20 11:16:34.962908,630197322,0,17.43322,13.30315,11.89727,0
156428,2023-01-20 11:16:35.062835,630297241,0,17.71897,10.34035,12.55327,0
156458,2023-01-20 11:16:35.162852,630397234,0,13.39619,14.78248,11.33183,0
156491,2023-01-20 11:16:35.262862,630497232,0,12.57182,12.06084,12.24353,0
156522,2023-01-20 11:16:35.362865,630597231,0,14.10723,10.70784,12.48975,0
156559,2023-01-20 11:16:35.462957,630697349,0,13.78737,13.75804,11.08906,0
156591,2023-01-20 11:16:35.562799,630797236,0,15.67876,10.81133,11.8433,0
156625,2023-01-20 11:16:35.662805,630897229,0,13.18513,13.59859,11.27133,0
156655,2023-01-20 11:16:35.762840,630997217,0,13.83195,14.78881,11.10569,0
156690,2023-01-20 11:16:35.862876,631097236,0,16.82513,12.10268,12.98129,0
156723,2023-01-20 11:16:35.962955,631197317,0,13.74333,15.07743,11.69064,0
156756,2023-01-20 11:16:36.062969,631297331,0,14.00591,11.61987,12.61726,0
156786,2023-01-20 11:16:36.162881,631397243,0,13.94079,13.54146,11.67293,0
156819,2023-01-20 11:16:36.262861,631497229,0,14.11345,15.15954,10.31074,0
156850,2023-01-20 11:16:36.362854,631597231,0,16.88819,11.78215,11.72502,0
156887,2023-01-20 11:16:36.462928,631697318,0,14.27615,15.59727,11.49334,0
156917,2023-01-20 11:16:36.562917,631797322,0,13.32552,12.58722,12.33464,0
156952,2023-01-20 11:16:36.662827,631897225,0,14.37857,14.54866,11.23718,0
156982,2023-01-20 11:16:36.762876,631997256,0,16.95901,11.34071,12.46431,0
157017,2023-01-20 11:16:36.862860,632097230,0,13.87784,14.86113,11.76832,0
157050,2023-01-20 11:16:36.962887,632197252,0,13.95844,14.58978,11.23085,0
157084,2023-01-20 11:16:37.062888,632297248,0,16.86044,12.09833,12.68085,0
157114,2023-01-20 11:16:37.162895,632397250,0,13.75514,15.27942,12.0599,0
157147,2023-01-20 11:16:37.262852,632497213,0,14.15765,13.70098,11.98591,0
157178,2023-01-20 11:16:37.362937,632597310,0,14.66833,15.35792,11.03866,0
157215,2023-01-20 11:16:37.457296,632697349,0,16.00945,13.12288,11.88041,0
157245,2023-01-20 11:16:37.548185,632797241,0,14.18255,12.23662,11.74708,0
157279,2023-01-20 11:16:37.643035,632897216,0,14.2974,15.26381,11.00922,0
157309,2023-01-20 11:16:37.743057,632997221,0,14.68265,17.77453,9.741141,0
157344,2023-01-20 11:16:37.843068,633097229,0,14.58538,17.34003,9.368752,0
157377,2023-01-20 11:16:37.943080,633197255,0,14.21817,15.88161,9.868078,0
157410,2023-01-20 11:16:38.043162,633297344,0,13.32016,15.18214,10.33687,0
157440,2023-01-20 11:16:38.143062,633397241,0,13.74134,16.96563,9.916611,0
157473,2023-01-20 11:16:38.243036,633497215,0,15.87511,16.86814,11.25727,0
157504,2023-01-20 11:16:38.343039,633597224,0,17.38097,13.29425,12.46174,0
157541,2023-01-20 11:16:38.443033,633697248,0,13.79239,16.40608,11.92878,0
157571,2023-01-20 11:16:38.543059,633797338,0,13.36245,12.83855,11.85774,0
157605,2023-01-20 11:16:38.647784,633897336,0,14.01825,15.09597,10.74763,0
157636,2023-01-20 11:16:38.758829,633997313,0,16.90445,10.92617,12.83428,0
157672,2023-01-20 11:16:38.857134,634097232,0,15.36316,14.3772,11.77176,0
157705,2023-01-20 11:16:38.948115,634197319,0,13.4923,13.15357,12.76872,0
157738,2023-01-20 11:16:39.042861,634297244,0,14.05997,12.61117,12.55636,0
157768,2023-01-20 11:16:39.142902,634397251,0,13.69057,15.7136,11.03889,0
157801,2023-01-20 11:16:39.242897,634497235,0,16.70108,12.04668,12.1352,0
157831,2023-01-20 11:16:39.342952,634597309,0,14.99758,15.04236,11.08161,0
157868,2023-01-20 11:16:39.442861,634697246,0,12.18118,16.07652,11.63148,0
157898,2023-01-20 11:16:39.542831,634797255,0,13.2607,12.66282,12.87652,0
157932,2023-01-20 11:16:39.642814,634897218,0,14.41098,10.31948,12.67564,0
157962,2023-01-20 11:16:39.742937,634997242,0,14.26812,10.12074,12.01711,0
157997,2023-01-20 11:16:39.842974,635097239,0,13.89885,11.32435,11.45686,0
158030,2023-01-20 11:16:39.942947,635197250,0,12.99744,13.13089,10.87683,0
158063,2023-01-20 11:16:40.043021,635297345,0,12.79043,14.45405,10.84841,0
158093,2023-01-20 11:16:40.142925,635397250,0,14.41703,14.3963,9.689322,0
158126,2023-01-20 11:16:40.242882,635497214,0,16.73027,11.41574,12.36441,0
158157,2023-01-20 11:16:40.342870,635597218,0,15.46762,14.89514,11.47053,0
158194,2023-01-20 11:16:40.442945,635697309,0,13.4554,12.7367,12.1505,0
158226,2023-01-20 11:16:40.542870,635797251,0,14.38836,14.35391,11.4157,0
158260,2023-01-20 11:16:40.642932,635897319,0,16.49664,13.54811,11.91811,0
158290,2023-01-20 11:16:40.742853,635997229,0,17.55511,11.49409,12.55577,0
158325,2023-01-20 11:16:40.842847,636097215,0,14.52974,16.22711,11.28887,0
158359,2023-01-20 11:16:40.942873,636197235,0,12.4738,13.96768,12.3231,0
158392,2023-01-20 11:16:41.042976,636297334,0,13.86556,10.98189,12.95598,0
158422,2023-01-20 11:16:41.142953,636397309,0,14.10009,11.98617,12.23073,0
158455,2023-01-20 11:16:41.242909,636497239,0,13.61635,14.39695,11.54225,0
158486,2023-01-20 11:16:41.343066,636597336,0,13.54581,15.47492,9.861903,0
158523,2023-01-20 11:16:41.443033,636697315,0,14.30362,15.47045,9.417346,0
158553,2023-01-20 11:16:41.542861,636797249,0,14.48897,14.19339,9.503172,0
158587,2023-01-20 11:16:41.642796,636897226,0,15.18783,11.27418,11.06404,0
158617,2023-01-20 11:16:41.742829,636997218,0,13.64617,14.36762,10.33078,0
158652,2023-01-20 11:16:41.842857,637097226,0,12.53647,11.98905,11.62392,0
158685,2023-01-20 11:16:41.942964,637197339,0,12.38347,14.32069,10.07043,0
158718,2023-01-20 11:16:42.042860,637297243,0,15.10275,12.80225,11.04256,0
158749,2023-01-20 11:16:42.142917,637397309,0,12.42182,13.93194,11.85786,0
158782,2023-01-20 11:16:42.242823,637497212,0,13.06878,13.88401,11.21665,0
158813,2023-01-20 11:16:42.342853,637597223,0,15.4265,13.00166,11.8882,0
158850,2023-01-20 11:16:42.442952,637697321,0,15.47455,16.05059,12.20794,0
158880,2023-01-20 11:16:42.542846,637797237,0,13.96146,12.64657,12.67173,0
158914,2023-01-20 11:16:42.642915,637897312,0,15.12426,13.17359,11.52632,0
158944,2023-01-20 11:16:42.742849,637997230,0,14.4624,15.71867,10.91818,0
158979,2023-01-20 11:16:42.842836,638097210,0,13.60816,13.30361,11.70334,0
159012,2023-01-20 11:16:42.942862,638197242,0,15.34044,14.07732,11.78067,0
159046,2023-01-20 11:16:43.043022,638297399,0,16.5858,12.42796,11.99187,0
159076,2023-01-20 11:16:43.142862,638397226,0,12.9162,16.23597,11.19813,0
159109,2023-01-20 11:16:43.242966,638497323,0,13.37076,12.09483,12.94815,0
159140,2023-01-20 11:16:43.342939,638597297,0,13.64746,15.19561,11.49674,0
159177,2023-01-20 11:16:43.443146,638697515,0,16.78183,11.93495,12.37922,0
159207,2023-01-20 11:16:43.542859,638797252,0,16.73465,13.78903,11.59929,0
159241,2023-01-20 11:16:43.642840,638897240,0,12.36778,16.16175,11.02765,0
159271,2023-01-20 11:16:43.742839,638997221,0,13.66793,11.88226,13.02778,0
159306,2023-01-20 11:16:43.842858,639097234,0,13.85353,13.64888,11.78508,0
159339,2023-01-20 11:16:43.942969,639197355,0,15.24585,15.64018,10.81504,0
159372,2023-01-20 11:16:44.042848,639297242,0,17.42777,11.87371,13.04661,0
159402,2023-01-20 11:16:44.142852,639397250,0,14.76476,15.33816,11.8346,0
159435,2023-01-20 11:16:44.242834,639497225,0,14.02773,12.15152,11.9035,0
159466,2023-01-20 11:16:44.342852,639597221,0,15.25421,14.83711,11.395,0
159503,2023-01-20 11:16:44.443148,639697517,0,16.78165,14.17046,11.65374,0
159533,2023-01-20 11:16:44.542964,639797360,0,13.8685,13.77697,11.83627,0
159567,2023-01-20 11:16:44.642828,639897230,0,14.01088,15.4595,11.28301,0
159597,2023-01-20 11:16:44.742836,639997214,0,16.74773,12.11144,12.31241,0
159632,2023-01-20 11:16:44.842851,640097220,0,13.92971,16.82294,11.61818,0
159665,2023-01-20 11:16:44.942858,640197239,0,13.71818,12.66804,12.16067,0
159698,2023-01-20 11:16:45.042870,640297249,0,13.69139,15.48625,10.61957,0
159728,2023-01-20 11:16:45.142969,640397326,0,16.71921,11.17678,13.03506,0
159762,2023-01-20 11:16:45.242969,640497317,0,15.35485,15.94511,11.95067,0
159793,2023-01-20 11:16:45.342889,640597245,0,14.06051,14.08453,12.65272,0
159830,2023-01-20 11:16:45.443167,640697538,0,14.59158,15.27869,11.40715,0
159862,2023-01-20 11:16:45.542856,640797250,0,17.02733,11.95989,12.12004,0
159896,2023-01-20 11:16:45.642829,640897229,0,13.72364,13.47348,11.77851,0
159926,2023-01-20 11:16:45.742852,640997232,0,13.61732,14.84875,10.9601,0
159961,2023-01-20 11:16:45.842882,641097251,0,15.95444,13.55344,11.19038,0
159994,2023-01-20 11:16:45.942941,641197311,0,13.82432,13.50631,12.12511,0
160027,2023-01-20 11:16:46.042868,641297245,0,14.74664,14.84749,11.01193,0
160057,2023-01-20 11:16:46.142834,641397228,0,15.93834,15.22436,12.41083,0
160090,2023-01-20 11:16:46.242839,641497231,0,13.84475,13.1114,12.04181,0
160121,2023-01-20 11:16:46.342854,641597219,0,14.61877,13.65272,10.80155,0
160158,2023-01-20 11:16:46.443188,641697553,0,15.52562,14.47381,10.85447,0
160188,2023-01-20 11:16:46.542945,641797346,0,12.43635,15.6454,11.71152,0
160222,2023-01-20 11:16:46.642796,641897214,0,13.31643,12.89344,12.28447,0
160252,2023-01-20 11:16:46.742807,641997217,0,15.87768,13.65179,11.42625,0
160287,2023-01-20 11:16:46.842824,642097221,0,17.13074,12.2768,12.21922,0
160320,2023-01-20 11:16:46.942870,642197250,0,13.12157,15.55172,11.6458,0
160353,2023-01-20 11:16:47.042932,642297303,0,13.76336,12.06787,12.17267,0
160383,2023-01-20 11:16:47.142988,642397360,0,15.02976,14.83104,11.39215,0
160417,2023-01-20 11:16:47.242892,642497255,0,17.20592,11.34929,12.89559,0
160449,2023-01-20 11:16:47.342879,642597218,0,13.55624,15.68553,11.10933,0
160486,2023-01-20 11:16:47.443207,642697547,0,13.25377,12.47462,11.40776,0
160516,2023-01-20 11:16:47.542878,642797254,0,14.14409,12.46554,10.94821,0
160550,2023-01-20 11:16:47.638976,642897228,0,11.85332,14.24923,10.61907,0
160580,2023-01-20 11:16:47.729979,642997235,0,12.0587,14.25331,9.280284,0
160615,2023-01-20 11:16:47.823083,643097264,0,13.82502,13.62557,9.542056,0
160648,2023-01-20 11:16:47.923082,643197248,0,12.82585,13.13914,11.26256,0
160681,2023-01-20 11:16:48.025636,643297247,0,14.54787,14.30062,10.79859,0
160711,2023-01-20 11:16:48.136633,643397233,0,14.41734,15.01957,11.01672,0
160744,2023-01-20 11:16:48.239056,643497234,0,13.98985,12.68217,12.17915,0
160775,2023-01-20 11:16:48.330049,643597231,0,14.80289,14.79154,10.58982,0
160812,2023-01-20 11:16:48.423319,643697435,0,16.17603,11.67064,11.35928,0
160842,2023-01-20 11:16:48.523067,643797235,0,12.56907,15.99216,11.44411,0
160925,2023-01-20 11:16:48.623019,643897231,0,13.36528,12.62915,13.2296,0
160955,2023-01-20 11:16:48.722989,643997219,0,14.39883,11.49819,12.49419,0
160991,2023-01-20 11:16:48.822960,644097216,0,13.36353,12.81816,11.35229,0
161024,2023-01-20 11:16:48.923005,644197316,0,12.77637,14.69253,10.25734,0
161057,2023-01-20 11:16:49.022923,644297253,0,12.43568,14.918,8.869727,0
161087,2023-01-20 11:16:49.123113,644397340,0,13.42235,13.56054,9.553963,0
161120,2023-01-20 11:16:49.223063,644497237,0,15.70698,10.40928,11.99063,0
161151,2023-01-20 11:16:49.322945,644597229,0,15.48942,9.554495,11.89168,0
161189,2023-01-20 11:16:49.423075,644697450,0,12.34228,15.32575,10.45866,0
161219,2023-01-20 11:16:49.522913,644797312,0,12.96659,12.84573,11.29904,0
161253,2023-01-20 11:16:49.622904,644897314,0,13.75679,13.55989,10.21651,0
161283,2023-01-20 11:16:49.722917,644997298,0,13.2406,15.09129,10.81404,0
161318,2023-01-20 11:16:49.822958,645097320,0,12.79674,13.25883,10.95564,0
161351,2023-01-20 11:16:49.922876,645197249,0,13.81448,13.3292,10.60454,0
161384,2023-01-20 11:16:50.022852,645297236,0,14.2099,15.80821,10.92957,0
161414,2023-01-20 11:16:50.122857,645397250,0,13.11853,12.37121,11.56811,0
161447,2023-01-20 11:16:50.222829,645497224,0,14.53443,14.08875,10.54675,0
161478,2023-01-20 11:16:50.322839,645597214,0,15.27211,14.0636,11.24718,0
161515,2023-01-20 11:16:50.423006,645697371,0,13.21455,14.38287,12.03725,0
161547,2023-01-20 11:16:50.522850,645797238,0,13.3899,14.46403,11.28235,0
161581,2023-01-20 11:16:50.622810,645897217,0,14.48009,14.49424,10.72759,0
161610,2023-01-20 11:16:50.722813,645997227,0,16.72814,10.53391,12.93122,0
161645,2023-01-20 11:16:50.822799,646097214,0,17.44667,9.565855,13.52812,0
161680,2023-01-20 11:16:50.922860,646197254,0,17.11334,8.142406,13.53461,0
161713,2023-01-20 11:16:51.022969,646297344,0,15.73818,10.92102,12.0999,0
161743,2023-01-20 11:16:51.122971,646397334,0,12.89589,14.26288,9.336572,0
161776,2023-01-20 11:16:51.222867,646497222,0,13.3933,13.46143,10.23709,0
161807,2023-01-20 11:16:51.322856,646597220,0,13.63762,10.10065,10.84488,0
161844,2023-01-20 11:16:51.422938,646697313,0,13.5521,8.821814,12.18772,0
161874,2023-01-20 11:16:51.522928,646797320,0,12.89832,10.67987,12.64378,0
161909,2023-01-20 11:16:51.622816,646897217,0,12.33534,12.05707,11.8245,0
161939,2023-01-20 11:16:51.722960,646997342,0,12.69437,9.670727,11.13802,0
161974,2023-01-20 11:16:51.822853,647097222,0,11.6355,9.704041,9.803478,0
162007,2023-01-20 11:16:51.922944,647197316,0,10.68388,12.76504,8.052018,0
162040,2023-01-20 11:16:52.022881,647297252,0,11.97479,11.62103,8.555134,0
162070,2023-01-20 11:16:52.122964,647397317,0,10.53763,13.55547,10.60106,0
162103,2023-01-20 11:16:52.222875,647497217,0,11.24053,13.91463,8.970282,0
162135,2023-01-20 11:16:52.322992,647597342,0,11.99743,12.80851,9.646847,0
162172,2023-01-20 11:16:52.423033,647697396,0,11.19991,12.97032,9.333183,0
162202,2023-01-20 11:16:52.522861,647797251,0,11.36219,13.02851,8.960596,0
162236,2023-01-20 11:16:52.622804,647897215,0,12.05388,15.31505,10.15006,0
162266,2023-01-20 11:16:52.722813,647997226,0,12.46826,14.33011,10.5388,0
162301,2023-01-20 11:16:52.822816,648097225,0,15.99877,14.65875,12.46914,0
162334,2023-01-20 11:16:52.922925,648197314,0,15.53396,15.73756,12.41576,0
162367,2023-01-20 11:16:53.022974,648297346,0,13.66471,13.50145,12.61105,0
162397,2023-01-20 11:16:53.122871,648397240,0,13.65398,13.55452,10.94707,0
162430,2023-01-20 11:16:53.222860,648497226,0,15.0995,16.75911,10.28406,0
162461,2023-01-20 11:16:53.322874,648597237,0,17.41501,12.4647,12.95562,0
162498,2023-01-20 11:16:53.422969,648697335,0,17.48201,11.63182,12.60566,0
162528,2023-01-20 11:16:53.522917,648797306,0,17.99639,9.365805,13.9025,0
162562,2023-01-20 11:16:53.622841,648897243,0,18.13623,9.388378,14.51613,0
162593,2023-01-20 11:16:53.722928,648997309,0,17.30105,12.82375,13.10105,0
162628,2023-01-20 11:16:53.822858,649097222,0,16.55793,15.68954,10.62124,0
162661,2023-01-20 11:16:53.922888,649197253,0,16.52712,15.84533,10.39954,0
162694,2023-01-20 11:16:54.022873,649297236,0,17.19922,12.38689,12.71069,0
162724,2023-01-20 11:16:54.122891,649397243,0,18.07061,9.473313,13.89591,0
162757,2023-01-20 11:16:54.222883,649497227,0,16.9784,11.68892,12.29445,0
162788,2023-01-20 11:16:54.322958,649597310,0,12.99504,16.04372,11.58503,0
162825,2023-01-20 11:16:54.422958,649697320,0,11.6452,14.01818,11.99525,0
162855,2023-01-20 11:16:54.522858,649797244,0,12.6389,10.66212,12.12623,0
162889,2023-01-20 11:16:54.622814,649897214,0,12.86131,10.80155,11.55092,0
162919,2023-01-20 11:16:54.722839,649997223,0,14.52131,15.08275,10.71944,0
162954,2023-01-20 11:16:54.822866,650097237,0,14.97825,17.29308,9.506384,0
162987,2023-01-20 11:16:54.922882,650197254,0,14.36413,17.2178,8.744771,0
163020,2023-01-20 11:16:55.022986,650297358,0,14.18801,15.10473,10.44285,0
163050,2023-01-20 11:16:55.122950,650397318,0,14.02336,12.54301,11.39992,0
163083,2023-01-20 11:16:55.222860,650497230,0,13.30476,11.61319,11.3186,0
163114,2023-01-20 11:16:55.322837,650597230,0,13.95475,11.99956,10.90438,0
163151,2023-01-20 11:16:55.422944,650697353,0,13.23088,15.35137,10.20326,0
163183,2023-01-20 11:16:55.522827,650797233,0,15.25973,15.27053,10.22362,0
163217,2023-01-20 11:16:55.622925,650897327,0,17.0247,11.33578,12.34738,0
163247,2023-01-20 11:16:55.722835,650997230,0,13.03038,15.08413,11.99359,0
163282,2023-01-20 11:16:55.822828,651097214,0,13.52484,11.89152,11.79452,0
163316,2023-01-20 11:16:55.922870,651197242,0,13.17997,14.65834,10.38151,0
163349,2023-01-20 11:16:56.022895,651297254,0,15.52786,11.19429,11.63211,0
163379,2023-01-20 11:16:56.122900,651397244,0,13.778,14.61567,11.51398,0
163412,2023-01-20 11:16:56.222903,651497236,0,13.07402,12.94042,12.22391,0
163443,2023-01-20 11:16:56.322989,651597319,0,12.69141,13.5498,10.20101,0
163480,2023-01-20 11:16:56.420896,651697327,0,14.85889,10.72349,11.06974,0
163510,2023-01-20 11:16:56.511677,651797241,0,11.83671,14.69183,10.64658,0
163544,2023-01-20 11:16:56.603093,651897233,0,11.67043,10.89299,10.85597,0
163574,2023-01-20 11:16:56.714234,651997218,0,11.17337,12.61115,9.34958,0
163609,2023-01-20 11:16:56.822839,652097214,0,13.5264,10.75511,10.03254,0
163642,2023-01-20 11:16:56.922987,652197360,0,10.44798,13.86763,10.7335,0
163675,2023-01-20 11:16:57.022888,652297257,0,12.08028,12.31203,10.77282,0
163705,2023-01-20 11:16:57.122902,652397256,0,10.6991,12.90667,9.505607,0
163738,2023-01-20 11:16:57.220806,652497239,0,11.71186,11.1805,9.022498,0
163769,2023-01-20 11:16:57.311661,652597218,0,10.37682,15.61385,9.03118,0
163807,2023-01-20 11:16:57.402941,652697372,0,10.4063,13.26225,11.40925,0
163837,2023-01-20 11:16:57.502798,652797254,0,12.85143,11.65827,12.17811,0
163871,2023-01-20 11:16:57.602778,652897260,0,12.65538,12.27633,11.49623,0
163901,2023-01-20 11:16:57.702729,652997227,0,12.74995,14.52339,11.11642,0
163936,2023-01-20 11:16:57.802712,653097227,0,13.00636,15.1474,9.630135,0
163969,2023-01-20 11:16:57.902705,653197240,0,12.40163,14.08287,9.240653,0
164002,2023-01-20 11:16:58.002757,653297312,0,13.76238,13.32092,9.232538,0
164033,2023-01-20 11:16:58.102683,653397234,0,13.79269,13.27341,9.469567,0
164066,2023-01-20 11:16:58.202774,653497322,0,14.05808,12.78178,10.39835,0
164097,2023-01-20 11:16:58.302670,653597234,0,14.68647,13.09991,10.94427,0
164134,2023-01-20 11:16:58.402754,653697335,0,13.67777,15.04431,9.830544,0
164164,2023-01-20 11:16:58.502618,653797233,0,13.6346,14.81366,10.88296,0
164198,2023-01-20 11:16:58.602578,653897227,0,14.32242,11.88584,11.97353,0
164228,2023-01-20 11:16:58.702579,653997226,0,13.47705,11.87091,13.33019,0
164264,2023-01-20 11:16:58.802583,654097227,0,11.25146,14.63197,12.5998,0
164297,2023-01-20 11:16:58.902726,654197353,0,12.87746,15.12061,11.4516,0
164330,2023-01-20 11:16:59.002647,654297256,0,16.12037,10.68612,12.84619,0
164360,2023-01-20 11:16:59.102627,654397232,0,15.32568,12.81774,12.30461,0
164393,2023-01-20 11:16:59.202620,654497222,0,12.14011,13.58868,9.920577,0
164424,2023-01-20 11:16:59.302596,654597228,0,11.28556,13.50472,10.25317,0
164461,2023-01-20 11:16:59.402670,654697331,0,12.98593,11.61288,10.24726,0
164491,2023-01-20 11:16:59.502735,654797360,0,12.89408,11.04906,12.7676,0
164525,2023-01-20 11:16:59.602642,654897232,0,10.8795,13.86363,12.76772,0
164555,2023-01-20 11:16:59.702627,654997215,0,10.21662,16.4665,11.96451,0
164590,2023-01-20 11:16:59.802647,655097233,0,11.8436,16.16475,10.97773,0
164623,2023-01-20 11:16:59.902655,655197255,0,14.55317,12.63233,11.28735,0
164656,2023-01-20 11:17:00.002710,655297324,0,16.13589,10.80846,13.24706,0
164686,2023-01-20 11:17:00.102707,655397305,0,14.01328,12.06519,11.02051,0
164720,2023-01-20 11:17:00.202746,655497328,0,11.33127,13.3642,9.935266,0
164751,2023-01-20 11:17:00.302637,655597230,0,12.10699,14.23889,9.809371,0
164788,2023-01-20 11:17:00.402741,655697346,0,12.04851,13.62435,9.921452,0
164820,2023-01-20 11:17:00.502651,655797281,0,12.43417,10.66686,10.00747,0
164854,2023-01-20 11:17:00.602575,655897228,0,13.7617,9.10666,11.22858,0
164884,2023-01-20 11:17:00.702612,655997231,0,13.92231,10.99612,13.51647,0
164919,2023-01-20 11:17:00.802729,656097316,0,11.3697,15.28105,12.68704,0
164952,2023-01-20 11:17:00.902644,656197249,0,11.43318,15.91625,11.2278,0
164985,2023-01-20 11:17:01.002703,656297325,0,11.60104,16.3682,10.40384,0
165015,2023-01-20 11:17:01.102603,656397220,0,11.29005,17.20632,9.847143,0
165048,2023-01-20 11:17:01.202615,656497228,0,11.88728,16.488,9.430912,0
165079,2023-01-20 11:17:01.302588,656597224,0,13.48024,14.58301,10.13692,0
165115,2023-01-20 11:17:01.402670,656697328,0,14.14418,15.61791,10.14257,0
165146,2023-01-20 11:17:01.502700,656797343,0,15.25822,13.65396,10.85936,0
165180,2023-01-20 11:17:01.602620,656897248,0,17.02302,9.875494,13.07162,0
165210,2023-01-20 11:17:01.702604,656997215,0,16.52119,10.71051,13.58151,0
165245,2023-01-20 11:17:01.802628,657097223,0,15.83253,11.69983,12.81688,0
165278,2023-01-20 11:17:01.902702,657197324,0,17.61009,10.74427,14.11145,0
165311,2023-01-20 11:17:02.002680,657297327,0,17.55473,10.73389,14.99,0
165341,2023-01-20 11:17:02.102715,657397334,0,17.91519,9.999341,13.21336,0
165374,2023-01-20 11:17:02.202653,657497244,0,17.36114,12.91595,11.8945,0
165406,2023-01-20 11:17:02.302749,657597350,0,14.10123,16.42907,11.04637,0
165442,2023-01-20 11:17:02.402712,657697323,0,13.39736,17.3763,10.80976,0
165474,2023-01-20 11:17:02.502710,657797335,0,13.85736,17.63711,10.31565,0
165508,2023-01-20 11:17:02.602610,657897248,0,16.56756,13.17176,12.03798,0
165538,2023-01-20 11:17:02.702613,657997224,0,16.12248,15.29205,11.47466,0
165572,2023-01-20 11:17:02.802740,658097325,0,15.27668,14.88602,11.04964,0
165606,2023-01-20 11:17:02.902652,658197248,0,14.72455,11.38826,12.40371,0
165639,2023-01-20 11:17:03.002638,658297244,0,12.25199,13.97693,12.62932,0
165669,2023-01-20 11:17:03.102637,658397231,0,13.22084,17.95862,11.57371,0
