LineNo,UTC_Approx,TimeUS,TPN,PN,DVN,TVN,VN,DAN,TAN,AN
272352,2023-01-20 11:22:26.822912,982797941,6.656855,6.486599,0,0.1702557,0.1442714,0,0.9547023,0.9006764
272383,2023-01-20 11:22:26.922783,982897802,6.656855,6.471463,0,0.1853925,0.1519074,0,1.000193,0.949194
272415,2023-01-20 11:22:27.022815,982997826,6.656855,6.461684,0,0.1951715,0.1489583,0,1.036012,0.9916579
272448,2023-01-20 11:22:27.122784,983097796,6.656855,6.448434,0,0.208421,0.1495168,0,1.064881,1.029876
272482,2023-01-20 11:22:27.222829,983197844,6.656855,6.437441,0,0.2194147,0.1339718,0,1.078108,1.053795
272513,2023-01-20 11:22:27.322794,983297820,6.656855,6.415258,0,0.2415973,0.1631293,0,1.141652,1.108905
272546,2023-01-20 11:22:27.422816,983397852,6.656855,6.398142,0,0.2587128,0.1516281,0,1.20998,1.1437
272577,2023-01-20 11:22:27.522804,983497847,6.656855,6.371813,0,0.2850421,0.169994,0,1.242109,1.203784
272611,2023-01-20 11:22:27.622773,983597818,6.656855,6.354006,0,0.3028491,0.1792379,0,1.246363,1.230406
272644,2023-01-20 11:22:27.722924,983697961,6.656855,6.334181,0,0.3226739,0.1756075,0,1.273748,1.268201
272676,2023-01-20 11:22:27.822807,983797835,6.656855,6.32915,0,0.3277057,0.2166011,0,1.177042,1.249474
272707,2023-01-20 11:22:27.922789,983897807,6.656855,6.335447,0,0.3214081,0.2090954,0,1.08133,1.201639
272739,2023-01-20 11:22:28.022802,983997812,6.656855,6.347535,0,0.3093201,0.2400502,0,0.9986996,1.132378
272773,2023-01-20 11:22:28.122920,984097928,6.656855,6.360293,0,0.2965619,0.2368626,0,0.9919676,1.072464
272808,2023-01-20 11:22:28.222915,984197924,6.656855,6.376679,0,0.2801758,0.2489747,0,0.9089633,1.026604
272839,2023-01-20 11:22:28.322789,984297809,6.656855,6.390316,0,0.2665387,0.2292733,0,1.011966,1.017371
272871,2023-01-20 11:22:28.422804,984397841,6.656855,6.407262,0,0.2495929,0.2621662,0,0.9235105,0.9831206
272902,2023-01-20 11:22:28.522727,984497800,6.656855,6.42033,0,0.2365253,0.2540246,0,0.962787,0.9849923
272936,2023-01-20 11:22:28.622735,984597827,6.656855,6.434904,0,0.2219519,0.2107637,0,0.9470954,0.9704006
272969,2023-01-20 11:22:28.722860,984697916,6.656855,6.44549,0,0.2113654,0.2200568,0,0.9297886,0.9608964
273002,2023-01-20 11:22:28.822906,984797934,6.656855,6.45907,0,0.1977856,0.2005554,0,0.9003611,0.9513995
273033,2023-01-20 11:22:28.922776,984897801,6.656855,6.469245,0,0.1876105,0.2308634,0,0.9540542,0.9698507
273065,2023-01-20 11:22:29.022796,984997821,6.656855,6.478824,0,0.1780316,0.2022547,0,0.9493771,0.9756683
273098,2023-01-20 11:22:29.122773,985097805,6.656855,6.478002,0,0.1788538,0.2151397,0,1.025612,1.016006
273132,2023-01-20 11:22:29.222814,985197850,6.656855,6.48037,0,0.1764856,0.1885585,0,0.9740255,1.004851
273163,2023-01-20 11:22:29.322798,985297828,6.656855,6.479092,0,0.1777631,0.1577755,0,0.9703134,0.985517
273195,2023-01-20 11:22:29.422925,985397953,6.656855,6.478283,0,0.1785718,0.2001956,0,0.9302427,0.9487393
273226,2023-01-20 11:22:29.522753,985497796,6.656855,6.466627,0,0.1902289,0.1861042,0,0.9822609,0.9546714
273260,2023-01-20 11:22:29.622768,985597819,6.656855,6.463212,0,0.1936432,0.2114276,0,0.9920767,0.9630765
273293,2023-01-20 11:22:29.722877,985697916,6.656855,6.461617,0,0.1952386,0.2318082,0,0.9217682,0.9636029
273325,2023-01-20 11:22:29.822811,985797839,6.656855,6.464994,0,0.1918616,0.2274849,0,0.8439729,0.9244868
273356,2023-01-20 11:22:29.922791,985897808,6.656855,6.467135,0,0.1897198,0.2342799,0,0.7621911,0.8734716
273388,2023-01-20 11:22:30.022807,985997815,6.656855,6.478457,0,0.1783984,0.264171,0,0.6846958,0.7909079
273421,2023-01-20 11:22:30.122828,986097834,6.656855,6.494719,0,0.1621362,0.2679309,0,0.5820444,0.7072049
273457,2023-01-20 11:22:30.222842,986197850,6.656855,6.51497,0,0.1418854,0.277224,0,0.5707616,0.6408318
273488,2023-01-20 11:22:30.322809,986297830,6.656855,6.533388,0,0.1234674,0.2443336,0,0.6094466,0.6159611
273521,2023-01-20 11:22:30.422816,986397851,6.656855,6.553953,0,0.1029028,0.242322,0,0.609619,0.6062533
273554,2023-01-20 11:22:30.522763,986497811,6.656855,6.572116,0,0.08473877,0.2064257,0,0.6469461,0.6187122
273588,2023-01-20 11:22:30.622781,986597835,6.656855,6.590585,0,0.06627075,0.1990463,0,0.6519841,0.6359984
273621,2023-01-20 11:22:30.722936,986697971,6.656855,6.607283,0,0.04957214,0.173939,0,0.6962,0.6665026
273653,2023-01-20 11:22:30.822920,986797940,6.656855,6.621989,0,0.03486633,0.1260362,0,0.7566418,0.6892494
273684,2023-01-20 11:22:30.922794,986897812,6.656855,6.629171,0,0.02768371,0.126996,0,0.8073118,0.741525
273715,2023-01-20 11:22:31.022795,986997812,6.656855,6.633134,0,0.02372131,0.0916382,0,0.8614142,0.8000919
273748,2023-01-20 11:22:31.122769,987097792,6.656855,6.631285,0,0.02557007,0.05822332,0,0.9166347,0.8729541
273782,2023-01-20 11:22:31.222852,987197875,6.656855,6.6258,0,0.0310553,0.04263802,0,0.9563867,0.919459
273813,2023-01-20 11:22:31.322807,987297814,6.656855,6.610217,0,0.04663818,-0.01998997,0,1.066149,0.9930111
273845,2023-01-20 11:22:31.420845,987397937,6.656855,6.597437,0,0.05941833,0.006281558,0,1.045223,1.048076
273876,2023-01-20 11:22:31.511597,987497819,6.656855,6.584501,0,0.07235473,0.01292312,0,1.068053,1.079066
273910,2023-01-20 11:22:31.602824,987597940,6.656855,6.578015,0,0.07884033,-0.01704377,0,1.008016,1.055929
273943,2023-01-20 11:22:31.702750,987697850,6.656855,6.567379,0,0.08947571,0.02580176,0,0.9097759,1.009703
273976,2023-01-20 11:22:31.802752,987797837,6.656855,6.565025,0,0.09182983,0.0953813,0,0.7620991,0.9291345
274007,2023-01-20 11:22:31.902686,987897797,6.656855,6.553886,0,0.1029694,0.1269847,0,0.7526575,0.8589842
274039,2023-01-20 11:22:32.002737,987997874,6.656855,6.553246,0,0.1036096,0.1413909,0,0.6909335,0.7902132
274072,2023-01-20 11:22:32.102694,988097839,6.656855,6.53211,0,0.1247449,0.1743526,0,0.7621882,0.7580371
274106,2023-01-20 11:22:32.203030,988197877,6.656855,6.52397,0,0.1328851,0.1827197,0,0.71334,0.7462169
274137,2023-01-20 11:22:32.314142,988297797,6.656855,6.50493,0,0.1519257,0.2283395,0,0.7092752,0.734371
274169,2023-01-20 11:22:32.420696,988397807,6.656855,6.498677,0,0.1581781,0.2225914,0,0.6860507,0.7259575
274200,2023-01-20 11:22:32.511478,988497816,6.656855,6.499451,0,0.1574042,0.213693,0,0.6455191,0.6859248
274234,2023-01-20 11:22:32.602486,988597821,6.656855,6.510519,0,0.1463361,0.2725297,0,0.5073434,0.622173
274267,2023-01-20 11:22:32.702672,988697964,6.656855,6.506376,0,0.1504791,0.2792419,0,0.5975962,0.5952939
274299,2023-01-20 11:22:32.802667,988797918,6.656855,6.511327,0,0.1455286,0.2368855,0,0.6824508,0.6102157
274330,2023-01-20 11:22:32.902532,988897813,6.656855,6.516887,0,0.1399683,0.1914875,0,0.7491388,0.6556773
274362,2023-01-20 11:22:33.002518,988997827,6.656855,6.525599,0,0.1312567,0.1762995,0,0.7866239,0.7057069
274395,2023-01-20 11:22:33.102559,989097823,6.656855,6.53092,0,0.1259357,0.1378166,0,0.8828675,0.7679354
274429,2023-01-20 11:22:33.202622,989197844,6.656855,6.538763,0,0.1180926,0.1034429,0,0.9201056,0.8293978
274461,2023-01-20 11:22:33.302547,989297827,6.656855,6.540496,0,0.1163592,0.1036295,0,0.9467137,0.8922911
274494,2023-01-20 11:22:33.402493,989397830,6.656855,6.543817,0,0.1130389,0.06709324,0,0.9809773,0.9439445
274525,2023-01-20 11:22:33.502458,989497799,6.656855,6.531843,0,0.1250122,0.05053157,0,1.111252,1.010557
274559,2023-01-20 11:22:33.602464,989597809,6.656855,6.525068,0,0.1317871,0.003294669,0,1.107508,1.073661
274592,2023-01-20 11:22:33.702585,989697927,6.656855,6.512184,0,0.1446716,0.05313093,0,1.148485,1.119469
274624,2023-01-20 11:22:33.802581,989797919,6.656855,6.505509,0,0.1513458,0.03637457,0,1.093174,1.131365
274655,2023-01-20 11:22:33.902497,989897822,6.656855,6.482591,0,0.1742645,0.04301322,0,1.14617,1.135867
274687,2023-01-20 11:22:34.002611,989997924,6.656855,6.470507,0,0.1863483,0.05949029,0,1.082994,1.128098
274720,2023-01-20 11:22:34.102469,990097792,6.656855,6.437187,0,0.219668,0.06573008,0,1.20081,1.141751
274754,2023-01-20 11:22:34.202508,990197841,6.656855,6.418916,0,0.2379394,0.07466488,0,1.174063,1.155374
274785,2023-01-20 11:22:34.302494,990297831,6.656855,6.392119,0,0.2647357,0.1079392,0,1.166443,1.157789
274817,2023-01-20 11:22:34.402479,990397821,6.656855,6.380659,0,0.2761969,0.155898,0,1.089768,1.136292
274848,2023-01-20 11:22:34.502449,990497822,6.656855,6.36991,0,0.2869458,0.2079122,0,1.039707,1.098297
274882,2023-01-20 11:22:34.602441,990597843,6.656855,6.372134,0,0.2847211,0.2263451,0,0.8962886,1.039639
274915,2023-01-20 11:22:34.702586,990697949,6.656855,6.374403,0,0.282453,0.2322022,0,0.9217865,0.9872009
274948,2023-01-20 11:22:34.802508,990797832,6.656855,6.386971,0,0.269884,0.2740462,0,0.8235437,0.9299352
