LineNo,UTC_Approx,TimeUS,C,V00,V01,V02,V03,V04,V05,V06,V07,V08,V09,V10,V11
143153,2023-01-20 11:15:55.041706,590196072,0,1.066373E-05,8.950051E-06,7.321339E-06,6.951804E-05,0.03992352,0.04062255,0.008065848,0.4927745,0.4951386,0.1267895,4.748365E-11,4.465014E-11
143318,2023-01-20 11:15:55.541654,590696072,0,1.107112E-05,8.88502E-06,7.535435E-06,6.97811E-05,0.04184728,0.04262189,0.008120161,0.5128071,0.5155381,0.1272114,4.755541E-11,4.46574E-11
143482,2023-01-20 11:15:56.041665,591196067,0,1.112254E-05,8.841517E-06,7.373576E-06,7.013741E-05,0.04026442,0.04095881,0.00807023,0.4965355,0.499001,0.1269255,4.717109E-11,4.423794E-11
143646,2023-01-20 11:15:56.541671,591696079,0,1.097834E-05,9.071778E-06,7.521638E-06,7.075648E-05,0.04239419,0.04315184,0.008130332,0.5180237,0.5208911,0.1274141,4.727891E-11,4.429086E-11
143809,2023-01-20 11:15:57.041710,592196068,0,1.089893E-05,8.862278E-06,7.339127E-06,7.133348E-05,0.04030841,0.04098003,0.008068106,0.4997353,0.5022575,0.1270036,4.683889E-11,4.384575E-11
143972,2023-01-20 11:15:57.541677,592696080,0,1.112025E-05,8.77145E-06,7.401776E-06,7.180414E-05,0.04169592,0.04239283,0.008099156,0.5169332,0.5197262,0.127279,4.684069E-11,4.382594E-11
144136,2023-01-20 11:15:58.041680,593196071,0,1.086002E-05,8.606235E-06,7.136729E-06,7.246884E-05,0.03951174,0.04016878,0.008018686,0.4960012,0.4984016,0.1266845,4.636931E-11,4.338494E-11
144299,2023-01-20 11:15:58.541658,593696080,0,1.066375E-05,8.537362E-06,7.286802E-06,7.327073E-05,0.0412238,0.04193636,0.008064966,0.5145092,0.5172423,0.1270078,4.645396E-11,4.345794E-11
144512,2023-01-20 11:15:59.041723,594196085,0,1.118868E-05,8.885445E-06,7.050798E-06,7.271697E-05,0.03956934,0.04031535,0.008016731,0.4970509,0.499503,0.1266514,4.611929E-11,4.315226E-11
144675,2023-01-20 11:15:59.541654,594696071,0,1.077468E-05,9.258024E-06,7.130204E-06,7.333051E-05,0.04116266,0.04208142,0.008067721,0.5153411,0.5181603,0.1269767,4.620558E-11,4.323537E-11
144838,2023-01-20 11:16:00.021870,595196080,0,1.064335E-05,9.32863E-06,6.961312E-06,7.355541E-05,0.03961837,0.04065451,0.008027668,0.4978634,0.5004072,0.1266299,4.585484E-11,4.294811E-11
145004,2023-01-20 11:16:00.521768,595696071,0,1.111145E-05,9.532772E-06,7.104127E-06,7.334678E-05,0.04108972,0.04241212,0.008093468,0.5167243,0.5197567,0.1270735,4.594563E-11,4.305848E-11
145167,2023-01-20 11:16:01.021738,596196084,0,1.141872E-05,9.40934E-06,6.995717E-06,7.320425E-05,0.03942417,0.04068545,0.008050898,0.4988218,0.501578,0.1267594,4.5584E-11,4.278737E-11
145331,2023-01-20 11:16:01.521676,596696067,0,1.134856E-05,9.579694E-06,7.114349E-06,7.355659E-05,0.0410763,0.04244963,0.00810899,0.517537,0.5208342,0.1271853,4.567121E-11,4.290955E-11
145494,2023-01-20 11:16:02.021671,597196072,0,1.139192E-05,9.299883E-06,7.003477E-06,7.377037E-05,0.03946707,0.040767,0.008065402,0.4994641,0.5024292,0.1268774,4.530479E-11,4.265203E-11
145658,2023-01-20 11:16:02.521675,597696068,0,1.118218E-05,9.340798E-06,7.085098E-06,7.431799E-05,0.04076371,0.04212866,0.008108351,0.5165415,0.5199903,0.1271888,4.534796E-11,4.273987E-11
145821,2023-01-20 11:16:03.021712,598196071,0,1.09514E-05,9.108138E-06,6.913201E-06,7.474286E-05,0.03891274,0.0401621,0.008049873,0.4970329,0.500065,0.1267833,4.497774E-11,4.246758E-11
145984,2023-01-20 11:16:03.521690,598696087,0,1.096007E-05,9.170533E-06,7.094411E-06,7.506399E-05,0.0409824,0.04234825,0.008115949,0.5171171,0.5207556,0.1272597,4.514369E-11,4.264965E-11
146146,2023-01-20 11:16:04.021673,599196072,0,1.107114E-05,8.720958E-06,6.983242E-06,7.535814E-05,0.03937065,0.04052101,0.008057259,0.4986874,0.5019093,0.1268767,4.481796E-11,4.23891E-11
146310,2023-01-20 11:16:04.521643,599696069,0,1.070532E-05,8.794707E-06,7.090826E-06,7.59964E-05,0.04099809,0.04218561,0.008099559,0.5164368,0.5200916,0.1272327,4.492526E-11,4.250231E-11
146473,2023-01-20 11:16:05.021725,600196080,0,1.068248E-05,8.402755E-06,6.963043E-06,7.632389E-05,0.0390603,0.0401143,0.008032476,0.4966425,0.4998049,0.1267452,4.46082E-11,4.222069E-11
146638,2023-01-20 11:16:05.521690,600696086,0,1.0829E-05,8.485637E-06,7.112512E-06,7.644844E-05,0.04096543,0.04203721,0.008082071,0.5152647,0.5188708,0.1271161,4.477855E-11,4.237134E-11
146801,2023-01-20 11:16:06.021719,601196077,0,1.070118E-05,8.362573E-06,7.014844E-06,7.675614E-05,0.03960867,0.04048177,0.008038099,0.4983871,0.5016071,0.1268365,4.458292E-11,4.217368E-11
146965,2023-01-20 11:16:06.521657,601696081,0,1.076178E-05,8.71574E-06,7.142514E-06,7.680366E-05,0.04142986,0.04227721,0.008094544,0.5182479,0.5218604,0.12727,4.479522E-11,4.234636E-11
147129,2023-01-20 11:16:07.021718,602196086,0,1.102379E-05,8.832949E-06,7.006675E-06,7.659395E-05,0.03988827,0.04065181,0.008056175,0.5016662,0.5048751,0.1269932,4.463158E-11,4.216317E-11
147292,2023-01-20 11:16:07.521675,602696072,0,1.133926E-05,9.20591E-06,7.16031E-06,7.636113E-05,0.04179478,0.04264793,0.008116239,0.5219337,0.5255008,0.1274769,4.485037E-11,4.234185E-11
147455,2023-01-20 11:16:08.021719,603196077,0,1.116264E-05,9.141437E-06,6.990472E-06,7.676339E-05,0.04027689,0.04108601,0.008075519,0.5051238,0.5082963,0.1272067,4.465084E-11,4.214227E-11
147618,2023-01-20 11:16:08.510569,603696072,0,1.139609E-05,9.120188E-06,7.135865E-06,7.693041E-05,0.04186969,0.04283847,0.008128595,0.5248364,0.5283927,0.1276294,4.483118E-11,4.230167E-11
147783,2023-01-20 11:16:09.001624,604196082,0,1.093371E-05,9.116879E-06,7.28692E-06,7.777198E-05,0.04378306,0.04477886,0.008182781,0.5460909,0.5501052,0.1281018,4.502026E-11,4.247154E-11
147946,2023-01-20 11:16:09.501586,604696106,0,1.093409E-05,9.269482E-06,7.065629E-06,7.768782E-05,0.04183955,0.04276028,0.008127692,0.5256823,0.5291755,0.1277317,4.475725E-11,4.222501E-11
148109,2023-01-20 11:16:10.001580,605196113,0,1.161827E-05,9.557975E-06,7.273014E-06,7.703969E-05,0.04355542,0.04455202,0.008185652,0.5468784,0.5508075,0.128204,4.496405E-11,4.240217E-11
148274,2023-01-20 11:16:10.501439,605696085,0,1.127398E-05,9.771657E-06,7.087381E-06,7.727533E-05,0.04155282,0.04237843,0.008137548,0.5267733,0.5302086,0.1278397,4.475233E-11,4.218665E-11
148437,2023-01-20 11:16:11.001518,606196114,0,1.119555E-05,9.893422E-06,7.146388E-06,7.764258E-05,0.04297464,0.04393008,0.00817951,0.5452883,0.5490524,0.1281425,4.491431E-11,4.232258E-11
148600,2023-01-20 11:16:11.501454,606696086,0,1.123976E-05,9.582999E-06,6.967603E-06,7.787608E-05,0.04074851,0.04165665,0.00811477,0.5223821,0.525608,0.1276376,4.464068E-11,4.207131E-11
148764,2023-01-20 11:16:12.001511,607196111,0,1.112474E-05,9.492788E-06,7.101252E-06,7.834622E-05,0.04222817,0.04323419,0.008154251,0.5392541,0.5428156,0.1278612,4.478514E-11,4.220435E-11
148927,2023-01-20 11:16:12.501393,607696068,0,1.113764E-05,9.482231E-06,6.896831E-06,7.826136E-05,0.03980627,0.04068403,0.008082468,0.5159156,0.5189391,0.1272471,4.449865E-11,4.195441E-11
149090,2023-01-20 11:16:13.001488,608196111,0,1.168175E-05,9.745089E-06,6.96854E-06,7.771904E-05,0.04110883,0.0421135,0.00812183,0.5314474,0.5347777,0.1274459,4.46427E-11,4.208771E-11
149254,2023-01-20 11:16:13.501436,608696067,0,1.166842E-05,9.905657E-06,6.779988E-06,7.743829E-05,0.03870403,0.03956317,0.008042322,0.5067053,0.5094947,0.1266862,4.435456E-11,4.181255E-11
149417,2023-01-20 11:16:14.001536,609196142,0,1.187321E-05,1.021889E-05,6.868928E-06,7.714603E-05,0.03967596,0.04058589,0.008079025,0.5200266,0.5230658,0.1267545,4.44852E-11,4.192304E-11
149580,2023-01-20 11:16:14.501426,609696067,0,1.174526E-05,9.982838E-06,6.749876E-06,7.742676E-05,0.03782695,0.03868038,0.008025977,0.4985963,0.5012336,0.1261691,4.429166E-11,4.173729E-11
149743,2023-01-20 11:16:15.001494,610196113,0,1.115781E-05,9.862136E-06,6.943854E-06,7.836292E-05,0.03933579,0.04018976,0.008090779,0.5150117,0.5180009,0.1264719,4.451292E-11,4.193824E-11
149958,2023-01-20 11:16:15.501447,610696083,0,1.102486E-05,9.243138E-06,6.946554E-06,7.904344E-05,0.03819516,0.0389091,0.008056732,0.497681,0.5003726,0.126141,4.441144E-11,4.182897E-11
150121,2023-01-20 11:16:16.001526,611196120,0,1.127496E-05,9.115569E-06,7.217451E-06,7.918558E-05,0.04050497,0.04116438,0.008137729,0.5179827,0.5210397,0.1267142,4.47128E-11,4.208156E-11
150284,2023-01-20 11:16:16.501434,611696071,0,1.120685E-05,9.474679E-06,6.998737E-06,7.909838E-05,0.03943592,0.04004479,0.008108636,0.5022357,0.5049894,0.1265018,4.464451E-11,4.195514E-11
150448,2023-01-20 11:16:17.001443,612196103,0,1.156567E-05,9.961478E-06,7.06672E-06,7.861084E-05,0.04123581,0.04192469,0.008165458,0.5205528,0.5235495,0.1269568,4.487926E-11,4.211516E-11
150612,2023-01-20 11:16:17.501442,612696081,0,1.173938E-05,1.027006E-05,6.844245E-06,7.814822E-05,0.03931613,0.03999978,0.008105668,0.5005565,0.503162,0.1264996,4.469284E-11,4.186194E-11
150775,2023-01-20 11:16:18.001374,613196112,0,1.189228E-05,1.089457E-05,6.898404E-06,7.772183E-05,0.04100256,0.041887,0.008167923,0.5187401,0.5216817,0.1269172,4.491131E-11,4.202337E-11
150938,2023-01-20 11:16:18.481906,613696073,0,1.181512E-05,1.066475E-05,6.810869E-06,7.789979E-05,0.03940205,0.04034505,0.008134083,0.5008742,0.5035254,0.1266372,4.474135E-11,4.183174E-11
151099,2023-01-20 11:16:18.981888,614196113,0,1.165342E-05,1.053896E-05,6.973511E-06,7.835226E-05,0.04092915,0.04199515,0.008195102,0.5187456,0.5218197,0.127063,4.492348E-11,4.198825E-11
151265,2023-01-20 11:16:19.481841,614696095,0,1.14544E-05,1.010096E-05,6.87182E-06,7.882847E-05,0.03924889,0.04017907,0.008148472,0.5004008,0.5031469,0.1267237,4.473933E-11,4.180059E-11
151428,2023-01-20 11:16:19.981877,615196097,0,1.114736E-05,9.997375E-06,7.077297E-06,7.938722E-05,0.04086855,0.04179012,0.008209986,0.5190129,0.5221633,0.1272312,4.495983E-11,4.198356E-11
151593,2023-01-20 11:16:20.481731,615696077,0,1.098751E-05,9.493372E-06,6.986246E-06,7.990032E-05,0.03902566,0.03976392,0.008149809,0.4997537,0.502515,0.1268418,4.47985E-11,4.178257E-11
151756,2023-01-20 11:16:20.981742,616196097,0,1.108522E-05,9.606747E-06,7.118078E-06,7.99196E-05,0.04054026,0.04125651,0.008195064,0.5169758,0.5200073,0.127239,4.503019E-11,4.194064E-11
151921,2023-01-20 11:16:21.481681,616696071,0,1.109899E-05,9.645402E-06,7.020684E-06,7.983937E-05,0.03905291,0.0396695,0.008146793,0.498949,0.5016158,0.1269122,4.495445E-11,4.177409E-11
152084,2023-01-20 11:16:21.981713,617196072,0,1.110008E-05,9.786289E-06,7.216635E-06,7.997004E-05,0.04086604,0.0415295,0.008201675,0.5179021,0.5208422,0.1273769,4.524116E-11,4.196711E-11
152249,2023-01-20 11:16:22.481696,617696081,0,1.096322E-05,9.76739E-06,7.017605E-06,8.018601E-05,0.03896923,0.03955974,0.008138332,0.4984113,0.5009691,0.1269641,4.513447E-11,4.17578E-11
152411,2023-01-20 11:16:22.981715,618196071,0,1.103183E-05,1.023535E-05,7.014241E-06,8.004408E-05,0.04026874,0.04090764,0.008173625,0.5145869,0.5173358,0.1272437,4.536786E-11,4.18988E-11
152575,2023-01-20 11:16:23.481674,618696067,0,1.099873E-05,9.945875E-06,7.024493E-06,8.034262E-05,0.03923772,0.03989794,0.008136981,0.4989316,0.5014314,0.1269961,4.534034E-11,4.178266E-11
152738,2023-01-20 11:16:23.981734,619196095,0,1.106097E-05,1.007E-05,7.255434E-06,8.042796E-05,0.04097932,0.04169994,0.00819894,0.5189154,0.5217577,0.1275203,4.56279E-11,4.199501E-11
152902,2023-01-20 11:16:24.481660,619696067,0,1.101374E-05,9.861227E-06,7.197683E-06,8.066369E-05,0.03942364,0.04008019,0.008144114,0.5013979,0.5039416,0.1271801,4.552885E-11,4.181745E-11
153064,2023-01-20 11:16:24.981707,620196072,0,1.112044E-05,1.009811E-05,7.233975E-06,8.071764E-05,0.04087151,0.04154742,0.008184237,0.5188004,0.5215943,0.1275207,4.575131E-11,4.196667E-11
153228,2023-01-20 11:16:25.481685,620696068,0,1.107785E-05,1.003877E-05,7.021531E-06,8.086131E-05,0.0387764,0.03937618,0.008109787,0.4978947,0.5003059,0.1269766,4.558276E-11,4.172302E-11
153393,2023-01-20 11:16:25.981725,621196082,0,1.093749E-05,1.03329E-05,7.070641E-06,8.104388E-05,0.03986881,0.040515,0.008138566,0.5127617,0.5153702,0.1271533,4.577583E-11,4.184409E-11
153557,2023-01-20 11:16:26.481663,621696072,0,1.08636E-05,1.008276E-05,6.943553E-06,8.131497E-05,0.03760717,0.03820968,0.008054853,0.4907162,0.4929443,0.1264988,4.560613E-11,4.160657E-11
153720,2023-01-20 11:16:26.981672,622196072,0,1.099854E-05,1.021214E-05,7.105306E-06,8.136704E-05,0.039192,0.03986974,0.008102524,0.5071638,0.5096563,0.1267815,4.585114E-11,4.179116E-11
153884,2023-01-20 11:16:27.481695,622696080,0,1.099343E-05,1.016696E-05,6.896154E-06,8.149102E-05,0.03719399,0.03783531,0.008027241,0.4870143,0.4891806,0.1261572,4.569961E-11,4.159337E-11
154047,2023-01-20 11:16:27.965387,623196072,0,1.095381E-05,1.028652E-05,6.988603E-06,8.170131E-05,0.03853916,0.03926792,0.008064903,0.5018396,0.5042494,0.1263716,4.589895E-11,4.174513E-11
154211,2023-01-20 11:16:28.481692,623696071,0,1.088036E-05,1.020226E-05,6.994661E-06,8.182151E-05,0.03750729,0.03826487,0.008030481,0.4860379,0.4882675,0.1260686,4.582758E-11,4.164132E-11
154374,2023-01-20 11:16:28.961913,624196067,0,1.08417E-05,1.020121E-05,7.212839E-06,8.216835E-05,0.03941667,0.04026015,0.008100004,0.505345,0.5079928,0.1265798,4.609576E-11,4.187372E-11
154538,2023-01-20 11:16:29.461822,624696087,0,1.080016E-05,1.000976E-05,7.162228E-06,8.235464E-05,0.03821933,0.03897644,0.008061616,0.4890955,0.4915053,0.1263539,4.596534E-11,4.1729E-11
154699,2023-01-20 11:16:29.961699,625196067,0,1.091713E-05,1.03903E-05,7.245421E-06,8.222691E-05,0.039961,0.04077425,0.008115782,0.5071435,0.5099074,0.1267908,4.617171E-11,4.190443E-11
154864,2023-01-20 11:16:30.461648,625696071,0,1.073435E-05,1.015266E-05,7.101212E-06,8.262564E-05,0.03828416,0.03900367,0.008061598,0.4891109,0.4915628,0.126446,4.597759E-11,4.170533E-11
155028,2023-01-20 11:16:30.961811,626196076,0,1.040069E-05,1.011977E-05,7.222411E-06,8.323078E-05,0.03950024,0.0402684,0.008097988,0.5048679,0.5075966,0.1267285,4.613302E-11,4.18338E-11
155192,2023-01-20 11:16:31.461686,626696074,0,1.043042E-05,9.764846E-06,6.999662E-06,8.347192E-05,0.0371588,0.03782876,0.00800315,0.4824663,0.4847754,0.1260286,4.585735E-11,4.155039E-11
155403,2023-01-20 11:16:31.961712,627196080,0,1.061023E-05,1.009862E-05,7.007277E-06,8.325239E-05,0.03810523,0.03881459,0.008029092,0.4956831,0.4981844,0.1261795,4.600304E-11,4.166885E-11
155569,2023-01-20 11:16:32.461662,627696080,0,1.087334E-05,9.809406E-06,6.898852E-06,8.319287E-05,0.0363306,0.03700949,0.007955698,0.476091,0.4782727,0.1255811,4.5826E-11,4.147694E-11
155731,2023-01-20 11:16:32.961666,628196076,0,1.110675E-05,1.012204E-05,6.980665E-06,8.294843E-05,0.03781985,0.038576,0.008001026,0.4913352,0.4937915,0.1258359,4.602797E-11,4.165197E-11
155895,2023-01-20 11:16:33.461678,628696071,0,1.098287E-05,1.015749E-05,6.821976E-06,8.299349E-05,0.03651098,0.03726415,0.00794602,0.473868,0.4760528,0.1253833,4.586537E-11,4.149692E-11
156057,2023-01-20 11:16:33.961712,629196079,0,1.076892E-05,1.0393E-05,6.981064E-06,8.318208E-05,0.03814108,0.03903588,0.008004867,0.490718,0.4932633,0.1257465,4.607735E-11,4.169594E-11
156222,2023-01-20 11:16:34.461679,629696067,0,1.07895E-05,1.027251E-05,6.951821E-06,8.327753E-05,0.03778852,0.03866895,0.008003083,0.4794182,0.4818785,0.1257257,4.603512E-11,4.166765E-11
156384,2023-01-20 11:16:34.961673,630196087,0,1.067599E-05,1.041195E-05,7.131445E-06,8.345211E-05,0.03971329,0.04073347,0.008073959,0.4994078,0.50235,0.12628,4.625747E-11,4.188141E-11
156548,2023-01-20 11:16:35.461690,630696082,0,1.090555E-05,1.019729E-05,7.017798E-06,8.328825E-05,0.03853668,0.03948117,0.008036225,0.4846176,0.4873231,0.1260613,4.606716E-11,4.172346E-11
156712,2023-01-20 11:16:35.961715,631196077,0,1.108463E-05,1.066184E-05,7.149092E-06,8.282799E-05,0.04047695,0.04154742,0.008097476,0.5044179,0.5075836,0.1266039,4.62478E-11,4.19074E-11
156876,2023-01-20 11:16:36.461678,631696068,0,1.107066E-05,1.061573E-05,6.976381E-06,8.266255E-05,0.03869516,0.03976869,0.008041646,0.4873931,0.490211,0.1262551,4.596568E-11,4.167893E-11
157039,2023-01-20 11:16:36.961717,632196082,0,1.11105E-05,1.048031E-05,7.146538E-06,8.28148E-05,0.04024219,0.04137997,0.008090177,0.5055838,0.5088428,0.1266525,4.609659E-11,4.18316E-11
157204,2023-01-20 11:16:37.456141,632696080,0,1.093006E-05,1.032096E-05,7.025012E-06,8.292176E-05,0.03873378,0.03972953,0.008043736,0.4890721,0.4919919,0.1263739,4.585774E-11,4.165067E-11
157366,2023-01-20 11:16:37.941902,633196077,0,1.048319E-05,1.028474E-05,7.059134E-06,8.35175E-05,0.0398803,0.04089549,0.008074127,0.5047878,0.5080456,0.1266222,4.594543E-11,4.175968E-11
157530,2023-01-20 11:16:38.441858,633696072,0,1.079712E-05,9.760018E-06,6.948625E-06,8.334667E-05,0.03761405,0.03849324,0.007992041,0.4839746,0.4867349,0.126031,4.563516E-11,4.150686E-11
157694,2023-01-20 11:16:38.947002,634196095,0,1.088302E-05,9.810442E-06,7.038426E-06,8.33237E-05,0.03885584,0.03969052,0.008028653,0.4992948,0.5023342,0.1262673,4.577394E-11,4.165136E-11
157857,2023-01-20 11:16:39.441687,634696071,0,1.090712E-05,9.574625E-06,6.800893E-06,8.318013E-05,0.0358479,0.0365279,0.007900376,0.4734653,0.4758952,0.1252448,4.537991E-11,4.129537E-11
158019,2023-01-20 11:16:39.941765,635196067,0,1.078008E-05,1.012846E-05,6.733743E-06,8.289055E-05,0.03610386,0.03682607,0.007898133,0.482216,0.4847142,0.1250661,4.543406E-11,4.135217E-11
158183,2023-01-20 11:16:40.441721,635696085,0,1.101592E-05,9.899526E-06,6.597956E-06,8.264188E-05,0.03403186,0.03473677,0.007801401,0.4601413,0.4622134,0.1241354,4.518955E-11,4.114056E-11
158348,2023-01-20 11:16:40.941705,636196067,0,1.101392E-05,1.027287E-05,6.687844E-06,8.241959E-05,0.03524205,0.03604457,0.00784442,0.4720173,0.4743063,0.1241939,4.535321E-11,4.131451E-11
158512,2023-01-20 11:16:41.441790,636696071,0,1.081974E-05,9.93253E-06,6.673265E-06,8.268616E-05,0.03386726,0.03463531,0.007788733,0.4539697,0.4559793,0.1235762,4.517439E-11,4.118975E-11
158674,2023-01-20 11:16:41.941693,637196068,0,1.108134E-05,1.014037E-05,6.773796E-06,8.239726E-05,0.03537063,0.0362106,0.007849966,0.4675393,0.469833,0.1238147,4.535612E-11,4.139091E-11
158839,2023-01-20 11:16:42.441712,637696080,0,1.107996E-05,1.020493E-05,6.666358E-06,8.229249E-05,0.03499621,0.03580695,0.00784345,0.4549281,0.457095,0.1236406,4.527067E-11,4.135718E-11
159001,2023-01-20 11:16:42.941691,638196071,0,1.111039E-05,1.038378E-05,6.783133E-06,8.223955E-05,0.03674486,0.03764622,0.00792091,0.4714111,0.4739606,0.1241187,4.546602E-11,4.156743E-11
159166,2023-01-20 11:16:43.441702,638696071,0,1.097676E-05,1.030363E-05,6.693017E-06,8.221863E-05,0.03571628,0.03656444,0.007890399,0.4571302,0.459458,0.12386,4.528578E-11,4.143069E-11
159328,2023-01-20 11:16:43.941695,639196081,0,1.092002E-05,1.042705E-05,6.95167E-06,8.235374E-05,0.03850218,0.03945729,0.008011675,0.4795783,0.482492,0.1247746,4.562456E-11,4.175896E-11
159492,2023-01-20 11:16:44.441702,639696070,0,1.104337E-05,1.028618E-05,6.994808E-06,8.226079E-05,0.03852262,0.03942908,0.00803386,0.4722531,0.4751421,0.1250723,4.560137E-11,4.174379E-11
159654,2023-01-20 11:16:44.941691,640196072,0,1.101728E-05,1.07497E-05,7.122681E-06,8.203629E-05,0.04068075,0.04158919,0.008119001,0.4944337,0.49783,0.125866,4.583232E-11,4.195299E-11
159819,2023-01-20 11:16:45.441749,640696120,0,1.099974E-05,1.04755E-05,6.927223E-06,8.204166E-05,0.0384376,0.03920852,0.008050323,0.4759805,0.4788951,0.1255659,4.552035E-11,4.16459E-11
159983,2023-01-20 11:16:45.941716,641196086,0,1.115886E-05,1.060365E-05,6.946322E-06,8.185509E-05,0.03933638,0.04014961,0.00807633,0.4905923,0.4937122,0.1258664,4.560578E-11,4.170985E-11
160147,2023-01-20 11:16:46.441743,641696107,0,1.102815E-05,1.011216E-05,6.819072E-06,8.218884E-05,0.03727406,0.03798844,0.008003077,0.471564,0.4742282,0.125421,4.535766E-11,4.146421E-11
160309,2023-01-20 11:16:46.941691,642196071,0,1.097204E-05,9.949357E-06,6.950571E-06,8.241826E-05,0.03814225,0.03885934,0.008024609,0.4851163,0.4879517,0.1256206,4.546751E-11,4.155302E-11
160475,2023-01-20 11:16:47.441787,642696127,0,1.093536E-05,9.708756E-06,6.651287E-06,8.249114E-05,0.03539411,0.03599013,0.007905471,0.4613694,0.4636711,0.1247186,4.515821E-11,4.123658E-11
160637,2023-01-20 11:16:47.921906,643196072,0,1.114862E-05,9.78305E-06,6.75039E-06,8.232815E-05,0.03655327,0.03721471,0.007940597,0.4744563,0.4769204,0.1249253,4.534652E-11,4.138926E-11
160801,2023-01-20 11:16:48.421999,643696114,0,1.10089E-05,1.004278E-05,6.636484E-06,8.212742E-05,0.03535037,0.03598556,0.007892521,0.4580278,0.4602062,0.1244875,4.525338E-11,4.127316E-11
161013,2023-01-20 11:16:48.921771,644196081,0,1.071464E-05,1.022238E-05,6.786564E-06,8.245233E-05,0.03710816,0.03784049,0.00796649,0.4750444,0.4775304,0.1249823,4.552299E-11,4.150569E-11
161178,2023-01-20 11:16:49.421745,644696119,0,1.07384E-05,1.006327E-05,6.728241E-06,8.242108E-05,0.03596288,0.03665231,0.007926128,0.459401,0.4616251,0.1246721,4.540603E-11,4.136771E-11
161340,2023-01-20 11:16:49.921699,645196072,0,1.114883E-05,1.02816E-05,6.877533E-06,8.195367E-05,0.03758764,0.03836536,0.00798436,0.4754747,0.4779907,0.1250888,4.561827E-11,4.154759E-11
161504,2023-01-20 11:16:50.421726,645696091,0,1.099879E-05,1.013739E-05,6.91799E-06,8.216524E-05,0.03701903,0.03774623,0.007979213,0.4640818,0.4664687,0.12511,4.558964E-11,4.150062E-11
161669,2023-01-20 11:16:50.921685,646196079,0,1.067289E-05,1.039698E-05,7.013213E-06,8.24866E-05,0.03863773,0.03942963,0.008040532,0.4817723,0.4844856,0.1256142,4.579753E-11,4.167557E-11
161833,2023-01-20 11:16:51.421722,646696097,0,1.046318E-05,1.025287E-05,6.801018E-06,8.259778E-05,0.03603311,0.03670939,0.007939507,0.4599644,0.4622061,0.1249263,4.547862E-11,4.134928E-11
161996,2023-01-20 11:16:51.921704,647196076,0,1.078369E-05,1.000523E-05,6.938126E-06,8.266313E-05,0.03715851,0.03785907,0.007976642,0.4735693,0.4760209,0.125205,4.564148E-11,4.148622E-11
162161,2023-01-20 11:16:52.421712,647696075,0,1.116216E-05,9.938013E-06,6.791262E-06,8.23087E-05,0.03562026,0.03625568,0.007914516,0.4556882,0.4578308,0.1247368,4.548166E-11,4.131817E-11
162323,2023-01-20 11:16:52.921691,648196080,0,1.099564E-05,1.017538E-05,6.938644E-06,8.260008E-05,0.03797673,0.0386944,0.008002399,0.4749399,0.4774468,0.1253869,4.579278E-11,4.160344E-11
162487,2023-01-20 11:16:53.421709,648696075,0,1.05888E-05,9.615172E-06,6.987883E-06,8.350715E-05,0.03755362,0.03825055,0.007999151,0.4639919,0.4663854,0.1254493,4.576872E-11,4.156667E-11
162650,2023-01-20 11:16:53.921715,649196080,0,1.045947E-05,9.549607E-06,7.129813E-06,8.388476E-05,0.03909565,0.03981948,0.008052262,0.481829,0.4845293,0.1259449,4.597436E-11,4.173673E-11
162814,2023-01-20 11:16:54.421713,649696075,0,1.063525E-05,9.234517E-06,6.912383E-06,8.383703E-05,0.03689002,0.03749372,0.007961665,0.4613109,0.4636013,0.125391,4.571398E-11,4.144247E-11
162976,2023-01-20 11:16:54.921700,650196072,0,1.057596E-05,9.806662E-06,6.926654E-06,8.356962E-05,0.0383518,0.0390002,0.00799735,0.4764782,0.4789762,0.1256828,4.58915E-11,4.157707E-11
163140,2023-01-20 11:16:55.421692,650696101,0,1.068451E-05,9.71291E-06,6.857259E-06,8.348216E-05,0.03731141,0.03795885,0.007963375,0.4623394,0.4646205,0.1254636,4.581421E-11,4.146587E-11
163305,2023-01-20 11:16:55.921700,651196072,0,1.095999E-05,1.00768E-05,6.984048E-06,8.308085E-05,0.03889216,0.0396318,0.008021635,0.4801997,0.4827984,0.1259458,4.604691E-11,4.165814E-11
163469,2023-01-20 11:16:56.419757,651696074,0,1.1149E-05,1.040482E-05,6.856241E-06,8.255155E-05,0.03780203,0.03860996,0.007987235,0.4663702,0.4687655,0.125768,4.594058E-11,4.154227E-11
163631,2023-01-20 11:16:56.921708,652196081,0,1.110366E-05,1.058795E-05,6.975689E-06,8.259506E-05,0.03936543,0.040401,0.008040991,0.4844078,0.4871899,0.1262377,4.61164E-11,4.171618E-11
163795,2023-01-20 11:16:57.401678,652696108,0,1.101966E-05,1.0913E-05,7.073774E-06,8.253967E-05,0.04116843,0.04244078,0.008095417,0.5035623,0.5068392,0.1266928,4.628299E-11,4.189468E-11
163958,2023-01-20 11:16:57.901537,653196072,0,1.077792E-05,1.072439E-05,6.948704E-06,8.25898E-05,0.03909219,0.04034498,0.008034304,0.4840192,0.4868994,0.1262706,4.595821E-11,4.165932E-11
164123,2023-01-20 11:16:58.401538,653696118,0,1.071545E-05,1.053644E-05,7.176102E-06,8.282069E-05,0.04058373,0.04199391,0.00808681,0.5019957,0.5053869,0.1266937,4.609068E-11,4.183081E-11
