LineNo,UTC_Approx,TimeUS,Id,Pri,Total,Free,Name
144494,2023-01-20 11:15:59.008427,594162789,0,182,7168,5360,ArduCopter
144528,2023-01-20 11:15:59.109859,594264220,1,1,352,144,idle
144560,2023-01-20 11:15:59.209832,594364193,2,60,1104,768,UART_RX
144591,2023-01-20 11:15:59.310956,594465320,3,60,656,400,OTG1
144626,2023-01-20 11:15:59.412373,594566743,4,183,1360,1016,monitor
144657,2023-01-20 11:15:59.512331,594666737,5,181,1872,1488,timer
144691,2023-01-20 11:15:59.612363,594766796,6,181,848,616,rcout
144722,2023-01-20 11:15:59.712365,594866753,7,177,1360,736,rcin
144755,2023-01-20 11:15:59.812283,594967851,8,58,2384,1432,io
144786,2023-01-20 11:15:59.904813,595069561,9,59,1360,792,storage
144818,2023-01-20 11:15:59.996685,595170548,10,60,656,248,UART3
144854,2023-01-20 11:16:00.096302,595270572,11,60,656,264,UART4
144885,2023-01-20 11:16:00.197361,595371714,12,60,656,264,UART5
144918,2023-01-20 11:16:00.297454,595471735,13,176,1360,856,I2C0
144951,2023-01-20 11:16:00.398571,595572775,14,59,1616,896,OSD
144986,2023-01-20 11:16:00.500260,595674546,15,59,1912,416,log_io
145021,2023-01-20 11:16:00.600248,595774616,16,181,1360,720,SPI1
145051,2023-01-20 11:16:00.701057,595875399,255,255,1536,1264,ISR
145085,2023-01-20 11:16:00.801304,595975621,0,182,7168,5360,ArduCopter
145115,2023-01-20 11:16:00.902771,596077108,1,1,352,144,idle
145150,2023-01-20 11:16:01.002475,596176831,2,60,1104,768,UART_RX
145183,2023-01-20 11:16:01.103491,596277796,3,60,656,400,OTG1
145216,2023-01-20 11:16:01.203551,596377809,4,183,1360,1016,monitor
145246,2023-01-20 11:16:01.303504,596477822,5,181,1872,1488,timer
145282,2023-01-20 11:16:01.404824,596579201,6,181,848,616,rcout
145313,2023-01-20 11:16:01.504802,596679190,7,177,1360,736,rcin
145348,2023-01-20 11:16:01.605932,596780331,8,58,2384,1432,io
145379,2023-01-20 11:16:01.707646,596882023,9,59,1360,792,storage
145412,2023-01-20 11:16:01.809832,596984192,10,60,656,248,UART3
145442,2023-01-20 11:16:01.909801,597084185,11,60,656,264,UART4
145477,2023-01-20 11:16:02.010827,597185230,12,60,656,264,UART5
145510,2023-01-20 11:16:02.110998,597285378,13,176,1360,856,I2C0
145543,2023-01-20 11:16:02.211384,597385741,14,59,1616,896,OSD
145574,2023-01-20 11:16:02.312407,597486751,15,59,1912,416,log_io
145610,2023-01-20 11:16:02.412385,597586723,16,181,1360,720,SPI1
145640,2023-01-20 11:16:02.513418,597687807,255,255,1536,1264,ISR
145675,2023-01-20 11:16:02.614826,597789252,0,182,7168,5360,ArduCopter
145706,2023-01-20 11:16:02.714830,597889216,1,1,352,144,idle
145739,2023-01-20 11:16:02.815866,597990218,2,60,1104,768,UART_RX
145769,2023-01-20 11:16:02.915896,598090251,3,60,656,400,OTG1
145804,2023-01-20 11:16:03.017331,598191690,4,183,1360,1016,monitor
145837,2023-01-20 11:16:03.117369,598291731,5,181,1872,1488,timer
145870,2023-01-20 11:16:03.217356,598391721,6,181,848,616,rcout
145900,2023-01-20 11:16:03.318432,598492794,7,177,1360,736,rcin
145939,2023-01-20 11:16:03.420320,598594686,8,58,2384,1432,io
145970,2023-01-20 11:16:03.521281,598695678,9,59,1360,792,storage
146004,2023-01-20 11:16:03.621310,598795725,10,60,656,248,UART3
146060,2023-01-20 11:16:03.731334,598905715,11,60,656,264,UART4
146092,2023-01-20 11:16:03.825053,598999419,12,60,656,264,UART5
146125,2023-01-20 11:16:03.925101,599099488,13,176,1360,856,I2C0
146159,2023-01-20 11:16:04.032629,599207026,14,59,1616,896,OSD
146191,2023-01-20 11:16:04.133653,599308032,15,59,1912,416,log_io
146223,2023-01-20 11:16:04.234035,599408401,16,181,1360,720,SPI1
146254,2023-01-20 11:16:04.334829,599509191,255,255,1536,1264,ISR
146290,2023-01-20 11:16:04.434835,599609214,0,182,7168,5360,ArduCopter
146323,2023-01-20 11:16:04.535793,599710227,1,1,352,144,idle
146355,2023-01-20 11:16:04.635908,599810356,2,60,1104,768,UART_RX
146387,2023-01-20 11:16:04.737324,599911714,3,60,656,400,OTG1
146419,2023-01-20 11:16:04.838399,600012753,4,183,1360,1016,monitor
146453,2023-01-20 11:16:04.980665,600155018,5,181,1872,1488,timer
146489,2023-01-20 11:16:05.082771,600257132,6,181,848,616,rcout
146519,2023-01-20 11:16:05.182700,600357071,7,177,1360,736,rcin
146552,2023-01-20 11:16:05.283795,600458162,8,58,2384,1432,io
146585,2023-01-20 11:16:05.385335,600559694,9,59,1360,792,storage
146618,2023-01-20 11:16:05.485281,600659666,10,60,656,248,UART3
146652,2023-01-20 11:16:05.585232,600759649,11,60,656,264,UART4
146685,2023-01-20 11:16:05.685259,600859654,12,60,656,264,UART5
146716,2023-01-20 11:16:05.786406,600960769,13,176,1360,856,I2C0
146749,2023-01-20 11:16:05.888701,601063059,14,59,1616,896,OSD
146781,2023-01-20 11:16:05.989983,601164340,15,59,1912,416,log_io
146817,2023-01-20 11:16:06.090959,601265319,16,181,1360,720,SPI1
146847,2023-01-20 11:16:06.191082,601365446,255,255,1536,1264,ISR
146880,2023-01-20 11:16:06.292426,601466788,0,182,7168,5360,ArduCopter
146913,2023-01-20 11:16:06.392521,601566880,1,1,352,144,idle
146946,2023-01-20 11:16:06.493391,601667799,2,60,1104,768,UART_RX
146980,2023-01-20 11:16:06.593508,601767970,3,60,656,400,OTG1
147013,2023-01-20 11:16:06.695091,601869506,4,183,1360,1016,monitor
147044,2023-01-20 11:16:06.795194,601969556,5,181,1872,1488,timer
147077,2023-01-20 11:16:06.895452,602069814,6,181,848,616,rcout
147109,2023-01-20 11:16:06.996320,602170684,7,177,1360,736,rcin
147145,2023-01-20 11:16:07.097425,602271806,8,58,2384,1432,io
147175,2023-01-20 11:16:07.197386,602371785,9,59,1360,792,storage
147208,2023-01-20 11:16:07.298413,602472792,10,60,656,248,UART3
147241,2023-01-20 11:16:07.398419,602572776,11,60,656,264,UART4
147274,2023-01-20 11:16:07.499857,602674247,12,60,656,264,UART5
147309,2023-01-20 11:16:07.600239,602774662,13,176,1360,856,I2C0
147339,2023-01-20 11:16:07.700952,602875351,14,59,1616,896,OSD
147373,2023-01-20 11:16:07.801282,602975657,15,59,1912,416,log_io
147403,2023-01-20 11:16:07.902452,603076818,16,181,1360,720,SPI1
147438,2023-01-20 11:16:08.002458,603176816,255,255,1536,1264,ISR
147471,2023-01-20 11:16:08.103452,603277809,0,182,7168,5360,ArduCopter
147504,2023-01-20 11:16:08.204843,603379199,1,1,352,144,idle
147534,2023-01-20 11:16:08.305857,603480216,2,60,1104,768,UART_RX
147570,2023-01-20 11:16:08.405345,603580245,3,60,656,400,OTG1
147600,2023-01-20 11:16:08.496190,603680244,4,183,1360,1016,monitor
147633,2023-01-20 11:16:08.587119,603780336,5,181,1872,1488,timer
147667,2023-01-20 11:16:08.685930,603880413,6,181,848,616,rcout
147698,2023-01-20 11:16:08.787605,603982051,7,177,1360,736,rcin
147730,2023-01-20 11:16:08.888654,604083102,8,58,2384,1432,io
147764,2023-01-20 11:16:08.989755,604184212,9,59,1360,792,storage
147799,2023-01-20 11:16:09.089739,604284195,10,60,656,248,UART3
147830,2023-01-20 11:16:09.189743,604384197,11,60,656,264,UART4
147862,2023-01-20 11:16:09.290790,604485255,12,60,656,264,UART5
147896,2023-01-20 11:16:09.392223,604586701,13,176,1360,856,I2C0
147928,2023-01-20 11:16:09.493273,604687789,14,59,1616,896,OSD
147961,2023-01-20 11:16:09.594671,604789228,15,59,1912,416,log_io
147994,2023-01-20 11:16:09.694676,604889193,16,181,1360,720,SPI1
148025,2023-01-20 11:16:09.795847,604990319,255,255,1536,1264,ISR
148057,2023-01-20 11:16:09.895827,605090328,0,182,7168,5360,ArduCopter
148090,2023-01-20 11:16:09.997220,605191753,1,1,352,144,idle
148125,2023-01-20 11:16:10.097250,605291716,2,60,1104,768,UART_RX
148156,2023-01-20 11:16:10.197320,605391717,3,60,656,400,OTG1
148188,2023-01-20 11:16:10.298276,605492767,4,183,1360,1016,monitor
148227,2023-01-20 11:16:10.400391,605594981,5,181,1872,1488,timer
148260,2023-01-20 11:16:10.500285,605694930,6,181,848,616,rcout
148318,2023-01-20 11:16:10.602779,605797478,7,177,1360,736,rcin
148350,2023-01-20 11:16:10.702829,605897470,8,58,2384,1432,io
148382,2023-01-20 11:16:10.813351,606007937,9,59,1360,792,storage
148416,2023-01-20 11:16:10.913502,606108093,10,60,656,248,UART3
148450,2023-01-20 11:16:11.014631,606209227,11,60,656,264,UART4
148482,2023-01-20 11:16:11.127354,606321950,12,60,656,264,UART5
148515,2023-01-20 11:16:11.228247,606422844,13,176,1360,856,I2C0
148545,2023-01-20 11:16:11.329612,606524213,14,59,1616,896,OSD
148581,2023-01-20 11:16:11.429591,606624202,15,59,1912,416,log_io
148613,2023-01-20 11:16:11.530676,606725316,16,181,1360,720,SPI1
148647,2023-01-20 11:16:11.632079,606826728,255,255,1536,1264,ISR
148678,2023-01-20 11:16:11.733135,606927748,0,182,7168,5360,ArduCopter
148711,2023-01-20 11:16:11.833220,607027812,1,1,352,144,idle
148743,2023-01-20 11:16:11.934748,607129345,2,60,1104,768,UART_RX
148779,2023-01-20 11:16:12.035705,607230303,3,60,656,400,OTG1
148809,2023-01-20 11:16:12.137585,607332178,4,183,1360,1016,monitor
148842,2023-01-20 11:16:12.237605,607432200,5,181,1872,1488,timer
148872,2023-01-20 11:16:12.337554,607532163,6,181,848,616,rcout
148908,2023-01-20 11:16:12.437539,607632177,7,177,1360,736,rcin
148940,2023-01-20 11:16:12.537766,607732462,8,58,2384,1432,io
148973,2023-01-20 11:16:12.638540,607833243,9,59,1360,792,storage
149005,2023-01-20 11:16:12.738766,607933398,10,60,656,248,UART3
149037,2023-01-20 11:16:12.839781,608034376,11,60,656,264,UART4
149070,2023-01-20 11:16:12.940744,608135357,12,60,656,264,UART5
149106,2023-01-20 11:16:13.040738,608235365,13,176,1360,856,I2C0
149137,2023-01-20 11:16:13.140715,608335353,14,59,1616,896,OSD
149169,2023-01-20 11:16:13.240752,608435386,15,59,1912,416,log_io
149200,2023-01-20 11:16:13.340776,608535388,16,181,1360,720,SPI1
149235,2023-01-20 11:16:13.442158,608636769,255,255,1536,1264,ISR
149268,2023-01-20 11:16:13.543284,608737928,0,182,7168,5360,ArduCopter
149300,2023-01-20 11:16:13.644668,608839319,1,1,352,144,idle
149332,2023-01-20 11:16:13.745689,608940315,2,60,1104,768,UART_RX
149364,2023-01-20 11:16:13.847105,609041716,3,60,656,400,OTG1
149397,2023-01-20 11:16:13.948120,609142728,4,183,1360,1016,monitor
149432,2023-01-20 11:16:14.048494,609243097,5,181,1872,1488,timer
149463,2023-01-20 11:16:14.152100,609346698,6,181,848,616,rcout
149495,2023-01-20 11:16:14.252162,609446761,7,177,1360,736,rcin
149527,2023-01-20 11:16:14.352138,609546744,8,58,2384,1432,io
149561,2023-01-20 11:16:14.452111,609646736,9,59,1360,792,storage
149594,2023-01-20 11:16:14.552440,609747096,10,60,656,248,UART3
149626,2023-01-20 11:16:14.652153,609846804,11,60,656,264,UART4
149658,2023-01-20 11:16:14.753209,609947825,12,60,656,264,UART5
149690,2023-01-20 11:16:14.854589,610049193,13,176,1360,856,I2C0
149723,2023-01-20 11:16:14.954582,610149197,14,59,1616,896,OSD
149758,2023-01-20 11:16:15.054856,610249489,15,59,1912,416,log_io
149790,2023-01-20 11:16:15.155583,610350242,16,181,1360,720,SPI1
149822,2023-01-20 11:16:15.255703,610450352,255,255,1536,1264,ISR
149904,2023-01-20 11:16:15.366007,610560615,0,182,7168,5360,ArduCopter
149938,2023-01-20 11:16:15.467106,610661728,1,1,352,144,idle
149972,2023-01-20 11:16:15.567123,610761785,2,60,1104,768,UART_RX
150005,2023-01-20 11:16:15.668162,610862826,3,60,656,400,OTG1
150036,2023-01-20 11:16:15.769581,610964228,4,183,1360,1016,monitor
150069,2023-01-20 11:16:15.869789,611064414,5,181,1872,1488,timer
150101,2023-01-20 11:16:15.970778,611165379,6,181,848,616,rcout
150137,2023-01-20 11:16:16.072196,611266803,7,177,1360,736,rcin
150167,2023-01-20 11:16:16.173178,611367804,8,58,2384,1432,io
150200,2023-01-20 11:16:16.274890,611469513,9,59,1360,792,storage
150232,2023-01-20 11:16:16.374929,611569541,10,60,656,248,UART3
150266,2023-01-20 11:16:16.475916,611670546,11,60,656,264,UART4
150298,2023-01-20 11:16:16.575927,611770584,12,60,656,264,UART5
150331,2023-01-20 11:16:16.677110,611871747,13,176,1360,856,I2C0
150363,2023-01-20 11:16:16.777141,611971743,14,59,1616,896,OSD
150396,2023-01-20 11:16:16.878192,612072812,15,59,1912,416,log_io
150429,2023-01-20 11:16:16.979733,612174386,16,181,1360,720,SPI1
150464,2023-01-20 11:16:17.079690,612274338,255,255,1536,1264,ISR
150495,2023-01-20 11:16:17.188124,612382757,0,182,7168,5360,ArduCopter
150528,2023-01-20 11:16:17.289600,612484214,1,1,352,144,idle
150562,2023-01-20 11:16:17.390740,612585336,2,60,1104,768,UART_RX
150594,2023-01-20 11:16:17.492135,612686770,3,60,656,400,OTG1
150627,2023-01-20 11:16:17.592136,612786816,4,183,1360,1016,monitor
150660,2023-01-20 11:16:17.693105,612887766,5,181,1872,1488,timer
150691,2023-01-20 11:16:17.793153,612987791,6,181,848,616,rcout
150723,2023-01-20 11:16:17.893179,613087800,7,177,1360,736,rcin
150756,2023-01-20 11:16:17.993242,613187847,8,58,2384,1432,io
150791,2023-01-20 11:16:18.086185,613289205,9,59,1360,792,storage
150822,2023-01-20 11:16:18.178549,613390589,10,60,656,248,UART3
150854,2023-01-20 11:16:18.277621,613491754,11,60,656,264,UART4
150888,2023-01-20 11:16:18.378704,613592835,12,60,656,264,UART5
150924,2023-01-20 11:16:18.480458,613694624,13,176,1360,856,I2C0
150956,2023-01-20 11:16:18.580781,613794991,14,59,1616,896,OSD
150990,2023-01-20 11:16:18.681457,613895655,15,59,1912,416,log_io
151044,2023-01-20 11:16:18.783248,613997422,16,181,1360,720,SPI1
151080,2023-01-20 11:16:18.883250,614097446,255,255,1536,1264,ISR
151113,2023-01-20 11:16:18.992832,614207061,0,182,7168,5360,ArduCopter
151146,2023-01-20 11:16:19.104003,614308039,1,1,352,144,idle
151178,2023-01-20 11:16:19.213256,614409183,2,60,1104,768,UART_RX
151209,2023-01-20 11:16:19.304320,614509186,3,60,656,400,OTG1
151242,2023-01-20 11:16:19.395382,614609187,4,183,1360,1016,monitor
151278,2023-01-20 11:16:19.495956,614710210,5,181,1872,1488,timer
151308,2023-01-20 11:16:19.595213,614809462,6,181,848,616,rcout
151342,2023-01-20 11:16:19.696093,614910329,7,177,1360,736,rcin
151372,2023-01-20 11:16:19.797502,615011724,8,58,2384,1432,io
151409,2023-01-20 11:16:19.898540,615112761,9,59,1360,792,storage
151445,2023-01-20 11:16:20.000285,615214505,10,60,656,248,UART3
151475,2023-01-20 11:16:20.101037,615315327,11,60,656,264,UART4
151508,2023-01-20 11:16:20.201276,615415635,12,60,656,264,UART5
151538,2023-01-20 11:16:20.302392,615516751,13,176,1360,856,I2C0
151574,2023-01-20 11:16:20.402478,615616838,14,59,1616,896,OSD
151608,2023-01-20 11:16:20.503431,615717773,15,59,1912,416,log_io
151641,2023-01-20 11:16:20.603524,615817851,16,181,1360,720,SPI1
151672,2023-01-20 11:16:20.705390,615919733,255,255,1536,1264,ISR
151705,2023-01-20 11:16:20.807431,616021789,0,182,7168,5360,ArduCopter
151737,2023-01-20 11:16:20.907389,616121745,1,1,352,144,idle
151773,2023-01-20 11:16:21.008418,616222774,2,60,1104,768,UART_RX
151803,2023-01-20 11:16:21.108407,616322776,3,60,656,400,OTG1
151836,2023-01-20 11:16:21.208418,616422797,4,183,1360,1016,monitor
151866,2023-01-20 11:16:21.308465,616522832,5,181,1872,1488,timer
151902,2023-01-20 11:16:21.408462,616622821,6,181,848,616,rcout
151935,2023-01-20 11:16:21.508694,616723095,7,177,1360,736,rcin
151968,2023-01-20 11:16:21.609785,616824222,8,58,2384,1432,io
151999,2023-01-20 11:16:21.710808,616925224,9,59,1360,792,storage
152033,2023-01-20 11:16:21.810835,617025231,10,60,656,248,UART3
152065,2023-01-20 11:16:21.912376,617126750,11,60,656,264,UART4
152101,2023-01-20 11:16:22.013398,617227755,12,60,656,264,UART5
152131,2023-01-20 11:16:22.113425,617327794,13,176,1360,856,I2C0
152164,2023-01-20 11:16:22.214825,617429202,14,59,1616,896,OSD
152194,2023-01-20 11:16:22.314868,617529233,15,59,1912,416,log_io
152230,2023-01-20 11:16:22.415993,617630353,16,181,1360,720,SPI1
152262,2023-01-20 11:16:22.517955,617732354,255,255,1536,1264,ISR
152295,2023-01-20 11:16:22.618823,617833247,0,182,7168,5360,ArduCopter
152326,2023-01-20 11:16:22.718939,617933327,1,1,352,144,idle
152359,2023-01-20 11:16:22.819978,618034336,2,60,1104,768,UART_RX
152392,2023-01-20 11:16:22.919971,618134328,3,60,656,400,OTG1
152427,2023-01-20 11:16:23.021009,618235368,4,183,1360,1016,monitor
152458,2023-01-20 11:16:23.121019,618335391,5,181,1872,1488,timer
152490,2023-01-20 11:16:23.221027,618435407,6,181,848,616,rcout
152522,2023-01-20 11:16:23.322441,618536810,7,177,1360,736,rcin
152556,2023-01-20 11:16:23.423441,618637811,8,58,2384,1432,io
152589,2023-01-20 11:16:23.524836,618739246,9,59,1360,792,storage
152621,2023-01-20 11:16:23.625800,618840235,10,60,656,248,UART3
152654,2023-01-20 11:16:23.725831,618940246,11,60,656,264,UART4
152686,2023-01-20 11:16:23.827287,619041681,12,60,656,264,UART5
152719,2023-01-20 11:16:23.928375,619142748,13,176,1360,856,I2C0
152754,2023-01-20 11:16:24.028720,619243078,14,59,1616,896,OSD
152785,2023-01-20 11:16:24.132339,619346701,15,59,1912,416,log_io
152817,2023-01-20 11:16:24.232426,619446796,16,181,1360,720,SPI1
152849,2023-01-20 11:16:24.333367,619547756,255,255,1536,1264,ISR
152883,2023-01-20 11:16:24.433371,619647775,0,182,7168,5360,ArduCopter
152916,2023-01-20 11:16:24.532936,619747347,1,1,352,144,idle
152948,2023-01-20 11:16:24.634839,619849244,2,60,1104,768,UART_RX
152980,2023-01-20 11:16:24.735846,619950224,3,60,656,400,OTG1
153012,2023-01-20 11:16:24.836273,620050634,4,183,1360,1016,monitor
153045,2023-01-20 11:16:24.937354,620151717,5,181,1872,1488,timer
153080,2023-01-20 11:16:25.037382,620251749,6,181,848,616,rcout
153111,2023-01-20 11:16:25.138383,620352756,7,177,1360,736,rcin
153143,2023-01-20 11:16:25.238410,620452783,8,58,2384,1432,io
153175,2023-01-20 11:16:25.339987,620554348,9,59,1360,792,storage
153210,2023-01-20 11:16:25.440956,620655324,10,60,656,248,UART3
153244,2023-01-20 11:16:25.540941,620755344,11,60,656,264,UART4
153278,2023-01-20 11:16:25.642674,620857081,12,60,656,264,UART5
153308,2023-01-20 11:16:25.742689,620957055,13,176,1360,856,I2C0
153342,2023-01-20 11:16:25.842690,621057036,14,59,1616,896,OSD
153374,2023-01-20 11:16:25.943733,621158087,15,59,1912,416,log_io
153410,2023-01-20 11:16:26.043813,621258178,16,181,1360,720,SPI1
153440,2023-01-20 11:16:26.145304,621359682,255,255,1536,1264,ISR
153473,2023-01-20 11:16:26.245264,621459653,0,182,7168,5360,ArduCopter
153504,2023-01-20 11:16:26.346274,621560671,1,1,352,144,idle
153539,2023-01-20 11:16:26.446272,621660678,2,60,1104,768,UART_RX
153571,2023-01-20 11:16:26.547347,621761761,3,60,656,400,OTG1
153605,2023-01-20 11:16:26.647359,621861763,4,183,1360,1016,monitor
153635,2023-01-20 11:16:26.748400,621962775,5,181,1872,1488,timer
153668,2023-01-20 11:16:26.848434,622062805,6,181,848,616,rcout
153701,2023-01-20 11:16:26.948426,622162819,7,177,1360,736,rcin
153737,2023-01-20 11:16:27.049937,622264334,8,58,2384,1432,io
153767,2023-01-20 11:16:27.150939,622365323,9,59,1360,792,storage
153800,2023-01-20 11:16:27.252371,622466744,10,60,656,248,UART3
153831,2023-01-20 11:16:27.353415,622567779,11,60,656,264,UART4
153866,2023-01-20 11:16:27.455137,622669514,12,60,656,264,UART5
153898,2023-01-20 11:16:27.555135,622769543,13,176,1360,856,I2C0
153932,2023-01-20 11:16:27.656159,622870558,14,59,1616,896,OSD
153962,2023-01-20 11:16:27.756220,622970576,15,59,1912,416,log_io
153995,2023-01-20 11:16:27.851235,623070637,16,181,1360,720,SPI1
154027,2023-01-20 11:16:27.943277,623171776,255,255,1536,1264,ISR
154064,2023-01-20 11:16:28.037639,623271759,0,182,7168,5360,ArduCopter
154094,2023-01-20 11:16:28.138608,623372765,1,1,352,144,idle
154127,2023-01-20 11:16:28.242834,623472769,2,60,1104,768,UART_RX
154159,2023-01-20 11:16:28.355472,623574245,3,60,656,400,OTG1
154193,2023-01-20 11:16:28.460965,623675339,4,183,1360,1016,monitor
154226,2023-01-20 11:16:28.570113,623784512,5,181,1872,1488,timer
154259,2023-01-20 11:16:28.665832,623886729,6,181,848,616,rcout
154290,2023-01-20 11:16:28.756836,623986706,7,177,1360,736,rcin
154322,2023-01-20 11:16:28.852615,624086750,8,58,2384,1432,io
154357,2023-01-20 11:16:28.953592,624187745,9,59,1360,792,storage
154391,2023-01-20 11:16:29.053629,624287791,10,60,656,248,UART3
154422,2023-01-20 11:16:29.155049,624389213,11,60,656,264,UART4
154454,2023-01-20 11:16:29.256160,624490333,12,60,656,264,UART5
154486,2023-01-20 11:16:29.357558,624591746,13,176,1360,856,I2C0
154520,2023-01-20 11:16:29.458488,624692749,14,59,1616,896,OSD
154556,2023-01-20 11:16:29.560287,624794665,15,59,1912,416,log_io
154590,2023-01-20 11:16:29.661254,624895649,16,181,1360,720,SPI1
154644,2023-01-20 11:16:29.771453,625005797,255,255,1536,1264,ISR
154679,2023-01-20 11:16:29.865120,625099466,0,182,7168,5360,ArduCopter
154712,2023-01-20 11:16:29.965084,625199453,1,1,352,144,idle
154745,2023-01-20 11:16:30.072664,625307038,2,60,1104,768,UART_RX
154776,2023-01-20 11:16:30.173701,625408072,3,60,656,400,OTG1
154809,2023-01-20 11:16:30.274800,625509190,4,183,1360,1016,monitor
154841,2023-01-20 11:16:30.374791,625609207,5,181,1872,1488,timer
154877,2023-01-20 11:16:30.476207,625710630,6,181,848,616,rcout
154909,2023-01-20 11:16:30.577293,625811717,7,177,1360,736,rcin
154943,2023-01-20 11:16:30.688090,625922493,8,58,2384,1432,io
154974,2023-01-20 11:16:30.789830,626024210,9,59,1360,792,storage
155008,2023-01-20 11:16:30.890928,626125242,10,60,656,248,UART3
155042,2023-01-20 11:16:30.992478,626226722,11,60,656,264,UART4
155074,2023-01-20 11:16:31.092434,626326738,12,60,656,264,UART5
155105,2023-01-20 11:16:31.192359,626426733,13,176,1360,856,I2C0
155138,2023-01-20 11:16:31.292381,626526756,14,59,1616,896,OSD
155171,2023-01-20 11:16:31.393429,626627799,15,59,1912,416,log_io
155205,2023-01-20 11:16:31.493414,626727811,16,181,1360,720,SPI1
155236,2023-01-20 11:16:31.594816,626829242,255,255,1536,1264,ISR
155269,2023-01-20 11:16:31.694822,626929226,0,182,7168,5360,ArduCopter
155300,2023-01-20 11:16:31.794839,627029218,1,1,352,144,idle
155334,2023-01-20 11:16:31.894858,627129230,2,60,1104,768,UART_RX
155418,2023-01-20 11:16:31.995958,627230324,3,60,656,400,OTG1
155450,2023-01-20 11:16:32.097838,627332205,4,183,1360,1016,monitor
155481,2023-01-20 11:16:32.197850,627432218,5,181,1872,1488,timer
155515,2023-01-20 11:16:32.298843,627533236,6,181,848,616,rcout
155548,2023-01-20 11:16:32.398824,627633242,7,177,1360,736,rcin
155583,2023-01-20 11:16:32.499915,627734333,8,58,2384,1432,io
155615,2023-01-20 11:16:32.600217,627834635,9,59,1360,792,storage
155647,2023-01-20 11:16:32.699992,627934384,10,60,656,248,UART3
155679,2023-01-20 11:16:32.802403,628036769,11,60,656,264,UART4
155712,2023-01-20 11:16:32.902422,628136816,12,60,656,264,UART5
155747,2023-01-20 11:16:33.002362,628236782,13,176,1360,856,I2C0
155778,2023-01-20 11:16:33.103499,628337895,14,59,1616,896,OSD
155810,2023-01-20 11:16:33.204877,628439250,15,59,1912,416,log_io
155842,2023-01-20 11:16:33.305881,628540258,16,181,1360,720,SPI1
155876,2023-01-20 11:16:33.407305,628641686,255,255,1536,1264,ISR
155909,2023-01-20 11:16:33.507638,628742040,0,182,7168,5360,ArduCopter
155941,2023-01-20 11:16:33.608316,628842736,1,1,352,144,idle
155973,2023-01-20 11:16:33.708362,628942753,2,60,1104,768,UART_RX
156005,2023-01-20 11:16:33.808714,629043079,3,60,656,400,OTG1
156038,2023-01-20 11:16:33.912392,629146759,4,183,1360,1016,monitor
156073,2023-01-20 11:16:34.012747,629247115,5,181,1872,1488,timer
156104,2023-01-20 11:16:34.113394,629347758,6,181,848,616,rcout
156136,2023-01-20 11:16:34.213410,629447773,7,177,1360,736,rcin
156168,2023-01-20 11:16:34.314833,629549202,8,58,2384,1432,io
156203,2023-01-20 11:16:34.414809,629649186,9,59,1360,792,storage
156236,2023-01-20 11:16:34.515057,629749457,10,60,656,248,UART3
156269,2023-01-20 11:16:34.615920,629850337,11,60,656,264,UART4
156300,2023-01-20 11:16:34.717316,629951713,12,60,656,264,UART5
156332,2023-01-20 11:16:34.817344,630051729,13,176,1360,856,I2C0
156365,2023-01-20 11:16:34.918345,630152750,14,59,1616,896,OSD
156400,2023-01-20 11:16:35.018399,630252817,15,59,1912,416,log_io
156431,2023-01-20 11:16:35.119946,630354338,16,181,1360,720,SPI1
156464,2023-01-20 11:16:35.219946,630454318,255,255,1536,1264,ISR
156495,2023-01-20 11:16:35.320969,630555336,0,182,7168,5360,ArduCopter
156530,2023-01-20 11:16:35.420967,630655340,1,1,352,144,idle
156564,2023-01-20 11:16:35.521061,630755480,2,60,1104,768,UART_RX
156598,2023-01-20 11:16:35.623536,630857979,3,60,656,400,OTG1
156628,2023-01-20 11:16:35.722658,630957054,4,183,1360,1016,monitor
156661,2023-01-20 11:16:35.835994,631070354,5,181,1872,1488,timer
156693,2023-01-20 11:16:35.937362,631171723,6,181,848,616,rcout
156729,2023-01-20 11:16:36.037379,631271741,7,177,1360,736,rcin
156759,2023-01-20 11:16:36.137770,631372132,8,58,2384,1432,io
156792,2023-01-20 11:16:36.238458,631472824,9,59,1360,792,storage
156824,2023-01-20 11:16:36.339953,631574328,10,60,656,248,UART3
156858,2023-01-20 11:16:36.439855,631674242,11,60,656,264,UART4
156891,2023-01-20 11:16:36.541018,631775420,12,60,656,264,UART5
156925,2023-01-20 11:16:36.642383,631876785,13,176,1360,856,I2C0
156956,2023-01-20 11:16:36.742381,631976765,14,59,1616,896,OSD
156988,2023-01-20 11:16:36.842382,632076753,15,59,1912,416,log_io
157021,2023-01-20 11:16:36.943581,632177947,16,181,1360,720,SPI1
157056,2023-01-20 11:16:37.044835,632279196,255,255,1536,1264,ISR
157088,2023-01-20 11:16:37.145905,632380261,0,182,7168,5360,ArduCopter
157120,2023-01-20 11:16:37.247657,632482016,1,1,352,144,idle
157152,2023-01-20 11:16:37.347638,632582009,2,60,1104,768,UART_RX
157186,2023-01-20 11:16:37.444323,632683091,3,60,656,400,OTG1
157219,2023-01-20 11:16:37.536427,632784318,4,183,1360,1016,monitor
157252,2023-01-20 11:16:37.631028,632885211,5,181,1872,1488,timer
157283,2023-01-20 11:16:37.731071,632985238,6,181,848,616,rcout
157315,2023-01-20 11:16:37.831168,633085327,7,177,1360,736,rcin
