LineNo,UTC_Approx,TimeUS,Status,Lat,Lng,Spacing,TerrH,CHeight,Pending,Loaded,ROfs
156993,2023-01-20 11:16:36.860183,632094553,2,39.8042067,32.3790761,100,737.9213,56.8084,0,504,-3.475139
157320,2023-01-20 11:16:37.840435,633094596,2,39.8042618,32.379117,100,738.0089,56.68537,0,504,-3.475139
157646,2023-01-20 11:16:38.854700,634094555,2,39.8043174,32.3791575,100,738.0981,56.49074,0,504,-3.475139
157973,2023-01-20 11:16:39.840301,635094565,2,39.8043708,32.3791982,100,738.182,56.40605,0,504,-3.475139
158301,2023-01-20 11:16:40.840175,636094543,2,39.8044235,32.3792383,100,738.265,56.29922,0,504,-3.475139
158628,2023-01-20 11:16:41.840224,637094593,2,39.8044775,32.3792781,100,738.3512,56.19246,0,504,-3.475139
158955,2023-01-20 11:16:42.840163,638094537,2,39.8045317,32.3793205,100,738.4354,56.12277,0,504,-3.475139
159282,2023-01-20 11:16:43.840218,639094594,2,39.8045867,32.3793622,100,738.5223,56.04004,0,504,-3.475139
159608,2023-01-20 11:16:44.840172,640094541,2,39.8046422,32.3794026,100,738.6112,55.9954,0,504,-3.475139
159937,2023-01-20 11:16:45.840186,641094555,2,39.8046969,32.3794434,100,738.6979,55.86562,0,504,-3.475139
160263,2023-01-20 11:16:46.840150,642094548,2,39.8047531,32.3794844,100,738.788,55.67609,0,504,-3.475139
160591,2023-01-20 11:16:47.820373,643094554,2,39.8048072,32.379527,100,738.8719,55.4898,0,504,-3.475139
160966,2023-01-20 11:16:48.820308,644094562,2,39.804861,32.3795682,100,738.9563,55.36609,0,504,-3.475139
161294,2023-01-20 11:16:49.820196,645094557,2,39.8049155,32.3796086,100,739.0097,55.30464,0,504,-3.475139
161621,2023-01-20 11:16:50.820122,646094538,2,39.8049712,32.3796486,100,739.011,55.34133,0,504,-3.475139
161950,2023-01-20 11:16:51.820170,647094539,2,39.8050261,32.3796894,100,739.0154,55.32701,0,504,-3.475139
162277,2023-01-20 11:16:52.820145,648094555,2,39.8050816,32.3797307,100,739.0242,55.37719,0,504,-3.475139
162604,2023-01-20 11:16:53.820183,649094547,2,39.8051382,32.3797729,100,739.0376,55.27551,0,504,-3.475139
162930,2023-01-20 11:16:54.820185,650094556,2,39.8051916,32.3798151,100,739.0531,55.14125,0,504,-3.475139
163258,2023-01-20 11:16:55.820161,651094547,2,39.8052446,32.3798557,100,739.0734,55.14767,0,504,-3.475139
163585,2023-01-20 11:16:56.820247,652094622,2,39.8052963,32.3798952,100,739.0972,55.16191,0,504,-3.475139
163912,2023-01-20 11:16:57.800261,653094775,2,39.8053495,32.3799351,100,739.126,55.22221,0,504,-3.475139
164239,2023-01-20 11:16:58.800300,654094945,2,39.8054052,32.3799759,100,739.1609,55.24006,0,504,-3.475139
164566,2023-01-20 11:16:59.800245,655094831,2,39.8054593,32.3800175,100,739.1984,55.15825,0,504,-3.475139
164895,2023-01-20 11:17:00.800293,656094879,2,39.8055151,32.3800584,100,739.242,55.10593,0,504,-3.475139
165221,2023-01-20 11:17:01.800241,657094835,2,39.8055698,32.3801004,100,739.2886,55.03481,0,504,-3.475139
165548,2023-01-20 11:17:02.800260,658094845,2,39.8056262,32.380142,100,739.3415,54.94913,0,504,-3.475139
165874,2023-01-20 11:17:03.800311,659094920,2,39.8056805,32.3801828,100,739.3799,54.83045,0,504,-3.475139
166201,2023-01-20 11:17:04.800261,660094843,2,39.8057348,32.3802232,100,739.4057,54.87439,0,504,-3.475139
166578,2023-01-20 11:17:05.800271,661094873,2,39.8057895,32.3802644,100,739.4312,54.87897,0,504,-3.475139
166903,2023-01-20 11:17:06.782350,662094799,2,39.8058427,32.3803066,100,739.4953,54.79197,0,504,-3.475139
167230,2023-01-20 11:17:07.780344,663094658,2,39.8058963,32.3803464,100,739.5579,54.78979,0,504,-3.475139
167556,2023-01-20 11:17:08.780371,664094701,2,39.805949,32.380388,100,739.6085,54.77887,0,504,-3.475139
167884,2023-01-20 11:17:09.780191,665094548,2,39.8060026,32.3804287,100,739.6534,54.82137,0,504,-3.475139
168212,2023-01-20 11:17:10.780174,666094552,2,39.8060583,32.3804684,100,739.6948,54.75698,0,504,-3.475139
168539,2023-01-20 11:17:11.780231,667094611,2,39.8061124,32.3805095,100,739.7231,54.69981,0,504,-3.475139
168866,2023-01-20 11:17:12.780172,668094547,2,39.8061672,32.3805509,100,739.7438,54.64411,0,504,-3.475139
169193,2023-01-20 11:17:13.780225,669094604,2,39.806218,32.3805884,100,739.7565,54.42765,0,504,-3.475139
169517,2023-01-20 11:17:14.780175,670094547,2,39.8062541,32.3806164,100,739.7587,54.19263,0,504,-3.475139
169845,2023-01-20 11:17:15.763975,671094558,2,39.8062754,32.3806353,100,739.754,54.23898,0,504,-3.475139
170169,2023-01-20 11:17:16.763993,672094555,2,39.8062962,32.3806506,100,739.7537,54.48549,0,504,-3.475139
170494,2023-01-20 11:17:17.777974,673094564,2,39.8063175,32.3806653,100,739.7539,54.57716,0,504,-3.475139
170819,2023-01-20 11:17:18.760157,674094555,2,39.8063371,32.3806778,100,739.7551,54.52596,0,504,-3.475139
171147,2023-01-20 11:17:19.760172,675094561,2,39.8063531,32.3806738,100,739.7826,54.3815,0,504,-3.475139
171473,2023-01-20 11:17:20.760179,676094558,2,39.8063655,32.3806414,100,739.8616,54.19667,0,504,-3.475139
171798,2023-01-20 11:17:21.760145,677094565,2,39.8063835,32.3805917,100,739.9841,54.01425,0,504,-3.475139
172126,2023-01-20 11:17:22.760198,678094591,2,39.806412,32.3805344,100,740.1415,54.09303,0,504,-3.475139
172453,2023-01-20 11:17:23.760148,679094581,2,39.80644,32.3804738,100,740.311,53.98318,0,504,-3.475139
172777,2023-01-20 11:17:24.760206,680094592,2,39.8064627,32.3804195,100,740.4647,53.79634,0,504,-3.475139
173104,2023-01-20 11:17:25.745771,681094563,2,39.806473,32.3803823,100,740.5629,53.69811,0,504,-3.475139
173431,2023-01-20 11:17:26.745833,682094624,2,39.8064627,32.3803603,100,740.5914,53.4386,0,504,-3.475139
173755,2023-01-20 11:17:27.740160,683094574,2,39.8064392,32.3803433,100,740.5834,53.6191,0,504,-3.475139
174080,2023-01-20 11:17:28.740250,684094631,2,39.8064185,32.380327,100,740.5779,53.69188,0,504,-3.475139
174410,2023-01-20 11:17:29.740192,685094605,2,39.8063974,32.3803121,100,740.5676,53.70137,0,504,-3.475139
174736,2023-01-20 11:17:30.740184,686094568,2,39.8063719,32.3802968,100,740.5481,53.58416,0,504,-3.475139
175060,2023-01-20 11:17:31.740214,687094596,2,39.8063361,32.3802718,100,740.525,53.55912,0,504,-3.475139
175430,2023-01-20 11:17:32.740200,688094578,2,39.8062889,32.3802363,100,740.4937,53.73635,0,504,-3.475139
175758,2023-01-20 11:17:33.740222,689094591,2,39.8062348,32.3801962,100,740.449,53.73283,0,504,-3.475139
176084,2023-01-20 11:17:34.740242,690094601,2,39.8061804,32.3801556,100,740.3931,53.75,0,504,-3.475139
176413,2023-01-20 11:17:35.727563,691094584,2,39.8061254,32.3801135,100,740.3097,53.78973,0,504,-3.475139
176739,2023-01-20 11:17:36.720221,692094571,2,39.8060721,32.3800726,100,740.2163,53.85379,0,504,-3.475139
177066,2023-01-20 11:17:37.720210,693094592,2,39.8060195,32.380032,100,740.1119,53.88324,0,504,-3.475139
177392,2023-01-20 11:17:38.720205,694094568,2,39.8059652,32.3799918,100,739.9907,53.88522,0,504,-3.475139
177720,2023-01-20 11:17:39.720198,695094583,2,39.8059101,32.3799528,100,739.8543,53.87764,0,504,-3.475139
178048,2023-01-20 11:17:40.720188,696094575,2,39.8058562,32.3799119,100,739.7094,54.06526,0,504,-3.475139
178375,2023-01-20 11:17:41.720229,697094635,2,39.805804,32.3798689,100,739.5571,54.30002,0,504,-3.475139
178701,2023-01-20 11:17:42.720178,698094565,2,39.8057493,32.3798267,100,739.4897,54.39277,0,504,-3.475139
179028,2023-01-20 11:17:43.720208,699094611,2,39.8056954,32.3797863,100,739.4508,54.50684,0,504,-3.475139
179355,2023-01-20 11:17:44.720210,700094590,2,39.805642,32.3797452,100,739.4164,54.59212,0,504,-3.475139
179683,2023-01-20 11:17:45.700039,701094593,2,39.8055877,32.3797053,100,739.3854,54.63894,0,504,-3.475139
180010,2023-01-20 11:17:46.699952,702094581,2,39.8055335,32.3796652,100,739.3586,54.65909,0,504,-3.475139
180336,2023-01-20 11:17:47.699926,703094574,2,39.8054771,32.3796237,100,739.3351,54.67753,0,504,-3.475139
180663,2023-01-20 11:17:48.699909,704094581,2,39.8054233,32.3795818,100,739.3176,54.72292,0,504,-3.475139
181039,2023-01-20 11:17:49.699919,705094573,2,39.8053687,32.3795407,100,739.3037,54.75034,0,504,-3.475139
181368,2023-01-20 11:17:50.699911,706094580,2,39.8053134,32.3794999,100,739.2936,54.71868,0,504,-3.475139
181694,2023-01-20 11:17:51.699925,707094574,2,39.8052583,32.3794583,100,739.2883,54.74937,0,504,-3.475139
182021,2023-01-20 11:17:52.699873,708094591,2,39.8052037,32.3794169,100,739.2875,54.71637,0,504,-3.475139
182350,2023-01-20 11:17:53.699920,709094576,2,39.8051499,32.3793766,100,739.2906,54.6675,0,504,-3.475139
182677,2023-01-20 11:17:54.699907,710094582,2,39.8050957,32.3793363,100,739.2977,54.67079,0,504,-3.475139
183005,2023-01-20 11:17:55.680256,711094570,2,39.8050415,32.3792947,100,739.3099,54.66103,0,504,-3.475139
183332,2023-01-20 11:17:56.680290,712094618,2,39.8049871,32.3792528,100,739.3265,54.65229,0,504,-3.475139
183658,2023-01-20 11:17:57.680167,713094581,2,39.8049314,32.3792123,100,739.3462,54.6678,0,504,-3.475139
183985,2023-01-20 11:17:58.680203,714094606,2,39.8048771,32.3791721,100,739.3329,54.78194,0,504,-3.475139
184312,2023-01-20 11:17:59.680199,715094587,2,39.8048219,32.3791318,100,739.2444,54.8414,0,504,-3.475139
184640,2023-01-20 11:18:00.680192,716094574,2,39.8047683,32.3790899,100,739.1611,54.91998,0,504,-3.475139
184967,2023-01-20 11:18:01.680196,717094585,2,39.8047134,32.3790487,100,739.0742,54.99246,0,504,-3.475139
185293,2023-01-20 11:18:02.680187,718094578,2,39.80466,32.3790076,100,738.9905,55.08748,0,504,-3.475139
185621,2023-01-20 11:18:03.680198,719094580,2,39.8046052,32.3789662,100,738.9942,55.12801,0,504,-3.475139
185947,2023-01-20 11:18:04.672957,720094585,2,39.8045507,32.378926,100,739.0401,55.10912,0,504,-3.475139
186276,2023-01-20 11:18:05.660359,721094579,2,39.8044964,32.3788858,100,739.0948,55.03247,0,504,-3.475139
186651,2023-01-20 11:18:06.660167,722094581,2,39.804441,32.3788457,100,739.1553,54.95942,0,504,-3.475139
186978,2023-01-20 11:18:07.660188,723094600,2,39.8043869,32.3788049,100,739.2296,54.87229,0,504,-3.475139
187304,2023-01-20 11:18:08.660152,724094574,2,39.8043331,32.3787623,100,739.321,54.74429,0,504,-3.475139
187633,2023-01-20 11:18:09.660174,725094583,2,39.8042781,32.3787214,100,739.4115,54.62535,0,504,-3.475139
187961,2023-01-20 11:18:10.660122,726094569,2,39.8042252,32.3786813,100,739.5101,54.60358,0,504,-3.475139
188286,2023-01-20 11:18:11.660226,727094627,2,39.804172,32.3786407,100,739.6188,54.6108,0,504,-3.475139
188613,2023-01-20 11:18:12.660148,728094589,2,39.8041167,32.3786003,100,739.7314,54.51252,0,504,-3.475139
188939,2023-01-20 11:18:13.660217,729094614,2,39.8040602,32.3785601,100,739.85,54.33323,0,504,-3.475139
189267,2023-01-20 11:18:14.654738,730094585,2,39.8040063,32.3785189,100,739.9861,54.20441,0,504,-3.475139
189595,2023-01-20 11:18:15.640208,731094580,2,39.8039531,32.3784769,100,740.1625,54.05152,0,504,-3.475139
189922,2023-01-20 11:18:16.640143,732094579,2,39.8038991,32.3784365,100,740.3404,53.89639,0,504,-3.475139
190248,2023-01-20 11:18:17.640228,733094595,2,39.8038445,32.3783961,100,740.5226,53.74095,0,504,-3.475139
190575,2023-01-20 11:18:18.640140,734094579,2,39.80379,32.3783561,100,740.7064,53.56242,0,504,-3.475139
190903,2023-01-20 11:18:19.640185,735094588,2,39.8037354,32.3783162,100,740.8942,53.35484,0,504,-3.475139
191232,2023-01-20 11:18:20.640187,736094592,2,39.8036787,32.378275,100,741.092,53.09763,0,504,-3.475139
191558,2023-01-20 11:18:21.640168,737094575,2,39.8036272,32.3782332,100,741.2999,52.90515,0,504,-3.475139
191934,2023-01-20 11:18:22.640173,738094576,2,39.8035753,32.3781918,100,741.5093,52.77618,0,504,-3.475139
192259,2023-01-20 11:18:23.640187,739094571,2,39.8035212,32.3781507,100,741.7207,52.62476,0,504,-3.475139
192588,2023-01-20 11:18:24.620335,740094578,2,39.8034661,32.3781107,100,741.9296,52.46593,0,504,-3.475139
192917,2023-01-20 11:18:25.620214,741094573,2,39.8034101,32.3780694,100,742.1501,52.22281,0,504,-3.475139
193243,2023-01-20 11:18:26.620228,742094644,2,39.8033543,32.3780291,100,742.3693,51.96937,0,504,-3.475139
193570,2023-01-20 11:18:27.620176,743094592,2,39.8033013,32.3779886,100,742.5943,51.69873,0,504,-3.475139
193896,2023-01-20 11:18:28.620237,744094640,2,39.8032474,32.3779477,100,742.8255,51.51231,0,504,-3.475139
194225,2023-01-20 11:18:29.620140,745094572,2,39.8031929,32.3779058,100,743.067,51.27084,0,504,-3.475139
194553,2023-01-20 11:18:30.620173,746094577,2,39.8031385,32.377865,100,743.3063,51.08831,0,504,-3.475139
194880,2023-01-20 11:18:31.620184,747094595,2,39.8030826,32.3778245,100,743.5166,50.89802,0,504,-3.475139
195206,2023-01-20 11:18:32.620260,748094645,2,39.8030272,32.3777833,100,743.5519,50.87708,0,504,-3.475139
195533,2023-01-20 11:18:33.600260,749094832,2,39.8029729,32.3777423,100,743.5751,50.74752,0,504,-3.475139
195860,2023-01-20 11:18:34.600254,750094832,2,39.8029183,32.3777015,100,743.5849,50.63695,0,504,-3.475139
196188,2023-01-20 11:18:35.600300,751094927,2,39.8028632,32.3776595,100,743.5833,50.62307,0,504,-3.475139
196514,2023-01-20 11:18:36.600323,752094974,2,39.8028089,32.3776197,100,743.5659,50.84502,0,504,-3.475139
196841,2023-01-20 11:18:37.600301,753094971,2,39.8027558,32.3775794,100,743.5392,50.9821,0,504,-3.475139
197167,2023-01-20 11:18:38.600301,754094963,2,39.8027014,32.3775376,100,743.4999,50.92162,0,504,-3.475139
197544,2023-01-20 11:18:39.600316,755094985,2,39.8026456,32.3774962,100,743.444,50.82719,0,504,-3.475139
197873,2023-01-20 11:18:40.600301,756094976,2,39.8025903,32.3774559,100,743.3749,50.87343,0,504,-3.475139
198199,2023-01-20 11:18:41.600315,757095032,2,39.8025356,32.3774134,100,743.2965,50.92774,0,504,-3.475139
198526,2023-01-20 11:18:42.600287,758094976,2,39.8024813,32.3773717,100,743.2051,50.97707,0,504,-3.475139
198850,2023-01-20 11:18:43.580807,759094993,2,39.8024268,32.377331,100,743.0997,51.11845,0,504,-3.475139
199178,2023-01-20 11:18:44.580458,760094770,2,39.8023725,32.3772903,100,742.9819,51.25698,0,504,-3.475139
199505,2023-01-20 11:18:45.580221,761094663,2,39.8023198,32.3772496,100,742.8561,51.45369,0,504,-3.475139
199832,2023-01-20 11:18:46.580173,762094580,2,39.8022643,32.3772076,100,742.71,51.66124,0,504,-3.475139
200158,2023-01-20 11:18:47.580137,763094576,2,39.8022076,32.3771674,100,742.547,51.78275,0,504,-3.475139
200485,2023-01-20 11:18:48.580185,764094587,2,39.8021521,32.3771281,100,742.4178,51.89167,0,504,-3.475139
200813,2023-01-20 11:18:49.580169,765094577,2,39.8020998,32.3770857,100,742.3217,51.98846,0,504,-3.475139
201142,2023-01-20 11:18:50.580162,766094572,2,39.8020459,32.3770443,100,742.243,52.11435,0,504,-3.475139
201468,2023-01-20 11:18:51.580171,767094572,2,39.8019917,32.3770039,100,742.1843,52.22218,0,504,-3.475139
201795,2023-01-20 11:18:52.580182,768094590,2,39.8019389,32.3769623,100,742.15,52.33867,0,504,-3.475139
202121,2023-01-20 11:18:53.560205,769094565,2,39.8018846,32.3769227,100,742.1317,52.38644,0,504,-3.475139
202448,2023-01-20 11:18:54.560222,770094586,2,39.8018296,32.376883,100,742.1334,52.42311,0,504,-3.475139
202779,2023-01-20 11:18:55.560197,771094606,2,39.801774,32.3768428,100,742.1563,52.4021,0,504,-3.475139
203154,2023-01-20 11:18:56.560215,772094628,2,39.8017206,32.3768012,100,742.2054,52.36991,0,504,-3.475139
203480,2023-01-20 11:18:57.560165,773094579,2,39.801665,32.3767597,100,742.2743,52.29445,0,504,-3.475139
203806,2023-01-20 11:18:58.560206,774094630,2,39.8016115,32.3767183,100,742.3655,52.25439,0,504,-3.475139
204134,2023-01-20 11:18:59.560151,775094579,2,39.8015582,32.3766771,100,742.4772,52.16425,0,504,-3.475139
204463,2023-01-20 11:19:00.560198,776094614,2,39.8015038,32.3766367,100,742.6336,52.05882,0,504,-3.475139
204790,2023-01-20 11:19:01.560171,777094605,2,39.8014498,32.376596,100,742.8252,51.91975,0,504,-3.475139
205116,2023-01-20 11:19:02.555800,778094582,2,39.8013958,32.3765562,100,743.0291,51.72238,0,504,-3.475139
205443,2023-01-20 11:19:03.540193,779094592,2,39.8013469,32.3765197,100,743.2299,51.59385,0,504,-3.475139
205767,2023-01-20 11:19:04.540240,780094582,2,39.8013085,32.3764914,100,743.3957,51.37057,0,504,-3.475139
206098,2023-01-20 11:19:05.540165,781094582,2,39.8012837,32.3764727,100,743.5397,51.26939,0,504,-3.475139
206422,2023-01-20 11:19:06.540172,782094570,2,39.8012639,32.3764557,100,743.6755,51.18873,0,504,-3.475139
206746,2023-01-20 11:19:07.540175,783094592,2,39.801244,32.3764411,100,743.7997,51.09922,0,504,-3.475139
207071,2023-01-20 11:19:08.540164,784094571,2,39.8012261,32.3764257,100,743.9237,51.00467,0,504,-3.475139
207398,2023-01-20 11:19:09.540223,785094618,2,39.8012208,32.3764067,100,744.0359,51.06016,0,504,-3.475139
207724,2023-01-20 11:19:10.540130,786094562,2,39.8012319,32.376377,100,744.1642,51.0338,0,504,-3.475139
208049,2023-01-20 11:19:11.520384,787094610,2,39.801254,32.3763297,100,744.3555,50.65647,0,504,-3.475139
208373,2023-01-20 11:19:12.520175,788094552,2,39.8012805,32.3762725,100,744.585,50.36276,0,504,-3.475139
208699,2023-01-20 11:19:13.520202,789094599,2,39.8013062,32.3762162,100,744.813,50.09398,0,504,-3.475139
209023,2023-01-20 11:19:14.520174,790094569,2,39.8013311,32.3761671,100,745.0187,49.79835,0,504,-3.475139
209351,2023-01-20 11:19:15.520157,791094556,2,39.8013511,32.3761318,100,745.1566,49.58002,0,504,-3.475139
209680,2023-01-20 11:19:16.520131,792094546,2,39.8013639,32.3761223,100,745.1777,49.53769,0,504,-3.475139
210003,2023-01-20 11:19:17.520162,793094542,2,39.8013813,32.3761371,100,745.0701,49.56628,0,504,-3.475139
210327,2023-01-20 11:19:18.520153,794094570,2,39.8014016,32.3761542,100,744.948,49.49236,0,504,-3.475139
210652,2023-01-20 11:19:19.520166,795094562,2,39.8014248,32.3761691,100,744.8333,49.49173,0,504,-3.475139
210984,2023-01-20 11:19:20.509397,796094784,2,39.8014488,32.3761845,100,744.7174,49.63054,0,504,-3.475139
211309,2023-01-20 11:19:21.500085,797094553,2,39.8014775,32.3762073,100,744.5632,49.8353,0,504,-3.475139
211632,2023-01-20 11:19:22.499995,798094548,2,39.8015201,32.3762409,100,744.3443,50.27656,0,504,-3.475139
211959,2023-01-20 11:19:23.499939,799094564,2,39.8015729,32.3762806,100,744.0962,50.56208,0,504,-3.475139
212330,2023-01-20 11:19:24.499956,800094587,2,39.8016292,32.3763215,100,743.8547,50.65704,0,504,-3.475139
212660,2023-01-20 11:19:25.500178,801094796,2,39.801685,32.3763636,100,743.627,50.69522,0,504,-3.475139
212988,2023-01-20 11:19:26.499969,802094611,2,39.8017388,32.3764051,100,743.4213,50.79401,0,504,-3.475139
213315,2023-01-20 11:19:27.499933,803094546,2,39.8017909,32.3764451,100,743.239,50.97006,0,504,-3.475139
213641,2023-01-20 11:19:28.499928,804094566,2,39.8018446,32.3764851,100,743.0714,51.2136,0,504,-3.475139
213968,2023-01-20 11:19:29.499942,805094549,2,39.8018994,32.3765269,100,742.9146,51.41579,0,504,-3.475139
214296,2023-01-20 11:19:30.491126,806094689,2,39.8019555,32.3765683,100,742.7758,51.65221,0,504,-3.475139
214624,2023-01-20 11:19:31.480313,807094558,2,39.8020132,32.37661,100,742.6537,51.76161,0,504,-3.475139
214951,2023-01-20 11:19:32.480205,808094562,2,39.8020689,32.3766517,100,742.55,51.84262,0,504,-3.475139
215277,2023-01-20 11:19:33.480172,809094559,2,39.8021232,32.3766922,100,742.5142,51.9267,0,504,-3.475139
215604,2023-01-20 11:19:34.480136,810094552,2,39.8021776,32.3767333,100,742.5173,51.78427,0,504,-3.475139
215931,2023-01-20 11:19:35.480164,811094552,2,39.8022306,32.3767742,100,742.6505,51.66627,0,504,-3.475139
216259,2023-01-20 11:19:36.480138,812094543,2,39.8022843,32.3768143,100,742.8629,51.56881,0,504,-3.475139
216585,2023-01-20 11:19:37.480170,813094557,2,39.8023383,32.376855,100,743.064,51.38717,0,504,-3.475139
216912,2023-01-20 11:19:38.480171,814094556,2,39.8023932,32.3768961,100,743.2555,51.17631,0,504,-3.475139
217238,2023-01-20 11:19:39.460453,815094602,2,39.8024493,32.3769371,100,743.4385,50.94797,0,504,-3.475139
217566,2023-01-20 11:19:40.460233,816094548,2,39.8025032,32.3769788,100,743.6001,50.72567,0,504,-3.475139
217943,2023-01-20 11:19:41.460196,817094584,2,39.8025577,32.3770201,100,743.7513,50.63252,0,504,-3.475139
218270,2023-01-20 11:19:42.460125,818094546,2,39.802611,32.3770597,100,743.8875,50.5645,0,504,-3.475139
218596,2023-01-20 11:19:43.460181,819094560,2,39.8026672,32.3770995,100,744.0208,50.47952,0,504,-3.475139
218921,2023-01-20 11:19:44.460181,820094565,2,39.8027227,32.3771405,100,744.1374,50.31755,0,504,-3.475139
219249,2023-01-20 11:19:45.460150,821094553,2,39.8027769,32.3771826,100,744.2351,50.17484,0,504,-3.475139
219576,2023-01-20 11:19:46.460189,822094582,2,39.8028313,32.3772252,100,744.3194,50.01546,0,504,-3.475139
219903,2023-01-20 11:19:47.460155,823094558,2,39.8028845,32.3772661,100,744.3906,49.91041,0,504,-3.475139
220229,2023-01-20 11:19:48.460186,824094577,2,39.8029382,32.3773077,100,744.4493,49.96673,0,504,-3.475139
220557,2023-01-20 11:19:49.454720,825094545,2,39.802994,32.377348,100,744.5032,49.91435,0,504,-3.475139
220884,2023-01-20 11:19:50.440322,826094587,2,39.8030493,32.3773874,100,744.5453,49.72832,0,504,-3.475139
221214,2023-01-20 11:19:51.440156,827094542,2,39.8031023,32.3774273,100,744.5657,49.67924,0,504,-3.475139
221540,2023-01-20 11:19:52.440180,828094551,2,39.8031555,32.3774667,100,744.5374,49.81615,0,504,-3.475139
221867,2023-01-20 11:19:53.440162,829094545,2,39.8032089,32.3775081,100,744.4875,49.9374,0,504,-3.475139
222193,2023-01-20 11:19:54.440227,830094599,2,39.8032664,32.3775485,100,744.4284,49.96891,0,504,-3.475139
222520,2023-01-20 11:19:55.440179,831094557,2,39.8033213,32.377591,100,744.342,49.90604,0,504,-3.475139
222849,2023-01-20 11:19:56.440223,832094596,2,39.8033741,32.3776336,100,744.2357,49.91418,0,504,-3.475139
223227,2023-01-20 11:19:57.440189,833094560,2,39.8034263,32.377676,100,744.1127,49.95991,0,504,-3.475139
223552,2023-01-20 11:19:58.440218,834094550,2,39.8034791,32.3777152,100,743.9859,50.15014,0,504,-3.475139
223879,2023-01-20 11:19:59.420357,835094562,2,39.8035305,32.377752,100,743.853,50.52528,0,504,-3.475139
224206,2023-01-20 11:20:00.420231,836094559,2,39.8035837,32.3777912,100,743.6954,50.82812,0,504,-3.475139
224535,2023-01-20 11:20:01.420198,837094556,2,39.8036383,32.3778325,100,743.5099,50.98192,0,504,-3.475139
224862,2023-01-20 11:20:02.420197,838094559,2,39.8036925,32.3778762,100,743.2726,51.15188,0,504,-3.475139
225188,2023-01-20 11:20:03.420199,839094558,2,39.8037478,32.3779169,100,743.0561,51.33908,0,504,-3.475139
225515,2023-01-20 11:20:04.420182,840094553,2,39.803803,32.3779562,100,742.8513,51.5849,0,504,-3.475139
225841,2023-01-20 11:20:05.420156,841094567,2,39.8038579,32.3779967,100,742.6443,51.78333,0,504,-3.475139
226171,2023-01-20 11:20:06.420209,842094566,2,39.8039115,32.3780375,100,742.4396,51.88851,0,504,-3.475139
226497,2023-01-20 11:20:07.420180,843094580,2,39.8039647,32.3780787,100,742.2372,52.08091,0,504,-3.475139
226824,2023-01-20 11:20:08.400245,844094697,2,39.8040214,32.3781206,100,742.0429,52.35271,0,504,-3.475139
227150,2023-01-20 11:20:09.400246,845094721,2,39.8040784,32.3781634,100,741.861,52.54408,0,504,-3.475139
227477,2023-01-20 11:20:10.400301,846094921,2,39.8041353,32.3782044,100,741.6974,52.64349,0,504,-3.475139
227806,2023-01-20 11:20:11.400321,847094967,2,39.8041906,32.3782456,100,741.5403,52.75814,0,504,-3.475139
228132,2023-01-20 11:20:12.400249,848094850,2,39.8042435,32.3782862,100,741.3926,53.00727,0,504,-3.475139
228459,2023-01-20 11:20:13.400265,849094874,2,39.8042981,32.3783249,100,741.2634,53.25029,0,504,-3.475139
228834,2023-01-20 11:20:14.400245,850094846,2,39.8043519,32.378367,100,741.1263,53.34739,0,504,-3.475139
229161,2023-01-20 11:20:15.400265,851094875,2,39.8044059,32.378409,100,740.9983,53.43583,0,504,-3.475139
229490,2023-01-20 11:20:16.400315,852094917,2,39.8044626,32.3784503,100,740.8853,53.53967,0,504,-3.475139
229817,2023-01-20 11:20:17.400231,853094843,2,39.8045191,32.3784921,100,740.7789,53.45309,0,504,-3.475139
230141,2023-01-20 11:20:18.380375,854094696,2,39.8045731,32.3785327,100,740.683,53.43052,0,504,-3.475139
230468,2023-01-20 11:20:19.380269,855094632,2,39.8046247,32.3785723,100,740.5962,53.58662,0,504,-3.475139
230794,2023-01-20 11:20:20.380264,856094625,2,39.8046748,32.3786142,100,740.5057,53.75367,0,504,-3.475139
231124,2023-01-20 11:20:21.380194,857094551,2,39.8047286,32.3786555,100,740.4317,53.86109,0,504,-3.475139
231450,2023-01-20 11:20:22.380189,858094550,2,39.8047851,32.3786969,100,740.3701,53.89508,0,504,-3.475139
231777,2023-01-20 11:20:23.380185,859094550,2,39.8048426,32.378736,100,740.3273,53.98932,0,504,-3.475139
232103,2023-01-20 11:20:24.380264,860094618,2,39.8048965,32.3787774,100,740.2758,54.02534,0,504,-3.475139
232430,2023-01-20 11:20:25.380188,861094551,2,39.8049499,32.3788185,100,740.126,54.20702,0,504,-3.475139
232759,2023-01-20 11:20:26.380234,862094594,2,39.8050051,32.3788591,100,739.9818,54.22982,0,504,-3.475139
233085,2023-01-20 11:20:27.360295,863094555,2,39.8050591,32.3788996,100,739.8422,54.40284,0,504,-3.475139
233414,2023-01-20 11:20:28.360339,864094564,2,39.8051132,32.3789404,100,739.7057,54.61629,0,504,-3.475139
233741,2023-01-20 11:20:29.360188,865094553,2,39.8051672,32.3789815,100,739.5726,54.81093,0,504,-3.475139
234117,2023-01-20 11:20:30.360219,866094557,2,39.8052225,32.3790222,100,739.5109,54.90886,0,504,-3.475139
234445,2023-01-20 11:20:31.360172,867094559,2,39.8052761,32.3790639,100,739.4916,54.88982,0,504,-3.475139
234772,2023-01-20 11:20:32.360170,868094556,2,39.8053305,32.3791047,100,739.4771,54.89925,0,504,-3.475139
