LineNo,UTC_Approx,TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S
88667,2023-01-20 11:13:09.879985,424694382,0,47,-264,678,-236,6,-63,0,0,0,1,424694378
88701,2023-01-20 11:13:09.980035,424794407,0,49,-255,679,-236,6,-63,0,0,0,1,424794403
88733,2023-01-20 11:13:10.080027,424894395,0,53,-259,668,-236,6,-63,0,0,0,1,424894391
88765,2023-01-20 11:13:10.180034,424994404,0,64,-262,681,-236,6,-63,0,0,0,1,424994400
88798,2023-01-20 11:13:10.280031,425094398,0,69,-256,659,-236,6,-63,0,0,0,1,425094394
88832,2023-01-20 11:13:10.380076,425194439,0,59,-259,667,-236,6,-63,0,0,0,1,425194435
88867,2023-01-20 11:13:10.480021,425294402,0,55,-253,667,-236,6,-63,0,0,0,1,425294399
88900,2023-01-20 11:13:10.579998,425394402,0,47,-255,678,-236,6,-63,0,0,0,1,425394398
88932,2023-01-20 11:13:10.679996,425494395,0,65,-249,671,-236,6,-63,0,0,0,1,425494391
88964,2023-01-20 11:13:10.780039,425594426,0,69,-250,682,-236,6,-63,0,0,0,1,425594419
88996,2023-01-20 11:13:10.880031,425694405,0,62,-246,675,-236,6,-63,0,0,0,1,425694401
89029,2023-01-20 11:13:10.980099,425794459,0,73,-252,647,-236,6,-63,0,0,0,1,425794455
89061,2023-01-20 11:13:11.080035,425894393,0,87,-249,631,-236,6,-63,0,0,0,1,425894389
89093,2023-01-20 11:13:11.180027,425994387,0,52,-249,661,-236,6,-63,0,0,0,1,425994384
89126,2023-01-20 11:13:11.280027,426094386,0,41,-250,691,-236,6,-63,0,0,0,1,426094378
89160,2023-01-20 11:13:11.380122,426194480,0,53,-248,674,-236,6,-63,0,0,0,1,426194476
89195,2023-01-20 11:13:11.480030,426294412,0,43,-249,701,-236,6,-63,0,0,0,1,426294409
89226,2023-01-20 11:13:11.579981,426394394,0,58,-251,654,-236,6,-63,0,0,0,1,426394390
89258,2023-01-20 11:13:11.680035,426494452,0,75,-249,657,-236,6,-63,0,0,0,1,426494436
89290,2023-01-20 11:13:11.779989,426594403,0,45,-254,669,-236,6,-63,0,0,0,1,426594399
89322,2023-01-20 11:13:11.879999,426694388,0,20,-253,690,-236,6,-63,0,0,0,1,426694384
89355,2023-01-20 11:13:11.980044,426794404,0,37,-244,699,-236,6,-63,0,0,0,1,426794401
89387,2023-01-20 11:13:12.080029,426894387,0,49,-249,693,-236,6,-63,0,0,0,1,426894383
89420,2023-01-20 11:13:12.180040,426994404,0,67,-256,641,-236,6,-63,0,0,0,1,426994400
89453,2023-01-20 11:13:12.280063,427094443,0,80,-253,648,-236,6,-63,0,0,0,1,427094440
89487,2023-01-20 11:13:12.379990,427194388,0,48,-253,675,-236,6,-63,0,0,0,1,427194385
89522,2023-01-20 11:13:12.480006,427294411,0,47,-258,672,-236,6,-63,0,0,0,1,427294407
89553,2023-01-20 11:13:12.579972,427394382,0,52,-245,677,-236,6,-63,0,0,0,1,427394378
89585,2023-01-20 11:13:12.680003,427494398,0,60,-255,657,-236,6,-63,0,0,0,1,427494394
89617,2023-01-20 11:13:12.780045,427594419,0,53,-255,662,-236,6,-63,0,0,0,1,427594415
89649,2023-01-20 11:13:12.880029,427694395,0,31,-254,692,-236,6,-63,0,0,0,1,427694391
89682,2023-01-20 11:13:12.980098,427794459,0,65,-257,660,-236,6,-63,0,0,0,1,427794451
89714,2023-01-20 11:13:13.080041,427894401,0,70,-262,671,-236,6,-63,0,0,0,1,427894397
89746,2023-01-20 11:13:13.180042,427994403,0,25,-259,706,-236,6,-63,0,0,0,1,427994399
89779,2023-01-20 11:13:13.280035,428094393,0,18,-255,717,-236,6,-63,0,0,0,1,428094390
89813,2023-01-20 11:13:13.380094,428194448,0,66,-255,667,-236,6,-63,0,0,0,1,428194444
89848,2023-01-20 11:13:13.480046,428294422,0,53,-260,670,-236,6,-63,0,0,0,1,428294418
89880,2023-01-20 11:13:13.580035,428394440,0,63,-255,668,-236,6,-63,0,0,0,1,428394436
89912,2023-01-20 11:13:13.680005,428494401,0,67,-253,658,-236,6,-63,0,0,0,1,428494397
89944,2023-01-20 11:13:13.780029,428594407,0,61,-257,675,-236,6,-63,0,0,0,1,428594404
89976,2023-01-20 11:13:13.880031,428694398,0,55,-253,678,-236,6,-63,0,0,0,1,428694390
90009,2023-01-20 11:13:13.980032,428794391,0,58,-252,662,-236,6,-63,0,0,0,1,428794387
90041,2023-01-20 11:13:14.080033,428894395,0,76,-247,653,-236,6,-63,0,0,0,1,428894391
90073,2023-01-20 11:13:14.180032,428994400,0,73,-243,654,-236,6,-63,0,0,0,1,428994397
90106,2023-01-20 11:13:14.280057,429094436,0,71,-236,643,-236,6,-63,0,0,0,1,429094432
90143,2023-01-20 11:13:14.380002,429194394,0,79,-231,643,-236,6,-63,0,0,0,1,429194390
90178,2023-01-20 11:13:14.479995,429294393,0,83,-238,644,-236,6,-63,0,0,0,1,429294390
90209,2023-01-20 11:13:14.579980,429394382,0,80,-236,642,-236,6,-63,0,0,0,1,429394378
90241,2023-01-20 11:13:14.680007,429494402,0,82,-238,645,-236,6,-63,0,0,0,1,429494399
90273,2023-01-20 11:13:14.780023,429594409,0,91,-239,638,-236,6,-63,0,0,0,1,429594405
90305,2023-01-20 11:13:14.880049,429694442,0,93,-240,629,-236,6,-63,0,0,0,1,429694438
90338,2023-01-20 11:13:14.980000,429794405,0,96,-240,619,-236,6,-63,0,0,0,1,429794401
90370,2023-01-20 11:13:15.080006,429894398,0,99,-246,613,-236,6,-63,0,0,0,1,429894394
90402,2023-01-20 11:13:15.180026,429994399,0,94,-252,620,-236,6,-63,0,0,0,1,429994392
90434,2023-01-20 11:13:15.280019,430094385,0,76,-254,628,-236,6,-63,0,0,0,1,430094381
90469,2023-01-20 11:13:15.380085,430194447,0,74,-261,636,-236,6,-63,0,0,0,1,430194444
90504,2023-01-20 11:13:15.480036,430294408,0,89,-255,631,-236,6,-63,0,0,0,1,430294404
90537,2023-01-20 11:13:15.580042,430394428,0,77,-265,626,-236,6,-63,0,0,0,1,430394424
90569,2023-01-20 11:13:15.680009,430494393,0,88,-257,627,-236,6,-63,0,0,0,1,430494389
90601,2023-01-20 11:13:15.780012,430594390,0,95,-258,617,-236,6,-63,0,0,0,1,430594386
90633,2023-01-20 11:13:15.880023,430694392,0,82,-249,617,-236,6,-63,0,0,0,1,430694388
90666,2023-01-20 11:13:15.980047,430794405,0,67,-259,640,-236,6,-63,0,0,0,1,430794401
90698,2023-01-20 11:13:16.080051,430894403,0,103,-254,620,-236,6,-63,0,0,0,1,430894399
90730,2023-01-20 11:13:16.180084,430994432,0,71,-259,644,-236,6,-63,0,0,0,1,430994428
90762,2023-01-20 11:13:16.272832,431094378,0,83,-256,636,-236,6,-63,0,0,0,1,431094374
90797,2023-01-20 11:13:16.363858,431194402,0,94,-261,608,-236,6,-63,0,0,0,1,431194398
90833,2023-01-20 11:13:16.460229,431294407,0,106,-260,588,-236,6,-63,0,0,0,1,431294399
90864,2023-01-20 11:13:16.560104,431394383,0,102,-259,614,-236,6,-63,0,0,0,1,431394380
90896,2023-01-20 11:13:16.660072,431494390,0,81,-259,634,-236,6,-63,0,0,0,1,431494387
90928,2023-01-20 11:13:16.760093,431594411,0,77,-258,635,-236,6,-63,0,0,0,1,431594408
90960,2023-01-20 11:13:16.860136,431694427,0,92,-258,617,-236,6,-63,0,0,0,1,431694423
90993,2023-01-20 11:13:16.960166,431794414,0,87,-263,618,-236,6,-63,0,0,0,1,431794410
91025,2023-01-20 11:13:17.060174,431894393,0,127,-253,575,-236,6,-63,0,0,0,1,431894389
91057,2023-01-20 11:13:17.160197,431994396,0,124,-258,590,-236,6,-63,0,0,0,1,431994392
91089,2023-01-20 11:13:17.260150,432094394,0,110,-255,591,-236,6,-63,0,0,0,1,432094391
91124,2023-01-20 11:13:17.360111,432194443,0,101,-252,607,-236,6,-63,0,0,0,1,432194439
91159,2023-01-20 11:13:17.460084,432294455,0,90,-256,619,-236,6,-63,0,0,0,1,432294452
91190,2023-01-20 11:13:17.560000,432394378,0,84,-250,655,-236,6,-63,0,0,0,1,432394374
91222,2023-01-20 11:13:17.660005,432494391,0,85,-252,654,-236,6,-63,0,0,0,1,432494387
91254,2023-01-20 11:13:17.760025,432594419,0,89,-249,629,-236,6,-63,0,0,0,1,432594415
91286,2023-01-20 11:13:17.860005,432694393,0,70,-246,650,-236,6,-63,0,0,0,1,432694390
91319,2023-01-20 11:13:17.960044,432794417,0,64,-250,666,-236,6,-63,0,0,0,1,432794413
91351,2023-01-20 11:13:18.060029,432894399,0,93,-244,627,-236,6,-63,0,0,0,1,432894395
91383,2023-01-20 11:13:18.160034,432994410,0,96,-250,615,-236,6,-63,0,0,0,1,432994406
91415,2023-01-20 11:13:18.260026,433094417,0,99,-244,634,-236,6,-63,0,0,0,1,433094413
91450,2023-01-20 11:13:18.359977,433194390,0,63,-250,652,-236,6,-63,0,0,0,1,433194386
91485,2023-01-20 11:13:18.460021,433294420,0,89,-252,639,-236,6,-63,0,0,0,1,433294416
91516,2023-01-20 11:13:18.560045,433394405,0,100,-251,618,-236,6,-63,0,0,0,1,433394402
91550,2023-01-20 11:13:18.660049,433494403,0,97,-247,614,-236,6,-63,0,0,0,1,433494399
91582,2023-01-20 11:13:18.760088,433594457,0,93,-260,615,-236,6,-63,0,0,0,1,433594453
91614,2023-01-20 11:13:18.860014,433694390,0,85,-257,620,-236,6,-63,0,0,0,1,433694387
91647,2023-01-20 11:13:18.960036,433794413,0,109,-242,623,-236,6,-63,0,0,0,1,433794410
91679,2023-01-20 11:13:19.060016,433894391,0,87,-250,639,-236,6,-63,0,0,0,1,433894388
91711,2023-01-20 11:13:19.160023,433994392,0,52,-257,670,-236,6,-63,0,0,0,1,433994388
91743,2023-01-20 11:13:19.260039,434094402,0,58,-261,673,-236,6,-63,0,0,0,1,434094398
91779,2023-01-20 11:13:19.360093,434194449,0,51,-249,665,-236,6,-63,0,0,0,1,434194446
91814,2023-01-20 11:13:19.460073,434294447,0,58,-253,670,-236,6,-63,0,0,0,1,434294443
91845,2023-01-20 11:13:19.559997,434394405,0,85,-253,645,-236,6,-63,0,0,0,1,434394401
91877,2023-01-20 11:13:19.659987,434494399,0,90,-253,626,-236,6,-63,0,0,0,1,434494395
91909,2023-01-20 11:13:19.760017,434594412,0,71,-249,645,-236,6,-63,0,0,0,1,434594408
91941,2023-01-20 11:13:19.860013,434694397,0,71,-244,642,-236,6,-63,0,0,0,1,434694394
91974,2023-01-20 11:13:19.960027,434794405,0,88,-247,637,-236,6,-63,0,0,0,1,434794401
92006,2023-01-20 11:13:20.060041,434894417,0,79,-242,640,-236,6,-63,0,0,0,1,434894413
92038,2023-01-20 11:13:20.160024,434994399,0,96,-241,641,-236,6,-63,0,0,0,1,434994395
92069,2023-01-20 11:13:20.260012,435094401,0,82,-240,640,-236,6,-63,0,0,0,1,435094397
92104,2023-01-20 11:13:20.359976,435194389,0,84,-240,644,-236,6,-63,0,0,0,1,435194385
92139,2023-01-20 11:13:20.459983,435294404,0,81,-247,639,-236,6,-63,0,0,0,1,435294400
92172,2023-01-20 11:13:20.559990,435394408,0,69,-246,647,-236,6,-63,0,0,0,1,435394404
92204,2023-01-20 11:13:20.659996,435494403,0,65,-249,662,-236,6,-63,0,0,0,1,435494399
92237,2023-01-20 11:13:20.760055,435594446,0,74,-248,650,-236,6,-63,0,0,0,1,435594437
92269,2023-01-20 11:13:20.860005,435694400,0,73,-240,652,-236,6,-63,0,0,0,1,435694396
92302,2023-01-20 11:13:20.959995,435794408,0,70,-252,658,-236,6,-63,0,0,0,1,435794404
92334,2023-01-20 11:13:21.059988,435894392,0,80,-247,642,-236,6,-63,0,0,0,1,435894388
92366,2023-01-20 11:13:21.160022,435994400,0,75,-251,644,-236,6,-63,0,0,0,1,435994396
92398,2023-01-20 11:13:21.260015,436094388,0,65,-251,661,-236,6,-63,0,0,0,1,436094384
92433,2023-01-20 11:13:21.359998,436194380,0,63,-249,651,-236,6,-63,0,0,0,1,436194376
92468,2023-01-20 11:13:21.460065,436294463,0,73,-251,660,-236,6,-63,0,0,0,1,436294451
92499,2023-01-20 11:13:21.559983,436394401,0,68,-248,649,-236,6,-63,0,0,0,1,436394397
92531,2023-01-20 11:13:21.659974,436494384,0,66,-242,665,-236,6,-63,0,0,0,1,436494380
92563,2023-01-20 11:13:21.760020,436594403,0,73,-235,668,-236,6,-63,0,0,0,1,436594399
92595,2023-01-20 11:13:21.860011,436694384,0,60,-242,683,-236,6,-63,0,0,0,1,436694380
92628,2023-01-20 11:13:21.960041,436794415,0,58,-243,669,-236,6,-63,0,0,0,1,436794411
92660,2023-01-20 11:13:22.060063,436894436,0,61,-249,656,-236,6,-63,0,0,0,1,436894433
92692,2023-01-20 11:13:22.160029,436994398,0,66,-248,653,-236,6,-63,0,0,0,1,436994394
92724,2023-01-20 11:13:22.260013,437094396,0,69,-247,642,-236,6,-63,0,0,0,1,437094393
92759,2023-01-20 11:13:22.359991,437194398,0,71,-244,653,-236,6,-63,0,0,0,1,437194395
92794,2023-01-20 11:13:22.459998,437294416,0,62,-242,667,-236,6,-63,0,0,0,1,437294412
92825,2023-01-20 11:13:22.559984,437394405,0,71,-245,658,-236,6,-63,0,0,0,1,437394401
92857,2023-01-20 11:13:22.659986,437494393,0,57,-240,668,-236,6,-63,0,0,0,1,437494389
92889,2023-01-20 11:13:22.760071,437594454,0,67,-248,678,-236,6,-63,0,0,0,1,437594451
92921,2023-01-20 11:13:22.860021,437694408,0,57,-247,684,-236,6,-63,0,0,0,1,437694404
92955,2023-01-20 11:13:22.960008,437794417,0,48,-249,688,-236,6,-63,0,0,0,1,437794413
92987,2023-01-20 11:13:23.059989,437894392,0,46,-248,681,-236,6,-63,0,0,0,1,437894388
93019,2023-01-20 11:13:23.160019,437994396,0,47,-255,666,-236,6,-63,0,0,0,1,437994392
93051,2023-01-20 11:13:23.260009,438094380,0,54,-249,689,-236,6,-63,0,0,0,1,438094376
93086,2023-01-20 11:13:23.360050,438194427,0,73,-252,666,-236,6,-63,0,0,0,1,438194423
93170,2023-01-20 11:13:23.460013,438294419,0,65,-256,661,-236,6,-63,0,0,0,1,438294415
93201,2023-01-20 11:13:23.559964,438394414,0,49,-261,679,-236,6,-63,0,0,0,1,438394410
93233,2023-01-20 11:13:23.659954,438494393,0,46,-257,679,-236,6,-63,0,0,0,1,438494389
93266,2023-01-20 11:13:23.760020,438594414,0,41,-254,689,-236,6,-63,0,0,0,1,438594410
93298,2023-01-20 11:13:23.860029,438694401,0,41,-259,681,-236,6,-63,0,0,0,1,438694397
93331,2023-01-20 11:13:23.960047,438794414,0,54,-249,668,-236,6,-63,0,0,0,1,438794411
93363,2023-01-20 11:13:24.060067,438894437,0,57,-253,679,-236,6,-63,0,0,0,1,438894434
93395,2023-01-20 11:13:24.160025,438994402,0,58,-254,672,-236,6,-63,0,0,0,1,438994398
93427,2023-01-20 11:13:24.260008,439094389,0,56,-249,670,-236,6,-63,0,0,0,1,439094385
93462,2023-01-20 11:13:24.360010,439194392,0,41,-259,690,-236,6,-63,0,0,0,1,439194388
93497,2023-01-20 11:13:24.460018,439294414,0,60,-259,669,-236,6,-63,0,0,0,1,439294410
93528,2023-01-20 11:13:24.559973,439394391,0,51,-265,666,-236,6,-63,0,0,0,1,439394387
93560,2023-01-20 11:13:24.660031,439494443,0,55,-262,660,-236,6,-63,0,0,0,1,439494439
93592,2023-01-20 11:13:24.760022,439594408,0,60,-273,661,-236,6,-63,0,0,0,1,439594404
93624,2023-01-20 11:13:24.860002,439694390,0,61,-263,644,-236,6,-63,0,0,0,1,439694382
93657,2023-01-20 11:13:24.959999,439794406,0,67,-264,655,-236,6,-63,0,0,0,1,439794402
93690,2023-01-20 11:13:25.059998,439894397,0,83,-267,628,-236,6,-63,0,0,0,1,439894394
93722,2023-01-20 11:13:25.160020,439994393,0,55,-262,674,-236,6,-63,0,0,0,1,439994389
93754,2023-01-20 11:13:25.260024,440094390,0,71,-261,662,-236,6,-63,0,0,0,1,440094386
93789,2023-01-20 11:13:25.360165,440194537,0,87,-266,641,-236,6,-63,0,0,0,1,440194533
93824,2023-01-20 11:13:25.460027,440294423,0,54,-274,657,-236,6,-63,0,0,0,1,440294420
93857,2023-01-20 11:13:25.559955,440394385,0,59,-272,663,-236,6,-63,0,0,0,1,440394381
93889,2023-01-20 11:13:25.659974,440494394,0,69,-266,658,-236,6,-63,0,0,0,1,440494391
93921,2023-01-20 11:13:25.760032,440594411,0,48,-264,684,-236,6,-63,0,0,0,1,440594408
93953,2023-01-20 11:13:25.860034,440694394,0,49,-264,688,-236,6,-63,0,0,0,1,440694391
93986,2023-01-20 11:13:25.960099,440794452,0,41,-268,690,-236,6,-63,0,0,0,1,440794448
94018,2023-01-20 11:13:26.060022,440894393,0,40,-266,687,-236,6,-63,0,0,0,1,440894389
94050,2023-01-20 11:13:26.159976,440994381,0,31,-269,686,-236,6,-63,0,0,0,1,440994377
94082,2023-01-20 11:13:26.259989,441094395,0,47,-264,679,-236,6,-63,0,0,0,1,441094391
94117,2023-01-20 11:13:26.360012,441194399,0,67,-263,651,-236,6,-63,0,0,0,1,441194396
94152,2023-01-20 11:13:26.454629,441294419,0,62,-266,662,-236,6,-63,0,0,0,1,441294415
94183,2023-01-20 11:13:26.545595,441394393,0,56,-266,671,-236,6,-63,0,0,0,1,441394389
94215,2023-01-20 11:13:26.640246,441494436,0,67,-261,664,-236,6,-63,0,0,0,1,441494433
94247,2023-01-20 11:13:26.740207,441594410,0,81,-263,631,-236,6,-63,0,0,0,1,441594406
94279,2023-01-20 11:13:26.840154,441694388,0,89,-258,628,-236,6,-63,0,0,0,1,441694384
94312,2023-01-20 11:13:26.940110,441794404,0,73,-251,645,-236,6,-63,0,0,0,1,441794400
94344,2023-01-20 11:13:27.040105,441894402,0,74,-262,652,-236,6,-63,0,0,0,1,441894398
94376,2023-01-20 11:13:27.140174,441994390,0,69,-262,651,-236,6,-63,0,0,0,1,441994386
94409,2023-01-20 11:13:27.240245,442094428,0,60,-257,675,-236,6,-63,0,0,0,1,442094424
94444,2023-01-20 11:13:27.340337,442194561,0,74,-255,657,-236,6,-63,0,0,0,1,442194558
94479,2023-01-20 11:13:27.440161,442294411,0,70,-256,643,-236,6,-63,0,0,0,1,442294407
94510,2023-01-20 11:13:27.540125,442394376,0,80,-253,650,-236,6,-63,0,0,0,1,442394372
94542,2023-01-20 11:13:27.640144,442494392,0,77,-253,633,-236,6,-63,0,0,0,1,442494388
94574,2023-01-20 11:13:27.740171,442594410,0,63,-252,655,-236,6,-63,0,0,0,1,442594406
94606,2023-01-20 11:13:27.840143,442694400,0,84,-253,640,-236,6,-63,0,0,0,1,442694397
94639,2023-01-20 11:13:27.940133,442794450,0,63,-257,644,-236,6,-63,0,0,0,1,442794447
94671,2023-01-20 11:13:28.040030,442894385,0,76,-256,646,-236,6,-63,0,0,0,1,442894381
94703,2023-01-20 11:13:28.140028,442994389,0,82,-257,638,-236,6,-63,0,0,0,1,442994385
94735,2023-01-20 11:13:28.240015,443094382,0,71,-253,665,-236,6,-63,0,0,0,1,443094378
94770,2023-01-20 11:13:28.340020,443194392,0,58,-250,673,-236,6,-63,0,0,0,1,443194388
94805,2023-01-20 11:13:28.440033,443294414,0,58,-250,666,-236,6,-63,0,0,0,1,443294411
94836,2023-01-20 11:13:28.540034,443394429,0,91,-245,642,-236,6,-63,0,0,0,1,443394425
94868,2023-01-20 11:13:28.639992,443494387,0,54,-251,677,-236,6,-63,0,0,0,1,443494384
94900,2023-01-20 11:13:28.740024,443594399,0,47,-245,681,-236,6,-63,0,0,0,1,443594395
94933,2023-01-20 11:13:28.840015,443694381,0,55,-258,684,-236,6,-63,0,0,0,1,443694378
94966,2023-01-20 11:13:28.940027,443794400,0,38,-257,701,-236,6,-63,0,0,0,1,443794396
94998,2023-01-20 11:13:29.040048,443894422,0,62,-254,668,-236,6,-63,0,0,0,1,443894418
95030,2023-01-20 11:13:29.140032,443994397,0,48,-251,680,-236,6,-63,0,0,0,1,443994393
95062,2023-01-20 11:13:29.240079,444094444,0,47,-256,670,-236,6,-63,0,0,0,1,444094440
95099,2023-01-20 11:13:29.340032,444194408,0,79,-264,628,-236,6,-63,0,0,0,1,444194404
95134,2023-01-20 11:13:29.440019,444294415,0,77,-265,624,-236,6,-63,0,0,0,1,444294411
95165,2023-01-20 11:13:29.539974,444394404,0,71,-263,640,-236,6,-63,0,0,0,1,444394401
95197,2023-01-20 11:13:29.639974,444494409,0,48,-271,652,-236,6,-63,0,0,0,1,444494405
95229,2023-01-20 11:13:29.740023,444594421,0,58,-270,666,-236,6,-63,0,0,0,1,444594418
95261,2023-01-20 11:13:29.840075,444694452,0,46,-272,694,-236,6,-63,0,0,0,1,444694448
95294,2023-01-20 11:13:29.940037,444794418,0,62,-272,662,-236,6,-63,0,0,0,1,444794414
95326,2023-01-20 11:13:30.040050,444894429,0,61,-269,651,-236,6,-63,0,0,0,1,444894426
95358,2023-01-20 11:13:30.140010,444994380,0,54,-274,660,-236,6,-63,0,0,0,1,444994377
95390,2023-01-20 11:13:30.240041,445094409,0,62,-265,656,-236,6,-63,0,0,0,1,445094405
95425,2023-01-20 11:13:30.340033,445194412,0,71,-268,652,-236,6,-63,0,0,0,1,445194408
95460,2023-01-20 11:13:30.440034,445294422,0,71,-264,652,-236,6,-63,0,0,0,1,445294418
95493,2023-01-20 11:13:30.540057,445394454,0,37,-266,680,-236,6,-63,0,0,0,1,445394450
95525,2023-01-20 11:13:30.640011,445494408,0,60,-261,663,-236,6,-63,0,0,0,1,445494404
95557,2023-01-20 11:13:30.740028,445594413,0,72,-270,647,-236,6,-63,0,0,0,1,445594410
95589,2023-01-20 11:13:30.840038,445694415,0,86,-268,635,-236,6,-63,0,0,0,1,445694403
95622,2023-01-20 11:13:30.940058,445794433,0,67,-258,672,-236,6,-63,0,0,0,1,445794429
95654,2023-01-20 11:13:31.040054,445894427,0,58,-263,671,-236,6,-63,0,0,0,1,445894423
95686,2023-01-20 11:13:31.140075,445994446,0,74,-251,648,-236,6,-63,0,0,0,1,445994442
95718,2023-01-20 11:13:31.240035,446094410,0,72,-243,647,-236,6,-63,0,0,0,1,446094407
95753,2023-01-20 11:13:31.340028,446194417,0,63,-243,647,-236,6,-63,0,0,0,1,446194413
95788,2023-01-20 11:13:31.440018,446294431,0,81,-250,636,-236,6,-63,0,0,0,1,446294427
95820,2023-01-20 11:13:31.539965,446394414,0,89,-245,643,-236,6,-63,0,0,0,1,446394410
95852,2023-01-20 11:13:31.639963,446494413,0,68,-255,657,-236,6,-63,0,0,0,1,446494409
95884,2023-01-20 11:13:31.740091,446594487,0,47,-257,679,-236,6,-63,0,0,0,1,446594483
95915,2023-01-20 11:13:31.840070,446694437,0,48,-262,663,-236,6,-63,0,0,0,1,446694433
95948,2023-01-20 11:13:31.940043,446794417,0,82,-254,644,-236,6,-63,0,0,0,1,446794414
95980,2023-01-20 11:13:32.040038,446894422,0,74,-257,649,-236,6,-63,0,0,0,1,446894418
96012,2023-01-20 11:13:32.139997,446994396,0,66,-260,638,-236,6,-63,0,0,0,1,446994393
96044,2023-01-20 11:13:32.240003,447094406,0,88,-255,624,-236,6,-63,0,0,0,1,447094402
96079,2023-01-20 11:13:32.340010,447194402,0,81,-256,634,-236,6,-63,0,0,0,1,447194399
96114,2023-01-20 11:13:32.440057,447294452,0,72,-256,617,-236,6,-63,0,0,0,1,447294448
96145,2023-01-20 11:13:32.539984,447394406,0,83,-258,625,-236,6,-63,0,0,0,1,447394403
96177,2023-01-20 11:13:32.639971,447494394,0,75,-258,614,-236,6,-63,0,0,0,1,447494390
96209,2023-01-20 11:13:32.740019,447594405,0,85,-258,609,-236,6,-63,0,0,0,1,447594401
96241,2023-01-20 11:13:32.840036,447694398,0,72,-263,624,-236,6,-63,0,0,0,1,447694394
96274,2023-01-20 11:13:32.940066,447794424,0,47,-257,631,-236,6,-63,0,0,0,1,447794421
96306,2023-01-20 11:13:33.040060,447894417,0,49,-258,644,-236,6,-63,0,0,0,1,447894414
96337,2023-01-20 11:13:33.140065,447994426,0,56,-258,631,-236,6,-63,0,0,0,1,447994423
96369,2023-01-20 11:13:33.240038,448094406,0,32,-260,651,-236,6,-63,0,0,0,1,448094402
96404,2023-01-20 11:13:33.340064,448194443,0,-1,-254,683,-236,6,-63,0,0,0,1,448194439
96439,2023-01-20 11:13:33.440033,448294423,0,0,-251,676,-236,6,-63,0,0,0,1,448294420
96470,2023-01-20 11:13:33.539999,448394398,0,-15,-252,685,-236,6,-63,0,0,0,1,448394395
96502,2023-01-20 11:13:33.639993,448494390,0,-11,-253,690,-236,6,-63,0,0,0,1,448494387
96533,2023-01-20 11:13:33.740033,448594410,0,-25,-250,698,-236,6,-63,0,0,0,1,448594407
96565,2023-01-20 11:13:33.840039,448694405,0,-27,-254,691,-236,6,-63,0,0,0,1,448694401
96599,2023-01-20 11:13:33.940062,448794428,0,-23,-253,713,-236,6,-63,0,0,0,1,448794424
96632,2023-01-20 11:13:34.040044,448894420,0,-18,-255,707,-236,6,-63,0,0,0,1,448894417
96664,2023-01-20 11:13:34.140002,448994399,0,6,-256,682,-236,6,-63,0,0,0,1,448994395
96696,2023-01-20 11:13:34.240000,449094405,0,6,-254,681,-236,6,-63,0,0,0,1,449094397
96731,2023-01-20 11:13:34.340005,449194396,0,15,-253,682,-236,6,-63,0,0,0,1,449194392
96765,2023-01-20 11:13:34.440074,449294464,0,7,-253,688,-236,6,-63,0,0,0,1,449294460
96796,2023-01-20 11:13:34.539990,449394399,0,22,-254,686,-236,6,-63,0,0,0,1,449394396
96828,2023-01-20 11:13:34.639989,449494407,0,22,-253,683,-236,6,-63,0,0,0,1,449494403
