LineNo,UTC_Approx,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
167425,2023-01-20 11:17:08.380489,663694734,0,-0.05951876,0.04338851,-0.06094201,-2.739473,0.2245731,-9.115162,0,0,28.80252,1,1,7973,996
167455,2023-01-20 11:17:08.419877,663734134,0,-0.1559112,-0.05890484,-0.02189772,-2.545408,0.1850767,-8.656816,0,0,28.80112,1,1,7973,996
167457,2023-01-20 11:17:08.459867,663774145,0,-0.01541409,-0.1396637,-0.04448863,-2.685646,0.3288861,-8.631236,0,0,28.79896,1,1,7973,996
167485,2023-01-20 11:17:08.499860,663814159,0,-0.1276003,0.1134672,0.01303624,-2.633292,0.3390802,-8.907022,0,0,28.79752,1,1,7973,996
167488,2023-01-20 11:17:08.539832,663854152,0,0.01653735,-0.1331701,-0.01132219,-2.621111,0.1974535,-8.83772,0,0,28.79683,1,1,7973,996
167492,2023-01-20 11:17:08.580419,663894760,0,-0.1333813,0.0563681,-0.001889154,-2.771553,0.1902521,-9.160467,0,0,28.79725,1,1,7973,996
167519,2023-01-20 11:17:08.619777,663934126,0,0.0003924033,-0.1101144,-0.002076788,-2.6799,0.1477543,-9.3644,0,0,28.79692,1,1,7973,996
167521,2023-01-20 11:17:08.659792,663974136,0,0.06220791,0.1605463,0.04988607,-2.91947,0.3730628,-9.17766,0,0,28.79598,1,1,7973,996
167549,2023-01-20 11:17:08.699870,664014210,0,-0.009381596,-0.136893,0.04042127,-2.566255,0.3614951,-9.317721,0,0,28.79507,1,1,7973,996
167551,2023-01-20 11:17:08.739830,664054165,0,-0.02497067,0.1046173,0.07379119,-2.73597,0.2108101,-9.473418,0,0,28.79341,1,1,7973,996
167557,2023-01-20 11:17:08.780474,664094804,0,-0.03096914,-0.05165178,0.06328317,-2.845187,0.2653627,-9.241959,0,0,28.79227,1,1,7973,996
167586,2023-01-20 11:17:08.819848,664134178,0,-0.0664175,0.04502451,0.03604533,-2.606448,0.2739915,-9.378742,0,0,28.79156,1,1,7973,996
167588,2023-01-20 11:17:08.859827,664174161,0,-0.04320056,0.03391601,0.06768194,-2.774284,0.2680272,-9.643349,0,0,28.79172,1,1,7973,996
167619,2023-01-20 11:17:08.899810,664214148,0,0.1418673,-0.07980602,0.02400711,-2.66853,0.4883471,-9.3903,0,0,28.79164,1,1,7973,996
167620,2023-01-20 11:17:08.939867,664254209,0,-0.07613803,0.05468486,0.07911049,-2.56685,0.1575299,-9.424155,0,0,28.7917,1,1,7973,996
167625,2023-01-20 11:17:08.980288,664294634,0,0.1232506,0.03472921,0.02971488,-2.796396,0.3437918,-9.549057,0,0,28.79164,1,1,7973,996
167652,2023-01-20 11:17:09.019765,664334114,0,0.1733544,-0.06977323,0.03422428,-2.663635,0.4070861,-9.54579,0,0,28.79206,1,1,7973,996
167654,2023-01-20 11:17:09.059846,664374196,0,0.006225134,0.1164021,0.04114536,-2.706753,0.1386767,-9.711146,0,0,28.79234,1,1,7973,996
167682,2023-01-20 11:17:09.099804,664414155,0,0.04054542,-0.1010811,-0.01119681,-2.57903,0.4014673,-9.493221,0,0,28.79197,1,1,7973,996
167683,2023-01-20 11:17:09.139800,664454152,0,0.02207242,-0.0009499682,0.02854525,-2.645756,0.2225013,-9.52708,0,0,28.79198,1,1,7973,996
167688,2023-01-20 11:17:09.180288,664494641,0,0.02206502,-0.005695004,-0.03544889,-2.676799,0.3544057,-9.522574,0,0,28.7916,1,1,7973,996
167716,2023-01-20 11:17:09.219789,664534145,0,-0.06654859,-0.1030824,-0.009128389,-2.463434,0.1960876,-9.125391,0,0,28.79135,1,1,7973,996
167718,2023-01-20 11:17:09.259789,664574149,0,0.06260545,0.003178091,-0.008533861,-2.74555,0.3734252,-9.192673,0,0,28.79111,1,1,7973,996
167746,2023-01-20 11:17:09.299830,664614194,0,0.0457699,-0.06065936,-0.04054385,-2.441463,0.4140067,-9.161695,0,0,28.79067,1,1,7973,996
167747,2023-01-20 11:17:09.339771,664654139,0,-0.1142162,0.1015659,-0.02821701,-2.668546,0.2256107,-9.428052,0,0,28.79022,1,1,7973,996
167752,2023-01-20 11:17:09.380243,664694615,0,0.05347061,-0.1227375,-0.06426043,-2.433136,0.4410405,-9.246797,0,0,28.7907,1,1,7973,996
167783,2023-01-20 11:17:09.419815,664734192,0,-0.2000991,0.08024998,-0.01989486,-2.56389,0.08062647,-9.250299,0,0,28.79071,1,1,7973,996
167785,2023-01-20 11:17:09.459774,664774158,0,0.02186565,0.006020962,-0.08854387,-2.642724,0.4225326,-9.324759,0,0,28.79118,1,1,7973,996
167813,2023-01-20 11:17:09.499768,664814159,0,-0.02103627,0.1125135,-0.03623487,-2.524069,0.2421596,-9.305715,0,0,28.79075,1,1,7973,996
167815,2023-01-20 11:17:09.539795,664854194,0,0.04345997,-0.09370314,-0.09295152,-2.676709,0.4273544,-9.490015,0,0,28.79078,1,1,7973,996
167820,2023-01-20 11:17:09.580142,664894548,0,0.05643151,0.07905326,-0.03367337,-2.619343,0.2036746,-9.698129,0,0,28.79001,1,1,7973,996
167847,2023-01-20 11:17:09.619709,664934112,0,0.0130747,-0.02042203,-0.09197906,-2.749554,0.3601951,-9.301622,0,0,28.7893,1,1,7973,996
167849,2023-01-20 11:17:09.659753,664974145,0,0.05626355,0.1420084,-0.03711938,-2.763047,0.3074157,-9.484069,0,0,28.78817,1,1,7973,996
167877,2023-01-20 11:17:09.699789,665014169,0,0.02135022,-0.09873973,-0.07278537,-2.664381,0.253381,-9.378192,0,0,28.78722,1,1,7973,996
167878,2023-01-20 11:17:09.739781,665054150,0,0.02314908,0.03771083,-0.02212567,-2.654016,0.233959,-9.428424,0,0,28.78662,1,1,7973,996
167885,2023-01-20 11:17:09.780284,665094641,0,0.01284266,-0.1340278,-0.1060406,-2.577892,0.2319481,-9.317572,0,0,28.78617,1,1,7973,996
167912,2023-01-20 11:17:09.819785,665134141,0,-0.03880408,0.03767822,-0.03479446,-2.813209,0.2280746,-9.121162,0,0,28.78562,1,1,7973,996
167914,2023-01-20 11:17:09.859790,665174155,0,0.1352392,-0.1319062,-0.07964955,-2.583182,0.2738409,-8.985567,0,0,28.78528,1,1,7973,996
167945,2023-01-20 11:17:09.899773,665214148,0,0.01240475,-0.06623538,0.003815062,-2.852405,0.1059195,-8.8911,0,0,28.78466,1,1,7973,996
167946,2023-01-20 11:17:09.939752,665254137,0,-0.1102227,-0.002146723,0.002640156,-2.840986,0.1018872,-8.735461,0,0,28.78506,1,1,7973,996
167951,2023-01-20 11:17:09.980180,665294574,0,0.06293254,-0.06934734,0.0113913,-2.880067,0.392079,-8.87219,0,0,28.78565,1,1,7973,996
167978,2023-01-20 11:17:10.019758,665334154,0,-0.06550875,0.06158861,0.02857432,-2.787744,0.1082375,-8.89782,0,0,28.78654,1,1,7973,996
167980,2023-01-20 11:17:10.059770,665374159,0,0.06996445,-0.07960951,0.002884421,-2.737636,0.2986708,-8.946772,0,0,28.78676,1,1,7973,996
168008,2023-01-20 11:17:10.099741,665414123,0,0.02213044,0.1004186,0.04184347,-2.834615,0.1704916,-9.252583,0,0,28.78653,1,1,7973,996
168009,2023-01-20 11:17:10.139780,665454156,0,0.08063661,0.04714423,-2.532305E-05,-2.756881,0.3334114,-9.304763,0,0,28.78601,1,1,7973,996
168014,2023-01-20 11:17:10.180150,665494519,0,0.04067263,0.1686113,0.05249086,-2.762211,0.2875188,-9.29166,0,0,28.78572,1,1,7973,996
168042,2023-01-20 11:17:10.219773,665534141,0,0.1118548,-0.002524972,-0.03054325,-2.847339,0.3422855,-9.726939,0,0,28.78584,1,1,7973,996
168044,2023-01-20 11:17:10.259782,665574155,0,0.01019087,0.2181971,0.01658933,-2.937189,0.298246,-9.797294,0,0,28.78621,1,1,7973,996
168072,2023-01-20 11:17:10.299775,665614152,0,0.04403082,-0.06241581,-0.03146985,-2.79464,0.03916508,-9.581673,0,0,28.78677,1,1,7973,996
168073,2023-01-20 11:17:10.339781,665654163,0,-0.03471402,0.09261511,-0.0157692,-2.707125,0.3027545,-9.697854,0,0,28.78641,1,1,7973,996
168078,2023-01-20 11:17:10.380164,665694551,0,0.05360666,-0.1493721,-0.04106624,-2.697188,0.1153138,-9.284971,0,0,28.78545,1,1,7973,996
168109,2023-01-20 11:17:10.419761,665734158,0,-0.08714443,0.1029552,-0.004237644,-2.774008,0.1219324,-8.946269,0,0,28.7848,1,1,7973,996
168111,2023-01-20 11:17:10.459760,665774172,0,0.08063063,-0.1734221,-0.01058675,-2.481292,0.1987091,-8.55863,0,0,28.7841,1,1,7973,996
168141,2023-01-20 11:17:10.500020,665814447,0,0.06025955,-0.1327331,0.009547651,-2.743798,0.2463126,-8.623318,0,0,28.78476,1,1,7973,996
168143,2023-01-20 11:17:10.539726,665854169,0,0.1527845,0.1708044,0.031413,-2.931896,0.2130248,-8.885933,0,0,28.78649,1,1,7973,996
168148,2023-01-20 11:17:10.580105,665894563,0,0.15415,-0.1048685,0.0354666,-2.665231,0.3237542,-9.236191,0,0,28.78756,1,1,7973,996
168175,2023-01-20 11:17:10.619694,665934150,0,0.0513426,0.2437508,0.04565999,-2.715214,0.1282662,-9.336867,0,0,28.78807,1,1,7973,996
168177,2023-01-20 11:17:10.659708,665974145,0,0.1579396,0.03071627,0.03475116,-2.688252,0.2755918,-9.543831,0,0,28.78802,1,1,7973,996
168205,2023-01-20 11:17:10.699754,666014171,0,0.00622974,0.1672585,0.06433564,-2.574295,0.1928366,-9.636935,0,0,28.78851,1,1,7973,996
168206,2023-01-20 11:17:10.739784,666054181,0,-0.01120422,0.1437178,0.03384555,-2.68697,0.1740631,-9.717196,0,0,28.78941,1,1,7973,996
168213,2023-01-20 11:17:10.780282,666094660,0,0.05131532,-0.05591462,0.0145787,-2.560305,0.2505077,-9.617676,0,0,28.79015,1,1,7973,996
168240,2023-01-20 11:17:10.819808,666134177,0,-0.07578667,0.1398817,0.005291223,-2.723766,0.04464287,-9.352203,0,0,28.7904,1,1,7973,996
168242,2023-01-20 11:17:10.859804,666174175,0,-0.04707414,-0.09002744,-0.03432313,-2.761236,0.177964,-9.670674,0,0,28.79106,1,1,7973,996
168273,2023-01-20 11:17:10.899792,666214165,0,-0.04117449,0.1154255,0.004117703,-2.776328,-0.008872205,-9.908261,0,0,28.79175,1,1,7973,996
168274,2023-01-20 11:17:10.939795,666254169,0,-0.09349313,-0.2587862,-0.03151273,-2.717236,0.2256199,-9.773996,0,0,28.79114,1,1,7973,996
168280,2023-01-20 11:17:10.980160,666294536,0,-0.02096117,0.007109122,-0.0144496,-2.902851,-0.0002169649,-9.335936,0,0,28.79046,1,1,7973,996
168307,2023-01-20 11:17:11.019759,666334135,0,-0.03894112,-0.1730301,-0.04721713,-2.680967,0.1413538,-9.448033,0,0,28.79055,1,1,7973,996
168309,2023-01-20 11:17:11.059851,666374226,0,-0.09470334,-0.05596194,-0.0244261,-2.830265,0.01281053,-9.21639,0,0,28.79092,1,1,7973,996
168337,2023-01-20 11:17:11.099788,666414162,0,-0.00739804,-0.1433604,-0.03677739,-2.535975,0.00568473,-9.385586,0,0,28.79148,1,1,7973,996
168338,2023-01-20 11:17:11.139775,666454148,0,-0.07769693,-0.01973892,-0.01002986,-2.981535,0.06815312,-9.617473,0,0,28.79098,1,1,7973,996
168343,2023-01-20 11:17:11.180194,666494566,0,0.06368352,0.02748625,0.02342553,-2.76249,0.08063834,-9.606634,0,0,28.79073,1,1,7973,996
168371,2023-01-20 11:17:11.219764,666534136,0,-0.03792683,0.001499106,-0.01025936,-2.825235,0.1003164,-9.437045,0,0,28.7914,1,1,7973,996
168373,2023-01-20 11:17:11.259770,666574145,0,0.06995956,0.04242693,0.03565668,-2.743506,0.1291657,-9.714395,0,0,28.7914,1,1,7973,996
168401,2023-01-20 11:17:11.299816,666614194,0,0.03679758,0.07632471,-0.03350163,-2.794878,0.2809307,-9.628622,0,0,28.79136,1,1,7973,996
168402,2023-01-20 11:17:11.339779,666654160,0,-0.02169508,0.06793109,0.01775034,-2.598961,0.00676784,-9.672762,0,0,28.79196,1,1,7973,996
168407,2023-01-20 11:17:11.380172,666694557,0,-0.009850286,-0.1016477,-0.04212017,-2.59552,0.314362,-9.406234,0,0,28.79252,1,1,7973,996
168438,2023-01-20 11:17:11.419790,666734179,0,0.0370351,0.2047708,-0.03311229,-2.799091,0.08494391,-9.655958,0,0,28.79302,1,1,7973,996
168440,2023-01-20 11:17:11.459780,666774175,0,-0.04247998,-0.005640307,-0.0188424,-2.556094,0.2349285,-9.569731,0,0,28.79264,1,1,7973,996
168468,2023-01-20 11:17:11.499759,666814160,0,0.0285927,0.003944495,-0.06075084,-2.809958,0.2398121,-9.558882,0,0,28.79198,1,1,7973,996
168470,2023-01-20 11:17:11.539807,666854213,0,-0.01300335,0.1447855,-0.02586479,-2.790498,0.09585874,-9.414452,0,0,28.79144,1,1,7973,996
168475,2023-01-20 11:17:11.580129,666894541,0,-0.03564141,-0.1895653,-0.05804068,-2.567703,0.3173564,-9.037095,0,0,28.79158,1,1,7973,996
168502,2023-01-20 11:17:11.619741,666934152,0,-0.03555189,-0.03414664,-0.05166501,-2.762846,0.1987692,-9.410958,0,0,28.79256,1,1,7973,996
168504,2023-01-20 11:17:11.659798,666974201,0,-0.08539484,0.07407276,-0.03957694,-2.85823,0.04794749,-9.434438,0,0,28.79406,1,1,7973,996
168532,2023-01-20 11:17:11.699783,667014179,0,-0.01344676,-0.03310924,-0.08476686,-2.667832,0.316615,-9.068496,0,0,28.79577,1,1,7973,996
168533,2023-01-20 11:17:11.739778,667054166,0,0.02251877,-0.1312258,-0.08404326,-2.842098,0.06115023,-9.077106,0,0,28.79712,1,1,7973,996
168540,2023-01-20 11:17:11.780324,667094704,0,-0.003440102,0.1191106,-0.02882987,-2.859606,0.1386706,-9.231364,0,0,28.79865,1,1,7973,996
168567,2023-01-20 11:17:11.819777,667134152,0,0.06061183,0.09628643,-0.04484654,-2.723034,0.2537566,-9.187997,0,0,28.8005,1,1,7973,996
168569,2023-01-20 11:17:11.859792,667174166,0,0.01746053,-0.123577,-0.04501291,-2.712602,-0.008033518,-9.314245,0,0,28.80179,1,1,7973,996
168600,2023-01-20 11:17:11.899828,667214200,0,-0.00788105,0.0313994,-0.01272201,-2.849008,0.3001944,-9.251662,0,0,28.8033,1,1,7973,996
168601,2023-01-20 11:17:11.939809,667254179,0,-0.112584,0.117628,-0.0423753,-2.814064,0.03608866,-9.178541,0,0,28.80462,1,1,7973,996
168606,2023-01-20 11:17:11.980167,667294536,0,-0.04376296,-0.1148293,-0.01530783,-2.687874,0.1315507,-9.253835,0,0,28.80507,1,1,7973,996
168633,2023-01-20 11:17:12.020098,667334467,0,-0.01668032,-0.04676376,-0.05448186,-2.955686,0.2806494,-9.27082,0,0,28.80472,1,1,7973,996
168635,2023-01-20 11:17:12.059812,667374182,0,-0.04412897,0.1575899,-0.01489844,-2.783574,0.1385517,-9.449672,0,0,28.80401,1,1,7973,996
168663,2023-01-20 11:17:12.099793,667414164,0,0.04635354,-0.02633693,0.007314017,-2.838156,0.2817185,-9.139922,0,0,28.803,1,1,7973,996
168664,2023-01-20 11:17:12.139784,667454156,0,0.0530621,-0.001169149,-0.01052539,-2.817801,0.2325189,-9.405291,0,0,28.80313,1,1,7973,996
168669,2023-01-20 11:17:12.180149,667494522,0,0.01268171,0.1117793,0.02226115,-2.787756,0.39782,-9.356833,0,0,28.80266,1,1,7973,996
168697,2023-01-20 11:17:12.219787,667534162,0,-0.008288285,0.0297821,0.0155768,-2.800135,0.1625537,-9.665255,0,0,28.80196,1,1,7973,996
168699,2023-01-20 11:17:12.259788,667574166,0,0.02243313,0.07476316,-0.002198656,-2.794929,0.3667261,-9.51603,0,0,28.80163,1,1,7973,996
168727,2023-01-20 11:17:12.299781,667614162,0,-0.04888709,0.1245877,-0.01590341,-2.686881,0.2495342,-9.333648,0,0,28.80171,1,1,7973,996
168728,2023-01-20 11:17:12.339758,667654142,0,-0.1500752,0.08392043,0.01855806,-2.663203,0.07956877,-9.428549,0,0,28.80171,1,1,7973,996
168733,2023-01-20 11:17:12.380162,667694550,0,0.001327623,0.0668374,-0.01958784,-2.772707,0.4063885,-9.394913,0,0,28.80171,1,1,7973,996
168764,2023-01-20 11:17:12.419758,667734156,0,-0.05399,0.1236466,-0.04769307,-2.582761,0.244286,-9.487882,0,0,28.80169,1,1,7973,996
168765,2023-01-20 11:17:12.459769,667774184,0,-0.02601401,0.2413514,0.008361824,-2.715477,0.3630612,-9.772137,0,0,28.80172,1,1,7973,996
168794,2023-01-20 11:17:12.499712,667814145,0,-0.04458699,0.2251727,-0.008213062,-2.722275,0.3538798,-9.768051,0,0,28.80193,1,1,7973,996
168796,2023-01-20 11:17:12.539712,667854163,0,0.05545215,0.1416969,-0.005033386,-2.62278,0.2182992,-9.614882,0,0,28.80099,1,1,7973,996
168801,2023-01-20 11:17:12.580052,667894520,0,0.0486699,0.1376846,-0.01612289,-2.494589,0.4030946,-9.343636,0,0,28.80094,1,1,7973,996
168828,2023-01-20 11:17:12.619690,667934156,0,-0.05184278,-0.03200457,-0.01563677,-2.442936,0.2575035,-9.102273,0,0,28.80122,1,1,7973,996
168829,2023-01-20 11:17:12.659690,667974133,0,-0.0440559,0.1842702,0.005079273,-2.554065,0.1786825,-9.26773,0,0,28.80101,1,1,7973,996
168859,2023-01-20 11:17:12.699756,668014177,0,-0.03933569,0.3533204,0.04576099,-2.646672,0.2075038,-9.306159,0,0,28.80115,1,1,7973,996
168860,2023-01-20 11:17:12.739772,668054170,0,-0.04357047,0.263472,0.01436468,-2.553878,0.350355,-9.480361,0,0,28.80212,1,1,7973,996
168867,2023-01-20 11:17:12.780269,668094644,0,-0.04261239,0.1818682,0.04520744,-2.457949,0.2080655,-9.490905,0,0,28.80308,1,1,7973,996
168894,2023-01-20 11:17:12.819775,668134140,0,0.008409824,0.2139219,0.05325531,-2.479974,0.3779857,-9.564617,0,0,28.80486,1,1,7973,996
168895,2023-01-20 11:17:12.859799,668174167,0,0.04394661,0.2247773,0.06300071,-2.434826,0.5351256,-9.66761,0,0,28.80597,1,1,7973,996
168927,2023-01-20 11:17:12.899784,668214154,0,-0.004908212,0.1260461,0.04365861,-2.342138,0.3981202,-9.582874,0,0,28.80669,1,1,7973,996
168928,2023-01-20 11:17:12.939805,668254177,0,-0.04104447,0.276654,0.05070752,-2.360921,0.3173823,-9.505388,0,0,28.80729,1,1,7973,996
168933,2023-01-20 11:17:12.980173,668294548,0,-0.03308246,0.2662672,0.0481533,-2.307233,0.2933139,-9.465211,0,0,28.80805,1,1,7973,996
168960,2023-01-20 11:17:13.020025,668334404,0,-0.03306033,0.2418312,0.05675519,-2.410002,0.4419079,-9.695437,0,0,28.80841,1,1,7973,996
168961,2023-01-20 11:17:13.059773,668374160,0,-0.00519144,0.2077143,0.04155769,-2.356885,0.5977105,-9.710579,0,0,28.80804,1,1,7973,996
168990,2023-01-20 11:17:13.099766,668414159,0,0.108289,0.08060122,-0.01016557,-2.273628,0.571044,-9.667422,0,0,28.80812,1,1,7973,996
168992,2023-01-20 11:17:13.139760,668454160,0,0.1021655,0.05674345,-0.03654927,-2.334981,0.4228185,-9.737903,0,0,28.80783,1,1,7973,996
168997,2023-01-20 11:17:13.180110,668494518,0,-0.002890615,0.1327775,-0.02540967,-2.470213,0.16865,-9.730849,0,0,28.80769,1,1,7973,996
169025,2023-01-20 11:17:13.219724,668534132,0,-0.09478791,0.204006,-0.02163202,-2.360997,0.05204155,-9.522899,0,0,28.80794,1,1,7973,996
169026,2023-01-20 11:17:13.259729,668574131,0,-0.06191036,0.2022998,-0.00782922,-2.314799,0.2142472,-9.493531,0,0,28.80869,1,1,7973,996
169055,2023-01-20 11:17:13.299762,668614158,0,0.02897208,0.1727909,-0.000318009,-2.279102,0.3700266,-9.422835,0,0,28.80951,1,1,7973,996
169056,2023-01-20 11:17:13.339766,668654157,0,0.01687902,0.218057,0.0170923,-2.276256,0.4206377,-9.466211,0,0,28.80964,1,1,7973,996
169061,2023-01-20 11:17:13.380161,668694546,0,-0.07602006,0.2215659,0.02576617,-2.233196,0.4746692,-9.742871,0,0,28.8103,1,1,7973,996
169092,2023-01-20 11:17:13.419786,668734173,0,0.007910511,0.1953758,0.02622997,-2.158727,0.6955133,-9.713883,0,0,28.81088,1,1,7973,996
169093,2023-01-20 11:17:13.459777,668774175,0,0.1206872,0.1442789,0.02231642,-2.198672,0.7586433,-9.7183,0,0,28.81146,1,1,7973,996
169122,2023-01-20 11:17:13.499744,668814153,0,0.1147381,0.1070473,0.02047657,-2.039494,0.6067082,-9.847348,0,0,28.8114,1,1,7973,996
169124,2023-01-20 11:17:13.539782,668854202,0,0.02152138,0.01221034,0.001122409,-1.977461,0.3980948,-9.921391,0,0,28.81134,1,1,7973,996
169129,2023-01-20 11:17:13.580089,668894520,0,-0.08051993,0.150864,0.0001571306,-2.091367,0.3422858,-9.907248,0,0,28.81143,1,1,7973,996
169156,2023-01-20 11:17:13.619707,668934137,0,-0.1104878,0.2081449,-0.000883392,-2.05177,0.2783451,-9.653553,0,0,28.81166,1,1,7973,996
169157,2023-01-20 11:17:13.659788,668974205,0,-0.1395642,0.2035049,0.01057249,-2.004049,0.1622873,-9.781766,0,0,28.81294,1,1,7973,996
169186,2023-01-20 11:17:13.699773,669014178,0,-0.1864961,0.2085411,0.009185004,-2.024102,0.2459363,-10.04802,0,0,28.81439,1,1,7973,996
169187,2023-01-20 11:17:13.739784,669054176,0,-0.1731602,0.1347509,0.01147256,-1.83375,0.3092393,-10.12621,0,0,28.81577,1,1,7973,996
169194,2023-01-20 11:17:13.780327,669094706,0,-0.002276765,0.1180259,0.03249047,-1.879688,0.3633467,-9.96964,0,0,28.81703,1,1,7973,996
169221,2023-01-20 11:17:13.819762,669134134,0,0.08855195,0.06843998,0.02411831,-1.729647,0.4466498,-9.783983,0,0,28.81762,1,1,7973,996
169222,2023-01-20 11:17:13.859786,669174156,0,0.1094676,0.1351833,0.01072446,-1.870118,0.2941051,-9.934365,0,0,28.81818,1,1,7973,996
169253,2023-01-20 11:17:13.899833,669214201,0,0.08778872,0.2303496,-0.0006550577,-1.977327,0.2997547,-10.12545,0,0,28.81902,1,1,7973,996
169254,2023-01-20 11:17:13.939815,669254180,0,0.0896612,0.2184212,0.002930802,-1.859308,0.3032887,-10.20153,0,0,28.82,1,1,7973,996
169259,2023-01-20 11:17:13.980182,669294545,0,0.05546792,0.2126171,0.03719666,-1.82306,0.2176512,-10.26042,0,0,28.82076,1,1,7973,996
169286,2023-01-20 11:17:14.020127,669334490,0,-0.005767049,0.2108148,0.04784785,-1.778892,0.2010842,-10.11683,0,0,28.82148,1,1,7973,996
169287,2023-01-20 11:17:14.059811,669374176,0,0.1032203,0.07803375,0.04841103,-1.666138,0.1159109,-9.718007,0,0,28.82142,1,1,7973,996
169316,2023-01-20 11:17:14.099801,669414168,0,0.01648624,-0.1181117,0.02882843,-1.763039,-0.01941261,-9.433081,0,0,28.82118,1,1,7973,996
169317,2023-01-20 11:17:14.139833,669454203,0,0.02725204,-0.0845568,0.02777237,-1.9442,0.04499692,-9.334426,0,0,28.82101,1,1,7973,996
169322,2023-01-20 11:17:14.180148,669494520,0,-0.0306159,-0.06319928,0.01791807,-1.905334,0.08885294,-9.415943,0,0,28.82157,1,1,7973,996
169350,2023-01-20 11:17:14.219760,669534133,0,-0.03276288,0.09725448,0.005863595,-2.013817,0.2293683,-9.72299,0,0,28.82256,1,1,7973,996
169351,2023-01-20 11:17:14.259823,669574195,0,-0.1346036,0.1866474,6.832716E-05,-1.959667,0.4300385,-10.09654,0,0,28.82362,1,1,7973,996
169380,2023-01-20 11:17:14.299783,669614154,0,-0.02297743,-0.1015766,-0.00926407,-1.750836,0.3249339,-10.13448,0,0,28.82506,1,1,7973,996
169381,2023-01-20 11:17:14.339771,669654141,0,-0.04850539,-0.1358073,-0.04190012,-2.091568,0.1948643,-10.23465,0,0,28.82622,1,1,7973,996
169386,2023-01-20 11:17:14.380208,669694577,0,-0.05087487,0.1460672,-0.01882743,-2.087353,0.1096064,-10.22232,0,0,28.82714,1,1,7973,996
169417,2023-01-20 11:17:14.419768,669734142,0,-0.08544457,0.1061997,-0.01800705,-1.849959,0.1745214,-10.09306,0,0,28.82865,1,1,7973,996
169418,2023-01-20 11:17:14.459774,669774160,0,-0.01017662,0.006419383,-0.02435001,-1.799515,0.3750558,-9.990368,0,0,28.83054,1,1,7973,996
169447,2023-01-20 11:17:14.499809,669814205,0,-0.002635833,-0.2172376,-0.05780809,-1.933573,0.3202641,-9.941768,0,0,28.83254,1,1,7973,996
169448,2023-01-20 11:17:14.539747,669854154,0,-0.09830138,0.04722464,-0.02037282,-2.011599,0.05958501,-10.04667,0,0,28.83422,1,1,7973,996
169453,2023-01-20 11:17:14.580103,669894522,0,-0.0703508,0.1538273,-0.02838436,-1.893746,0.2113261,-10.11987,0,0,28.83603,1,1,7973,996
169480,2023-01-20 11:17:14.619743,669934161,0,0.05887499,-0.01483176,-0.02800559,-1.686789,0.374374,-10.21747,0,0,28.83777,1,1,7973,996
169481,2023-01-20 11:17:14.659760,669974167,0,0.01638675,-0.07382879,-0.03633183,-1.927625,0.1542507,-10.23617,0,0,28.83903,1,1,7973,996
169510,2023-01-20 11:17:14.699776,670014171,0,-0.02645728,0.1460963,0.006908622,-1.929181,-0.0233782,-10.24564,0,0,28.83956,1,1,7973,996
169511,2023-01-20 11:17:14.739771,670054155,0,-0.0801248,0.08228539,0.02736521,-1.697128,0.1916706,-10.10267,0,0,28.84015,1,1,7973,996
169518,2023-01-20 11:17:14.780272,670094644,0,-0.01711955,-0.2875118,-0.0008258475,-1.623546,0.4041952,-10.21109,0,0,28.84026,1,1,7973,996
169545,2023-01-20 11:17:14.819790,670134156,0,0.1053094,-0.09113396,0.007145545,-1.944962,0.2438439,-10.16865,0,0,28.8405,1,1,7973,996
169546,2023-01-20 11:17:14.859822,670174188,0,0.03160983,0.07380296,0.02355778,-1.876477,0.09229469,-10.10052,0,0,28.8408,1,1,7973,996
169578,2023-01-20 11:17:14.899795,670214161,0,-0.01870424,-0.1804431,0.0209436,-1.504463,0.3042032,-9.924996,0,0,28.84088,1,1,7973,996
169579,2023-01-20 11:17:14.939786,670254152,0,-0.08804867,-0.4488454,-0.02817365,-1.570059,0.3760038,-9.722881,0,0,28.84075,1,1,7973,996
169584,2023-01-20 11:17:14.980173,670294539,0,-0.08724198,-0.08506918,0.01369004,-1.844491,0.04501091,-9.746796,0,0,28.84133,1,1,7973,996
169611,2023-01-20 11:17:15.020108,670334477,0,-0.02006899,-0.03793899,0.02648056,-1.895559,0.1683993,-9.962864,0,0,28.84221,1,1,7973,996
169612,2023-01-20 11:17:15.059782,670374158,0,0.01808754,-0.1681209,0.001575241,-1.611702,0.4280317,-9.830582,0,0,28.84329,1,1,7973,996
169641,2023-01-20 11:17:15.099788,670414171,0,-0.08878645,-0.3704081,-0.02625775,-1.63318,0.1264273,-9.764951,0,0,28.84467,1,1,7973,996
169642,2023-01-20 11:17:15.139747,670454137,0,-0.1723559,-0.1988266,0.01157243,-1.716397,0.05624152,-9.797872,0,0,28.84644,1,1,7973,996
169646,2023-01-20 11:17:15.180111,670494508,0,-0.04481303,-0.2547615,0.01764561,-1.748003,0.4406134,-9.582442,0,0,28.84773,1,1,7973,996
169674,2023-01-20 11:17:15.219740,670534134,0,-0.03562751,-0.3425218,-0.03722849,-1.652753,0.2914398,-9.559424,0,0,28.84928,1,1,7973,996
169675,2023-01-20 11:17:15.259768,670574150,0,-0.05122126,-0.29892,0.00238315,-1.693551,0.1100601,-9.741245,0,0,28.85114,1,1,7973,996
