LineNo,UTC_Approx,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
153284,2023-01-20 11:16:25.682245,620896636,0.3506275,0.01741979,0.3754048,0.3361297,55.4,55.55079,56.25,NaN,0,55.31762,-15,-10
153314,2023-01-20 11:16:25.782250,620996600,0.3691438,0.01830411,0.3805852,0.3361297,55.4,55.56062,56.32,NaN,0,55.34606,-16,-11
153350,2023-01-20 11:16:25.882241,621096591,0.3504412,0.01815358,0.3761638,0.3361297,55.4,55.56683,56.2,NaN,0,55.37137,-16,-14
153381,2023-01-20 11:16:25.982246,621196604,0.3550376,0.01818162,0.3743977,0.3361297,55.4,55.57227,56.3,NaN,0,55.39531,-17,-14
153416,2023-01-20 11:16:26.082214,621296584,0.3530256,0.01854438,0.3702219,0.3361297,55.4,55.57785,56.3,NaN,0,55.41933,-17,-13
153446,2023-01-20 11:16:26.182211,621396594,0.3432638,0.01754999,0.3644768,0.3361297,55.4,55.58436,56.26,NaN,0,55.44408,-18,-13
153479,2023-01-20 11:16:26.282189,621496581,0.3645249,0.01853114,0.3651302,0.3361297,55.4,55.58899,56.17,NaN,0,55.46678,-18,-16
153511,2023-01-20 11:16:26.382209,621596609,0.367794,0.01841015,0.372728,0.3361297,55.4,55.59069,56.08,NaN,0,55.4874,-19,-18
153545,2023-01-20 11:16:26.482179,621696588,0.3458951,0.01752812,0.374666,0.3361297,55.4,55.59262,56.14,NaN,0,55.5071,-19,-18
153577,2023-01-20 11:16:26.582188,621796605,0.3371538,0.01651961,0.3631852,0.3361297,55.4,55.59461,56.2,NaN,0,55.52697,-19,-15
153611,2023-01-20 11:16:26.682171,621896565,0.3416557,0.01707229,0.3639979,0.3361297,55.4,55.59615,56.18,NaN,0,55.54608,-19,-14
153641,2023-01-20 11:16:26.782210,621996575,0.3473279,0.01700252,0.3594102,0.3361297,55.4,55.5978,56.12,NaN,0,55.56537,-19,-13
153676,2023-01-20 11:16:26.882216,622096594,0.3251362,0.01599982,0.3559499,0.3361297,55.4,55.59867,56.07,NaN,0,55.58492,-19,-13
153708,2023-01-20 11:16:26.982210,622196610,0.3671386,0.01766965,0.3671204,0.3361297,55.4,55.59811,56.19,NaN,0,55.60212,-19,-18
153743,2023-01-20 11:16:27.082199,622296592,0.335726,0.01634598,0.3618175,0.3361297,55.4,55.59629,56.08,NaN,0,55.61898,-19,-16
153773,2023-01-20 11:16:27.182214,622396594,0.3365487,0.01672396,0.3624613,0.3361297,55.4,55.59356,56.09,NaN,0,55.63505,-19,-18
153806,2023-01-20 11:16:27.282201,622496571,0.3626989,0.01854762,0.3707202,0.3361297,55.4,55.59029,56.37,NaN,0,55.65051,-19,-18
153838,2023-01-20 11:16:27.382219,622596580,0.3946937,0.01980788,0.3976118,0.3361297,55.4,55.58465,56.35,NaN,0,55.6633,-18,-23
153872,2023-01-20 11:16:27.482208,622696594,0.3412202,0.01623046,0.3826848,0.3361297,55.4,55.58279,56.47,NaN,0,55.68048,-18,-22
153904,2023-01-20 11:16:27.582178,622796595,0.3405371,0.01557857,0.3618924,0.3361297,55.4,55.58739,56.47,NaN,0,55.7031,-18,-15
153938,2023-01-20 11:16:27.682260,622896647,0.3704324,0.01781493,0.3695852,0.3361297,55.4,55.59441,56.2,NaN,0,55.72861,-19,-18
153968,2023-01-20 11:16:27.782264,622996609,0.3636559,0.01801193,0.3819381,0.3361297,55.4,55.59682,56.19,NaN,0,55.74945,-19,-19
154003,2023-01-20 11:16:27.874853,623096590,0.3559652,0.01748466,0.3781542,0.3361297,55.4,55.60068,56.22,NaN,0,55.77102,-20,-22
154035,2023-01-20 11:16:27.965859,623196591,0.3624164,0.01782927,0.3769417,0.3361297,55.4,55.60321,56.39,NaN,0,55.79124,-20,-19
154070,2023-01-20 11:16:28.062475,623296604,0.3451491,0.01742741,0.3733192,0.3361297,55.4,55.60788,56.29,NaN,0,55.81294,-20,-17
154100,2023-01-20 11:16:28.162430,623396596,0.3590912,0.01779491,0.3701157,0.3361297,55.4,55.61421,56.38,NaN,0,55.83618,-21,-20
154133,2023-01-20 11:16:28.269334,623496643,0.3697412,0.01862434,0.3947795,0.3361297,55.4,55.61827,56.42,NaN,0,55.85623,-21,-24
154165,2023-01-20 11:16:28.380289,623596602,0.3457056,0.01717606,0.3795268,0.3361297,55.4,55.62316,56.44,NaN,0,55.8765,-22,-20
154199,2023-01-20 11:16:28.482217,623696596,0.3450752,0.01641387,0.3641469,0.3361297,55.4,55.63163,56.49,NaN,0,55.90127,-23,-18
154231,2023-01-20 11:16:28.582206,623796608,0.3683106,0.01723671,0.3692744,0.3361297,55.4,55.63966,56.55,NaN,0,55.92583,-23,-19
154265,2023-01-20 11:16:28.674826,623896610,0.3578692,0.01693037,0.3744713,0.3361297,55.4,55.64708,56.4,NaN,0,55.94986,-24,-22
154295,2023-01-20 11:16:28.765837,623996595,0.3789192,0.01742053,0.3799032,0.3361297,55.4,55.65125,56.39,NaN,0,55.97081,-25,-27
154331,2023-01-20 11:16:28.862479,624096616,0.3838946,0.01740113,0.3967057,0.3361297,55.4,55.65017,56.64,NaN,0,55.9864,-25,-26
154362,2023-01-20 11:16:28.962468,624196622,0.3553739,0.01565057,0.3855288,0.3361297,55.4,55.64942,56.44,NaN,0,56.00206,-24,-24
154397,2023-01-20 11:16:29.062449,624296611,0.3944064,0.01675504,0.3842418,0.3361297,55.4,55.65113,56.63,NaN,0,56.02031,-25,-29
154427,2023-01-20 11:16:29.162448,624396612,0.386509,0.01692563,0.4025936,0.3361297,55.4,55.65171,56.82,NaN,0,56.037,-25,-27
154460,2023-01-20 11:16:29.262424,624496598,0.3737128,0.0164848,0.3982729,0.3361297,55.4,55.65638,56.57,NaN,0,56.05742,-25,-29
154492,2023-01-20 11:16:29.362411,624596599,0.380908,0.01675978,0.4038723,0.3361297,55.4,55.66151,56.6,NaN,0,56.07817,-26,-28
154526,2023-01-20 11:16:29.462333,624696598,0.3640041,0.01599064,0.392128,0.3361297,55.4,55.66824,56.6,NaN,0,56.10132,-26,-26
154558,2023-01-20 11:16:29.562260,624796640,0.3602166,0.01604429,0.3820115,0.3361297,55.4,55.67638,56.8,NaN,0,56.12565,-27,-26
154592,2023-01-20 11:16:29.662185,624896580,0.3711837,0.01737583,0.3862202,0.3361297,55.4,55.68745,56.82,NaN,0,56.15295,-28,-23
154621,2023-01-20 11:16:29.762235,624996583,0.3545223,0.01663697,0.3806672,0.3361297,55.4,55.70077,56.88,NaN,0,56.18262,-30,-25
154656,2023-01-20 11:16:29.862247,625096592,0.3664947,0.01760519,0.3832315,0.3361297,55.4,55.7145,56.92,NaN,0,56.21307,-31,-28
154687,2023-01-20 11:16:29.962213,625196581,0.3550235,0.0169678,0.3813597,0.3361297,55.4,55.72819,56.82,NaN,0,56.2435,-32,-26
154722,2023-01-20 11:16:30.062213,625296588,0.3566678,0.01641575,0.374837,0.3361297,55.4,55.74218,56.77,NaN,0,56.27372,-34,-25
154753,2023-01-20 11:16:30.162211,625396582,0.3547165,0.01620415,0.3746054,0.3361297,55.4,55.75349,56.88,NaN,0,56.30126,-35,-28
154786,2023-01-20 11:16:30.262238,625496624,0.3486474,0.01624444,0.3687161,0.3361297,55.4,55.76345,57.03,NaN,0,56.32838,-36,-27
154817,2023-01-20 11:16:30.362173,625596586,0.3584633,0.01649606,0.3707761,0.3361297,55.4,55.77301,56.77,NaN,0,56.35484,-37,-30
154852,2023-01-20 11:16:30.462148,625696571,0.3913564,0.01777893,0.3767697,0.3361297,55.4,55.77975,56.95,NaN,0,56.37873,-37,-33
154886,2023-01-20 11:16:30.562168,625796592,0.3513342,0.01550826,0.3792231,0.3361297,55.4,55.78332,56.85,NaN,0,56.39945,-38,-33
154920,2023-01-20 11:16:30.662173,625896582,0.3439259,0.01465183,0.3633365,0.3361297,55.4,55.78868,56.82,NaN,0,56.42068,-38,-33
154950,2023-01-20 11:16:30.762206,625996592,0.3406402,0.01434764,0.3610583,0.3361297,55.4,55.79374,56.76,NaN,0,56.44215,-39,-32
154985,2023-01-20 11:16:30.862324,626096658,0.3496642,0.01496032,0.3673166,0.3361297,55.4,55.79625,56.74,NaN,0,56.46097,-39,-35
155016,2023-01-20 11:16:30.962329,626196594,0.3457758,0.01422286,0.3609669,0.3361297,55.4,55.79719,56.7,NaN,0,56.47863,-39,-33
155051,2023-01-20 11:16:31.062335,626296618,0.3429838,0.01382983,0.3604467,0.3361297,55.4,55.79648,56.72,NaN,0,56.49513,-39,-33
155081,2023-01-20 11:16:31.162258,626396611,0.334141,0.01328385,0.3589592,0.3361297,55.4,55.79378,56.67,NaN,0,56.50952,-39,-34
155114,2023-01-20 11:16:31.262220,626496596,0.3448296,0.01307663,0.3537323,0.3361297,55.4,55.79034,56.73,NaN,0,56.52281,-39,-34
155145,2023-01-20 11:16:31.362231,626596603,0.339571,0.01332173,0.3518905,0.3361297,55.4,55.78676,56.76,NaN,0,56.53644,-38,-32
155180,2023-01-20 11:16:31.462208,626696596,0.3520533,0.01429594,0.3675381,0.3361297,55.4,55.78157,56.74,NaN,0,56.54846,-38,-36
155212,2023-01-20 11:16:31.562243,626796659,0.3402111,0.01375249,0.3529711,0.3361297,55.4,55.77768,56.66,NaN,0,56.56209,-37,-34
155246,2023-01-20 11:16:31.662186,626896598,0.3549476,0.01451612,0.3620608,0.3361297,55.4,55.77439,56.71,NaN,0,56.57564,-37,-35
155276,2023-01-20 11:16:31.762216,626996603,0.3454199,0.01457968,0.3598567,0.3361297,55.4,55.77089,56.89,NaN,0,56.58911,-37,-34
155311,2023-01-20 11:16:31.862223,627096597,0.3608208,0.01558006,0.3677773,0.3361297,55.4,55.76863,56.92,NaN,0,56.60406,-36,-35
155391,2023-01-20 11:16:31.962242,627196610,0.3407028,0.01425856,0.3668101,0.3361297,55.4,55.76763,56.79,NaN,0,56.61924,-36,-35
155427,2023-01-20 11:16:32.062243,627296609,0.352854,0.01438567,0.3583737,0.3361297,55.4,55.76938,56.76,NaN,0,56.63728,-36,-35
155457,2023-01-20 11:16:32.162299,627396667,0.3492796,0.01427212,0.3816386,0.3361297,55.4,55.76841,56.59,NaN,0,56.652,-36,-38
155491,2023-01-20 11:16:32.262208,627496591,0.3670279,0.01495907,0.3801455,0.3361297,55.4,55.76504,56.74,NaN,0,56.6645,-36,-41
155522,2023-01-20 11:16:32.362208,627596616,0.3409185,0.01372576,0.3673515,0.3361297,55.4,55.76168,56.84,NaN,0,56.67701,-36,-35
155557,2023-01-20 11:16:32.462179,627696597,0.3389744,0.01348978,0.3567746,0.3361297,55.4,55.76238,56.85,NaN,0,56.69394,-36,-30
155589,2023-01-20 11:16:32.562199,627796617,0.3417365,0.01390529,0.3563857,0.3361297,55.4,55.76523,56.85,NaN,0,56.71242,-36,-31
155623,2023-01-20 11:16:32.662182,627896584,0.3735656,0.01640055,0.3753329,0.3361297,55.4,55.76667,56.77,NaN,0,56.72948,-36,-38
155653,2023-01-20 11:16:32.762214,627996589,0.355049,0.01576257,0.3799251,0.3361297,55.4,55.76549,56.93,NaN,0,56.7446,-36,-38
155688,2023-01-20 11:16:32.862242,628096624,0.3521507,0.01515326,0.3766107,0.3361297,55.4,55.76585,56.9,NaN,0,56.75997,-36,-34
155719,2023-01-20 11:16:32.962175,628196585,0.3412453,0.01421276,0.3678523,0.3361297,55.4,55.76797,56.7,NaN,0,56.77771,-36,-33
155754,2023-01-20 11:16:33.062189,628296595,0.3272171,0.01324996,0.3502007,0.3361297,55.4,55.77025,56.78,NaN,0,56.79037,-37,-30
155784,2023-01-20 11:16:33.162202,628396584,0.3324788,0.01388431,0.3454995,0.3361297,55.4,55.77279,56.63,NaN,0,56.80298,-37,-28
155817,2023-01-20 11:16:33.262214,628496589,0.3315048,0.01472461,0.3490593,0.3361297,55.4,55.77376,56.88,NaN,0,56.81445,-37,-31
155848,2023-01-20 11:16:33.362206,628596585,0.3294781,0.01515672,0.3471268,0.3361297,55.4,55.77542,56.63,NaN,0,56.82612,-37,-28
155883,2023-01-20 11:16:33.462220,628696613,0.3763259,0.0181669,0.3698295,0.3361297,55.4,55.77488,56.77,NaN,0,56.83461,-37,-35
155915,2023-01-20 11:16:33.562181,628796595,0.3600273,0.01766393,0.3721282,0.3361297,55.4,55.7706,56.86,NaN,0,56.83937,-37,-38
155949,2023-01-20 11:16:33.662179,628896583,0.3289655,0.01550302,0.3598702,0.3361297,55.4,55.76896,57.06,NaN,0,56.84664,-36,-36
155979,2023-01-20 11:16:33.762201,628996577,0.3211131,0.01481164,0.344218,0.3361297,55.4,55.77347,56.97,NaN,0,56.8597,-37,-33
156014,2023-01-20 11:16:33.862208,629096574,0.3427816,0.01638317,0.3465002,0.3361297,55.4,55.78063,56.89,NaN,0,56.8762,-38,-32
156045,2023-01-20 11:16:33.962219,629196586,0.3447438,0.01681721,0.3559842,0.3361297,55.4,55.78577,56.97,NaN,0,56.88958,-38,-35
156080,2023-01-20 11:16:34.062242,629296608,0.3454314,0.01666722,0.3595266,0.3361297,55.4,55.79008,57.08,NaN,0,56.90255,-39,-35
156110,2023-01-20 11:16:34.162302,629396665,0.3462051,0.01636136,0.3591647,0.3361297,55.4,55.79418,57.01,NaN,0,56.91556,-39,-37
156143,2023-01-20 11:16:34.262230,629496596,0.3277948,0.01538152,0.354324,0.3361297,55.4,55.79813,56.91,NaN,0,56.92842,-39,-34
156174,2023-01-20 11:16:34.362237,629596609,0.3248268,0.01493126,0.3447657,0.3361297,55.4,55.80239,57.03,NaN,0,56.94117,-40,-33
156210,2023-01-20 11:16:34.462201,629696589,0.3438433,0.01634592,0.3500747,0.3361297,55.4,55.80617,57.11,NaN,0,56.95355,-40,-36
156242,2023-01-20 11:16:34.562187,629796598,0.3495082,0.01676869,0.3655171,0.3361297,55.4,55.80787,57.07,NaN,0,56.96312,-40,-40
156276,2023-01-20 11:16:34.662203,629896611,0.3188115,0.01500574,0.351777,0.3361297,55.4,55.81018,56.96,NaN,0,56.973,-41,-38
156306,2023-01-20 11:16:34.762273,629996661,0.3354256,0.01538843,0.3428089,0.3361297,55.4,55.81389,56.83,NaN,0,56.98434,-41,-38
156341,2023-01-20 11:16:34.862190,630096584,0.3550618,0.0161162,0.3643966,0.3361297,55.4,55.81184,57.04,NaN,0,56.98107,-41,-43
156372,2023-01-20 11:16:34.962183,630196597,0.3812338,0.01748475,0.3766667,0.3361297,55.4,55.80652,57.09,NaN,0,56.9669,-40,-47
156407,2023-01-20 11:16:35.062179,630296586,0.3927309,0.01749861,0.3991449,0.3361297,55.4,55.79742,56.96,NaN,0,56.9492,-39,-47
156437,2023-01-20 11:16:35.162196,630396578,0.3540983,0.01541302,0.3899331,0.3361297,55.4,55.78703,57.08,NaN,0,56.93056,-38,-45
156470,2023-01-20 11:16:35.262227,630496597,0.3637749,0.0153864,0.3774123,0.3361297,55.4,55.78265,56.86,NaN,0,56.91765,-38,-41
156501,2023-01-20 11:16:35.362218,630596584,0.3753154,0.01630056,0.3832014,0.3361297,55.4,55.77969,57.15,NaN,0,56.90619,-37,-41
156536,2023-01-20 11:16:35.462255,630696647,0.3762925,0.01649687,0.3893315,0.3361297,55.4,55.77741,57.09,NaN,0,56.89513,-37,-44
156570,2023-01-20 11:16:35.562157,630796594,0.3765692,0.01678097,0.390921,0.3361297,55.4,55.77641,57.07,NaN,0,56.88546,-37,-40
156604,2023-01-20 11:16:35.662178,630896602,0.3385802,0.01480809,0.373622,0.3361297,55.4,55.77763,57,NaN,0,56.87808,-37,-38
156634,2023-01-20 11:16:35.762205,630996582,0.339849,0.01600963,0.3624138,0.3361297,55.4,55.78094,56.88,NaN,0,56.87297,-38,-31
156669,2023-01-20 11:16:35.862253,631096613,0.3588379,0.01797801,0.3671546,0.3361297,55.4,55.78478,57.01,NaN,0,56.86881,-38,-34
156700,2023-01-20 11:16:35.962249,631196610,0.3545268,0.01909733,0.3759601,0.3361297,55.4,55.78749,57.01,NaN,0,56.8634,-38,-37
156735,2023-01-20 11:16:36.062282,631296644,0.3586845,0.02003193,0.3761794,0.3361297,55.4,55.78918,57.01,NaN,0,56.85673,-38,-36
156765,2023-01-20 11:16:36.162250,631396612,0.3393692,0.01860714,0.3637855,0.3361297,55.4,55.79176,57.14,NaN,0,56.85101,-39,-33
156798,2023-01-20 11:16:36.262228,631496596,0.3452668,0.01859918,0.3684322,0.3361297,55.4,55.79591,57.01,NaN,0,56.84649,-39,-34
156829,2023-01-20 11:16:36.362207,631596584,0.3741739,0.02011529,0.3750829,0.3361297,55.4,55.79812,57.11,NaN,0,56.84028,-39,-39
156864,2023-01-20 11:16:36.462212,631696602,0.3553514,0.01937664,0.3841195,0.3361297,55.4,55.79826,56.88,NaN,0,56.83175,-39,-40
156896,2023-01-20 11:16:36.562208,631796613,0.3481897,0.01802105,0.3728527,0.3361297,55.4,55.79861,57.13,NaN,0,56.82318,-39,-37
156931,2023-01-20 11:16:36.662190,631896589,0.3385079,0.0166724,0.3645405,0.3361297,55.4,55.80196,56.95,NaN,0,56.81787,-40,-37
156961,2023-01-20 11:16:36.762246,631996626,0.3397238,0.01637703,0.3642199,0.3361297,55.4,55.80587,56.98,NaN,0,56.81287,-40,-34
156996,2023-01-20 11:16:36.862211,632096581,0.3534122,0.01732415,0.3624977,0.3361297,55.4,55.80903,56.91,NaN,0,56.80718,-40,-37
157027,2023-01-20 11:16:36.962215,632196580,0.3408699,0.01652709,0.3619455,0.3361297,55.4,55.80938,57.05,NaN,0,56.79886,-40,-36
157062,2023-01-20 11:16:37.062223,632296583,0.3476996,0.01717678,0.3590299,0.3361297,55.4,55.80937,57.07,NaN,0,56.78994,-40,-39
157093,2023-01-20 11:16:37.162238,632396593,0.333829,0.0168072,0.3574783,0.3361297,55.4,55.80926,56.89,NaN,0,56.78129,-40,-36
157126,2023-01-20 11:16:37.262209,632496570,0.3341002,0.01715532,0.3567262,0.3361297,55.4,55.80625,57.05,NaN,0,56.76955,-40,-34
157157,2023-01-20 11:16:37.362256,632596629,0.3160759,0.01577738,0.3473386,0.3361297,55.4,55.80363,56.79,NaN,0,56.7579,-40,-32
157192,2023-01-20 11:16:37.456650,632696639,0.3223613,0.01504466,0.3432941,0.3361297,55.4,55.8019,56.66,NaN,0,56.74768,-40,-31
157224,2023-01-20 11:16:37.547603,632796601,0.3152097,0.01443738,0.3357055,0.3361297,55.4,55.79802,56.76,NaN,0,56.73489,-39,-32
157258,2023-01-20 11:16:37.642415,632896596,0.3272685,0.01512843,0.3391332,0.3361297,55.4,55.79215,56.71,NaN,0,56.72048,-39,-35
157288,2023-01-20 11:16:37.742427,632996592,0.3246005,0.01523218,0.3460231,0.3361297,55.4,55.78363,56.61,NaN,0,56.70329,-38,-34
157323,2023-01-20 11:16:37.842440,633096601,0.3187055,0.0149821,0.341253,0.3361297,55.4,55.77367,56.42,NaN,0,56.68454,-37,-33
157354,2023-01-20 11:16:37.942425,633196600,0.3178951,0.01429498,0.3386182,0.3361297,55.4,55.76191,56.46,NaN,0,56.66375,-36,-32
157389,2023-01-20 11:16:38.042470,633296652,0.3360312,0.01460063,0.3394625,0.3361297,55.4,55.74841,56.53,NaN,0,56.64133,-34,-34
157419,2023-01-20 11:16:38.142423,633396602,0.3356111,0.01422176,0.3493182,0.3361297,55.4,55.73218,56.62,NaN,0,56.61626,-33,-35
157452,2023-01-20 11:16:38.242417,633496596,0.3371754,0.01416895,0.3441043,0.3361297,55.4,55.71853,56.61,NaN,0,56.59363,-31,-31
157483,2023-01-20 11:16:38.342409,633596594,0.3429131,0.0142664,0.3533027,0.3361297,55.4,55.70641,56.57,NaN,0,56.57267,-30,-34
157518,2023-01-20 11:16:38.442374,633696589,0.3425779,0.01440144,0.3546554,0.3361297,55.4,55.6969,56.58,NaN,0,56.55412,-29,-33
157550,2023-01-20 11:16:38.542346,633796624,0.3550326,0.01469198,0.3625342,0.3361297,55.4,55.68962,56.58,NaN,0,56.53806,-28,-32
157584,2023-01-20 11:16:38.647012,633896641,0.3395585,0.01324487,0.3581407,0.3361297,55.4,55.68257,56.5,NaN,0,56.52203,-28,-32
157615,2023-01-20 11:16:38.758093,633996650,0.3765306,0.01464516,0.365489,0.3361297,55.4,55.67535,56.57,NaN,0,56.50596,-27,-34
157651,2023-01-20 11:16:38.856558,634096599,0.3529355,0.01418447,0.376904,0.3361297,55.4,55.66824,56.61,NaN,0,56.49006,-26,-33
157682,2023-01-20 11:16:38.947451,634196589,0.3482724,0.01364723,0.3633105,0.3361297,55.4,55.66594,56.69,NaN,0,56.47873,-26,-30
157717,2023-01-20 11:16:39.042195,634296578,0.3429473,0.01330963,0.3592831,0.3361297,55.4,55.66738,56.61,NaN,0,56.4715,-26,-27
157747,2023-01-20 11:16:39.142255,634396604,0.3550104,0.01436815,0.3660668,0.3361297,55.4,55.66946,56.48,NaN,0,56.46491,-26,-29
157780,2023-01-20 11:16:39.242240,634496578,0.3559831,0.01494893,0.3679081,0.3361297,55.4,55.67006,56.58,NaN,0,56.45667,-27,-31
157810,2023-01-20 11:16:39.342253,634596610,0.3456729,0.01446867,0.3666577,0.3361297,55.4,55.6705,56.67,NaN,0,56.44874,-27,-26
157845,2023-01-20 11:16:39.442194,634696578,0.3400387,0.01439905,0.356381,0.3361297,55.4,55.67364,56.56,NaN,0,56.44352,-27,-23
157877,2023-01-20 11:16:39.542166,634796590,0.3283175,0.01424891,0.3484491,0.3361297,55.4,55.67809,56.25,NaN,0,56.44009,-27,-21
157911,2023-01-20 11:16:39.642164,634896568,0.3349524,0.01554492,0.34847,0.3361297,55.4,55.68008,56.31,NaN,0,56.43396,-28,-22
157941,2023-01-20 11:16:39.742320,634996626,0.3654021,0.01865059,0.3657169,0.3361297,55.4,55.67674,56.31,NaN,0,56.42251,-27,-28
157976,2023-01-20 11:16:39.842335,635096600,0.3656569,0.01919493,0.3819818,0.3361297,55.4,55.66748,56.51,NaN,0,56.40532,-26,-30
158007,2023-01-20 11:16:39.942279,635196581,0.3635624,0.01901874,0.3820535,0.3361297,55.4,55.65816,56.52,NaN,0,56.38794,-25,-31
158042,2023-01-20 11:16:40.042330,635296654,0.3534867,0.01809499,0.3780096,0.3361297,55.4,55.65034,56.5,NaN,0,56.3717,-25,-26
158072,2023-01-20 11:16:40.142289,635396614,0.3600968,0.01802182,0.3796286,0.3361297,55.4,55.64433,56.54,NaN,0,56.35757,-24,-26
158105,2023-01-20 11:16:40.242248,635496580,0.3542716,0.01754549,0.3742197,0.3361297,55.4,55.64156,56.62,NaN,0,56.3465,-24,-26
158136,2023-01-20 11:16:40.342248,635596596,0.355557,0.01842561,0.3729839,0.3361297,55.4,55.64155,56.31,NaN,0,56.33831,-24,-23
158171,2023-01-20 11:16:40.442236,635696600,0.3314091,0.01786256,0.3638155,0.3361297,55.4,55.64206,56.39,NaN,0,56.3304,-24,-21
158205,2023-01-20 11:16:40.542227,635796608,0.3479553,0.0191958,0.3672062,0.3361297,55.4,55.64283,56.52,NaN,0,56.32305,-24,-23
158239,2023-01-20 11:16:40.642245,635896632,0.3489319,0.01984051,0.3722981,0.3361297,55.4,55.64238,56.61,NaN,0,56.31423,-24,-24
158269,2023-01-20 11:16:40.742237,635996613,0.3532406,0.02027461,0.372397,0.3361297,55.4,55.64281,56.55,NaN,0,56.3063,-24,-20
158304,2023-01-20 11:16:40.842217,636096585,0.3534954,0.02032256,0.375587,0.3361297,55.4,55.64376,56.55,NaN,0,56.29847,-24,-21
158336,2023-01-20 11:16:40.942236,636196598,0.3491186,0.01959655,0.3686182,0.3361297,55.4,55.64556,56.47,NaN,0,56.29148,-24,-22
158371,2023-01-20 11:16:41.042266,636296624,0.3614573,0.01992491,0.370758,0.3361297,55.4,55.646,56.57,NaN,0,56.28338,-24,-26
158401,2023-01-20 11:16:41.142240,636396596,0.3694438,0.02019399,0.3813623,0.3361297,55.4,55.64449,56.47,NaN,0,56.27307,-24,-24
158434,2023-01-20 11:16:41.242262,636496592,0.3535518,0.01940286,0.379894,0.3361297,55.4,55.64019,56.51,NaN,0,56.25998,-24,-22
158465,2023-01-20 11:16:41.342384,636596655,0.3563877,0.01926047,0.3785698,0.3361297,55.4,55.63552,56.67,NaN,0,56.24684,-23,-26
158500,2023-01-20 11:16:41.442324,636696606,0.3758849,0.0211418,0.380471,0.3361297,55.4,55.63386,56.59,NaN,0,56.2365,-23,-28
158532,2023-01-20 11:16:41.542212,636796599,0.3810868,0.02227828,0.4078957,0.3361297,55.4,55.62891,56.65,NaN,0,56.22295,-22,-29
158566,2023-01-20 11:16:41.642149,636896580,0.3730461,0.021007,0.3972972,0.3361297,55.4,55.62568,56.71,NaN,0,56.21105,-22,-28
158596,2023-01-20 11:16:41.742190,636996580,0.3841458,0.02149719,0.402678,0.3361297,55.4,55.62457,56.52,NaN,0,56.20152,-22,-25
158631,2023-01-20 11:16:41.842221,637096590,0.3597074,0.01975641,0.391821,0.3361297,55.4,55.62319,56.74,NaN,0,56.19196,-22,-25
158662,2023-01-20 11:16:41.942238,637196613,0.3661459,0.02054855,0.3866221,0.3361297,55.4,55.62485,56.47,NaN,0,56.18526,-22,-23
158697,2023-01-20 11:16:42.042212,637296595,0.36742,0.02122682,0.385844,0.3361297,55.4,55.62631,56.42,NaN,0,56.1786,-22,-22
158727,2023-01-20 11:16:42.142203,637396595,0.369502,0.02167481,0.3893817,0.3361297,55.4,55.62585,56.51,NaN,0,56.16965,-22,-19
158761,2023-01-20 11:16:42.242193,637496582,0.3383644,0.01917401,0.3715756,0.3361297,55.4,55.62586,56.61,NaN,0,56.16094,-22,-18
158792,2023-01-20 11:16:42.342229,637596599,0.3487455,0.01986337,0.3658909,0.3361297,55.4,55.62922,56.61,NaN,0,56.15594,-22,-16
158827,2023-01-20 11:16:42.442239,637696607,0.3525995,0.02066436,0.3676443,0.3361297,55.4,55.63248,56.55,NaN,0,56.15071,-23,-19
158859,2023-01-20 11:16:42.542202,637796593,0.3657272,0.02182633,0.3791276,0.3361297,55.4,55.63341,56.68,NaN,0,56.1431,-23,-21
158893,2023-01-20 11:16:42.642244,637896641,0.3368149,0.01977825,0.3775871,0.3361297,55.4,55.63363,56.57,NaN,0,56.13459,-23,-18
158923,2023-01-20 11:16:42.742231,637996612,0.3348848,0.01881251,0.3585542,0.3361297,55.4,55.63686,56.5,NaN,0,56.12946,-23,-19
158958,2023-01-20 11:16:42.842206,638096580,0.3680391,0.02108452,0.3692302,0.3361297,55.4,55.63781,56.48,NaN,0,56.12204,-23,-19
158989,2023-01-20 11:16:42.942215,638196595,0.3706415,0.0221673,0.3899521,0.3361297,55.4,55.63368,56.52,NaN,0,56.10949,-23,-22
159024,2023-01-20 11:16:43.042248,638296625,0.3587667,0.02103937,0.3954378,0.3361297,55.4,55.62829,56.6,NaN,0,56.09574,-22,-27
159055,2023-01-20 11:16:43.142231,638396595,0.3328179,0.01914236,0.3663488,0.3361297,55.4,55.62779,56.5,NaN,0,56.08682,-22,-19
159088,2023-01-20 11:16:43.242282,638496639,0.3402613,0.01947433,0.362036,0.3361297,55.4,55.63129,56.57,NaN,0,56.08183,-23,-17
159119,2023-01-20 11:16:43.342253,638596611,0.3634438,0.0213747,0.3745434,0.3361297,55.4,55.63504,56.68,NaN,0,56.07686,-23,-22
159154,2023-01-20 11:16:43.442220,638696589,0.3834275,0.02331179,0.3859647,0.3361297,55.4,55.63627,56.48,NaN,0,56.06948,-23,-22
159186,2023-01-20 11:16:43.542212,638796605,0.3423365,0.02035865,0.3818819,0.3361297,55.4,55.63545,56.47,NaN,0,56.05981,-23,-21
159220,2023-01-20 11:16:43.642185,638896585,0.3553829,0.01982328,0.3677813,0.3361297,55.4,55.63762,56.48,NaN,0,56.05318,-23,-22
