LineNo,UTC_Approx,TimeUS,C15,C16,C17,C18
160445,2023-01-20 11:16:47.342811,642597150,0,0,0,0
160482,2023-01-20 11:16:47.443138,642697478,0,0,0,0
160512,2023-01-20 11:16:47.542811,642797187,0,0,0,0
160546,2023-01-20 11:16:47.638916,642897163,0,0,0,0
160576,2023-01-20 11:16:47.729917,642997167,0,0,0,0
160611,2023-01-20 11:16:47.823018,643097199,0,0,0,0
160644,2023-01-20 11:16:47.923018,643197183,0,0,0,0
160677,2023-01-20 11:16:48.025557,643297176,0,0,0,0
160707,2023-01-20 11:16:48.136559,643397166,0,0,0,0
160740,2023-01-20 11:16:48.238997,643497170,0,0,0,0
160771,2023-01-20 11:16:48.329987,643597163,0,0,0,0
160808,2023-01-20 11:16:48.423255,643697371,0,0,0,0
160838,2023-01-20 11:16:48.523003,643797171,0,0,0,0
160921,2023-01-20 11:16:48.622955,643897167,0,0,0,0
160951,2023-01-20 11:16:48.722924,643997154,0,0,0,0
160987,2023-01-20 11:16:48.822895,644097151,0,0,0,0
161020,2023-01-20 11:16:48.922886,644197197,0,0,0,0
161053,2023-01-20 11:16:49.022852,644297182,0,0,0,0
161083,2023-01-20 11:16:49.122988,644397215,0,0,0,0
161116,2023-01-20 11:16:49.222999,644497172,0,0,0,0
161147,2023-01-20 11:16:49.322861,644597145,0,0,0,0
161185,2023-01-20 11:16:49.423011,644697385,0,0,0,0
161215,2023-01-20 11:16:49.522796,644797195,0,0,0,0
161249,2023-01-20 11:16:49.622790,644897200,0,0,0,0
161279,2023-01-20 11:16:49.722816,644997198,0,0,0,0
161314,2023-01-20 11:16:49.822844,645097206,0,0,0,0
161347,2023-01-20 11:16:49.922811,645197184,0,0,0,0
161380,2023-01-20 11:16:50.022784,645297168,0,0,0,0
161410,2023-01-20 11:16:50.122792,645397185,0,0,0,0
161443,2023-01-20 11:16:50.222759,645497154,0,0,0,0
161474,2023-01-20 11:16:50.322774,645597149,0,0,0,0
161511,2023-01-20 11:16:50.422881,645697246,0,0,0,0
161543,2023-01-20 11:16:50.522785,645797173,0,0,0,0
161577,2023-01-20 11:16:50.622742,645897149,0,0,0,0
161606,2023-01-20 11:16:50.722748,645997162,0,0,0,0
161641,2023-01-20 11:16:50.822735,646097150,0,0,0,0
161676,2023-01-20 11:16:50.922792,646197186,0,0,0,0
161709,2023-01-20 11:16:51.022849,646297224,0,0,0,0
161739,2023-01-20 11:16:51.122854,646397217,0,0,0,0
161772,2023-01-20 11:16:51.222799,646497154,0,0,0,0
161803,2023-01-20 11:16:51.322791,646597155,0,0,0,0
161840,2023-01-20 11:16:51.422824,646697199,0,0,0,0
161870,2023-01-20 11:16:51.522789,646797181,0,0,0,0
161905,2023-01-20 11:16:51.622751,646897152,0,0,0,0
161935,2023-01-20 11:16:51.722828,646997210,0,0,0,0
161970,2023-01-20 11:16:51.822788,647097157,0,0,0,0
162003,2023-01-20 11:16:51.922827,647197199,0,0,0,0
162036,2023-01-20 11:16:52.022813,647297184,0,0,0,0
162066,2023-01-20 11:16:52.122839,647397193,0,0,0,0
162099,2023-01-20 11:16:52.222806,647497148,0,0,0,0
162131,2023-01-20 11:16:52.322869,647597219,0,0,0,0
162168,2023-01-20 11:16:52.422880,647697243,0,0,0,0
162198,2023-01-20 11:16:52.522794,647797184,0,0,0,0
162232,2023-01-20 11:16:52.622740,647897150,0,0,0,0
162262,2023-01-20 11:16:52.722741,647997154,0,0,0,0
162297,2023-01-20 11:16:52.822751,648097160,0,0,0,0
162330,2023-01-20 11:16:52.922808,648197197,0,0,0,0
162363,2023-01-20 11:16:53.022853,648297225,0,0,0,0
162393,2023-01-20 11:16:53.122804,648397173,0,0,0,0
162426,2023-01-20 11:16:53.222792,648497158,0,0,0,0
162457,2023-01-20 11:16:53.322810,648597173,0,0,0,0
162494,2023-01-20 11:16:53.422855,648697221,0,0,0,0
162524,2023-01-20 11:16:53.522782,648797171,0,0,0,0
162558,2023-01-20 11:16:53.622772,648897174,0,0,0,0
162589,2023-01-20 11:16:53.722814,648997195,0,0,0,0
162624,2023-01-20 11:16:53.822789,649097153,0,0,0,0
162657,2023-01-20 11:16:53.922823,649197188,0,0,0,0
162690,2023-01-20 11:16:54.022806,649297169,0,0,0,0
162720,2023-01-20 11:16:54.122824,649397176,0,0,0,0
162753,2023-01-20 11:16:54.222817,649497162,0,0,0,0
162784,2023-01-20 11:16:54.322845,649597196,0,0,0,0
162821,2023-01-20 11:16:54.422844,649697206,0,0,0,0
162851,2023-01-20 11:16:54.522790,649797176,0,0,0,0
162885,2023-01-20 11:16:54.622750,649897150,0,0,0,0
162915,2023-01-20 11:16:54.722774,649997158,0,0,0,0
162950,2023-01-20 11:16:54.822798,650097169,0,0,0,0
162983,2023-01-20 11:16:54.922817,650197189,0,0,0,0
163016,2023-01-20 11:16:55.022858,650297230,0,0,0,0
163046,2023-01-20 11:16:55.122818,650397186,0,0,0,0
163079,2023-01-20 11:16:55.222780,650497150,0,0,0,0
163110,2023-01-20 11:16:55.322773,650597166,0,0,0,0
163147,2023-01-20 11:16:55.422828,650697237,0,0,0,0
163179,2023-01-20 11:16:55.522763,650797169,0,0,0,0
163213,2023-01-20 11:16:55.622811,650897213,0,0,0,0
163243,2023-01-20 11:16:55.722770,650997165,0,0,0,0
163278,2023-01-20 11:16:55.822764,651097150,0,0,0,0
163312,2023-01-20 11:16:55.922805,651197177,0,0,0,0
163345,2023-01-20 11:16:56.022828,651297187,0,0,0,0
163375,2023-01-20 11:16:56.122829,651397173,0,0,0,0
163408,2023-01-20 11:16:56.222838,651497171,0,0,0,0
163439,2023-01-20 11:16:56.322875,651597205,0,0,0,0
163476,2023-01-20 11:16:56.420790,651697211,0,0,0,0
163506,2023-01-20 11:16:56.511616,651797174,0,0,0,0
163540,2023-01-20 11:16:56.603021,651897168,0,0,0,0
163570,2023-01-20 11:16:56.714158,651997149,0,0,0,0
163605,2023-01-20 11:16:56.822774,652097149,0,0,0,0
163638,2023-01-20 11:16:56.922869,652197242,0,0,0,0
163671,2023-01-20 11:16:57.022806,652297175,0,0,0,0
163701,2023-01-20 11:16:57.122831,652397185,0,0,0,0
163734,2023-01-20 11:16:57.220747,652497174,0,0,0,0
163765,2023-01-20 11:16:57.311601,652597153,0,0,0,0
163803,2023-01-20 11:16:57.402818,652697249,0,0,0,0
163833,2023-01-20 11:16:57.502731,652797187,0,0,0,0
163867,2023-01-20 11:16:57.602713,652897195,0,0,0,0
163897,2023-01-20 11:16:57.702660,652997158,0,0,0,0
163932,2023-01-20 11:16:57.802647,653097162,0,0,0,0
163965,2023-01-20 11:16:57.902641,653197176,0,0,0,0
163998,2023-01-20 11:16:58.002632,653297187,0,0,0,0
164029,2023-01-20 11:16:58.102618,653397169,0,0,0,0
164062,2023-01-20 11:16:58.202660,653497208,0,0,0,0
164093,2023-01-20 11:16:58.302606,653597170,0,0,0,0
164130,2023-01-20 11:16:58.402627,653697208,0,0,0,0
164160,2023-01-20 11:16:58.502554,653797169,0,0,0,0
164194,2023-01-20 11:16:58.602513,653897162,0,0,0,0
164224,2023-01-20 11:16:58.702510,653997157,0,0,0,0
164260,2023-01-20 11:16:58.802518,654097163,0,0,0,0
164293,2023-01-20 11:16:58.902604,654197231,0,0,0,0
164326,2023-01-20 11:16:59.002575,654297184,0,0,0,0
164356,2023-01-20 11:16:59.102563,654397168,0,0,0,0
164389,2023-01-20 11:16:59.202555,654497157,0,0,0,0
164420,2023-01-20 11:16:59.302527,654597159,0,0,0,0
164457,2023-01-20 11:16:59.402549,654697210,0,0,0,0
164487,2023-01-20 11:16:59.502607,654797232,0,0,0,0
164521,2023-01-20 11:16:59.602578,654897168,0,0,0,0
164551,2023-01-20 11:16:59.702558,654997146,0,0,0,0
164586,2023-01-20 11:16:59.802575,655097161,0,0,0,0
164619,2023-01-20 11:16:59.902590,655197190,0,0,0,0
164652,2023-01-20 11:17:00.002568,655297181,0,0,0,0
164682,2023-01-20 11:17:00.102571,655397168,0,0,0,0
164716,2023-01-20 11:17:00.202632,655497214,0,0,0,0
164747,2023-01-20 11:17:00.302568,655597161,0,0,0,0
164784,2023-01-20 11:17:00.402622,655697226,0,0,0,0
164816,2023-01-20 11:17:00.502552,655797182,0,0,0,0
164850,2023-01-20 11:17:00.602507,655897160,0,0,0,0
164880,2023-01-20 11:17:00.702539,655997158,0,0,0,0
164915,2023-01-20 11:17:00.802615,656097202,0,0,0,0
164948,2023-01-20 11:17:00.902580,656197184,0,0,0,0
164981,2023-01-20 11:17:01.002582,656297204,0,0,0,0
165011,2023-01-20 11:17:01.102538,656397155,0,0,0,0
165044,2023-01-20 11:17:01.202551,656497164,0,0,0,0
165075,2023-01-20 11:17:01.302523,656597159,0,0,0,0
165111,2023-01-20 11:17:01.402550,656697207,0,0,0,0
165142,2023-01-20 11:17:01.502586,656797229,0,0,0,0
165176,2023-01-20 11:17:01.602546,656897174,0,0,0,0
165206,2023-01-20 11:17:01.702539,656997150,0,0,0,0
165241,2023-01-20 11:17:01.802563,657097158,0,0,0,0
165274,2023-01-20 11:17:01.902574,657197196,0,0,0,0
165307,2023-01-20 11:17:02.002544,657297191,0,0,0,0
165337,2023-01-20 11:17:02.102602,657397221,0,0,0,0
165370,2023-01-20 11:17:02.202589,657497180,0,0,0,0
165402,2023-01-20 11:17:02.302631,657597232,0,0,0,0
165438,2023-01-20 11:17:02.402598,657697209,0,0,0,0
165470,2023-01-20 11:17:02.502593,657797218,0,0,0,0
165504,2023-01-20 11:17:02.602542,657897180,0,0,0,0
165534,2023-01-20 11:17:02.702549,657997160,0,0,0,0
165568,2023-01-20 11:17:02.802626,658097211,0,0,0,0
165602,2023-01-20 11:17:02.902584,658197180,0,0,0,0
165635,2023-01-20 11:17:03.002571,658297177,0,0,0,0
165665,2023-01-20 11:17:03.102572,658397166,0,0,0,0
165698,2023-01-20 11:17:03.202582,658497165,0,0,0,0
165729,2023-01-20 11:17:03.302551,658597150,0,0,0,0
165764,2023-01-20 11:17:03.402698,658697313,0,0,0,0
165795,2023-01-20 11:17:03.502527,658797164,0,0,0,0
165829,2023-01-20 11:17:03.602535,658897192,0,0,0,0
165859,2023-01-20 11:17:03.702531,658997163,0,0,0,0
165894,2023-01-20 11:17:03.802547,659097156,0,0,0,0
165927,2023-01-20 11:17:03.902556,659197180,0,0,0,0
165960,2023-01-20 11:17:04.002555,659297192,0,0,0,0
165990,2023-01-20 11:17:04.102610,659397223,0,0,0,0
166023,2023-01-20 11:17:04.202582,659497172,0,0,0,0
166054,2023-01-20 11:17:04.302575,659597175,0,0,0,0
166090,2023-01-20 11:17:04.402596,659697207,0,0,0,0
166122,2023-01-20 11:17:04.502528,659797170,0,0,0,0
166156,2023-01-20 11:17:04.602505,659897176,0,0,0,0
166186,2023-01-20 11:17:04.702570,659997196,0,0,0,0
166221,2023-01-20 11:17:04.802579,660097162,0,0,0,0
166254,2023-01-20 11:17:04.902602,660197202,0,0,0,0
166287,2023-01-20 11:17:05.002557,660297173,0,0,0,0
166317,2023-01-20 11:17:05.102556,660397158,0,0,0,0
166350,2023-01-20 11:17:05.202585,660497174,0,0,0,0
166430,2023-01-20 11:17:05.302552,660597162,0,0,0,0
166466,2023-01-20 11:17:05.402679,660697308,0,0,0,0
166497,2023-01-20 11:17:05.502709,660797349,0,0,0,0
166533,2023-01-20 11:17:05.602516,660897167,0,0,0,0
166563,2023-01-20 11:17:05.702527,660997153,0,0,0,0
166598,2023-01-20 11:17:05.802567,661097169,0,0,0,0
166631,2023-01-20 11:17:05.902562,661197177,0,0,0,0
166664,2023-01-20 11:17:06.002361,661297219,0,0,0,0
166694,2023-01-20 11:17:06.093460,661397225,0,0,0,0
166725,2023-01-20 11:17:06.184490,661497156,0,0,0,0
166758,2023-01-20 11:17:06.282985,661597149,0,0,0,0
166792,2023-01-20 11:17:06.383061,661697204,0,0,0,0
166825,2023-01-20 11:17:06.491992,661797173,0,0,0,0
166860,2023-01-20 11:17:06.602444,661897347,0,0,0,0
166890,2023-01-20 11:17:06.693403,661997177,0,0,0,0
166923,2023-01-20 11:17:06.784492,662097151,0,0,0,0
166958,2023-01-20 11:17:06.882993,662197176,0,0,0,0
166989,2023-01-20 11:17:06.982977,662297174,0,0,0,0
167021,2023-01-20 11:17:07.082965,662397156,0,0,0,0
167052,2023-01-20 11:17:07.182964,662497145,0,0,0,0
167085,2023-01-20 11:17:07.292026,662597200,0,0,0,0
167121,2023-01-20 11:17:07.402373,662697215,0,0,0,0
167152,2023-01-20 11:17:07.493396,662797175,0,0,0,0
167185,2023-01-20 11:17:07.584601,662897336,0,0,0,0
167217,2023-01-20 11:17:07.682870,662997148,0,0,0,0
167250,2023-01-20 11:17:07.783005,663097320,0,0,0,0
167285,2023-01-20 11:17:07.882869,663197192,0,0,0,0
167316,2023-01-20 11:17:07.982923,663297248,0,0,0,0
167348,2023-01-20 11:17:08.082867,663397151,0,0,0,0
167379,2023-01-20 11:17:08.182960,663497194,0,0,0,0
167412,2023-01-20 11:17:08.282921,663597156,0,0,0,0
167446,2023-01-20 11:17:08.383015,663697260,0,0,0,0
167479,2023-01-20 11:17:08.482884,663797174,0,0,0,0
167511,2023-01-20 11:17:08.583010,663897352,0,0,0,0
167543,2023-01-20 11:17:08.682860,663997202,0,0,0,0
167578,2023-01-20 11:17:08.783097,664097427,0,0,0,0
167613,2023-01-20 11:17:08.882831,664197167,0,0,0,0
167644,2023-01-20 11:17:08.982986,664297332,0,0,0,0
167676,2023-01-20 11:17:09.082801,664397151,0,0,0,0
167707,2023-01-20 11:17:09.182904,664497257,0,0,0,0
167740,2023-01-20 11:17:09.282843,664597205,0,0,0,0
167774,2023-01-20 11:17:09.383036,664697408,0,0,0,0
167807,2023-01-20 11:17:09.482789,664797177,0,0,0,0
167839,2023-01-20 11:17:09.582945,664897351,0,0,0,0
167871,2023-01-20 11:17:09.682766,664997151,0,0,0,0
167904,2023-01-20 11:17:09.782987,665097343,0,0,0,0
167939,2023-01-20 11:17:09.882844,665197215,0,0,0,0
167970,2023-01-20 11:17:09.983009,665297404,0,0,0,0
168002,2023-01-20 11:17:10.082783,665397168,0,0,0,0
168033,2023-01-20 11:17:10.182966,665497335,0,0,0,0
168066,2023-01-20 11:17:10.282779,665597155,0,0,0,0
168099,2023-01-20 11:17:10.382993,665697380,0,0,0,0
168133,2023-01-20 11:17:10.482765,665797186,0,0,0,0
168167,2023-01-20 11:17:10.582778,665897238,0,0,0,0
168199,2023-01-20 11:17:10.682750,665997175,0,0,0,0
168232,2023-01-20 11:17:10.782829,666097205,0,0,0,0
168267,2023-01-20 11:17:10.882821,666197193,0,0,0,0
168299,2023-01-20 11:17:10.982791,666297167,0,0,0,0
168331,2023-01-20 11:17:11.082793,666397167,0,0,0,0
168362,2023-01-20 11:17:11.182806,666497177,0,0,0,0
168395,2023-01-20 11:17:11.282833,666597210,0,0,0,0
168428,2023-01-20 11:17:11.382829,666697214,0,0,0,0
168462,2023-01-20 11:17:11.482803,666797201,0,0,0,0
168494,2023-01-20 11:17:11.582757,666897169,0,0,0,0
168526,2023-01-20 11:17:11.682777,666997176,0,0,0,0
168559,2023-01-20 11:17:11.782782,667097161,0,0,0,0
168594,2023-01-20 11:17:11.882872,667197245,0,0,0,0
168625,2023-01-20 11:17:11.982813,667297182,0,0,0,0
168657,2023-01-20 11:17:12.082812,667397182,0,0,0,0
168688,2023-01-20 11:17:12.182811,667497185,0,0,0,0
168721,2023-01-20 11:17:12.282782,667597162,0,0,0,0
168754,2023-01-20 11:17:12.382845,667697233,0,0,0,0
168788,2023-01-20 11:17:12.482788,667797213,0,0,0,0
168820,2023-01-20 11:17:12.582802,667897271,0,0,0,0
168853,2023-01-20 11:17:12.682764,667997194,0,0,0,0
168886,2023-01-20 11:17:12.782794,668097168,0,0,0,0
168921,2023-01-20 11:17:12.882816,668197185,0,0,0,0
168952,2023-01-20 11:17:12.982810,668297185,0,0,0,0
168984,2023-01-20 11:17:13.082783,668397173,0,0,0,0
169016,2023-01-20 11:17:13.182780,668497188,0,0,0,0
169049,2023-01-20 11:17:13.282763,668597162,0,0,0,0
169082,2023-01-20 11:17:13.382842,668697226,0,0,0,0
169116,2023-01-20 11:17:13.482779,668797183,0,0,0,0
169148,2023-01-20 11:17:13.582734,668897165,0,0,0,0
169180,2023-01-20 11:17:13.682768,668997178,0,0,0,0
169213,2023-01-20 11:17:13.782790,669097169,0,0,0,0
169247,2023-01-20 11:17:13.882870,669197239,0,0,0,0
169278,2023-01-20 11:17:13.982825,669297188,0,0,0,0
169310,2023-01-20 11:17:14.082793,669397160,0,0,0,0
169341,2023-01-20 11:17:14.182783,669497155,0,0,0,0
169374,2023-01-20 11:17:14.282797,669597168,0,0,0,0
169407,2023-01-20 11:17:14.382836,669697205,0,0,0,0
169441,2023-01-20 11:17:14.482837,669797229,0,0,0,0
169472,2023-01-20 11:17:14.582754,669897173,0,0,0,0
169504,2023-01-20 11:17:14.682766,669997166,0,0,0,0
169537,2023-01-20 11:17:14.782802,670097173,0,0,0,0
169572,2023-01-20 11:17:14.882847,670197213,0,0,0,0
169603,2023-01-20 11:17:14.982813,670297179,0,0,0,0
169635,2023-01-20 11:17:15.082781,670397161,0,0,0,0
169666,2023-01-20 11:17:15.182826,670497223,0,0,0,0
169697,2023-01-20 11:17:15.282798,670597173,0,0,0,0
169730,2023-01-20 11:17:15.382889,670697233,0,0,0,0
169764,2023-01-20 11:17:15.482815,670797182,0,0,0,0
169797,2023-01-20 11:17:15.582810,670897210,0,0,0,0
169829,2023-01-20 11:17:15.675328,670997166,0,0,0,0
169865,2023-01-20 11:17:15.766407,671097230,0,0,0,0
169900,2023-01-20 11:17:15.869953,671197173,0,0,0,0
169931,2023-01-20 11:17:15.980952,671297196,0,0,0,0
169963,2023-01-20 11:17:16.075363,671397160,0,0,0,0
169994,2023-01-20 11:17:16.166373,671497150,0,0,0,0
170026,2023-01-20 11:17:16.269976,671597165,0,0,0,0
170059,2023-01-20 11:17:16.380979,671697212,0,0,0,0
170093,2023-01-20 11:17:16.482836,671797211,0,0,0,0
170124,2023-01-20 11:17:16.582756,671897153,0,0,0,0
170156,2023-01-20 11:17:16.675592,671997443,0,0,0,0
170189,2023-01-20 11:17:16.766360,672097156,0,0,0,0
170224,2023-01-20 11:17:16.863080,672197202,0,0,0,0
170256,2023-01-20 11:17:16.963179,672297319,0,0,0,0
170288,2023-01-20 11:17:17.063049,672397194,0,0,0,0
170319,2023-01-20 11:17:17.163023,672497164,0,0,0,0
170351,2023-01-20 11:17:17.263004,672597174,0,0,0,0
170384,2023-01-20 11:17:17.362987,672697204,0,0,0,0
170418,2023-01-20 11:17:17.462917,672797181,0,0,0,0
170449,2023-01-20 11:17:17.562861,672897172,0,0,0,0
170481,2023-01-20 11:17:17.670067,672997412,0,0,0,0
170515,2023-01-20 11:17:17.780905,673097203,0,0,0,0
170550,2023-01-20 11:17:17.875275,673197194,0,0,0,0
170581,2023-01-20 11:17:17.966172,673297176,0,0,0,0
170613,2023-01-20 11:17:18.062780,673397164,0,0,0,0
170644,2023-01-20 11:17:18.162780,673497163,0,0,0,0
170676,2023-01-20 11:17:18.262780,673597161,0,0,0,0
170709,2023-01-20 11:17:18.362954,673697331,0,0,0,0
170743,2023-01-20 11:17:18.462771,673797177,0,0,0,0
170774,2023-01-20 11:17:18.562726,673897180,0,0,0,0
170806,2023-01-20 11:17:18.663026,673997469,0,0,0,0
170840,2023-01-20 11:17:18.762767,674097163,0,0,0,0
170875,2023-01-20 11:17:18.862836,674197215,0,0,0,0
170906,2023-01-20 11:17:18.962818,674297197,0,0,0,0
170938,2023-01-20 11:17:19.062795,674397192,0,0,0,0
170969,2023-01-20 11:17:19.162739,674497164,0,0,0,0
171001,2023-01-20 11:17:19.262769,674597187,0,0,0,0
171034,2023-01-20 11:17:19.362827,674697215,0,0,0,0
171071,2023-01-20 11:17:19.462791,674797185,0,0,0,0
171102,2023-01-20 11:17:19.562749,674897169,0,0,0,0
171134,2023-01-20 11:17:19.663059,674997473,0,0,0,0
171167,2023-01-20 11:17:19.762806,675097195,0,0,0,0
171201,2023-01-20 11:17:19.862831,675197205,0,0,0,0
171232,2023-01-20 11:17:19.962809,675297176,0,0,0,0
171264,2023-01-20 11:17:20.062790,675397157,0,0,0,0
171295,2023-01-20 11:17:20.162801,675497173,0,0,0,0
171328,2023-01-20 11:17:20.262788,675597164,0,0,0,0
171361,2023-01-20 11:17:20.362878,675697258,0,0,0,0
171395,2023-01-20 11:17:20.462789,675797184,0,0,0,0
171428,2023-01-20 11:17:20.562768,675897185,0,0,0,0
171460,2023-01-20 11:17:20.663034,675997441,0,0,0,0
171493,2023-01-20 11:17:20.762778,676097156,0,0,0,0
171528,2023-01-20 11:17:20.862819,676197186,0,0,0,0
171559,2023-01-20 11:17:20.962848,676297214,0,0,0,0
171591,2023-01-20 11:17:21.062828,676397210,0,0,0,0
171622,2023-01-20 11:17:21.162755,676497163,0,0,0,0
171654,2023-01-20 11:17:21.262747,676597149,0,0,0,0
171687,2023-01-20 11:17:21.362844,676697223,0,0,0,0
171721,2023-01-20 11:17:21.462786,676797175,0,0,0,0
171753,2023-01-20 11:17:21.562780,676897199,0,0,0,0
171785,2023-01-20 11:17:21.662917,676997343,0,0,0,0
171818,2023-01-20 11:17:21.762720,677097139,0,0,0,0
171854,2023-01-20 11:17:21.862780,677197183,0,0,0,0
171885,2023-01-20 11:17:21.962817,677297198,0,0,0,0
171917,2023-01-20 11:17:22.062801,677397172,0,0,0,0
171948,2023-01-20 11:17:22.162789,677497156,0,0,0,0
171981,2023-01-20 11:17:22.262790,677597157,0,0,0,0
172014,2023-01-20 11:17:22.362875,677697244,0,0,0,0
172048,2023-01-20 11:17:22.462792,677797181,0,0,0,0
172080,2023-01-20 11:17:22.562773,677897193,0,0,0,0
172113,2023-01-20 11:17:22.662798,677997215,0,0,0,0
172146,2023-01-20 11:17:22.762766,678097158,0,0,0,0
172182,2023-01-20 11:17:22.862841,678197217,0,0,0,0
172213,2023-01-20 11:17:22.962868,678297232,0,0,0,0
172245,2023-01-20 11:17:23.062804,678397171,0,0,0,0
172276,2023-01-20 11:17:23.162787,678497165,0,0,0,0
172309,2023-01-20 11:17:23.262780,678597160,0,0,0,0
172342,2023-01-20 11:17:23.362848,678697226,0,0,0,0
172376,2023-01-20 11:17:23.462798,678797194,0,0,0,0
172408,2023-01-20 11:17:23.562731,678897157,0,0,0,0
172440,2023-01-20 11:17:23.662796,678997232,0,0,0,0
172473,2023-01-20 11:17:23.762736,679097169,0,0,0,0
172507,2023-01-20 11:17:23.862777,679197195,0,0,0,0
172538,2023-01-20 11:17:23.962791,679297188,0,0,0,0
172570,2023-01-20 11:17:24.062786,679397174,0,0,0,0
172601,2023-01-20 11:17:24.162778,679497165,0,0,0,0
172634,2023-01-20 11:17:24.262796,679597195,0,0,0,0
172667,2023-01-20 11:17:24.362794,679697212,0,0,0,0
172701,2023-01-20 11:17:24.462754,679797180,0,0,0,0
172732,2023-01-20 11:17:24.562769,679897197,0,0,0,0
172764,2023-01-20 11:17:24.662770,679997182,0,0,0,0
172797,2023-01-20 11:17:24.762779,680097164,0,0,0,0
172832,2023-01-20 11:17:24.862822,680197191,0,0,0,0
172863,2023-01-20 11:17:24.962858,680297218,0,0,0,0
172895,2023-01-20 11:17:25.062812,680397172,0,0,0,0
172926,2023-01-20 11:17:25.162806,680497171,0,0,0,0
172958,2023-01-20 11:17:25.262814,680597175,0,0,0,0
172991,2023-01-20 11:17:25.362857,680697208,0,0,0,0
173025,2023-01-20 11:17:25.462818,680797190,0,0,0,0
173060,2023-01-20 11:17:25.562771,680897184,0,0,0,0
173092,2023-01-20 11:17:25.657135,680997193,0,0,0,0
173125,2023-01-20 11:17:25.748151,681097177,0,0,0,0
173159,2023-01-20 11:17:25.847805,681197213,0,0,0,0
173190,2023-01-20 11:17:25.958767,681297202,0,0,0,0
173222,2023-01-20 11:17:26.062805,681397172,0,0,0,0
173256,2023-01-20 11:17:26.162763,681497145,0,0,0,0
173287,2023-01-20 11:17:26.257119,681597201,0,0,0,0
173320,2023-01-20 11:17:26.348072,681697222,0,0,0,0
173354,2023-01-20 11:17:26.447591,681797176,0,0,0,0
173386,2023-01-20 11:17:26.558635,681897153,0,0,0,0
173418,2023-01-20 11:17:26.657152,681997190,0,0,0,0
173451,2023-01-20 11:17:26.748134,682097152,0,0,0,0
173485,2023-01-20 11:17:26.843051,682197228,0,0,0,0
173516,2023-01-20 11:17:26.942934,682297201,0,0,0,0
173548,2023-01-20 11:17:27.042832,682397156,0,0,0,0
173579,2023-01-20 11:17:27.142816,682497153,0,0,0,0
173611,2023-01-20 11:17:27.242822,682597168,0,0,0,0
173644,2023-01-20 11:17:27.342864,682697212,0,0,0,0
173678,2023-01-20 11:17:27.442821,682797185,0,0,0,0
173710,2023-01-20 11:17:27.542802,682897202,0,0,0,0
173742,2023-01-20 11:17:27.642783,682997201,0,0,0,0
173775,2023-01-20 11:17:27.742760,683097174,0,0,0,0
173809,2023-01-20 11:17:27.842819,683197217,0,0,0,0
173841,2023-01-20 11:17:27.942842,683297208,0,0,0,0
173873,2023-01-20 11:17:28.042859,683397173,0,0,0,0
173904,2023-01-20 11:17:28.142981,683497217,0,0,0,0
173936,2023-01-20 11:17:28.242942,683597169,0,0,0,0
173969,2023-01-20 11:17:28.342899,683697209,0,0,0,0
174003,2023-01-20 11:17:28.442810,683797179,0,0,0,0
174035,2023-01-20 11:17:28.542778,683897177,0,0,0,0
174067,2023-01-20 11:17:28.642783,683997188,0,0,0,0
174101,2023-01-20 11:17:28.742773,684097154,0,0,0,0
174135,2023-01-20 11:17:28.842864,684197234,0,0,0,0
174166,2023-01-20 11:17:28.942808,684297185,0,0,0,0
174198,2023-01-20 11:17:29.042764,684397153,0,0,0,0
174229,2023-01-20 11:17:29.142778,684497185,0,0,0,0
174261,2023-01-20 11:17:29.242763,684597173,0,0,0,0
174294,2023-01-20 11:17:29.342822,684697217,0,0,0,0
174328,2023-01-20 11:17:29.442838,684797232,0,0,0,0
174360,2023-01-20 11:17:29.542763,684897176,0,0,0,0
174392,2023-01-20 11:17:29.642767,684997187,0,0,0,0
174430,2023-01-20 11:17:29.742750,685097163,0,0,0,0
174464,2023-01-20 11:17:29.842790,685197192,0,0,0,0
174495,2023-01-20 11:17:29.942800,685297185,0,0,0,0
174527,2023-01-20 11:17:30.042811,685397183,0,0,0,0
174558,2023-01-20 11:17:30.142840,685497206,0,0,0,0
174590,2023-01-20 11:17:30.242784,685597162,0,0,0,0
174623,2023-01-20 11:17:30.342795,685697210,0,0,0,0
174657,2023-01-20 11:17:30.442750,685797182,0,0,0,0
174691,2023-01-20 11:17:30.542768,685897190,0,0,0,0
174723,2023-01-20 11:17:30.642778,685997184,0,0,0,0
174756,2023-01-20 11:17:30.742812,686097195,0,0,0,0
174790,2023-01-20 11:17:30.842821,686197194,0,0,0,0
174821,2023-01-20 11:17:30.942809,686297188,0,0,0,0
174853,2023-01-20 11:17:31.042786,686397166,0,0,0,0
174885,2023-01-20 11:17:31.142792,686497165,0,0,0,0
174917,2023-01-20 11:17:31.242791,686597164,0,0,0,0
174950,2023-01-20 11:17:31.342833,686697215,0,0,0,0
174984,2023-01-20 11:17:31.442828,686797220,0,0,0,0
175015,2023-01-20 11:17:31.542766,686897170,0,0,0,0
175047,2023-01-20 11:17:31.642773,686997175,0,0,0,0
175080,2023-01-20 11:17:31.742764,687097145,0,0,0,0
175115,2023-01-20 11:17:31.842834,687197205,0,0,0,0
175146,2023-01-20 11:17:31.942811,687297187,0,0,0,0
175178,2023-01-20 11:17:32.042832,687397207,0,0,0,0
175209,2023-01-20 11:17:32.142830,687497197,0,0,0,0
