LineNo,UTC_Approx,TimeUS,Instance,Volt,VoltR,Curr,CurrTot,EnrgTot,Temp,Res,RemPct
145967,2023-01-20 11:16:03.519969,598694365,0,14.40656,15.20329,8.415282,992.6621,14.82384,0,0.09467577,83
146002,2023-01-20 11:16:03.619976,598794391,0,14.41897,15.20216,8.274815,992.892,14.82716,0,0.0946474,83
146033,2023-01-20 11:16:03.719985,598894370,0,14.43965,15.20111,8.047796,993.1155,14.83039,0,0.09461709,83
146066,2023-01-20 11:16:03.819984,598994348,0,14.43581,15.20168,8.096038,993.3404,14.83363,0,0.09459794,83
146096,2023-01-20 11:16:03.919998,599094384,0,14.43315,15.20232,8.131793,993.5663,14.83689,0,0.09458804,83
146131,2023-01-20 11:16:04.019976,599194375,0,14.46328,15.20167,7.807441,993.7832,14.84003,0,0.09457525,83
146164,2023-01-20 11:16:04.120041,599294422,0,14.51734,15.20283,7.248124,993.9847,14.84296,0,0.09457429,83
146197,2023-01-20 11:16:04.219991,599394357,0,14.54304,15.19447,6.892841,994.176,14.84574,0,0.09450781,83
146227,2023-01-20 11:16:04.319996,599494359,0,14.50493,15.20155,7.370715,994.3808,14.84871,0,0.09451161,83
146264,2023-01-20 11:16:04.419974,599594345,0,14.53595,15.20272,7.054024,994.5767,14.85156,0,0.0945238,83
146294,2023-01-20 11:16:04.519946,599694371,0,14.54304,15.19829,6.933988,994.7694,14.85436,0,0.09449849,83
146329,2023-01-20 11:16:04.619932,599794390,0,14.5395,15.20104,7.000391,994.9639,14.85719,0,0.09450024,83
146360,2023-01-20 11:16:04.720018,599894418,0,14.59444,15.20121,6.420643,995.1423,14.85979,0,0.09450302,83
146393,2023-01-20 11:16:04.820021,599994375,0,14.57258,15.19724,6.611906,995.3259,14.86246,0,0.09447383,83
146423,2023-01-20 11:16:04.920027,600094380,0,14.51025,15.20257,7.329851,995.5295,14.86542,0,0.09445234,83
146458,2023-01-20 11:16:05.020018,600194373,0,14.52798,15.20487,7.163844,995.7285,14.86831,0,0.09448723,83
146491,2023-01-20 11:16:05.120017,600294382,0,14.56254,15.20385,6.785859,995.9171,14.87106,0,0.0945067,83
146524,2023-01-20 11:16:05.220016,600394387,0,14.57317,15.20091,6.642838,996.1016,14.87374,0,0.09449892,83
146554,2023-01-20 11:16:05.320011,600494375,0,14.57554,15.20311,6.640284,996.2861,14.87643,0,0.09451009,83
146590,2023-01-20 11:16:05.420054,600594418,0,14.56254,15.20296,6.775642,996.4744,14.87918,0,0.09451766,83
146622,2023-01-20 11:16:05.519971,600694367,0,14.5652,15.20224,6.739888,996.6615,14.8819,0,0.09451797,83
146657,2023-01-20 11:16:05.619976,600794391,0,14.52886,15.20234,7.125535,996.8595,14.88478,0,0.09451676,83
146688,2023-01-20 11:16:05.719990,600894374,0,14.48898,15.20613,7.590355,997.0703,14.88783,0,0.09448206,83
146721,2023-01-20 11:16:05.820019,600994378,0,14.51055,15.20583,7.361066,997.2748,14.8908,0,0.09445412,83
146751,2023-01-20 11:16:05.920022,601094380,0,14.54747,15.20315,6.941649,997.4677,14.89361,0,0.09445496,83
146786,2023-01-20 11:16:06.020063,601194421,0,14.54038,15.20228,7.008052,997.6625,14.89644,0,0.09444886,83
146819,2023-01-20 11:16:06.120021,601294382,0,14.51823,15.20168,7.235354,997.8634,14.89935,0,0.09445965,83
146852,2023-01-20 11:16:06.220016,601394380,0,14.51025,15.20377,7.342621,998.0674,14.90231,0,0.09445071,83
146882,2023-01-20 11:16:06.320011,601494372,0,14.53319,15.20697,7.13121,998.2654,14.90519,0,0.09448288,83
146918,2023-01-20 11:16:06.420002,601594371,0,14.54836,15.20578,6.956974,998.4587,14.908,0,0.0944989,83
146948,2023-01-20 11:16:06.519948,601694371,0,14.5395,15.20238,7.015715,998.6536,14.91084,0,0.09448469,83
146985,2023-01-20 11:16:06.619933,601794388,0,14.50228,15.20376,7.424347,998.8599,14.91383,0,0.09448499,83
147016,2023-01-20 11:16:06.719999,601894400,0,14.48012,15.20494,7.672081,999.073,14.91692,0,0.09447484,83
147049,2023-01-20 11:16:06.820005,601994365,0,14.45442,15.20075,7.897397,999.2923,14.92009,0,0.09450314,83
147079,2023-01-20 11:16:06.920015,602094377,0,14.43492,15.20409,8.139456,999.5184,14.92335,0,0.0944985,83
147114,2023-01-20 11:16:07.020000,602194367,0,14.45353,15.20453,7.947909,999.7392,14.92654,0,0.09449042,83
147147,2023-01-20 11:16:07.119992,602294377,0,14.41454,15.20277,8.341218,999.9709,14.92988,0,0.09449894,83
147180,2023-01-20 11:16:07.219967,602394363,0,14.39238,15.204,8.58895,1000.21,14.93332,0,0.09449556,83
147210,2023-01-20 11:16:07.320036,602494410,0,14.44359,15.20554,8.064822,1000.434,14.93655,0,0.09447882,83
147246,2023-01-20 11:16:07.419997,602594361,0,14.481,15.19803,7.592908,1000.644,14.93961,0,0.09443314,83
147276,2023-01-20 11:16:07.519969,602694365,0,14.43226,15.19651,8.088376,1000.869,14.94285,0,0.09448737,83
147311,2023-01-20 11:16:07.619966,602794384,0,14.42163,15.20339,8.274815,1001.099,14.94617,0,0.09447441,83
147342,2023-01-20 11:16:07.719970,602894364,0,14.47657,15.20032,7.661865,1001.312,14.94925,0,0.09446054,83
147375,2023-01-20 11:16:07.820000,602994373,0,14.49873,15.197,7.395118,1001.517,14.95222,0,0.09442371,83
147405,2023-01-20 11:16:07.920020,603094385,0,14.48189,15.19616,7.567369,1001.728,14.95527,0,0.09438838,83
147440,2023-01-20 11:16:08.020051,603194409,0,14.44556,15.19646,7.953016,1001.949,14.95846,0,0.09441722,83
147473,2023-01-20 11:16:08.120016,603294373,0,14.44733,15.20236,7.998988,1002.171,14.96167,0,0.09439039,83
147506,2023-01-20 11:16:08.220006,603394363,0,14.48721,15.20033,7.554599,1002.381,14.96471,0,0.09439554,83
147536,2023-01-20 11:16:08.320015,603494374,0,14.47126,15.19622,7.682297,1002.594,14.9678,0,0.09436741,83
147572,2023-01-20 11:16:08.418177,603594370,0,14.45343,15.19796,7.888884,1002.813,14.97097,0,0.09437694,83
147602,2023-01-20 11:16:08.509000,603694345,0,14.47746,15.19836,7.63888,1003.025,14.97404,0,0.09437259,83
147637,2023-01-20 11:16:08.600059,603794574,0,14.49873,15.19405,7.370715,1003.231,14.97701,0,0.09433539,83
147669,2023-01-20 11:16:08.699885,603894363,0,14.49696,15.19757,7.426901,1003.436,14.98,0,0.09433383,83
147702,2023-01-20 11:16:08.800059,603994500,0,14.46417,15.19507,7.746146,1003.652,14.98312,0,0.09435739,83
147732,2023-01-20 11:16:08.899935,604094385,0,14.47805,15.20066,7.656189,1003.864,14.98619,0,0.09438264,83
147768,2023-01-20 11:16:09.000060,604194518,0,14.48544,15.19797,7.549491,1004.074,14.98923,0,0.09438136,83
147801,2023-01-20 11:16:09.099936,604294392,0,14.5395,15.1988,6.985067,1004.268,14.99205,0,0.09438686,83
147834,2023-01-20 11:16:09.200059,604394513,0,14.55988,15.19184,6.699024,1004.455,14.99477,0,0.09433641,83
147864,2023-01-20 11:16:09.299945,604494411,0,14.5457,15.19592,6.893125,1004.646,14.99755,0,0.09432901,83
147900,2023-01-20 11:16:09.400064,604594543,0,14.54304,15.19219,6.884327,1004.837,15.00033,0,0.09429384,83
147930,2023-01-20 11:16:09.499840,604694359,0,14.50759,15.19518,7.291542,1005.04,15.00327,0,0.09429852,83
147965,2023-01-20 11:16:09.600068,604794627,0,14.49696,15.19878,7.444779,1005.247,15.00627,0,0.09427069,83
147996,2023-01-20 11:16:09.699854,604894369,0,14.5005,15.19584,7.375822,1005.451,15.00924,0,0.09427213,83
148029,2023-01-20 11:16:09.800059,604994529,0,14.50937,15.1994,7.319636,1005.655,15.01219,0,0.09427213,83
148059,2023-01-20 11:16:09.899872,605094374,0,14.51252,15.19599,7.250395,1005.856,15.01511,0,0.09426776,83
148094,2023-01-20 11:16:10.000074,605194608,0,14.48632,15.19361,7.500967,1006.065,15.01813,0,0.0942928,83
148127,2023-01-20 11:16:10.099915,605294379,0,14.47392,15.19455,7.641434,1006.277,15.0212,0,0.09430667,83
148160,2023-01-20 11:16:10.200059,605394454,0,14.41454,15.19789,8.308016,1006.508,15.02453,0,0.09428922,83
148190,2023-01-20 11:16:10.299863,605494355,0,14.46328,15.19833,7.797225,1006.724,15.02766,0,0.09426995,83
148225,2023-01-20 11:16:10.400060,605594650,0,14.4623,15.19235,7.741322,1006.94,15.03078,0,0.09430595,83
148257,2023-01-20 11:16:10.499959,605694604,0,14.41099,15.19549,8.318233,1007.171,15.03411,0,0.0943101,83
148292,2023-01-20 11:16:10.600063,605794763,0,14.44556,15.19675,7.965786,1007.392,15.03731,0,0.09430254,83
148323,2023-01-20 11:16:10.699725,605894368,0,14.45708,15.19396,7.812549,1007.609,15.04043,0,0.0943206,83
148356,2023-01-20 11:16:10.800071,605994656,0,14.47569,15.19648,7.641434,1007.821,15.04352,0,0.0943261,83
148387,2023-01-20 11:16:10.899788,606094379,0,14.47313,15.191,7.613624,1008.032,15.04657,0,0.09428757,83
148422,2023-01-20 11:16:11.000060,606194656,0,14.40125,15.18933,8.353988,1008.265,15.04992,0,0.0943369,83
148455,2023-01-20 11:16:11.099787,606294383,0,14.3915,15.19562,8.525102,1008.501,15.05332,0,0.09432464,83
148488,2023-01-20 11:16:11.200060,606394656,0,14.40834,15.19395,8.328447,1008.733,15.05666,0,0.09432871,83
148518,2023-01-20 11:16:11.299811,606494410,0,14.45442,15.19605,7.861073,1008.951,15.05981,0,0.09434192,83
148554,2023-01-20 11:16:11.400059,606594662,0,14.47214,15.18447,7.556869,1009.162,15.06286,0,0.09426166,83
148584,2023-01-20 11:16:11.499732,606694363,0,14.42872,15.19033,8.078159,1009.385,15.06608,0,0.0942808,83
148619,2023-01-20 11:16:11.600062,606794722,0,14.39859,15.1929,8.425497,1009.62,15.06947,0,0.094275,83
148651,2023-01-20 11:16:11.699749,606894374,0,14.45442,15.19547,7.85852,1009.838,15.07261,0,0.09429961,83
148684,2023-01-20 11:16:11.800063,606994653,0,14.47303,15.18316,7.536722,1010.048,15.07565,0,0.09422251,83
148714,2023-01-20 11:16:11.899830,607094425,0,14.44162,15.19381,7.985366,1010.269,15.07885,0,0.09419621,83
148749,2023-01-20 11:16:12.000059,607194659,0,14.58469,15.1851,6.377225,1010.447,15.08144,0,0.09414823,83
148782,2023-01-20 11:16:12.099790,607294385,0,14.51823,15.18038,7.0387,1010.642,15.08427,0,0.09407391,83
148815,2023-01-20 11:16:12.200059,607394649,0,14.44113,15.18538,7.909599,1010.862,15.08745,0,0.09409537,83
148845,2023-01-20 11:16:12.299773,607494376,0,14.41986,15.19101,8.198195,1011.089,15.09072,0,0.09406428,83
148881,2023-01-20 11:16:12.400060,607594677,0,14.41011,15.18866,8.277369,1011.32,15.09405,0,0.09405763,83
148911,2023-01-20 11:16:12.499690,607694364,0,14.39238,15.18928,8.473454,1011.554,15.09742,0,0.09404614,83
148946,2023-01-20 11:16:12.600063,607794794,0,14.38263,15.18845,8.56852,1011.794,15.10086,0,0.09404333,83
148977,2023-01-20 11:16:12.699704,607894364,0,14.35162,15.18728,8.885209,1012.039,15.10439,0,0.09405128,83
149010,2023-01-20 11:16:12.800060,607994648,0,14.36934,15.18841,8.708986,1012.282,15.10788,0,0.09404828,83
149040,2023-01-20 11:16:12.899786,608094392,0,14.3658,15.18599,8.719203,1012.523,15.11135,0,0.0940673,83
149075,2023-01-20 11:16:13.000059,608194682,0,14.37269,15.18692,8.655069,1012.765,15.11481,0,0.09407593,83
149109,2023-01-20 11:16:13.099748,608294381,0,14.34364,15.18592,8.951613,1013.013,15.11837,0,0.09409268,83
149142,2023-01-20 11:16:13.200059,608394703,0,14.34541,15.18502,8.920965,1013.261,15.12194,0,0.09411582,83
149172,2023-01-20 11:16:13.299742,608494363,0,14.31174,15.18251,9.247872,1013.517,15.1256,0,0.09415922,83
149208,2023-01-20 11:16:13.400064,608594662,0,14.34187,15.18512,8.954166,1013.767,15.12918,0,0.09417459,83
149238,2023-01-20 11:16:13.499740,608694370,0,14.35004,15.18132,8.822496,1014.011,15.13268,0,0.09422252,83
149273,2023-01-20 11:16:13.600060,608794722,0,14.28338,15.18159,9.528807,1014.277,15.13648,0,0.09426338,83
149304,2023-01-20 11:16:13.699728,608894365,0,14.32148,15.1813,9.11762,1014.529,15.14009,0,0.09430264,83
149337,2023-01-20 11:16:13.800059,608994671,0,14.34807,15.18059,8.831576,1014.775,15.14362,0,0.09426676,83
149367,2023-01-20 11:16:13.899812,609094421,0,14.33389,15.17999,8.972044,1015.024,15.14719,0,0.09430444,83
149402,2023-01-20 11:16:14.000059,609194665,0,14.36481,15.17824,8.629531,1015.264,15.15064,0,0.09426158,83
149435,2023-01-20 11:16:14.099770,609294370,0,14.37998,15.17231,8.412728,1015.497,15.15399,0,0.09418212,83
149468,2023-01-20 11:16:14.200060,609394655,0,14.36402,15.17629,8.62726,1015.737,15.15744,0,0.0941515,83
149498,2023-01-20 11:16:14.299769,609494371,0,14.37111,15.17749,8.565965,1015.975,15.16085,0,0.09413698,83
149534,2023-01-20 11:16:14.400063,609594673,0,14.44733,15.17484,7.730823,1016.19,15.16397,0,0.09410492,83
149564,2023-01-20 11:16:14.499761,609694401,0,14.44556,15.1701,7.704431,1016.404,15.16705,0,0.09404304,83
149599,2023-01-20 11:16:14.600060,609794730,0,14.43404,15.17363,7.866181,1016.623,15.17021,0,0.09402252,83
149630,2023-01-20 11:16:14.699720,609894355,0,14.42429,15.17488,7.983664,1016.844,15.1734,0,0.0940163,83
149663,2023-01-20 11:16:14.800074,609994673,0,14.41099,15.17423,8.119023,1017.07,15.17666,0,0.0940064,83
149693,2023-01-20 11:16:14.899783,610094392,0,14.42606,15.17334,7.950462,1017.29,15.17984,0,0.09399167,83
149728,2023-01-20 11:16:15.000060,610194679,0,14.41897,15.16975,7.991042,1017.513,15.18305,0,0.09395218,83
149761,2023-01-20 11:16:15.099734,610294378,0,14.42606,15.17323,7.953016,1017.733,15.18623,0,0.09394857,83
149795,2023-01-20 11:16:15.200062,610394732,0,14.43669,15.17048,7.812549,1017.951,15.18937,0,0.09392425,83
149825,2023-01-20 11:16:15.299728,610494361,0,14.44999,15.17145,7.682297,1018.164,15.19244,0,0.09391285,83
149910,2023-01-20 11:16:15.400059,610594655,0,14.43758,15.17043,7.804887,1018.381,15.19558,0,0.09389593,83
149942,2023-01-20 11:16:15.499949,610694585,0,14.417,15.17187,8.039283,1018.604,15.1988,0,0.09389812,83
149977,2023-01-20 11:16:15.600060,610794735,0,14.41011,15.17289,8.124131,1018.83,15.20206,0,0.09389102,83
150008,2023-01-20 11:16:15.699716,610894375,0,14.43492,15.17178,7.848304,1019.047,15.20519,0,0.09388793,83
150041,2023-01-20 11:16:15.800068,610994710,0,14.43492,15.17176,7.848304,1019.266,15.20835,0,0.09388535,83
150071,2023-01-20 11:16:15.899758,611094376,0,14.41631,15.17119,8.03985,1019.489,15.21156,0,0.09389272,83
150106,2023-01-20 11:16:16.000069,611194663,0,14.43472,15.17424,7.874695,1019.708,15.21473,0,0.09391075,83
150139,2023-01-20 11:16:16.099763,611294375,0,14.42429,15.17092,7.950462,1019.928,15.2179,0,0.09391075,83
150172,2023-01-20 11:16:16.200063,611394694,0,14.40479,15.17027,8.149671,1020.156,15.22118,0,0.09392782,82
150202,2023-01-20 11:16:16.299755,611494375,0,14.36934,15.17111,8.535318,1020.392,15.22457,0,0.0939356,82
150238,2023-01-20 11:16:16.400067,611594676,0,14.36136,15.17022,8.609384,1020.632,15.22802,0,0.09395053,82
150268,2023-01-20 11:16:16.499761,611694397,0,14.34512,15.16938,8.771418,1020.875,15.2315,0,0.09397145,82
150303,2023-01-20 11:16:16.600062,611794726,0,14.29933,15.16727,9.232548,1021.132,15.23518,0,0.09400921,82
150334,2023-01-20 11:16:16.699715,611894344,0,14.20184,15.17154,10.31542,1021.417,15.23924,0,0.09400454,82
150368,2023-01-20 11:16:16.800060,611994654,0,14.27717,15.17521,9.5569,1021.684,15.24304,0,0.09396725,82
150398,2023-01-20 11:16:16.899767,612094394,0,14.34364,15.16723,8.767727,1021.927,15.24652,0,0.09393418,82
150433,2023-01-20 11:16:17.000060,612194720,0,14.30996,15.16473,9.094634,1022.18,15.25015,0,0.09398641,82
150466,2023-01-20 11:16:17.099777,612294422,0,14.28604,15.16401,9.336124,1022.439,15.25384,0,0.09404008,82
150499,2023-01-20 11:16:17.200062,612394693,0,14.26654,15.16427,9.541576,1022.705,15.25764,0,0.09408613,82
150530,2023-01-20 11:16:17.299757,612494369,0,14.20362,15.16579,10.22348,1022.988,15.26166,0,0.09411405,82
150566,2023-01-20 11:16:17.400059,612594653,0,14.224,15.16708,10.01917,1023.267,15.26563,0,0.0941275,82
150596,2023-01-20 11:16:17.499737,612694375,0,14.23552,15.16585,9.881252,1023.54,15.26952,0,0.09415078,82
150631,2023-01-20 11:16:17.600060,612794743,0,14.24763,15.16265,9.713543,1023.811,15.27338,0,0.09420071,82
150662,2023-01-20 11:16:17.699704,612894364,0,14.22666,15.15854,9.883806,1024.085,15.27727,0,0.09428325,82
150695,2023-01-20 11:16:17.800059,612994695,0,14.18235,15.16298,10.39715,1024.375,15.28138,0,0.09431784,82
150725,2023-01-20 11:16:17.899762,613094382,0,14.18412,15.16424,10.38949,1024.662,15.28546,0,0.09433775,82
150760,2023-01-20 11:16:18.000054,613194663,0,14.19741,15.16202,10.22093,1024.947,15.28951,0,0.09437592,82
150793,2023-01-20 11:16:18.090899,613294380,0,14.21317,15.15965,10.02285,1025.225,15.29345,0,0.09443207,82
150824,2023-01-20 11:16:18.182282,613394687,0,14.21602,15.16064,9.998734,1025.503,15.29741,0,0.094474,82
150856,2023-01-20 11:16:18.280235,613494368,0,14.21248,15.15752,9.996181,1025.78,15.30135,0,0.09454041,82
150890,2023-01-20 11:16:18.380540,613594671,0,14.22489,15.15943,9.888914,1026.056,15.30527,0,0.09450395,82
150921,2023-01-20 11:16:18.480178,613694344,0,14.20716,15.1572,10.04726,1026.334,15.30922,0,0.09455728,82
150954,2023-01-20 11:16:18.580427,613794637,0,14.20332,15.15669,10.07677,1026.615,15.31321,0,0.09461042,82
150987,2023-01-20 11:16:18.680167,613894366,0,14.19918,15.15566,10.10345,1026.895,15.31718,0,0.09466805,82
151018,2023-01-20 11:16:18.780407,613994582,0,14.23109,15.15962,9.809742,1027.168,15.32107,0,0.09465417,82
151050,2023-01-20 11:16:18.880183,614094378,0,14.2435,15.15437,9.62841,1027.435,15.32487,0,0.09460307,82
151084,2023-01-20 11:16:18.980371,614194596,0,14.22223,15.15582,9.868483,1027.709,15.32878,0,0.09460307,82
151119,2023-01-20 11:16:19.088912,614294427,0,14.224,15.15586,9.852592,1027.983,15.33266,0,0.0945799,82
151152,2023-01-20 11:16:19.200058,614394689,0,14.18944,15.15476,10.20305,1028.267,15.3367,0,0.09461098,82
151182,2023-01-20 11:16:19.290815,614494355,0,14.23729,15.15295,9.682044,1028.535,15.34051,0,0.09457319,82
151216,2023-01-20 11:16:19.382000,614594491,0,14.26654,15.15138,9.360245,1028.795,15.34423,0,0.09453189,82
151249,2023-01-20 11:16:19.480110,614694364,0,14.30819,15.14991,8.908195,1029.042,15.34776,0,0.09448865,82
151282,2023-01-20 11:16:19.580379,614794629,0,14.28899,15.14273,9.043839,1029.294,15.35136,0,0.09439979,82
151315,2023-01-20 11:16:19.680174,614894412,0,14.30376,15.1478,8.943952,1029.542,15.35491,0,0.09437051,82
151346,2023-01-20 11:16:19.780342,614994567,0,14.30021,15.143,8.936289,1029.791,15.35847,0,0.09431076,82
151378,2023-01-20 11:16:19.880169,615094390,0,14.30465,15.14965,8.959273,1030.039,15.36202,0,0.09431604,82
151413,2023-01-20 11:16:19.980322,615194542,0,14.34541,15.14511,8.481686,1030.275,15.36541,0,0.09428485,82
151448,2023-01-20 11:16:20.080110,615294386,0,14.28702,15.14368,9.089243,1030.527,15.36901,0,0.09424979,82
151479,2023-01-20 11:16:20.180143,615394488,0,14.29933,15.14658,8.989922,1030.777,15.37258,0,0.09424511,82
151511,2023-01-20 11:16:20.280012,615494371,0,14.32946,15.14428,8.647692,1031.017,15.37602,0,0.09422357,82
151545,2023-01-20 11:16:20.380116,615594476,0,14.31794,15.14415,8.770282,1031.261,15.37951,0,0.09420595,82
151577,2023-01-20 11:16:20.480013,615694359,0,14.31617,15.14754,8.823915,1031.506,15.38302,0,0.09421856,82
151612,2023-01-20 11:16:20.580254,615794583,0,14.32591,15.14132,8.657907,1031.747,15.38647,0,0.09418005,82
151645,2023-01-20 11:16:20.680025,615894364,0,14.25846,15.14571,9.421256,1032.008,15.39019,0,0.09417514,82
151676,2023-01-20 11:16:20.780015,615994370,0,14.29844,15.14454,8.984814,1032.258,15.39376,0,0.09416988,82
151708,2023-01-20 11:16:20.880021,616094378,0,14.31085,15.13975,8.806037,1032.503,15.39726,0,0.09412867,82
151741,2023-01-20 11:16:20.980122,616194477,0,14.30465,15.14053,8.882656,1032.75,15.4008,0,0.09410276,82
151776,2023-01-20 11:16:21.080003,616294368,0,14.27323,15.14028,9.211265,1033.005,15.40445,0,0.0941284,82
151807,2023-01-20 11:16:21.180079,616394456,0,14.29756,15.14521,9.005245,1033.255,15.40803,0,0.0941284,82
151839,2023-01-20 11:16:21.279987,616494357,0,14.28604,15.13996,9.069095,1033.507,15.41162,0,0.09415784,82
151872,2023-01-20 11:16:21.380013,616594371,0,14.29047,15.14139,9.035892,1033.758,15.41521,0,0.09417151,82
151905,2023-01-20 11:16:21.479979,616694368,0,14.25679,15.14105,9.388339,1034.019,15.41893,0,0.09418695,82
151939,2023-01-20 11:16:21.579961,616794392,0,14.26388,15.14505,9.357692,1034.279,15.42264,0,0.09416483,82
151972,2023-01-20 11:16:21.679976,616894399,0,14.28997,15.13862,9.015462,1034.53,15.42622,0,0.09413222,82
152003,2023-01-20 11:16:21.779978,616994380,0,14.30996,15.1379,8.798375,1034.774,15.42971,0,0.09410137,82
152036,2023-01-20 11:16:21.879995,617094376,0,14.3206,15.13697,8.678339,1035.015,15.43316,0,0.09407023,82
152069,2023-01-20 11:16:21.980014,617194373,0,14.31174,15.13987,8.803483,1035.26,15.43666,0,0.09406855,82
152104,2023-01-20 11:16:22.080030,617294395,0,14.3073,15.13587,8.811145,1035.504,15.44017,0,0.0940363,82
152135,2023-01-20 11:16:22.180013,617394390,0,14.32641,15.13924,8.64372,1035.745,15.44361,0,0.09403738,82
152167,2023-01-20 11:16:22.280040,617494409,0,14.32414,15.13439,8.619598,1035.984,15.44704,0,0.09400059,82
152200,2023-01-20 11:16:22.380012,617594368,0,14.25768,15.13271,9.304058,1036.242,15.45072,0,0.09404887,82
152233,2023-01-20 11:16:22.479965,617694350,0,14.20362,15.13706,9.924669,1036.518,15.45464,0,0.09405316,82
152266,2023-01-20 11:16:22.579951,617794374,0,14.2692,15.14264,9.291288,1036.776,15.45832,0,0.09400672,82
152299,2023-01-20 11:16:22.679963,617894365,0,14.27914,15.13279,9.080729,1037.028,15.46192,0,0.09400672,82
152330,2023-01-20 11:16:22.780002,617994367,0,14.23286,15.13262,9.567117,1037.294,15.46571,0,0.09404743,82
152362,2023-01-20 11:16:22.880021,618094378,0,14.24261,15.13772,9.518591,1037.559,15.46947,0,0.09403811,82
152395,2023-01-20 11:16:22.980125,618194481,0,14.23729,15.13385,9.531361,1037.824,15.47325,0,0.09406459,82
152430,2023-01-20 11:16:23.080020,618294386,0,14.22045,15.1356,9.728015,1038.094,15.47709,0,0.09407282,82
152461,2023-01-20 11:16:23.179997,618394376,0,14.24468,15.13459,9.458147,1038.356,15.48083,0,0.09408931,82
152493,2023-01-20 11:16:23.279984,618494357,0,14.24527,15.13031,9.401109,1038.617,15.48455,0,0.09414278,82
152526,2023-01-20 11:16:23.380013,618594376,0,14.24527,15.13672,9.470065,1038.881,15.4883,0,0.09413335,82
152559,2023-01-20 11:16:23.479967,618694360,0,14.31971,15.12948,8.606829,1039.12,15.49172,0,0.09408454,82
152592,2023-01-20 11:16:23.579996,618794428,0,14.2816,15.12819,9.002692,1039.37,15.49529,0,0.09403692,82
152626,2023-01-20 11:16:23.679941,618894365,0,14.27914,15.13021,9.052353,1039.621,15.49888,0,0.0940157,82
152657,2023-01-20 11:16:23.779961,618994365,0,14.24615,15.1293,9.390893,1039.882,15.5026,0,0.094043,82
152689,2023-01-20 11:16:23.879996,619094379,0,14.20539,15.12892,9.817404,1040.155,15.50647,0,0.09407118,82
152722,2023-01-20 11:16:23.980003,619194364,0,14.224,15.1308,9.638626,1040.423,15.51028,0,0.09407964,82
152757,2023-01-20 11:16:24.080027,619294387,0,14.2754,15.13175,9.102296,1040.676,15.51389,0,0.09408046,82
152788,2023-01-20 11:16:24.180019,619394382,0,14.25059,15.12519,9.296396,1040.934,15.51757,0,0.09408046,82
152820,2023-01-20 11:16:24.280026,619494405,0,14.2559,15.13284,9.319382,1041.193,15.52127,0,0.09409779,82
152853,2023-01-20 11:16:24.379977,619594375,0,14.26654,15.12683,9.145713,1041.447,15.52489,0,0.09406477,82
152886,2023-01-20 11:16:24.479955,619694362,0,14.24527,15.12497,9.347475,1041.706,15.52859,0,0.0941113,82
152919,2023-01-20 11:16:24.579962,619794376,0,14.22311,15.12729,9.605425,1041.973,15.53238,0,0.09413244,82
152952,2023-01-20 11:16:24.679975,619894368,0,14.19446,15.12547,9.886644,1042.248,15.53628,0,0.09416816,82
152983,2023-01-20 11:16:24.780001,619994367,0,14.23818,15.12789,9.44708,1042.51,15.54002,0,0.09417844,82
153015,2023-01-20 11:16:24.880019,620094381,0,14.26033,15.12499,9.184023,1042.765,15.54366,0,0.09414809,82
153049,2023-01-20 11:16:24.980066,620194430,0,14.22932,15.12501,9.510928,1043.03,15.54742,0,0.09417532,82
153083,2023-01-20 11:16:25.080007,620294377,0,14.22932,15.127,9.531361,1043.294,15.55118,0,0.09418201,82
153114,2023-01-20 11:16:25.180003,620394379,0,14.25157,15.11586,9.185724,1043.55,15.55482,0,0.09409081,82
153146,2023-01-20 11:16:25.279997,620494365,0,14.22577,15.1241,9.546683,1043.815,15.55859,0,0.09409878,82
153179,2023-01-20 11:16:25.380021,620594377,0,14.25325,15.12412,9.255533,1044.072,15.56226,0,0.09409279,82
153212,2023-01-20 11:16:25.479988,620694370,0,14.26033,15.11955,9.135498,1044.326,15.56588,0,0.09405283,82
153247,2023-01-20 11:16:25.580007,620794424,0,14.21868,15.12,9.579885,1044.592,15.56966,0,0.09408487,82
153280,2023-01-20 11:16:25.679989,620894381,0,14.2302,15.12312,9.490498,1044.855,15.57341,0,0.09408567,82
153311,2023-01-20 11:16:25.780003,620994354,0,14.24862,15.11696,9.233967,1045.112,15.57707,0,0.09403744,82
153344,2023-01-20 11:16:25.880033,621094383,0,14.22489,15.12102,9.528807,1045.377,15.58083,0,0.09404436,82
153378,2023-01-20 11:16:25.980010,621194367,0,14.24527,15.11886,9.291288,1045.635,15.58451,0,0.09402233,82
153412,2023-01-20 11:16:26.080012,621294381,0,14.2497,15.11932,9.250425,1045.892,15.58817,0,0.09400889,82
153443,2023-01-20 11:16:26.180001,621394383,0,14.26654,15.11925,9.071649,1046.144,15.59177,0,0.09399796,82
153475,2023-01-20 11:16:26.280012,621494404,0,14.28013,15.11664,8.901952,1046.391,15.5953,0,0.09396923,82
153508,2023-01-20 11:16:26.379965,621594365,0,14.24172,15.11562,9.296396,1046.649,15.59898,0,0.0940042,82
153541,2023-01-20 11:16:26.479946,621694354,0,14.23109,15.11628,9.413878,1046.911,15.6027,0,0.09402993,82
153574,2023-01-20 11:16:26.579963,621794380,0,14.26388,15.11803,9.084419,1047.163,15.6063,0,0.09402358,82
