LineNo,UTC_Approx,TimeUS,TPE,PE,DVE,TVE,VE,DAE,TAE,AE
144340,2023-01-20 11:15:58.642790,593797218,-110.2038,-110.2273,3.499918,3.523365,3.728569,0,0.4234103,0.4070241
144421,2023-01-20 11:15:58.742829,593897214,-109.8538,-109.8709,3.499918,3.517076,3.685674,0,0.4684612,0.440295
144453,2023-01-20 11:15:58.842852,593997213,-109.5037,-109.5145,3.499918,3.510699,3.697356,0,0.3539624,0.4133772
144487,2023-01-20 11:15:58.942854,594097216,-109.1536,-109.1599,3.499918,3.506187,3.708548,0,0.358714,0.3867922
144521,2023-01-20 11:15:59.042964,594197326,-108.8036,-108.808,3.499918,3.504351,3.673326,0,0.3906648,0.3464265
144553,2023-01-20 11:15:59.142864,594297225,-108.4535,-108.4525,3.499918,3.498912,3.706597,0,0.3518378,0.3439317
144585,2023-01-20 11:15:59.242829,594397191,-108.1034,-108.0959,3.499918,3.492437,3.65693,0,0.3458771,0.3222789
144616,2023-01-20 11:15:59.342824,594497188,-107.7534,-107.742,3.499918,3.488521,3.684302,0,0.2900147,0.3028463
144651,2023-01-20 11:15:59.442819,594597200,-107.4033,-107.3857,3.499918,3.482281,3.638761,0,0.3149924,0.262509
144684,2023-01-20 11:15:59.542802,594697219,-107.0532,-107.0299,3.499918,3.476617,3.648584,0,0.2772819,0.2432441
144716,2023-01-20 11:15:59.642900,594797319,-106.7032,-106.6854,3.499918,3.482183,3.617471,0,0.4197033,0.2473715
144748,2023-01-20 11:15:59.742834,594897208,-106.3531,-106.3428,3.499918,3.489654,3.585129,0,0.5126413,0.3173723
144780,2023-01-20 11:15:59.838970,594997185,-106.003,-106.0036,3.499918,3.500484,3.578291,0,0.6200342,0.3977528
144813,2023-01-20 11:15:59.929961,595097204,-105.653,-105.6693,3.499918,3.516275,3.548758,0,0.6944762,0.4934153
144847,2023-01-20 11:16:00.023018,595197229,-105.3029,-105.3307,3.499918,3.52773,3.511707,0,0.7637732,0.568258
144880,2023-01-20 11:16:00.123037,595297329,-104.9528,-104.9964,3.499918,3.54354,3.489457,0,0.813046,0.6416565
144912,2023-01-20 11:16:00.222857,595397195,-104.6028,-104.6639,3.499918,3.561109,3.494762,0,0.8597353,0.7193961
144943,2023-01-20 11:16:00.322977,595497238,-104.2527,-104.3295,3.499918,3.576705,3.493134,0,0.8847694,0.790857
144978,2023-01-20 11:16:00.422969,595597191,-103.9026,-103.9943,3.499918,3.591588,3.477814,0,0.9104165,0.8451977
145013,2023-01-20 11:16:00.522911,595697215,-103.5526,-103.667,3.499918,3.614371,3.463159,0,0.9951611,0.9121947
145045,2023-01-20 11:16:00.622871,595797233,-103.2025,-103.3357,3.499918,3.63316,3.49105,0,0.9770835,0.9739789
145077,2023-01-20 11:16:00.722877,595897214,-102.8524,-103.0102,3.499918,3.657711,3.487987,0,1.040757,1.025832
145109,2023-01-20 11:16:00.822883,595997205,-102.5024,-102.6836,3.499918,3.681119,3.482486,0,1.048679,1.037378
145142,2023-01-20 11:16:00.922906,596097248,-102.1523,-102.3562,3.499918,3.703853,3.485078,0,1.105621,1.083216
145176,2023-01-20 11:16:01.022887,596197233,-101.8022,-102.0225,3.499918,3.720201,3.519324,0,1.058752,1.094459
145208,2023-01-20 11:16:01.122913,596297208,-101.4522,-101.6911,3.499918,3.738824,3.545565,0,1.06601,1.099863
145240,2023-01-20 11:16:01.222912,596397182,-101.1021,-101.3538,3.499918,3.751597,3.559452,0,1.075914,1.106934
145271,2023-01-20 11:16:01.322863,596497193,-100.752,-101.0225,3.499918,3.770376,3.585493,0,1.15748,1.137342
145307,2023-01-20 11:16:01.422832,596597211,-100.402,-100.6882,3.499918,3.786177,3.606498,0,1.136633,1.159723
145340,2023-01-20 11:16:01.522828,596697219,-100.0519,-100.3477,3.499918,3.795728,3.6197,0,1.13388,1.177863
145372,2023-01-20 11:16:01.622862,596797257,-99.70184,-100.0033,3.499918,3.801421,3.621515,0,1.085552,1.155353
145404,2023-01-20 11:16:01.722825,596897199,-99.35175,-99.66469,3.499918,3.812847,3.620619,0,1.146336,1.165371
145436,2023-01-20 11:16:01.822814,596997178,-99.00169,-99.31428,3.499918,3.812496,3.635983,0,1.119989,1.157546
145469,2023-01-20 11:16:01.922822,597097209,-98.65163,-98.95931,3.499918,3.807603,3.68,0,1.012589,1.126449
145503,2023-01-20 11:16:02.022827,597197228,-98.30156,-98.60531,3.499918,3.803668,3.691689,0,1.007631,1.078536
145535,2023-01-20 11:16:02.122834,597297211,-97.95149,-98.25022,3.499918,3.798648,3.686079,0,1.015831,1.069628
145567,2023-01-20 11:16:02.222874,597397230,-97.60143,-97.88966,3.499918,3.78816,3.695476,0,0.9671667,1.043901
145599,2023-01-20 11:16:02.322847,597497189,-97.25137,-97.52919,3.499918,3.77774,3.727946,0,0.9311998,1.007016
145634,2023-01-20 11:16:02.422847,597597190,-96.90128,-97.16136,3.499918,3.759996,3.743186,0,0.8568789,0.9646172
145667,2023-01-20 11:16:02.522834,597697227,-96.55123,-96.79136,3.499918,3.740044,3.746401,0,0.8286788,0.9065952
145699,2023-01-20 11:16:02.622812,597797235,-96.20117,-96.42345,3.499918,3.722203,3.714761,0,0.8466822,0.8634514
145731,2023-01-20 11:16:02.722823,597897205,-95.85109,-96.05066,3.499918,3.699488,3.72305,0,0.8159555,0.8403978
145763,2023-01-20 11:16:02.822840,597997192,-95.50103,-95.6766,3.499918,3.675484,3.708386,0,0.7652969,0.8173063
145796,2023-01-20 11:16:02.922903,598097258,-95.15096,-95.29977,3.499918,3.648716,3.688983,0,0.7027596,0.7679232
145830,2023-01-20 11:16:03.022855,598197214,-94.8009,-94.92923,3.499918,3.628247,3.69186,0,0.7129344,0.7256802
145862,2023-01-20 11:16:03.122847,598297209,-94.45083,-94.5598,3.499918,3.608892,3.681554,0,0.7084892,0.7053112
145894,2023-01-20 11:16:03.222824,598397188,-94.10076,-94.19576,3.499918,3.594918,3.667337,0,0.7192805,0.7092984
145925,2023-01-20 11:16:03.322839,598497201,-93.7507,-93.84634,3.499918,3.595552,3.641468,0,0.8711824,0.7703398
145960,2023-01-20 11:16:03.422828,598597195,-93.40062,-93.49391,3.499918,3.593209,3.611653,0,0.8960299,0.8261381
145993,2023-01-20 11:16:03.522935,598697333,-93.05057,-93.14531,3.499918,3.594664,3.589164,0,0.9233223,0.8668676
146025,2023-01-20 11:16:03.622800,598797214,-92.70049,-92.79064,3.499918,3.590064,3.62924,0,0.7134973,0.8580056
146056,2023-01-20 11:16:03.722807,598897191,-92.35043,-92.41515,3.499918,3.564644,3.630673,0,0.4470575,0.7172443
146088,2023-01-20 11:16:03.822834,598997199,-92.00037,-92.04202,3.499918,3.541568,3.690989,0,0.3840596,0.569309
146121,2023-01-20 11:16:03.922817,599097204,-91.65029,-91.67791,3.499918,3.527535,3.671744,0,0.3948522,0.4892623
146155,2023-01-20 11:16:04.022824,599197223,-91.30023,-91.30903,3.499918,3.508716,3.670723,0,0.4207852,0.4369714
146187,2023-01-20 11:16:04.122854,599297235,-90.95016,-90.94189,3.499918,3.491646,3.656836,0,0.4355038,0.420442
146219,2023-01-20 11:16:04.222865,599397231,-90.6001,-90.57982,3.499918,3.479644,3.650542,0,0.5057293,0.4577105
146250,2023-01-20 11:16:04.322840,599497203,-90.25003,-90.21474,3.499918,3.464634,3.593015,0,0.515241,0.4566058
146286,2023-01-20 11:16:04.422800,599597172,-89.89996,-89.84992,3.499918,3.449878,3.597034,0,0.4878107,0.4498044
146319,2023-01-20 11:16:04.522783,599697210,-89.5499,-89.48822,3.499918,3.438238,3.547304,0,0.5377012,0.4554365
146351,2023-01-20 11:16:04.622762,599797218,-89.19983,-89.12463,3.499918,3.424712,3.527086,0,0.5480906,0.4706117
146383,2023-01-20 11:16:04.722801,599897200,-88.84976,-88.76009,3.499918,3.410249,3.531405,0,0.4974807,0.4491405
146415,2023-01-20 11:16:04.822885,599997239,-88.4997,-88.40027,3.499918,3.400484,3.4873,0,0.5810927,0.4663252
146448,2023-01-20 11:16:04.922870,600097223,-88.14963,-88.03419,3.499918,3.384488,3.506553,0,0.5417331,0.4752547
146482,2023-01-20 11:16:05.022888,600197243,-87.79956,-87.6713,3.499918,3.371656,3.478778,0,0.5083244,0.482242
146514,2023-01-20 11:16:05.122853,600297218,-87.4495,-87.31139,3.499918,3.361802,3.469416,0,0.4707519,0.4810397
146546,2023-01-20 11:16:05.222828,600397199,-87.09943,-86.95268,3.499918,3.353169,3.448957,0,0.4676925,0.4621487
146577,2023-01-20 11:16:05.322836,600497200,-86.74937,-86.59969,3.499918,3.35025,3.436266,0,0.5559188,0.4802688
146612,2023-01-20 11:16:05.422825,600597190,-86.39931,-86.25406,3.499918,3.354673,3.420589,0,0.5466089,0.4965736
146647,2023-01-20 11:16:05.522934,600697331,-86.04924,-85.91142,3.499918,3.362105,3.399497,0,0.6034659,0.5267529
146679,2023-01-20 11:16:05.622805,600797219,-85.69916,-85.57056,3.499918,3.371314,3.410949,0,0.619616,0.554058
146711,2023-01-20 11:16:05.722798,600897181,-85.3491,-85.23627,3.499918,3.387085,3.401623,0,0.6678495,0.5880501
146743,2023-01-20 11:16:05.822826,600997185,-84.99903,-84.89928,3.499918,3.400172,3.399948,0,0.6757597,0.6095591
146776,2023-01-20 11:16:05.922868,601097226,-84.64897,-84.56461,3.499918,3.415552,3.377441,0,0.7148696,0.6343839
146810,2023-01-20 11:16:06.022862,601197220,-84.2989,-84.23305,3.499918,3.434058,3.422801,0,0.6587887,0.648901
146842,2023-01-20 11:16:06.122892,601297253,-83.94884,-83.90325,3.499918,3.454332,3.417133,0,0.7213876,0.6734322
146874,2023-01-20 11:16:06.222836,601397199,-83.59877,-83.56972,3.499918,3.470865,3.423631,0,0.7567708,0.6848508
146905,2023-01-20 11:16:06.322831,601497192,-83.2487,-83.2395,3.499918,3.490718,3.450412,0,0.7770113,0.701921
146940,2023-01-20 11:16:06.422809,601597180,-82.89863,-82.90343,3.499918,3.504712,3.46336,0,0.7107574,0.707139
146975,2023-01-20 11:16:06.522945,601697369,-82.54857,-82.56956,3.499918,3.520904,3.409597,0,0.8344874,0.7273164
147007,2023-01-20 11:16:06.622767,601797220,-82.1985,-82.23443,3.499918,3.535845,3.461292,0,0.9015569,0.7690779
147039,2023-01-20 11:16:06.722785,601897185,-81.84843,-81.89368,3.499918,3.545166,3.467934,0,0.8809983,0.8125204
147071,2023-01-20 11:16:06.822951,601997311,-81.49837,-81.55652,3.499918,3.558057,3.445465,0,1.002827,0.8652484
147104,2023-01-20 11:16:06.922873,602097235,-81.1483,-81.23307,3.499918,3.584688,3.425506,0,1.143016,0.9760041
147138,2023-01-20 11:16:07.022859,602197227,-80.79823,-80.90371,3.499918,3.605396,3.402287,0,1.220585,1.085184
147170,2023-01-20 11:16:07.122827,602297213,-80.44817,-80.57476,3.499918,3.626509,3.447964,0,1.214249,1.178968
147202,2023-01-20 11:16:07.222795,602397190,-80.09811,-80.24393,3.499918,3.645748,3.427818,0,1.15997,1.200492
147233,2023-01-20 11:16:07.322809,602497183,-79.74803,-79.90325,3.499918,3.655132,3.472564,0,0.9887392,1.140426
147268,2023-01-20 11:16:07.422951,602597315,-79.39798,-79.55967,3.499918,3.661607,3.494593,0,0.9943442,1.059578
147301,2023-01-20 11:16:07.522911,602697309,-79.0479,-79.22243,3.499918,3.674454,3.515062,0,1.089687,1.049006
147333,2023-01-20 11:16:07.622792,602797210,-78.69783,-78.87669,3.499918,3.67877,3.559615,0,1.002546,1.040054
147365,2023-01-20 11:16:07.722809,602897203,-78.34777,-78.52805,3.499918,3.680196,3.558378,0,0.9369066,1.001081
147397,2023-01-20 11:16:07.822813,602997186,-77.9977,-78.17763,3.499918,3.679839,3.595608,0,0.9385913,0.9710704
147430,2023-01-20 11:16:07.922853,603097218,-77.64764,-77.81917,3.499918,3.671451,3.57691,0,0.9490502,0.9402546
147464,2023-01-20 11:16:08.022879,603197237,-77.29758,-77.45752,3.499918,3.659859,3.607483,0,0.8732307,0.9242465
147496,2023-01-20 11:16:08.122897,603297254,-76.94751,-77.09608,3.499918,3.648492,3.600223,0,0.9140121,0.9025686
147528,2023-01-20 11:16:08.222836,603397192,-76.59743,-76.73415,3.499918,3.636631,3.600363,0,0.9013869,0.9010903
147559,2023-01-20 11:16:08.322830,603497189,-76.24737,-76.37978,3.499918,3.63232,3.58177,0,0.9680163,0.9455792
147594,2023-01-20 11:16:08.420741,603597192,-75.8973,-76.02714,3.499918,3.629751,3.573061,0,0.9241374,0.9574406
147627,2023-01-20 11:16:08.511613,603697221,-75.54723,-75.66805,3.499918,3.620728,3.616589,0,0.7819896,0.9069106
147659,2023-01-20 11:16:08.602693,603797207,-75.19717,-75.3064,3.499918,3.609146,3.633806,0,0.70181,0.828539
147692,2023-01-20 11:16:08.702734,603897211,-74.84711,-74.95934,3.499918,3.612149,3.59405,0,0.8545497,0.7905038
147724,2023-01-20 11:16:08.802798,603997239,-74.49704,-74.60432,3.499918,3.607193,3.614801,0,0.8593197,0.7969649
147758,2023-01-20 11:16:08.902774,604097224,-74.14697,-74.2555,3.499918,3.608448,3.608167,0,0.8514872,0.8013972
147792,2023-01-20 11:16:09.002780,604197238,-73.79691,-73.90582,3.499918,3.608829,3.618242,0,0.8412481,0.7867667
147824,2023-01-20 11:16:09.102768,604297224,-73.44683,-73.55097,3.499918,3.604053,3.624428,0,0.7696918,0.7671173
147856,2023-01-20 11:16:09.202774,604397228,-73.09678,-73.19296,3.499918,3.596104,3.585471,0,0.8430368,0.7575229
147887,2023-01-20 11:16:09.302741,604497208,-72.7467,-72.84383,3.499918,3.597037,3.603334,0,0.910421,0.7838367
147922,2023-01-20 11:16:09.402771,604597251,-72.39664,-72.48919,3.499918,3.592466,3.542852,0,1.038163,0.8487003
147955,2023-01-20 11:16:09.502737,604697257,-72.04657,-72.13409,3.499918,3.587437,3.491053,0,1.126979,0.957215
147987,2023-01-20 11:16:09.602668,604797226,-71.6965,-71.78503,3.499918,3.588448,3.490403,0,1.196281,1.059771
148019,2023-01-20 11:16:09.702670,604897183,-71.34644,-71.45057,3.499918,3.604053,3.48329,0,1.322182,1.180759
148051,2023-01-20 11:16:09.802739,604997210,-70.99638,-71.11295,3.499918,3.616495,3.458961,0,1.331686,1.265652
148084,2023-01-20 11:16:09.902707,605097210,-70.64636,-70.77419,3.499918,3.627745,3.476239,0,1.29474,1.293402
148118,2023-01-20 11:16:10.002804,605197336,-70.29657,-70.43511,3.499918,3.638463,3.498253,0,1.247833,1.292913
148150,2023-01-20 11:16:10.102866,605297329,-69.94678,-70.09611,3.499918,3.649249,3.481512,0,1.318508,1.284984
148182,2023-01-20 11:16:10.203036,605397434,-69.59696,-69.7532,3.499918,3.656153,3.488653,0,1.216864,1.289591
148213,2023-01-20 11:16:10.302689,605497184,-69.24717,-69.42799,3.499918,3.680743,3.520569,0,1.315737,1.284714
148248,2023-01-20 11:16:10.402621,605597212,-68.89737,-69.09077,3.499918,3.693321,3.527499,0,1.325006,1.286781
148283,2023-01-20 11:16:10.502566,605697212,-68.54757,-68.75393,3.499918,3.70628,3.551091,0,1.323399,1.305169
148314,2023-01-20 11:16:10.602519,605797218,-68.19777,-68.41312,3.499918,3.715269,3.534602,0,1.280511,1.293144
148346,2023-01-20 11:16:10.702665,605897306,-67.84798,-68.06802,3.499918,3.719957,3.602385,0,1.215532,1.268533
148378,2023-01-20 11:16:10.802624,605997209,-67.49816,-67.71504,3.499918,3.716797,3.598226,0,1.129041,1.203247
148412,2023-01-20 11:16:10.902613,606097204,-67.14837,-67.36067,3.499918,3.712222,3.634979,0,1.163465,1.158739
148446,2023-01-20 11:16:11.002631,606197227,-66.79858,-66.99856,3.499918,3.699903,3.61301,0,1.098761,1.105665
148478,2023-01-20 11:16:11.102614,606297210,-66.44877,-66.63665,3.499918,3.687798,3.636727,0,1.019583,1.058472
148510,2023-01-20 11:16:11.202897,606397493,-66.09898,-66.27568,3.499918,3.676622,3.644042,0,1.020177,1.025201
148541,2023-01-20 11:16:11.302613,606497213,-65.74918,-65.91538,3.499918,3.666119,3.637465,0,1.059852,1.014455
148576,2023-01-20 11:16:11.402606,606597210,-65.39938,-65.55327,3.499918,3.653799,3.638182,0,1.068132,1.033949
148609,2023-01-20 11:16:11.502667,606697299,-65.04957,-65.20344,3.499918,3.653785,3.651523,0,1.194159,1.081078
148642,2023-01-20 11:16:11.602584,606797243,-64.69978,-64.84787,3.499918,3.648013,3.616721,0,1.074029,1.122657
148674,2023-01-20 11:16:11.702568,606897192,-64.34998,-64.49816,3.499918,3.648096,3.630362,0,1.048275,1.061997
148706,2023-01-20 11:16:11.802614,606997204,-64.00018,-64.14603,3.499918,3.645767,3.641628,0,0.9534183,0.993819
148739,2023-01-20 11:16:11.902624,607097219,-63.65038,-63.79015,3.499918,3.639683,3.692728,0,0.8075102,0.9165055
148773,2023-01-20 11:16:12.002726,607197326,-63.30058,-63.42777,3.499918,3.627105,3.67683,0,0.8598946,0.8163202
148805,2023-01-20 11:16:12.102617,607297212,-62.95077,-63.0751,3.499918,3.624249,3.698484,0,0.8831818,0.7882345
148837,2023-01-20 11:16:12.202899,607397489,-62.60098,-62.71341,3.499918,3.612349,3.712728,0,0.8283824,0.7932885
148868,2023-01-20 11:16:12.302580,607497184,-62.25118,-62.35038,3.499918,3.599112,3.708511,0,0.7860478,0.775076
148903,2023-01-20 11:16:12.402584,607597202,-61.90137,-61.98792,3.499918,3.586465,3.688109,0,0.75898,0.756927
148936,2023-01-20 11:16:12.502542,607697218,-61.55158,-61.62014,3.499918,3.568482,3.707907,0,0.7015895,0.7441689
148968,2023-01-20 11:16:12.602491,607797220,-61.20179,-61.2532,3.499918,3.551329,3.682048,0,0.8048756,0.765163
149000,2023-01-20 11:16:12.702580,607897238,-60.85198,-60.89009,3.499918,3.538033,3.64443,0,0.8712888,0.8132729
149032,2023-01-20 11:16:12.802615,607997204,-60.50218,-60.52628,3.499918,3.524019,3.625412,0,0.8794363,0.8695444
149065,2023-01-20 11:16:12.902602,608097208,-60.15238,-60.17565,3.499918,3.523184,3.587862,0,1.029811,0.9488297
149099,2023-01-20 11:16:13.002614,608197237,-59.80258,-59.82994,3.499918,3.527276,3.522509,0,1.174771,1.049399
149132,2023-01-20 11:16:13.102565,608297199,-59.45278,-59.4882,3.499918,3.535337,3.504567,0,1.264988,1.1587
149164,2023-01-20 11:16:13.202846,608397489,-59.10299,-59.14708,3.499918,3.544014,3.462132,0,1.339632,1.249617
149195,2023-01-20 11:16:13.302621,608497241,-58.75319,-58.81618,3.499918,3.562911,3.440518,0,1.447248,1.333516
149230,2023-01-20 11:16:13.402606,608597205,-58.40338,-58.48045,3.499918,3.576988,3.427087,0,1.373724,1.40109
149263,2023-01-20 11:16:13.502605,608697236,-58.05358,-58.14465,3.499918,3.590987,3.432374,0,1.4518,1.450544
149295,2023-01-20 11:16:13.602580,608797241,-57.70379,-57.81104,3.499918,3.607173,3.41211,0,1.497386,1.50899
149327,2023-01-20 11:16:13.702571,608897207,-57.35398,-57.46711,3.499918,3.613043,3.42186,0,1.488667,1.532371
149359,2023-01-20 11:16:13.802603,608997215,-57.00419,-57.12354,3.499918,3.619263,3.427974,0,1.495615,1.553663
149392,2023-01-20 11:16:13.902613,609097222,-56.65439,-56.77941,3.499918,3.624932,3.455924,0,1.438383,1.560062
149426,2023-01-20 11:16:14.002709,609197315,-56.30459,-56.43124,3.499918,3.626573,3.43256,0,1.393559,1.541147
149458,2023-01-20 11:16:14.102616,609297216,-55.95478,-56.08667,3.499918,3.631807,3.459998,0,1.411781,1.511936
149490,2023-01-20 11:16:14.202899,609397494,-55.60499,-55.74355,3.499918,3.638482,3.481619,0,1.468649,1.514429
149521,2023-01-20 11:16:14.302592,609497195,-55.25518,-55.39199,3.499918,3.636729,3.47789,0,1.380359,1.508794
149556,2023-01-20 11:16:14.402586,609597197,-54.90539,-55.03944,3.499918,3.633965,3.541173,0,1.306028,1.461253
149589,2023-01-20 11:16:14.502581,609697222,-54.5556,-54.69595,3.499918,3.640269,3.539022,0,1.274126,1.393918
149621,2023-01-20 11:16:14.602648,609797317,-54.20579,-54.34419,3.499918,3.638321,3.542539,0,1.277662,1.324561
149653,2023-01-20 11:16:14.702560,609897194,-53.856,-54.0055,3.499918,3.64942,3.558499,0,1.35615,1.299525
149685,2023-01-20 11:16:14.802594,609997193,-53.50619,-53.66377,3.499918,3.657501,3.586367,0,1.346086,1.30023
149718,2023-01-20 11:16:14.902604,610097213,-53.15639,-53.32775,3.499918,3.67128,3.56882,0,1.428345,1.33776
149752,2023-01-20 11:16:15.002610,610197230,-52.80659,-52.98412,3.499918,3.677442,3.623046,0,1.407905,1.378763
149784,2023-01-20 11:16:15.102577,610297222,-52.45679,-52.63768,3.499918,3.680806,3.572701,0,1.382602,1.367857
149817,2023-01-20 11:16:15.202645,610397314,-52.107,-52.28278,3.499918,3.675699,3.635289,0,1.272824,1.334956
149848,2023-01-20 11:16:15.302602,610497234,-51.75719,-51.92405,3.499918,3.666768,3.620994,0,1.184125,1.257057
149932,2023-01-20 11:16:15.402611,610597208,-51.40739,-51.56523,3.499918,3.657754,3.660084,0,1.184151,1.194988
149967,2023-01-20 11:16:15.502578,610697215,-51.05759,-51.20744,3.499918,3.649771,3.604976,0,1.265022,1.186892
149999,2023-01-20 11:16:15.602542,610797217,-50.70779,-50.84705,3.499918,3.63917,3.637084,0,1.232993,1.200994
150031,2023-01-20 11:16:15.702556,610897214,-50.35799,-50.49826,3.499918,3.640186,3.631968,0,1.266604,1.232628
150063,2023-01-20 11:16:15.802572,610997214,-50.00819,-50.14277,3.499918,3.634493,3.632957,0,1.32077,1.2723
150096,2023-01-20 11:16:15.902632,611097249,-49.6584,-49.78767,3.499918,3.62919,3.624681,0,1.206429,1.277733
150130,2023-01-20 11:16:16.002645,611197240,-49.30859,-49.42947,3.499918,3.620791,3.620242,0,1.193415,1.238567
150162,2023-01-20 11:16:16.102617,611297230,-48.95879,-49.06509,3.499918,3.606216,3.644794,0,1.034815,1.172572
150194,2023-01-20 11:16:16.202815,611397446,-48.60899,-48.69669,3.499918,3.587618,3.658709,0,1.056264,1.096783
150225,2023-01-20 11:16:16.302583,611497203,-48.25919,-48.32937,3.499918,3.570098,3.653001,0,1.039413,1.056425
150260,2023-01-20 11:16:16.402584,611597194,-47.90939,-47.96666,3.499918,3.557188,3.64479,0,1.068606,1.05378
150293,2023-01-20 11:16:16.502579,611697216,-47.5596,-47.60162,3.499918,3.541934,3.61126,0,1.11028,1.070664
150325,2023-01-20 11:16:16.602671,611797334,-47.20979,-47.23951,3.499918,3.529629,3.595363,0,1.177283,1.121382
150358,2023-01-20 11:16:16.702591,611897219,-46.85999,-46.87736,3.499918,3.517291,3.556431,0,1.136376,1.160705
150390,2023-01-20 11:16:16.802593,611997188,-46.51019,-46.51624,3.499918,3.505962,3.540934,0,1.145702,1.169268
150423,2023-01-20 11:16:16.902582,612097210,-46.1604,-46.15261,3.499918,3.492129,3.538736,0,1.173515,1.194363
150457,2023-01-20 11:16:17.002567,612197227,-45.8106,-45.79751,3.499918,3.486832,3.507823,0,1.245119,1.240495
150489,2023-01-20 11:16:17.102580,612297225,-45.4608,-45.43865,3.499918,3.477764,3.502888,0,1.207878,1.266345
150521,2023-01-20 11:16:17.202709,612397340,-45.111,-45.08386,3.499918,3.472774,3.470843,0,1.240838,1.274963
150553,2023-01-20 11:16:17.302564,612497176,-44.7612,-44.73926,3.499918,3.477979,3.440533,0,1.305736,1.307445
150588,2023-01-20 11:16:17.402612,612597207,-44.4114,-44.39307,3.499918,3.481597,3.458164,0,1.305024,1.341195
150621,2023-01-20 11:16:17.502585,612697225,-44.0616,-44.04176,3.499918,3.480079,3.45908,0,1.278783,1.356272
150653,2023-01-20 11:16:17.602537,612797220,-43.7118,-43.69656,3.499918,3.484683,3.452878,0,1.305944,1.366398
150685,2023-01-20 11:16:17.702536,612897195,-43.362,-43.33973,3.499918,3.477647,3.454643,0,1.243541,1.378086
150717,2023-01-20 11:16:17.802564,612997200,-43.01221,-42.98763,3.499918,3.475338,3.45099,0,1.262498,1.391202
150750,2023-01-20 11:16:17.902623,613097243,-42.6624,-42.6351,3.499918,3.472618,3.453058,0,1.256951,1.400588
150784,2023-01-20 11:16:18.002393,613197231,-42.3126,-42.28348,3.499918,3.470801,3.431794,0,1.281765,1.405512
150816,2023-01-20 11:16:18.093479,613297212,-41.9628,-41.94577,3.499918,3.482881,3.412551,0,1.395146,1.440936
150846,2023-01-20 11:16:18.184602,613397233,-41.613,-41.6115,3.499918,3.498423,3.433486,0,1.461525,1.496909
150879,2023-01-20 11:16:18.283066,613497199,-41.2632,-41.27133,3.499918,3.508047,3.433782,0,1.437769,1.52491
150912,2023-01-20 11:16:18.383058,613597189,-40.91341,-40.93145,3.499918,3.51796,3.427065,0,1.473603,1.548194
150947,2023-01-20 11:16:18.483143,613697310,-40.5636,-40.59004,3.499918,3.526356,3.432637,0,1.445488,1.543456
150977,2023-01-20 11:16:18.583005,613797216,-40.21381,-40.24532,3.499918,3.531431,3.450876,0,1.398691,1.538273
151011,2023-01-20 11:16:18.682988,613897186,-39.864,-39.89706,3.499918,3.532979,3.472334,0,1.332761,1.512196
151040,2023-01-20 11:16:18.783010,613997184,-39.51421,-39.5522,3.499918,3.537908,3.469926,0,1.377449,1.479186
151076,2023-01-20 11:16:18.883017,614097212,-39.1644,-39.19554,3.499918,3.53105,3.496909,0,1.326256,1.461624
151108,2023-01-20 11:16:18.983020,614197246,-38.81461,-38.84012,3.499918,3.52543,3.494931,0,1.29266,1.439708
151142,2023-01-20 11:16:19.092010,614297222,-38.46481,-38.48334,3.499918,3.518445,3.508142,0,1.282149,1.411379
151174,2023-01-20 11:16:19.202531,614397405,-38.11501,-38.12558,3.499918,3.510489,3.472514,0,1.240948,1.387335
151205,2023-01-20 11:16:19.293407,614497202,-37.76521,-37.76134,3.499918,3.496041,3.51855,0,1.182563,1.332731
151238,2023-01-20 11:16:19.384604,614597350,-37.41541,-37.40438,3.499918,3.488887,3.500391,0,1.169612,1.28629
151274,2023-01-20 11:16:19.482968,614697222,-37.06561,-37.04474,3.499918,3.479051,3.514066,0,1.175533,1.251739
151304,2023-01-20 11:16:19.583076,614797326,-36.71581,-36.68855,3.499918,3.472657,3.503501,0,1.278223,1.263339
151338,2023-01-20 11:16:19.682958,614897196,-36.36602,-36.33624,3.499918,3.470145,3.471818,0,1.269634,1.268677
151368,2023-01-20 11:16:19.783015,614997239,-36.01621,-35.98258,3.499918,3.46629,3.485382,0,1.212378,1.268316
151403,2023-01-20 11:16:19.883063,615097284,-35.66642,-35.62272,3.499918,3.456221,3.506421,0,1.052413,1.197715
151437,2023-01-20 11:16:19.983061,615197281,-35.31661,-35.2677,3.499918,3.451011,3.517053,0,1.113165,1.152573
151471,2023-01-20 11:16:20.082941,615297219,-34.9668,-34.91093,3.499918,3.444039,3.510813,0,1.113276,1.149095
151501,2023-01-20 11:16:20.183016,615397363,-34.61701,-34.5557,3.499918,3.438609,3.474407,0,1.129508,1.143383
151534,2023-01-20 11:16:20.282825,615497184,-34.26722,-34.19408,3.499918,3.426778,3.479952,0,1.083003,1.118972
151567,2023-01-20 11:16:20.382999,615597359,-33.91741,-33.83278,3.499918,3.415289,3.501966,0,1.106243,1.11818
151602,2023-01-20 11:16:20.482959,615697305,-33.56762,-33.47097,3.499918,3.40327,3.47522,0,1.055446,1.098301
151634,2023-01-20 11:16:20.583015,615797344,-33.21782,-33.11699,3.499918,3.399085,3.46739,0,1.143264,1.096858
151668,2023-01-20 11:16:20.682863,615897202,-32.86802,-32.7619,3.499918,3.393797,3.454571,0,1.138794,1.1262
