LineNo,UTC_Approx,TimeUS,Roll,Pitch,Yaw,Alt,Lat,Lng,Q1,Q2,Q3,Q4
115547,2023-01-20 11:14:31.322706,506297077,1.31,-2.7,182.14,795.13,39.8038947,32.3792568,-0.01897492,0.02337096,0.01193261,0.9994755
115580,2023-01-20 11:14:31.422677,506397049,1.17,-2.62,181.66,795.1,39.8038882,32.3792531,-0.01478198,0.02278661,0.0106023,0.9995748
115611,2023-01-20 11:14:31.522916,506497331,1.21,-2.92,181.29,795.19,39.8038826,32.3792491,-0.0115884,0.02543229,0.01086599,0.9995503
115644,2023-01-20 11:14:31.622630,506597070,1.3,-2.71,181.06,795.02,39.8038773,32.3792448,-0.009579311,0.02362545,0.01163012,0.9996073
115677,2023-01-20 11:14:31.722686,506697087,1.38,-2.39,180.91,795.13,39.803872,32.3792407,-0.008249172,0.02080881,0.01227837,0.999674
115709,2023-01-20 11:14:31.822759,506797128,1.25,-2.23,180.81,795.12,39.8038662,32.3792366,-0.007386416,0.01942874,0.01108962,0.9997224
115741,2023-01-20 11:14:31.922689,506897055,1.09,-2.31,180.89,795.11,39.8038608,32.3792324,-0.008010171,0.02014075,0.009727499,0.9997177
115773,2023-01-20 11:14:32.022688,506997053,1.08,-2.43,180.96,795.17,39.8038546,32.3792285,-0.008622048,0.02112398,0.009627172,0.9996933
115806,2023-01-20 11:14:32.122690,507097064,1.06,-2.26,180.95,795.29,39.803849,32.3792245,-0.008577482,0.01964831,0.009441108,0.9997256
115840,2023-01-20 11:14:32.222734,507197111,1.23,-2.24,180.88,795.27,39.8038431,32.3792201,-0.007943436,0.01946534,0.01094813,0.999719
115873,2023-01-20 11:14:32.322709,507297068,1.49,-2.05,180.83,795.15,39.8038375,32.3792159,-0.00756395,0.01780367,0.01318991,0.9997259
115906,2023-01-20 11:14:32.422755,507397106,1.66,-1.8,180.75,795.2,39.8038326,32.3792112,-0.006814334,0.01568078,0.014614,0.999747
115937,2023-01-20 11:14:32.522961,507497337,1.73,-1.58,180.72,795.07,39.8038274,32.3792069,-0.006577557,0.01371612,0.0152618,0.9997678
115970,2023-01-20 11:14:32.622669,507597061,1.67,-1.55,180.75,795.06,39.8038214,32.3792029,-0.006785326,0.0135148,0.01473111,0.9997771
116003,2023-01-20 11:14:32.722711,507697088,1.38,-2.02,180.82,795.17,39.803816,32.3791986,-0.007458218,0.01758805,0.01219337,0.9997432
116035,2023-01-20 11:14:32.820632,507797072,1.05,-2.03,180.91,794.94,39.8038107,32.3791945,-0.008194865,0.01766391,0.009327,0.9997669
116067,2023-01-20 11:14:32.911486,507897060,0.62,-2.27,180.95,795.17,39.8038055,32.3791902,-0.008500781,0.01980466,0.005604663,0.999752
116100,2023-01-20 11:14:33.002579,507997052,0.45,-2.47,180.92,795.07,39.8038016,32.3791868,-0.00818815,0.02159302,0.004110854,0.9997249
116133,2023-01-20 11:14:33.102634,508097095,0.29,-2.64,180.79,795.11,39.8037966,32.3791825,-0.00702726,0.02308051,0.00270658,0.9997053
116167,2023-01-20 11:14:33.202969,508197120,0.13,-3.08,180.55,795.03,39.8037908,32.3791783,-0.004906402,0.02690624,0.001310372,0.999625
116200,2023-01-20 11:14:33.314137,508297099,-0.17,-3.53,180.38,795.09,39.8037856,32.379174,-0.003328789,0.0308695,-0.00145065,0.9995168
116233,2023-01-20 11:14:33.422734,508397064,-0.22,-4.02,180.19,795.03,39.8037782,32.3791693,-0.001618154,0.03515622,-0.001929209,0.9993787
116264,2023-01-20 11:14:33.522965,508497341,-0.19,-4.08,180.06,794.85,39.8037726,32.3791651,-0.0005287529,0.03567529,-0.00166129,0.9993619
116297,2023-01-20 11:14:33.620590,508597062,0,-3.97,179.86,794.91,39.803767,32.3791609,0.001191703,0.03468183,1.928614E-05,0.9993977
116330,2023-01-20 11:14:33.711506,508697079,0.15,-3.84,179.69,794.96,39.8037615,32.3791567,0.002627338,0.03357112,0.001228926,0.9994321
116362,2023-01-20 11:14:33.803009,508797138,0.18,-3.25,179.54,794.92,39.8037578,32.3791535,0.003918012,0.02839778,0.001512519,0.9995879
116394,2023-01-20 11:14:33.914088,508897064,-0.17,-2.8,179.18,794.87,39.8037527,32.3791494,0.007119568,0.02448452,-0.001684824,0.9996734
116426,2023-01-20 11:14:34.020625,508997050,-0.34,-3.12,178.69,794.87,39.8037469,32.379144,0.01140047,0.02718982,-0.003310621,0.9995598
116459,2023-01-20 11:14:34.111485,509097052,-0.76,-3.47,178.29,794.93,39.8037419,32.3791398,0.01503553,0.03025029,-0.007135171,0.9994038
116493,2023-01-20 11:14:34.202636,509197110,-0.97,-3.96,178.1,794.98,39.8037375,32.3791366,0.01680463,0.03448126,-0.009110428,0.9992225
116525,2023-01-20 11:14:34.302605,509297077,-1.19,-4.58,177.91,794.8,39.8037324,32.3791324,0.01859873,0.03976432,-0.01115513,0.9989737
116559,2023-01-20 11:14:34.402656,509397128,-1.35,-4.84,177.67,794.77,39.8037256,32.3791282,0.02076465,0.04200507,-0.01266229,0.9988213
116590,2023-01-20 11:14:34.502898,509497401,-1.26,-5.37,177.55,794.84,39.8037199,32.3791239,0.02181644,0.04667662,-0.01203052,0.9985992
116623,2023-01-20 11:14:34.602520,509597055,-1.35,-5.1,177.48,794.85,39.8037154,32.3791199,0.02239939,0.04421822,-0.01282531,0.9986883
116656,2023-01-20 11:14:34.702547,509697095,-1.7,-4.54,177.53,794.75,39.8037102,32.3791158,0.02202735,0.03927662,-0.01573402,0.9988616
116688,2023-01-20 11:14:34.802535,509797096,-1.79,-4.16,177.61,794.63,39.8037044,32.3791114,0.02130903,0.03600084,-0.01641463,0.9989897
116721,2023-01-20 11:14:34.902525,509897091,-1.54,-3.97,177.77,794.65,39.8036989,32.3791072,0.01984846,0.03438644,-0.01412234,0.9991117
116753,2023-01-20 11:14:35.002499,509997069,-1.12,-3.42,178.01,794.69,39.803694,32.379103,0.01759271,0.0297366,-0.01034389,0.9993494
116787,2023-01-20 11:14:35.102608,510097162,-1,-2.97,178.38,794.61,39.8036887,32.3790988,0.01431845,0.02587029,-0.009147186,0.9995209
116821,2023-01-20 11:14:35.202548,510197086,-0.8,-2.99,178.97,794.79,39.8036825,32.3790953,0.009137101,0.02610663,-0.007260496,0.999591
116853,2023-01-20 11:14:35.302535,510297079,-0.7,-3.25,179.65,794.81,39.8036769,32.3790914,0.003195804,0.02839143,-0.006201357,0.9995725
116887,2023-01-20 11:14:35.402518,510397069,-0.26,-3.77,180.42,794.77,39.803672,32.3790874,-0.003619809,0.03296471,-0.002189574,0.9994475
116920,2023-01-20 11:14:35.502717,510497329,-0.11,-3.98,181.27,794.69,39.8036666,32.3790834,-0.01109759,0.03476583,-0.0006367016,0.9993337
116953,2023-01-20 11:14:35.602404,510597074,0.18,-3.54,181.91,794.79,39.8036614,32.3790794,-0.01678837,0.03089109,0.002130115,0.9993795
116986,2023-01-20 11:14:35.702502,510697145,0.25,-3.35,182.07,794.71,39.8036561,32.3790753,-0.01815936,0.0292396,0.002710067,0.9994038
117018,2023-01-20 11:14:35.802475,510797091,0.1,-3.67,181.85,794.72,39.80365,32.3790717,-0.016257,0.0320331,0.001466263,0.9993535
117050,2023-01-20 11:14:35.902448,510897060,0.11,-3.93,181.56,794.94,39.8036444,32.3790679,-0.01370914,0.03433552,0.00149417,0.9993152
117082,2023-01-20 11:14:36.002463,510997071,0.73,-3.84,181.2,794.74,39.8036393,32.3790637,-0.01075782,0.03349124,0.006802302,0.9993579
117115,2023-01-20 11:14:36.102452,511097055,0.7,-3.85,180.63,794.75,39.803634,32.3790597,-0.00573806,0.03355827,0.00636078,0.9994
117149,2023-01-20 11:14:36.202532,511197131,0.47,-3.64,180.2,794.78,39.8036286,32.3790552,-0.001941923,0.03176107,0.004232281,0.9994846
117181,2023-01-20 11:14:36.302472,511297076,0.29,-3.95,179.88,794.76,39.8036232,32.3790509,0.0008850788,0.03449024,0.002570423,0.9994013
117215,2023-01-20 11:14:36.402468,511397077,0.5,-3.92,179.9,794.72,39.803618,32.379047,0.0006704112,0.03427455,0.00440737,0.9994025
117246,2023-01-20 11:14:36.502527,511497139,0.55,-3.96,179.88,794.79,39.8036128,32.3790428,0.0008379357,0.03459178,0.004766891,0.9993898
117279,2023-01-20 11:14:36.602441,511597055,0.06,-3.85,179.62,794.75,39.8036068,32.3790392,0.003244078,0.03367226,0.0004949381,0.9994275
117312,2023-01-20 11:14:36.702449,511697081,-0.08,-4.01,179.15,794.79,39.8036011,32.3790354,0.007406808,0.03505118,-0.001039332,0.9993575
117344,2023-01-20 11:14:36.802451,511797100,0.05,-3.99,178.59,794.87,39.8035963,32.3790307,0.0122069,0.03485553,3.271223E-05,0.9993178
117376,2023-01-20 11:14:36.902423,511897054,0.34,-3.74,178.08,794.97,39.8035911,32.3790264,0.01659001,0.03276072,0.00246309,0.9993225
117408,2023-01-20 11:14:37.002499,511997114,-0.02,-3.58,177.63,794.93,39.803586,32.3790218,0.0205757,0.03128616,-0.0008227331,0.9992983
117441,2023-01-20 11:14:37.102422,512097065,-0.35,-3.63,177.31,794.75,39.8035807,32.3790173,0.02352304,0.03164474,-0.003878971,0.9992148
117475,2023-01-20 11:14:37.202441,512197111,-0.77,-3.96,177.13,794.84,39.8035747,32.379014,0.02521436,0.034421,-0.00761476,0.9990602
117508,2023-01-20 11:14:37.302410,512297054,-0.96,-4.18,177.2,794.92,39.8035691,32.3790101,0.02468074,0.03632652,-0.009285048,0.998992
117542,2023-01-20 11:14:37.402462,512397081,-1.15,-4.4,177.27,794.88,39.8035641,32.3790056,0.02413988,0.03819082,-0.01097763,0.9989185
117573,2023-01-20 11:14:37.502424,512497085,-1.13,-3.99,177.32,795.01,39.8035587,32.3790015,0.02366268,0.03457752,-0.01071656,0.9990644
117606,2023-01-20 11:14:37.602369,512597069,-0.95,-3.86,177.39,794.91,39.8035531,32.3789976,0.02296036,0.03354542,-0.009123796,0.9991317
117639,2023-01-20 11:14:37.702470,512697140,-0.92,-3.84,177.45,794.94,39.8035478,32.3789934,0.02247855,0.03335372,-0.008801825,0.9991521
117671,2023-01-20 11:14:37.802449,512797090,-0.87,-3.65,177.33,794.93,39.8035429,32.3789894,0.02348863,0.03169171,-0.008345395,0.9991868
117703,2023-01-20 11:14:37.902422,512897050,-1.28,-3.44,177.07,795.02,39.8035379,32.3789852,0.02584506,0.02977741,-0.01194396,0.999151
117735,2023-01-20 11:14:38.002459,512997075,-1.3,-3.72,176.82,795.01,39.8035323,32.3789814,0.02807787,0.03215717,-0.0122516,0.9990132
117768,2023-01-20 11:14:38.102419,513097064,-1.3,-4.1,176.81,795.04,39.8035272,32.3789773,0.02816774,0.03545728,-0.01240104,0.9988972
117802,2023-01-20 11:14:38.202448,513197120,-1.02,-4.54,177.04,795.09,39.8035216,32.3789737,0.02607702,0.03943947,-0.009923018,0.9988323
117834,2023-01-20 11:14:38.302480,513297130,-0.98,-4.82,177.53,795.03,39.8035164,32.3789697,0.0218185,0.04188493,-0.00946348,0.9988394
117868,2023-01-20 11:14:38.402450,513397078,-0.88,-4.78,178.03,795.08,39.8035106,32.3789654,0.01745446,0.04159386,-0.008409292,0.9989467
117899,2023-01-20 11:14:38.502431,513497074,-0.51,-4.81,178.54,795,39.8035052,32.3789611,0.01286452,0.04190593,-0.004990983,0.9990262
117932,2023-01-20 11:14:38.602411,513597069,-0.11,-4.73,178.92,794.89,39.8034999,32.3789572,0.009364941,0.04133507,-0.001361523,0.9991006
117965,2023-01-20 11:14:38.702439,513697085,-0.15,-4.64,179.17,794.95,39.8034945,32.378953,0.007269748,0.04047115,-0.001685533,0.9991528
117997,2023-01-20 11:14:38.802464,513797098,-0.2,-4.5,179.37,794.94,39.8034893,32.3789488,0.005518704,0.03928149,-0.002013569,0.999211
118029,2023-01-20 11:14:38.902441,513897073,-0.07,-4.57,179.43,794.96,39.803484,32.3789446,0.004898439,0.03995183,-0.0008569455,0.9991892
118061,2023-01-20 11:14:39.002492,513997122,-0.22,-4.09,179.56,794.68,39.8034788,32.3789406,0.003884504,0.03569177,-0.002119374,0.9993531
118095,2023-01-20 11:14:39.102418,514097057,-0.3,-3.98,179.73,794.74,39.8034734,32.3789364,0.002418282,0.03480483,-0.002774738,0.9993873
118129,2023-01-20 11:14:39.202472,514197119,-0.18,-4.03,179.98,794.56,39.803468,32.3789324,0.0001781661,0.03523275,-0.001616952,0.9993778
118161,2023-01-20 11:14:39.302426,514297069,-0.23,-4.09,180.17,794.42,39.8034625,32.3789283,-0.00146877,0.03570385,-0.001984871,0.9993594
118195,2023-01-20 11:14:39.402433,514397073,-0.06,-3.95,180.24,794.44,39.8034564,32.3789245,-0.002172553,0.03454526,-0.0004708316,0.9994006
118227,2023-01-20 11:14:39.502416,514497080,-0.06,-4.07,180.19,794.52,39.8034507,32.3789205,-0.001704293,0.03558321,-0.0004970214,0.9993652
118260,2023-01-20 11:14:39.602426,514597113,0.1,-4.16,179.9,794.55,39.8034455,32.3789165,0.0007517838,0.03633137,0.0008937991,0.9993392
118293,2023-01-20 11:14:39.702420,514697076,0.04,-4.06,179.62,794.49,39.80344,32.3789125,0.003210939,0.03550785,0.000260295,0.9993642
118325,2023-01-20 11:14:39.802461,514797086,0.14,-4.03,179.37,794.53,39.8034335,32.3789089,0.005405842,0.03525401,0.001043746,0.9993632
118357,2023-01-20 11:14:39.902431,514897053,0.07,-4.29,179.16,794.53,39.8034277,32.378905,0.007244565,0.0374354,0.0003455454,0.9992727
118390,2023-01-20 11:14:40.002473,514997092,0.82,-4.45,179.05,794.49,39.8034228,32.3789007,0.007924541,0.0389545,0.006899194,0.9991857
118423,2023-01-20 11:14:40.102405,515097052,1.55,-4.27,179.09,794.46,39.8034173,32.3788966,0.007360928,0.03740022,0.01322086,0.9991858
118457,2023-01-20 11:14:40.202501,515197174,1.75,-3.95,179.01,794.72,39.8034119,32.3788923,0.008036226,0.03463671,0.01497595,0.9992554
118489,2023-01-20 11:14:40.302498,515297139,1.33,-3.92,178.83,794.71,39.8034063,32.3788881,0.009772059,0.03432008,0.01128776,0.9992993
118523,2023-01-20 11:14:40.402466,515397077,1.14,-3.76,178.68,794.75,39.8034009,32.3788838,0.01113162,0.03296554,0.009600938,0.9993484
118556,2023-01-20 11:14:40.502429,515497068,0.74,-3.7,178.38,794.65,39.8033954,32.3788795,0.01381218,0.03241619,0.00605506,0.9993607
118589,2023-01-20 11:14:40.602402,515597068,0.53,-3.56,178.08,794.75,39.8033899,32.3788752,0.01649918,0.031198,0.004115371,0.9993685
118622,2023-01-20 11:14:40.702410,515697082,0.22,-3.63,177.86,794.86,39.8033843,32.3788709,0.01852002,0.03178922,0.001372484,0.999322
118654,2023-01-20 11:14:40.802410,515797087,0.14,-3.35,177.75,794.85,39.8033801,32.3788666,0.01955795,0.02928091,0.0006773314,0.9993796
118735,2023-01-20 11:14:40.902454,515897103,0.06,-3.03,177.83,794.75,39.803375,32.3788623,0.0188501,0.02652765,7.7012E-05,0.9994704
118767,2023-01-20 11:14:41.002453,515997075,-0.22,-3.02,178.14,794.71,39.8033691,32.3788587,0.0162187,0.02633635,-0.002410656,0.9995186
118800,2023-01-20 11:14:41.102400,516097049,-0.5,-3.57,178.51,794.69,39.8033637,32.3788548,0.01303852,0.03111325,-0.004821028,0.9994192
118834,2023-01-20 11:14:41.202436,516197111,-0.31,-3.92,178.95,794.84,39.8033579,32.3788512,0.00915799,0.03426039,-0.003079256,0.9993662
118866,2023-01-20 11:14:41.302425,516297075,0.06,-4.2,179.41,794.71,39.8033523,32.3788473,0.005034469,0.03668618,0.0004047405,0.999314
118900,2023-01-20 11:14:41.402437,516397064,0.77,-4.26,179.7,794.71,39.8033471,32.3788435,0.002293391,0.03724825,0.006673021,0.9992811
118931,2023-01-20 11:14:41.502450,516497104,1.23,-4.28,179.81,794.73,39.8033415,32.3788395,0.001183231,0.03743979,0.01073679,0.9992405
118965,2023-01-20 11:14:41.602417,516597097,1.71,-4.33,179.84,794.71,39.8033366,32.3788355,0.0007939099,0.0377999,0.01487136,0.9991744
118998,2023-01-20 11:14:41.702419,516697081,1.95,-4.4,179.71,794.76,39.8033312,32.3788315,0.00176755,0.03845888,0.01698851,0.9991142
119030,2023-01-20 11:14:41.802447,516797092,2.17,-4.32,179.49,794.72,39.8033252,32.3788272,0.003659229,0.03778203,0.01880331,0.9991024
119062,2023-01-20 11:14:41.902414,516897055,2,-4.67,179.05,794.89,39.8033196,32.3788231,0.007502591,0.04091259,0.0171275,0.9989877
119094,2023-01-20 11:14:42.002433,516997070,1.93,-4.69,178.71,794.83,39.8033147,32.3788195,0.01049871,0.04112061,0.01641641,0.9989642
119127,2023-01-20 11:14:42.102425,517097063,1.96,-4.4,178.52,794.84,39.8033093,32.3788156,0.01213599,0.03861762,0.01665746,0.9990414
119161,2023-01-20 11:14:42.202527,517197165,1.9,-4.39,178.46,794.81,39.8033029,32.378811,0.01271738,0.03858558,0.01609412,0.9990447
119193,2023-01-20 11:14:42.302444,517297065,2.07,-4.82,178.4,794.82,39.8032972,32.3788067,0.0130862,0.04234957,0.01748191,0.9988642
119227,2023-01-20 11:14:42.402484,517397087,2.2,-4.67,178.42,794.62,39.8032916,32.378803,0.0128962,0.04100609,0.01866288,0.9989014
119258,2023-01-20 11:14:42.502456,517497073,2.13,-4.26,178.46,794.8,39.803286,32.3787989,0.01268742,0.0374665,0.01812621,0.9990529
119291,2023-01-20 11:14:42.602431,517597062,2.05,-3.7,178.44,794.55,39.8032803,32.3787949,0.01295741,0.0325821,0.01748916,0.9992321
119324,2023-01-20 11:14:42.702468,517697108,1.93,-3.75,178.35,794.55,39.8032747,32.3787908,0.0137805,0.03298046,0.01642469,0.999226
119356,2023-01-20 11:14:42.802223,517797089,1.89,-3.9,178.23,794.67,39.8032699,32.3787864,0.01478295,0.03434598,0.01599611,0.9991726
119388,2023-01-20 11:14:42.893362,517897103,1.62,-4.17,178.01,794.7,39.8032644,32.3787821,0.01680157,0.03665706,0.01357809,0.9990944
119418,2023-01-20 11:14:42.984446,517997058,1.49,-4.31,177.73,794.79,39.803259,32.3787779,0.01923863,0.03786225,0.01230188,0.999022
119453,2023-01-20 11:14:43.091867,518097055,1.36,-4.69,177.51,794.8,39.8032548,32.3787747,0.02119183,0.04123115,0.01102195,0.998864
119487,2023-01-20 11:14:43.202235,518197119,1.2,-4.55,177.42,794.76,39.8032484,32.3787698,0.02202026,0.03993572,0.00962148,0.9989133
119519,2023-01-20 11:14:43.293349,518297093,1.23,-4.54,177.43,794.68,39.8032431,32.3787656,0.02195464,0.03988653,0.009861511,0.9989144
119551,2023-01-20 11:14:43.384461,518397065,1.16,-4.62,177.56,794.76,39.8032377,32.3787614,0.02078439,0.04052224,0.009257717,0.9989195
119584,2023-01-20 11:14:43.482975,518497122,1.38,-4.31,177.78,794.65,39.8032331,32.3787582,0.01882477,0.03787438,0.01132122,0.999041
119615,2023-01-20 11:14:43.582881,518597067,1.57,-4,177.91,794.64,39.8032276,32.378754,0.01769058,0.03515118,0.01307062,0.9991399
119651,2023-01-20 11:14:43.682974,518697149,1.66,-4.18,177.9,794.71,39.803222,32.3787498,0.01770985,0.03678533,0.01381083,0.9990708
119681,2023-01-20 11:14:43.782903,518797057,1.65,-4.19,177.92,794.55,39.8032165,32.3787456,0.01755343,0.03681634,0.0137915,0.9990727
119715,2023-01-20 11:14:43.882861,518897048,1.62,-3.81,178.01,794.62,39.8032119,32.3787414,0.01685486,0.03356078,0.01355517,0.9992025
119745,2023-01-20 11:14:43.982886,518997117,1.16,-3.87,178.02,794.5,39.8032067,32.3787371,0.016852,0.03400275,0.009608889,0.9992334
119780,2023-01-20 11:14:44.082785,519097070,0.96,-4.08,178.03,794.52,39.803201,32.378733,0.01683892,0.03575205,0.007787457,0.9991885
119812,2023-01-20 11:14:44.182914,519197256,0.81,-4.44,177.98,794.49,39.8031956,32.3787288,0.01730183,0.03887215,0.006418427,0.9990738
119846,2023-01-20 11:14:44.282814,519297075,0.84,-4.59,177.98,794.62,39.8031897,32.3787245,0.01724867,0.0402537,0.006685555,0.9990183
119878,2023-01-20 11:14:44.382901,519397054,0.99,-4.14,178.12,794.55,39.8031841,32.3787202,0.01604494,0.0362916,0.008124409,0.9991794
119911,2023-01-20 11:14:44.482850,519497073,1.09,-3.72,178.2,794.53,39.8031795,32.3787161,0.01529235,0.03266724,0.009048566,0.9993083
119942,2023-01-20 11:14:44.582839,519597171,1.19,-3.8,177.95,794.52,39.8031741,32.3787119,0.01747651,0.03341549,0.009813625,0.9992405
119977,2023-01-20 11:14:44.682744,519697094,1.15,-4.39,177.5,794.58,39.8031681,32.3787078,0.02134232,0.03851843,0.009218188,0.9989874
120006,2023-01-20 11:14:44.782868,519797218,1.13,-4.41,177.03,794.53,39.8031626,32.3787036,0.02548281,0.03873695,0.008899162,0.9988848
120040,2023-01-20 11:14:44.882696,519897051,1,-4.79,176.58,794.65,39.8031565,32.3786999,0.02935183,0.04204731,0.007502581,0.9986562
120070,2023-01-20 11:14:44.982800,519997160,1.25,-4.94,176.23,794.54,39.8031508,32.3786958,0.03233575,0.04348864,0.009527025,0.998485
120106,2023-01-20 11:14:45.082710,520097071,1.15,-4.74,175.79,794.49,39.8031455,32.3786915,0.03620515,0.04176232,0.008506454,0.9984351
120138,2023-01-20 11:14:45.182833,520197194,1.42,-4.7,175.64,794.35,39.80314,32.3786873,0.03747278,0.0414625,0.01083583,0.9983783
120172,2023-01-20 11:14:45.282724,520297085,1.29,-4.87,175.55,794.45,39.803135,32.3786827,0.03820689,0.04296856,0.009620996,0.9982992
120204,2023-01-20 11:14:45.382787,520397147,1.05,-4.9,175.6,794.63,39.8031297,32.3786785,0.037903,0.0431442,0.007534078,0.9983211
120237,2023-01-20 11:14:45.482733,520497115,1,-5.25,175.77,794.94,39.803124,32.3786742,0.03635439,0.0461098,0.007094158,0.9982494
120270,2023-01-20 11:14:45.582762,520597171,0.65,-4.96,175.81,794.86,39.8031186,32.3786699,0.03618195,0.04348748,0.004092935,0.9983902
120305,2023-01-20 11:14:45.682692,520697083,0.35,-4.87,175.93,794.53,39.803113,32.3786659,0.03528453,0.04265118,0.001598362,0.9984655
120335,2023-01-20 11:14:45.782814,520797178,0.03,-4.44,176.03,794.44,39.8031076,32.3786618,0.03457549,0.0387469,-0.001008089,0.9986502
120370,2023-01-20 11:14:45.882700,520897052,-0.11,-4.26,176.22,794.42,39.8031021,32.3786574,0.03288915,0.0371188,-0.002205704,0.998767
120400,2023-01-20 11:14:45.982818,520997161,-0.32,-3.89,176.65,794.22,39.8030968,32.3786531,0.02925975,0.03385931,-0.003817243,0.9989909
120435,2023-01-20 11:14:46.082726,521097096,-0.47,-3.84,177.08,794.45,39.8030905,32.3786494,0.02552388,0.03342327,-0.004986024,0.9991029
120467,2023-01-20 11:14:46.182915,521197319,-0.28,-3.95,177.35,794.27,39.8030849,32.3786452,0.0231496,0.03446931,-0.003282699,0.9991322
120501,2023-01-20 11:14:46.282723,521297113,0.17,-4.08,177.39,794.36,39.8030796,32.3786411,0.02260439,0.03566696,0.0007201431,0.9991078
120533,2023-01-20 11:14:46.382786,521397151,0.54,-4.1,177.34,794.31,39.8030741,32.3786369,0.0229923,0.03589382,0.003921771,0.9990834
120566,2023-01-20 11:14:46.482697,521497080,0.94,-4.54,177.15,794.27,39.8030684,32.3786329,0.02449738,0.03981701,0.007211044,0.9988806
120597,2023-01-20 11:14:46.582749,521597158,0.98,-4.68,176.66,794.46,39.8030628,32.3786288,0.02866161,0.04114414,0.007353808,0.9987149
120632,2023-01-20 11:14:46.682674,521697084,0.72,-4.68,176.23,794.37,39.8030573,32.3786245,0.03250724,0.04104903,0.004983971,0.9986157
120662,2023-01-20 11:14:46.782817,521797223,0.54,-4.19,175.94,794.33,39.8030518,32.3786202,0.03513172,0.03674915,0.003449012,0.9987008
120696,2023-01-20 11:14:46.882669,521897052,0.48,-4.27,175.72,794.17,39.8030464,32.3786161,0.03708991,0.03739148,0.002812366,0.9986082
120726,2023-01-20 11:14:46.982793,521997150,0.27,-3.97,175.76,794.06,39.803041,32.3786119,0.03680462,0.03478929,0.00114025,0.9987161
120761,2023-01-20 11:14:47.082693,522097052,0.13,-3.94,176.02,794.01,39.8030356,32.3786082,0.03461841,0.03443334,2.796273E-06,0.9988072
120795,2023-01-20 11:14:47.182803,522197171,-0.09,-3.88,176.31,793.96,39.8030303,32.3786041,0.03210333,0.0338775,-0.001912224,0.9989084
120829,2023-01-20 11:14:47.282706,522297069,-0.1,-3.71,176.61,794.24,39.8030273,32.3785996,0.02950569,0.03237059,-0.001880324,0.9990385
120861,2023-01-20 11:14:47.382826,522397182,-0.5,-4.25,176.86,794.01,39.8030226,32.3785954,0.02746354,0.03695709,-0.005430394,0.9989247
120894,2023-01-20 11:14:47.482735,522497115,-0.56,-5.39,177.07,794.1,39.8030156,32.3785915,0.02574639,0.04692355,-0.006104329,0.9985479
120925,2023-01-20 11:14:47.582690,522597100,-0.32,-6.16,177.17,794.14,39.8030102,32.3785875,0.02472061,0.05365128,-0.004164637,0.9982449
120960,2023-01-20 11:14:47.682686,522697082,-0.09,-6.42,177.14,794.01,39.8030043,32.3785836,0.02487767,0.05598934,-0.002252601,0.9981188
120990,2023-01-20 11:14:47.782737,522797111,0.12,-6.37,177.06,794.12,39.8029988,32.3785796,0.02546118,0.05561731,-0.0003173488,0.9981275
121024,2023-01-20 11:14:47.882682,522897053,0.34,-6.16,176.85,794.05,39.8029931,32.3785757,0.02723262,0.05384224,0.001484359,0.9981769
121054,2023-01-20 11:14:47.982694,522997066,0.36,-5.78,176.79,793.8,39.8029876,32.3785717,0.02770364,0.05054566,0.001770074,0.9983358
121090,2023-01-20 11:14:48.082719,523097088,0.35,-5.31,176.86,793.78,39.8029819,32.3785677,0.02713678,0.04644246,0.001802296,0.9985507
121122,2023-01-20 11:14:48.182728,523197094,0.42,-4.95,177.05,794.05,39.8029764,32.3785637,0.0254627,0.04326549,0.00263196,0.9987357
121156,2023-01-20 11:14:48.282712,523297074,0.61,-5,177.1,794.06,39.8029704,32.3785597,0.02495484,0.04381642,0.004241269,0.9987189
121188,2023-01-20 11:14:48.382697,523397054,0.99,-5.02,177.07,793.9,39.8029648,32.3785558,0.02513221,0.04400297,0.007551386,0.9986867
121221,2023-01-20 11:14:48.482697,523497077,1.05,-4.56,177.04,793.96,39.8029595,32.3785508,0.02536106,0.04007696,0.008211211,0.9988409
121252,2023-01-20 11:14:48.582653,523597062,0.84,-4.36,176.96,794,39.8029542,32.3785464,0.02616448,0.03828973,0.006375904,0.9989038
121287,2023-01-20 11:14:48.682716,523697135,0.51,-4.44,176.94,793.71,39.8029476,32.3785437,0.02643096,0.03891478,0.003492979,0.9988868
121317,2023-01-20 11:14:48.782692,523797118,0.45,-4.45,176.87,793.94,39.802942,32.3785398,0.02707255,0.03900014,0.002929078,0.9988681
121351,2023-01-20 11:14:48.882654,523897052,0.79,-4.29,176.75,793.79,39.8029355,32.3785362,0.02798851,0.03768414,0.005886988,0.9988803
121381,2023-01-20 11:14:48.982711,523997073,1.56,-4.27,176.71,793.82,39.8029296,32.3785324,0.02809718,0.03771402,0.01260391,0.998814
121417,2023-01-20 11:14:49.082690,524097048,2.06,-4.23,176.75,793.87,39.8029238,32.3785281,0.02760539,0.0373965,0.01692585,0.9987758
121449,2023-01-20 11:14:49.182744,524197104,2.48,-3.83,176.8,793.93,39.802918,32.3785243,0.02709292,0.03406459,0.02070234,0.9988378
121483,2023-01-20 11:14:49.282704,524297082,2.66,-3.8,176.68,793.88,39.8029127,32.3785197,0.02812717,0.03384776,0.02224624,0.9987834
121515,2023-01-20 11:14:49.382714,524397112,2.7,-3.78,176.52,793.94,39.8029071,32.3785157,0.02951822,0.03370294,0.02260142,0.9987402
