LineNo,UTC_Approx,TimeUS,DesRoll,Roll,DesPitch,Pitch,DesYaw,Yaw,ErrRP,ErrYaw,AEKF
141574,2023-01-20 11:15:50.262408,585396791,-2.4,-2.03,-14.41,-14.35,30.3,29.8,0.11,0.99,3
141606,2023-01-20 11:15:50.362428,585496812,-2.33,-1.97,-14.23,-14.4,30.29,29.65,0.11,0.99,3
141640,2023-01-20 11:15:50.456795,585596803,-2.26,-2.06,-13.93,-14.15,30.27,29.62,0.11,0.99,3
141673,2023-01-20 11:15:50.547810,585696831,-2.17,-1.97,-13.87,-13.94,30.26,29.59,0.11,0.99,3
141707,2023-01-20 11:15:50.642609,585796811,-2.08,-1.89,-13.55,-13.65,30.24,29.57,0.13,0.99,3
141739,2023-01-20 11:15:50.742562,585896793,-2.09,-1.95,-13.29,-13.17,30.24,29.61,0.13,0.99,3
141771,2023-01-20 11:15:50.842548,585996779,-2.09,-2.03,-13.2,-13.26,30.24,29.68,0.13,0.98,3
141804,2023-01-20 11:15:50.942612,586096804,-2.21,-2.11,-13.45,-13.54,30.26,29.82,0.13,0.98,3
141836,2023-01-20 11:15:51.042598,586196761,-2.25,-2.5,-13.45,-13.55,30.26,29.97,0.13,0.98,3
141870,2023-01-20 11:15:51.142702,586296851,-2.24,-2.62,-13.55,-13.26,30.26,30.1,0.13,0.98,3
141902,2023-01-20 11:15:51.242645,586396795,-2.18,-2.62,-13.53,-13.37,30.25,30.06,0.13,0.98,3
141935,2023-01-20 11:15:51.342643,586496815,-2.21,-2.52,-13.66,-13.52,30.26,30.01,0.13,0.98,3
141969,2023-01-20 11:15:51.442584,586596796,-2.2,-2.23,-13.53,-13.74,30.26,30.01,0.12,0.98,3
142001,2023-01-20 11:15:51.542507,586696786,-2.26,-2.26,-13.44,-13.7,30.26,30.11,0.12,0.98,3
142035,2023-01-20 11:15:51.642517,586796821,-2.29,-2.41,-13.13,-13.41,30.26,30.13,0.13,0.98,3
142067,2023-01-20 11:15:51.742525,586896798,-2.38,-2.57,-12.99,-13.13,30.27,30.24,0.13,0.98,3
142099,2023-01-20 11:15:51.847261,586996828,-2.37,-2.61,-12.89,-12.91,30.26,30.47,0.13,0.98,3
142132,2023-01-20 11:15:51.958231,587096790,-2.24,-2.27,-12.98,-12.87,30.25,30.64,0.13,0.98,3
142164,2023-01-20 11:15:52.056738,587196803,-2.17,-1.96,-12.99,-12.87,30.24,30.67,0.15,0.97,3
142198,2023-01-20 11:15:52.147688,587296809,-2.11,-1.89,-12.95,-12.99,30.23,30.54,0.15,0.97,3
142230,2023-01-20 11:15:52.242463,587396797,-2.01,-1.82,-12.76,-12.59,30.22,30.39,0.17,0.96,3
142261,2023-01-20 11:15:52.342437,587496780,-2.07,-1.94,-12.85,-12.48,30.23,30.06,0.17,0.96,3
142295,2023-01-20 11:15:52.442470,587596836,-2.17,-1.9,-12.9,-12.79,30.24,29.74,0.18,0.95,3
142326,2023-01-20 11:15:52.542430,587696837,-2.57,-2.24,-13.08,-13.1,30.29,29.57,0.18,0.94,3
142360,2023-01-20 11:15:52.642380,587796805,-2.83,-2.69,-13.18,-13.11,30.32,29.48,0.16,0.94,3
142392,2023-01-20 11:15:52.742384,587896796,-3.26,-2.9,-13.39,-13.54,30.38,29.55,0.16,0.94,3
142424,2023-01-20 11:15:52.842405,587996800,-3.48,-3.49,-13.47,-13.94,30.41,29.65,0.15,0.94,3
142457,2023-01-20 11:15:52.942433,588096805,-3.49,-3.45,-13.79,-13.98,30.42,29.79,0.15,0.95,3
142489,2023-01-20 11:15:53.042440,588196800,-3.33,-3.21,-13.78,-13.73,30.4,29.88,0.14,0.95,3
142523,2023-01-20 11:15:53.142486,588296850,-3.21,-2.92,-13.73,-13.59,30.38,29.86,0.14,0.94,3
142555,2023-01-20 11:15:53.242430,588396804,-3.34,-2.58,-13.62,-13.7,30.39,29.75,0.11,0.92,3
142586,2023-01-20 11:15:53.342399,588496791,-3.28,-2.54,-13.56,-13.89,30.39,29.59,0.11,0.91,3
142621,2023-01-20 11:15:53.442389,588596795,-3.13,-2.49,-13.21,-13.85,30.36,29.32,0.12,0.92,3
142652,2023-01-20 11:15:53.542379,588696796,-2.97,-2.55,-13,-13.66,30.33,29.22,0.12,0.92,3
142687,2023-01-20 11:15:53.642398,588796808,-2.86,-2.7,-12.91,-13.37,30.32,29.26,0.17,0.92,3
142719,2023-01-20 11:15:53.742456,588896835,-3.02,-2.87,-13.04,-13.22,30.34,29.33,0.17,0.92,3
142751,2023-01-20 11:15:53.842474,588996836,-3.13,-3.16,-13.16,-12.81,30.36,29.41,0.14,0.91,3
142784,2023-01-20 11:15:53.942420,589096783,-3.43,-3.22,-13.73,-12.9,30.41,29.44,0.14,0.89,3
142816,2023-01-20 11:15:54.042432,589196795,-3.54,-3.46,-14.13,-13.89,30.43,29.37,0.13,0.88,3
142850,2023-01-20 11:15:54.142444,589296807,-3.65,-3.33,-14.46,-14.37,30.46,29.45,0.13,0.88,3
142882,2023-01-20 11:15:54.242449,589396810,-3.75,-2.88,-14.53,-14.71,30.47,29.67,0.11,0.88,3
142913,2023-01-20 11:15:54.342443,589496800,-3.93,-3.23,-14.27,-14.8,30.49,29.99,0.11,0.88,3
142948,2023-01-20 11:15:54.442471,589596842,-3.69,-3.77,-13.93,-14.06,30.45,30.06,0.13,0.88,3
142979,2023-01-20 11:15:54.542406,589696814,-3.37,-3.47,-13.92,-13.86,30.41,29.95,0.13,0.87,3
143013,2023-01-20 11:15:54.642398,589796813,-2.77,-3.09,-13.81,-13.97,30.33,29.83,0.13,0.86,3
143045,2023-01-20 11:15:54.742413,589896792,-2.04,-2.69,-13.81,-14.17,30.24,29.82,0.13,0.86,3
143077,2023-01-20 11:15:54.842427,589996787,-1.55,-1.84,-13.66,-13.86,30.18,29.92,0.14,0.85,3
143110,2023-01-20 11:15:54.942415,590096779,-1.32,-1.52,-13.46,-13.7,30.15,29.85,0.14,0.85,3
143142,2023-01-20 11:15:55.042428,590196794,-0.98,-1.63,-13.01,-13.01,30.11,29.72,0.13,0.84,3
143176,2023-01-20 11:15:55.142557,590296922,-0.5,-1.38,-12.8,-12.76,30.05,29.8,0.13,0.82,3
143208,2023-01-20 11:15:55.242425,590396797,0.07,-0.84,-12.59,-12.52,29.99,30.15,0.15,0.81,3
143239,2023-01-20 11:15:55.342405,590496795,0.14,-0.38,-12.74,-12.36,29.98,30.72,0.15,0.8,3
143274,2023-01-20 11:15:55.442393,590596799,0.07,-0.54,-12.77,-12.16,29.99,31.13,0.12,0.79,3
143307,2023-01-20 11:15:55.542385,590696803,0,-0.58,-12.78,-12.01,29.99,31.24,0.12,0.77,3
143341,2023-01-20 11:15:55.642406,590796821,0,-0.41,-12.62,-12.13,29.99,31.19,0.11,0.76,3
143373,2023-01-20 11:15:55.742443,590896833,0.02,-0.44,-12.83,-12.25,29.99,31.11,0.11,0.74,3
143406,2023-01-20 11:15:55.842409,590996793,0.09,-0.3,-12.87,-12.73,29.98,31.03,0.11,0.75,3
143439,2023-01-20 11:15:55.942387,591096789,0.06,-0.37,-13.22,-12.84,29.99,31.09,0.11,0.75,3
143471,2023-01-20 11:15:56.042391,591196793,0.03,-0.33,-13.38,-12.76,29.99,31.29,0.13,0.75,3
143505,2023-01-20 11:15:56.142450,591296825,-0.09,-0.26,-13.38,-12.78,30,31.26,0.13,0.74,3
143537,2023-01-20 11:15:56.242431,591396792,-0.23,-0.09,-13.17,-13.02,30.02,30.93,0.15,0.73,3
143568,2023-01-20 11:15:56.342433,591496795,-0.25,-0.39,-13.33,-12.96,30.02,30.68,0.15,0.73,3
143604,2023-01-20 11:15:56.442468,591596845,-0.24,-0.36,-13.11,-13.03,30.02,30.33,0.13,0.72,3
143635,2023-01-20 11:15:56.542388,591696797,-0.03,-0.46,-12.89,-12.76,30,30.18,0.13,0.72,3
143669,2023-01-20 11:15:56.642408,591796822,0.03,-0.31,-12.57,-12.46,29.99,30.14,0.12,0.7,3
143701,2023-01-20 11:15:56.742408,591896792,0.02,-0.12,-12.35,-13.09,29.99,29.95,0.12,0.7,3
143733,2023-01-20 11:15:56.842440,591996804,0.33,-0.46,-12.09,-13.28,29.96,29.77,0.11,0.71,3
143766,2023-01-20 11:15:56.942448,592096808,0.65,-0.21,-12.05,-12.97,29.92,29.87,0.11,0.73,3
143798,2023-01-20 11:15:57.042480,592196838,0.78,0.27,-11.6,-12.11,29.91,30.26,0.14,0.73,3
143832,2023-01-20 11:15:57.142466,592296824,0.51,0.03,-11.43,-11.37,29.94,30.71,0.14,0.71,3
143864,2023-01-20 11:15:57.242437,592396795,0.08,-0.07,-11.19,-11.32,29.99,30.94,0.15,0.69,3
143895,2023-01-20 11:15:57.342415,592496774,-0.62,-0.34,-11.52,-11.75,30.06,30.82,0.15,0.7,3
143930,2023-01-20 11:15:57.442429,592596802,-1.26,-0.88,-11.47,-11.41,30.12,30.7,0.15,0.7,3
143961,2023-01-20 11:15:57.542405,592696808,-1.86,-1.31,-11.4,-10.71,30.18,30.61,0.15,0.68,3
143995,2023-01-20 11:15:57.642401,592796808,-2.24,-1.93,-11.14,-10.88,30.21,30.4,0.15,0.66,3
144027,2023-01-20 11:15:57.742558,592896936,-2.55,-2.13,-11.3,-10.9,30.25,30.2,0.15,0.66,3
144059,2023-01-20 11:15:57.842430,592996799,-2.72,-2.29,-11.27,-11.13,30.26,29.99,0.15,0.64,3
144093,2023-01-20 11:15:57.942382,593096770,-2.99,-2.42,-11.21,-11.37,30.29,29.77,0.15,0.63,3
144125,2023-01-20 11:15:58.042393,593196784,-3.14,-2.74,-10.76,-11.43,30.29,29.44,0.13,0.62,3
144159,2023-01-20 11:15:58.142443,593296814,-3.09,-2.9,-10.53,-11.19,30.28,29.01,0.13,0.62,3
144191,2023-01-20 11:15:58.242437,593396797,-3.05,-2.63,-10.04,-10.47,30.26,28.81,0.15,0.64,3
144222,2023-01-20 11:15:58.342472,593496835,-3.08,-2.7,-10.11,-9.83,30.27,28.83,0.15,0.63,3
144257,2023-01-20 11:15:58.442425,593596807,-3.18,-3.02,-10.14,-9.74,30.28,29.12,0.18,0.61,3
144288,2023-01-20 11:15:58.542367,593696790,-3.5,-3.38,-10.65,-10.51,30.32,29.55,0.18,0.59,3
144322,2023-01-20 11:15:58.642379,593796807,-3.59,-3.52,-10.95,-10.91,30.34,30.07,0.15,0.59,3
144403,2023-01-20 11:15:58.742416,593896802,-3.84,-3.59,-11.55,-11.5,30.38,30.56,0.15,0.59,3
144435,2023-01-20 11:15:58.842436,593996797,-4.25,-3.54,-11.85,-12.23,30.44,30.82,0.13,0.58,3
144469,2023-01-20 11:15:58.942433,594096795,-4.63,-4.05,-12.22,-12.53,30.49,30.74,0.13,0.59,3
144501,2023-01-20 11:15:59.042479,594196841,-4.87,-4.25,-12.3,-12.75,30.52,30.47,0.14,0.61,3
144535,2023-01-20 11:15:59.142444,594296805,-5.07,-4.61,-12.76,-12.99,30.56,30.19,0.14,0.62,3
144567,2023-01-20 11:15:59.242413,594396775,-5.16,-4.64,-12.83,-13.37,30.58,29.84,0.13,0.65,3
144598,2023-01-20 11:15:59.342433,594496798,-5.39,-4.69,-13.14,-13.59,30.62,29.61,0.13,0.66,3
144633,2023-01-20 11:15:59.442422,594596803,-5.57,-4.8,-13.1,-13.5,30.64,29.38,0.12,0.68,3
144664,2023-01-20 11:15:59.542366,594696783,-5.84,-5.03,-13.42,-13.77,30.68,29.28,0.12,0.69,3
144698,2023-01-20 11:15:59.642504,594796923,-5.86,-5.33,-13.54,-13.86,30.69,29.21,0.11,0.7,3
144730,2023-01-20 11:15:59.742435,594896810,-5.66,-5.34,-14.08,-14.1,30.69,29.07,0.11,0.7,3
144762,2023-01-20 11:15:59.838612,594996792,-5.24,-5.14,-14.32,-14.41,30.65,28.94,0.11,0.69,3
144795,2023-01-20 11:15:59.929586,595096792,-4.83,-4.94,-14.71,-14.75,30.62,28.92,0.11,0.7,3
144827,2023-01-20 11:16:00.022593,595196803,-4.33,-4.39,-14.64,-15.32,30.55,28.98,0.1,0.71,3
144862,2023-01-20 11:16:00.122648,595296940,-4.02,-4,-14.83,-15.23,30.52,29.16,0.1,0.72,3
144894,2023-01-20 11:16:00.222468,595396806,-3.58,-3.83,-14.81,-15.47,30.46,29.39,0.1,0.73,3
144925,2023-01-20 11:16:00.322580,595496842,-3.38,-3.24,-15.09,-15.54,30.44,29.74,0.1,0.74,3
144960,2023-01-20 11:16:00.422575,595596797,-3.08,-3.25,-14.97,-15.51,30.4,30.2,0.11,0.75,3
144993,2023-01-20 11:16:00.522490,595696794,-2.97,-2.99,-15.29,-15.36,30.39,30.66,0.11,0.75,3
145027,2023-01-20 11:16:00.622453,595796815,-2.78,-2.82,-15.5,-15.68,30.37,30.95,0.1,0.75,3
145059,2023-01-20 11:16:00.722473,595896810,-2.66,-2.64,-15.77,-15.65,30.36,31.15,0.1,0.75,3
145091,2023-01-20 11:16:00.822476,595996798,-2.54,-2.5,-15.67,-15.94,30.34,31.18,0.08,0.75,3
145124,2023-01-20 11:16:00.922487,596096829,-2.43,-2.47,-15.97,-15.82,30.34,31.2,0.08,0.76,3
145156,2023-01-20 11:16:01.022456,596196802,-2.39,-2.33,-15.99,-15.68,30.33,31.27,0.1,0.77,3
145190,2023-01-20 11:16:01.122502,596296797,-2.64,-2.32,-16.44,-15.64,30.38,31.31,0.1,0.78,3
145222,2023-01-20 11:16:01.222502,596396771,-2.84,-2.6,-16.75,-15.84,30.41,31.46,0.13,0.78,3
145253,2023-01-20 11:16:01.322474,596496804,-2.54,-2.94,-16.71,-16.12,30.37,31.24,0.13,0.79,3
145288,2023-01-20 11:16:01.422403,596596782,-2.16,-2.37,-16.42,-16.09,30.31,31.05,0.19,0.79,3
145320,2023-01-20 11:16:01.522382,596696773,-2.11,-2.07,-16.57,-15.85,30.3,30.97,0.19,0.78,3
145354,2023-01-20 11:16:01.622487,596796882,-2.11,-2.22,-16.3,-16.04,30.3,31.04,0.18,0.76,3
145386,2023-01-20 11:16:01.722423,596896797,-2.03,-2.38,-16.28,-16.11,30.29,31.04,0.18,0.75,3
145418,2023-01-20 11:16:01.822417,596996780,-1.96,-2.17,-16.04,-16.21,30.27,31.11,0.18,0.75,3
145451,2023-01-20 11:16:01.922410,597096798,-2.14,-2.18,-15.96,-15.63,30.3,31.22,0.18,0.75,3
145483,2023-01-20 11:16:02.022397,597196798,-2.31,-2.37,-15.68,-15.68,30.31,31.3,0.16,0.74,3
145517,2023-01-20 11:16:02.122436,597296813,-2.41,-2.38,-15.77,-15.66,30.33,31.26,0.16,0.73,3
145549,2023-01-20 11:16:02.222485,597396841,-2.36,-2.6,-15.52,-15.77,30.32,31.06,0.15,0.72,3
145581,2023-01-20 11:16:02.322448,597496791,-2.5,-2.61,-15.45,-15.65,30.33,30.83,0.15,0.72,3
145616,2023-01-20 11:16:02.422449,597596792,-2.59,-2.69,-15.22,-15.27,30.34,30.68,0.15,0.73,3
145647,2023-01-20 11:16:02.522402,597696795,-2.9,-2.86,-15.18,-14.87,30.38,30.5,0.15,0.72,3
145681,2023-01-20 11:16:02.622395,597796818,-2.99,-3.24,-14.94,-14.81,30.39,30.35,0.13,0.71,3
145713,2023-01-20 11:16:02.722414,597896797,-3.23,-3.35,-15.15,-14.98,30.42,30.23,0.13,0.69,3
145745,2023-01-20 11:16:02.822428,597996780,-3.28,-3.51,-15.01,-15.18,30.43,30.19,0.12,0.68,3
145778,2023-01-20 11:16:02.922497,598096852,-3.6,-3.58,-15.03,-14.98,30.47,30.13,0.12,0.68,3
145810,2023-01-20 11:16:03.022434,598196793,-3.82,-3.78,-14.96,-14.96,30.5,30.08,0.12,0.69,3
145844,2023-01-20 11:16:03.122448,598296810,-3.98,-3.71,-15.01,-14.8,30.52,30.07,0.12,0.69,3
145876,2023-01-20 11:16:03.222426,598396790,-3.91,-3.8,-14.91,-14.72,30.51,30.12,0.12,0.69,3
145907,2023-01-20 11:16:03.322449,598496811,-3.58,-3.69,-15.01,-14.57,30.47,30.13,0.12,0.69,3
145942,2023-01-20 11:16:03.422435,598596802,-3.11,-3.07,-14.82,-14.54,30.4,30.15,0.1,0.68,3
145973,2023-01-20 11:16:03.522477,598696874,-2.67,-2.57,-14.5,-14.25,30.33,30.2,0.1,0.66,3
146007,2023-01-20 11:16:03.622403,598796817,-2.58,-1.72,-14.13,-14.08,30.31,30.44,0.17,0.66,3
146038,2023-01-20 11:16:03.722409,598896793,-3.33,-1.87,-13.73,-13.99,30.4,30.68,0.17,0.65,3
146070,2023-01-20 11:16:03.822437,598996802,-4,-2.91,-13.23,-13.47,30.46,30.67,0.18,0.63,3
146103,2023-01-20 11:16:03.922402,599096788,-4.43,-3.32,-13.06,-12.97,30.5,30.68,0.18,0.61,3
146135,2023-01-20 11:16:04.022403,599196802,-4.51,-3.72,-12.61,-12.61,30.49,30.67,0.18,0.59,3
146169,2023-01-20 11:16:04.122445,599296826,-4.47,-3.96,-12.5,-11.99,30.49,30.37,0.18,0.56,3
146201,2023-01-20 11:16:04.222476,599396842,-4.14,-4.19,-12.5,-12.1,30.45,30.02,0.16,0.5,3
146232,2023-01-20 11:16:04.322442,599496805,-4.22,-4.19,-12.71,-12.37,30.46,29.86,0.16,0.49,3
146268,2023-01-20 11:16:04.422403,599596775,-4.04,-4.72,-12.44,-12.47,30.44,29.58,0.14,0.47,3
146299,2023-01-20 11:16:04.522365,599696792,-3.9,-4.58,-12.39,-12.17,30.42,29.27,0.14,0.45,3
146333,2023-01-20 11:16:04.622362,599796818,-3.56,-4.34,-12.03,-11.75,30.37,29.1,0.12,0.43,3
146365,2023-01-20 11:16:04.722400,599896799,-3.51,-3.78,-11.75,-11.54,30.36,28.99,0.12,0.39,3
146397,2023-01-20 11:16:04.822495,599996849,-3.27,-3.8,-11.49,-11.75,30.32,29.05,0.13,0.36,3
146430,2023-01-20 11:16:04.922433,600096786,-3.31,-3.53,-11.55,-11.49,30.33,29.31,0.13,0.36,3
146462,2023-01-20 11:16:05.022438,600196793,-3.16,-3.53,-11.28,-11.24,30.31,29.51,0.12,0.35,3
146496,2023-01-20 11:16:05.122444,600296809,-3.23,-3.32,-11.32,-10.88,30.32,29.7,0.12,0.34,3
146528,2023-01-20 11:16:05.222423,600396794,-3.26,-3.13,-11.1,-10.94,30.31,29.83,0.11,0.32,3
146559,2023-01-20 11:16:05.322435,600496799,-3.12,-3.33,-11.07,-10.97,30.3,29.8,0.11,0.3,3
146594,2023-01-20 11:16:05.422435,600596800,-2.93,-2.91,-10.96,-11.12,30.28,29.69,0.11,0.29,3
146627,2023-01-20 11:16:05.522455,600696852,-2.8,-2.93,-11.17,-11.29,30.27,29.5,0.11,0.29,3
146661,2023-01-20 11:16:05.622394,600796808,-2.6,-2.74,-11.21,-11.95,30.25,29.28,0.1,0.3,3
146693,2023-01-20 11:16:05.722409,600896792,-2.49,-2.48,-11.48,-11.95,30.25,29.1,0.1,0.32,3
146725,2023-01-20 11:16:05.822436,600996795,-2.31,-2.16,-11.46,-11.4,30.23,28.98,0.08,0.32,3
146758,2023-01-20 11:16:05.922442,601096800,-2.3,-2.04,-11.68,-11.27,30.23,29.1,0.08,0.31,3
146790,2023-01-20 11:16:06.022441,601196799,-2.3,-1.96,-11.79,-11.9,30.23,29.24,0.08,0.32,3
146824,2023-01-20 11:16:06.122515,601296876,-2.22,-1.93,-11.95,-12.39,30.23,29.22,0.08,0.33,3
146856,2023-01-20 11:16:06.222434,601396797,-2.06,-1.79,-11.82,-12.43,30.21,29.17,0.11,0.33,3
146887,2023-01-20 11:16:06.322438,601496799,-2.07,-1.68,-12.06,-12.17,30.21,29.09,0.11,0.33,3
146922,2023-01-20 11:16:06.422419,601596790,-2.11,-1.77,-12.2,-12.59,30.22,29.09,0.1,0.32,3
146954,2023-01-20 11:16:06.522494,601696918,-2.15,-1.96,-12.5,-12.82,30.23,29.08,0.1,0.33,3
146989,2023-01-20 11:16:06.622351,601796804,-1.94,-1.89,-12.63,-13.01,30.21,29.08,0.12,0.35,3
147021,2023-01-20 11:16:06.722396,601896796,-1.87,-1.88,-12.95,-13.44,30.21,29.22,0.12,0.37,3
147053,2023-01-20 11:16:06.822490,601996849,-1.74,-2.04,-13.2,-13.7,30.2,29.48,0.13,0.39,3
147086,2023-01-20 11:16:06.922427,602096789,-1.49,-1.98,-13.85,-13.79,30.18,29.89,0.13,0.41,3
147118,2023-01-20 11:16:07.022422,602196790,-1.09,-1.78,-14.23,-14.46,30.13,30.23,0.13,0.41,3
147152,2023-01-20 11:16:07.122424,602296810,-0.91,-1.44,-14.8,-14.98,30.11,30.58,0.13,0.43,3
147184,2023-01-20 11:16:07.222397,602396792,-1.05,-0.79,-15.14,-14.91,30.13,30.83,0.11,0.44,3
147215,2023-01-20 11:16:07.322421,602496795,-1.5,-0.97,-15.24,-14.67,30.2,30.83,0.11,0.44,3
147250,2023-01-20 11:16:07.422555,602596919,-1.93,-1.29,-15.13,-14.96,30.25,30.71,0.1,0.44,3
147281,2023-01-20 11:16:07.522441,602696838,-2.03,-1.72,-15.31,-15.23,30.27,30.46,0.1,0.44,3
147315,2023-01-20 11:16:07.622393,602796811,-2.01,-1.89,-15.23,-15.19,30.26,30.32,0.12,0.45,3
147347,2023-01-20 11:16:07.722411,602896805,-2.18,-2,-15.13,-14.87,30.29,30.26,0.12,0.43,3
147379,2023-01-20 11:16:07.822424,602996797,-2.26,-2.21,-14.92,-14.84,30.29,30.3,0.11,0.42,3
147412,2023-01-20 11:16:07.922436,603096801,-2.46,-2.32,-14.94,-14.98,30.32,30.24,0.11,0.41,3
147444,2023-01-20 11:16:08.022444,603196802,-2.51,-2.34,-14.77,-15.21,30.32,30.41,0.1,0.42,3
147478,2023-01-20 11:16:08.122495,603296852,-2.59,-2.73,-14.64,-14.86,30.33,30.47,0.1,0.43,3
147510,2023-01-20 11:16:08.222437,603396794,-2.47,-2.82,-14.36,-14.73,30.31,30.58,0.12,0.43,3
147541,2023-01-20 11:16:08.322432,603496791,-2.15,-2.58,-14.22,-14.38,30.26,30.8,0.12,0.41,3
147576,2023-01-20 11:16:08.420388,603596803,-1.91,-2.2,-13.89,-14.2,30.23,30.94,0.12,0.4,3
147607,2023-01-20 11:16:08.511230,603696800,-2.09,-2.16,-13.67,-13.85,30.25,30.86,0.12,0.4,3
147641,2023-01-20 11:16:08.602283,603796797,-2.29,-2.33,-13.27,-13.3,30.26,30.58,0.12,0.38,3
147674,2023-01-20 11:16:08.702345,603896822,-2.39,-2.23,-13.18,-12.8,30.27,30.17,0.12,0.37,3
147706,2023-01-20 11:16:08.802404,603996845,-2.4,-2.13,-13.45,-13.27,30.28,29.78,0.1,0.36,3
147740,2023-01-20 11:16:08.902350,604096800,-2.43,-2.17,-13.71,-13.33,30.29,29.42,0.1,0.36,3
147772,2023-01-20 11:16:09.002325,604196783,-2.56,-2.39,-13.91,-13.5,30.31,29.13,0.11,0.35,3
147806,2023-01-20 11:16:09.102358,604296814,-2.82,-2.52,-14.19,-13.49,30.35,29.03,0.11,0.33,3
147838,2023-01-20 11:16:09.202336,604396790,-2.98,-3.02,-14.32,-13.99,30.37,29.12,0.1,0.31,3
147869,2023-01-20 11:16:09.302331,604496798,-2.95,-3.27,-14.52,-14.21,30.37,29.23,0.1,0.3,3
147904,2023-01-20 11:16:09.402357,604596837,-2.75,-3.27,-14.82,-14.77,30.35,29.41,0.1,0.29,3
147935,2023-01-20 11:16:09.502294,604696814,-2.31,-3.1,-15.06,-15.07,30.3,29.86,0.1,0.29,3
147969,2023-01-20 11:16:09.602267,604796825,-1.92,-2.66,-15.25,-15.21,30.25,30.42,0.14,0.3,3
148001,2023-01-20 11:16:09.702281,604896794,-1.44,-2.36,-15.54,-15.21,30.19,30.92,0.14,0.29,3
148033,2023-01-20 11:16:09.802308,604996779,-1.04,-1.65,-15.72,-15.59,30.14,31.1,0.15,0.29,3
148066,2023-01-20 11:16:09.902287,605096790,-1.01,-1.09,-15.96,-16.06,30.14,31.09,0.15,0.28,3
148098,2023-01-20 11:16:10.002320,605196852,-1.19,-1.09,-16.26,-16.4,30.16,31.03,0.13,0.28,3
148132,2023-01-20 11:16:10.102468,605296931,-1.4,-1.11,-16.62,-16.84,30.2,30.82,0.13,0.3,3
148164,2023-01-20 11:16:10.202652,605397050,-1.51,-1.01,-16.98,-17.21,30.22,30.55,0.12,0.32,3
148195,2023-01-20 11:16:10.302300,605496795,-1.6,-1.2,-17.25,-17.13,30.24,30.21,0.12,0.33,3
148230,2023-01-20 11:16:10.402220,605596811,-1.56,-1.21,-17.37,-17.72,30.23,29.93,0.14,0.33,3
148263,2023-01-20 11:16:10.502134,605696780,-1.58,-1.21,-17.59,-17.59,30.24,29.93,0.14,0.35,3
148296,2023-01-20 11:16:10.602120,605796819,-1.67,-1.64,-17.63,-17.51,30.25,29.92,0.12,0.34,3
148328,2023-01-20 11:16:10.702199,605896840,-1.87,-1.69,-17.66,-17.41,30.29,29.99,0.12,0.34,3
148360,2023-01-20 11:16:10.802216,605996801,-2.13,-1.92,-17.42,-17.38,30.32,29.95,0.1,0.34,3
148394,2023-01-20 11:16:10.902180,606096771,-2.32,-2.43,-17.34,-17.4,30.35,29.78,0.1,0.35,3
148426,2023-01-20 11:16:11.002205,606196801,-2.57,-2.42,-17.22,-17.62,30.38,29.72,0.09,0.37,3
148460,2023-01-20 11:16:11.102217,606296813,-2.84,-2.43,-17.13,-17.14,30.42,29.79,0.09,0.39,3
148492,2023-01-20 11:16:11.202486,606397082,-3.12,-2.85,-17.18,-16.96,30.47,29.89,0.08,0.4,3
148523,2023-01-20 11:16:11.302197,606496797,-3.12,-3.33,-17.07,-16.56,30.46,29.89,0.08,0.39,3
148558,2023-01-20 11:16:11.402199,606596802,-3.09,-3.1,-17.12,-16.91,30.46,30.09,0.08,0.37,3
148589,2023-01-20 11:16:11.502166,606696798,-3.02,-2.97,-17.38,-17.1,30.46,30.31,0.08,0.38,3
148623,2023-01-20 11:16:11.602156,606796815,-2.88,-3.02,-17.56,-17.41,30.44,30.38,0.08,0.39,3
148656,2023-01-20 11:16:11.702162,606896786,-3.05,-2.84,-17.33,-16.89,30.46,30.13,0.08,0.38,3
148688,2023-01-20 11:16:11.802208,606996798,-3.19,-2.74,-17,-17.11,30.47,29.82,0.07,0.36,3
148721,2023-01-20 11:16:11.902212,607096807,-3.29,-2.72,-16.4,-15.94,30.47,29.65,0.07,0.36,3
148753,2023-01-20 11:16:12.002274,607196874,-3.54,-3.2,-15.93,-15.62,30.49,29.25,0.08,0.31,3
148787,2023-01-20 11:16:12.102216,607296811,-3.77,-3.23,-16.15,-16.34,30.53,29.03,0.08,0.28,3
148819,2023-01-20 11:16:12.202510,607397100,-3.8,-3.57,-16.27,-17.04,30.54,29.01,0.08,0.31,3
148850,2023-01-20 11:16:12.302191,607496795,-4,-3.25,-16.28,-16.59,30.57,29.25,0.08,0.32,3
148885,2023-01-20 11:16:12.402191,607596809,-4.31,-3.64,-16.36,-16.59,30.62,29.73,0.08,0.34,3
148916,2023-01-20 11:16:12.502108,607696783,-4.63,-4.02,-16.49,-16.46,30.67,30.23,0.08,0.36,3
148950,2023-01-20 11:16:12.602091,607796821,-4.78,-4.63,-16.71,-16.63,30.7,30.69,0.06,0.37,3
148982,2023-01-20 11:16:12.702182,607896840,-4.79,-4.77,-17.04,-16.58,30.71,31.06,0.06,0.39,3
149014,2023-01-20 11:16:12.802212,607996800,-4.69,-4.82,-17.26,-16.83,30.71,31.44,0.08,0.41,3
149047,2023-01-20 11:16:12.902189,608096795,-4.43,-4.69,-17.57,-17.06,30.68,31.63,0.08,0.41,3
149079,2023-01-20 11:16:13.002188,608196811,-4.01,-4.48,-17.97,-17.43,30.63,31.61,0.08,0.41,3
