LineNo,UTC_Approx,TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
121778,2023-01-20 11:14:50.182775,525197140,39.8028705,32.3784843,794.07,54.67493,55.15493
121812,2023-01-20 11:14:50.282753,525297116,39.802865,32.3784802,794.07,54.67142,55.15142
121844,2023-01-20 11:14:50.382721,525397081,39.8028597,32.3784761,794.06,54.66975,55.14975
121877,2023-01-20 11:14:50.482732,525497112,39.8028542,32.378472,794.06,54.66881,55.14881
121910,2023-01-20 11:14:50.582694,525597099,39.8028488,32.3784678,794.06,54.66592,55.14592
121945,2023-01-20 11:14:50.682781,525697177,39.8028432,32.3784637,794.05,54.65867,55.13867
121975,2023-01-20 11:14:50.782733,525797114,39.8028378,32.3784596,794.04,54.64594,55.12593
122009,2023-01-20 11:14:50.882724,525897092,39.8028323,32.3784553,794.02,54.62901,55.109
122039,2023-01-20 11:14:50.982721,525997077,39.802827,32.3784511,794.01,54.6151,55.0951
122074,2023-01-20 11:14:51.082717,526097074,39.8028215,32.3784468,794,54.60219,55.08219
122106,2023-01-20 11:14:51.182771,526197131,39.8028161,32.3784426,793.99,54.5934,55.0734
122140,2023-01-20 11:14:51.282730,526297111,39.8028108,32.3784383,793.98,54.58364,55.06364
122172,2023-01-20 11:14:51.382720,526397126,39.8028055,32.3784339,793.97,54.57943,55.05943
122205,2023-01-20 11:14:51.482704,526497114,39.8028,32.3784297,793.97,54.57497,55.05497
122236,2023-01-20 11:14:51.582675,526597085,39.8027946,32.3784255,793.97,54.57251,55.05251
122271,2023-01-20 11:14:51.682707,526697105,39.802789,32.3784214,793.97,54.57325,55.05325
122301,2023-01-20 11:14:51.782732,526797116,39.8027835,32.3784173,793.97,54.57694,55.05694
122335,2023-01-20 11:14:51.882705,526897089,39.802778,32.3784132,793.98,54.5822,55.0622
122365,2023-01-20 11:14:51.982742,526997129,39.8027725,32.3784092,793.98,54.58736,55.06736
122400,2023-01-20 11:14:52.082722,527097097,39.8027669,32.3784051,793.99,54.59253,55.07253
122432,2023-01-20 11:14:52.182748,527197109,39.8027614,32.3784012,793.99,54.59821,55.07821
122467,2023-01-20 11:14:52.275366,527297170,39.8027558,32.3783972,794,54.60397,55.08397
122499,2023-01-20 11:14:52.366297,527397084,39.8027504,32.3783932,794.01,54.61003,55.09003
122532,2023-01-20 11:14:52.462974,527497121,39.802745,32.3783892,794.01,54.6152,55.0952
122563,2023-01-20 11:14:52.562893,527597089,39.8027396,32.3783852,794.02,54.62173,55.10173
122598,2023-01-20 11:14:52.669885,527697169,39.8027341,32.3783812,794.02,54.62767,55.10767
122628,2023-01-20 11:14:52.780833,527797114,39.8027287,32.3783772,794.03,54.63158,55.11158
122662,2023-01-20 11:14:52.875270,527897085,39.8027231,32.3783731,794.03,54.63514,55.11514
122692,2023-01-20 11:14:52.966284,527997089,39.8027177,32.378369,794.03,54.63884,55.11884
122727,2023-01-20 11:14:53.069852,528097077,39.8027123,32.378365,794.04,54.64306,55.12306
122759,2023-01-20 11:14:53.180881,528197121,39.8027069,32.3783609,794.04,54.64655,55.12655
122793,2023-01-20 11:14:53.275354,528297168,39.8027013,32.3783568,794.04,54.64817,55.12817
122825,2023-01-20 11:14:53.366265,528397085,39.8026959,32.3783528,794.04,54.64958,55.12958
122858,2023-01-20 11:14:53.462945,528497108,39.8026905,32.3783488,794.04,54.64972,55.12972
122889,2023-01-20 11:14:53.562960,528597124,39.802685,32.3783447,794.05,54.65063,55.13063
122924,2023-01-20 11:14:53.662962,528697115,39.8026795,32.3783407,794.05,54.65194,55.13194
122954,2023-01-20 11:14:53.762987,528797123,39.802674,32.3783366,794.05,54.65409,55.13409
122988,2023-01-20 11:14:53.862958,528897103,39.8026684,32.3783326,794.05,54.65639,55.13639
123018,2023-01-20 11:14:53.962963,528997130,39.8026629,32.3783287,794.05,54.65847,55.13847
123053,2023-01-20 11:14:54.062881,529097099,39.8026574,32.3783246,794.06,54.66201,55.14201
123085,2023-01-20 11:14:54.162838,529197122,39.802652,32.3783205,794.06,54.66743,55.14743
123119,2023-01-20 11:14:54.262832,529297105,39.8026466,32.3783165,794.07,54.67345,55.15345
123151,2023-01-20 11:14:54.362872,529397086,39.8026412,32.3783125,794.07,54.67859,55.15858
123185,2023-01-20 11:14:54.462892,529497100,39.8026359,32.3783085,794.08,54.68112,55.16112
123216,2023-01-20 11:14:54.562897,529597130,39.8026306,32.3783045,794.08,54.68454,55.16454
123251,2023-01-20 11:14:54.669824,529697126,39.8026251,32.3783005,794.08,54.68823,55.16823
123281,2023-01-20 11:14:54.780844,529797112,39.8026197,32.3782965,794.09,54.69441,55.17441
123315,2023-01-20 11:14:54.875224,529897095,39.8026142,32.3782925,794.09,54.69877,55.17877
123344,2023-01-20 11:14:54.966200,529997149,39.8026088,32.3782884,794.1,54.70388,55.18388
123379,2023-01-20 11:14:55.062767,530097093,39.8026034,32.3782843,794.1,54.70769,55.18769
123411,2023-01-20 11:14:55.162784,530197117,39.8025981,32.3782801,794.11,54.7112,55.1912
123446,2023-01-20 11:14:55.262822,530297184,39.8025928,32.3782759,794.11,54.71335,55.19335
123478,2023-01-20 11:14:55.362685,530397088,39.8025875,32.3782716,794.11,54.71593,55.19593
123511,2023-01-20 11:14:55.462682,530497102,39.8025821,32.3782674,794.11,54.71781,55.19781
123544,2023-01-20 11:14:55.562700,530597122,39.8025766,32.3782631,794.12,54.72063,55.20063
123579,2023-01-20 11:14:55.662704,530697111,39.8025712,32.3782588,794.12,54.72256,55.20256
123609,2023-01-20 11:14:55.762723,530797105,39.8025657,32.3782546,794.12,54.7221,55.2021
123643,2023-01-20 11:14:55.862755,530897143,39.8025603,32.3782505,794.12,54.72074,55.20074
123673,2023-01-20 11:14:55.962673,530997085,39.8025548,32.3782464,794.12,54.72101,55.20101
123708,2023-01-20 11:14:56.062675,531097084,39.8025494,32.3782422,794.12,54.72248,55.20248
123740,2023-01-20 11:14:56.162732,531197123,39.8025441,32.3782381,794.12,54.72345,55.20345
123774,2023-01-20 11:14:56.262727,531297108,39.8025388,32.3782339,794.12,54.7247,55.2047
123806,2023-01-20 11:14:56.362708,531397085,39.8025336,32.3782297,794.12,54.72743,55.20743
123839,2023-01-20 11:14:56.462730,531497121,39.8025283,32.3782255,794.13,54.73147,55.21147
123870,2023-01-20 11:14:56.562742,531597156,39.8025231,32.3782212,794.13,54.73522,55.21522
123906,2023-01-20 11:14:56.662690,531697097,39.8025178,32.3782169,794.13,54.73972,55.21972
123936,2023-01-20 11:14:56.762737,531797118,39.8025125,32.3782127,794.14,54.74473,55.22473
123970,2023-01-20 11:14:56.862704,531897078,39.8025073,32.3782084,794.15,54.75027,55.23027
124000,2023-01-20 11:14:56.962707,531997085,39.802502,32.3782042,794.15,54.75516,55.23516
124035,2023-01-20 11:14:57.062765,532097144,39.8024968,32.3781999,794.15,54.75858,55.23858
124067,2023-01-20 11:14:57.162794,532197174,39.8024915,32.3781955,794.16,54.76149,55.24149
124101,2023-01-20 11:14:57.262718,532297110,39.8024862,32.3781912,794.16,54.76261,55.24261
124133,2023-01-20 11:14:57.362712,532397122,39.8024809,32.378187,794.16,54.76201,55.24201
124166,2023-01-20 11:14:57.462679,532497098,39.8024756,32.3781827,794.16,54.7612,55.2412
124246,2023-01-20 11:14:57.562658,532597079,39.8024702,32.3781786,794.16,54.76121,55.24121
124281,2023-01-20 11:14:57.662720,532697128,39.8024648,32.3781745,794.16,54.76183,55.24183
124311,2023-01-20 11:14:57.762717,532797102,39.8024594,32.3781704,794.16,54.76285,55.24285
124345,2023-01-20 11:14:57.862739,532897131,39.802454,32.3781662,794.16,54.7641,55.24409
124375,2023-01-20 11:14:57.962693,532997109,39.8024487,32.3781622,794.16,54.7659,55.2459
124410,2023-01-20 11:14:58.062675,533097085,39.8024433,32.3781581,794.16,54.76902,55.24902
124442,2023-01-20 11:14:58.162724,533197109,39.8024379,32.3781541,794.17,54.77345,55.25345
124476,2023-01-20 11:14:58.262750,533297119,39.8024325,32.3781501,794.17,54.77867,55.25867
124508,2023-01-20 11:14:58.362736,533397095,39.802427,32.3781461,794.18,54.78375,55.26375
124541,2023-01-20 11:14:58.462771,533497148,39.8024214,32.378142,794.18,54.78846,55.26846
124572,2023-01-20 11:14:58.562701,533597112,39.8024159,32.378138,794.19,54.79214,55.27214
124607,2023-01-20 11:14:58.662706,533697116,39.8024103,32.378134,794.19,54.79469,55.27468
124638,2023-01-20 11:14:58.762699,533797086,39.8024047,32.3781299,794.19,54.79766,55.27766
124672,2023-01-20 11:14:58.862715,533897093,39.8023991,32.3781258,794.2,54.80033,55.28033
124702,2023-01-20 11:14:58.962713,533997089,39.8023934,32.3781217,794.2,54.80311,55.28311
124738,2023-01-20 11:14:59.062706,534097082,39.8023878,32.3781176,794.2,54.80512,55.28512
124770,2023-01-20 11:14:59.162787,534197166,39.8023823,32.3781136,794.2,54.80604,55.28604
124804,2023-01-20 11:14:59.262741,534297119,39.8023767,32.3781095,794.2,54.80533,55.28533
124836,2023-01-20 11:14:59.362712,534397087,39.8023712,32.3781053,794.2,54.80339,55.28339
124869,2023-01-20 11:14:59.462713,534497104,39.8023657,32.3781011,794.2,54.80139,55.28139
124900,2023-01-20 11:14:59.562668,534597088,39.8023602,32.378097,794.19,54.79951,55.27951
124935,2023-01-20 11:14:59.662704,534697120,39.8023546,32.3780929,794.19,54.79746,55.27746
124965,2023-01-20 11:14:59.762765,534797159,39.802349,32.3780888,794.19,54.79508,55.27508
124999,2023-01-20 11:14:59.862682,534897080,39.8023435,32.3780848,794.19,54.79331,55.27331
125029,2023-01-20 11:14:59.962677,534997094,39.802338,32.3780807,794.19,54.79207,55.27207
125064,2023-01-20 11:15:00.056973,535097074,39.8023325,32.3780768,794.19,54.79103,55.27103
125096,2023-01-20 11:15:00.147947,535197112,39.8023271,32.3780728,794.19,54.79184,55.27184
125130,2023-01-20 11:15:00.247506,535297112,39.8023217,32.3780687,794.19,54.79463,55.27463
125163,2023-01-20 11:15:00.358599,535397110,39.8023163,32.3780648,794.19,54.79741,55.27741
125196,2023-01-20 11:15:00.462734,535497138,39.8023108,32.3780607,794.19,54.79831,55.27831
125229,2023-01-20 11:15:00.562642,535597091,39.8023053,32.3780567,794.19,54.79807,55.27806
125264,2023-01-20 11:15:00.662680,535697123,39.8022999,32.3780526,794.19,54.79687,55.27687
125294,2023-01-20 11:15:00.762691,535797097,39.8022945,32.3780485,794.19,54.79587,55.27587
125328,2023-01-20 11:15:00.862700,535897089,39.8022891,32.3780443,794.19,54.79502,55.27502
125359,2023-01-20 11:15:00.962694,535997077,39.8022838,32.3780402,794.19,54.7936,55.2736
125394,2023-01-20 11:15:01.062743,536097120,39.8022783,32.378036,794.19,54.79213,55.27213
125426,2023-01-20 11:15:01.162799,536197169,39.8022727,32.3780319,794.19,54.79012,55.27012
125460,2023-01-20 11:15:01.262749,536297122,39.8022672,32.3780278,794.18,54.78803,55.26803
125492,2023-01-20 11:15:01.362701,536397083,39.8022617,32.3780237,794.18,54.78621,55.26621
125525,2023-01-20 11:15:01.462730,536497125,39.802256,32.3780196,794.18,54.78453,55.26453
125556,2023-01-20 11:15:01.562740,536597150,39.8022502,32.3780156,794.18,54.78247,55.26247
125591,2023-01-20 11:15:01.662714,536697117,39.8022445,32.3780115,794.18,54.78062,55.26062
125621,2023-01-20 11:15:01.762767,536797150,39.8022389,32.3780074,794.17,54.77909,55.25909
125655,2023-01-20 11:15:01.862711,536897083,39.8022333,32.3780032,794.17,54.77662,55.25662
125685,2023-01-20 11:15:01.962729,536997096,39.8022279,32.3779991,794.17,54.77256,55.25256
125720,2023-01-20 11:15:02.062724,537097088,39.8022224,32.3779949,794.16,54.76966,55.24966
125752,2023-01-20 11:15:02.162763,537197125,39.8022169,32.3779907,794.16,54.76849,55.24849
125786,2023-01-20 11:15:02.262724,537297106,39.8022114,32.3779866,794.16,54.76672,55.24672
125818,2023-01-20 11:15:02.362718,537397134,39.8022059,32.3779825,794.16,54.76383,55.24383
125851,2023-01-20 11:15:02.462708,537497151,39.8022004,32.3779784,794.16,54.76059,55.24059
125882,2023-01-20 11:15:02.562617,537597083,39.802195,32.3779743,794.15,54.75694,55.23694
125917,2023-01-20 11:15:02.662677,537697119,39.8021896,32.3779702,794.15,54.75269,55.23269
125947,2023-01-20 11:15:02.762712,537797102,39.8021842,32.377966,794.14,54.74766,55.22766
125981,2023-01-20 11:15:02.857081,537897097,39.8021789,32.377962,794.14,54.74385,55.22385
126011,2023-01-20 11:15:02.948098,537997117,39.8021736,32.3779579,794.14,54.74126,55.22126
126047,2023-01-20 11:15:03.042950,538097112,39.8021683,32.3779538,794.13,54.73966,55.21966
126079,2023-01-20 11:15:03.142932,538197116,39.8021631,32.3779497,794.13,54.73757,55.21757
126113,2023-01-20 11:15:03.242921,538297116,39.8021577,32.3779456,794.13,54.73794,55.21794
126144,2023-01-20 11:15:03.342888,538397081,39.8021524,32.3779414,794.13,54.73917,55.21917
126178,2023-01-20 11:15:03.442886,538497107,39.8021471,32.3779374,794.13,54.73802,55.21802
126209,2023-01-20 11:15:03.542795,538597085,39.8021416,32.3779333,794.13,54.73634,55.21634
126244,2023-01-20 11:15:03.642839,538697151,39.8021361,32.3779292,794.13,54.73491,55.21491
126274,2023-01-20 11:15:03.743156,538797426,39.8021307,32.3779251,794.13,54.73269,55.21269
126308,2023-01-20 11:15:03.842818,538897088,39.8021252,32.377921,794.13,54.7315,55.2115
126338,2023-01-20 11:15:03.942757,538997080,39.8021197,32.3779169,794.13,54.73125,55.21125
126373,2023-01-20 11:15:04.042735,539097088,39.8021143,32.3779129,794.12,54.72979,55.20979
126405,2023-01-20 11:15:04.142766,539197118,39.8021089,32.3779087,794.12,54.72779,55.20779
126439,2023-01-20 11:15:04.242753,539297108,39.8021035,32.3779046,794.12,54.72602,55.20602
126470,2023-01-20 11:15:04.342779,539397145,39.8020982,32.3779004,794.12,54.72569,55.20569
126504,2023-01-20 11:15:04.442730,539497119,39.8020927,32.3778963,794.12,54.72583,55.20583
126535,2023-01-20 11:15:04.542659,539597089,39.8020872,32.3778923,794.12,54.72667,55.20667
126570,2023-01-20 11:15:04.642672,539697110,39.8020817,32.3778883,794.12,54.72728,55.20728
126600,2023-01-20 11:15:04.742930,539797332,39.8020763,32.3778842,794.12,54.72752,55.20752
126634,2023-01-20 11:15:04.842708,539897085,39.8020708,32.3778802,794.12,54.72544,55.20544
126664,2023-01-20 11:15:04.942719,539997085,39.8020654,32.3778763,794.12,54.72262,55.20262
126699,2023-01-20 11:15:05.042796,540097124,39.80206,32.3778722,794.12,54.72086,55.20086
126731,2023-01-20 11:15:05.142879,540197135,39.8020546,32.3778682,794.11,54.71762,55.19762
126766,2023-01-20 11:15:05.242849,540297097,39.8020492,32.3778642,794.11,54.71459,55.19459
126797,2023-01-20 11:15:05.342755,540397079,39.8020437,32.37786,794.11,54.7135,55.1935
126832,2023-01-20 11:15:05.442746,540497123,39.8020382,32.377856,794.11,54.71149,55.19149
126865,2023-01-20 11:15:05.542708,540597105,39.8020327,32.377852,794.1,54.70801,55.18801
126900,2023-01-20 11:15:05.642751,540697151,39.8020271,32.3778479,794.1,54.70432,55.18432
126930,2023-01-20 11:15:05.743063,540797443,39.8020216,32.3778439,794.1,54.7021,55.18209
126964,2023-01-20 11:15:05.842726,540897093,39.8020161,32.3778399,794.1,54.70052,55.18052
126994,2023-01-20 11:15:05.942714,540997077,39.8020107,32.3778359,794.1,54.7,55.18
127029,2023-01-20 11:15:06.042712,541097074,39.8020052,32.3778318,794.09,54.69925,55.17925
127061,2023-01-20 11:15:06.142760,541197128,39.8019997,32.3778277,794.09,54.69922,55.17922
127095,2023-01-20 11:15:06.242743,541297113,39.8019941,32.3778236,794.09,54.69996,55.17996
127126,2023-01-20 11:15:06.342758,541397125,39.8019886,32.3778194,794.1,54.70115,55.18115
127160,2023-01-20 11:15:06.442741,541497124,39.8019831,32.3778153,794.1,54.70287,55.18287
127191,2023-01-20 11:15:06.542653,541597077,39.8019775,32.3778112,794.1,54.70538,55.18538
127226,2023-01-20 11:15:06.642680,541697111,39.801972,32.3778071,794.1,54.70885,55.18885
127256,2023-01-20 11:15:06.743033,541797427,39.8019666,32.3778029,794.11,54.71078,55.19078
127290,2023-01-20 11:15:06.842714,541897085,39.8019612,32.3777987,794.11,54.71263,55.19263
127320,2023-01-20 11:15:06.942759,541997126,39.8019558,32.3777945,794.11,54.71482,55.19482
127355,2023-01-20 11:15:07.042729,542097096,39.8019506,32.3777904,794.11,54.71667,55.19667
127387,2023-01-20 11:15:07.142723,542197095,39.8019453,32.3777861,794.11,54.71893,55.19893
127421,2023-01-20 11:15:07.242727,542297101,39.80194,32.3777819,794.12,54.72171,55.20171
127453,2023-01-20 11:15:07.342718,542397090,39.8019347,32.3777778,794.12,54.72443,55.20443
127487,2023-01-20 11:15:07.442735,542497112,39.8019294,32.3777736,794.12,54.72767,55.20767
127518,2023-01-20 11:15:07.542694,542597086,39.8019241,32.3777695,794.13,54.73117,55.21117
127553,2023-01-20 11:15:07.642768,542697164,39.8019188,32.3777655,794.13,54.73506,55.21506
127583,2023-01-20 11:15:07.743055,542797437,39.8019135,32.3777615,794.14,54.74013,55.22013
127617,2023-01-20 11:15:07.842719,542897094,39.8019081,32.3777575,794.14,54.7459,55.2259
127647,2023-01-20 11:15:07.942711,542997086,39.8019027,32.3777534,794.15,54.75117,55.23117
127682,2023-01-20 11:15:08.042714,543097089,39.8018973,32.3777494,794.15,54.75678,55.23678
127714,2023-01-20 11:15:08.142753,543197127,39.8018918,32.3777453,794.16,54.76208,55.24208
127748,2023-01-20 11:15:08.242770,543297140,39.8018865,32.3777412,794.16,54.7644,55.2444
127779,2023-01-20 11:15:08.342732,543397092,39.8018812,32.3777371,794.16,54.76347,55.24347
127813,2023-01-20 11:15:08.442731,543497099,39.8018758,32.377733,794.16,54.76143,55.24142
127843,2023-01-20 11:15:08.542682,543597080,39.8018705,32.3777289,794.15,54.75945,55.23944
127878,2023-01-20 11:15:08.642716,543697122,39.8018651,32.3777248,794.15,54.75897,55.23897
127908,2023-01-20 11:15:08.742950,543797335,39.8018596,32.3777208,794.15,54.75911,55.23911
127942,2023-01-20 11:15:08.842713,543897085,39.8018542,32.3777168,794.15,54.75935,55.23935
127972,2023-01-20 11:15:08.942757,543997126,39.8018487,32.3777128,794.16,54.76048,55.24047
128008,2023-01-20 11:15:09.042724,544097101,39.8018432,32.3777088,794.16,54.76107,55.24107
128040,2023-01-20 11:15:09.142716,544197118,39.8018376,32.3777049,794.16,54.76126,55.24126
128074,2023-01-20 11:15:09.242699,544297101,39.8018321,32.3777009,794.16,54.76165,55.24165
128105,2023-01-20 11:15:09.342731,544397101,39.8018266,32.3776969,794.16,54.76355,55.24355
128139,2023-01-20 11:15:09.442739,544497105,39.801821,32.3776929,794.16,54.76651,55.24651
128171,2023-01-20 11:15:09.542714,544597112,39.8018155,32.3776889,794.16,54.76877,55.24877
128206,2023-01-20 11:15:09.642733,544697137,39.8018099,32.3776848,794.17,54.77049,55.25049
128236,2023-01-20 11:15:09.742868,544797242,39.8018043,32.3776808,794.17,54.77237,55.25237
128270,2023-01-20 11:15:09.842723,544897078,39.8017988,32.3776767,794.17,54.77339,55.25339
128300,2023-01-20 11:15:09.942755,544997108,39.8017932,32.3776726,794.17,54.77363,55.25363
128335,2023-01-20 11:15:10.042746,545097102,39.8017877,32.3776685,794.17,54.7738,55.2538
128367,2023-01-20 11:15:10.142755,545197121,39.8017822,32.3776644,794.17,54.77463,55.25463
128401,2023-01-20 11:15:10.242785,545297155,39.8017766,32.3776602,794.17,54.7756,55.2556
128432,2023-01-20 11:15:10.342722,545397088,39.8017711,32.3776561,794.17,54.77617,55.25617
128466,2023-01-20 11:15:10.442729,545497098,39.8017657,32.377652,794.17,54.7762,55.2562
128500,2023-01-20 11:15:10.542717,545597102,39.8017602,32.3776478,794.17,54.77697,55.25697
128535,2023-01-20 11:15:10.642730,545697118,39.8017548,32.3776437,794.17,54.77695,55.25695
128565,2023-01-20 11:15:10.742728,545797104,39.8017495,32.3776396,794.17,54.77597,55.25597
128599,2023-01-20 11:15:10.842768,545897138,39.8017442,32.3776355,794.17,54.77474,55.25474
128629,2023-01-20 11:15:10.942719,545997089,39.801739,32.3776315,794.17,54.77321,55.25321
128664,2023-01-20 11:15:11.042694,546097075,39.8017338,32.3776274,794.17,54.77102,55.25101
128696,2023-01-20 11:15:11.142719,546197124,39.8017285,32.3776233,794.16,54.76859,55.24858
128730,2023-01-20 11:15:11.242702,546297108,39.8017232,32.3776193,794.16,54.76698,55.24698
128761,2023-01-20 11:15:11.342710,546397087,39.8017179,32.3776154,794.16,54.76643,55.24643
128795,2023-01-20 11:15:11.442751,546497117,39.8017124,32.3776114,794.16,54.7672,55.2472
128826,2023-01-20 11:15:11.542748,546597127,39.801707,32.3776074,794.16,54.76702,55.24702
128862,2023-01-20 11:15:11.639031,546697276,39.8017015,32.3776034,794.16,54.76538,55.24538
128892,2023-01-20 11:15:11.729872,546797096,39.801696,32.3775993,794.16,54.76448,55.24448
128926,2023-01-20 11:15:11.822924,546897076,39.8016906,32.3775952,794.16,54.76359,55.24359
128956,2023-01-20 11:15:11.922955,546997094,39.8016853,32.3775911,794.16,54.76094,55.24094
128991,2023-01-20 11:15:12.022953,547097084,39.80168,32.3775869,794.15,54.75887,55.23887
129023,2023-01-20 11:15:12.123008,547197149,39.8016747,32.3775826,794.15,54.75706,55.23706
129057,2023-01-20 11:15:12.222983,547297131,39.8016694,32.3775785,794.15,54.75673,55.23673
129088,2023-01-20 11:15:12.322991,547397135,39.8016639,32.3775743,794.15,54.75926,55.23926
129122,2023-01-20 11:15:12.422934,547497097,39.8016584,32.3775702,794.16,54.76063,55.24063
129153,2023-01-20 11:15:12.522827,547597088,39.801653,32.3775661,794.16,54.76151,55.24151
129188,2023-01-20 11:15:12.622798,547697132,39.8016475,32.377562,794.16,54.76311,55.24311
129218,2023-01-20 11:15:12.722781,547797106,39.8016419,32.3775579,794.16,54.76368,55.24368
129252,2023-01-20 11:15:12.825347,547897137,39.8016364,32.3775539,794.16,54.76232,55.24232
129282,2023-01-20 11:15:12.936392,547997104,39.8016307,32.3775498,794.16,54.7632,55.2432
129317,2023-01-20 11:15:13.038832,548097075,39.801625,32.3775457,794.16,54.76497,55.24496
129349,2023-01-20 11:15:13.129798,548197119,39.8016195,32.3775417,794.16,54.76404,55.24404
129383,2023-01-20 11:15:13.222810,548297135,39.8016139,32.3775376,794.16,54.76328,55.24327
129413,2023-01-20 11:15:13.322770,548397086,39.8016083,32.3775336,794.16,54.76028,55.24028
129448,2023-01-20 11:15:13.422830,548497152,39.8016028,32.3775295,794.15,54.75284,55.23284
129479,2023-01-20 11:15:13.522743,548597124,39.8015973,32.3775254,794.14,54.7438,55.2238
129514,2023-01-20 11:15:13.622692,548697115,39.8015918,32.3775213,794.13,54.7336,55.2136
129544,2023-01-20 11:15:13.722718,548797122,39.8015863,32.3775172,794.12,54.72261,55.20261
129579,2023-01-20 11:15:13.822707,548897093,39.8015808,32.3775131,794.11,54.7124,55.1924
129609,2023-01-20 11:15:13.922716,548997090,39.8015752,32.3775088,794.1,54.70621,55.18621
129644,2023-01-20 11:15:14.022721,549097086,39.8015698,32.3775047,794.1,54.70465,55.18465
129676,2023-01-20 11:15:14.122802,549197170,39.8015644,32.3775004,794.1,54.70776,55.18776
129759,2023-01-20 11:15:14.222737,549297109,39.801559,32.3774962,794.11,54.71301,55.19301
129789,2023-01-20 11:15:14.322713,549397088,39.8015536,32.3774921,794.11,54.7184,55.1984
129824,2023-01-20 11:15:14.422732,549497114,39.8015481,32.377488,794.12,54.72306,55.20306
129855,2023-01-20 11:15:14.522689,549597090,39.8015426,32.3774838,794.12,54.7274,55.2074
129890,2023-01-20 11:15:14.622714,549697123,39.8015372,32.3774797,794.13,54.73196,55.21196
129920,2023-01-20 11:15:14.722767,549797151,39.8015317,32.3774756,794.13,54.73601,55.21601
129954,2023-01-20 11:15:14.822721,549897086,39.8015262,32.3774715,794.13,54.73602,55.21601
129984,2023-01-20 11:15:14.922726,549997092,39.8015206,32.3774675,794.13,54.7323,55.2123
130019,2023-01-20 11:15:15.022709,550097082,39.8015151,32.3774635,794.12,54.72791,55.20791
130051,2023-01-20 11:15:15.122711,550197113,39.8015096,32.3774595,794.12,54.72377,55.20377
130085,2023-01-20 11:15:15.222701,550297121,39.8015042,32.3774556,794.12,54.72064,55.20064
130115,2023-01-20 11:15:15.322719,550397116,39.8014987,32.3774516,794.11,54.71761,55.19761
130150,2023-01-20 11:15:15.422766,550497149,39.8014932,32.3774476,794.11,54.71181,55.19181
130183,2023-01-20 11:15:15.522703,550597100,39.8014877,32.3774436,794.1,54.70796,55.18796
130219,2023-01-20 11:15:15.622713,550697121,39.8014823,32.3774396,794.1,54.70646,55.18646
130249,2023-01-20 11:15:15.722702,550797111,39.8014767,32.3774356,794.1,54.70699,55.18699
130283,2023-01-20 11:15:15.822706,550897111,39.8014712,32.3774316,794.1,54.70915,55.18915
130314,2023-01-20 11:15:15.922693,550997073,39.8014657,32.3774275,794.11,54.71331,55.19331
130349,2023-01-20 11:15:16.022760,551097124,39.8014603,32.3774235,794.11,54.71796,55.19796
130381,2023-01-20 11:15:16.122735,551197112,39.8014547,32.3774195,794.11,54.71854,55.19854
130415,2023-01-20 11:15:16.222712,551297099,39.8014492,32.3774154,794.11,54.71484,55.19484
130445,2023-01-20 11:15:16.322703,551397088,39.8014438,32.3774114,794.1,54.70928,55.18928
130480,2023-01-20 11:15:16.422716,551497102,39.8014384,32.3774074,794.1,54.70185,55.18185
130511,2023-01-20 11:15:16.522687,551597085,39.8014331,32.3774032,794.09,54.69423,55.17423
130546,2023-01-20 11:15:16.622714,551697115,39.8014278,32.377399,794.08,54.68777,55.16777
130576,2023-01-20 11:15:16.722768,551797148,39.8014226,32.3773949,794.08,54.68208,55.16208
130610,2023-01-20 11:15:16.822735,551897099,39.8014174,32.3773907,794.07,54.67841,55.15841
130640,2023-01-20 11:15:16.922711,551997077,39.8014121,32.3773865,794.07,54.67517,55.15517
130675,2023-01-20 11:15:17.022711,552097081,39.8014069,32.3773824,794.07,54.67284,55.15284
130707,2023-01-20 11:15:17.122772,552197154,39.8014015,32.3773782,794.06,54.66961,55.14961
130741,2023-01-20 11:15:17.222724,552297115,39.8013961,32.3773741,794.06,54.66758,55.14758
130771,2023-01-20 11:15:17.322751,552397137,39.8013906,32.37737,794.06,54.66524,55.14524
130806,2023-01-20 11:15:17.422768,552497152,39.8013851,32.3773658,794.06,54.66478,55.14478
130837,2023-01-20 11:15:17.522704,552597096,39.8013796,32.3773617,794.06,54.66697,55.14697
130872,2023-01-20 11:15:17.622711,552697110,39.8013741,32.3773576,794.07,54.67125,55.15125
130902,2023-01-20 11:15:17.722707,552797112,39.8013686,32.3773535,794.07,54.67413,55.15413
130936,2023-01-20 11:15:17.822696,552897098,39.8013632,32.3773493,794.07,54.67789,55.15789
130966,2023-01-20 11:15:17.922722,552997092,39.8013578,32.3773452,794.07,54.67905,55.15905
131001,2023-01-20 11:15:18.022756,553097105,39.8013523,32.377341,794.07,54.67867,55.15866
131036,2023-01-20 11:15:18.122743,553197109,39.8013469,32.3773368,794.07,54.67399,55.15399
131070,2023-01-20 11:15:18.222714,553297098,39.8013415,32.3773327,794.06,54.66986,55.14986
131100,2023-01-20 11:15:18.322680,553397086,39.801336,32.3773286,794.06,54.66777,55.14777
131135,2023-01-20 11:15:18.422695,553497117,39.8013305,32.3773245,794.06,54.66953,55.14953
131166,2023-01-20 11:15:18.522666,553597082,39.8013249,32.3773205,794.07,54.67138,55.15138
