LineNo,UTC_Approx,TimeUS,Vcc,VServo,Flags,AccFlags,Safety,MTemp,MVolt,MVmin,MVmax
166033,2023-01-20 11:17:04.299742,659594342,0,0,4,4,6,0,0,0,0
166066,2023-01-20 11:17:04.400036,659694646,0,0,4,4,6,0,0,0,0
166101,2023-01-20 11:17:04.499705,659794346,0,0,4,4,6,0,0,0,0
166134,2023-01-20 11:17:04.600036,659894708,0,0,4,4,6,0,0,0,0
166165,2023-01-20 11:17:04.699718,659994345,0,0,4,4,6,0,0,0,0
166197,2023-01-20 11:17:04.800037,660094619,0,0,4,4,6,0,0,0,0
166231,2023-01-20 11:17:04.899789,660194388,0,0,4,4,6,0,0,0,0
166265,2023-01-20 11:17:05.000039,660294655,0,0,4,4,6,0,0,0,0
166296,2023-01-20 11:17:05.099741,660394344,0,0,4,4,6,0,0,0,0
166328,2023-01-20 11:17:05.200051,660494640,0,0,4,4,6,0,0,0,0
166409,2023-01-20 11:17:05.299768,660594377,0,0,4,4,6,0,0,0,0
166442,2023-01-20 11:17:05.400036,660694665,0,0,4,4,6,0,0,0,0
166476,2023-01-20 11:17:05.499786,660794426,0,0,4,4,6,0,0,0,0
166511,2023-01-20 11:17:05.600037,660894688,0,0,4,4,6,0,0,0,0
166542,2023-01-20 11:17:05.699721,660994348,0,0,4,4,6,0,0,0,0
166574,2023-01-20 11:17:05.800036,661094638,0,0,4,4,6,0,0,0,0
166608,2023-01-20 11:17:05.899761,661194376,0,0,4,4,6,0,0,0,0
166642,2023-01-20 11:17:06.000036,661294666,0,0,4,4,6,0,0,0,0
166673,2023-01-20 11:17:06.090821,661394328,0,0,4,4,6,0,0,0,0
166703,2023-01-20 11:17:06.182124,661494558,0,0,4,4,6,0,0,0,0
166737,2023-01-20 11:17:06.280164,661594329,0,0,4,4,6,0,0,0,0
166768,2023-01-20 11:17:06.380450,661694593,0,0,4,4,6,0,0,0,0
166804,2023-01-20 11:17:06.488843,661794331,0,0,4,4,6,0,0,0,0
166837,2023-01-20 11:17:06.600033,661894700,0,0,4,4,6,0,0,0,0
166869,2023-01-20 11:17:06.690825,661994348,0,0,4,4,6,0,0,0,0
166899,2023-01-20 11:17:06.782135,662094564,0,0,4,4,6,0,0,0,0
166935,2023-01-20 11:17:06.880204,662194386,0,0,4,4,6,0,0,0,0
166967,2023-01-20 11:17:06.980368,662294564,0,0,4,4,6,0,0,0,0
167000,2023-01-20 11:17:07.080125,662394316,0,0,4,4,6,0,0,0,0
167030,2023-01-20 11:17:07.180368,662494549,0,0,4,4,6,0,0,0,0
167064,2023-01-20 11:17:07.288868,662594351,0,0,4,4,6,0,0,0,0
167097,2023-01-20 11:17:07.400034,662694646,0,0,4,4,6,0,0,0,0
167131,2023-01-20 11:17:07.490841,662794370,0,0,4,4,6,0,0,0,0
167162,2023-01-20 11:17:07.582045,662894529,0,0,4,4,6,0,0,0,0
167196,2023-01-20 11:17:07.680065,662994342,0,0,4,4,6,0,0,0,0
167226,2023-01-20 11:17:07.780120,663094434,0,0,4,4,6,0,0,0,0
167262,2023-01-20 11:17:07.880061,663194384,0,0,4,4,6,0,0,0,0
167294,2023-01-20 11:17:07.980232,663294557,0,0,4,4,6,0,0,0,0
167327,2023-01-20 11:17:08.080055,663394340,0,0,4,4,6,0,0,0,0
167357,2023-01-20 11:17:08.180261,663494497,0,0,4,4,6,0,0,0,0
167391,2023-01-20 11:17:08.280106,663594340,0,0,4,4,6,0,0,0,0
167421,2023-01-20 11:17:08.380271,663694516,0,0,4,4,6,0,0,0,0
167458,2023-01-20 11:17:08.480068,663794357,0,0,4,4,6,0,0,0,0
167489,2023-01-20 11:17:08.580203,663894544,0,0,4,4,6,0,0,0,0
167522,2023-01-20 11:17:08.680012,663994354,0,0,4,4,6,0,0,0,0
167552,2023-01-20 11:17:08.780121,664094451,0,0,4,4,6,0,0,0,0
167590,2023-01-20 11:17:08.880048,664194384,0,0,4,4,6,0,0,0,0
167622,2023-01-20 11:17:08.980103,664294449,0,0,4,4,6,0,0,0,0
167655,2023-01-20 11:17:09.079982,664394332,0,0,4,4,6,0,0,0,0
167685,2023-01-20 11:17:09.180103,664494456,0,0,4,4,6,0,0,0,0
167719,2023-01-20 11:17:09.279992,664594354,0,0,4,4,6,0,0,0,0
167749,2023-01-20 11:17:09.380060,664694432,0,0,4,4,6,0,0,0,0
167786,2023-01-20 11:17:09.479967,664794355,0,0,4,4,6,0,0,0,0
167817,2023-01-20 11:17:09.579950,664894356,0,0,4,4,6,0,0,0,0
167850,2023-01-20 11:17:09.679961,664994347,0,0,4,4,6,0,0,0,0
167880,2023-01-20 11:17:09.779977,665094334,0,0,4,4,6,0,0,0,0
167916,2023-01-20 11:17:09.880018,665194388,0,0,4,4,6,0,0,0,0
167948,2023-01-20 11:17:09.979982,665294376,0,0,4,4,6,0,0,0,0
167981,2023-01-20 11:17:10.079949,665394335,0,0,4,4,6,0,0,0,0
168011,2023-01-20 11:17:10.179981,665494350,0,0,4,4,6,0,0,0,0
168045,2023-01-20 11:17:10.279973,665594348,0,0,4,4,6,0,0,0,0
168075,2023-01-20 11:17:10.379989,665694376,0,0,4,4,6,0,0,0,0
168112,2023-01-20 11:17:10.479999,665794419,0,0,4,4,6,0,0,0,0
168145,2023-01-20 11:17:10.579896,665894354,0,0,4,4,6,0,0,0,0
168178,2023-01-20 11:17:10.679926,665994353,0,0,4,4,6,0,0,0,0
168208,2023-01-20 11:17:10.779965,666094343,0,0,4,4,6,0,0,0,0
168244,2023-01-20 11:17:10.880063,666194435,0,0,4,4,6,0,0,0,0
168277,2023-01-20 11:17:10.979985,666294361,0,0,4,4,6,0,0,0,0
168310,2023-01-20 11:17:11.079980,666394355,0,0,4,4,6,0,0,0,0
168340,2023-01-20 11:17:11.180018,666494390,0,0,4,4,6,0,0,0,0
168374,2023-01-20 11:17:11.279977,666594354,0,0,4,4,6,0,0,0,0
168404,2023-01-20 11:17:11.379983,666694367,0,0,4,4,6,0,0,0,0
168441,2023-01-20 11:17:11.479966,666794364,0,0,4,4,6,0,0,0,0
168472,2023-01-20 11:17:11.579933,666894345,0,0,4,4,6,0,0,0,0
168505,2023-01-20 11:17:11.679953,666994352,0,0,4,4,6,0,0,0,0
168535,2023-01-20 11:17:11.780014,667094394,0,0,4,4,6,0,0,0,0
168571,2023-01-20 11:17:11.879979,667194352,0,0,4,4,6,0,0,0,0
168603,2023-01-20 11:17:11.979992,667294361,0,0,4,4,6,0,0,0,0
168636,2023-01-20 11:17:12.079986,667394356,0,0,4,4,6,0,0,0,0
168666,2023-01-20 11:17:12.179981,667494354,0,0,4,4,6,0,0,0,0
168700,2023-01-20 11:17:12.279977,667594357,0,0,4,4,6,0,0,0,0
168730,2023-01-20 11:17:12.379980,667694367,0,0,4,4,6,0,0,0,0
168767,2023-01-20 11:17:12.479991,667794415,0,0,4,4,6,0,0,0,0
168798,2023-01-20 11:17:12.579880,667894348,0,0,4,4,6,0,0,0,0
168831,2023-01-20 11:17:12.679920,667994352,0,0,4,4,6,0,0,0,0
168862,2023-01-20 11:17:12.779967,668094342,0,0,4,4,6,0,0,0,0
168898,2023-01-20 11:17:12.880037,668194406,0,0,4,4,6,0,0,0,0
168930,2023-01-20 11:17:12.979989,668294364,0,0,4,4,6,0,0,0,0
168963,2023-01-20 11:17:13.080015,668394405,0,0,4,4,6,0,0,0,0
168994,2023-01-20 11:17:13.179939,668494346,0,0,4,4,6,0,0,0,0
169028,2023-01-20 11:17:13.279936,668594335,0,0,4,4,6,0,0,0,0
169058,2023-01-20 11:17:13.379986,668694371,0,0,4,4,6,0,0,0,0
169095,2023-01-20 11:17:13.479973,668794377,0,0,4,4,6,0,0,0,0
169126,2023-01-20 11:17:13.579909,668894340,0,0,4,4,6,0,0,0,0
169159,2023-01-20 11:17:13.679927,668994338,0,0,4,4,6,0,0,0,0
169189,2023-01-20 11:17:13.780017,669094396,0,0,4,4,6,0,0,0,0
169224,2023-01-20 11:17:13.879982,669194351,0,0,4,4,6,0,0,0,0
169256,2023-01-20 11:17:13.979992,669294355,0,0,4,4,6,0,0,0,0
169289,2023-01-20 11:17:14.079982,669394348,0,0,4,4,6,0,0,0,0
169319,2023-01-20 11:17:14.179960,669494332,0,0,4,4,6,0,0,0,0
169353,2023-01-20 11:17:14.279979,669594350,0,0,4,4,6,0,0,0,0
169383,2023-01-20 11:17:14.380033,669694402,0,0,4,4,6,0,0,0,0
169420,2023-01-20 11:17:14.479966,669794357,0,0,4,4,6,0,0,0,0
169450,2023-01-20 11:17:14.579926,669894344,0,0,4,4,6,0,0,0,0
169483,2023-01-20 11:17:14.679960,669994361,0,0,4,4,6,0,0,0,0
169513,2023-01-20 11:17:14.779959,670094331,0,0,4,4,6,0,0,0,0
169549,2023-01-20 11:17:14.880033,670194399,0,0,4,4,6,0,0,0,0
169581,2023-01-20 11:17:14.979998,670294364,0,0,4,4,6,0,0,0,0
169613,2023-01-20 11:17:15.080016,670394396,0,0,4,4,6,0,0,0,0
169643,2023-01-20 11:17:15.179940,670494336,0,0,4,4,6,0,0,0,0
169676,2023-01-20 11:17:15.279968,670594343,0,0,4,4,6,0,0,0,0
169706,2023-01-20 11:17:15.380016,670694361,0,0,4,4,6,0,0,0,0
169743,2023-01-20 11:17:15.479996,670794362,0,0,4,4,6,0,0,0,0
169775,2023-01-20 11:17:15.579950,670894349,0,0,4,4,6,0,0,0,0
169808,2023-01-20 11:17:15.672803,670994391,0,0,4,4,6,0,0,0,0
169841,2023-01-20 11:17:15.763782,671094346,0,0,4,4,6,0,0,0,0
169877,2023-01-20 11:17:15.866813,671194344,0,0,4,4,6,0,0,0,0
169909,2023-01-20 11:17:15.977809,671294364,0,0,4,4,6,0,0,0,0
169942,2023-01-20 11:17:16.072792,671394335,0,0,4,4,6,0,0,0,0
169972,2023-01-20 11:17:16.163822,671494347,0,0,4,4,6,0,0,0,0
170005,2023-01-20 11:17:16.266817,671594317,0,0,4,4,6,0,0,0,0
170035,2023-01-20 11:17:16.377848,671694390,0,0,4,4,6,0,0,0,0
170072,2023-01-20 11:17:16.479978,671794352,0,0,4,4,6,0,0,0,0
170102,2023-01-20 11:17:16.579937,671894334,0,0,4,4,6,0,0,0,0
170135,2023-01-20 11:17:16.672770,671994342,0,0,4,4,6,0,0,0,0
170165,2023-01-20 11:17:16.763797,672094340,0,0,4,4,6,0,0,0,0
170201,2023-01-20 11:17:16.860277,672194399,0,0,4,4,6,0,0,0,0
170233,2023-01-20 11:17:16.960265,672294405,0,0,4,4,6,0,0,0,0
170267,2023-01-20 11:17:17.060195,672394340,0,0,4,4,6,0,0,0,0
170297,2023-01-20 11:17:17.160189,672494330,0,0,4,4,6,0,0,0,0
170330,2023-01-20 11:17:17.260185,672594353,0,0,4,4,6,0,0,0,0
170360,2023-01-20 11:17:17.360145,672694361,0,0,4,4,6,0,0,0,0
170397,2023-01-20 11:17:17.460100,672794363,0,0,4,4,6,0,0,0,0
170427,2023-01-20 11:17:17.560044,672894353,0,0,4,4,6,0,0,0,0
170460,2023-01-20 11:17:17.666717,672994396,0,0,4,4,6,0,0,0,0
170490,2023-01-20 11:17:17.777742,673094355,0,0,4,4,6,0,0,0,0
170527,2023-01-20 11:17:17.872677,673194336,0,0,4,4,6,0,0,0,0
170559,2023-01-20 11:17:17.963609,673294357,0,0,4,4,6,0,0,0,0
170592,2023-01-20 11:17:18.059941,673394325,0,0,4,4,6,0,0,0,0
170622,2023-01-20 11:17:18.159939,673494322,0,0,4,4,6,0,0,0,0
170655,2023-01-20 11:17:18.259997,673594378,0,0,4,4,6,0,0,0,0
170685,2023-01-20 11:17:18.359976,673694353,0,0,4,4,6,0,0,0,0
170722,2023-01-20 11:17:18.459951,673794356,0,0,4,4,6,0,0,0,0
170752,2023-01-20 11:17:18.559889,673894342,0,0,4,4,6,0,0,0,0
170785,2023-01-20 11:17:18.659893,673994337,0,0,4,4,6,0,0,0,0
170815,2023-01-20 11:17:18.759943,674094341,0,0,4,4,6,0,0,0,0
170852,2023-01-20 11:17:18.860015,674194394,0,0,4,4,6,0,0,0,0
170884,2023-01-20 11:17:18.960017,674294396,0,0,4,4,6,0,0,0,0
170917,2023-01-20 11:17:19.059947,674394343,0,0,4,4,6,0,0,0,0
170947,2023-01-20 11:17:19.159916,674494341,0,0,4,4,6,0,0,0,0
170980,2023-01-20 11:17:19.259925,674594343,0,0,4,4,6,0,0,0,0
171010,2023-01-20 11:17:19.359970,674694359,0,0,4,4,6,0,0,0,0
171050,2023-01-20 11:17:19.459955,674794348,0,0,4,4,6,0,0,0,0
171080,2023-01-20 11:17:19.559966,674894385,0,0,4,4,6,0,0,0,0
171113,2023-01-20 11:17:19.659924,674994339,0,0,4,4,6,0,0,0,0
171143,2023-01-20 11:17:19.759954,675094343,0,0,4,4,6,0,0,0,0
171178,2023-01-20 11:17:19.859972,675194347,0,0,4,4,6,0,0,0,0
171210,2023-01-20 11:17:19.960006,675294373,0,0,4,4,6,0,0,0,0
171243,2023-01-20 11:17:20.059987,675394354,0,0,4,4,6,0,0,0,0
171273,2023-01-20 11:17:20.159979,675494351,0,0,4,4,6,0,0,0,0
171307,2023-01-20 11:17:20.260022,675594398,0,0,4,4,6,0,0,0,0
171337,2023-01-20 11:17:20.359982,675694361,0,0,4,4,6,0,0,0,0
171374,2023-01-20 11:17:20.459965,675794359,0,0,4,4,6,0,0,0,0
171406,2023-01-20 11:17:20.559945,675894361,0,0,4,4,6,0,0,0,0
171439,2023-01-20 11:17:20.659952,675994360,0,0,4,4,6,0,0,0,0
171469,2023-01-20 11:17:20.759970,676094349,0,0,4,4,6,0,0,0,0
171505,2023-01-20 11:17:20.859972,676194339,0,0,4,4,6,0,0,0,0
171537,2023-01-20 11:17:20.960007,676294373,0,0,4,4,6,0,0,0,0
171570,2023-01-20 11:17:21.059981,676394362,0,0,4,4,6,0,0,0,0
171600,2023-01-20 11:17:21.159947,676494354,0,0,4,4,6,0,0,0,0
171633,2023-01-20 11:17:21.259949,676594352,0,0,4,4,6,0,0,0,0
171663,2023-01-20 11:17:21.359978,676694357,0,0,4,4,6,0,0,0,0
171700,2023-01-20 11:17:21.459972,676794360,0,0,4,4,6,0,0,0,0
171731,2023-01-20 11:17:21.559974,676894392,0,0,4,4,6,0,0,0,0
171764,2023-01-20 11:17:21.659949,676994375,0,0,4,4,6,0,0,0,0
171794,2023-01-20 11:17:21.759935,677094355,0,0,4,4,6,0,0,0,0
171831,2023-01-20 11:17:21.859960,677194364,0,0,4,4,6,0,0,0,0
171863,2023-01-20 11:17:21.959993,677294375,0,0,4,4,6,0,0,0,0
171896,2023-01-20 11:17:22.059978,677394349,0,0,4,4,6,0,0,0,0
171926,2023-01-20 11:17:22.159984,677494351,0,0,4,4,6,0,0,0,0
171960,2023-01-20 11:17:22.260043,677594410,0,0,4,4,6,0,0,0,0
171990,2023-01-20 11:17:22.359994,677694363,0,0,4,4,6,0,0,0,0
172027,2023-01-20 11:17:22.459991,677794380,0,0,4,4,6,0,0,0,0
172058,2023-01-20 11:17:22.559931,677894351,0,0,4,4,6,0,0,0,0
172092,2023-01-20 11:17:22.659963,677994380,0,0,4,4,6,0,0,0,0
172122,2023-01-20 11:17:22.759983,678094376,0,0,4,4,6,0,0,0,0
172158,2023-01-20 11:17:22.860041,678194417,0,0,4,4,6,0,0,0,0
172191,2023-01-20 11:17:22.960027,678294391,0,0,4,4,6,0,0,0,0
172224,2023-01-20 11:17:23.059988,678394355,0,0,4,4,6,0,0,0,0
172254,2023-01-20 11:17:23.159991,678494368,0,0,4,4,6,0,0,0,0
172288,2023-01-20 11:17:23.259992,678594372,0,0,4,4,6,0,0,0,0
172318,2023-01-20 11:17:23.359996,678694374,0,0,4,4,6,0,0,0,0
172355,2023-01-20 11:17:23.459977,678794372,0,0,4,4,6,0,0,0,0
172386,2023-01-20 11:17:23.559987,678894412,0,0,4,4,6,0,0,0,0
172419,2023-01-20 11:17:23.659945,678994380,0,0,4,4,6,0,0,0,0
172449,2023-01-20 11:17:23.759939,679094372,0,0,4,4,6,0,0,0,0
172484,2023-01-20 11:17:23.859940,679194359,0,0,4,4,6,0,0,0,0
172516,2023-01-20 11:17:23.959991,679294389,0,0,4,4,6,0,0,0,0
172549,2023-01-20 11:17:24.059981,679394369,0,0,4,4,6,0,0,0,0
172579,2023-01-20 11:17:24.160019,679494406,0,0,4,4,6,0,0,0,0
172613,2023-01-20 11:17:24.259969,679594367,0,0,4,4,6,0,0,0,0
172643,2023-01-20 11:17:24.359946,679694363,0,0,4,4,6,0,0,0,0
172680,2023-01-20 11:17:24.459942,679794368,0,0,4,4,6,0,0,0,0
172710,2023-01-20 11:17:24.559931,679894359,0,0,4,4,6,0,0,0,0
172743,2023-01-20 11:17:24.659969,679994382,0,0,4,4,6,0,0,0,0
172773,2023-01-20 11:17:24.759981,680094367,0,0,4,4,6,0,0,0,0
172809,2023-01-20 11:17:24.860135,680194505,0,0,4,4,6,0,0,0,0
172841,2023-01-20 11:17:24.960009,680294370,0,0,4,4,6,0,0,0,0
172874,2023-01-20 11:17:25.059993,680394353,0,0,4,4,6,0,0,0,0
172904,2023-01-20 11:17:25.159999,680494364,0,0,4,4,6,0,0,0,0
172937,2023-01-20 11:17:25.260006,680594367,0,0,4,4,6,0,0,0,0
172967,2023-01-20 11:17:25.360033,680694384,0,0,4,4,6,0,0,0,0
173004,2023-01-20 11:17:25.460049,680794420,0,0,4,4,6,0,0,0,0
173038,2023-01-20 11:17:25.559951,680894363,0,0,4,4,6,0,0,0,0
173071,2023-01-20 11:17:25.654568,680994373,0,0,4,4,6,0,0,0,0
173100,2023-01-20 11:17:25.745584,681094357,0,0,4,4,6,0,0,0,0
173135,2023-01-20 11:17:25.844645,681194365,0,0,4,4,6,0,0,0,0
173167,2023-01-20 11:17:25.955637,681294382,0,0,4,4,6,0,0,0,0
173200,2023-01-20 11:17:26.059996,681394363,0,0,4,4,6,0,0,0,0
173233,2023-01-20 11:17:26.160018,681494399,0,0,4,4,6,0,0,0,0
173266,2023-01-20 11:17:26.254531,681594355,0,0,4,4,6,0,0,0,0
173296,2023-01-20 11:17:26.345480,681694372,0,0,4,4,6,0,0,0,0
173333,2023-01-20 11:17:26.444472,681794368,0,0,4,4,6,0,0,0,0
173364,2023-01-20 11:17:26.555530,681894358,0,0,4,4,6,0,0,0,0
173397,2023-01-20 11:17:26.654598,681994383,0,0,4,4,6,0,0,0,0
173427,2023-01-20 11:17:26.745633,682094404,0,0,4,4,6,0,0,0,0
173462,2023-01-20 11:17:26.840356,682194530,0,0,4,4,6,0,0,0,0
173494,2023-01-20 11:17:26.940111,682294375,0,0,4,4,6,0,0,0,0
173527,2023-01-20 11:17:27.040043,682394366,0,0,4,4,6,0,0,0,0
173557,2023-01-20 11:17:27.140026,682494363,0,0,4,4,6,0,0,0,0
173590,2023-01-20 11:17:27.240020,682594366,0,0,4,4,6,0,0,0,0
173620,2023-01-20 11:17:27.340033,682694381,0,0,4,4,6,0,0,0,0
173657,2023-01-20 11:17:27.440060,682794423,0,0,4,4,6,0,0,0,0
173688,2023-01-20 11:17:27.539968,682894367,0,0,4,4,6,0,0,0,0
173721,2023-01-20 11:17:27.639977,682994395,0,0,4,4,6,0,0,0,0
173751,2023-01-20 11:17:27.739950,683094365,0,0,4,4,6,0,0,0,0
173786,2023-01-20 11:17:27.839992,683194391,0,0,4,4,6,0,0,0,0
173818,2023-01-20 11:17:27.940027,683294393,0,0,4,4,6,0,0,0,0
173852,2023-01-20 11:17:28.040110,683394426,0,0,4,4,6,0,0,0,0
173882,2023-01-20 11:17:28.140130,683494368,0,0,4,4,6,0,0,0,0
173915,2023-01-20 11:17:28.240136,683594361,0,0,4,4,6,0,0,0,0
173945,2023-01-20 11:17:28.340090,683694397,0,0,4,4,6,0,0,0,0
173982,2023-01-20 11:17:28.440053,683794422,0,0,4,4,6,0,0,0,0
174013,2023-01-20 11:17:28.539969,683894367,0,0,4,4,6,0,0,0,0
174046,2023-01-20 11:17:28.639980,683994385,0,0,4,4,6,0,0,0,0
174076,2023-01-20 11:17:28.740029,684094410,0,0,4,4,6,0,0,0,0
174112,2023-01-20 11:17:28.839977,684194347,0,0,4,4,6,0,0,0,0
174144,2023-01-20 11:17:28.940005,684294382,0,0,4,4,6,0,0,0,0
174177,2023-01-20 11:17:29.039984,684394372,0,0,4,4,6,0,0,0,0
174207,2023-01-20 11:17:29.139960,684494366,0,0,4,4,6,0,0,0,0
174240,2023-01-20 11:17:29.239973,684594384,0,0,4,4,6,0,0,0,0
174270,2023-01-20 11:17:29.340018,684694413,0,0,4,4,6,0,0,0,0
174307,2023-01-20 11:17:29.439981,684794374,0,0,4,4,6,0,0,0,0
174338,2023-01-20 11:17:29.539943,684894355,0,0,4,4,6,0,0,0,0
174371,2023-01-20 11:17:29.639953,684994373,0,0,4,4,6,0,0,0,0
174406,2023-01-20 11:17:29.739972,685094385,0,0,4,4,6,0,0,0,0
174441,2023-01-20 11:17:29.839969,685194371,0,0,4,4,6,0,0,0,0
174473,2023-01-20 11:17:29.940006,685294391,0,0,4,4,6,0,0,0,0
174506,2023-01-20 11:17:30.040026,685394399,0,0,4,4,6,0,0,0,0
174536,2023-01-20 11:17:30.139990,685494357,0,0,4,4,6,0,0,0,0
174569,2023-01-20 11:17:30.239981,685594359,0,0,4,4,6,0,0,0,0
174599,2023-01-20 11:17:30.339961,685694375,0,0,4,4,6,0,0,0,0
174636,2023-01-20 11:17:30.439955,685794387,0,0,4,4,6,0,0,0,0
174669,2023-01-20 11:17:30.539951,685894373,0,0,4,4,6,0,0,0,0
174702,2023-01-20 11:17:30.640026,685994433,0,0,4,4,6,0,0,0,0
174732,2023-01-20 11:17:30.739975,686094359,0,0,4,4,6,0,0,0,0
174767,2023-01-20 11:17:30.839996,686194369,0,0,4,4,6,0,0,0,0
174799,2023-01-20 11:17:30.940000,686294379,0,0,4,4,6,0,0,0,0
174832,2023-01-20 11:17:31.039979,686394359,0,0,4,4,6,0,0,0,0
174863,2023-01-20 11:17:31.139991,686494364,0,0,4,4,6,0,0,0,0
174896,2023-01-20 11:17:31.240001,686594374,0,0,4,4,6,0,0,0,0
174926,2023-01-20 11:17:31.340036,686694418,0,0,4,4,6,0,0,0,0
174963,2023-01-20 11:17:31.439992,686794384,0,0,4,4,6,0,0,0,0
174993,2023-01-20 11:17:31.539954,686894358,0,0,4,4,6,0,0,0,0
175026,2023-01-20 11:17:31.639974,686994377,0,0,4,4,6,0,0,0,0
175056,2023-01-20 11:17:31.739990,687094372,0,0,4,4,6,0,0,0,0
175092,2023-01-20 11:17:31.839994,687194365,0,0,4,4,6,0,0,0,0
175124,2023-01-20 11:17:31.940049,687294424,0,0,4,4,6,0,0,0,0
175157,2023-01-20 11:17:32.039994,687394369,0,0,4,4,6,0,0,0,0
175187,2023-01-20 11:17:32.140009,687494376,0,0,4,4,6,0,0,0,0
175220,2023-01-20 11:17:32.239992,687594369,0,0,4,4,6,0,0,0,0
175250,2023-01-20 11:17:32.339960,687694374,0,0,4,4,6,0,0,0,0
175287,2023-01-20 11:17:32.439959,687794390,0,0,4,4,6,0,0,0,0
175363,2023-01-20 11:17:32.539958,687894373,0,0,4,4,6,0,0,0,0
175396,2023-01-20 11:17:32.640023,687994421,0,0,4,4,6,0,0,0,0
175426,2023-01-20 11:17:32.739991,688094369,0,0,4,4,6,0,0,0,0
175462,2023-01-20 11:17:32.840044,688194421,0,0,4,4,6,0,0,0,0
175494,2023-01-20 11:17:32.939977,688294381,0,0,4,4,6,0,0,0,0
175528,2023-01-20 11:17:33.039954,688394360,0,0,4,4,6,0,0,0,0
175560,2023-01-20 11:17:33.139992,688494364,0,0,4,4,6,0,0,0,0
175593,2023-01-20 11:17:33.240043,688594400,0,0,4,4,6,0,0,0,0
175623,2023-01-20 11:17:33.340013,688694383,0,0,4,4,6,0,0,0,0
175660,2023-01-20 11:17:33.440010,688794395,0,0,4,4,6,0,0,0,0
175691,2023-01-20 11:17:33.539971,688894373,0,0,4,4,6,0,0,0,0
175724,2023-01-20 11:17:33.639955,688994355,0,0,4,4,6,0,0,0,0
175754,2023-01-20 11:17:33.739994,689094363,0,0,4,4,6,0,0,0,0
175790,2023-01-20 11:17:33.840013,689194369,0,0,4,4,6,0,0,0,0
175822,2023-01-20 11:17:33.940068,689294435,0,0,4,4,6,0,0,0,0
175855,2023-01-20 11:17:34.039976,689394351,0,0,4,4,6,0,0,0,0
175886,2023-01-20 11:17:34.139994,689494370,0,0,4,4,6,0,0,0,0
175919,2023-01-20 11:17:34.239992,689594367,0,0,4,4,6,0,0,0,0
175949,2023-01-20 11:17:34.340016,689694387,0,0,4,4,6,0,0,0,0
175986,2023-01-20 11:17:34.440011,689794383,0,0,4,4,6,0,0,0,0
176017,2023-01-20 11:17:34.539987,689894368,0,0,4,4,6,0,0,0,0
176050,2023-01-20 11:17:34.640008,689994386,0,0,4,4,6,0,0,0,0
176080,2023-01-20 11:17:34.740033,690094392,0,0,4,4,6,0,0,0,0
176116,2023-01-20 11:17:34.840052,690194415,0,0,4,4,6,0,0,0,0
176148,2023-01-20 11:17:34.939973,690294377,0,0,4,4,6,0,0,0,0
176181,2023-01-20 11:17:35.039957,690394369,0,0,4,4,6,0,0,0,0
176213,2023-01-20 11:17:35.140006,690494374,0,0,4,4,6,0,0,0,0
176246,2023-01-20 11:17:35.236463,690594415,0,0,4,4,6,0,0,0,0
176276,2023-01-20 11:17:35.327428,690694386,0,0,4,4,6,0,0,0,0
176313,2023-01-20 11:17:35.422452,690794384,0,0,4,4,6,0,0,0,0
176346,2023-01-20 11:17:35.533345,690894359,0,0,4,4,6,0,0,0,0
176379,2023-01-20 11:17:35.636363,690994397,0,0,4,4,6,0,0,0,0
176409,2023-01-20 11:17:35.727369,691094370,0,0,4,4,6,0,0,0,0
176445,2023-01-20 11:17:35.822425,691194366,0,0,4,4,6,0,0,0,0
176477,2023-01-20 11:17:35.933456,691294419,0,0,4,4,6,0,0,0,0
176510,2023-01-20 11:17:36.036376,691394367,0,0,4,4,6,0,0,0,0
176541,2023-01-20 11:17:36.127345,691494359,0,0,4,4,6,0,0,0,0
176574,2023-01-20 11:17:36.220128,691594368,0,0,4,4,6,0,0,0,0
176604,2023-01-20 11:17:36.320052,691694392,0,0,4,4,6,0,0,0,0
176641,2023-01-20 11:17:36.419981,691794393,0,0,4,4,6,0,0,0,0
176672,2023-01-20 11:17:36.520048,691894422,0,0,4,4,6,0,0,0,0
176705,2023-01-20 11:17:36.620041,691994385,0,0,4,4,6,0,0,0,0
176735,2023-01-20 11:17:36.720016,692094366,0,0,4,4,6,0,0,0,0
176771,2023-01-20 11:17:36.820059,692194414,0,0,4,4,6,0,0,0,0
176803,2023-01-20 11:17:36.920022,692294385,0,0,4,4,6,0,0,0,0
176836,2023-01-20 11:17:37.020018,692394382,0,0,4,4,6,0,0,0,0
176867,2023-01-20 11:17:37.120013,692494360,0,0,4,4,6,0,0,0,0
176900,2023-01-20 11:17:37.220073,692594410,0,0,4,4,6,0,0,0,0
176931,2023-01-20 11:17:37.320032,692694390,0,0,4,4,6,0,0,0,0
176968,2023-01-20 11:17:37.420005,692794383,0,0,4,4,6,0,0,0,0
176999,2023-01-20 11:17:37.519977,692894375,0,0,4,4,6,0,0,0,0
177032,2023-01-20 11:17:37.619983,692994392,0,0,4,4,6,0,0,0,0
177062,2023-01-20 11:17:37.719997,693094379,0,0,4,4,6,0,0,0,0
177098,2023-01-20 11:17:37.820042,693194405,0,0,4,4,6,0,0,0,0
177129,2023-01-20 11:17:37.920019,693294389,0,0,4,4,6,0,0,0,0
177162,2023-01-20 11:17:38.019982,693394356,0,0,4,4,6,0,0,0,0
