LineNo,UTC_Approx,TimeUS,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
139219,2023-01-20 11:15:43.061715,578196071,0,0.13,0.02,0.12,0.29,0,0.007986172,3.144728,-0.9072883,0,48,107327,0,0
139253,2023-01-20 11:15:43.161699,578296069,0,0.13,0.02,0.11,0.16,0,0.00802549,3.144728,-0.9072883,0,48,107327,0,0
139285,2023-01-20 11:15:43.261700,578396071,0,0.09,0.02,0.12,0.19,0,0.007920747,3.144728,-0.9072883,0,48,107327,0,0
139317,2023-01-20 11:15:43.361707,578496070,0,0.09,0.02,0.09,0.09,0,0.007921714,3.144728,-0.9072883,0,48,107327,0,0
139351,2023-01-20 11:15:43.461675,578596066,0,0.09,0.02,0.08,0.26,0,0.007826873,3.144728,-0.9072883,0,48,107327,0,0
139382,2023-01-20 11:15:43.561631,578696071,0,0.09,0.02,0.09,0.41,0,0.007860427,3.144728,-0.9072883,0,48,107327,0,0
139416,2023-01-20 11:15:43.661639,578796072,0,0.11,0.02,0.06,0.39,0,0.007805445,3.144728,-0.9072883,0,48,107327,0,0
139448,2023-01-20 11:15:43.761676,578896066,0,0.11,0.02,0.05,0.24,0,0.007853357,3.144728,-0.9072883,0,48,107327,0,0
139480,2023-01-20 11:15:43.861710,578996083,0,0.2,0.02,0.05,0.3,0,0.007784833,3.144728,-0.9072883,0,48,107327,0,0
139513,2023-01-20 11:15:43.961722,579096094,0,0.2,0.02,0.05,0.35,0,0.007845952,3.144728,-0.9072883,0,48,107327,0,0
139545,2023-01-20 11:15:44.061685,579196070,0,0.12,0.01,0.04,0.4,0,0.007802457,3.144728,-0.9072883,0,48,107327,0,0
139579,2023-01-20 11:15:44.161678,579296083,0,0.12,0.01,0.02,0.24,0,0.007877868,3.144728,-0.9072883,0,48,107327,0,0
139611,2023-01-20 11:15:44.261677,579396078,0,0.19,0.01,0.03,0.33,0,0.007816632,3.144728,-0.9072883,0,48,107327,0,0
139643,2023-01-20 11:15:44.361696,579496077,0,0.19,0.01,0.03,0.32,0,0.007878949,3.144728,-0.9072883,0,48,107327,0,0
139677,2023-01-20 11:15:44.461686,579596075,0,0.21,0.01,0.02,0.33,0,0.007812497,3.144728,-0.9072883,0,48,107327,0,0
139708,2023-01-20 11:15:44.561656,579696070,0,0.21,0.01,0.03,0.31,0,0.007879662,3.144728,-0.9072883,0,48,107327,0,0
