LineNo,UTC_Approx,TimeUS,RDes,R,ROut,PDes,P,POut,YDes,Y,YOut,ADes,A,AOut
151321,2023-01-20 11:16:19.682583,614896821,5.133662,9.199719,-0.0310408,5.553678,-2.809379,-0.1541844,-3.102681,-3.80437,-0.007427813,-48.11745,-14.99596,0.3588398
151351,2023-01-20 11:16:19.782651,614996875,-0.1441205,10.99929,-0.054068,4.538864,4.598447,-0.1982273,-2.319279,0.5166508,-0.008276717,-38.05877,6.151295,0.3667329
151386,2023-01-20 11:16:19.882622,615096843,-4.435364,1.000714,-0.03648993,8.767661,10.2764,-0.2196707,-1.321197,-0.441376,-0.005943465,-41.14713,20.10727,0.3520541
151418,2023-01-20 11:16:19.982612,615196832,-1.730813,-0.2289112,-0.02400029,3.715185,5.816983,-0.2037966,-0.9413158,0.4537467,-0.00550318,-31.99862,-39.87122,0.3565261
151454,2023-01-20 11:16:20.082553,615296830,1.907451,-3.416898,0.01549263,7.605443,-0.5578536,-0.1498927,-1.630406,0.1068475,-0.009126204,-15.11083,-13.35325,0.3657459
151484,2023-01-20 11:16:20.182613,615396960,3.420599,3.136826,-0.02054619,5.389623,0.3326218,-0.1490349,-1.871409,-2.531274,-0.009177186,-14.83836,18.0275,0.3557742
151517,2023-01-20 11:16:20.282449,615496808,-1.041857,6.305892,-0.04944035,1.632943,1.002933,-0.1781389,-0.9088369,-1.581929,-0.005525568,-15.18998,5.350399,0.3523393
151550,2023-01-20 11:16:20.382590,615596950,0.2899933,-7.027469,0.05895026,0.6830932,-0.7347998,-0.1888583,-0.4717936,-0.9123951,-0.003178656,-6.722319,9.695339,0.3609611
151583,2023-01-20 11:16:20.482506,615696852,-1.393258,-5.485598,0.03940926,1.681765,6.455354,-0.2417592,0.1081121,-0.8793492,-0.003028747,-8.150164,3.68042,0.350907
151617,2023-01-20 11:16:20.582623,615796952,-1.642464,-0.7034888,-0.01249952,-4.666441,0.6946073,-0.2204519,0.06308968,1.327559,-0.003441156,6.84985,-46.0783,0.3674101
151651,2023-01-20 11:16:20.682479,615896818,2.603897,-2.810297,0.01325066,3.318651,0.3951899,-0.1801437,-0.4243839,1.747958,-0.005804114,14.23336,-0.587368,0.3653278
151681,2023-01-20 11:16:20.782586,615996941,2.907085,2.620928,-0.006372923,2.773533,-1.191068,-0.1452722,-1.332691,1.623119,-0.01030066,11.81038,14.69898,0.36228
151716,2023-01-20 11:16:20.882450,616096807,-0.8847105,1.528316,-0.004428341,-2.038379,-2.77113,-0.1747137,-2.049722,1.192524,-0.01389449,8.427647,3.435898,0.3579873
151746,2023-01-20 11:16:20.982590,616196945,-1.126695,-3.77258,0.004641123,-2.673404,1.725404,-0.2368368,-2.653556,1.674765,-0.01551743,10.77063,-8.788872,0.3618089
151782,2023-01-20 11:16:21.082568,616296933,2.010595,-2.288969,0.0005777115,0.8008598,0.4907869,-0.203115,-2.734168,1.115242,-0.01257981,16.02432,28.22666,0.3673752
151812,2023-01-20 11:16:21.182591,616396969,3.445367,10.26213,-0.05282518,-1.821425,-4.327178,-0.143073,-2.575553,-1.117553,-0.01078008,12.60569,1.308823,0.3641171
151845,2023-01-20 11:16:21.282446,616496816,5.258298,9.823762,-0.05820871,-0.5849323,-5.016742,-0.1555095,-3.001147,-1.067936,-0.01134119,11.82253,18.43929,0.366098
151878,2023-01-20 11:16:21.382519,616596877,2.271361,7.141557,-0.03183512,-1.59031,4.029118,-0.2285332,-2.682102,-0.02279327,-0.01185375,11.19348,2.851963,0.3651957
151911,2023-01-20 11:16:21.482416,616696806,3.260821,1.109803,-0.005922425,2.150112,3.407974,-0.2223992,-3.203679,0.6951716,-0.01488492,19.95275,13.80978,0.3782532
151944,2023-01-20 11:16:21.582416,616796848,0.8469239,4.414161,-0.02164624,0.01281475,-1.290162,-0.1641861,-3.097192,-1.305807,-0.01517854,11.92367,8.442402,0.3686542
151978,2023-01-20 11:16:21.682392,616896814,2.076297,1.050139,0.01144883,1.707175,5.895033,-0.2211647,-3.667442,-0.5396112,-0.01570398,0.771699,25.15421,0.3624141
152008,2023-01-20 11:16:21.782541,616996943,0.6196805,-0.6300125,0.01586063,1.661601,10.13804,-0.2685637,-3.290028,-0.9850412,-0.01367511,-8.861672,10.16521,0.3555941
152044,2023-01-20 11:16:21.882442,617096822,-0.8934574,2.368174,-0.03061061,1.394151,0.3717353,-0.2020783,-2.327491,-1.233708,-0.01110814,-11.35932,-14.10065,0.3576411
152074,2023-01-20 11:16:21.982442,617196801,-1.932756,1.351194,-0.02492897,0.7560483,-4.667929,-0.1441549,-1.499776,-1.927217,-0.008416446,-14.54451,-27.20242,0.351926
152110,2023-01-20 11:16:22.082476,617296841,-1.358333,2.623695,-0.04166375,1.629153,-1.472113,-0.1690307,-1.470532,-0.5409133,-0.008432629,-11.03865,13.58805,0.3558213
152140,2023-01-20 11:16:22.182447,617396824,-1.346272,1.013433,-0.03070744,-1.646379,-2.645575,-0.1774004,-1.138438,-2.204528,-0.007387061,-11.39409,0.3566742,0.3528368
152173,2023-01-20 11:16:22.282446,617496815,-2.288574,-2.935314,0.01072217,2.032057,2.648994,-0.2145865,-0.2803749,0.3187625,-0.005343082,-5.009997,-31.31542,0.3585278
152205,2023-01-20 11:16:22.382519,617596875,0.03187756,-6.197505,0.02379839,1.964904,6.399479,-0.2360643,-0.6261189,1.805541,-0.006921155,17.77835,-18.47696,0.3822418
152239,2023-01-20 11:16:22.482463,617696849,-4.994853,-0.6861086,-0.01742953,-0.6430871,10.99248,-0.2609887,0.02160864,2.049749,-0.00724054,30.72728,61.19308,0.3915239
152271,2023-01-20 11:16:22.582402,617796826,-3.884518,-2.693136,-0.01837711,-4.298014,-6.508657,-0.1233709,-0.2624965,-0.4323014,-0.007515699,11.29246,7.816792,0.3645323
152305,2023-01-20 11:16:22.682424,617896825,-3.505169,-7.802598,0.03613128,-5.036159,-3.89274,-0.2094315,-0.3730522,2.08582,-0.008404433,14.78714,-0.8431435,0.3765253
152335,2023-01-20 11:16:22.782444,617996809,-0.8512865,-4.288554,0.005628789,-5.212768,-2.419238,-0.204873,-1.179726,2.439449,-0.01101141,20.03244,17.49573,0.3843973
152370,2023-01-20 11:16:22.882456,618096813,0.6782687,1.349227,-0.02291635,-0.7598781,-5.473289,-0.1475127,-1.77411,-1.095305,-0.01317036,13.6078,4.152489,0.3795722
152401,2023-01-20 11:16:22.982487,618196843,4.852763,-1.849432,0.02781899,-0.6498283,5.641203,-0.2513449,-2.63505,-0.5343438,-0.01407035,14.86847,-10.99005,0.3866023
152436,2023-01-20 11:16:23.082559,618296926,12.0574,-1.626386,0.03859199,1.585623,5.13236,-0.2278696,-3.982001,0.2962918,-0.01547314,9.439158,8.413887,0.3847182
152466,2023-01-20 11:16:23.182542,618396922,9.74512,9.502011,-0.004226385,1.209764,-10.58294,-0.08308053,-3.438224,-2.264213,-0.01383701,-2.238919,0.0784874,0.3782907
152499,2023-01-20 11:16:23.282453,618496826,8.912792,7.769896,0.007261178,2.526365,5.386328,-0.2024117,-3.324106,-0.2797053,-0.01261379,-1.714175,-2.227497,0.3849249
152531,2023-01-20 11:16:23.382448,618596811,8.016647,4.021511,0.03089143,2.030749,11.19678,-0.2566652,-2.991127,-0.08194227,-0.01228339,-19.07582,51.5398,0.3659557
152565,2023-01-20 11:16:23.482416,618696810,6.819168,6.77007,-0.005884311,4.793087,3.093597,-0.2063357,-2.662978,-1.096417,-0.01139057,-30.41602,-54.67138,0.3576212
152597,2023-01-20 11:16:23.582392,618796825,3.822703,8.471238,-0.03776725,1.172449,-1.913862,-0.1552671,-2.276232,-1.980438,-0.01150652,-26.56402,-26.7251,0.3654293
152632,2023-01-20 11:16:23.682416,618896840,0.325022,4.648699,-0.01979193,2.097699,-8.944472,-0.1253404,-1.929714,-1.422454,-0.0127134,-20.23132,-51.54781,0.3684763
152662,2023-01-20 11:16:23.782439,618996843,-0.7311785,4.04617,-0.01002423,0.1995542,-4.568955,-0.1581593,-2.198019,0.5908556,-0.01418152,-5.143681,-48.9007,0.3789344
152697,2023-01-20 11:16:23.882443,619096825,1.631902,-7.974301,0.07690883,2.974131,6.199834,-0.2141804,-2.975063,1.26698,-0.01641125,10.71532,11.62729,0.3912078
152728,2023-01-20 11:16:23.982452,619196813,0.9738473,-3.166461,0.03381468,-0.8936587,2.010958,-0.1727434,-2.903751,-1.011351,-0.01618439,2.649882,16.76588,0.3781719
152763,2023-01-20 11:16:24.082448,619296808,6.14598,3.339317,-0.002402774,1.286506,0.175833,-0.1956855,-3.835551,-1.38766,-0.01631146,-8.682261,1.618862,0.3698498
152793,2023-01-20 11:16:24.182448,619396811,2.37503,6.819316,-0.01724233,-0.2329152,4.656296,-0.2296786,-3.180252,-0.9640335,-0.01449768,-3.810152,15.09409,0.3781418
152826,2023-01-20 11:16:24.282440,619496820,0.4581926,3.094699,-0.02061482,0.7258068,4.995113,-0.2229464,-2.614572,-0.1779196,-0.01277212,-9.542368,-6.006432,0.3684675
152858,2023-01-20 11:16:24.382447,619596845,-1.630698,1.282945,-0.006171273,-0.6625889,-7.294084,-0.1287874,-2.036699,0.4489903,-0.01270714,-6.322344,-11.70321,0.3740102
152892,2023-01-20 11:16:24.482405,619696812,-0.744378,1.38303,-0.004658496,0.9567143,-5.626523,-0.1300885,-2.097158,0.1734079,-0.01222077,-1.257785,-2.473545,0.3786574
152924,2023-01-20 11:16:24.582418,619796832,0.555324,-5.969344,0.03983825,-3.2476,3.08774,-0.222992,-2.56802,1.995809,-0.01529173,12.10899,-4.775715,0.389332
152958,2023-01-20 11:16:24.682420,619896813,-1.09435,1.763996,-0.01933015,1.522851,2.809281,-0.2144182,-2.654813,1.356596,-0.01797782,17.21026,27.16131,0.3887204
152988,2023-01-20 11:16:24.782458,619996823,-1.304454,-3.129604,0.009210398,-3.586303,1.894464,-0.2081174,-3.389468,0.9344432,-0.01980157,4.929818,21.69886,0.3747213
153023,2023-01-20 11:16:24.882459,620096821,-1.105989,-4.852807,0.0297186,-1.85554,-4.181095,-0.1827658,-4.053174,2.016305,-0.02224866,3.905661,-1.453209,0.3780748
153054,2023-01-20 11:16:24.982508,620196873,-3.4627,-1.211046,0.008539808,-2.814229,-7.415001,-0.1316488,-4.079954,0.6671239,-0.02301981,5.922994,-8.843899,0.3841607
153089,2023-01-20 11:16:25.082562,620296932,-0.4924463,-3.611865,0.02577471,2.049851,1.785047,-0.1872943,-4.89986,1.50944,-0.0232403,-5.55593,23.2399,0.3726136
153119,2023-01-20 11:16:25.182458,620396834,-0.3875129,1.403092,-0.007849909,-1.870949,6.977092,-0.2490991,-4.787776,-0.2118744,-0.02205893,-4.278369,-0.05512238,0.3802131
153152,2023-01-20 11:16:25.282452,620496819,-0.7180605,4.706554,-0.03902226,1.447164,-3.763455,-0.1623092,-3.979682,-2.946907,-0.01869319,-5.886282,1.790714,0.3786648
153184,2023-01-20 11:16:25.382467,620596823,-0.1815006,-5.651541,0.02767367,-1.683586,1.211012,-0.205477,-3.934031,-1.329679,-0.01890434,-13.54901,-12.82387,0.3715955
153218,2023-01-20 11:16:25.482414,620696797,2.639027,-8.055924,0.07521248,2.575248,3.292072,-0.2108923,-3.699528,-1.238524,-0.01634864,-12.93438,-43.98727,0.3741933
153252,2023-01-20 11:16:25.582458,620796876,2.108559,-2.892364,0.04169657,0.009865461,1.283149,-0.1950617,-2.571449,-0.6076045,-0.01235263,-4.52344,-7.302856,0.3848792
153286,2023-01-20 11:16:25.682458,620896849,-0.6201319,1.424021,-0.01933747,0.9138741,-8.577544,-0.1104461,-1.820708,-1.518339,-0.01213699,-13.18577,5.810356,0.3754048
153316,2023-01-20 11:16:25.782461,620996811,0.4779352,2.014712,-0.01414706,-5.497815,2.733114,-0.235972,-1.894484,0.525169,-0.0125392,-12.54349,-19.07873,0.3805852
153352,2023-01-20 11:16:25.882423,621096773,3.252582,0.01593098,0.008329595,1.62271,4.218882,-0.2383561,-2.049626,0.1499059,-0.01315736,-15.2564,17.96932,0.3761638
153383,2023-01-20 11:16:25.982454,621196812,3.134622,3.069472,0.01178627,0.4179175,2.037785,-0.1926016,-1.841974,-0.4817679,-0.01272547,-15.77452,-11.24811,0.3743977
153418,2023-01-20 11:16:26.082436,621296806,3.177726,-1.905449,0.05963551,3.410587,-7.330531,-0.1127759,-1.906067,-1.513231,-0.01264435,-20.29787,-9.640121,0.3702219
153448,2023-01-20 11:16:26.182431,621396814,1.514783,-0.9831016,0.03316329,-0.07060476,-4.672379,-0.140862,-1.448275,-2.702594,-0.01071485,-25.37522,0.7285118,0.3644768
153481,2023-01-20 11:16:26.282403,621496795,1.649488,-4.937152,0.03885299,1.224299,2.485417,-0.2150791,-1.034329,-0.953724,-0.009140309,-22.04478,-59.7887,0.3651302
153513,2023-01-20 11:16:26.382436,621596836,-0.119176,-6.519426,0.05897636,-0.9239559,7.070078,-0.2475318,-0.7824298,1.009038,-0.01078131,-13.26653,-37.07399,0.372728
153547,2023-01-20 11:16:26.482406,621696815,4.48387,-3.663136,0.04722694,3.496032,8.727498,-0.2552401,-1.657566,0.7040631,-0.01303174,-10.00879,21.45329,0.374666
153579,2023-01-20 11:16:26.582427,621796844,2.231875,4.111964,-0.0005445534,1.759135,1.627285,-0.1764669,-2.107764,0.4981393,-0.01676606,-17.4012,4.842854,0.3631852
153613,2023-01-20 11:16:26.682410,621896804,1.907066,1.432987,0.009743606,2.340162,-10.62586,-0.08849295,-2.650048,-1.483971,-0.01773228,-18.82607,9.861755,0.3639979
153643,2023-01-20 11:16:26.782447,621996812,0.7109869,1.026919,0.009936748,-1.308615,-4.250636,-0.1286829,-2.603378,-1.510097,-0.01674104,-20.61728,-20.75148,0.3594102
153678,2023-01-20 11:16:26.882430,622096808,0.4986238,-3.927586,0.04237578,3.666152,-0.5267339,-0.1818729,-2.89228,0.3388212,-0.0182053,-22.88456,30.12581,0.3559499
153710,2023-01-20 11:16:26.982446,622196846,-2.350912,-5.195112,0.05521206,-1.547204,1.042225,-0.2021205,-2.592306,-0.09056512,-0.01824162,-13.36046,-30.12037,0.3671204
153745,2023-01-20 11:16:27.082433,622296826,-3.291807,-10.9075,0.0665408,2.822956,4.783974,-0.2207858,-1.836251,-0.1951031,-0.0146005,-12.04558,21.52281,0.3618175
153775,2023-01-20 11:16:27.182447,622396827,-4.973096,-1.695968,-0.008455846,2.5458,-3.766844,-0.152215,-1.210793,1.034252,-0.01407859,-8.753189,6.93655,0.3624613
153808,2023-01-20 11:16:27.282436,622496807,-3.698268,-6.407056,0.03471125,5.016853,-5.933459,-0.1117513,-1.635222,0.07396097,-0.0163987,-0.1746067,-26.54781,0.3707202
153840,2023-01-20 11:16:27.382447,622596809,-1.988607,-3.681976,0.02658223,-0.9185659,-7.09789,-0.1134981,-2.381676,0.3160965,-0.01830024,26.72543,-39.94265,0.3976118
153874,2023-01-20 11:16:27.482429,622696814,-0.3720354,-7.60282,0.06301498,1.868005,11.16231,-0.2375162,-2.758014,0.9836769,-0.01825147,20.68699,53.53947,0.3826848
153906,2023-01-20 11:16:27.582407,622796824,0.1083038,6.42041,-0.03525477,-1.025793,-1.875127,-0.1696293,-2.530124,-2.449524,-0.01670972,-3.064389,12.29496,0.3618924
153940,2023-01-20 11:16:27.682465,622896852,-2.44109,5.255943,-0.04239064,-2.414366,-11.28774,-0.1243558,-2.165131,-1.841801,-0.01595212,-5.564857,-47.6078,0.3695852
153970,2023-01-20 11:16:27.782469,622996814,-1.619,3.309947,-0.02700186,-0.6228605,0.9628987,-0.2072519,-2.206274,1.149233,-0.01549574,4.313458,-4.485226,0.3819381
154005,2023-01-20 11:16:27.875037,623096792,0.5829722,-5.024977,0.05164344,1.383763,3.396992,-0.1974639,-2.360062,1.146282,-0.0159533,2.25507,-0.3499031,0.3781542
154037,2023-01-20 11:16:27.966046,623196796,1.225922,-4.234168,0.06092784,-2.76923,-3.680274,-0.1567544,-2.333832,-2.138181,-0.01560296,-0.4214042,-20.2178,0.3769417
154072,2023-01-20 11:16:28.062698,623296827,5.031528,-0.02811034,0.0231807,0.7025265,-4.637863,-0.1665481,-2.599862,-2.648332,-0.01380668,-6.963689,21.28706,0.3733192
154102,2023-01-20 11:16:28.162663,623396829,5.855392,5.760727,0.0003499407,0.1709241,6.191176,-0.238886,-2.598236,-1.046525,-0.01474624,-12.09646,-25.91648,0.3701157
154135,2023-01-20 11:16:28.269563,623496849,6.56264,4.686723,0.007865191,0.2512292,2.890262,-0.219619,-2.611522,-1.393054,-0.01333327,5.913915,-4.300213,0.3947795
154167,2023-01-20 11:16:28.380525,623596815,6.262432,10.45182,-0.01080558,3.705822,0.41955,-0.1468511,-2.112402,-2.225963,-0.0129167,-3.51695,24.05787,0.3795268
154201,2023-01-20 11:16:28.482433,623696812,0.1507628,0.2545493,0.03257136,3.359699,-0.6912376,-0.1627502,-1.504649,-0.2468377,-0.01302814,-20.29834,6.328487,0.3641469
154233,2023-01-20 11:16:28.582421,623796823,-1.898853,-2.998555,0.02833465,-1.966455,0.212366,-0.2009151,-1.457961,0.2237194,-0.01403427,-19.88142,-43.07184,0.3692744
154267,2023-01-20 11:16:28.675022,623896825,1.494608,-5.475449,0.0476433,5.140446,11.20539,-0.2685229,-1.796716,0.6509119,-0.01480627,-16.74178,-6.838131,0.3744713
154297,2023-01-20 11:16:28.766034,623996811,1.84725,-0.82314,0.0135297,2.329838,9.691761,-0.2434392,-1.623135,-1.026502,-0.01347347,-7.433708,-61.6024,0.3799032
154333,2023-01-20 11:16:28.862667,624096804,0.7281399,3.868995,-0.02029322,-1.039894,-5.211361,-0.1369096,-1.193596,-1.694997,-0.01267168,11.79526,-46.3953,0.3967057
154364,2023-01-20 11:16:28.962692,624196846,0.7869629,1.724768,-0.007616559,-1.777855,1.06086,-0.1777051,-0.974238,-0.3608353,-0.01157985,7.884479,26.06001,0.3855288
154399,2023-01-20 11:16:29.062667,624296829,1.968355,-1.205641,0.03163939,-2.784912,5.738018,-0.251138,-0.6936241,0.03340975,-0.009936861,7.863715,-70.12863,0.3842418
154429,2023-01-20 11:16:29.162662,624396826,2.27859,1.029452,0.02082576,-4.637035,-3.016196,-0.1757632,-0.6051084,-0.7671936,-0.01064289,19.33275,-6.912327,0.4025936
154462,2023-01-20 11:16:29.262640,624496814,2.248502,-2.328493,0.04863197,-3.22248,-1.555343,-0.1896417,-0.8373434,1.927909,-0.01171433,16.72458,0.7147789,0.3982729
154494,2023-01-20 11:16:29.362628,624596816,1.952771,8.051901,-0.02861038,-1.778625,3.000612,-0.2021112,-0.9358063,-0.09410404,-0.01314003,15.04,7.856083,0.4038723
154528,2023-01-20 11:16:29.462549,624696815,-0.6394691,-2.276413,0.03756913,-2.913846,-0.7698941,-0.200105,-1.109478,0.4415685,-0.01464297,1.362662,27.2131,0.392128
154560,2023-01-20 11:16:29.562589,624796969,-4.231751,0.1818925,-0.005511266,-1.345881,-0.8957547,-0.2054965,-1.328819,2.727013,-0.01779108,-12.85112,2.096176,0.3820115
154594,2023-01-20 11:16:29.662402,624896796,-2.654954,1.238333,-0.03322788,-0.6304004,-9.677543,-0.1218286,-2.036834,0.4936705,-0.01839354,-17.00468,-17.49258,0.3862202
154623,2023-01-20 11:16:29.762465,624996813,-1.301023,-7.337541,0.07891649,-0.8341753,4.569418,-0.2194196,-2.252668,1.354458,-0.01817128,-25.79421,13.71489,0.3806672
154658,2023-01-20 11:16:29.862472,625096817,-0.1425646,-7.317694,0.06102815,2.73925,-0.5047879,-0.1893366,-2.291251,-0.4357799,-0.01671313,-25.75093,-27.60553,0.3832315
154689,2023-01-20 11:16:29.962444,625196812,0.4863885,4.958884,-0.02227313,2.613271,-1.113774,-0.1402195,-1.856711,-2.679404,-0.01393807,-29.72211,-3.50647,0.3813597
154724,2023-01-20 11:16:30.062452,625296827,1.525513,-0.2883934,0.01487718,2.370445,5.266994,-0.2272058,-1.568276,0.4546892,-0.01216273,-35.41348,-14.3342,0.374837
154755,2023-01-20 11:16:30.162438,625396809,0.6120968,2.332588,-0.003791507,2.016303,3.302546,-0.2064671,-1.48802,0.9914744,-0.01375869,-35.12363,-12.03613,0.3746054
154788,2023-01-20 11:16:30.262464,625496850,-1.017989,-0.5874389,0.007238676,4.472893,-5.953528,-0.1212033,-0.8011795,-2.783847,-0.01235666,-38.43459,-18.75839,0.3687161
154820,2023-01-20 11:16:30.362423,625596836,-0.8997986,-8.176364,0.04712263,2.820003,-4.158152,-0.1231013,0.02674697,-2.860724,-0.00841322,-36.04447,-28.81575,0.3707761
154854,2023-01-20 11:16:30.462382,625696805,1.835395,-5.945433,0.05005656,0.5668075,-7.637618,-0.1244977,1.062868,-4.623473,-0.002021475,-24.88033,-97.32904,0.3767697
154888,2023-01-20 11:16:30.562453,625796877,3.612733,-1.66831,0.03066528,1.495588,9.328313,-0.2320944,2.405804,-4.539537,0.003984163,-18.72562,4.731274,0.3792231
154922,2023-01-20 11:16:30.662404,625896813,6.811563,-2.484246,0.05210524,2.938811,3.356868,-0.2033658,3.243517,-1.948117,0.006533534,-29.391,4.047203,0.3633365
154952,2023-01-20 11:16:30.762428,625996814,5.13983,5.517934,0.01547312,0.2347486,2.621663,-0.2021734,3.910486,-1.720643,0.006996663,-32.70248,1.418209,0.3610583
154987,2023-01-20 11:16:30.862594,626096928,3.413419,-2.42991,0.03986377,3.427345,4.052704,-0.2256395,4.462418,-0.6594812,0.006111798,-26.12091,-9.839535,0.3673166
155018,2023-01-20 11:16:30.962551,626196816,1.843786,-2.920728,0.04021925,3.416094,11.38958,-0.2396704,5.035289,-0.2070864,0.007815483,-27.33608,-10.56566,0.3609669
155053,2023-01-20 11:16:31.062548,626296831,1.118272,-3.590329,0.05000161,4.253939,2.089944,-0.1950599,5.137868,0.6222399,0.007145151,-24.48001,-1.68047,0.3604467
155083,2023-01-20 11:16:31.162471,626396824,-1.740587,-5.003274,0.05626015,3.40713,4.817859,-0.1906659,5.086553,1.454069,0.005050839,-22.77708,16.83989,0.3589592
155116,2023-01-20 11:16:31.262438,626496814,-2.545342,-1.592264,0.006782701,1.373045,2.825166,-0.2102693,4.790225,2.13067,0.003460695,-23.321,-4.678059,0.3537323
155147,2023-01-20 11:16:31.362454,626596826,-0.8024265,0.4716417,-0.005384326,-1.475379,-9.064591,-0.1268995,4.026179,1.457911,0.001425064,-23.80816,-9.558296,0.3518905
155182,2023-01-20 11:16:31.462426,626696814,-1.805175,6.863109,-0.05560155,-0.3638934,-7.528801,-0.1315131,3.881971,-0.9042998,0.0001349393,-9.608239,1.218414,0.3675381
155214,2023-01-20 11:16:31.562515,626796931,-3.465053,0.6852096,-0.0234053,1.117465,-1.742843,-0.1504975,3.618786,1.173978,-0.0007986911,-15.12988,-11.05213,0.3529711
155248,2023-01-20 11:16:31.662405,626896817,-2.575467,-0.6502442,0.01057978,0.5077367,-7.973513,-0.1254198,3.135707,-0.6429945,-0.001779291,-7.944273,-25.55113,0.3620608
155278,2023-01-20 11:16:31.762420,626996807,-1.635389,0.6368938,-0.008071013,0.09311746,-4.685019,-0.1405162,2.670491,-0.05375216,-0.002647935,-7.828651,-7.537842,0.3598567
155313,2023-01-20 11:16:31.862428,627096802,-1.005992,-0.7308127,0.007656672,1.123561,-8.473942,-0.1110914,2.0809,0.2795059,-0.004222159,-1.438151,-24.2445,0.3677773
155393,2023-01-20 11:16:31.962460,627196828,-0.6881486,-1.064082,0.02342609,-0.3502689,-0.3663395,-0.140156,1.356369,1.366666,-0.006852881,-1.659109,25.90437,0.3668101
155429,2023-01-20 11:16:32.062459,627296826,0.6981921,-4.170581,0.05801473,-0.8855757,0.3398586,-0.1959606,0.6173612,1.336977,-0.008210186,-7.571743,-34.65929,0.3583737
155459,2023-01-20 11:16:32.162560,627396927,-0.6848677,-2.750802,0.0441993,-0.317495,7.079986,-0.2507076,0.09472407,1.359508,-0.01061086,6.92631,32.82576,0.3816386
155493,2023-01-20 11:16:32.262414,627496797,-2.581499,0.4862942,0.01096279,-0.3411221,4.201861,-0.2229487,-0.6647781,3.649023,-0.01426771,12.01887,-6.833076,0.3801455
155524,2023-01-20 11:16:32.362410,627596818,-2.80192,4.507695,-0.03694959,1.519262,3.619347,-0.1793864,-1.339275,0.3181598,-0.0169634,1.955317,10.66446,0.3673515
155559,2023-01-20 11:16:32.462389,627696807,-5.188292,3.301402,-0.02331368,-0.5919986,-6.610414,-0.1274499,-2.143122,2.353836,-0.01940766,-12.9557,10.11238,0.3567746
155591,2023-01-20 11:16:32.562500,627796918,-3.983858,-2.10044,0.001610922,-3.607123,0.5936376,-0.2220237,-3.187447,1.374377,-0.02240185,-18.15594,-1.76096,0.3563857
155625,2023-01-20 11:16:32.662400,627896801,-6.088672,-0.4846944,-0.01187489,-0.5423567,0.9087284,-0.2286585,-3.305589,1.129606,-0.02331489,-2.659643,-42.8462,0.3753329
155655,2023-01-20 11:16:32.762425,627996800,-6.918495,0.8117123,-0.02639917,2.543615,4.740504,-0.2028868,-3.538621,1.597086,-0.02357943,5.014136,-0.6929398,0.3799251
155690,2023-01-20 11:16:32.862447,628096829,-5.433554,0.8381655,-0.03454425,1.822299,-5.02588,-0.1209065,-4.233275,0.3871572,-0.02467904,2.29732,10.80198,0.3766107
155721,2023-01-20 11:16:32.962389,628196799,-3.184842,-2.162931,0.02608947,0.3405268,10.28988,-0.240094,-5.183282,3.496334,-0.02788595,-8.517073,35.05955,0.3678523
155756,2023-01-20 11:16:33.062401,628296807,-4.736473,1.150801,-0.02181546,0.2698151,-3.981444,-0.1400371,-5.7851,0.3486414,-0.03124477,-26.03232,14.8428,0.3502007
155786,2023-01-20 11:16:33.162431,628396813,-7.991532,-0.4366753,-0.03351792,-2.874527,-6.320396,-0.1436909,-5.183047,-2.146378,-0.0273407,-34.70425,-12.48112,0.3454995
155819,2023-01-20 11:16:33.262432,628496807,-2.81927,1.163762,-0.04003315,-2.926159,-7.662779,-0.1523012,-4.565276,-4.094533,-0.02040627,-32.69317,-4.34227,0.3490593
155850,2023-01-20 11:16:33.362439,628596818,-1.890169,-2.61829,0.003874548,-2.374611,-2.960909,-0.1745707,-3.25864,-2.780707,-0.01491332,-33.05424,0.4004478,0.3471268
155885,2023-01-20 11:16:33.462446,628696839,1.310772,-4.015965,0.03172582,-5.115602,-1.34006,-0.2162636,-2.310212,-3.137692,-0.01077319,-11.53161,-68.89076,0.3698295
155917,2023-01-20 11:16:33.562415,628796829,2.33012,-1.973338,0.04360737,-0.5502105,4.236493,-0.2183012,-1.102125,-2.344214,-0.008101297,2.193709,-24.70856,0.3721282
155951,2023-01-20 11:16:33.662409,628896813,0.614603,-2.785755,0.04233988,1.565831,8.443873,-0.2352435,-0.1405864,-0.3109409,-0.006309075,-6.129109,28.68385,0.3598702
155981,2023-01-20 11:16:33.762430,628996806,-1.013616,2.229209,-0.007742705,0.2484395,2.82749,-0.196712,0.4489279,0.08263051,-0.00680098,-24.35145,15.77168,0.344218
156016,2023-01-20 11:16:33.862419,629096785,-1.764457,4.635753,-0.04270826,2.200207,-6.388673,-0.1482765,0.4057292,-0.1303978,-0.008185974,-27.9038,-38.38272,0.3465002
156047,2023-01-20 11:16:33.962446,629196814,-2.50607,-0.5367171,-0.0003598242,3.216586,0.3006068,-0.1674144,0.510534,0.4499292,-0.009366586,-20.29726,-37.82339,0.3559842
156082,2023-01-20 11:16:34.062456,629296822,-4.406952,-1.968774,0.01911056,2.837971,-4.614202,-0.1184042,0.5334964,-0.6869759,-0.01013006,-15.02099,-28.30801,0.3595266
156112,2023-01-20 11:16:34.162561,629396924,-4.45787,-3.582569,0.008490436,0.9101439,-6.242279,-0.1077832,0.5863299,-0.8713996,-0.009132938,-13.3195,-22.8508,0.3591647
