LineNo,UTC_Approx,TimeUS,I,Alt,Press,Temp,CRt,SMS,Offset,GndTemp,Health
108974,2023-01-20 11:14:11.462149,486396541,0,54.71818,92292.48,28.37,0.2170146,486396,0,27.36973,1
109006,2023-01-20 11:14:11.562118,486496537,0,54.67133,92293,28.37,0.2290738,486496,0,27.36973,1
109039,2023-01-20 11:14:11.662155,486596586,0,54.74849,92292.17,28.38,0.1360703,486596,0,27.36973,1
109070,2023-01-20 11:14:11.762110,486696545,0,54.75124,92292.14,28.38,0.05856037,486696,0,27.36973,1
109104,2023-01-20 11:14:11.862148,486796560,0,54.66582,92293.05,28.38,0.0809443,486796,0,27.36973,1
109136,2023-01-20 11:14:11.962173,486896547,0,54.73196,92292.34,28.39,0.0594151,486896,0,27.36973,1
109168,2023-01-20 11:14:12.062188,486996554,0,54.72093,92292.45,28.4,-0.05253077,486996,0,27.36973,1
109201,2023-01-20 11:14:12.162187,487096565,0,54.69613,92292.72,28.4,-0.05683303,487096,0,27.36973,1
109233,2023-01-20 11:14:12.262222,487196601,0,54.74849,92292.19,28.4,0.01722336,487196,0,27.36973,1
109269,2023-01-20 11:14:12.362180,487296556,0,54.72369,92292.44,28.4,0.03874779,487296,0,27.36973,1
109301,2023-01-20 11:14:12.462148,487396536,0,54.78983,92291.74,28.4,0.07147312,487396,0,27.36973,1
109332,2023-01-20 11:14:12.562109,487496520,0,54.72093,92292.45,28.4,0.1257301,487496,0,27.36973,1
109365,2023-01-20 11:14:12.662133,487596533,0,54.72369,92292.44,28.41,0.09645224,487596,0,27.36973,1
109396,2023-01-20 11:14:12.762164,487696533,0,54.73471,92292.31,28.41,-0.02325058,487696,0,27.36973,1
109430,2023-01-20 11:14:12.862172,487796539,0,54.74574,92292.22,28.41,-0.09042263,487796,0,27.36973,1
109462,2023-01-20 11:14:12.962196,487896578,0,54.67408,92292.97,28.41,-0.04908442,487896,0,27.36973,1
109494,2023-01-20 11:14:13.062158,487996545,0,54.74849,92292.16,28.42,-0.0370264,487996,0,27.36973,1
109527,2023-01-20 11:14:13.162140,488096525,0,54.6796,92292.91,28.42,-0.07664324,488096,0,27.36973,1
109559,2023-01-20 11:14:13.262178,488196558,0,54.63826,92293.34,28.43,-0.09128571,488196,0,27.36973,1
109595,2023-01-20 11:14:13.362179,488296553,0,54.5859,92293.88,28.44,-0.1722348,488296,0,27.36973,1
109627,2023-01-20 11:14:13.456589,488396565,0,54.56385,92294.13,28.45,-0.3393018,488396,0,27.36973,1
109658,2023-01-20 11:14:13.547605,488496594,0,54.64928,92293.23,28.45,-0.3849459,488496,0,27.36973,1
109692,2023-01-20 11:14:13.647017,488596548,0,54.7788,92291.88,28.46,-0.1446807,488596,0,27.36973,1
109723,2023-01-20 11:14:13.757970,488696536,0,54.61897,92293.55,28.46,0.2557636,488696,0,27.36973,1
109757,2023-01-20 11:14:13.862136,488796542,0,54.70164,92292.68,28.47,0.3969979,488796,0,27.36973,1
109789,2023-01-20 11:14:13.962128,488896525,0,54.7292,92292.38,28.48,0.1696527,488896,0,27.36973,1
109821,2023-01-20 11:14:14.062154,488996537,0,54.74574,92292.21,28.49,0.03617287,488996,0,27.36973,1
109854,2023-01-20 11:14:14.162184,489096550,0,54.79809,92291.66,28.5,0.1774049,489096,0,27.36973,1
109886,2023-01-20 11:14:14.262199,489196574,0,54.86423,92290.97,28.51,0.3194976,489196,0,27.36973,1
109922,2023-01-20 11:14:14.362143,489296544,0,54.75676,92292.09,28.52,0.3539419,489296,0,27.36973,1
109954,2023-01-20 11:14:14.462124,489396535,0,54.72369,92292.45,28.52,0.2264857,489396,0,27.36973,1
109985,2023-01-20 11:14:14.562111,489496522,0,54.77329,92291.92,28.54,-0.07836939,489496,0,27.36973,1
110019,2023-01-20 11:14:14.656542,489596531,0,54.84494,92291.17,28.54,-0.219599,489596,0,27.36973,1
110050,2023-01-20 11:14:14.747565,489696533,0,54.76502,92292.01,28.54,-0.008609295,489696,0,27.36973,1
110084,2023-01-20 11:14:14.842441,489796601,0,54.83392,92291.28,28.55,0.1903188,489796,0,27.36973,1
110116,2023-01-20 11:14:14.942383,489896590,0,54.80912,92291.55,28.56,0.1412272,489896,0,27.36973,1
110148,2023-01-20 11:14:15.042291,489996549,0,54.87526,92290.86,28.57,0.07491946,489996,0,27.36973,1
110181,2023-01-20 11:14:15.142221,490096535,0,54.82565,92291.36,28.58,0.1231527,490096,0,27.36973,1
110213,2023-01-20 11:14:15.242247,490196559,0,54.83392,92291.29,28.58,0.1369321,490196,0,27.36973,1
110249,2023-01-20 11:14:15.342333,490296565,0,54.88628,92290.73,28.59,0.06372452,490296,0,27.36973,1
110281,2023-01-20 11:14:15.442316,490396548,0,54.86974,92290.89,28.59,0.04305244,490396,0,27.36973,1
110314,2023-01-20 11:14:15.542242,490496584,0,54.88352,92290.77,28.6,0.1110911,490496,0,27.36973,1
110347,2023-01-20 11:14:15.642226,490596592,0,54.92486,92290.31,28.61,0.1438224,490596,0,27.36973,1
110378,2023-01-20 11:14:15.742281,490696552,0,54.9469,92290.1,28.62,0.1472664,490696,0,27.36973,1
110413,2023-01-20 11:14:15.842296,490796541,0,54.98273,92289.72,28.62,0.2084041,490796,0,27.36973,1
110445,2023-01-20 11:14:15.942232,490896544,0,55.04887,92289.02,28.62,0.2910721,490896,0,27.36973,1
110477,2023-01-20 11:14:16.042175,490996527,0,55.06264,92288.88,28.63,0.3573823,490996,0,27.36973,1
110510,2023-01-20 11:14:16.142213,491096568,0,55.03784,92289.13,28.64,0.3797758,491096,0,27.36973,1
110544,2023-01-20 11:14:16.242225,491196585,0,55.06816,92288.81,28.64,0.2833259,491196,0,27.36973,1
110580,2023-01-20 11:14:16.342187,491296554,0,55.10123,92288.46,28.65,0.1377881,491296,0,27.36973,1
110612,2023-01-20 11:14:16.442160,491396542,0,55.13429,92288.13,28.66,0.1214278,491396,0,27.36973,1
110643,2023-01-20 11:14:16.542121,491496529,0,55.14256,92288.05,28.67,0.2178788,491496,0,27.36973,1
110676,2023-01-20 11:14:16.642120,491596533,0,55.14807,92287.98,28.68,0.2609336,491596,0,27.36973,1
110707,2023-01-20 11:14:16.742146,491696535,0,55.13429,92288.13,28.69,0.1946211,491696,0,27.36973,1
110741,2023-01-20 11:14:16.842227,491796600,0,55.17563,92287.69,28.69,0.09644747,491796,0,27.36973,1
110773,2023-01-20 11:14:16.942180,491896548,0,55.20319,92287.41,28.69,0.07061601,491896,0,27.36973,1
110805,2023-01-20 11:14:17.042172,491996535,0,55.19768,92287.47,28.71,0.1386559,491996,0,27.36973,1
110838,2023-01-20 11:14:17.142170,492096529,0,55.28586,92286.54,28.72,0.2144408,492096,0,27.36973,1
110870,2023-01-20 11:14:17.242175,492196534,0,55.26106,92286.8,28.73,0.2592158,492196,0,27.36973,1
110906,2023-01-20 11:14:17.342181,492296544,0,55.34373,92285.92,28.74,0.3014076,492296,0,27.36973,1
110938,2023-01-20 11:14:17.442169,492396548,0,55.41538,92285.19,28.75,0.3496313,492396,0,27.36973,1
110969,2023-01-20 11:14:17.542183,492496594,0,55.40711,92285.25,28.75,0.4262769,492496,0,27.36973,1
111002,2023-01-20 11:14:17.642129,492596556,0,55.36578,92285.68,28.76,0.445224,492596,0,27.36973,1
111033,2023-01-20 11:14:17.742122,492696544,0,55.44845,92284.83,28.76,0.2807379,492696,0,27.36973,1
111067,2023-01-20 11:14:17.842139,492796546,0,55.4264,92285.06,28.77,0.1050568,492796,0,27.36973,1
111099,2023-01-20 11:14:17.942173,492896550,0,55.3272,92286.11,28.78,0.07319688,492896,0,27.36973,1
111132,2023-01-20 11:14:18.042168,492996528,0,55.41262,92285.2,28.78,-0.006024837,492996,0,27.36973,1
111165,2023-01-20 11:14:18.142211,493096572,0,55.43467,92284.97,28.79,-0.1222813,493096,0,27.36973,1
111197,2023-01-20 11:14:18.242180,493196549,0,55.43743,92284.94,28.79,-0.01636148,493196,0,27.36973,1
111233,2023-01-20 11:14:18.342154,493296542,0,55.45121,92284.79,28.8,0.1825666,493296,0,27.36973,1
111265,2023-01-20 11:14:18.442118,493396523,0,55.42916,92285.02,28.8,0.194627,493396,0,27.36973,1
111296,2023-01-20 11:14:18.542120,493496540,0,55.51183,92284.17,28.81,0.104208,493496,0,27.36973,1
111329,2023-01-20 11:14:18.642111,493596527,0,55.5201,92284.07,28.81,0.1171243,493596,0,27.36973,1
111360,2023-01-20 11:14:18.742141,493696529,0,55.54214,92283.84,28.82,0.2316558,493696,0,27.36973,1
111394,2023-01-20 11:14:18.842216,493796585,0,55.52561,92284.02,28.82,0.2833223,493796,0,27.36973,1
111426,2023-01-20 11:14:18.942166,493896529,0,55.48428,92284.44,28.83,0.1782596,493896,0,27.36973,1
111458,2023-01-20 11:14:19.042170,493996532,0,55.5201,92284.09,28.83,0.002584458,493996,0,27.36973,1
111492,2023-01-20 11:14:19.142167,494096534,0,55.58348,92283.42,28.84,-0.06803036,494096,0,27.36973,1
111524,2023-01-20 11:14:19.242170,494196538,0,55.61655,92283.05,28.85,0.07319808,494196,0,27.36973,1
111560,2023-01-20 11:14:19.342177,494296540,0,55.59175,92283.32,28.86,0.2841819,494296,0,27.36973,1
111592,2023-01-20 11:14:19.442213,494396587,0,55.61655,92283.05,28.87,0.313462,494396,0,27.36973,1
111622,2023-01-20 11:14:19.542133,494496541,0,55.70473,92282.13,28.88,0.2023733,494496,0,27.36973,1
111655,2023-01-20 11:14:19.642133,494596550,0,55.70749,92282.1,28.89,0.2101266,494596,0,27.36973,1
111687,2023-01-20 11:14:19.742153,494696545,0,55.70198,92282.17,28.89,0.3272474,494696,0,27.36973,1
111721,2023-01-20 11:14:19.842188,494796563,0,55.65237,92282.7,28.9,0.2910781,494796,0,27.36973,1
111753,2023-01-20 11:14:19.942179,494896550,0,55.66891,92282.5,28.92,0.06458998,494896,0,27.36973,1
111785,2023-01-20 11:14:20.042178,494996547,0,55.67993,92282.4,28.92,-0.1110899,494996,0,27.36973,1
111819,2023-01-20 11:14:20.142206,495096574,0,55.74332,92281.73,28.92,-0.07406116,495096,0,27.36973,1
111851,2023-01-20 11:14:20.242176,495196549,0,55.74883,92281.66,28.93,0.107646,495196,0,27.36973,1
111887,2023-01-20 11:14:20.342148,495296536,0,55.77914,92281.36,28.93,0.2609348,495296,0,27.36973,1
111919,2023-01-20 11:14:20.442122,495396524,0,55.73505,92281.83,28.95,0.2712679,495396,0,27.36973,1
111952,2023-01-20 11:14:20.542121,495496534,0,55.81221,92281.02,28.95,0.1696491,495496,0,27.36973,1
111985,2023-01-20 11:14:20.642121,495596533,0,55.77638,92281.37,28.97,0.09472847,495596,0,27.36973,1
112016,2023-01-20 11:14:20.742167,495696561,0,55.73505,92281.81,28.98,0.08353353,495696,0,27.36973,1
112050,2023-01-20 11:14:20.842160,495796549,0,55.74332,92281.73,28.99,0.007748604,495796,0,27.36973,1
112082,2023-01-20 11:14:20.942135,495896534,0,55.84252,92280.68,29,-0.09042382,495896,0,27.36973,1
112114,2023-01-20 11:14:21.042126,495996523,0,55.76536,92281.48,29,-0.004302263,495996,0,27.36973,1
112147,2023-01-20 11:14:21.142163,496096541,0,55.82874,92280.82,29.01,0.1593208,496096,0,27.36973,1
112179,2023-01-20 11:14:21.242181,496196547,0,55.81772,92280.95,29.01,0.1644838,496196,0,27.36973,1
112215,2023-01-20 11:14:21.342183,496296546,0,55.84803,92280.63,29.02,0.1067817,496296,0,27.36973,1
112247,2023-01-20 11:14:21.442216,496396592,0,55.86732,92280.44,29.02,0.1274502,496396,0,27.36973,1
112278,2023-01-20 11:14:21.542142,496496554,0,55.87008,92280.41,29.02,0.1662076,496496,0,27.36973,1
112311,2023-01-20 11:14:21.642123,496596546,0,55.94173,92279.66,29.02,0.1842952,496596,0,27.36973,1
112342,2023-01-20 11:14:21.742147,496696545,0,56.00787,92278.96,29.03,0.2454364,496696,0,27.36973,1
112376,2023-01-20 11:14:21.842186,496796565,0,56.02164,92278.8,29.03,0.3797758,496796,0,27.36973,1
112408,2023-01-20 11:14:21.942175,496896541,0,56.01062,92278.92,29.03,0.4590011,496896,0,27.36973,1
112440,2023-01-20 11:14:22.042215,496996571,0,56.05471,92278.46,29.04,0.3591061,496996,0,27.36973,1
112473,2023-01-20 11:14:22.142190,497096540,0,56.12085,92277.76,29.05,0.223906,497096,0,27.36973,1
112505,2023-01-20 11:14:22.242183,497196534,0,56.15668,92277.38,29.06,0.2600765,497196,0,27.36973,1
112542,2023-01-20 11:14:22.342188,497296549,0,56.04094,92278.61,29.06,0.3513587,497296,0,27.36973,1
112574,2023-01-20 11:14:22.442163,497396540,0,56.17597,92277.17,29.06,0.2454328,497396,0,27.36973,1
112605,2023-01-20 11:14:22.542125,497496528,0,56.13187,92277.64,29.06,0.06458639,497496,0,27.36973,1
112638,2023-01-20 11:14:22.642122,497596532,0,56.21455,92276.77,29.07,0.09386659,497596,0,27.36973,1
112669,2023-01-20 11:14:22.742184,497696576,0,56.22006,92276.72,29.07,0.2454341,497696,0,27.36973,1
112703,2023-01-20 11:14:22.842161,497796542,0,56.17872,92277.16,29.08,0.2910769,497796,0,27.36973,1
112735,2023-01-20 11:14:22.942163,497896543,0,56.22282,92276.68,29.08,0.1980686,497896,0,27.36973,1
112767,2023-01-20 11:14:23.042162,497996532,0,56.25589,92276.34,29.08,0.08267164,497996,0,27.36973,1
112800,2023-01-20 11:14:23.142191,498096538,0,56.26415,92276.25,29.09,0.0973165,498096,0,27.36973,1
112832,2023-01-20 11:14:23.238415,498196548,0,56.23108,92276.61,29.09,0.1808524,498196,0,27.36973,1
112868,2023-01-20 11:14:23.329466,498296603,0,56.26691,92276.23,29.1,0.1446783,498296,0,27.36973,1
112900,2023-01-20 11:14:23.424869,498396532,0,56.20904,92276.84,29.11,0.02583146,498396,0,27.36973,1
112931,2023-01-20 11:14:23.535804,498496545,0,56.10707,92277.9,29.12,-0.09042621,498496,0,27.36973,1
112964,2023-01-20 11:14:23.638314,498596523,0,56.06849,92278.32,29.11,-0.2893531,498596,0,27.36973,1
112995,2023-01-20 11:14:23.729351,498696561,0,56.19801,92276.96,29.12,-0.4736435,498696,0,27.36973,1
113029,2023-01-20 11:14:23.822370,498796560,0,56.24211,92276.48,29.12,-0.3022731,498796,0,27.36973,1
113061,2023-01-20 11:14:23.922368,498896535,0,56.18699,92277.07,29.12,0.1584554,498896,0,27.36973,1
113093,2023-01-20 11:14:24.022440,498996592,0,56.15392,92277.42,29.12,0.3539467,498996,0,27.36973,1
113126,2023-01-20 11:14:24.122394,499096553,0,56.14565,92277.51,29.13,0.1016235,499096,0,27.36973,1
113158,2023-01-20 11:14:24.222379,499196546,0,56.03542,92278.66,29.15,-0.213573,499196,0,27.36973,1
113242,2023-01-20 11:14:24.322374,499296552,0,56.08227,92278.16,29.15,-0.359118,499296,0,27.36973,1
113276,2023-01-20 11:14:24.422371,499396556,0,56.13187,92277.65,29.16,-0.3505051,499396,0,27.36973,1
113307,2023-01-20 11:14:24.522361,499496540,0,56.05747,92278.43,29.16,-0.1670694,499496,0,27.36973,1
113340,2023-01-20 11:14:24.622417,499596593,0,56.03267,92278.7,29.17,0.002586836,499596,0,27.36973,1
113371,2023-01-20 11:14:24.722356,499696540,0,56.06023,92278.39,29.17,-0.06888747,499696,0,27.36973,1
113406,2023-01-20 11:14:24.822340,499796531,0,56.06023,92278.39,29.17,-0.1748133,499796,0,27.36973,1
113438,2023-01-20 11:14:24.922334,499896530,0,55.93071,92279.76,29.18,-0.1326203,499896,0,27.36973,1
113470,2023-01-20 11:14:25.022304,499996523,0,55.83701,92280.76,29.18,-0.2075446,499996,0,27.36973,1
113503,2023-01-20 11:14:25.122229,500096533,0,55.97755,92279.28,29.18,-0.4719245,500096,0,27.36973,1
113535,2023-01-20 11:14:25.222192,500196548,0,56.02991,92278.71,29.18,-0.4529774,500196,0,27.36973,1
113570,2023-01-20 11:14:25.322299,500296590,0,55.96929,92279.34,29.17,0.00689268,500296,0,27.36973,1
113603,2023-01-20 11:14:25.422273,500396526,0,55.8315,92280.81,29.18,0.2781653,500396,0,27.36973,1
113636,2023-01-20 11:14:25.522217,500496530,0,55.91968,92279.86,29.18,-0.023247,500496,0,27.36973,1
113669,2023-01-20 11:14:25.622186,500596547,0,55.85355,92280.56,29.18,-0.3771949,500596,0,27.36973,1
113700,2023-01-20 11:14:25.722189,500696552,0,55.86181,92280.47,29.19,-0.3341401,500696,0,27.36973,1
113734,2023-01-20 11:14:25.822199,500796560,0,55.88662,92280.23,29.18,-0.1446795,500796,0,27.36973,1
113766,2023-01-20 11:14:25.922245,500896589,0,55.84803,92280.63,29.18,-0.05941868,500896,0,27.36973,1
113798,2023-01-20 11:14:26.022236,500996548,0,55.84803,92280.63,29.19,-0.03272176,500996,0,27.36973,1
113831,2023-01-20 11:14:26.122324,501096557,0,55.82048,92280.92,29.2,-0.05942107,501096,0,27.36973,1
113863,2023-01-20 11:14:26.222369,501196565,0,55.88937,92280.19,29.2,-0.1007593,501196,0,27.36973,1
113898,2023-01-20 11:14:26.322238,501296548,0,55.87284,92280.38,29.2,-0.03617048,501296,0,27.36973,1
113931,2023-01-20 11:14:26.422158,501396559,0,55.79567,92281.19,29.21,0.06717205,501396,0,27.36973,1
113962,2023-01-20 11:14:26.522134,501496550,0,55.8315,92280.8,29.21,0.01119614,501496,0,27.36973,1
113996,2023-01-20 11:14:26.622167,501596589,0,55.78741,92281.25,29.22,-0.1515663,501596,0,27.36973,1
114027,2023-01-20 11:14:26.722161,501696557,0,55.76812,92281.45,29.22,-0.2084041,501696,0,27.36973,1
114061,2023-01-20 11:14:26.822182,501796561,0,55.77087,92281.44,29.22,-0.1808476,501796,0,27.36973,1
114093,2023-01-20 11:14:26.922145,501896537,0,55.7626,92281.52,29.23,-0.1644862,501896,0,27.36973,1
114125,2023-01-20 11:14:27.022142,501996541,0,55.80394,92281.09,29.23,-0.109371,501996,0,27.36973,1
114158,2023-01-20 11:14:27.122167,502096552,0,55.7378,92281.78,29.23,-0.01722693,502096,0,27.36973,1
114190,2023-01-20 11:14:27.222207,502196579,0,55.78465,92281.29,29.24,0.01291513,502196,0,27.36973,1
114225,2023-01-20 11:14:27.322179,502296544,0,55.70473,92282.13,29.24,-0.04133224,502296,0,27.36973,1
114258,2023-01-20 11:14:27.422168,502396532,0,55.8315,92280.8,29.25,-0.08352637,502396,0,27.36973,1
114289,2023-01-20 11:14:27.522131,502496520,0,55.78465,92281.3,29.25,-0.01032949,502496,0,27.36973,1
114322,2023-01-20 11:14:27.622130,502596534,0,55.74883,92281.66,29.25,0.1145375,502596,0,27.36973,1
114353,2023-01-20 11:14:27.722151,502696539,0,55.82323,92280.89,29.25,0.1067829,502696,0,27.36973,1
114387,2023-01-20 11:14:27.822161,502796535,0,55.81496,92280.98,29.26,0.02841115,502796,0,27.36973,1
114419,2023-01-20 11:14:27.922226,502896593,0,55.75434,92281.62,29.26,0.05510807,502896,0,27.36973,1
114451,2023-01-20 11:14:28.022186,502996549,0,55.75158,92281.63,29.26,0.04047394,502996,0,27.36973,1
114484,2023-01-20 11:14:28.122151,503096521,0,55.72678,92281.91,29.27,-0.1222837,503096,0,27.36973,1
114516,2023-01-20 11:14:28.222182,503196556,0,55.80945,92281.02,29.27,-0.2006507,503196,0,27.36973,1
114551,2023-01-20 11:14:28.322210,503296575,0,55.84252,92280.69,29.27,-0.04392028,503296,0,27.36973,1
114584,2023-01-20 11:14:28.422179,503396543,0,55.87008,92280.39,29.28,0.217874,503396,0,27.36973,1
114615,2023-01-20 11:14:28.522202,503496592,0,55.89488,92280.14,29.28,0.3728867,503496,0,27.36973,1
114648,2023-01-20 11:14:28.622146,503596552,0,55.84528,92280.66,29.28,0.3341377,503596,0,27.36973,1
114680,2023-01-20 11:14:28.722146,503696536,0,55.78189,92281.34,29.28,0.1438212,503696,0,27.36973,1
114714,2023-01-20 11:14:28.822178,503796558,0,55.79843,92281.16,29.28,-0.1179767,503796,0,27.36973,1
114746,2023-01-20 11:14:28.922167,503896561,0,55.85906,92280.52,29.29,-0.2609348,503896,0,27.36973,1
114778,2023-01-20 11:14:29.022148,503996548,0,55.79292,92281.2,29.29,-0.1420927,503996,0,27.36973,1
114812,2023-01-20 11:14:29.122218,504096597,0,55.82323,92280.89,29.29,0.03272653,504096,0,27.36973,1
114844,2023-01-20 11:14:29.222230,504196593,0,55.86457,92280.46,29.29,0.04908442,504196,0,27.36973,1
114879,2023-01-20 11:14:29.322171,504296535,0,55.58899,92283.34,29.31,-0.03359318,504296,0,27.36973,1
114912,2023-01-20 11:14:29.422156,504396531,0,55.74332,92281.73,29.32,-0.2428556,504396,0,27.36973,1
114943,2023-01-20 11:14:29.522116,504496539,0,55.83977,92280.7,29.32,-0.4340279,504496,0,27.36973,1
114976,2023-01-20 11:14:29.622077,504596528,0,55.79843,92281.16,29.32,-0.1670599,504596,0,27.36973,1
115007,2023-01-20 11:14:29.722127,504696535,0,55.76812,92281.47,29.32,0.2919424,504696,0,27.36973,1
115041,2023-01-20 11:14:29.822215,504796588,0,55.63033,92282.91,29.32,0.2368212,504796,0,27.36973,1
115074,2023-01-20 11:14:29.922207,504896573,0,55.67993,92282.39,29.32,-0.2247715,504896,0,27.36973,1
115106,2023-01-20 11:14:30.022168,504996532,0,55.75158,92281.65,29.33,-0.4598713,504996,0,27.36973,1
115139,2023-01-20 11:14:30.122161,505096537,0,55.81772,92280.95,29.32,-0.2032387,505096,0,27.36973,1
115171,2023-01-20 11:14:30.222161,505196544,0,55.83426,92280.77,29.32,0.2626574,505196,0,27.36973,1
115206,2023-01-20 11:14:30.322177,505296547,0,55.83701,92280.75,29.33,0.4917288,505296,0,27.36973,1
115239,2023-01-20 11:14:30.422164,505396529,0,55.75158,92281.66,29.33,0.3634143,505396,0,27.36973,1
115272,2023-01-20 11:14:30.522182,505496569,0,55.70749,92282.11,29.32,0.03875375,505496,0,27.36973,1
115305,2023-01-20 11:14:30.622137,505596537,0,55.72678,92281.9,29.31,-0.274713,505596,0,27.36973,1
115336,2023-01-20 11:14:30.722159,505696535,0,55.84252,92280.68,29.29,-0.3289687,505696,0,27.36973,1
115370,2023-01-20 11:14:30.822208,505796565,0,55.87835,92280.31,29.29,-0.01808644,505796,0,27.36973,1
115403,2023-01-20 11:14:30.922187,505896546,0,55.82323,92280.89,29.27,0.3651357,505896,0,27.36973,1
115435,2023-01-20 11:14:31.022174,505996537,0,55.8315,92280.81,29.26,0.4064727,505996,0,27.36973,1
115468,2023-01-20 11:14:31.122209,506096584,0,55.74056,92281.77,29.26,0.1110935,506096,0,27.36973,1
115499,2023-01-20 11:14:31.222222,506196604,0,55.8067,92281.06,29.25,-0.175674,506196,0,27.36973,1
115534,2023-01-20 11:14:31.322181,506296552,0,55.7378,92281.78,29.25,-0.2514589,506296,0,27.36973,1
115567,2023-01-20 11:14:31.422174,506396545,0,55.70749,92282.09,29.24,-0.1989305,506396,0,27.36973,1
115598,2023-01-20 11:14:31.522125,506496540,0,55.79567,92281.17,29.23,-0.1679301,506496,0,27.36973,1
115631,2023-01-20 11:14:31.622096,506596536,0,55.62482,92282.96,29.22,-0.1507092,506596,0,27.36973,1
115662,2023-01-20 11:14:31.722132,506696533,0,55.7378,92281.78,29.22,-0.1377916,506696,0,27.36973,1
115696,2023-01-20 11:14:31.822213,506796582,0,55.72403,92281.92,29.22,-0.1550102,506796,0,27.36973,1
115728,2023-01-20 11:14:31.922154,506896520,0,55.71025,92282.06,29.22,-0.07836103,506896,0,27.36973,1
115760,2023-01-20 11:14:32.022166,506996531,0,55.77363,92281.41,29.23,0.06889939,506996,0,27.36973,1
115793,2023-01-20 11:14:32.122160,507096534,0,55.89212,92280.17,29.23,0.1730966,507096,0,27.36973,1
115825,2023-01-20 11:14:32.222160,507196537,0,55.87284,92280.38,29.23,0.3479099,507196,0,27.36973,1
115860,2023-01-20 11:14:32.322180,507296539,0,55.75434,92281.61,29.23,0.4753637,507296,0,27.36973,1
115893,2023-01-20 11:14:32.422221,507396572,0,55.80945,92281.02,29.23,0.2368224,507396,0,27.36973,1
115924,2023-01-20 11:14:32.522187,507496562,0,55.67167,92282.48,29.23,-0.182569,507496,0,27.36973,1
115957,2023-01-20 11:14:32.622147,507596539,0,55.66615,92282.53,29.24,-0.4081988,507596,0,27.36973,1
115988,2023-01-20 11:14:32.722153,507696530,0,55.77087,92281.45,29.24,-0.425421,507696,0,27.36973,1
116022,2023-01-20 11:14:32.820152,507796543,0,55.54766,92283.78,29.24,-0.3048527,507796,0,27.36973,1
116054,2023-01-20 11:14:32.911005,507896530,0,55.77914,92281.34,29.24,-0.164479,507896,0,27.36973,1
116087,2023-01-20 11:14:33.002073,507996546,0,55.67993,92282.38,29.24,-0.09128094,507996,0,27.36973,1
116120,2023-01-20 11:14:33.102127,508096588,0,55.71025,92282.08,29.24,0.04219651,508096,0,27.36973,1
116152,2023-01-20 11:14:33.202357,508196570,0,55.63584,92282.86,29.25,0.121423,508196,0,27.36973,1
116186,2023-01-20 11:14:33.313522,508296546,0,55.69371,92282.23,29.25,-0.0215292,508296,0,27.36973,1
116220,2023-01-20 11:14:33.422206,508396536,0,55.63584,92282.84,29.26,-0.1481211,508396,0,27.36973,1
116251,2023-01-20 11:14:33.522200,508496576,0,55.45947,92284.72,29.26,-0.1808476,508496,0,27.36973,1
116284,2023-01-20 11:14:33.620110,508596534,0,55.51459,92284.14,29.26,-0.3651381,508596,0,27.36973,1
116315,2023-01-20 11:14:33.711006,508696529,0,55.56144,92283.65,29.27,-0.5640673,508696,0,27.36973,1
116349,2023-01-20 11:14:33.802418,508796606,0,55.5201,92284.07,29.27,-0.3909719,508796,0,27.36973,1
116381,2023-01-20 11:14:33.913489,508896525,0,55.47601,92284.53,29.28,-0.05339266,508896,0,27.36973,1
116413,2023-01-20 11:14:34.020152,508996530,0,55.47876,92284.52,29.28,-0.01980781,508996,0,27.36973,1
116446,2023-01-20 11:14:34.111013,509096533,0,55.53388,92283.93,29.29,-0.1550126,509096,0,27.36973,1
116478,2023-01-20 11:14:34.202069,509196543,0,55.58624,92283.38,29.31,-0.07664323,509196,0,27.36973,1
116512,2023-01-20 11:14:34.302065,509296537,0,55.40436,92285.27,29.32,0.1240134,509296,0,27.36973,1
116546,2023-01-20 11:14:34.402139,509396611,0,55.37405,92285.61,29.32,0.0327289,509396,0,27.36973,1
116577,2023-01-20 11:14:34.502081,509496584,0,55.44569,92284.86,29.32,-0.3427446,509496,0,27.36973,1
116610,2023-01-20 11:14:34.602023,509596557,0,55.45672,92284.75,29.34,-0.4486704,509596,0,27.36973,1
116641,2023-01-20 11:14:34.702001,509696549,0,55.352,92285.83,29.35,-0.1541507,509696,0,27.36973,1
116675,2023-01-20 11:14:34.802032,509796593,0,55.2335,92287.08,29.35,-0.04650593,509796,0,27.36973,1
116707,2023-01-20 11:14:34.902000,509896566,0,55.25555,92286.84,29.35,-0.3685856,509896,0,27.36973,1
116740,2023-01-20 11:14:35.002003,509996573,0,55.29413,92286.45,29.35,-0.6114352,509996,0,27.36973,1
116773,2023-01-20 11:14:35.102028,510096582,0,55.21972,92287.22,29.35,-0.424558,510096,0,27.36973,1
116806,2023-01-20 11:14:35.202033,510196571,0,55.39333,92285.41,29.35,-0.09042144,510196,0,27.36973,1
116840,2023-01-20 11:14:35.302009,510296553,0,55.41814,92285.14,29.33,0.1644838,510296,0,27.36973,1
116874,2023-01-20 11:14:35.402021,510396572,0,55.37405,92285.59,29.33,0.4021657,510396,0,27.36973,1
116907,2023-01-20 11:14:35.501987,510496599,0,55.29137,92286.48,29.32,0.4211139,510496,0,27.36973,1
116940,2023-01-20 11:14:35.601905,510596576,0,55.39333,92285.4,29.33,0.09042502,510596,0,27.36973,1
