LineNo,UTC_Approx,TimeUS,Active,NumPts,MaxPts,Action,N,E,D
138869,2023-01-20 11:15:42.077160,577211552,1,84,300,0,-352.2075,-168.019,-55.65929
138871,2023-01-20 11:15:42.081104,577215497,1,84,300,2,-315.5571,-112.2104,-55.20547
138872,2023-01-20 11:15:42.081117,577215510,1,84,300,2,-317.5814,-113.3787,-55.21753
138873,2023-01-20 11:15:42.081130,577215523,1,84,300,2,-319.6252,-114.514,-55.20407
138874,2023-01-20 11:15:42.081147,577215540,1,84,300,2,-321.6681,-115.655,-55.18979
138875,2023-01-20 11:15:42.081160,577215553,1,84,300,2,-323.6999,-116.7914,-55.18962
138876,2023-01-20 11:15:42.081174,577215567,1,84,300,2,-325.7349,-117.9403,-55.19937
138877,2023-01-20 11:15:42.081187,577215580,1,84,300,2,-327.7574,-119.1027,-55.17785
138878,2023-01-20 11:15:42.081200,577215593,1,84,300,2,-329.7063,-120.2891,-55.16093
138879,2023-01-20 11:15:42.081213,577215606,1,84,300,2,-331.6544,-121.4687,-55.1502
138880,2023-01-20 11:15:42.081227,577215620,1,84,300,2,-333.7008,-122.6511,-55.14523
138881,2023-01-20 11:15:42.081242,577215635,1,84,300,2,-335.7305,-123.8283,-55.15956
138882,2023-01-20 11:15:42.081258,577215651,1,84,300,2,-337.738,-125.0113,-55.15437
138883,2023-01-20 11:15:42.081271,577215664,1,84,300,2,-339.7877,-126.1847,-55.15008
138884,2023-01-20 11:15:42.081284,577215677,1,84,300,2,-341.8248,-127.338,-55.17249
138885,2023-01-20 11:15:42.081298,577215691,1,84,300,2,-343.8817,-128.5023,-55.20231
138886,2023-01-20 11:15:42.081315,577215708,1,84,300,2,-345.8954,-129.6752,-55.22741
138887,2023-01-20 11:15:42.081328,577215721,1,84,300,2,-347.8986,-130.8196,-55.24188
138888,2023-01-20 11:15:42.081344,577215737,1,84,300,2,-349.8905,-131.9682,-55.25257
138889,2023-01-20 11:15:42.081357,577215750,1,84,300,2,-351.8508,-133.1557,-55.23887
138890,2023-01-20 11:15:42.081371,577215764,1,84,300,2,-353.8195,-134.309,-55.22956
138891,2023-01-20 11:15:42.081384,577215777,1,84,300,2,-355.7322,-135.4764,-55.22953
138892,2023-01-20 11:15:42.081397,577215790,1,84,300,2,-357.7534,-136.6476,-55.2766
138893,2023-01-20 11:15:42.081410,577215803,1,84,300,2,-359.8386,-137.7963,-55.34986
138894,2023-01-20 11:15:42.081424,577215817,1,84,300,2,-361.836,-138.9797,-55.41862
138895,2023-01-20 11:15:42.081451,577215844,1,84,300,2,-363.8416,-140.1662,-55.46645
138896,2023-01-20 11:15:42.081485,577215878,1,84,300,2,-365.8131,-141.3066,-55.47406
138897,2023-01-20 11:15:42.082383,577216776,1,84,300,2,-367.7225,-142.3736,-55.45182
138898,2023-01-20 11:15:42.082396,577216789,1,84,300,2,-369.5253,-143.3764,-55.41293
138899,2023-01-20 11:15:42.082409,577216802,1,84,300,2,-372.5982,-145.0967,-55.34331
138900,2023-01-20 11:15:42.082422,577216815,1,84,300,2,-374.9025,-146.3514,-55.28971
138901,2023-01-20 11:15:42.082440,577216833,1,84,300,2,-377.3374,-147.8758,-55.25578
138902,2023-01-20 11:15:42.082453,577216846,1,84,300,2,-379.5673,-149.3482,-55.40292
138903,2023-01-20 11:15:42.082523,577216916,1,84,300,2,-381.8251,-150.6585,-55.49732
138904,2023-01-20 11:15:42.082537,577216930,1,84,300,2,-382.1248,-156.7429,-55.91185
138905,2023-01-20 11:15:42.082550,577216943,1,84,300,2,-380.2398,-159.5624,-55.81488
138906,2023-01-20 11:15:42.082563,577216956,1,84,300,2,-378.256,-162.7269,-55.74236
138907,2023-01-20 11:15:42.082577,577216970,1,84,300,2,-376.1178,-165.9848,-55.73111
138908,2023-01-20 11:15:42.082590,577216983,1,84,300,2,-374.1716,-169.1702,-55.74794
138909,2023-01-20 11:15:42.082603,577216996,1,84,300,2,-372.3583,-172.1891,-55.76777
138910,2023-01-20 11:15:42.082617,577217010,1,84,300,2,-370.7096,-174.7248,-55.72847
138911,2023-01-20 11:15:42.082630,577217023,1,84,300,2,-365.0615,-175.6051,-55.49719
138912,2023-01-20 11:15:42.082644,577217037,1,84,300,2,-362.5608,-174.3297,-55.44087
138913,2023-01-20 11:15:42.082657,577217050,1,84,300,2,-360.0695,-172.9802,-55.36925
138914,2023-01-20 11:15:42.082670,577217063,1,84,300,2,-357.5404,-171.4346,-55.3402
138915,2023-01-20 11:15:42.082684,577217077,1,84,300,2,-355.1678,-169.9739,-55.53695
139015,2023-01-20 11:15:42.412172,577546526,1,40,300,0,-350.3954,-166.9169,-55.69205
139112,2023-01-20 11:15:42.744658,577879021,1,41,300,0,-348.4388,-165.8138,-55.72327
139241,2023-01-20 11:15:43.077180,578211538,1,42,300,0,-346.3887,-164.6657,-55.7556
139342,2023-01-20 11:15:43.412169,578546535,1,43,300,0,-344.2292,-163.5245,-55.76711
139439,2023-01-20 11:15:43.744612,578879010,1,44,300,0,-342.0405,-162.3865,-55.74796
139567,2023-01-20 11:15:44.077159,579211547,1,45,300,0,-339.9171,-161.2266,-55.68822
139668,2023-01-20 11:15:44.412148,579546525,1,46,300,0,-337.8037,-160.0658,-55.6099
139765,2023-01-20 11:15:44.744628,579879040,1,47,300,0,-335.7739,-158.9127,-55.53329
139894,2023-01-20 11:15:45.077172,580211548,1,48,300,0,-333.7639,-157.7563,-55.46239
139994,2023-01-20 11:15:45.412148,580546519,1,49,300,0,-331.7117,-156.5717,-55.39535
140094,2023-01-20 11:15:45.744637,580879022,1,50,300,0,-329.6844,-155.3974,-55.34801
140222,2023-01-20 11:15:46.077130,581211517,1,51,300,0,-327.7318,-154.2404,-55.33709
140323,2023-01-20 11:15:46.412159,581546533,1,52,300,0,-325.8023,-153.0742,-55.34914
140421,2023-01-20 11:15:46.744609,581879033,1,53,300,0,-323.8363,-151.9668,-55.38789
140549,2023-01-20 11:15:47.077168,582211542,1,54,300,0,-321.8413,-150.8815,-55.41061
140650,2023-01-20 11:15:47.412144,582546514,1,55,300,0,-319.805,-149.7436,-55.40591
140748,2023-01-20 11:15:47.744637,582879011,1,56,300,0,-317.7836,-148.594,-55.39148
140876,2023-01-20 11:15:48.077167,583211542,1,57,300,0,-315.8281,-147.4355,-55.37644
140976,2023-01-20 11:15:48.412167,583546532,1,58,300,0,-313.8693,-146.2669,-55.35956
141074,2023-01-20 11:15:48.744590,583879012,1,59,300,0,-311.9102,-145.106,-55.35647
141205,2023-01-20 11:15:49.077157,584211527,1,60,300,0,-309.9312,-143.9445,-55.36363
141306,2023-01-20 11:15:49.412098,584546524,1,61,300,0,-307.9524,-142.7546,-55.37173
141403,2023-01-20 11:15:49.744644,584879022,1,62,300,0,-305.9792,-141.5799,-55.38617
141532,2023-01-20 11:15:50.077163,585211526,1,63,300,0,-303.9467,-140.4253,-55.39769
141632,2023-01-20 11:15:50.411087,585546569,1,64,300,0,-301.8247,-139.2493,-55.41409
141731,2023-01-20 11:15:50.724809,585879035,1,65,300,0,-299.7234,-138.0743,-55.41411
141860,2023-01-20 11:15:51.057378,586211539,1,66,300,0,-297.6753,-136.8815,-55.40238
141959,2023-01-20 11:15:51.392334,586546516,1,67,300,0,-295.6269,-135.6725,-55.40065
142059,2023-01-20 11:15:51.724733,586879011,1,68,300,0,-293.5938,-134.4656,-55.39668
142188,2023-01-20 11:15:52.070134,587211533,1,69,300,0,-291.5578,-133.303,-55.38154
142286,2023-01-20 11:15:52.392228,587546576,1,70,300,0,-289.4992,-132.1355,-55.36876
142385,2023-01-20 11:15:52.724595,587879009,1,71,300,0,-287.5419,-130.9332,-55.35331
142514,2023-01-20 11:15:53.057226,588211586,1,72,300,0,-285.5794,-129.7646,-55.33095
142612,2023-01-20 11:15:53.392126,588546526,1,73,300,0,-283.5268,-128.6127,-55.34698
142712,2023-01-20 11:15:53.724692,588879076,1,74,300,0,-281.4975,-127.4436,-55.35204
142840,2023-01-20 11:15:54.057160,589211523,1,75,300,0,-279.5364,-126.2577,-55.36475
142939,2023-01-20 11:15:54.392239,589546594,1,76,300,0,-277.5132,-125.076,-55.39772
143038,2023-01-20 11:15:54.724657,589879042,1,77,300,0,-275.4854,-123.947,-55.41919
143166,2023-01-20 11:15:55.057214,590211580,1,78,300,0,-273.4321,-122.8309,-55.42073
143265,2023-01-20 11:15:55.392342,590546741,1,79,300,0,-271.3636,-121.6842,-55.39944
143366,2023-01-20 11:15:55.724665,590879060,1,80,300,0,-269.335,-120.5459,-55.36631
143495,2023-01-20 11:15:56.057125,591211523,1,81,300,0,-267.3293,-119.4113,-55.34074
143595,2023-01-20 11:15:56.392362,591546725,1,82,300,0,-265.2793,-118.267,-55.35862
143694,2023-01-20 11:15:56.724641,591879030,1,83,300,0,-263.2352,-117.1281,-55.38339
143822,2023-01-20 11:15:57.057188,592211546,1,84,300,0,-261.1953,-115.9833,-55.37495
143920,2023-01-20 11:15:57.392400,592546760,1,85,300,0,-259.2108,-114.7799,-55.35667
144020,2023-01-20 11:15:57.724638,592879021,1,86,300,0,-257.2472,-113.5661,-55.34256
144149,2023-01-20 11:15:58.057144,593211532,1,87,300,0,-255.2497,-112.3547,-55.32888
144247,2023-01-20 11:15:58.392257,593546622,1,88,300,0,-253.214,-111.1359,-55.30558
144347,2023-01-20 11:15:58.724629,593879022,1,89,300,0,-251.3122,-109.9316,-55.2855
144348,2023-01-20 11:15:58.727661,593882053,1,89,300,2,-350.3954,-166.9169,-55.69205
144349,2023-01-20 11:15:58.727674,593882066,1,89,300,2,-348.4388,-165.8138,-55.72327
144350,2023-01-20 11:15:58.727688,593882080,1,89,300,2,-346.3887,-164.6657,-55.7556
144351,2023-01-20 11:15:58.727705,593882097,1,89,300,2,-344.2292,-163.5245,-55.76711
144352,2023-01-20 11:15:58.727718,593882110,1,89,300,2,-342.0405,-162.3865,-55.74796
144353,2023-01-20 11:15:58.727731,593882123,1,89,300,2,-339.9171,-161.2266,-55.68822
144354,2023-01-20 11:15:58.727748,593882140,1,89,300,2,-337.8037,-160.0658,-55.6099
144355,2023-01-20 11:15:58.727762,593882154,1,89,300,2,-335.7739,-158.9127,-55.53329
144356,2023-01-20 11:15:58.727775,593882167,1,89,300,2,-333.7639,-157.7563,-55.46239
144357,2023-01-20 11:15:58.727791,593882183,1,89,300,2,-331.7117,-156.5717,-55.39535
144358,2023-01-20 11:15:58.727806,593882198,1,89,300,2,-329.6844,-155.3974,-55.34801
144359,2023-01-20 11:15:58.727820,593882212,1,89,300,2,-327.7318,-154.2404,-55.33709
144360,2023-01-20 11:15:58.727833,593882225,1,89,300,2,-325.8023,-153.0742,-55.34914
144361,2023-01-20 11:15:58.727846,593882238,1,89,300,2,-323.8363,-151.9668,-55.38789
144362,2023-01-20 11:15:58.727860,593882252,1,89,300,2,-321.8413,-150.8815,-55.41061
144363,2023-01-20 11:15:58.727933,593882325,1,89,300,2,-319.805,-149.7436,-55.40591
144364,2023-01-20 11:15:58.727946,593882338,1,89,300,2,-317.7836,-148.594,-55.39148
144365,2023-01-20 11:15:58.727960,593882352,1,89,300,2,-315.8281,-147.4355,-55.37644
144366,2023-01-20 11:15:58.727973,593882365,1,89,300,2,-313.8693,-146.2669,-55.35956
144367,2023-01-20 11:15:58.727986,593882378,1,89,300,2,-311.9102,-145.106,-55.35647
144368,2023-01-20 11:15:58.727999,593882391,1,89,300,2,-309.9312,-143.9445,-55.36363
144369,2023-01-20 11:15:58.728013,593882405,1,89,300,2,-307.9524,-142.7546,-55.37173
144370,2023-01-20 11:15:58.728030,593882422,1,89,300,2,-305.9792,-141.5799,-55.38617
144371,2023-01-20 11:15:58.728043,593882435,1,89,300,2,-303.9467,-140.4253,-55.39769
144372,2023-01-20 11:15:58.728056,593882448,1,89,300,2,-301.8247,-139.2493,-55.41409
144373,2023-01-20 11:15:58.728070,593882462,1,89,300,2,-299.7234,-138.0743,-55.41411
144374,2023-01-20 11:15:58.728083,593882475,1,89,300,2,-297.6753,-136.8815,-55.40238
144375,2023-01-20 11:15:58.728096,593882488,1,89,300,2,-295.6269,-135.6725,-55.40065
144376,2023-01-20 11:15:58.728110,593882502,1,89,300,2,-293.5938,-134.4656,-55.39668
144377,2023-01-20 11:15:58.728123,593882515,1,89,300,2,-291.5578,-133.303,-55.38154
144378,2023-01-20 11:15:58.728136,593882528,1,89,300,2,-289.4992,-132.1355,-55.36876
144379,2023-01-20 11:15:58.728149,593882541,1,89,300,2,-287.5419,-130.9332,-55.35331
144380,2023-01-20 11:15:58.728180,593882572,1,89,300,2,-285.5794,-129.7646,-55.33095
144381,2023-01-20 11:15:58.728194,593882586,1,89,300,2,-283.5268,-128.6127,-55.34698
144382,2023-01-20 11:15:58.728207,593882599,1,89,300,2,-281.4975,-127.4436,-55.35204
144383,2023-01-20 11:15:58.728220,593882612,1,89,300,2,-279.5364,-126.2577,-55.36475
144384,2023-01-20 11:15:58.728233,593882625,1,89,300,2,-277.5132,-125.076,-55.39772
144385,2023-01-20 11:15:58.728247,593882639,1,89,300,2,-275.4854,-123.947,-55.41919
144386,2023-01-20 11:15:58.728261,593882652,1,89,300,2,-273.4321,-122.8309,-55.42073
144387,2023-01-20 11:15:58.728273,593882665,1,89,300,2,-271.3636,-121.6842,-55.39944
144388,2023-01-20 11:15:58.728287,593882679,1,89,300,2,-269.335,-120.5459,-55.36631
144389,2023-01-20 11:15:58.728304,593882696,1,89,300,2,-267.3293,-119.4113,-55.34074
144390,2023-01-20 11:15:58.728317,593882709,1,89,300,2,-265.2793,-118.267,-55.35862
144391,2023-01-20 11:15:58.728330,593882722,1,89,300,2,-263.2352,-117.1281,-55.38339
144392,2023-01-20 11:15:58.728344,593882736,1,89,300,2,-261.1953,-115.9833,-55.37495
144393,2023-01-20 11:15:58.728358,593882749,1,89,300,2,-259.2108,-114.7799,-55.35667
144394,2023-01-20 11:15:58.728370,593882762,1,89,300,2,-257.2472,-113.5661,-55.34256
144395,2023-01-20 11:15:58.728384,593882775,1,89,300,2,-255.2497,-112.3547,-55.32888
144396,2023-01-20 11:15:58.728398,593882789,1,89,300,2,-253.214,-111.1359,-55.30558
144525,2023-01-20 11:15:59.057190,594211552,1,41,300,0,-249.4184,-108.7546,-55.27104
144623,2023-01-20 11:15:59.392156,594546522,1,42,300,0,-247.5046,-107.5619,-55.28072
144723,2023-01-20 11:15:59.724633,594879016,1,43,300,0,-245.6301,-106.4,-55.30273
144851,2023-01-20 11:16:00.037310,595211532,1,44,300,0,-243.6841,-105.2804,-55.34134
144950,2023-01-20 11:16:00.372315,595546539,1,45,300,0,-241.686,-104.1606,-55.38006
145052,2023-01-20 11:16:00.704688,595879029,1,46,300,0,-239.7084,-103.0645,-55.43164
145180,2023-01-20 11:16:01.037199,596211537,1,47,300,0,-237.711,-101.9723,-55.48481
145278,2023-01-20 11:16:01.372167,596546526,1,48,300,0,-235.6738,-100.8535,-55.54156
145378,2023-01-20 11:16:01.704636,596879014,1,49,300,0,-233.6466,-99.7184,-55.58687
145507,2023-01-20 11:16:02.037134,597211531,1,50,300,0,-231.6123,-98.55204,-55.60851
145605,2023-01-20 11:16:02.372197,597546533,1,51,300,0,-229.5399,-97.34563,-55.61842
145705,2023-01-20 11:16:02.704642,597879032,1,52,300,0,-227.5149,-96.11406,-55.60921
145834,2023-01-20 11:16:03.037190,598211549,1,53,300,0,-225.5041,-94.87368,-55.57473
145931,2023-01-20 11:16:03.372171,598546532,1,54,300,0,-223.4276,-93.66908,-55.53385
146031,2023-01-20 11:16:03.704621,598879010,1,55,300,0,-221.3025,-92.47984,-55.52078
146160,2023-01-20 11:16:04.037141,599211537,1,56,300,0,-219.2229,-91.25396,-55.50174
146257,2023-01-20 11:16:04.372149,599546510,1,57,300,0,-217.1535,-90.0326,-55.46318
146358,2023-01-20 11:16:04.704627,599879036,1,58,300,0,-215.0964,-88.82238,-55.40961
146486,2023-01-20 11:16:05.037202,600211559,1,59,300,0,-213.0358,-87.61683,-55.33543
146583,2023-01-20 11:16:05.372205,600546565,1,60,300,0,-210.9618,-86.4277,-55.27588
146686,2023-01-20 11:16:05.704630,600879019,1,61,300,0,-208.8979,-85.29356,-55.23905
146814,2023-01-20 11:16:06.037167,601211525,1,62,300,0,-206.8292,-84.18357,-55.25212
146911,2023-01-20 11:16:06.372180,601546539,1,63,300,0,-204.7633,-83.07082,-55.28887
147014,2023-01-20 11:16:06.704613,601879023,1,64,300,0,-202.752,-81.95135,-55.32187
147142,2023-01-20 11:16:07.037170,602211541,1,65,300,0,-200.7916,-80.85432,-55.32678
147239,2023-01-20 11:16:07.372200,602546563,1,66,300,0,-198.8305,-79.73065,-55.34018
147340,2023-01-20 11:16:07.704625,602879023,1,67,300,0,-196.8498,-78.58706,-55.37114
147468,2023-01-20 11:16:08.037217,603211575,1,68,300,0,-194.8563,-77.40281,-55.38936
147565,2023-01-20 11:16:08.372181,603546541,1,69,300,0,-192.8058,-76.202,-55.39466
147666,2023-01-20 11:16:08.684600,603879084,1,70,300,0,-190.7546,-75.01481,-55.38583
147796,2023-01-20 11:16:09.017062,604211520,1,71,300,0,-188.7332,-73.85259,-55.37833
147893,2023-01-20 11:16:09.352056,604546529,1,72,300,0,-186.7356,-72.66642,-55.39506
147993,2023-01-20 11:16:09.684498,604879019,1,73,300,0,-184.7144,-71.50642,-55.40623
148122,2023-01-20 11:16:10.017050,605211572,1,74,300,0,-182.6846,-70.38422,-55.44442
148218,2023-01-20 11:16:10.351982,605546525,1,75,300,0,-180.6698,-69.26019,-55.49313
148321,2023-01-20 11:16:10.684423,605879075,1,76,300,0,-178.6938,-68.12636,-55.52354
148451,2023-01-20 11:16:11.016949,606211545,1,77,300,0,-176.7136,-66.9444,-55.52053
148547,2023-01-20 11:16:11.351934,606546535,1,78,300,0,-174.7159,-65.7346,-55.50654
148649,2023-01-20 11:16:11.684403,606879034,1,79,300,0,-172.7065,-64.55692,-55.49821
148777,2023-01-20 11:16:12.016941,607211540,1,80,300,0,-170.6772,-63.37445,-55.49754
148874,2023-01-20 11:16:12.351923,607546533,1,81,300,0,-168.6622,-62.1712,-55.46183
148975,2023-01-20 11:16:12.684337,607879008,1,82,300,0,-166.6835,-60.95223,-55.41471
149103,2023-01-20 11:16:13.016911,608211536,1,83,300,0,-164.6956,-59.77838,-55.39576
149201,2023-01-20 11:16:13.351921,608546530,1,84,300,0,-162.6924,-58.64858,-55.41659
149302,2023-01-20 11:16:13.684394,608879035,1,85,300,0,-160.6876,-57.52552,-55.46395
149430,2023-01-20 11:16:14.016937,609211542,1,86,300,0,-158.7004,-56.37965,-55.52704
149526,2023-01-20 11:16:14.351924,609546530,1,87,300,0,-156.6374,-55.21587,-55.58144
149628,2023-01-20 11:16:14.684388,609879028,1,88,300,0,-154.5125,-54.0622,-55.61937
149756,2023-01-20 11:16:15.016914,610211537,1,89,300,0,-152.318,-52.93155,-55.62865
149853,2023-01-20 11:16:15.351900,610546514,1,90,300,0,-150.1391,-51.74326,-55.59531
149854,2023-01-20 11:16:15.354708,610549321,1,90,300,2,-249.4184,-108.7546,-55.27104
149855,2023-01-20 11:16:15.354721,610549334,1,90,300,2,-247.5046,-107.5619,-55.28072
149856,2023-01-20 11:16:15.354734,610549347,1,90,300,2,-245.6301,-106.4,-55.30273
149857,2023-01-20 11:16:15.354748,610549361,1,90,300,2,-243.6841,-105.2804,-55.34134
149858,2023-01-20 11:16:15.354761,610549374,1,90,300,2,-241.686,-104.1606,-55.38006
149859,2023-01-20 11:16:15.354774,610549387,1,90,300,2,-239.7084,-103.0645,-55.43164
149860,2023-01-20 11:16:15.354791,610549404,1,90,300,2,-237.711,-101.9723,-55.48481
149861,2023-01-20 11:16:15.354805,610549418,1,90,300,2,-235.6738,-100.8535,-55.54156
149862,2023-01-20 11:16:15.354818,610549431,1,90,300,2,-233.6466,-99.7184,-55.58687
149863,2023-01-20 11:16:15.354831,610549444,1,90,300,2,-231.6123,-98.55204,-55.60851
149864,2023-01-20 11:16:15.354845,610549458,1,90,300,2,-229.5399,-97.34563,-55.61842
149865,2023-01-20 11:16:15.354858,610549471,1,90,300,2,-227.5149,-96.11406,-55.60921
149866,2023-01-20 11:16:15.354871,610549484,1,90,300,2,-225.5041,-94.87368,-55.57473
149867,2023-01-20 11:16:15.354884,610549497,1,90,300,2,-223.4276,-93.66908,-55.53385
149868,2023-01-20 11:16:15.354898,610549511,1,90,300,2,-221.3025,-92.47984,-55.52078
149869,2023-01-20 11:16:15.354911,610549524,1,90,300,2,-219.2229,-91.25396,-55.50174
149870,2023-01-20 11:16:15.354924,610549537,1,90,300,2,-217.1535,-90.0326,-55.46318
149871,2023-01-20 11:16:15.354939,610549551,1,90,300,2,-215.0964,-88.82238,-55.40961
149872,2023-01-20 11:16:15.354951,610549564,1,90,300,2,-213.0358,-87.61683,-55.33543
149873,2023-01-20 11:16:15.354964,610549577,1,90,300,2,-210.9618,-86.4277,-55.27588
149874,2023-01-20 11:16:15.354993,610549606,1,90,300,2,-208.8979,-85.29356,-55.23905
149875,2023-01-20 11:16:15.355006,610549619,1,90,300,2,-206.8292,-84.18357,-55.25212
149876,2023-01-20 11:16:15.355019,610549632,1,90,300,2,-204.7633,-83.07082,-55.28887
149877,2023-01-20 11:16:15.355033,610549646,1,90,300,2,-202.752,-81.95135,-55.32187
149878,2023-01-20 11:16:15.355047,610549659,1,90,300,2,-200.7916,-80.85432,-55.32678
149879,2023-01-20 11:16:15.355072,610549685,1,90,300,2,-198.8305,-79.73065,-55.34018
149880,2023-01-20 11:16:15.355085,610549698,1,90,300,2,-196.8498,-78.58706,-55.37114
149881,2023-01-20 11:16:15.355098,610549711,1,90,300,2,-194.8563,-77.40281,-55.38936
149882,2023-01-20 11:16:15.355111,610549724,1,90,300,2,-192.8058,-76.202,-55.39466
149883,2023-01-20 11:16:15.355125,610549738,1,90,300,2,-190.7546,-75.01481,-55.38583
149884,2023-01-20 11:16:15.355139,610549751,1,90,300,2,-188.7332,-73.85259,-55.37833
149885,2023-01-20 11:16:15.355151,610549764,1,90,300,2,-186.7356,-72.66642,-55.39506
149886,2023-01-20 11:16:15.355165,610549778,1,90,300,2,-184.7144,-71.50642,-55.40623
149887,2023-01-20 11:16:15.355179,610549791,1,90,300,2,-182.6846,-70.38422,-55.44442
149888,2023-01-20 11:16:15.355191,610549804,1,90,300,2,-180.6698,-69.26019,-55.49313
149889,2023-01-20 11:16:15.355205,610549817,1,90,300,2,-178.6938,-68.12636,-55.52354
149890,2023-01-20 11:16:15.355218,610549831,1,90,300,2,-176.7136,-66.9444,-55.52053
149891,2023-01-20 11:16:15.355232,610549844,1,90,300,2,-174.7159,-65.7346,-55.50654
149892,2023-01-20 11:16:15.355266,610549878,1,90,300,2,-172.7065,-64.55692,-55.49821
149893,2023-01-20 11:16:15.355314,610549927,1,90,300,2,-170.6772,-63.37445,-55.49754
149894,2023-01-20 11:16:15.355329,610549941,1,90,300,2,-168.6622,-62.1712,-55.46183
149895,2023-01-20 11:16:15.355342,610549954,1,90,300,2,-166.6835,-60.95223,-55.41471
149896,2023-01-20 11:16:15.355359,610549971,1,90,300,2,-164.6956,-59.77838,-55.39576
149897,2023-01-20 11:16:15.355371,610549984,1,90,300,2,-162.6924,-58.64858,-55.41659
149898,2023-01-20 11:16:15.355386,610549998,1,90,300,2,-160.6876,-57.52552,-55.46395
149899,2023-01-20 11:16:15.355399,610550011,1,90,300,2,-158.7004,-56.37965,-55.52704
149900,2023-01-20 11:16:15.355412,610550024,1,90,300,2,-156.6374,-55.21587,-55.58144
149901,2023-01-20 11:16:15.355426,610550038,1,90,300,2,-154.5125,-54.0622,-55.61937
149902,2023-01-20 11:16:15.355439,610550051,1,90,300,2,-152.318,-52.93155,-55.62865
150006,2023-01-20 11:16:15.684382,610879043,1,42,300,0,-147.9492,-50.55394,-55.56372
150134,2023-01-20 11:16:16.016951,611211548,1,43,300,0,-145.8385,-49.37812,-55.54028
150230,2023-01-20 11:16:16.351909,611546523,1,44,300,0,-143.8564,-48.14972,-55.49147
150332,2023-01-20 11:16:16.684386,611879021,1,45,300,0,-141.929,-46.9398,-55.41948
150461,2023-01-20 11:16:17.016881,612211539,1,46,300,0,-140.0365,-45.74358,-55.38535
150558,2023-01-20 11:16:17.351222,612545825,1,47,300,0,-138.1347,-44.57278,-55.37489
150659,2023-01-20 11:16:17.681883,612876547,1,48,300,0,-136.2839,-43.41118,-55.3764
150788,2023-01-20 11:16:18.013142,613209029,1,49,300,0,-134.3553,-42.23959,-55.39963
150884,2023-01-20 11:16:18.327457,613541589,1,50,300,0,-132.3678,-41.11782,-55.44325
150985,2023-01-20 11:16:18.659882,613874086,1,51,300,0,-130.3207,-39.97384,-55.47408
151112,2023-01-20 11:16:18.992571,614206800,1,52,300,0,-128.2464,-38.80455,-55.50791
151211,2023-01-20 11:16:19.331490,614539023,1,53,300,0,-126.1438,-37.60634,-55.53572
151313,2023-01-20 11:16:19.657322,614871563,1,54,300,0,-124.0046,-36.42501,-55.57327
151441,2023-01-20 11:16:19.989816,615204036,1,55,300,0,-121.8425,-35.23959,-55.58001
151540,2023-01-20 11:16:20.322192,615536552,1,56,300,0,-119.6704,-34.04934,-55.55868
151643,2023-01-20 11:16:20.655056,615869391,1,57,300,0,-117.5521,-32.8573,-55.52915
151769,2023-01-20 11:16:20.987153,616201508,1,58,300,0,-115.4877,-31.67993,-55.49771
151867,2023-01-20 11:16:21.319737,616534103,1,59,300,0,-113.4239,-30.54639,-55.47029
151970,2023-01-20 11:16:21.652153,616866581,1,60,300,0,-111.3487,-29.44501,-55.46211
152097,2023-01-20 11:16:21.984720,617199078,1,61,300,0,-109.2769,-28.32587,-55.46857
152195,2023-01-20 11:16:22.317643,617532007,1,62,300,0,-107.2412,-27.16604,-55.46049
152297,2023-01-20 11:16:22.649639,617864052,1,63,300,0,-105.2734,-25.94888,-55.44828
152399,2023-01-20 11:16:22.982279,618196635,1,64,300,0,-103.3596,-24.73979,-55.45237
152520,2023-01-20 11:16:23.314676,618529046,1,65,300,0,-101.3423,-23.60044,-55.47699
152623,2023-01-20 11:16:23.647155,618861586,1,66,300,0,-99.27917,-22.47717,-55.51019
152724,2023-01-20 11:16:23.980076,619194437,1,67,300,0,-97.21753,-21.3263,-55.51874
152847,2023-01-20 11:16:24.312174,619526559,1,68,300,0,-95.13068,-20.20141,-55.52843
152950,2023-01-20 11:16:24.645070,619859473,1,69,300,0,-93.07979,-19.04646,-55.51645
153047,2023-01-20 11:16:24.977182,620191546,1,70,300,0,-91.08354,-17.86874,-55.50775
153173,2023-01-20 11:16:25.309677,620524041,1,71,300,0,-89.04771,-16.66886,-55.52001
153277,2023-01-20 11:16:25.642389,620856796,1,72,300,0,-87.03767,-15.4667,-55.54723
153376,2023-01-20 11:16:25.974673,621189030,1,73,300,0,-85.05036,-14.28351,-55.57103
153502,2023-01-20 11:16:26.307132,621521526,1,74,300,0,-83.02956,-13.11655,-55.58904
153603,2023-01-20 11:16:26.639717,621854124,1,75,300,0,-81.007,-11.95713,-55.59426
153703,2023-01-20 11:16:26.972133,622186531,1,76,300,0,-78.98731,-10.80168,-55.59809
153829,2023-01-20 11:16:27.304951,622519320,1,77,300,0,-76.99965,-9.588855,-55.58895
153930,2023-01-20 11:16:27.637141,622851548,1,78,300,0,-75.03069,-8.397682,-55.59036
154030,2023-01-20 11:16:27.954407,623184007,1,79,300,0,-73.06231,-7.212855,-55.60316
154156,2023-01-20 11:16:28.291414,623516535,1,80,300,0,-71.05245,-6.097797,-55.61671
154257,2023-01-20 11:16:28.631514,623849027,1,81,300,0,-68.98887,-4.98181,-55.64293
154356,2023-01-20 11:16:28.947667,624181819,1,82,300,0,-66.94418,-3.84204,-55.65025
