LineNo,UTC_Approx,TimeUS,LiftMax,BatVolt,ThLimit,ThrAvMx,FailFlags
129480,2023-01-20 11:15:13.522759,548597141,0.8593191,0.9116649,1,0.3455944,2
129515,2023-01-20 11:15:13.622713,548697136,0.8593373,0.9116768,1,0.3451936,2
129545,2023-01-20 11:15:13.722735,548797139,0.8593432,0.9116806,1,0.3520451,2
129580,2023-01-20 11:15:13.822724,548897110,0.8592736,0.9116352,1,0.3584967,2
129610,2023-01-20 11:15:13.922737,548997111,0.859311,0.9116596,1,0.346446,2
129645,2023-01-20 11:15:14.022739,549097104,0.8593432,0.9116806,1,0.3454507,2
129677,2023-01-20 11:15:14.122819,549197187,0.8593448,0.9116817,1,0.3419239,2
129760,2023-01-20 11:15:14.222754,549297126,0.8593697,0.9116979,1,0.3443391,2
129790,2023-01-20 11:15:14.322731,549397106,0.8593527,0.9116868,1,0.3444419,2
129825,2023-01-20 11:15:14.422749,549497131,0.8593166,0.9116633,1,0.3428991,2
129856,2023-01-20 11:15:14.522707,549597108,0.8592696,0.9116327,1,0.3396308,2
129891,2023-01-20 11:15:14.622730,549697140,0.8592284,0.9116058,1,0.3388298,2
129921,2023-01-20 11:15:14.722784,549797168,0.8592247,0.9116034,1,0.3410424,2
129955,2023-01-20 11:15:14.822738,549897103,0.8592161,0.9115978,1,0.3494159,2
129985,2023-01-20 11:15:14.922743,549997109,0.859167,0.9115658,1,0.3436783,2
130020,2023-01-20 11:15:15.022726,550097099,0.8591433,0.9115503,1,0.3434827,2
130052,2023-01-20 11:15:15.122728,550197130,0.8591618,0.9115624,1,0.342866,2
130086,2023-01-20 11:15:15.222718,550297138,0.8591197,0.911535,1,0.3423144,2
130116,2023-01-20 11:15:15.322737,550397134,0.8590733,0.9115048,1,0.3494441,2
130151,2023-01-20 11:15:15.422783,550497166,0.8590622,0.9114975,1,0.3481223,2
130184,2023-01-20 11:15:15.522720,550597117,0.8590646,0.9114991,1,0.3465461,2
130220,2023-01-20 11:15:15.622730,550697138,0.8590605,0.9114965,1,0.3473141,2
130250,2023-01-20 11:15:15.722722,550797131,0.8590427,0.9114848,1,0.3440341,2
130284,2023-01-20 11:15:15.822724,550897128,0.859058,0.9114948,1,0.3447393,2
130315,2023-01-20 11:15:15.922711,550997091,0.859041,0.9114838,1,0.3427504,2
130350,2023-01-20 11:15:16.022777,551097141,0.8590353,0.91148,1,0.3382868,2
130382,2023-01-20 11:15:16.122751,551197129,0.858991,0.9114512,1,0.3412836,2
130416,2023-01-20 11:15:16.222728,551297116,0.8589438,0.9114204,1,0.3407592,2
130446,2023-01-20 11:15:16.322720,551397105,0.8588999,0.9113918,1,0.3459954,2
130481,2023-01-20 11:15:16.422733,551497119,0.8588285,0.9113453,1,0.3463428,2
130512,2023-01-20 11:15:16.522706,551597103,0.8588469,0.9113573,1,0.3492967,2
130547,2023-01-20 11:15:16.622731,551697132,0.8589009,0.9113925,1,0.3478972,2
130577,2023-01-20 11:15:16.722785,551797165,0.8588886,0.9113844,1,0.3479807,2
130611,2023-01-20 11:15:16.822752,551897116,0.8588909,0.911386,1,0.3527056,2
130641,2023-01-20 11:15:16.922736,551997102,0.8588501,0.9113594,1,0.3455404,2
130676,2023-01-20 11:15:17.022729,552097099,0.8588624,0.9113674,1,0.3464983,2
130708,2023-01-20 11:15:17.122789,552197171,0.8588421,0.9113542,1,0.3491968,2
130742,2023-01-20 11:15:17.222741,552297132,0.8588378,0.9113513,1,0.3446248,2
130772,2023-01-20 11:15:17.322769,552397155,0.8588103,0.9113334,1,0.3465519,2
130807,2023-01-20 11:15:17.422785,552497169,0.8587622,0.9113021,1,0.3476132,2
130838,2023-01-20 11:15:17.522721,552597113,0.8587527,0.9112959,1,0.3416342,2
130873,2023-01-20 11:15:17.622743,552697142,0.8587555,0.9112977,1,0.3403835,2
130903,2023-01-20 11:15:17.722727,552797132,0.8587295,0.9112808,1,0.3422952,2
130937,2023-01-20 11:15:17.822713,552897115,0.8586587,0.9112346,1,0.3389022,2
130967,2023-01-20 11:15:17.922740,552997110,0.8585966,0.9111942,1,0.3380596,2
131002,2023-01-20 11:15:18.022773,553097122,0.8585685,0.9111759,1,0.3607284,2
131037,2023-01-20 11:15:18.122761,553197127,0.8584847,0.9111212,1,0.3463457,2
131071,2023-01-20 11:15:18.222732,553297116,0.8584968,0.9111292,1,0.3458923,2
131101,2023-01-20 11:15:18.322696,553397103,0.8585491,0.9111632,1,0.3447149,2
131136,2023-01-20 11:15:18.422712,553497134,0.8585023,0.9111328,1,0.3518109,2
131167,2023-01-20 11:15:18.522684,553597099,0.8584992,0.9111307,1,0.3444331,2
131202,2023-01-20 11:15:18.622765,553697170,0.8585101,0.9111378,1,0.3424293,2
131232,2023-01-20 11:15:18.722801,553797182,0.8585049,0.9111344,1,0.3427998,2
131266,2023-01-20 11:15:18.822742,553897105,0.8584489,0.9110979,1,0.3411999,2
131296,2023-01-20 11:15:18.922747,553997114,0.8584579,0.9111038,1,0.3417143,2
131332,2023-01-20 11:15:19.022747,554097118,0.8584287,0.9110847,1,0.3393737,2
131364,2023-01-20 11:15:19.122770,554197147,0.858387,0.9110576,1,0.3424412,2
131398,2023-01-20 11:15:19.222756,554297137,0.8583615,0.911041,1,0.3384103,2
131428,2023-01-20 11:15:19.322771,554397147,0.8582789,0.9109871,1,0.3360056,2
131463,2023-01-20 11:15:19.422752,554497128,0.8582904,0.9109946,1,0.3365058,2
131494,2023-01-20 11:15:19.522724,554597118,0.8582803,0.910988,1,0.3347407,2
131529,2023-01-20 11:15:19.622748,554697150,0.8582716,0.9109824,1,0.3346157,2
131559,2023-01-20 11:15:19.722755,554797130,0.858222,0.9109501,1,0.3363344,2
131593,2023-01-20 11:15:19.822755,554897112,0.8582988,0.9110001,1,0.3357731,2
131623,2023-01-20 11:15:19.922799,554997168,0.8582661,0.9109788,1,0.3345392,2
131657,2023-01-20 11:15:20.022774,555097155,0.8582446,0.9109648,1,0.3336272,2
131689,2023-01-20 11:15:20.122778,555197167,0.8582048,0.9109388,1,0.3334535,2
131724,2023-01-20 11:15:20.222798,555297198,0.8581906,0.9109296,1,0.3360705,2
131754,2023-01-20 11:15:20.322685,555397102,0.8581498,0.910903,1,0.3338394,2
131789,2023-01-20 11:15:20.422732,555497161,0.8581453,0.9109001,1,0.3339309,2
131822,2023-01-20 11:15:20.522705,555597131,0.8581153,0.9108805,1,0.3363106,2
131857,2023-01-20 11:15:20.622752,555697171,0.8581528,0.9109049,1,0.3346157,2
131888,2023-01-20 11:15:20.722755,555797155,0.8581017,0.9108716,1,0.333532,2
131922,2023-01-20 11:15:20.822718,555897103,0.8580765,0.9108552,1,0.3363522,2
131952,2023-01-20 11:15:20.922741,555997122,0.8581361,0.910894,1,0.3434609,2
131987,2023-01-20 11:15:21.022731,556097110,0.8580433,0.9108335,1,0.3434428,2
132019,2023-01-20 11:15:21.122752,556197138,0.8580644,0.9108473,1,0.3391086,2
132053,2023-01-20 11:15:21.222743,556297135,0.8581086,0.9108761,1,0.3475955,2
132083,2023-01-20 11:15:21.322783,556397174,0.8581156,0.9108807,1,0.3387873,2
132118,2023-01-20 11:15:21.422736,556497130,0.858112,0.9108784,1,0.3381003,2
132149,2023-01-20 11:15:21.522697,556597109,0.8581109,0.9108776,1,0.3389578,2
132184,2023-01-20 11:15:21.622720,556697140,0.8580718,0.9108521,1,0.3388736,2
132214,2023-01-20 11:15:21.722753,556797144,0.8580202,0.9108185,1,0.3364768,2
132248,2023-01-20 11:15:21.820668,556897111,0.8580117,0.910813,1,0.344902,2
132278,2023-01-20 11:15:21.911610,556997179,0.8579687,0.910785,1,0.3369792,2
132313,2023-01-20 11:15:22.002686,557097124,0.8580669,0.9108489,1,0.3348206,2
132345,2023-01-20 11:15:22.102695,557197151,0.8580149,0.9108151,1,0.3341544,2
132379,2023-01-20 11:15:22.202681,557297153,0.8580427,0.9108332,1,0.3369492,2
132409,2023-01-20 11:15:22.302634,557397118,0.8579729,0.9107876,1,0.3340204,2
132445,2023-01-20 11:15:22.402617,557497113,0.8579342,0.9107624,1,0.3318998,2
132476,2023-01-20 11:15:22.502585,557597125,0.8579355,0.9107633,1,0.3382159,2
132511,2023-01-20 11:15:22.602566,557697148,0.8579151,0.91075,1,0.3378356,2
132541,2023-01-20 11:15:22.702548,557797143,0.8579013,0.910741,1,0.340522,2
132575,2023-01-20 11:15:22.802515,557897122,0.8578462,0.9107051,1,0.3454472,2
132605,2023-01-20 11:15:22.902507,557997114,0.8578044,0.9106778,1,0.345219,2
132640,2023-01-20 11:15:23.002515,558097122,0.8578203,0.9106882,1,0.3430727,2
132672,2023-01-20 11:15:23.102550,558197153,0.8578191,0.9106874,1,0.3437373,2
132706,2023-01-20 11:15:23.202584,558297183,0.8577754,0.9106589,1,0.3462502,2
132736,2023-01-20 11:15:23.302567,558397121,0.8577111,0.910617,1,0.3469962,2
132771,2023-01-20 11:15:23.402613,558497125,0.8577357,0.910633,1,0.339317,2
132802,2023-01-20 11:15:23.502547,558597139,0.8577336,0.9106317,1,0.3399745,2
132837,2023-01-20 11:15:23.602495,558697166,0.8577809,0.9106625,1,0.3485082,2
132867,2023-01-20 11:15:23.702471,558797146,0.8577348,0.9106324,1,0.3487297,2
132900,2023-01-20 11:15:23.802441,558897119,0.8577105,0.9106166,1,0.3480962,2
132930,2023-01-20 11:15:23.902513,558997153,0.8577047,0.9106128,1,0.3548317,2
132965,2023-01-20 11:15:24.002518,559097122,0.8576867,0.9106011,1,0.3483676,2
132997,2023-01-20 11:15:24.102499,559197127,0.8576961,0.9106072,1,0.3572293,2
133031,2023-01-20 11:15:24.202495,559297147,0.8577446,0.9106389,1,0.3545144,2
133060,2023-01-20 11:15:24.302430,559397112,0.8576434,0.9105729,1,0.3521551,2
133095,2023-01-20 11:15:24.402405,559497116,0.8576211,0.9105583,1,0.3517143,2
133125,2023-01-20 11:15:24.502474,559597171,0.8576182,0.9105564,1,0.348232,2
133160,2023-01-20 11:15:24.602467,559697149,0.8575878,0.9105366,1,0.3476409,2
133190,2023-01-20 11:15:24.702471,559797130,0.8575518,0.9105131,1,0.3413573,2
133224,2023-01-20 11:15:24.802483,559897120,0.8575738,0.9105275,1,0.3461989,2
133254,2023-01-20 11:15:24.902480,559997114,0.8575409,0.910506,1,0.3483836,2
133289,2023-01-20 11:15:25.002489,560097121,0.8574606,0.9104536,1,0.3425321,2
133321,2023-01-20 11:15:25.102501,560197147,0.8574087,0.9104198,1,0.3400326,2
133354,2023-01-20 11:15:25.202483,560297143,0.8573865,0.9104053,1,0.3418416,2
133384,2023-01-20 11:15:25.302462,560397113,0.8573383,0.9103739,1,0.342767,2
133419,2023-01-20 11:15:25.402481,560497124,0.8572505,0.9103166,1,0.3431221,2
133455,2023-01-20 11:15:25.502442,560597100,0.8571812,0.9102715,1,0.3437093,2
133490,2023-01-20 11:15:25.602467,560697138,0.8572001,0.9102838,1,0.3498177,2
133520,2023-01-20 11:15:25.702495,560797137,0.8571157,0.9102287,1,0.3406308,2
133555,2023-01-20 11:15:25.802570,560897183,0.8571767,0.9102685,1,0.3401778,2
133585,2023-01-20 11:15:25.902480,560997093,0.8571908,0.9102777,1,0.3397296,2
133620,2023-01-20 11:15:26.002509,561097122,0.8571416,0.9102456,1,0.3442717,2
133652,2023-01-20 11:15:26.102534,561197158,0.8570955,0.9102156,1,0.3377595,2
133685,2023-01-20 11:15:26.202517,561297152,0.8571042,0.9102213,1,0.3379101,2
133715,2023-01-20 11:15:26.302460,561397112,0.8570502,0.9101861,1,0.3392422,2
133750,2023-01-20 11:15:26.402453,561497121,0.8569815,0.9101412,1,0.337633,2
133780,2023-01-20 11:15:26.502485,561597149,0.8569894,0.9101464,1,0.3389561,2
133815,2023-01-20 11:15:26.602486,561697146,0.8569808,0.9101408,1,0.3361045,2
133845,2023-01-20 11:15:26.702487,561797126,0.8569263,0.9101052,1,0.3366649,2
133879,2023-01-20 11:15:26.802488,561897108,0.8568812,0.9100758,1,0.334647,2
133909,2023-01-20 11:15:26.902457,561997113,0.8568324,0.910044,1,0.33136,2
133944,2023-01-20 11:15:27.002432,562097124,0.8567949,0.9100195,1,0.33708,2
133976,2023-01-20 11:15:27.102514,562197187,0.8567246,0.9099736,1,0.3404736,2
134009,2023-01-20 11:15:27.202497,562297153,0.8566824,0.9099461,1,0.3357996,2
134039,2023-01-20 11:15:27.302460,562397112,0.8567274,0.9099755,1,0.3374749,2
134074,2023-01-20 11:15:27.402468,562497117,0.8566985,0.9099566,1,0.336732,2
134104,2023-01-20 11:15:27.502459,562597121,0.8567057,0.9099613,1,0.334785,2
134138,2023-01-20 11:15:27.602471,562697144,0.8566376,0.9099169,1,0.3397638,2
134168,2023-01-20 11:15:27.702482,562797124,0.8565962,0.9098899,1,0.3384685,2
134202,2023-01-20 11:15:27.802544,562897156,0.8566452,0.9099218,1,0.3465465,2
134232,2023-01-20 11:15:27.902526,562997135,0.8566332,0.909914,1,0.3396205,2
134267,2023-01-20 11:15:28.002506,563097112,0.8566486,0.909924,1,0.3590842,2
134299,2023-01-20 11:15:28.102507,563197133,0.8566273,0.9099102,1,0.3685856,2
134332,2023-01-20 11:15:28.202487,563297131,0.856539,0.9098526,1,0.3825182,2
134362,2023-01-20 11:15:28.302485,563397114,0.8565356,0.9098504,1,0.3532334,2
134397,2023-01-20 11:15:28.402558,563497171,0.8565594,0.9098659,1,0.3612368,2
134427,2023-01-20 11:15:28.502513,563597149,0.8565567,0.9098641,1,0.3799055,2
134462,2023-01-20 11:15:28.602509,563697166,0.8564641,0.9098037,1,0.3700093,2
134492,2023-01-20 11:15:28.702505,563797143,0.8564304,0.9097817,1,0.3655355,2
134526,2023-01-20 11:15:28.802501,563897122,0.8564448,0.9097911,1,0.3689218,2
134556,2023-01-20 11:15:28.902482,563997119,0.8564144,0.9097713,1,0.3672541,2
134592,2023-01-20 11:15:29.002477,564097131,0.8563877,0.9097539,1,0.376753,2
134627,2023-01-20 11:15:29.102596,564197233,0.8562921,0.9096915,1,0.3592753,2
134660,2023-01-20 11:15:29.202515,564297136,0.8563449,0.9097259,1,0.3545702,2
134690,2023-01-20 11:15:29.302489,564397102,0.8562562,0.909668,1,0.3498576,2
134725,2023-01-20 11:15:29.402497,564497104,0.8561425,0.9095938,1,0.3497219,2
134755,2023-01-20 11:15:29.502440,564597106,0.8560845,0.909556,1,0.3472688,2
134790,2023-01-20 11:15:29.602427,564697149,0.8559872,0.9094925,1,0.3447918,2
134820,2023-01-20 11:15:29.702503,564797174,0.855954,0.9094709,1,0.3380291,2
134853,2023-01-20 11:15:29.802276,564897120,0.8558989,0.9094349,1,0.3352109,2
134883,2023-01-20 11:15:29.893356,564997098,0.8559117,0.9094433,1,0.334751,2
134916,2023-01-20 11:15:29.984457,565097100,0.8557933,0.909366,1,0.3348895,2
134950,2023-01-20 11:15:30.082984,565197152,0.855669,0.9092848,1,0.3382238,2
134982,2023-01-20 11:15:30.182941,565297117,0.8555986,0.9092389,1,0.3361025,2
135014,2023-01-20 11:15:30.282928,565397109,0.8555979,0.9092385,1,0.3363327,2
135047,2023-01-20 11:15:30.382958,565497145,0.8555747,0.9092233,1,0.3345048,2
135079,2023-01-20 11:15:30.482978,565597185,0.8555251,0.909191,1,0.3347227,2
135114,2023-01-20 11:15:30.582932,565697162,0.8555411,0.9092014,1,0.3336595,2
135146,2023-01-20 11:15:30.682917,565797133,0.8554983,0.9091734,1,0.3350708,2
135178,2023-01-20 11:15:30.782907,565897102,0.8555408,0.9092011,1,0.3350251,2
135211,2023-01-20 11:15:30.882917,565997118,0.8555249,0.9091908,1,0.3279926,2
135244,2023-01-20 11:15:30.982953,566097166,0.8555645,0.9092166,1,0.3315444,2
135278,2023-01-20 11:15:31.091956,566197157,0.8555478,0.9092057,1,0.341028,2
135311,2023-01-20 11:15:31.202303,566297138,0.855533,0.9091961,1,0.3471009,2
135341,2023-01-20 11:15:31.293369,566397106,0.8554673,0.9091532,1,0.3367966,2
135374,2023-01-20 11:15:31.384452,566497093,0.8555089,0.9091803,1,0.3369813,2
135407,2023-01-20 11:15:31.482853,566597099,0.8554937,0.9091704,1,0.3449441,2
135440,2023-01-20 11:15:31.582892,566697240,0.85546,0.9091484,1,0.3360606,2
135472,2023-01-20 11:15:31.682820,566797168,0.8554534,0.9091441,1,0.3349673,2
135503,2023-01-20 11:15:31.782860,566897187,0.8555192,0.9091871,1,0.3455611,2
135535,2023-01-20 11:15:31.882767,566997109,0.85543,0.9091288,1,0.3373764,2
135568,2023-01-20 11:15:31.982824,567097188,0.8554463,0.9091395,1,0.3275599,2
135603,2023-01-20 11:15:32.082777,567197140,0.8555244,0.9091904,1,0.3221233,2
135635,2023-01-20 11:15:32.182853,567297210,0.8556169,0.9092509,1,0.3297096,2
135667,2023-01-20 11:15:32.282789,567397149,0.85551,0.9091811,1,0.3339526,2
135700,2023-01-20 11:15:32.382853,567497217,0.8554535,0.9091442,1,0.3351101,2
135732,2023-01-20 11:15:32.482714,567597101,0.8554736,0.9091573,1,0.3338596,2
135765,2023-01-20 11:15:32.582836,567697250,0.8554897,0.9091678,1,0.3337029,2
135797,2023-01-20 11:15:32.682735,567797138,0.8555323,0.9091957,1,0.3318745,2
135829,2023-01-20 11:15:32.782830,567897214,0.855535,0.9091974,1,0.3399106,2
135861,2023-01-20 11:15:32.882708,567997113,0.8554589,0.9091477,1,0.3363881,2
135894,2023-01-20 11:15:32.982897,568097330,0.8555232,0.9091897,1,0.3303247,2
135928,2023-01-20 11:15:33.082731,568197141,0.855536,0.909198,1,0.333108,2
135959,2023-01-20 11:15:33.182873,568297248,0.8554628,0.9091502,1,0.3354635,2
135991,2023-01-20 11:15:33.282741,568397111,0.8554537,0.9091443,1,0.3342373,2
136024,2023-01-20 11:15:33.382856,568497228,0.8554146,0.9091188,1,0.3280247,2
136057,2023-01-20 11:15:33.482718,568597126,0.8553728,0.9090915,1,0.3268209,2
136090,2023-01-20 11:15:33.582903,568697356,0.8554075,0.9091141,1,0.3237229,2
136122,2023-01-20 11:15:33.682712,568797132,0.8554168,0.9091202,1,0.3270118,2
136153,2023-01-20 11:15:33.782840,568897211,0.8553884,0.9091017,1,0.3262761,2
136185,2023-01-20 11:15:33.882773,568997147,0.8553855,0.9090998,1,0.3240851,2
136218,2023-01-20 11:15:33.982770,569097157,0.8554073,0.909114,1,0.3207837,2
136252,2023-01-20 11:15:34.082762,569197141,0.8553999,0.9091092,1,0.3207617,2
136284,2023-01-20 11:15:34.182842,569297209,0.8553919,0.909104,1,0.3305448,2
136316,2023-01-20 11:15:34.282780,569397151,0.8554357,0.9091325,1,0.3200565,2
136349,2023-01-20 11:15:34.382743,569497121,0.855478,0.9091602,1,0.3188784,2
136381,2023-01-20 11:15:34.482736,569597125,0.8554115,0.9091167,1,0.3178423,2
136414,2023-01-20 11:15:34.582731,569697133,0.8553558,0.9090804,1,0.3210325,2
136446,2023-01-20 11:15:34.682747,569797133,0.8553966,0.909107,1,0.3198817,2
136478,2023-01-20 11:15:34.782749,569897113,0.8553874,0.9091011,1,0.3220263,2
136511,2023-01-20 11:15:34.882761,569997133,0.8553737,0.9090921,1,0.3259855,2
136544,2023-01-20 11:15:34.982758,570097145,0.8553566,0.9090809,1,0.3287614,2
136578,2023-01-20 11:15:35.082760,570197140,0.8554133,0.9091179,1,0.3316257,2
136609,2023-01-20 11:15:35.182767,570297136,0.8554717,0.9091561,1,0.3317922,2
136641,2023-01-20 11:15:35.282732,570397101,0.8555039,0.9091771,1,0.3362644,2
136674,2023-01-20 11:15:35.382751,570497123,0.8554788,0.9091607,1,0.3359804,2
136707,2023-01-20 11:15:35.482702,570597114,0.855516,0.909185,1,0.3377109,2
136742,2023-01-20 11:15:35.582712,570697172,0.8554999,0.9091744,1,0.3484767,2
136774,2023-01-20 11:15:35.682723,570797147,0.8554858,0.9091653,1,0.351296,2
136805,2023-01-20 11:15:35.782735,570897105,0.8555098,0.9091809,1,0.3505307,2
136837,2023-01-20 11:15:35.882736,570997107,0.8555162,0.9091851,1,0.3460239,2
136874,2023-01-20 11:15:35.982858,571097241,0.8554778,0.90916,1,0.354354,2
136908,2023-01-20 11:15:36.082766,571197142,0.8554094,0.9091154,1,0.3500373,2
136939,2023-01-20 11:15:36.182811,571297177,0.8554214,0.9091232,1,0.3446495,2
136971,2023-01-20 11:15:36.282796,571397159,0.8554504,0.9091421,1,0.3442696,2
137004,2023-01-20 11:15:36.382766,571497127,0.8553519,0.9090779,1,0.3462501,2
137036,2023-01-20 11:15:36.482721,571597097,0.855294,0.9090401,1,0.3337547,2
137069,2023-01-20 11:15:36.582735,571697130,0.8552961,0.9090415,1,0.3334057,2
137101,2023-01-20 11:15:36.682736,571797119,0.8552461,0.9090088,1,0.3371648,2
137133,2023-01-20 11:15:36.782744,571897108,0.8551689,0.9089584,1,0.3307053,2
137165,2023-01-20 11:15:36.882779,571997147,0.8551418,0.9089407,1,0.3232588,2
137198,2023-01-20 11:15:36.982944,572097320,0.8551628,0.9089544,1,0.3350853,2
137232,2023-01-20 11:15:37.082754,572197125,0.8550643,0.9088901,1,0.3321846,2
137263,2023-01-20 11:15:37.182764,572297126,0.8550435,0.9088765,1,0.3389857,2
137295,2023-01-20 11:15:37.282742,572397100,0.8550325,0.9088693,1,0.3373808,2
137328,2023-01-20 11:15:37.382742,572497097,0.8550165,0.9088589,1,0.3448786,2
137360,2023-01-20 11:15:37.482763,572597162,0.854983,0.908837,1,0.3404724,2
137393,2023-01-20 11:15:37.582743,572697198,0.8550172,0.9088593,1,0.3417021,2
137425,2023-01-20 11:15:37.682704,572797129,0.8550321,0.9088691,1,0.3412062,2
137457,2023-01-20 11:15:37.782759,572897136,0.8549384,0.9088079,1,0.3344501,2
137489,2023-01-20 11:15:37.882728,572997103,0.85496,0.9088219,1,0.334049,2
137522,2023-01-20 11:15:37.982966,573097348,0.8549514,0.9088164,1,0.3316601,2
137556,2023-01-20 11:15:38.082762,573197156,0.8549044,0.9087857,1,0.3359551,2
137587,2023-01-20 11:15:38.182759,573297167,0.8548415,0.9087446,1,0.3343572,2
137619,2023-01-20 11:15:38.282727,573397116,0.8547833,0.9087066,1,0.3320843,2
137652,2023-01-20 11:15:38.382759,573497121,0.8547307,0.9086722,1,0.3301504,2
137684,2023-01-20 11:15:38.482728,573597103,0.8547551,0.9086882,1,0.3290002,2
137717,2023-01-20 11:15:38.582733,573697129,0.854751,0.9086855,1,0.3197966,2
137749,2023-01-20 11:15:38.682734,573797120,0.854769,0.9086972,1,0.3152849,2
137781,2023-01-20 11:15:38.782744,573897113,0.8547426,0.90868,1,0.3162848,2
137813,2023-01-20 11:15:38.882774,573997147,0.8546572,0.9086242,1,0.3151124,2
137847,2023-01-20 11:15:38.983020,574097401,0.8546637,0.9086285,1,0.3134856,2
137881,2023-01-20 11:15:39.082760,574197134,0.8546478,0.9086181,1,0.3140538,2
137912,2023-01-20 11:15:39.182757,574297122,0.8547037,0.9086546,1,0.3094248,2
137944,2023-01-20 11:15:39.282769,574397126,0.8547123,0.9086602,1,0.3015286,2
137977,2023-01-20 11:15:39.382758,574497107,0.8547582,0.9086902,1,0.3103501,2
138009,2023-01-20 11:15:39.482806,574597179,0.8547035,0.9086545,1,0.3176417,2
138042,2023-01-20 11:15:39.582747,574697150,0.8546432,0.9086151,1,0.3187091,2
138079,2023-01-20 11:15:39.682741,574797131,0.8546582,0.9086249,1,0.3211845,2
138111,2023-01-20 11:15:39.782812,574897180,0.8547046,0.9086552,1,0.3220021,2
138143,2023-01-20 11:15:39.875304,574997103,0.8547964,0.9087151,1,0.3251604,2
138176,2023-01-20 11:15:39.966569,575097378,0.8547496,0.9086846,1,0.3308552,2
138210,2023-01-20 11:15:40.063010,575197139,0.8547398,0.9086782,1,0.3316803,2
138240,2023-01-20 11:15:40.162995,575297155,0.8547987,0.9087166,1,0.332065,2
138272,2023-01-20 11:15:40.262926,575397100,0.8548109,0.9087246,1,0.3446814,2
138305,2023-01-20 11:15:40.362929,575497107,0.8547533,0.908687,1,0.348293,2
138337,2023-01-20 11:15:40.462870,575597099,0.8548155,0.9087276,1,0.3532824,2
138372,2023-01-20 11:15:40.562826,575697134,0.8548027,0.9087192,1,0.368485,2
138404,2023-01-20 11:15:40.662822,575797123,0.8548062,0.9087216,1,0.373221,2
138436,2023-01-20 11:15:40.762905,575897149,0.854807,0.908722,1,0.3571087,2
138468,2023-01-20 11:15:40.862854,575997106,0.8548309,0.9087377,1,0.3503917,2
138501,2023-01-20 11:15:40.963087,576097384,0.8548054,0.908721,1,0.3691524,2
138536,2023-01-20 11:15:41.062880,576197155,0.8547377,0.9086768,1,0.3945777,2
138567,2023-01-20 11:15:41.162906,576297118,0.8546099,0.9085934,1,0.3927949,2
138599,2023-01-20 11:15:41.262875,576397107,0.8546093,0.9085929,1,0.3712555,2
138632,2023-01-20 11:15:41.362809,576497109,0.8545874,0.9085786,1,0.3828049,2
138665,2023-01-20 11:15:41.462837,576597158,0.8545768,0.9085717,1,0.3840762,2
138698,2023-01-20 11:15:41.562833,576697149,0.8544574,0.9084938,1,0.380868,2
138730,2023-01-20 11:15:41.662798,576797132,0.8543382,0.9084159,1,0.3799696,2
138761,2023-01-20 11:15:41.762727,576897093,0.8543338,0.908413,1,0.3724445,2
138793,2023-01-20 11:15:41.862729,576997105,0.8542924,0.908386,1,0.3767813,2
138826,2023-01-20 11:15:41.962854,577097227,0.8542671,0.9083695,1,0.3719972,2
138860,2023-01-20 11:15:42.062790,577197178,0.8541096,0.9082665,1,0.3706896,2
138937,2023-01-20 11:15:42.162702,577297115,0.8540226,0.9082097,1,0.3628661,2
138969,2023-01-20 11:15:42.262710,577397110,0.8538948,0.9081262,1,0.3776812,2
139002,2023-01-20 11:15:42.362735,577497098,0.8538831,0.9081186,1,0.3854412,2
139035,2023-01-20 11:15:42.462726,577597099,0.8537263,0.9080161,1,0.371833,2
139068,2023-01-20 11:15:42.562752,577697161,0.8538145,0.9080738,1,0.3524255,2
139100,2023-01-20 11:15:42.662723,577797120,0.8538437,0.9080929,1,0.3636872,2
139132,2023-01-20 11:15:42.762781,577897137,0.853673,0.9079813,1,0.337013,2
139164,2023-01-20 11:15:42.862774,577997117,0.8536053,0.907937,1,0.3457898,2
139198,2023-01-20 11:15:42.962816,578097162,0.8535343,0.9078907,1,0.3575544,2
139232,2023-01-20 11:15:43.062764,578197120,0.8533557,0.907774,1,0.3631521,2
139264,2023-01-20 11:15:43.162745,578297115,0.8532895,0.9077307,1,0.3539174,2
139296,2023-01-20 11:15:43.262736,578397107,0.8532438,0.9077008,1,0.3359384,2
139328,2023-01-20 11:15:43.362788,578497151,0.8531997,0.907672,1,0.3341945,2
139362,2023-01-20 11:15:43.462711,578597102,0.8531855,0.9076627,1,0.330368,2
139395,2023-01-20 11:15:43.562692,578697133,0.8530642,0.9075834,1,0.3401959,2
139427,2023-01-20 11:15:43.662680,578797112,0.8528959,0.9074734,1,0.3319417,2
139459,2023-01-20 11:15:43.762703,578897093,0.8528998,0.907476,1,0.3359197,2
139491,2023-01-20 11:15:43.862749,578997122,0.8529106,0.907483,1,0.335002,2
139524,2023-01-20 11:15:43.962744,579097116,0.8528499,0.9074433,1,0.340347,2
139558,2023-01-20 11:15:44.062784,579197169,0.852833,0.9074323,1,0.3351639,2
139590,2023-01-20 11:15:44.162720,579297125,0.8528005,0.9074111,1,0.3356555,2
139622,2023-01-20 11:15:44.262703,579397104,0.8528011,0.9074115,1,0.3339689,2
139654,2023-01-20 11:15:44.362723,579497104,0.8527386,0.9073706,1,0.3308092,2
139688,2023-01-20 11:15:44.462715,579597104,0.8527306,0.9073653,1,0.3413806,2
139721,2023-01-20 11:15:44.562745,579697159,0.8527155,0.9073555,1,0.3356655,2
