LineNo,UTC_Approx,TimeUS,TPD,PD,DVD,TVD,VD,DAD,TAD,AD
153730,2023-01-20 11:16:26.982924,622197324,-55.4,-55.59811,0,0.1981152,0.1802663,0,0.1336046,0.3012037
153763,2023-01-20 11:16:27.082833,622297226,-55.4,-55.59629,0,0.1962891,0.1699113,0,0.1204558,-0.2152281
153793,2023-01-20 11:16:27.182855,622397235,-55.4,-55.59356,0,0.1935644,0.184924,0,0.08753189,-0.0693655
153826,2023-01-20 11:16:27.282833,622497203,-55.4,-55.59029,0,0.1902881,0.1832592,0,0.001746066,0.2654781
153858,2023-01-20 11:16:27.382839,622597201,-55.4,-55.58465,0,0.1846484,0.2340274,0,-0.2672543,0.3994265
153894,2023-01-20 11:16:27.482861,622697247,-55.4,-55.58279,0,0.1827881,0.2211199,0,-0.2068699,-0.5353947
153924,2023-01-20 11:16:27.582812,622797229,-55.4,-55.58739,0,0.1873975,0.1524434,0,0.03064389,-0.1229496
153958,2023-01-20 11:16:27.682860,622897247,-55.4,-55.59441,0,0.1944092,0.1877088,0,0.05564857,0.476078
153988,2023-01-20 11:16:27.782870,622997215,-55.4,-55.59682,0,0.1968213,0.1965098,0,-0.04313458,0.04485226
154023,2023-01-20 11:16:27.875412,623097204,-55.4,-55.60068,0,0.2006836,0.228467,0,-0.0225507,0.003499031
154057,2023-01-20 11:16:27.966432,623197220,-55.4,-55.60321,0,0.203208,0.1957298,0,0.004214042,0.202178
154090,2023-01-20 11:16:28.063105,623297234,-55.4,-55.60788,0,0.2078809,0.1757034,0,0.06963689,-0.2128706
154120,2023-01-20 11:16:28.163063,623397229,-55.4,-55.61421,0,0.2142139,0.2048585,0,0.1209646,0.2591648
154153,2023-01-20 11:16:28.270002,623497245,-55.4,-55.61827,0,0.2182715,0.245795,0,-0.05913914,0.04300213
154185,2023-01-20 11:16:28.380970,623597216,-55.4,-55.62316,0,0.2231592,0.201691,0,0.0351695,-0.2405787
154221,2023-01-20 11:16:28.482853,623697232,-55.4,-55.63163,0,0.2316357,0.1818226,0,0.2029834,-0.06328487
154251,2023-01-20 11:16:28.582829,623797231,-55.4,-55.63966,0,0.2396582,0.1954906,0,0.1988142,0.4307184
154285,2023-01-20 11:16:28.675390,623897229,-55.4,-55.64708,0,0.247085,0.2228669,0,0.1674178,0.06838131
154315,2023-01-20 11:16:28.766405,623997219,-55.4,-55.65125,0,0.25125,0.2728341,0,0.07433707,0.616024
154351,2023-01-20 11:16:28.863110,624097247,-55.4,-55.65017,0,0.2501709,0.2623797,0,-0.1179526,0.463953
154384,2023-01-20 11:16:28.963179,624197334,-55.4,-55.64942,0,0.2494189,0.2419877,0,-0.07884479,-0.2606001
154417,2023-01-20 11:16:29.063081,624297243,-55.4,-55.65113,0,0.2511328,0.2975165,0,-0.07863715,0.7012863
154447,2023-01-20 11:16:29.163082,624397246,-55.4,-55.65171,0,0.251709,0.2734486,0,-0.1933275,0.06912327
154480,2023-01-20 11:16:29.263059,624497233,-55.4,-55.65638,0,0.256377,0.2947145,0,-0.1672458,-0.007147789
154512,2023-01-20 11:16:29.363042,624597231,-55.4,-55.66151,0,0.2615088,0.2814088,0,-0.1504,-0.07856083
154548,2023-01-20 11:16:29.463041,624697307,-55.4,-55.66824,0,0.2682373,0.2640827,0,-0.01362662,-0.272131
154578,2023-01-20 11:16:29.562986,624797367,-55.4,-55.67638,0,0.2763867,0.2690297,0,0.1285112,-0.02096176
154612,2023-01-20 11:16:29.662808,624897202,-55.4,-55.68745,0,0.287456,0.2342016,0,0.1700468,0.1749258
154641,2023-01-20 11:16:29.762864,624997212,-55.4,-55.70077,0,0.3007715,0.2537647,0,0.2579421,-0.1371489
154676,2023-01-20 11:16:29.862879,625097224,-55.4,-55.7145,0,0.3144971,0.2812528,0,0.2575094,0.2760553
154709,2023-01-20 11:16:29.962868,625197237,-55.4,-55.72819,0,0.3281934,0.2614666,0,0.2972211,0.0350647
154742,2023-01-20 11:16:30.062860,625297235,-55.4,-55.74218,0,0.3421826,0.2599045,0,0.3541348,0.143342
154773,2023-01-20 11:16:30.162842,625397213,-55.4,-55.75349,0,0.3534863,0.2886239,0,0.3512363,0.1203613
154806,2023-01-20 11:16:30.262859,625497246,-55.4,-55.76345,0,0.363457,0.2725721,0,0.3843459,0.1875839
154838,2023-01-20 11:16:30.362823,625597236,-55.4,-55.77301,0,0.3730127,0.3051185,0,0.3604447,0.2881575
154874,2023-01-20 11:16:30.462806,625697229,-55.4,-55.77975,0,0.379751,0.3376033,0,0.2488033,0.9732904
154906,2023-01-20 11:16:30.562837,625797261,-55.4,-55.78332,0,0.3833203,0.3320214,0,0.1872562,-0.04731274
154940,2023-01-20 11:16:30.662805,625897214,-55.4,-55.78868,0,0.3886816,0.3323854,0,0.29391,-0.04047203
154970,2023-01-20 11:16:30.762821,625997207,-55.4,-55.79374,0,0.3937353,0.3285949,0,0.3270248,-0.01418209
155005,2023-01-20 11:16:30.862980,626097314,-55.4,-55.79625,0,0.3962549,0.3566169,0,0.2612091,0.09839535
155038,2023-01-20 11:16:30.962981,626197245,-55.4,-55.79719,0,0.3971924,0.3381059,0,0.2733608,0.1056566
155071,2023-01-20 11:16:31.062953,626297236,-55.4,-55.79648,0,0.3964844,0.3350733,0,0.2448001,0.0168047
155101,2023-01-20 11:16:31.162871,626397224,-55.4,-55.79378,0,0.3937793,0.3457586,0,0.2277708,-0.1683989
155134,2023-01-20 11:16:31.262839,626497215,-55.4,-55.79034,0,0.3903418,0.3424701,0,0.23321,0.04678059
155165,2023-01-20 11:16:31.362893,626597265,-55.4,-55.78676,0,0.3867627,0.3217189,0,0.2380815,0.09558296
155202,2023-01-20 11:16:31.462850,626697238,-55.4,-55.78157,0,0.3815722,0.3610714,0,0.09608239,-0.01218414
155232,2023-01-20 11:16:31.562927,626797344,-55.4,-55.77768,0,0.3776855,0.3476417,0,0.1512988,0.1105213
155266,2023-01-20 11:16:31.662797,626897209,-55.4,-55.77439,0,0.3743896,0.3542241,0,0.07944272,0.2555113
155296,2023-01-20 11:16:31.762816,626997203,-55.4,-55.77089,0,0.3708935,0.3400028,0,0.07828651,0.07537842
155331,2023-01-20 11:16:31.862846,627097220,-55.4,-55.76863,0,0.3686328,0.3548463,0,0.01438151,0.242445
155414,2023-01-20 11:16:31.962950,627197318,-55.4,-55.76763,0,0.3676318,0.3507496,0,0.01659109,-0.2590437
155447,2023-01-20 11:16:32.062855,627297222,-55.4,-55.76938,0,0.3693799,0.3538283,0,0.07571743,0.3465929
155477,2023-01-20 11:16:32.162973,627397341,-55.4,-55.76841,0,0.3684131,0.3805146,0,-0.06926309,-0.3282576
155511,2023-01-20 11:16:32.262805,627497189,-55.4,-55.76504,0,0.3650391,0.4140271,0,-0.1201887,0.06833076
155542,2023-01-20 11:16:32.362820,627597229,-55.4,-55.76168,0,0.3616846,0.3530767,0,-0.01955317,-0.1066446
155579,2023-01-20 11:16:32.462837,627697255,-55.4,-55.76238,0,0.3623828,0.3085159,0,0.129557,-0.1011238
155609,2023-01-20 11:16:32.562913,627797331,-55.4,-55.76523,0,0.3652344,0.3148156,0,0.1815594,0.0176096
155643,2023-01-20 11:16:32.662806,627897207,-55.4,-55.76667,0,0.3666748,0.3852407,0,0.02659643,0.428462
155673,2023-01-20 11:16:32.762843,627997218,-55.4,-55.76549,0,0.3654931,0.3875955,0,-0.05014136,0.006929398
155708,2023-01-20 11:16:32.862858,628097241,-55.4,-55.76585,0,0.3658496,0.3440126,0,-0.0229732,-0.1080198
155741,2023-01-20 11:16:32.962819,628197230,-55.4,-55.76797,0,0.3679687,0.3307996,0,0.08517072,-0.3505955
155774,2023-01-20 11:16:33.062827,628297233,-55.4,-55.77025,0,0.370249,0.3045637,0,0.2603232,-0.148428
155804,2023-01-20 11:16:33.162845,628397227,-55.4,-55.77279,0,0.3727881,0.2855262,0,0.3470425,0.1248112
155837,2023-01-20 11:16:33.262839,628497214,-55.4,-55.77376,0,0.3737597,0.3110092,0,0.3269317,0.0434227
155868,2023-01-20 11:16:33.362840,628597219,-55.4,-55.77542,0,0.3754199,0.2897597,0,0.3305424,-0.004004478
155905,2023-01-20 11:16:33.462919,628697312,-55.4,-55.77488,0,0.3748779,0.3584718,0,0.1153161,0.6889076
155935,2023-01-20 11:16:33.562813,628797227,-55.4,-55.7706,0,0.3706006,0.3813657,0,-0.02193709,0.2470856
155969,2023-01-20 11:16:33.662814,628897218,-55.4,-55.76896,0,0.3689648,0.3678289,0,0.06129109,-0.2868385
155999,2023-01-20 11:16:33.762826,628997202,-55.4,-55.77347,0,0.3734717,0.3308047,0,0.2435145,-0.1577168
156034,2023-01-20 11:16:33.862835,629097201,-55.4,-55.78063,0,0.3806348,0.3294248,0,0.279038,0.3838272
156067,2023-01-20 11:16:33.962876,629197243,-55.4,-55.78577,0,0.3857764,0.3522913,0,0.2029726,0.3782339
156100,2023-01-20 11:16:34.062857,629297223,-55.4,-55.79008,0,0.390083,0.3520275,0,0.1502099,0.2830801
156130,2023-01-20 11:16:34.162963,629397326,-55.4,-55.79418,0,0.3941797,0.3732351,0,0.133195,0.228508
156163,2023-01-20 11:16:34.262849,629497215,-55.4,-55.79813,0,0.3981299,0.34505,0,0.1712383,-0.14851
156194,2023-01-20 11:16:34.362831,629597203,-55.4,-55.80239,0,0.4023926,0.3385566,0,0.2517003,0.0115633
156232,2023-01-20 11:16:34.462835,629697223,-55.4,-55.80617,0,0.4061719,0.3626942,0,0.2055053,0.3590727
156262,2023-01-20 11:16:34.562821,629797233,-55.4,-55.80787,0,0.4078662,0.4094001,0,0.06187296,0.198781
156296,2023-01-20 11:16:34.662825,629897233,-55.4,-55.81018,0,0.4101807,0.3801769,0,0.1396544,-0.3039436
156326,2023-01-20 11:16:34.762929,629997317,-55.4,-55.81389,0,0.4138916,0.3808188,0,0.2241053,0.3016729
156361,2023-01-20 11:16:34.862821,630097215,-55.4,-55.81184,0,0.4118408,0.4306389,0,0.03394723,0.3511572
156394,2023-01-20 11:16:34.962895,630197309,-55.4,-55.80652,0,0.4065185,0.4704965,0,-0.1509126,0.7095137
156427,2023-01-20 11:16:35.062821,630297228,-55.4,-55.79742,0,0.3974219,0.473186,0,-0.4041115,0.4017324
156457,2023-01-20 11:16:35.162838,630397220,-55.4,-55.78703,0,0.3870264,0.457913,0,-0.387064,-0.4880219
156490,2023-01-20 11:16:35.262849,630497219,-55.4,-55.78265,0,0.3826562,0.4172847,0,-0.2515806,-0.0392971
156521,2023-01-20 11:16:35.362852,630597218,-55.4,-55.77969,0,0.3796875,0.4175825,0,-0.2133476,0.1413345
156558,2023-01-20 11:16:35.462944,630697336,-55.4,-55.77741,0,0.3774121,0.4425176,0,-0.2256647,-0.004372597
156590,2023-01-20 11:16:35.562786,630797223,-55.4,-55.77641,0,0.3764111,0.4050466,0,-0.1910481,0.016469
156624,2023-01-20 11:16:35.662792,630897216,-55.4,-55.77763,0,0.3776318,0.3856983,0,-0.002334023,-0.5305738
156654,2023-01-20 11:16:35.762827,630997204,-55.4,-55.78094,0,0.3809473,0.3159114,0,0.1911159,-0.2269573
156689,2023-01-20 11:16:35.862863,631097223,-55.4,-55.78478,0,0.3847851,0.3461193,0,0.2066758,0.1975889
156722,2023-01-20 11:16:35.962893,631197254,-55.4,-55.78749,0,0.3874902,0.3726099,0,0.1498379,0.03236198
156755,2023-01-20 11:16:36.062956,631297318,-55.4,-55.78918,0,0.3891797,0.3626677,0,0.1270969,0.1759987
156785,2023-01-20 11:16:36.162868,631397230,-55.4,-55.79176,0,0.3917627,0.3399701,0,0.2243593,-0.03914261
156818,2023-01-20 11:16:36.262848,631497216,-55.4,-55.79591,0,0.3959082,0.3424335,0,0.2235505,0.02261066
156849,2023-01-20 11:16:36.362841,631597218,-55.4,-55.79812,0,0.3981201,0.3977097,0,0.1368518,0.4913111
156886,2023-01-20 11:16:36.462915,631697305,-55.4,-55.79826,0,0.3982568,0.4017036,0,0.02549404,0.06544685
156916,2023-01-20 11:16:36.562904,631797309,-55.4,-55.79861,0,0.3986084,0.3739493,0,0.09870186,-0.04335403
156951,2023-01-20 11:16:36.662813,631897212,-55.4,-55.80196,0,0.401958,0.3723984,0,0.1848967,-0.1455832
156981,2023-01-20 11:16:36.762862,631997242,-55.4,-55.80587,0,0.405874,0.3467062,0,0.2177654,0.04633141
157016,2023-01-20 11:16:36.862847,632097217,-55.4,-55.80903,0,0.4090283,0.3707331,0,0.2312292,0.2745333
157049,2023-01-20 11:16:36.962874,632197239,-55.4,-55.80938,0,0.4093799,0.36498,0,0.2234289,-0.06471252
157083,2023-01-20 11:16:37.062872,632297232,-55.4,-55.80937,0,0.4093701,0.3932768,0,0.219479,0.2474117
157113,2023-01-20 11:16:37.162882,632397237,-55.4,-55.80926,0,0.4092627,0.3608023,0,0.2197026,-0.03069401
157146,2023-01-20 11:16:37.262839,632497200,-55.4,-55.80625,0,0.40625,0.3493691,0,0.2210167,-0.03184795
157177,2023-01-20 11:16:37.362874,632597247,-55.4,-55.80363,0,0.4036377,0.3229768,0,0.2818497,-0.3187656
157214,2023-01-20 11:16:37.457284,632697336,-55.4,-55.8019,0,0.4018994,0.3134769,0,0.3205262,-0.09689522
157244,2023-01-20 11:16:37.548173,632797228,-55.4,-55.79802,0,0.3980224,0.3225231,0,0.3396801,-0.08488369
157278,2023-01-20 11:16:37.643022,632897203,-55.4,-55.79215,0,0.3921533,0.3557293,0,0.2720633,0.1559868
157308,2023-01-20 11:16:37.743043,632997208,-55.4,-55.78363,0,0.3836328,0.3477825,0,0.1619074,-0.0782938
157343,2023-01-20 11:16:37.843055,633097216,-55.4,-55.77367,0,0.373667,0.3304445,0,0.1504264,-0.2356443
157376,2023-01-20 11:16:37.943067,633197242,-55.4,-55.76191,0,0.3619092,0.3205345,0,0.1301522,-0.1106224
157409,2023-01-20 11:16:38.043149,633297331,-55.4,-55.74841,0,0.3484082,0.34655,0,0.06954741,0.2043877
157439,2023-01-20 11:16:38.143049,633397228,-55.4,-55.73218,0,0.3321826,0.3573102,0,-0.06528609,0.06478119
157472,2023-01-20 11:16:38.243023,633497202,-55.4,-55.71853,0,0.3185303,0.3126655,0,-0.08094316,0.193429
157503,2023-01-20 11:16:38.343022,633597207,-55.4,-55.70641,0,0.306416,0.3477128,0,-0.168108,0.1093206
157540,2023-01-20 11:16:38.443020,633697235,-55.4,-55.6969,0,0.2968994,0.3301426,0,-0.1886335,0.1143932
157570,2023-01-20 11:16:38.543046,633797325,-55.4,-55.68962,0,0.289624,0.328489,0,-0.2237356,0.05066872
157604,2023-01-20 11:16:38.647769,633897323,-55.4,-55.68257,0,0.2825732,0.3257265,0,-0.1873026,-0.2339191
157635,2023-01-20 11:16:38.758756,633997247,-55.4,-55.67535,0,0.2753516,0.344929,0,-0.2431793,0.4349546
157671,2023-01-20 11:16:38.857121,634097218,-55.4,-55.66824,0,0.2682373,0.3394111,0,-0.328441,-0.2182636
157704,2023-01-20 11:16:38.948059,634197257,-55.4,-55.66594,0,0.2659424,0.3006377,0,-0.1834918,-0.1091127
157737,2023-01-20 11:16:39.042848,634297231,-55.4,-55.66738,0,0.2673828,0.272515,0,-0.07176978,-0.1926823
157767,2023-01-20 11:16:39.142889,634397238,-55.4,-55.66946,0,0.269458,0.2947646,0,-0.06253529,0.0006380081
157800,2023-01-20 11:16:39.242884,634497222,-55.4,-55.67006,0,0.2700635,0.3117334,0,-0.06706218,0.2166386
157830,2023-01-20 11:16:39.342889,634597246,-55.4,-55.6705,0,0.270498,0.2622838,0,-0.03481632,-0.05110741
157867,2023-01-20 11:16:39.442848,634697233,-55.4,-55.67364,0,0.2736377,0.2391735,0,0.09114905,-0.05153179
157897,2023-01-20 11:16:39.542818,634797242,-55.4,-55.67809,0,0.2780859,0.2174309,0,0.2012945,-0.1373491
157931,2023-01-20 11:16:39.642797,634897201,-55.4,-55.68008,0,0.2800781,0.2222638,0,0.2326442,0.1157351
157961,2023-01-20 11:16:39.742924,634997229,-55.4,-55.67674,0,0.2767431,0.2802779,0,0.06343129,0.522295
157996,2023-01-20 11:16:39.842961,635097226,-55.4,-55.66748,0,0.2674805,0.3056188,0,-0.150665,0.1479826
158029,2023-01-20 11:16:39.942934,635197237,-55.4,-55.65816,0,0.258164,0.3116797,0,-0.223254,0.03694057
158062,2023-01-20 11:16:40.043008,635297332,-55.4,-55.65034,0,0.2503467,0.2614118,0,-0.1912389,-0.1368837
158092,2023-01-20 11:16:40.142912,635397237,-55.4,-55.64433,0,0.2443359,0.2618592,0,-0.1797682,-0.1069918
158125,2023-01-20 11:16:40.242869,635497201,-55.4,-55.64156,0,0.2415625,0.2666918,0,-0.1060781,-0.2188625
158156,2023-01-20 11:16:40.342857,635597205,-55.4,-55.64155,0,0.2415527,0.2367445,0,-0.04691934,0.04268169
158193,2023-01-20 11:16:40.442882,635697246,-55.4,-55.64206,0,0.2420654,0.2145385,0,0.0800878,-0.3652678
158225,2023-01-20 11:16:40.542857,635797238,-55.4,-55.64283,0,0.242832,0.2369795,0,0.1039137,-0.08835793
158259,2023-01-20 11:16:40.642862,635897249,-55.4,-55.64238,0,0.2423779,0.2457252,0,0.06259552,-0.01061821
158289,2023-01-20 11:16:40.742840,635997216,-55.4,-55.64281,0,0.2428125,0.2067831,0,0.05835811,0.1802492
158324,2023-01-20 11:16:40.842834,636097202,-55.4,-55.64376,0,0.2437646,0.2171863,0,0.0356431,0.005752563
158358,2023-01-20 11:16:40.942860,636197222,-55.4,-55.64556,0,0.2455615,0.2299412,0,0.08704775,-0.03725433
158391,2023-01-20 11:16:41.042963,636297321,-55.4,-55.646,0,0.2460058,0.2645854,0,0.05617197,0.4129333
158421,2023-01-20 11:16:41.142890,636397246,-55.4,-55.64449,0,0.2444873,0.2428829,0,-0.0429071,0.3012409
158454,2023-01-20 11:16:41.242896,636497226,-55.4,-55.64019,0,0.2401904,0.2234217,0,-0.0534576,-0.1103058
158485,2023-01-20 11:16:41.343052,636597323,-55.4,-55.63552,0,0.2355273,0.2610957,0,-0.06584596,-0.1128902
158522,2023-01-20 11:16:41.442970,636697252,-55.4,-55.63386,0,0.2338574,0.2889584,0,-0.0956,0.4911985
158552,2023-01-20 11:16:41.542848,636797236,-55.4,-55.62891,0,0.2289111,0.2969187,0,-0.3120409,-0.01976013
158586,2023-01-20 11:16:41.642782,636897213,-55.4,-55.62568,0,0.2256836,0.2874153,0,-0.2642452,-0.04835415
158616,2023-01-20 11:16:41.742815,636997205,-55.4,-55.62457,0,0.2245703,0.2519838,0,-0.2580508,0.05924034
158651,2023-01-20 11:16:41.842844,637097213,-55.4,-55.62319,0,0.2231933,0.2523106,0,-0.1398249,-0.3660889
158684,2023-01-20 11:16:41.942951,637197326,-55.4,-55.62485,0,0.2248535,0.232075,0,-0.03615144,-0.07463741
158717,2023-01-20 11:16:42.042847,637297230,-55.4,-55.62631,0,0.2263135,0.2299298,0,0.01647236,0.1726494
158748,2023-01-20 11:16:42.142855,637397247,-55.4,-55.62585,0,0.2258496,0.1917119,0,0.02043612,0.04521465
158781,2023-01-20 11:16:42.242810,637497199,-55.4,-55.62586,0,0.2258642,0.1826775,0,0.1692346,-0.2323589
158812,2023-01-20 11:16:42.342840,637597210,-55.4,-55.62922,0,0.2292236,0.1687016,0,0.2752013,-0.01342297
158849,2023-01-20 11:16:42.442890,637697259,-55.4,-55.63248,0,0.2324805,0.1947848,0,0.2811349,0.1067848
158879,2023-01-20 11:16:42.542833,637797224,-55.4,-55.63341,0,0.2334131,0.2195649,0,0.1627092,0.3129768
158913,2023-01-20 11:16:42.642849,637897246,-55.4,-55.63363,0,0.2336328,0.1852979,0,0.1439704,-0.3396559
158943,2023-01-20 11:16:42.742836,637997217,-55.4,-55.63686,0,0.2368652,0.194581,0,0.2716165,-0.05422497
158978,2023-01-20 11:16:42.842823,638097197,-55.4,-55.63781,0,0.2378076,0.1984398,0,0.1947139,0.5528393
159011,2023-01-20 11:16:42.942849,638197229,-55.4,-55.63368,0,0.2336816,0.2265875,0,-0.01758166,0.1276846
159045,2023-01-20 11:16:43.043009,638297386,-55.4,-55.62829,0,0.228291,0.2749436,0,-0.1461369,-0.2697124
159075,2023-01-20 11:16:43.142849,638397213,-55.4,-55.62779,0,0.227793,0.1978268,0,0.07264257,-0.2751703
159108,2023-01-20 11:16:43.242953,638497310,-55.4,-55.63129,0,0.2312891,0.1771428,0,0.1952711,-0.09963417
159139,2023-01-20 11:16:43.342926,638597284,-55.4,-55.63504,0,0.2350439,0.2296855,0,0.1181766,0.3047943
159176,2023-01-20 11:16:43.443133,638697502,-55.4,-55.63627,0,0.2362695,0.2244197,0,-0.008280927,0.5977621
159206,2023-01-20 11:16:43.542846,638797239,-55.4,-55.63545,0,0.2354541,0.2146506,0,0.004868124,-0.4104385
159240,2023-01-20 11:16:43.642828,638897227,-55.4,-55.63762,0,0.2376172,0.2298855,0,0.1041697,0.1743746
159270,2023-01-20 11:16:43.742826,638997208,-55.4,-55.63983,0,0.239834,0.1994601,0,0.1304654,0.04832554
159305,2023-01-20 11:16:43.842845,639097221,-55.4,-55.64194,0,0.2419385,0.2064245,0,0.1218904,-0.04746532
159338,2023-01-20 11:16:43.942956,639197342,-55.4,-55.64412,0,0.2441211,0.2187104,0,0.1584306,0.0224123
159371,2023-01-20 11:16:44.042835,639297229,-55.4,-55.64368,0,0.2436865,0.2635651,0,0.02829102,0.4080973
159401,2023-01-20 11:16:44.142838,639397236,-55.4,-55.64152,0,0.2415234,0.2376156,0,-0.02039074,-0.1783342
159434,2023-01-20 11:16:44.242821,639497212,-55.4,-55.64779,0,0.2477881,0.1981772,0,0.1573547,-0.1235447
159465,2023-01-20 11:16:44.342839,639597208,-55.4,-55.65721,0,0.2572119,0.2167795,0,0.2273301,0.2831059
159502,2023-01-20 11:16:44.443135,639697504,-55.4,-55.66445,0,0.2644531,0.2136045,0,0.1753711,0.3240824
159532,2023-01-20 11:16:44.542936,639797332,-55.4,-55.67045,0,0.2704541,0.22789,0,0.1582409,0.07851887
159566,2023-01-20 11:16:44.642815,639897217,-55.4,-55.67618,0,0.2761816,0.2626328,0,0.1066999,0.1665115
159596,2023-01-20 11:16:44.742823,639997201,-55.4,-55.68245,0,0.2824512,0.2201967,0,0.1467486,0.4308186
159631,2023-01-20 11:16:44.842837,640097206,-55.4,-55.68613,0,0.2861328,0.2417967,0,0.09549922,0.1455202
159664,2023-01-20 11:16:44.942845,640197226,-55.4,-55.68769,0,0.2876904,0.2784305,0,0.07673225,-0.07749271
159697,2023-01-20 11:16:45.042857,640297236,-55.4,-55.68836,0,0.2883643,0.280864,0,0.0199363,0.02765942
159727,2023-01-20 11:16:45.142891,640397248,-55.4,-55.68919,0,0.2891943,0.2688368,0,0.03773929,-0.05446815
159761,2023-01-20 11:16:45.242902,640497250,-55.4,-55.68765,0,0.2876514,0.2757722,0,0.09907451,-0.133812
159792,2023-01-20 11:16:45.342876,640597232,-55.4,-55.68475,0,0.2847461,0.2741902,0,0.07974287,0.09572983
159829,2023-01-20 11:16:45.443154,640697525,-55.4,-55.681,0,0.2809961,0.265204,0,0.04665488,0.1342344
159861,2023-01-20 11:16:45.542842,640797237,-55.4,-55.67319,0,0.2731934,0.3291263,0,-0.1297135,0.273756
159895,2023-01-20 11:16:45.642816,640897216,-55.4,-55.66259,0,0.2625928,0.2829396,0,-0.167176,-0.1987762
159925,2023-01-20 11:16:45.742839,640997219,-55.4,-55.65377,0,0.2537695,0.2715965,0,-0.09877695,-0.2595797
159960,2023-01-20 11:16:45.842869,641097238,-55.4,-55.6431,0,0.2431006,0.2482628,0,-0.05241539,-0.002303123
159993,2023-01-20 11:16:45.942879,641197249,-55.4,-55.63072,0,0.2307178,0.2519573,0,-0.04417134,-0.4256382
160026,2023-01-20 11:16:46.042855,641297232,-55.4,-55.62197,0,0.2219678,0.2006159,0,0.06172227,0.0202713
160056,2023-01-20 11:16:46.142821,641397215,-55.4,-55.60976,0,0.2097656,0.2341365,0,-0.06998697,-0.1244049
160089,2023-01-20 11:16:46.242826,641497218,-55.4,-55.59753,0,0.1975293,0.2289754,0,-0.176311,-0.09280491
160120,2023-01-20 11:16:46.342841,641597206,-55.4,-55.5871,0,0.1870996,0.1991815,0,-0.1320343,-0.2944584
160157,2023-01-20 11:16:46.443176,641697540,-55.4,-55.57637,0,0.176377,0.2110009,0,-0.08622709,-0.1979303
160187,2023-01-20 11:16:46.542933,641797333,-55.4,-55.56591,0,0.1659082,0.1771364,0,-0.01132539,-0.1879044
160221,2023-01-20 11:16:46.642783,641897201,-55.4,-55.55894,0,0.1589404,0.1614068,0,0.01736877,0.02850628
160251,2023-01-20 11:16:46.742793,641997203,-55.4,-55.55301,0,0.1530078,0.1795975,0,-0.02076519,0.0971632
160286,2023-01-20 11:16:46.842810,642097208,-55.4,-55.54376,0,0.1437646,0.1379474,0,-0.08353356,-0.01057625
160319,2023-01-20 11:16:46.942857,642197237,-55.4,-55.53344,0,0.1334424,0.11908,0,-0.04327511,-0.4027605
160352,2023-01-20 11:16:47.042919,642297290,-55.4,-55.52714,0,0.1271435,0.1243107,0,0.05402637,-0.1162939
160382,2023-01-20 11:16:47.142974,642397346,-55.4,-55.5184,0,0.1184033,0.1303946,0,-0.07170396,0.4677553
160416,2023-01-20 11:16:47.242879,642497242,-55.4,-55.50281,0,0.1028076,0.1792369,0,-0.3623628,0.4497032
160448,2023-01-20 11:16:47.342866,642597205,-55.4,-55.48531,0,0.08530761,0.1690154,0,-0.3778617,-0.6728764
160485,2023-01-20 11:16:47.443194,642697534,-55.4,-55.47202,0,0.07202148,0.1362202,0,-0.3345332,0.1031752
160515,2023-01-20 11:16:47.542865,642797241,-55.4,-55.45937,0,0.059375,0.1751606,0,-0.5077921,0.08917809
160549,2023-01-20 11:16:47.638964,642897215,-55.4,-55.45007,0,0.05006836,0.1307166,0,-0.4504635,-0.2970629
160579,2023-01-20 11:16:47.729963,642997218,-55.4,-55.44429,0,0.04429688,0.071253,0,-0.263676,-0.587183
160614,2023-01-20 11:16:47.823071,643097251,-55.4,-55.44161,0,0.04161133,0.03736646,0,-0.07389018,-0.01971912
160647,2023-01-20 11:16:47.923069,643197235,-55.4,-55.43787,0,0.03787598,0.01749118,0,-0.002056136,-0.4735069
160680,2023-01-20 11:16:48.025622,643297234,-55.4,-55.43496,0,0.03496094,-0.02085567,0,0.08963779,-0.2995329
160710,2023-01-20 11:16:48.136619,643397220,-55.4,-55.43172,0,0.03171875,0.014915,0,0.1284176,0.1334782
160743,2023-01-20 11:16:48.239044,643497221,-55.4,-55.42521,0,0.02520508,0.04691498,0,-0.004715884,0.09879303
160774,2023-01-20 11:16:48.330037,643597218,-55.4,-55.41893,0,0.01893555,0.02201172,0,-0.0142837,-0.03247261
160811,2023-01-20 11:16:48.423306,643697422,-55.4,-55.41533,0,0.01533203,0.02559063,0,-0.009803852,-0.2604351
160841,2023-01-20 11:16:48.523054,643797222,-55.4,-55.41339,0,0.01338867,-0.002627409,0,0.06341548,0.1013136
160924,2023-01-20 11:16:48.623006,643897218,-55.4,-55.41114,0,0.0111377,0.01823378,0,-0.0332489,0.3371658
160954,2023-01-20 11:16:48.722976,643997206,-55.4,-55.40615,0,0.006157226,0.05623453,0,-0.1283563,0.0003147125
160990,2023-01-20 11:16:48.822947,644097203,-55.4,-55.40232,0,0.002319336,0.03300719,0,-0.1657302,0.2997055
161023,2023-01-20 11:16:48.922937,644197248,-55.4,-55.39803,0,-0.001972656,0.04590232,0,-0.2399672,-0.1330967
161056,2023-01-20 11:16:49.022907,644297237,-55.4,-55.3955,0,-0.004501953,0.02070172,0,-0.1615522,-0.2119255
161086,2023-01-20 11:16:49.123100,644397327,-55.4,-55.39234,0,-0.00765625,0.02770651,0,-0.1493921,-0.03734016
