FrameIndex,VideoTimeSec,Status,SearchMode,Latitude,Longitude,MapCenterXPx,MapCenterYPx,Score,TileId,MatchCount,InlierCount,InlierRatio,MeanMatchConfidence,ReprojectionErrorPx
28686,478.1,localized,track_local,39.80528059,32.38318696,1307.03,487.90,116.0496,tile_512px_0004,63,56,0.8889,0.6616,1.6439
28694,478.233,localized,track_local,39.80529332,32.38317461,1305.00,485.15,124.2780,tile_512px_0004,63,60,0.9524,0.6527,1.0936
28703,478.383,localized,track_local,39.80527362,32.38314750,1300.47,489.36,107.2523,tile_512px_0004,61,51,0.8361,0.6653,1.3104
28712,478.533,localized,track_local,39.80530632,32.38315336,1301.49,482.33,123.3199,tile_512px_0004,61,59,0.9672,0.6463,0.8791
28721,478.683,localized,track_local,39.80530234,32.38313817,1298.96,483.16,126.6175,tile_512px_0004,62,61,0.9839,0.6510,1.2111
28729,478.817,localized,track_local,39.80531328,32.38312566,1296.90,480.80,121.9024,tile_512px_0004,63,59,0.9365,0.6268,1.2814
28738,478.967,localized,track_local,39.80533145,32.38311371,1294.95,476.87,133.3703,tile_512px_0004,68,66,0.9706,0.6237,1.3128
28747,479.117,localized,track_local,39.80534633,32.38309280,1291.50,473.65,135.9079,tile_512px_0004,67,67,1.0000,0.6256,1.1311
28755,479.25,localized,track_local,39.80535404,32.38307517,1288.58,471.97,131.9231,tile_512px_0004,67,65,0.9701,0.6199,1.1740
28763,479.383,localized,track_local,39.80536160,32.38306289,1286.56,470.32,136.4524,tile_512px_0004,67,67,1.0000,0.6687,0.9791
28772,479.533,localized,track_local,39.80536955,32.38305014,1284.45,468.60,137.8941,tile_512px_0004,72,69,0.9583,0.6497,1.1374
28782,479.7,localized,track_local,39.80537479,32.38304066,1282.89,467.46,137.6616,tile_512px_0004,69,68,0.9855,0.6848,1.0020
28791,479.85,localized,track_local,39.80537943,32.38303001,1281.12,466.45,142.5997,tile_512px_0004,71,71,1.0000,0.6842,0.9895
28799,479.983,localized,track_local,39.80538612,32.38302328,1280.02,465.00,143.4247,tile_512px_0004,74,72,0.9730,0.7032,1.0618
28809,480.15,localized,track_local,39.80539667,32.38301308,1278.34,462.72,142.0733,tile_512px_0004,72,71,0.9861,0.6797,1.0759
28818,480.3,localized,track_local,39.80540774,32.38298691,1274.01,460.31,139.5493,tile_512px_0004,72,70,0.9722,0.6387,1.3394
28829,480.483,localized,track_local,39.80541692,32.38296367,1270.17,458.31,148.7142,tile_512px_0004,86,78,0.9070,0.5841,1.7822
28842,480.7,localized,track_local,39.80543596,32.38292797,1264.27,454.17,153.0168,tile_512px_0004,92,82,0.8913,0.5068,2.3871
28853,480.883,localized,track_local,39.80544963,32.38289830,1259.37,451.19,162.8052,tile_512px_0004,99,88,0.8889,0.5560,1.8957
28864,481.067,localized,track_local,39.80545770,32.38286779,1254.31,449.42,191.3530,tile_512px_0004,111,105,0.9459,0.6784,1.7465
28876,481.267,localized,track_local,39.80546680,32.38284570,1250.66,447.43,199.4857,tile_512px_0004,109,109,1.0000,0.7114,1.5051
28886,481.433,localized,track_local,39.80547421,32.38282111,1246.59,445.81,222.3464,tile_512px_0004,130,125,0.9615,0.7190,1.5862
28897,481.617,localized,track_local,39.80549495,32.38279431,1242.17,441.32,198.4797,tile_512px_0004,113,109,0.9646,0.7022,1.3074
28908,481.8,localized,telemetry_prior,39.80551952,32.38277417,1238.87,436.01,192.2603,tile_512px_0004,105,104,0.9905,0.7423,1.1696
28917,481.95,localized,track_local,39.80553537,32.38275500,1235.71,432.57,180.2759,tile_512px_0004,103,97,0.9417,0.7279,1.0071
28927,482.117,localized,track_local,39.80555246,32.38274326,1233.78,428.88,178.6377,tile_512px_0004,97,95,0.9794,0.7518,1.0163
28938,482.3,localized,track_local,39.80556448,32.38271160,1228.54,426.26,166.6302,tile_512px_0004,96,88,0.9167,0.7828,0.9303
28950,482.5,localized,track_local,39.80556966,32.38270023,1226.67,425.13,193.0864,tile_512px_0004,107,105,0.9813,0.6957,1.0796
28962,482.7,localized,track_local,39.80556494,32.38272392,1230.59,426.17,183.8400,tile_512px_0004,103,99,0.9612,0.7307,1.0695
28975,482.917,localized,track_local,39.80557446,32.38277088,1238.40,424.18,178.2796,tile_512px_0004,100,96,0.9600,0.6566,1.4486
28989,483.15,localized,track_local,39.80557331,32.38278593,1240.90,424.44,165.9723,tile_512px_0004,102,90,0.8824,0.5732,1.6397
29001,483.35,localized,track_local,39.80555580,32.38279808,1242.89,428.23,109.8040,tile_512px_0004,67,54,0.8060,0.5517,1.1893
29012,483.533,localized,track_local,39.80552142,32.38279165,1241.77,435.62,82.2379,tile_512px_0004,43,35,0.8140,0.5938,0.8250
29024,483.733,localized,track_local,39.80545115,32.38275659,1235.85,450.70,59.0308,tile_512px_0004,32,22,0.6875,0.5775,0.4918
29035,483.917,localized,track_local,39.80541216,32.38273461,1232.14,459.07,58.8220,tile_512px_0004,24,20,0.8333,0.4229,0.5427
29046,484.1,localized,track_local,39.80538669,32.38272967,1231.28,464.54,58.8574,tile_512px_0004,31,22,0.7097,0.4866,0.3987
29059,484.317,localized,track_local,39.80536845,32.38274210,1233.32,468.48,49.1911,tile_512px_0010,27,17,0.6296,0.5287,0.6461
29073,484.55,localized,track_local,39.80535123,32.38275135,1234.83,472.20,55.4471,tile_512px_0011,27,19,0.7037,0.6087,0.3351
29082,484.7,localized,track_local,39.80534913,32.38274667,1234.05,472.65,53.6196,tile_512px_0010,26,19,0.7308,0.3685,0.6514
29091,484.85,localized,track_local,39.80532618,32.38274972,1234.52,477.59,49.9261,tile_512px_0011,34,19,0.5588,0.5018,0.4755
29102,485.033,localized,track_local,39.80532054,32.38275002,1234.56,478.80,50.2376,tile_512px_0010,22,16,0.7273,0.4629,0.2797
29112,485.2,localized,telemetry_prior,39.80533477,32.38276207,1236.58,475.75,62.7153,tile_512px_0010,42,26,0.6190,0.5916,1.0300
29122,485.367,localized,track_local,39.80533378,32.38276944,1237.80,475.98,54.3157,tile_512px_0010,25,19,0.7600,0.4046,1.3735
29130,485.5,localized,track_local,39.80533050,32.38274776,1234.20,476.66,60.4383,tile_512px_0011,33,23,0.6970,0.5493,0.6184
29139,485.65,localized,track_local,39.80534463,32.38276028,1236.30,473.63,63.1254,tile_512px_0011,28,23,0.8214,0.5047,1.4191
29149,485.817,localized,track_local,39.80534519,32.38277079,1238.05,473.52,37.7349,tile_512px_0010,21,12,0.5714,0.3529,1.2498
29159,485.983,localized,track_local,39.80536140,32.38275732,1235.83,470.02,44.9234,tile_512px_0010,26,16,0.6154,0.3449,1.3163
29165,486.083,localized,track_local,39.80535349,32.38276770,1237.54,471.73,36.2538,tile_512px_0011,14,9,0.6429,0.4265,1.0621
29175,486.25,localized,track_local,39.80533514,32.38275826,1235.95,475.67,50.2520,tile_512px_0010,28,18,0.6429,0.4333,0.4896
29185,486.417,localized,track_local,39.80533901,32.38278110,1239.75,474.86,48.6633,tile_512px_0010,19,15,0.7895,0.3903,1.8993
29193,486.55,localized,track_local,39.80532655,32.38276628,1237.27,477.53,42.2477,tile_512px_0010,23,14,0.6087,0.3711,0.9654
29200,486.667,localized,track_local,39.80532227,32.38276859,1237.65,478.45,51.0091,tile_512px_0010,19,15,0.7895,0.5484,0.8789
29209,486.817,localized,track_local,39.80532218,32.38276808,1237.56,478.47,66.2466,tile_512px_0011,29,25,0.8621,0.3735,1.1339
29219,486.983,localized,track_local,39.80533443,32.38277237,1238.29,475.84,63.4391,tile_512px_0010,27,23,0.8519,0.4209,1.1010
29227,487.117,localized,track_local,39.80533902,32.38278082,1239.70,474.86,53.6620,tile_512px_0010,24,18,0.7500,0.4978,1.0874
29236,487.267,localized,track_local,39.80534835,32.38279377,1241.86,472.87,36.0333,tile_512px_0010,14,9,0.6429,0.4025,1.0361
29245,487.417,localized,track_local,39.80536143,32.38279670,1242.37,470.06,36.6620,tile_512px_0010,19,11,0.5789,0.3462,0.8913
29255,487.583,localized,track_local,39.80536995,32.38280815,1244.28,468.24,71.7304,tile_512px_0011,36,29,0.8056,0.4652,0.7845
29265,487.75,localized,track_local,39.80539171,32.38278522,1240.51,463.53,50.4988,tile_512px_0004,25,17,0.6800,0.5268,0.8920
29274,487.9,localized,track_local,39.80537085,32.38281851,1246.00,468.05,55.6588,tile_512px_0011,23,18,0.7826,0.5518,0.4501
29284,488.067,localized,track_local,39.80537038,32.38282622,1247.28,468.16,38.7101,tile_512px_0004,33,14,0.4242,0.5626,0.8574
29296,488.267,localized,track_local,39.80537936,32.38279365,1241.89,466.19,49.9399,tile_512px_0004,14,12,0.8571,0.6513,0.3838
29305,488.417,localized,track_local,39.80538278,32.38277514,1238.82,465.44,45.8233,tile_512px_0004,12,10,0.8333,0.5996,0.2298
29316,488.6,localized,telemetry_prior,39.80536299,32.38281229,1244.96,469.74,43.6094,tile_512px_0010,14,11,0.7857,0.3998,0.6134
29325,488.75,localized,track_local,39.80535305,32.38279789,1242.55,471.86,48.1993,tile_512px_0004,12,11,0.9167,0.4416,0.2884
29334,488.9,localized,track_local,39.80534762,32.38281081,1244.69,473.04,34.6680,tile_512px_0010,13,8,0.6154,0.4595,0.5182
29344,489.067,localized,track_local,39.80534994,32.38279547,1242.15,472.53,44.7237,tile_512px_0010,16,12,0.7500,0.4623,0.5323
29354,489.233,localized,track_local,39.80533320,32.38282001,1246.20,476.16,38.2002,tile_512px_0011,16,10,0.6250,0.5163,0.9504
29365,489.417,localized,track_local,39.80530113,32.38284631,1250.51,483.09,53.1404,tile_512px_0010,13,13,1.0000,0.4161,0.6937
29376,489.6,localized,telemetry_prior,39.80529063,32.38278585,1240.46,485.28,38.4559,tile_512px_0010,14,9,0.6429,0.6269,0.7977
29388,489.8,localized,telemetry_prior,39.80527459,32.38274429,1233.54,488.69,56.0320,tile_512px_0010,27,20,0.7407,0.4182,0.4961
29397,489.95,localized,track_local,39.80526010,32.38272145,1229.73,491.78,53.8501,tile_512px_0011,27,19,0.7037,0.4857,0.8247
29405,490.083,localized,track_local,39.80523698,32.38271375,1228.42,496.74,59.3186,tile_512px_0011,28,21,0.7500,0.5650,0.4420
29414,490.233,localized,track_local,39.80521814,32.38272059,1229.52,500.81,39.9756,tile_512px_0009,15,10,0.6667,0.5680,0.9395
29420,490.333,localized,track_local,39.80521643,32.38272223,1229.79,501.18,52.0102,tile_512px_0010,20,16,0.8000,0.4904,1.1924
29431,490.517,localized,track_local,39.80520576,32.38271678,1228.87,503.47,41.5949,tile_512px_0010,22,13,0.5909,0.4969,0.8022
29441,490.683,localized,track_local,39.80519160,32.38271877,1229.18,506.52,39.6135,tile_512px_0009,14,10,0.7143,0.4031,1.1281
29450,490.833,localized,track_local,39.80517695,32.38271558,1228.63,509.67,42.2405,tile_512px_0011,19,13,0.6842,0.3152,1.2502
29457,490.95,localized,track_local,39.80516679,32.38271653,1228.77,511.85,39.7688,tile_512px_0010,15,10,0.6667,0.5200,0.5753
29466,491.1,localized,track_local,39.80517032,32.38270957,1227.62,511.09,41.2084,tile_512px_0009,16,11,0.6875,0.4957,1.1642
29471,491.183,localized,track_local,39.80516714,32.38270460,1226.79,511.76,41.6434,tile_512px_0009,16,11,0.6875,0.5290,1.0294
29477,491.283,localized,track_local,39.80516551,32.38269286,1224.84,512.10,43.7894,tile_512px_0009,17,12,0.7059,0.5497,1.1786
29484,491.4,localized,telemetry_prior,39.80512898,32.38272934,1230.84,520.01,34.1310,tile_512px_0011,13,8,0.6154,0.4407,0.9834
29490,491.5,localized,track_local,39.80514522,32.38269916,1225.86,516.48,32.2887,tile_512px_0011,28,11,0.3929,0.4886,1.1768
29499,491.65,localized,track_local,39.80513600,32.38269315,1224.85,518.45,38.4828,tile_512px_0011,13,9,0.6923,0.4714,0.6675
29506,491.767,localized,track_local,39.80512380,32.38269232,1224.69,521.08,46.5923,tile_512px_0010,19,14,0.7368,0.4003,0.6875
29514,491.9,localized,track_local,39.80511476,32.38268317,1223.16,523.01,41.9213,tile_512px_0009,11,9,0.8182,0.4458,0.7760
29521,492.017,localized,track_local,39.80510347,32.38267609,1221.97,525.44,35.7890,tile_512px_0009,12,8,0.6667,0.4242,0.6041
29530,492.167,localized,track_local,39.80509771,32.38267100,1221.11,526.67,41.7976,tile_512px_0011,16,11,0.6875,0.5259,0.7825
29538,492.3,localized,track_local,39.80509705,32.38265632,1218.67,526.79,47.6372,tile_512px_0009,16,13,0.8125,0.4580,1.0909
29544,492.4,localized,telemetry_prior,39.80508585,32.38267014,1220.95,529.22,31.4692,tile_512px_0011,11,6,0.5455,0.6343,0.3162
29556,492.6,localized,telemetry_prior,39.80507746,32.38265367,1218.21,531.01,30.7602,tile_512px_0009,10,6,0.6000,0.4130,0.4927
29566,492.767,localized,track_local,39.80507344,32.38273644,1231.94,531.97,35.6935,tile_512px_0011,8,6,0.7500,0.5005,1.0820
29573,492.883,localized,track_local,39.80510163,32.38242045,1179.53,525.54,26.0165,tile_512px_0010,14,6,0.4286,0.4905,0.9935
29583,493.05,localized,track_local,39.80505364,32.38260447,1210.00,536.08,28.2450,tile_512px_0011,10,5,0.5000,0.5898,0.2045
29595,493.25,localized,track_local,39.80598271,32.38190130,1094.66,335.32,30.2578,tile_512px_0009,20,9,0.4500,0.4650,1.8566
29609,493.483,localized,track_local,39.80616312,32.38199177,1109.95,296.60,44.9022,tile_512px_0004,23,15,0.6522,0.4377,2.0531
29623,493.717,localized,track_local,39.80625328,32.38205548,1120.66,277.27,49.3567,tile_512px_0004,35,20,0.5714,0.3792,2.1036
29635,493.917,localized,track_local,39.80625193,32.38204184,1118.39,277.54,40.3511,tile_512px_0003,18,12,0.6667,0.3544,1.5909
29649,494.15,localized,track_local,39.80626628,32.38205302,1120.27,274.46,51.5292,tile_512px_0005,46,23,0.5000,0.3984,2.6068
29663,494.383,localized,track_local,39.80626734,32.38200751,1112.72,274.19,35.7088,tile_512px_0004,23,12,0.5217,0.3578,2.0279
29676,494.6,localized,telemetry_prior,39.80494992,32.38252407,1196.50,558.31,26.6195,tile_512px_0009,19,7,0.3684,0.5282,0.2865
29684,494.733,localized,track_local,39.80496300,32.38255760,1202.09,555.53,36.4987,tile_512px_0009,23,11,0.4783,0.6011,0.4806
29693,494.883,localized,track_local,39.80495213,32.38253125,1197.70,557.84,31.3924,tile_512px_0009,23,9,0.3913,0.6369,0.2880
29705,495.083,localized,track_local,39.80495341,32.38252317,1196.36,557.56,32.4598,tile_512px_0009,28,11,0.3929,0.4628,0.6048
29717,495.283,localized,track_local,39.80494531,32.38250795,1193.82,559.28,39.0580,tile_512px_0010,22,12,0.5455,0.5302,0.8106
29727,495.45,localized,track_local,39.80494938,32.38249273,1191.30,558.39,37.0415,tile_512px_0009,15,9,0.6000,0.5985,0.5907
29737,495.617,localized,track_local,39.80492574,32.38250636,1193.53,563.49,32.3704,tile_512px_0011,30,11,0.3667,0.5119,0.3318
29744,495.733,localized,track_local,39.80477806,32.38247271,1187.72,595.24,29.2316,tile_512px_0010,24,9,0.3750,0.5283,1.0682
29755,495.917,localized,track_local,39.80493044,32.38233429,1164.97,562.28,28.2715,tile_512px_0010,18,7,0.3889,0.6225,0.1600
29762,496.033,localized,track_local,39.80472179,32.38244403,1182.88,607.32,27.2804,tile_512px_0010,24,9,0.3750,0.3593,1.4169
29772,496.2,localized,telemetry_prior,39.80514773,32.38178702,1074.45,514.89,32.0154,tile_512px_0009,16,8,0.5000,0.5588,0.7635
29779,496.317,localized,track_local,39.80497116,32.38223741,1148.95,553.41,30.5218,tile_512px_0009,13,7,0.5385,0.4695,1.1021
29787,496.45,localized,track_local,39.80488281,32.38253034,1197.45,572.76,39.0704,tile_512px_0009,14,9,0.6429,0.6596,0.4145
29796,496.6,localized,telemetry_prior,39.80490266,32.38239536,1175.07,568.33,35.6105,tile_512px_0010,13,8,0.6154,0.5344,0.2604
29805,496.75,localized,track_local,39.80487190,32.38246278,1186.21,575.03,36.4824,tile_512px_0009,13,8,0.6154,0.6314,0.3911
29814,496.9,localized,track_local,39.80589478,32.38318656,1307.87,355.72,34.9862,tile_512px_0011,39,14,0.3590,0.4523,1.7415
29825,497.083,localized,track_local,39.80486935,32.38241368,1178.06,575.52,28.4450,tile_512px_0010,26,9,0.3462,0.4950,0.5195
29834,497.233,localized,track_local,39.80486559,32.38240440,1176.51,576.32,29.1096,tile_512px_0010,26,9,0.3462,0.5603,0.5044
29843,497.383,localized,track_local,39.80485816,32.38236982,1170.76,577.88,39.5990,tile_512px_0009,13,9,0.6923,0.5625,0.3932
29850,497.5,localized,track_local,39.80516370,32.38230973,1161.24,512.05,26.9928,tile_512px_0009,12,6,0.5000,0.3600,0.8090
29861,497.683,localized,track_local,39.80477191,32.38214269,1132.93,596.18,30.4512,tile_512px_0011,10,6,0.6000,0.4046,0.7930
29867,497.783,localized,track_local,39.80479941,32.38212868,1130.65,590.25,34.6866,tile_512px_0015,13,8,0.6154,0.4959,0.9792
29874,497.9,localized,track_local,39.80481206,32.38240302,1176.21,587.84,41.2399,tile_512px_0010,23,13,0.5652,0.5354,0.7604
29881,498.017,localized,track_local,39.80480038,32.38240053,1175.78,590.35,32.6487,tile_512px_0009,11,7,0.6364,0.3248,0.2533
29889,498.15,localized,track_local,39.80480185,32.38240012,1175.71,590.03,36.6497,tile_512px_0009,13,9,0.6923,0.2787,0.5422
29898,498.3,localized,track_local,39.80610421,32.38278496,1241.52,310.18,25.6926,tile_512px_0011,32,9,0.2812,0.4597,1.1231
29908,498.467,localized,track_local,39.80611161,32.38301751,1280.14,308.86,50.7680,tile_512px_0005,21,17,0.8095,0.2829,2.4618
29921,498.683,localized,track_local,39.80475912,32.38237375,1171.27,599.20,37.1547,tile_512px_0010,20,11,0.5500,0.4653,0.6641
29933,498.883,localized,track_local,39.80474317,32.38237584,1171.59,602.63,30.7354,tile_512px_0011,24,10,0.4167,0.3792,0.7420
29945,499.083,localized,track_local,39.80473412,32.38236750,1170.19,604.57,24.8743,tile_512px_0009,20,7,0.3500,0.4427,0.7367
29961,499.35,localized,track_local,39.80470845,32.38237072,1170.69,610.10,32.2650,tile_512px_0010,22,10,0.4545,0.4176,0.7299
29970,499.5,localized,track_local,39.80470423,32.38236436,1169.63,611.00,32.2592,tile_512px_0010,17,9,0.5294,0.4039,1.5493
29978,499.633,localized,track_local,39.80469908,32.38235140,1167.47,612.10,31.0043,tile_512px_0010,26,10,0.3846,0.4702,0.3149
29988,499.8,localized,telemetry_prior,39.80472046,32.38231330,1161.18,607.45,33.6930,tile_512px_0015,14,8,0.5714,0.4761,0.2818
29998,499.967,localized,track_local,39.80466947,32.38235131,1167.41,618.47,36.1268,tile_512px_0010,21,11,0.5238,0.4351,0.5852
30008,500.133,localized,track_local,39.80495329,32.38207461,1121.90,557.07,26.6974,tile_512px_0016,14,6,0.4286,0.5699,1.1456
30019,500.317,localized,track_local,39.80465463,32.38234524,1166.38,621.66,29.7858,tile_512px_0010,21,9,0.4286,0.3978,0.7328
30029,500.483,localized,track_local,39.80465656,32.38233736,1165.08,621.23,28.0262,tile_512px_0010,27,9,0.3333,0.4798,0.3626
30040,500.667,localized,track_local,39.80464390,32.38230536,1159.74,623.92,38.2544,tile_512px_0010,9,7,0.7778,0.4625,0.2721
30049,500.817,localized,track_local,39.80492067,32.38213195,1131.37,564.16,30.6690,tile_512px_0016,12,7,0.5833,0.3914,1.6595
30057,500.95,localized,track_local,39.80473205,32.38107904,956.31,603.54,33.2163,tile_512px_0009,22,11,0.5000,0.3506,2.3862
30067,501.117,localized,track_local,39.80288232,32.38177211,1068.61,1002.43,27.1275,tile_512px_0015,9,5,0.5556,0.3543,0.7756
30078,501.3,localized,track_local,39.80166295,32.38183933,1077.96,1264.94,18.7492,tile_512px_0021,36,7,0.1944,0.2984,0.7575
30091,501.517,localized,track_local,39.80197795,32.38193066,1093.58,1197.25,24.8551,tile_512px_0021,34,9,0.2647,0.4469,1.4066
30102,501.7,localized,track_local,39.80137888,32.38050004,855.21,1324.54,18.8363,tile_512px_0027,21,6,0.2857,0.1810,0.7274
30116,501.933,localized,track_local,39.80062272,32.38156242,1030.44,1488.50,20.7733,tile_512px_0026,38,8,0.2105,0.3642,1.5791
30128,502.133,localized,track_local,39.80104225,32.38265802,1212.94,1399.46,19.5975,tile_512px_0039,28,6,0.2143,0.4612,0.5914
30138,502.3,localized,track_local,39.80121517,32.38212483,1124.68,1361.64,54.6598,tile_512px_0034,44,24,0.5455,0.4431,2.8459
30159,502.65,localized,track_local,39.80262867,32.38215414,1131.65,1057.46,19.4728,tile_512px_0028,16,5,0.3125,0.3169,0.7616
30170,502.833,localized,track_local,39.80170344,32.38185936,1081.34,1256.25,23.4803,tile_512px_0021,42,9,0.2143,0.4884,1.7764
30189,503.15,localized,track_local,39.80183284,32.38259348,1203.40,1229.24,20.8709,tile_512px_0027,15,5,0.3333,0.3470,0.1322
30199,503.317,localized,track_local,39.80154304,32.38263574,1209.98,1291.66,26.3604,tile_512px_0027,9,5,0.5556,0.2641,0.5967
30207,503.45,localized,track_local,39.80219337,32.38326206,1314.92,1152.41,29.9217,tile_512px_0029,9,6,0.6667,0.1902,1.3067
30217,503.617,localized,track_local,39.80173070,32.38209746,1120.91,1250.65,21.6741,tile_512px_0028,28,7,0.2500,0.4224,0.7332
30230,503.833,localized,track_local,39.80230578,32.38312852,1292.92,1128.07,21.0227,tile_512px_0028,13,5,0.3846,0.2449,0.6198
30239,503.983,localized,track_local,39.80323051,32.38296776,1267.60,928.86,37.9766,tile_512px_0023,26,13,0.5000,0.5411,2.5797
30253,504.217,localized,track_local,39.80279784,32.38227230,1151.51,1021.19,17.2609,tile_512px_0023,29,6,0.2069,0.2704,0.8661
30266,504.433,localized,track_local,39.80310765,32.38195954,1100.06,954.15,22.1160,tile_512px_0022,40,9,0.2250,0.2924,1.4106
30285,504.75,localized,track_local,39.80441727,32.38252433,1195.76,672.94,23.1374,tile_512px_0015,8,4,0.5000,0.2138,0.0004
30295,504.917,localized,track_local,39.80431441,32.38191731,1094.84,694.39,24.4810,tile_512px_0016,8,4,0.5000,0.3481,0.0000
30302,505.033,localized,track_local,39.80439539,32.38212947,1130.18,677.20,30.2933,tile_512px_0009,12,7,0.5833,0.2396,0.1366
30309,505.15,localized,track_local,39.80427916,32.38204458,1115.91,702.12,23.8462,tile_512px_0016,13,6,0.4615,0.1381,0.5084
30316,505.267,localized,track_local,39.80477832,32.38201465,1111.69,594.66,23.0992,tile_512px_0009,20,6,0.3000,0.5607,0.6772
30324,505.4,localized,telemetry_prior,39.80427667,32.38241489,1177.38,703.08,25.9218,tile_512px_0016,8,4,0.5000,0.4922,0.0000
30333,505.55,localized,track_local,39.80437315,32.38208037,1121.99,681.93,31.1428,tile_512px_0015,9,6,0.6667,0.2794,0.8685
30341,505.683,localized,track_local,39.80456568,32.38223287,1147.60,640.67,25.8086,tile_512px_0015,10,5,0.5000,0.3826,0.6895
30348,505.8,localized,telemetry_prior,39.80435703,32.38208644,1122.98,685.41,35.0419,tile_512px_0015,22,11,0.5000,0.3999,0.6097
30357,505.95,localized,track_local,39.80435076,32.38207837,1121.63,686.75,34.0435,tile_512px_0015,8,6,0.7500,0.3142,0.7985
30365,506.083,localized,track_local,39.80441711,32.38207867,1121.78,672.47,26.5705,tile_512px_0015,9,5,0.5556,0.2738,0.4451
30373,506.217,localized,track_local,39.80432906,32.38206494,1119.37,691.40,27.2627,tile_512px_0009,9,5,0.5556,0.3144,0.0645
30381,506.35,localized,track_local,39.80433411,32.38206455,1119.31,690.31,27.4788,tile_512px_0009,17,7,0.4118,0.4836,0.2805
30390,506.5,localized,track_local,39.80432712,32.38205555,1117.81,691.81,33.6087,tile_512px_0016,16,9,0.5625,0.3566,0.4427
30398,506.633,localized,track_local,39.80433445,32.38205175,1117.19,690.23,26.2579,tile_512px_0015,11,5,0.4545,0.5251,0.1731
30406,506.767,localized,track_local,39.80432466,32.38203914,1115.08,692.32,29.0715,tile_512px_0015,13,7,0.5385,0.3439,1.3621
30415,506.917,localized,track_local,39.80432097,32.38204254,1115.64,693.12,27.4341,tile_512px_0016,15,7,0.4667,0.3288,0.4713
30423,507.05,localized,track_local,39.80417610,32.38170920,1060.09,723.91,23.7921,tile_512px_0009,8,4,0.5000,0.2792,0.0000
30433,507.217,localized,track_local,39.80429285,32.38202225,1112.23,699.15,31.4745,tile_512px_0015,12,7,0.5833,0.3719,0.3254
30441,507.35,localized,track_local,39.80427974,32.38202655,1112.92,701.97,29.4016,tile_512px_0016,13,7,0.5385,0.3395,0.8635
30451,507.517,localized,track_local,39.80427112,32.38202238,1112.22,703.82,26.4981,tile_512px_0009,10,5,0.5000,0.4375,0.5031
30458,507.633,localized,track_local,39.80426533,32.38201522,1111.02,705.06,40.8967,tile_512px_0009,15,11,0.7333,0.3268,1.1612
30466,507.767,localized,track_local,39.80426193,32.38199233,1107.22,705.77,31.3886,tile_512px_0016,14,8,0.5714,0.3013,1.0224
30474,507.9,localized,track_local,39.80424951,32.38200017,1108.50,708.45,38.9621,tile_512px_0015,10,8,0.8000,0.3941,1.3049
30482,508.033,localized,track_local,39.80422571,32.38180081,1075.37,713.34,23.7859,tile_512px_0009,11,5,0.4545,0.2922,0.3630
30489,508.15,localized,track_local,39.80423692,32.38200117,1108.65,711.16,28.1281,tile_512px_0016,14,7,0.5000,0.3248,0.8266
30496,508.267,localized,track_local,39.80422887,32.38199341,1107.35,712.88,31.4916,tile_512px_0016,15,8,0.5333,0.4237,0.9943
30505,508.417,localized,track_local,39.80426830,32.38194879,1100.00,704.35,21.8733,tile_512px_0015,14,5,0.3571,0.4500,1.1210
30514,508.567,localized,track_local,39.80421671,32.38197332,1103.99,715.48,25.2534,tile_512px_0015,11,5,0.4545,0.4439,0.4298
30523,508.717,localized,track_local,39.80245021,32.38085727,916.10,1094.38,33.5907,tile_512px_0015,8,6,0.7500,0.2841,1.0006
30532,508.867,localized,track_local,39.80292593,32.38160692,1041.25,992.86,18.8513,tile_512px_0027,24,5,0.2083,0.5185,0.1119
30541,509.017,localized,track_local,39.80306242,32.38193030,1095.14,963.85,30.0805,tile_512px_0022,26,10,0.3846,0.4832,1.7206
30552,509.2,localized,telemetry_prior,39.80419675,32.38195860,1101.52,719.76,29.5417,tile_512px_0015,10,6,0.6000,0.3050,0.6773
30562,509.367,localized,track_local,39.80405946,32.38184743,1082.86,749.17,25.4641,tile_512px_0016,9,5,0.5556,0.2099,1.0684
30571,509.517,localized,track_local,39.80418792,32.38194336,1098.98,721.64,26.0569,tile_512px_0016,16,7,0.4375,0.2787,0.4740
30579,509.65,localized,track_local,39.80540692,32.38274866,1234.46,460.21,18.8953,tile_512px_0009,29,6,0.2069,0.4004,0.4214
30588,509.8,localized,telemetry_prior,39.80428679,32.38245246,1183.63,700.94,21.5993,tile_512px_0016,9,4,0.4444,0.2266,0.0000
30597,509.95,localized,track_local,39.80411345,32.38164645,1049.58,737.33,29.2924,tile_512px_0015,8,5,0.6250,0.3811,1.0254
30604,510.067,localized,track_local,39.80414601,32.38191820,1094.74,730.63,42.7885,tile_512px_0015,12,10,0.8333,0.3188,0.5327
30614,510.233,localized,track_local,39.80414014,32.38194456,1099.11,731.92,36.3918,tile_512px_0016,9,7,0.7778,0.3485,1.2357
30625,510.417,localized,track_local,39.80505567,32.38248250,1189.76,535.50,24.1719,tile_512px_0009,20,7,0.3500,0.3900,0.9706
30635,510.583,localized,track_local,39.80410857,32.38190879,1093.12,738.68,25.6363,tile_512px_0009,13,6,0.4615,0.3333,0.7242
30644,510.733,localized,track_local,39.80410004,32.38190206,1091.99,740.51,35.9275,tile_512px_0016,21,11,0.5238,0.4099,0.5138
30652,510.867,localized,track_local,39.80405221,32.38188830,1089.64,750.78,23.2018,tile_512px_0016,20,7,0.3500,0.2768,0.7548
